,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,average_model,optimal_clustering
10,0.6187335879684889,0.5649021246120792,0.5577405108617809,0.49853783719264744,0.4898245404631177,0.4892277393172595,0.42208761040821197,0.42596681785629026,0.6187335879684889,0.6187335879684889,0.6187335879684889,0.6187335879684889,0.6187335879684889,0.6187335879684889,0.6187335879684889,0.6187335879684889,0.6187335879684889,0.6187335879684889,0.46774289806636427,0.47299474814991643,0.41212103127238003,0.4037061351157794,0.3983349248030556,0.3973203628550967,0.3927249940319885,0.6187335879684889,0.6192110288851754,0.6193303891143471,0.6190916686560038,0.6190916686560038,0.6190916686560038,0.619031988541418,0.619031988541418,0.5995165910718548,0.6155705418954405,0.5027154452136549,0.49871687753640487,0.508623776557651,0.49859751730723323,0.5058784912867033,0.49758295535927427,0.49835879684888995,0.4970458343280019,0.5011637622344235,0.5010444020052518,0.4963296729529721,0.5043268083074719,0.4960909524946288,0.4955538314633564,0.5065946526617331,0.5027154452136549,0.499015278109334,0.5021783241823824,0.48851157794222966,0.4997911195989496,0.4988362377655765,0.5089818572451659,0.4993733587968489,0.499015278109334,0.4934053473382669,0.585308303051201,0.6193303891143471
11,0.596830985915493,0.470488183337312,0.4403497254714729,0.43420267366913345,0.4316364287419432,0.42614585820004774,0.425728097397947,0.42787658152303654,0.596830985915493,0.596830985915493,0.596830985915493,0.596830985915493,0.596830985915493,0.596830985915493,0.596830985915493,0.596830985915493,0.596830985915493,0.596830985915493,0.5213356409644306,0.4638040105037002,0.45270350919073765,0.44924206254476007,0.4115839102411077,0.41301623299116735,0.42560873716877534,0.596830985915493,0.5971890666030079,0.5968906660300788,0.596472905227978,0.596472905227978,0.596472905227978,0.5958761040821199,0.5962341847696347,0.5735557412270231,0.5931308188111721,0.4996120792551922,0.50164120315111,0.49203270470279303,0.49447958940081166,0.49859751730723323,0.4937634280257818,0.5042074480783003,0.5012234423490093,0.5056994509429458,0.49656839341131537,0.4943005490570542,0.4996120792551922,0.5011637622344235,0.5042074480783003,0.49245046550489374,0.4952554308904273,0.5043268083074719,0.5025364048698974,0.49471830985915494,0.5018799236094533,0.4972845547863452,0.49722487467175935,0.4986571974218191,0.5006863213177369,0.5028944855574122,0.5542171737266033,0.5971890666030079
12,0.5835223203628551,0.47269634757698736,0.44942110288851755,0.4493614227739317,0.4218488899498687,0.4218488899498687,0.4218488899498687,0.41934232513726427,0.5835223203628551,0.5835223203628551,0.5835223203628551,0.5835223203628551,0.5835223203628551,0.5835223203628551,0.5835223203628551,0.5835223203628551,0.5835223203628551,0.5835223203628551,0.5165015516829792,0.46177488660778226,0.47753043685843877,0.44673549773215565,0.42477321556457387,0.4305025065648126,0.4546729529720697,0.5835223203628551,0.5827464788732394,0.5828061589878253,0.5829255192169969,0.5829255192169969,0.5829255192169969,0.5826271186440678,0.5822690379565528,0.4015576509906899,0.5808963953210791,0.5064752924325615,0.4970458343280019,0.49626999283838624,0.5021783241823824,0.4982991167343041,0.49776199570303176,0.4996120792551922,0.49895559799474815,0.4945989496299833,0.4969264740988303,0.5022380042969683,0.5022380042969683,0.5002088804010504,0.4948376700883266,0.5068333731200764,0.4938231081403676,0.4982991167343041,0.49262950584865123,0.49388278825495346,0.4979410360467892,0.5006266412031511,0.5038493673907853,0.5003879207448079,0.49955239914060634,0.49985079971353547,0.5383997329867467,0.5835223203628551
13,0.6108259727858677,0.542432561470518,0.5364048698973503,0.4807233229887801,0.42056576748627356,0.41477679637144904,0.4215803294342325,0.4248627357364526,0.6108259727858677,0.6108259727858677,0.6108259727858677,0.6108259727858677,0.6108259727858677,0.6108259727858677,0.6108259727858677,0.6108259727858677,0.6108259727858677,0.6108259727858677,0.47409883026975413,0.453568870852232,0.4258176175698257,0.4073167820482215,0.4031391740272141,0.409823346860826,0.3986631654332776,0.6108259727858677,0.6108856529004536,0.6109453330150394,0.6107066125566961,0.6107066125566961,0.6107066125566961,0.6104678920983528,0.6107662926712819,0.5931009787538792,0.6052757221293865,0.4954046311768919,0.5002984005729291,0.4938529481976605,0.5007161613750298,0.49218190498925757,0.4982692766770112,0.502327524468847,0.5024468846980186,0.5026259250417761,0.5048937693960373,0.4991047982812127,0.49450942945810455,0.5017904034375746,0.5032227261876343,0.5063260921460969,0.4957627118644068,0.4937932680830747,0.49409166865600385,0.5050131296252088,0.4986273573645261,0.4965385533540224,0.4945691095726904,0.4986273573645261,0.49629983289567914,0.5053712103127238,0.5716293997506697,0.6109453330150394
14,0.5807173549773216,0.47806755788971117,0.45503103365958464,0.4493017426593459,0.4361124373358797,0.4426175698257341,0.4424385294819766,0.4443482931487229,0.5807173549773216,0.5807173549773216,0.5807173549773216,0.5807173549773216,0.5807173549773216,0.5807173549773216,0.5807173549773216,0.5807173549773216,0.5807173549773216,0.5807173549773216,0.5159644306517068,0.4716817856290284,0.45932800190976364,0.43133802816901406,0.4574182382430174,0.4293089042730962,0.4215504893769396,0.5807173549773216,0.5810754356648364,0.5809560754356649,0.5808963953210791,0.5808963953210791,0.5808963953210791,0.5803592742898066,0.5804189544043925,0.4037061351157794,0.5785091907376462,0.5017605633802817,0.501999283838625,0.5053413702554309,0.49662807352590116,0.4986571974218191,0.5006266412031511,0.49477798997374073,0.5005669610885652,0.505997851515875,0.500328240630222,0.4959119121508713,0.49835879684888995,0.4984781570780616,0.5006266412031511,0.5071317736930054,0.49436022917164,0.5027751253282406,0.49913463833850563,0.5045058486512294,0.5000895201718787,0.497344234900931,0.49621031272380045,0.500328240630222,0.5000298400572929,0.49889591788016235,0.5401304563097354,0.5810754356648364
15,0.5960253043685844,0.4711148245404631,0.4437216519455717,0.43787300071616136,0.4230126521842922,0.4299355454762473,0.42981618524707565,0.43112914776796374,0.5960253043685844,0.5960253043685844,0.5960253043685844,0.5960253043685844,0.5960253043685844,0.5960253043685844,0.5960253043685844,0.5960253043685844,0.5960253043685844,0.5960253043685844,0.521246120792552,0.47153258534256387,0.47296490809262354,0.4190737646216281,0.4239675340176653,0.4163881594652662,0.41513487705896396,0.5960253043685844,0.5957269037956553,0.5954285032227262,0.595488183337312,0.595488183337312,0.595488183337312,0.5949510623060397,0.5944139412747672,0.569646693721652,0.5924444974934352,0.5007161613750298,0.5010145619479589,0.4955239914060635,0.5062664120315111,0.4986273573645261,0.5028646455001193,0.4980902363332538,0.5026856051563618,0.4905705418954404,0.49773215564573886,0.5048937693960373,0.4985079971353545,0.5010145619479589,0.5045953688231082,0.5039388875626641,0.49665791358319406,0.4984483170207687,0.49450942945810455,0.4973143948436381,0.4975531153019814,0.4961804726665075,0.4964191931248508,0.5015516829792314,0.5027452852709478,0.49397230842683215,0.5537762039910523,0.5960253043685844
16,0.611094533301504,0.537150871329673,0.5311828598710909,0.4780078777751253,0.42769754117927905,0.4223860109811411,0.421431129147768,0.42077464788732394,0.611094533301504,0.611094533301504,0.611094533301504,0.611094533301504,0.611094533301504,0.611094533301504,0.611094533301504,0.611094533301504,0.611094533301504,0.611094533301504,0.4796192408689425,0.4516889472427787,0.4262652184292194,0.40818214370971595,0.4037061351157794,0.4031093339699212,0.39881236571974216,0.611094533301504,0.6113332537598473,0.6113332537598473,0.6112735736452614,0.6112735736452614,0.6112735736452614,0.6109751730723323,0.6110348531869181,0.5910420148006684,0.6048878013845786,0.5053413702554309,0.501999283838625,0.4925101456194796,0.5000895201718787,0.5043268083074719,0.4971055144425877,0.4988362377655765,0.4996120792551922,0.5030735259011697,0.5014024826927668,0.49740391501551684,0.5057591310575317,0.5056994509429458,0.5055800907137742,0.5046848889949869,0.49656839341131537,0.4980603962759608,0.5023573645261399,0.4909584626402483,0.4969861542134161,0.5000298400572929,0.5071914538075913,0.503312246359513,0.5006266412031511,0.49388278825495346,0.5716702916810341,0.6113332537598473
17,0.5982931487228456,0.4649080926235378,0.4410360467892098,0.4342921938410122,0.4202673669133445,0.4264144187156839,0.42611601814275485,0.4281451420386727,0.5982931487228456,0.5982931487228456,0.5982931487228456,0.5982931487228456,0.5982931487228456,0.5982931487228456,0.5982931487228456,0.5982931487228456,0.5982931487228456,0.5982931487228456,0.5223800429696825,0.45153974695631416,0.4718906660300788,0.41608975889233707,0.4235497732155646,0.4127476724755312,0.4471830985915493,0.5982931487228456,0.5983528288374313,0.5984125089520171,0.5982334686082598,0.5982334686082598,0.5982334686082598,0.5977560276915732,0.5976366674624015,0.5730484602530437,0.5953091429935545,0.49988063977082836,0.5008355216042015,0.5045953688231082,0.5032227261876343,0.500358080687515,0.4938529481976605,0.4964191931248508,0.5032824063022201,0.4934351873955598,0.5004177608021008,0.5047147290522798,0.502327524468847,0.49856767724994033,0.4975531153019814,0.5071616137502984,0.49504655048937696,0.5004774409166866,0.4986273573645261,0.49450942945810455,0.5017904034375746,0.4982095965624254,0.49659823346860826,0.501671043208403,0.5004774409166866,0.5039388875626641,0.554726665075197,0.5984125089520171
18,0.5990093100978754,0.4766650751969444,0.4475411792790642,0.44694437813320603,0.44962998328956794,0.4437813320601576,0.44366197183098594,0.44169252804965387,0.5990093100978754,0.5990093100978754,0.5990093100978754,0.5990093100978754,0.5990093100978754,0.5990093100978754,0.5990093100978754,0.5990093100978754,0.5990093100978754,0.5990093100978754,0.5091310575316305,0.45810455956075435,0.45159942707089995,0.4200286464550012,0.41955120553831465,0.4093459059441394,0.4225948913821915,0.5990093100978754,0.5988302697541179,0.5987705896395321,0.5987109095249463,0.5987109095249463,0.5987109095249463,0.5981141083790881,0.5985318691811888,0.5734065409405587,0.5932800190976366,0.49797087610408214,0.4946287896872762,0.5037001671043209,0.49665791358319406,0.5057889711148246,0.5037598472189067,0.5013726426354739,0.5013129625208881,0.4928980663642874,0.5029243256147051,0.4972547147290523,0.4994628789687276,0.49176414418715686,0.5029243256147051,0.497672475531153,0.49779183576032465,0.505311530198138,0.5023872045834328,0.49086894246836954,0.5005968011458583,0.5007161613750298,0.49200286464550014,0.5034017665313918,0.5032227261876343,0.49468846980186204,0.5591142586845619,0.5990093100978754
19,0.6239555979947482,0.5707806158987825,0.5609930771067081,0.48543805204105994,0.454583432800191,0.4507042253521127,0.45482215325853426,0.4532107901647171,0.6239555979947482,0.6239555979947482,0.6239555979947482,0.6239555979947482,0.6239555979947482,0.6239555979947482,0.6239555979947482,0.6239555979947482,0.6239555979947482,0.6239555979947482,0.4649677727381237,0.4526139890188589,0.4484363809978515,0.44169252804965387,0.41322511339221774,0.40666030078777754,0.413463833850561,0.6239555979947482,0.6244927190260205,0.6245523991406063,0.6247314394843638,0.6247314394843638,0.6247314394843638,0.6243733587968489,0.6244927190260205,0.6058725232752447,0.6207925519216997,0.5041179279064216,0.4961207925519217,0.5120553831463357,0.4994628789687276,0.5031630460730485,0.5018500835521604,0.4991644783957985,0.4990451181666269,0.49803055621866793,0.5022081642396753,0.5061470518023394,0.5019097636667462,0.501671043208403,0.497672475531153,0.49355454762473144,0.4943900692289329,0.4991047982812127,0.501969443781332,0.5032227261876343,0.49892575793745525,0.5050728097397947,0.5079374552399141,0.49892575793745525,0.5010742420625448,0.494031988541418,0.5886227597853284,0.6247314394843638
20,0.6259548818333731,0.575584865122941,0.564663404153736,0.4547326330866555,0.4629684888994987,0.46004416328479353,0.4526438290761518,0.4519873478157078,0.6259548818333731,0.6259548818333731,0.6259548818333731,0.6259548818333731,0.6259548818333731,0.6259548818333731,0.6259548818333731,0.6259548818333731,0.6259548818333731,0.6259548818333731,0.5362556696108857,0.4451241346383385,0.4485855812843161,0.43903676295058486,0.451271186440678,0.40287061351157794,0.38204225352112675,0.6259548818333731,0.6263726426354739,0.6263726426354739,0.6263726426354739,0.6263726426354739,0.6263726426354739,0.6260742420625448,0.6261339221771306,0.6089460491764144,0.6235079971353545,0.5036106469324421,0.4969861542134161,0.5119658629744569,0.49561351157794226,0.5041477679637145,0.5000298400572929,0.49603127238004296,0.4981200763905467,0.495016710432084,0.5029541656719981,0.4921520649319647,0.5051623299116734,0.4991943184530914,0.5007460014323227,0.49477798997374073,0.5037300071616138,0.4971055144425877,0.49841847696347574,0.5025364048698974,0.49531511100501313,0.5042671281928861,0.5106529004535689,0.5021783241823824,0.5000298400572929,0.49000358080687517,0.5898019946420519,0.6263726426354739
