,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,average_model,optimal_clustering
10,0.2756316812439261,0.5809037900874635,0.6363783608681568,0.6718901846452867,0.703028830579851,0.7065921606737934,0.7043245869776482,0.7108843537414966,0.5377793974732751,0.6646015549076774,0.33025591188856496,0.29575639779721413,0.2902899254940071,0.2817055393586006,0.2817055393586006,0.2817055393586006,0.2790330417881438,0.2756316812439261,0.5861678004535147,0.6325720764496274,0.6875202461937155,0.6948493683187561,0.7140427599611273,0.7161483641075478,0.7096290897311306,0.2756316812439261,0.56337058632977,0.6665451895043731,0.6973598963394881,0.7150550696469063,0.7147716229348883,0.7175251052802073,0.7176060900550697,0.2756316812439261,0.7096290897311306,0.7047295108519598,0.7014496274700356,0.7056203433754454,0.7029883381924198,0.706511175898931,0.7047295108519598,0.705255911888565,0.7041221250404924,0.6996274700356333,0.7045675413022352,0.7037172011661808,0.7059847748623259,0.7040006478781989,0.7027453838678328,0.704284094590217,0.7040006478781989,0.7033122772918692,0.7068756073858115,0.706511175898931,0.7067136378360868,0.7068756073858115,0.7056203433754454,0.6147074350022196,0.7176060900550697
11,0.2978620019436346,0.5431243926141885,0.6044298671849693,0.6378765792031098,0.6490929705215419,0.63892938127632,0.6422092646582442,0.670715905409783,0.6864674441205053,0.5018221574344023,0.3494897959183674,0.3164480077745384,0.31146744412050537,0.303935860058309,0.303935860058309,0.303935860058309,0.30093942338840296,0.2978620019436346,0.5356737933268545,0.5968982831227729,0.6270651117589893,0.6306689342403629,0.6333819241982507,0.659540006478782,0.6385244574020085,0.2978620019436346,0.5544217687074829,0.6118804664723032,0.6309118885649498,0.6110301263362488,0.6266196954972465,0.6445578231292517,0.6766682863621639,0.2978620019436346,0.6899902818270165,0.6816893424036281,0.683390022675737,0.6835114998380305,0.6822562358276644,0.6830255911888565,0.6824991901522514,0.6837544541626174,0.6816083576287658,0.6842808551992225,0.6820537738905086,0.6802316164561063,0.6825801749271136,0.6829446064139941,0.6829446064139941,0.6838354389374798,0.6810414642047296,0.6815678652413346,0.68140589569161,0.6813654033041788,0.6830255911888565,0.6842808551992225,0.6824182053773891,0.5789676540810328,0.6899902818270165
12,0.28097667638483964,0.57555879494655,0.5992063492063492,0.6808794946550049,0.6779235503725299,0.7049319727891157,0.7049319727891157,0.7079284094590217,0.7058228053126012,0.44881762228701005,0.33705863297700034,0.30304502753482343,0.2957968901846453,0.2869695497246518,0.2869695497246518,0.2869695497246518,0.28348720440557174,0.28097667638483964,0.575801749271137,0.576044703595724,0.6573534175574992,0.6884515711046323,0.7061872367994817,0.6797052154195011,0.7082928409459022,0.28097667638483964,0.5799724651765468,0.6144314868804664,0.6929057337220602,0.7055798509880142,0.7075234855847101,0.7058228053126012,0.7067136378360868,0.28097667638483964,0.7079689018464529,0.6948088759313249,0.69881762228701,0.7000728862973761,0.7011661807580175,0.7005183025591188,0.7013686426951733,0.7004778101716878,0.6981292517006803,0.7003158406219631,0.6999919015225138,0.6966715257531584,0.7011661807580175,0.6986556527372854,0.7003563330093943,0.6986556527372854,0.7001538710722384,0.7005992873339812,0.7008827340459993,0.6991820537738905,0.6980482669258179,0.6972384191771946,0.7011661807580175,0.6108831539670544,0.7082928409459022
13,0.29778101716877226,0.5434483317136378,0.6049157758341431,0.6383624878522838,0.6494169096209913,0.6388483965014577,0.6419663103336573,0.6707968901846453,0.6865484288953677,0.5018221574344023,0.3494897959183674,0.31636702299967606,0.311386459345643,0.3037738905085844,0.3037738905085844,0.3037738905085844,0.30085843861354067,0.29778101716877226,0.5358357628765792,0.5969792678976352,0.6277129899578879,0.6306689342403629,0.6334629089731131,0.6597019760285067,0.6385244574020085,0.29778101716877226,0.5548266925817946,0.6119614512471655,0.6311548428895367,0.6108681567865242,0.6264577259475219,0.644881762228701,0.6769112406867509,0.29778101716877226,0.6902332361516035,0.6823372206025268,0.6835114998380305,0.6837544541626174,0.6820537738905086,0.6833495302883058,0.6791383219954649,0.6843618399740848,0.6831875607385811,0.6832280531260123,0.6815678652413346,0.6805150631681244,0.6837544541626174,0.6814868804664723,0.6843618399740848,0.6821347586653709,0.6839974084872044,0.6839164237123421,0.6834710074505993,0.6837544541626174,0.6810819565921606,0.6834710074505993,0.6831065759637188,0.5790966298335912,0.6902332361516035
14,0.27976190476190477,0.5606575963718821,0.6350421120829284,0.6891399416909622,0.6716877227081308,0.7097100745059929,0.7102769679300291,0.7143262066731455,0.545715905409783,0.6645205701328151,0.32434402332361517,0.2976190476190476,0.2914237123420797,0.2844590217039197,0.2844590217039197,0.2844590217039197,0.2815435698088759,0.27976190476190477,0.5591998704243603,0.6655733722060253,0.656300615484289,0.6818108195659216,0.7074829931972789,0.7116537091026887,0.7143666990605766,0.27976190476190477,0.574789439585358,0.6297376093294461,0.6894233884029802,0.708009394233884,0.7088192419825073,0.7087382572076449,0.7093861354065436,0.27976190476190477,0.49024133462908975,0.7023809523809523,0.7016520894071915,0.6991010689990281,0.7023809523809523,0.7016115970197603,0.7023809523809523,0.7023809523809523,0.6991010689990281,0.7026239067055393,0.700032393909945,0.7016520894071915,0.7023809523809523,0.6998704243602203,0.7005183025591188,0.7018950437317785,0.7014091350826045,0.701044703595724,0.6974813735017816,0.6999514091350826,0.700032393909945,0.7014496274700356,0.7018950437317785,0.602634704675521,0.7143666990605766
15,0.2543731778425656,0.5436103012633625,0.6775186264982184,0.6553692905733722,0.7338030450275348,0.7310495626822158,0.737325882734046,0.737325882734046,0.7282960803368966,0.7347343699384515,0.2961208292840946,0.2686669906057661,0.2631195335276968,0.25979915775834145,0.25979915775834145,0.25979915775834145,0.25777453838678327,0.2543731778425656,0.5422335600907029,0.685131195335277,0.7101959831551669,0.7318189180434078,0.7327097505668935,0.7338840298023972,0.736839974084872,0.2543731778425656,0.49303530936184,0.6200599287333981,0.6672740524781341,0.7342079689018465,0.7318189180434078,0.7364350502105604,0.7369614512471655,0.2543731778425656,0.7350178166504697,0.7267978620019436,0.7277696793002916,0.7265144152899254,0.7240038872691934,0.7270003239390994,0.7229915775834144,0.7248542274052479,0.7277696793002916,0.7266763848396501,0.7254211208292841,0.7238014253320376,0.7265954000647878,0.7277696793002916,0.7257450599287334,0.7264334305150631,0.7258665370910269,0.7265144152899254,0.7231130547457079,0.7251781665046971,0.7240848720440557,0.7257855523161646,0.7266763848396501,0.6255338996268702,0.737325882734046
16,0.30357142857142855,0.4982183349530288,0.6178733398121153,0.6292112082928409,0.6100583090379009,0.6312763200518302,0.6357709750566893,0.6601878846776806,0.5125931324910917,0.4771622934888241,0.35422740524781343,0.32240038872691934,0.3160430839002268,0.3094833171363784,0.3094833171363784,0.3094833171363784,0.3064868804664723,0.30357142857142855,0.48882410106899904,0.6137431162941367,0.6249595076125688,0.6226919339164237,0.630709426627794,0.6360139293812763,0.652575315840622,0.30357142857142855,0.5127551020408163,0.5941043083900227,0.6084386135406543,0.610098801425332,0.6263362487852284,0.6667071590540978,0.66921768707483,0.30357142857142855,0.48125202461937155,0.6763443472627146,0.6750485908649174,0.677194687398769,0.6778830579850988,0.6766682863621639,0.6767087787495951,0.6769517330741821,0.6761013929381277,0.6774781341107872,0.6760204081632653,0.6763848396501457,0.6767492711370262,0.6769517330741821,0.6746436669906057,0.6785714285714286,0.6781260123096858,0.6783689666342727,0.6766277939747327,0.675453514739229,0.6773971493359249,0.6777210884353742,0.6785714285714286,0.5573297220122617,0.66921768707483
17,0.2895610625202462,0.5799319727891157,0.623501781665047,0.6520084224165856,0.6788548752834467,0.6867508908325235,0.6945659216067379,0.6976838354389375,0.6937155814706835,0.47457078069322967,0.3347910592808552,0.30839002267573695,0.3031665046971169,0.2958778749595076,0.2958778749595076,0.2958778749595076,0.2928004535147392,0.2895610625202462,0.5750728862973761,0.6285228377065112,0.6342322643343051,0.6397797214123745,0.6736313573048267,0.6952542921930677,0.6935131195335277,0.2895610625202462,0.5687155814706835,0.6422092646582442,0.6199384515711046,0.642654680919987,0.6957402008422416,0.6914885001619695,0.6979267897635244,0.2895610625202462,0.6937965662455459,0.6922173631357305,0.6926222870100421,0.6899902818270165,0.6910835762876579,0.6901522513767412,0.6922578555231617,0.6867913832199547,0.687398769031422,0.688613540654357,0.6925817946226109,0.6893019112406867,0.6899902818270165,0.6908811143505021,0.6921363783608682,0.6913265306122449,0.6900307742144477,0.69185293164885,0.6925817946226109,0.6919744088111435,0.691609977324263,0.69011175898931,0.6877227081308714,0.602138297999976,0.6979267897635244
18,0.29037091026886946,0.5655166828636217,0.6169420149011986,0.6479996760609006,0.6628603822481374,0.6448007774538387,0.6564220926465825,0.6721331389698737,0.6944444444444444,0.4646906381600259,0.35398445092322645,0.3138160025915128,0.30697278911564624,0.29741658568189183,0.29741658568189183,0.29741658568189183,0.29409620991253643,0.29037091026886946,0.5706997084548106,0.6165370910268869,0.6460560414642047,0.6545189504373178,0.6674360220278588,0.6482426303854876,0.673712342079689,0.29037091026886946,0.5393181081956592,0.635932944606414,0.659297052154195,0.6102607709750567,0.6367832847424684,0.6824182053773891,0.6782474894719792,0.29037091026886946,0.6941609977324263,0.6875607385811467,0.6912455458373826,0.6905166828636217,0.6901522513767412,0.6917719468739877,0.6887350178166505,0.6905166828636217,0.6917719468739877,0.6907596371882087,0.6890589569160998,0.6884920634920635,0.6899902818270165,0.6908811143505021,0.6892209264658244,0.6906786524133463,0.689625850340136,0.6905166828636217,0.6917719468739877,0.6872367994816975,0.688127632005183,0.6905166828636217,0.6917719468739877,0.5902305366591081,0.6944444444444444
19,0.2811791383219955,0.575032393909945,0.5985179786200194,0.6808390022675737,0.6777210884353742,0.7046485260770975,0.7045675413022352,0.7077259475218659,0.7055393586005831,0.44804826692581795,0.33669420149011986,0.3030045351473923,0.29575639779721413,0.2868480725623583,0.2868480725623583,0.2868480725623583,0.28336572724327824,0.2811791383219955,0.5751943634596696,0.5753563330093943,0.657312925170068,0.6880871396177518,0.7059037900874635,0.6791788143828961,0.7080903790087464,0.2811791383219955,0.5801749271137027,0.6145529640427599,0.6927032717849044,0.7052964042759962,0.7072400388726919,0.7055393586005831,0.7064301911240687,0.2811791383219955,0.7074425008098477,0.6988581146744413,0.6989390994493035,0.6964690638160026,0.6971979267897636,0.697805312601231,0.6978458049886621,0.6997084548104956,0.6992225461613216,0.6997489471979268,0.6984531908001296,0.7009637188208617,0.7009637188208617,0.6997084548104956,0.6999109167476515,0.6996274700356333,0.7005183025591188,0.6972789115646258,0.6967930029154519,0.6968739876903142,0.7009637188208617,0.6985341755749919,0.6964690638160026,0.6106596959771563,0.7080903790087464
20,0.2976190476190476,0.5821590540978296,0.6333414318108196,0.6643181081956592,0.6828231292517006,0.6863054745707807,0.6830255911888565,0.6819727891156463,0.5264820213799806,0.42658730158730157,0.352891156462585,0.3183916423712342,0.31268221574344024,0.30409782960803367,0.30409782960803367,0.30409782960803367,0.3010204081632653,0.2976190476190476,0.5873420796890184,0.6298590864917396,0.6717687074829932,0.672214123744736,0.630709426627794,0.687601230968578,0.6369047619047619,0.2976190476190476,0.562115322319404,0.6554097829608033,0.6802316164561063,0.6893424036281179,0.6910025915127956,0.6909216067379332,0.6905166828636217,0.2976190476190476,0.49983803045027536,0.6806365403304179,0.6815678652413346,0.6841593780369291,0.684645286686103,0.68314706835115,0.6845238095238095,0.6843213475866537,0.6822967282150956,0.6820537738905086,0.6831875607385811,0.6821347586653709,0.6833495302883058,0.6845238095238095,0.6835114998380305,0.6824586977648203,0.6810819565921606,0.6809604794298671,0.6831875607385811,0.6845238095238095,0.6827421444768383,0.6835924846128928,0.6820132815030774,0.5928400460713386,0.6910025915127956
21,0.26696631033365725,0.5821185617103984,0.6408325234855847,0.6777210884353742,0.709993521218011,0.7133138969873664,0.7125040492387431,0.7194687398769032,0.7178895367670878,0.7214528668610302,0.32717849044379654,0.2893586005830904,0.28324425008098475,0.27376903142209263,0.27376903142209263,0.27376903142209263,0.2706916099773243,0.26696631033365725,0.5877065111758989,0.6371072238419178,0.6931891804340784,0.7018140589569161,0.721412374473599,0.7237609329446064,0.7181324910916748,0.26696631033365725,0.563856494978944,0.671485260770975,0.7040006478781989,0.7221007450599287,0.7221412374473599,0.7252186588921283,0.7252996436669906,0.26696631033365725,0.7214528668610302,0.7150550696469063,0.7136378360868156,0.7151765468091998,0.7110058309037901,0.7125040492387431,0.7148121153223194,0.7136378360868156,0.7120181405895691,0.7123420796890184,0.7151765468091998,0.7131519274376418,0.7151765468091998,0.7129899578879171,0.7151765468091998,0.7137593132491091,0.7125040492387431,0.7116537091026887,0.7155409782960803,0.7128279883381924,0.7139212827988338,0.7143262066731455,0.7150955620343376,0.6251994625010497,0.7252996436669906
