,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_01_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_n1,random_n2,random_n3,random_n4,random_n5,random_n6,random_n7,random_n8,random_n9,random_n10,random_n11,random_n12,random_n13,random_n14,random_n15,random_n16,random_n17,random_n18,random_n19,random_n20,random_n21,random_n22,random_n23,random_n24,random_n25,average_model,optimal_clustering
10,0.3569511905166265,0.6061275092557997,0.6090486056859482,0.6072823613328352,0.617404300125675,0.6226351007098944,0.6286131585204306,0.6288848884209096,0.59593763798784,0.6180836248768724,0.6269827791175572,0.6271186440677966,0.35892123229509865,0.35892123229509865,0.3569511905166265,0.3569511905166265,0.3569511905166265,0.3569511905166265,0.6087768757854692,0.6080296185591522,0.6070106314323562,0.6248089399137258,0.6277300363438741,0.6280017662443531,0.6104751876634625,0.3569511905166265,0.5949865833361638,0.6089127407357087,0.5967528276892768,0.5390102238375055,0.5998777215447845,0.5998777215447845,0.6266431167419585,0.6090486056859482,0.5609524133011786,0.542678577493971,0.546482796100676,0.54797731055331,0.547705580652831,0.5458714038245983,0.5504908121327401,0.5468903909513944,0.5532081111375293,0.5404368058150198,0.5413199279915764,0.5521891240107333,0.549743554906423,0.5372439794843925,0.5307224618728983,0.5396895485887029,0.5571481946944737,0.5417954553174145,0.5407085357154988,0.5514418667844163,0.5455996739241195,0.5590503039978262,0.5435616996705275,0.5353418701810401,0.5364287897829557,0.5434937671954078,0.5791734127388487,0.6288848884209096
11,0.4087836690329812,0.639142692163989,0.6427431133453347,0.6425393159199756,0.6392785571142284,0.6407051390917428,0.6405692741415033,0.6403654767161442,0.6299718080228253,0.6403654767161442,0.41476172684351753,0.4109575082368126,0.410346115960735,0.410346115960735,0.4087836690329812,0.4087836690329812,0.4087836690329812,0.4087836690329812,0.6424713834448558,0.6450528174994056,0.6447131551238069,0.6122414320165755,0.6409768689922217,0.6288169559457899,0.5998097890696648,0.4087836690329812,0.6243334125878877,0.6427431133453347,0.6112903773648993,0.6428110458204545,0.6430148432458137,0.6430148432458137,0.6231106280357325,0.6447810875989267,0.5449882816480418,0.5257633911891579,0.530043137121701,0.5326925036513706,0.5286844876193064,0.5231140246594884,0.5256954587140382,0.531809381474814,0.523249889609728,0.5170680343738324,0.528276892768588,0.519445671003023,0.5233857545599674,0.5228422947590096,0.5343908155293638,0.5252199313882001,0.5417275228422948,0.5347984103800822,0.5335076933528073,0.5182908189259876,0.5277334329676302,0.5404368058150198,0.5201249957542203,0.5356136000815189,0.5263068509901159,0.5231140246594884,0.6065124599481448,0.6450528174994056
12,0.443938724907442,0.5946129547230053,0.6596243334125879,0.6622736999422574,0.6622736999422574,0.6622736999422574,0.661866105091539,0.6611867803403417,0.6551407900546856,0.6584694813355525,0.4531096090486057,0.4485581332155837,0.44556910431031554,0.44556910431031554,0.443938724907442,0.443938724907442,0.443938724907442,0.443938724907442,0.5912163309670188,0.6589450086613906,0.6617981726164193,0.6617981726164193,0.6625454298427363,0.6617302401412996,0.6590129411365103,0.443938724907442,0.6103732889507829,0.6615943751910601,0.6615943751910601,0.6185251859651506,0.6175741313134744,0.5952243469990829,0.5952243469990829,0.660099860738426,0.5156754186338779,0.5075914540946299,0.5071838592439115,0.5192758398152236,0.518460650113787,0.5188682449645052,0.5151319588329201,0.5204986243673788,0.5092897659726232,0.5227403960463299,0.52776739920519,0.5143167691314833,0.5154716212085187,0.5115315376515743,0.5191399748649842,0.5150640263578004,0.5176454604123502,0.49094799769029585,0.5039231004381645,0.5164906083353147,0.5057572772663972,0.5081349138955877,0.5105804829998981,0.5210420841683366,0.5071838592439115,0.5236235182228864,0.6164444394124092,0.6625454298427363
13,0.40905539893346016,0.6434903705716518,0.6483815087802725,0.6499439557080262,0.6398220169151863,0.6411127339424612,0.640908936517102,0.6402975442410245,0.6390747596888693,0.6479059814544343,0.41591657892055295,0.4119764953636086,0.4112971706124113,0.4112971706124113,0.40905539893346016,0.40905539893346016,0.40905539893346016,0.40905539893346016,0.6468869943276383,0.6515064026357801,0.6513026052104208,0.6080296185591522,0.6488570361061106,0.6284093610950715,0.6285452260453109,0.40905539893346016,0.6269827791175572,0.6480418464046738,0.6074861587581943,0.6428110458204545,0.6430148432458137,0.6430148432458137,0.6219557759586971,0.6504194830338643,0.625759994565402,0.5249482014877213,0.5236574844604464,0.5301790020719405,0.5276655004925105,0.526782378315954,0.5287524200944261,0.5181549539757481,0.5208043205054176,0.5192418735776638,0.5200570632791006,0.5372439794843925,0.5252199313882001,0.5229102272341293,0.5350022078054414,0.529295879895384,0.5221629700078122,0.5227743622838898,0.5246764715872423,0.5286165551441867,0.5217553751570938,0.5388064264121464,0.5216874426819741,0.5322849088006522,0.529295879895384,0.5221629700078122,0.6127119273072197,0.6515064026357801
14,0.3739682755341191,0.4753235284127577,0.6262694881288,0.6344893176182874,0.6341496552426887,0.6173024014129955,0.6226690669474543,0.6168268740871574,0.5925070479942937,0.6035800414388098,0.376006249787711,0.37607418226283074,0.3740362080092388,0.3740362080092388,0.3739682755341191,0.3739682755341191,0.3739682755341191,0.3739682755341191,0.5084745762711864,0.6185931184402703,0.6334703304914915,0.6291226520838287,0.6248429061512856,0.6190686457661085,0.6258618932780816,0.3739682755341191,0.5189361774396251,0.6204952277436229,0.636119697021161,0.6365952243469991,0.6365272918718794,0.6365272918718794,0.6365272918718794,0.6182534560646717,0.5433918684827281,0.5353079039434802,0.5293298461329439,0.5446146530348833,0.5458374375870385,0.5323188750382121,0.5446146530348833,0.5433239360076084,0.5389762575999456,0.5435277334329677,0.5461091674875174,0.5367344859209945,0.5418973540300941,0.5404707720525798,0.5445467205597636,0.5437315308583268,0.5298733059339017,0.5377534730477905,0.5438673958085662,0.5406066370028192,0.5385007302741075,0.5379572704731497,0.524506640399443,0.5387045276994668,0.5249142352501613,0.5349682415678815,0.5808981428016108,0.6365952243469991
15,0.44044020243877585,0.5994021942189464,0.6649570327094868,0.6682177915152339,0.6682177915152339,0.668421588940593,0.6675384667640365,0.6667232770625998,0.6608131517271831,0.6650928976597262,0.45056214123161575,0.44478788084643867,0.4422743792670086,0.4422743792670086,0.44044020243877585,0.44044020243877585,0.44044020243877585,0.44044020243877585,0.5965490302639177,0.6636663156822119,0.6675384667640365,0.6675384667640365,0.6682857239903536,0.6675384667640365,0.6624435311300567,0.44044020243877585,0.6146870011208858,0.6668591420128392,0.6668591420128392,0.5736557861485683,0.605787846880201,0.6054481845046025,0.6054481845046025,0.6649570327094868,0.6365612581094392,0.516932169423593,0.5180870215006284,0.52019292822934,0.5145545327944023,0.5205325906049387,0.5131958832920077,0.5108861791379369,0.5120410312149724,0.524472674161883,0.5258992561393975,0.5180190890255086,0.5009001052953365,0.5112258415135356,0.5075574878570701,0.516932169423593,0.5256275262389185,0.5308583268231378,0.5231140246594884,0.5152338575455997,0.5213477803063754,0.529295879895384,0.5105465167623382,0.5207363880302979,0.5122448286403315,0.5028701470738086,0.6229420548567317,0.668421588940593
16,0.3788254475051798,0.5295676097958629,0.6337080941544105,0.6438979654223702,0.6436262355218912,0.6297680105974661,0.629564213172107,0.6236540878366903,0.6126490268672939,0.6198498692299854,0.3815427465099691,0.3808634217587718,0.3781461227539825,0.3781461227539825,0.3788254475051798,0.3788254475051798,0.3788254475051798,0.3788254475051798,0.5286844876193064,0.6267789816921979,0.6424034509697361,0.6366291905845589,0.6279338337692334,0.6297000781223464,0.6311266600998607,0.3788254475051798,0.5371760470092728,0.6299718080228253,0.6421317210692572,0.642675180870215,0.6443055602730885,0.6443055602730885,0.6443055602730885,0.6263713868414795,0.6192384769539078,0.5422030501681329,0.5343228830542441,0.5347304779049624,0.544716551747563,0.5328963010767297,0.5290920824700248,0.5407085357154988,0.5325566387011311,0.5302469345470602,0.5301790020719405,0.5243368092116436,0.5337794232532862,0.5347304779049624,0.5392140212628647,0.5265785808905947,0.53282836860161,0.5358853299819979,0.5345266804796033,0.5277334329676302,0.5405726707652593,0.5307903943480181,0.5326245711762508,0.5371081145341531,0.5318773139499338,0.5319452464250535,0.5939499840861887,0.6443055602730885
17,0.4394212153119799,0.596481097788798,0.6619680038042186,0.6649570327094868,0.6649570327094868,0.6649570327094868,0.6644815053836487,0.6635983832070922,0.657076865595598,0.6600658945008662,0.447980707177066,0.4431575014435651,0.44071193233925476,0.44071193233925476,0.4394212153119799,0.4394212153119799,0.4394212153119799,0.4394212153119799,0.5932882714581705,0.6610169491525424,0.6640739105329303,0.66414184300805,0.6650928976597262,0.6644135729085289,0.6614924764783805,0.4394212153119799,0.6129207567677728,0.6639380455826908,0.6639380455826908,0.62120851873238,0.6205971264563024,0.5991304643184674,0.5991304643184674,0.6627831935056554,0.5157773173465575,0.5095275296355423,0.5226384973336503,0.5025304846982099,0.5187663462518257,0.5237933494106858,0.5144186678441629,0.5142828028939235,0.5104106518120988,0.5137393430929655,0.5294317448456235,0.5160490472470365,0.5283448252437077,0.5279372303929893,0.5063347033049149,0.5137393430929655,0.5239971468360449,0.5341870181040046,0.520464658129819,0.5148262626948813,0.5173397642743114,0.5066743656805136,0.5124486260656907,0.5136714106178458,0.5225705648585306,0.5203287931795795,0.61813646124641,0.6650928976597262
18,0.4378587683842261,0.5971604225399952,0.660881084202303,0.6632587208314935,0.6632587208314935,0.6634625182568527,0.6625793960802961,0.6621718012295778,0.6573485954960769,0.6610848816276621,0.4477769097517068,0.442681974117727,0.43976087768757854,0.43976087768757854,0.4378587683842261,0.4378587683842261,0.4378587683842261,0.4378587683842261,0.5937637987840086,0.6600658945008662,0.6629869909310145,0.6629869909310145,0.6631907883563738,0.6622397337046976,0.6590469073740701,0.4378587683842261,0.611358309840019,0.6625114636051764,0.6625114636051764,0.5715498794198567,0.6029346829251724,0.5716178118949764,0.5716178118949764,0.6602696919262253,0.6341156890051289,0.5073536904317109,0.5186304813015862,0.5199891308039808,0.5161169797221562,0.518426683876227,0.513127950816888,0.5173397642743114,0.5083726775585068,0.5218912401073333,0.5258992561393975,0.5168642369484732,0.5268503107910737,0.5124486260656907,0.5153697224958391,0.5163887096226351,0.5263068509901159,0.49478618253456064,0.5026663496484495,0.5117013688393737,0.5172038993240718,0.5299752046465813,0.5211439828810163,0.5128562209164091,0.5119051662647328,0.5057233110288374,0.6169061286414637,0.6634625182568527
19,0.38493937026595565,0.504296729051323,0.6148228660711254,0.6284093610950715,0.6313983900003397,0.6180156924017527,0.625759994565402,0.6214802486328589,0.5988587344179885,0.6248089399137258,0.3936347270812812,0.3884039264970619,0.38629801976835026,0.38629801976835026,0.38493937026595565,0.38493937026595565,0.38493937026595565,0.38493937026595565,0.5051119187527597,0.6172005027003159,0.629564213172107,0.6327570395027343,0.6278659012941137,0.6213443836826195,0.6191026120036683,0.38493937026595565,0.49770727896470907,0.6143473387452871,0.5629224550796508,0.5821473455385346,0.6267789816921979,0.6267789816921979,0.6284093610950715,0.6198498692299854,0.6250806698142046,0.5267144458408342,0.5254916612886791,0.5252878638633198,0.5242009442614042,0.5312659216738562,0.5388064264121464,0.5333038959274481,0.5379233042355899,0.5313338541489759,0.5375157093848715,0.5331680309772087,0.528548622669067,0.5362929248327163,0.5381950341360687,0.538398831561428,0.5464148636255562,0.5420671852178934,0.5347984103800822,0.5393498862131042,0.5320131789001732,0.5248123365374817,0.5343908155293638,0.5396895485887029,0.5256954587140382,0.5317414489996943,0.5790677399997736,0.6327570395027343
20,0.44132332461533236,0.6029346829251724,0.6691688461669101,0.6726334023980164,0.6726334023980164,0.6727013348731361,0.6725654699228967,0.6722937400224177,0.6657042899358038,0.6697802384429876,0.45035834380625656,0.445467205597636,0.44254610916748754,0.44254610916748754,0.44132332461533236,0.44132332461533236,0.44132332461533236,0.44132332461533236,0.5998777215447845,0.6682177915152339,0.6724296049726571,0.6720899425970586,0.6727692673482558,0.6726334023980164,0.6695085085425088,0.44132332461533236,0.6200536666553446,0.6724296049726571,0.6724296049726571,0.6186270846778302,0.6180156924017527,0.6033422777758908,0.6033422777758908,0.670459563194185,0.6410448014673414,0.5174756292245508,0.5094595971604226,0.5195815359532625,0.5157773173465575,0.5212798478312557,0.5202608607044598,0.5168642369484732,0.5175435616996705,0.5114296389388947,0.5097313270609015,0.5134676131924867,0.5252878638633198,0.5099351244862607,0.5245406066370029,0.5148262626948813,0.526510648415475,0.5347984103800822,0.5237254169355661,0.5138752080432051,0.5203967256546992,0.5271899731666724,0.5103427193369791,0.5123127611154512,0.5210760504058966,0.5142148704188038,0.6285879983444603,0.6727692673482558
