,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,average_model,optimal_clustering
10,0.41708375041708373,0.580384305874502,0.6234862313293685,0.6309839251015722,0.62843235392255,0.6280005495691771,0.6275294902745883,0.6160670474395965,0.5707668452766492,0.41708375041708373,0.41708375041708373,0.41708375041708373,0.41708375041708373,0.41708375041708373,0.41708375041708373,0.41708375041708373,0.41708375041708373,0.41708375041708373,0.5707668452766492,0.6224263479165439,0.630002551571179,0.6304736108657677,0.6293744725117274,0.6143005750848888,0.6160670474395965,0.41708375041708373,0.5816404639934052,0.6229759170935641,0.6338102808691044,0.6325933776914169,0.6217590139158766,0.6062925670768808,0.6054682133113506,0.41708375041708373,0.41708375041708373,0.5292351174704116,0.5326895522973955,0.5405405405405406,0.530883825001472,0.5252703684076233,0.5374001452432825,0.5383030088912442,0.5269190759386838,0.5295099020589217,0.5333176313568471,0.5333176313568471,0.5277826846454298,0.5286855482933914,0.534613044416966,0.5386563033621857,0.5349663388879076,0.5338279455926515,0.5781118809441249,0.6338102808691044
11,0.41755480971167247,0.5551433786727904,0.5818367386994838,0.6325148678089855,0.6323971029853382,0.6237610159178787,0.6228188973287012,0.624860154271919,0.5744960646921431,0.41755480971167247,0.41755480971167247,0.41755480971167247,0.41755480971167247,0.41755480971167247,0.41755480971167247,0.41755480971167247,0.41755480971167247,0.41755480971167247,0.5624055427976996,0.5745353196333588,0.6321615733380439,0.6322400832204754,0.6259592926259593,0.6249779190955661,0.6243498400361146,0.41755480971167247,0.549058862784353,0.631297964631298,0.6321223183968282,0.631572749219808,0.6233684665057214,0.6229366621523484,0.6205028557969734,0.41755480971167247,0.41755480971167247,0.5263695067616636,0.53347465112171,0.5356729278297906,0.5367328112426152,0.5311586095899822,0.5355159080649277,0.5328073171210426,0.5323755127676696,0.5377926946554398,0.533906455475083,0.5307268052366092,0.5363402618304579,0.5392843824216373,0.5331606115919841,0.5319437084142966,0.5354373981824962,0.5456044279573692,0.5749293229322278,0.6325148678089855
12,0.42179434336297084,0.5481167441951755,0.5965965965965966,0.6017389938958566,0.589530707177766,0.5891774127068244,0.5774794402245382,0.5781075192839898,0.5591081277355787,0.42179434336297084,0.42179434336297084,0.42179434336297084,0.42179434336297084,0.42179434336297084,0.42179434336297084,0.42179434336297084,0.42179434336297084,0.42179434336297084,0.561345659384875,0.6025240927201712,0.6020530334255825,0.5606783253842077,0.5704135508057077,0.5744960646921431,0.5786963434022258,0.42179434336297084,0.5234646411116999,0.5503150209032562,0.60354472119178,0.5880782743527841,0.51859702840095,0.5756737129286149,0.5724940626901411,0.42179434336297084,0.42179434336297084,0.5352018685352019,0.5281359791163712,0.5323362578264539,0.5366935563013995,0.5330821017095527,0.5271546055859782,0.5265265265265265,0.5293528822940587,0.5361047321831636,0.5342990048872401,0.5288818229994701,0.5317081787670023,0.5368898310074781,0.5299417064122947,0.534181240063593,0.5215804039333451,0.5298239415886474,0.545600066297234,0.60354472119178
13,0.4223831674812067,0.5795992070501874,0.620856150267915,0.6168914012051266,0.6190504229719916,0.6188934032071287,0.6050364089579776,0.6054289583701349,0.559775461736246,0.4223831674812067,0.4223831674812067,0.4223831674812067,0.4223831674812067,0.4223831674812067,0.4223831674812067,0.4223831674812067,0.4223831674812067,0.4223831674812067,0.5833284264656814,0.6168521462639109,0.6184615988537557,0.6157137529686549,0.6168521462639109,0.615831517792302,0.6029558970735441,0.4223831674812067,0.5033661112092485,0.5891381577656087,0.6100217864923747,0.6039372706039373,0.6034269563681328,0.6033877014269171,0.6064495868417437,0.4223831674812067,0.4223831674812067,0.530452020648099,0.5340634752399458,0.5322577479440225,0.5264872715853108,0.5311193546487664,0.5273901352332725,0.5392451274804216,0.5310015898251192,0.530609040412962,0.5319437084142966,0.532179238061591,0.5296276668825688,0.5403050108932462,0.5308445700602563,0.5365365365365365,0.5379104594790869,0.5235824059353471,0.5676729743541654,0.620856150267915
14,0.4221672653045202,0.5205008930499126,0.586527704174763,0.6010520324245815,0.6024259553671318,0.5821311507586018,0.583662093466015,0.5806787179336199,0.5656833303892127,0.4221672653045202,0.4221672653045202,0.4221672653045202,0.4221672653045202,0.4221672653045202,0.4221672653045202,0.4221672653045202,0.4221672653045202,0.4221672653045202,0.5407171877760113,0.5790300104025594,0.6001491687766197,0.600109913835404,0.5884119413531178,0.5765569491059687,0.5811105222869929,0.4221672653045202,0.5499813539029226,0.6034858387799564,0.6026614850144262,0.594103907829398,0.5535535535535535,0.5562228895562229,0.5827592298180534,0.4221672653045202,0.4221672653045202,0.5312567469430215,0.5305501580011384,0.5272527429390175,0.5292547449410194,0.5323558852970618,0.5283911362342735,0.5362421244774186,0.5274097627038804,0.5314530216491001,0.5275667824687432,0.5274097627038804,0.5320811007085516,0.5322773754146303,0.5269779583505074,0.5268601935268602,0.5286659208227835,0.5275275275275275,0.5497167465213944,0.6034858387799564
15,0.42683860330919154,0.574083887809378,0.5845649571139767,0.6297081395120611,0.6296688845708454,0.6217393864452688,0.6218571512689159,0.6120826709062003,0.5566939488508116,0.42683860330919154,0.42683860330919154,0.42683860330919154,0.42683860330919154,0.42683860330919154,0.42683860330919154,0.42683860330919154,0.42683860330919154,0.42683860330919154,0.5633280339162692,0.594692731947634,0.6299829241005711,0.629865159276924,0.6241339378594281,0.6139669080845551,0.6131032993778092,0.42683860330919154,0.5676853323912148,0.5817386013464445,0.6293940999823353,0.6192663251486781,0.6134565938487507,0.6173035780878918,0.606979528548156,0.42683860330919154,0.42683860330919154,0.5327876896504348,0.5287836856464307,0.5232094839937977,0.5309427074132956,0.5333372588274549,0.5285089010579207,0.5376160474199689,0.5254077607018783,0.5323558852970618,0.5318848260024731,0.533180239062592,0.5273312528214489,0.5319633358849045,0.5282733714106264,0.5252114859957997,0.5203438732850497,0.5310604722369429,0.5729440406274102,0.6299829241005711
16,0.42155881371567644,0.5782252841076371,0.5407760701878349,0.6162633221456751,0.6163418320281066,0.6143398300261045,0.609707746962649,0.6046046046046046,0.5648786040942904,0.42155881371567644,0.42155881371567644,0.42155881371567644,0.42155881371567644,0.42155881371567644,0.42155881371567644,0.42155881371567644,0.42155881371567644,0.42155881371567644,0.5738679856326915,0.565349663388879,0.6154782233213606,0.6157137529686549,0.6150071640267719,0.6091974327268445,0.6048793891931147,0.42155881371567644,0.556203262085615,0.5904335708257277,0.6158707727335179,0.5726118275137883,0.5733576713968871,0.5738287306914758,0.5998940116587176,0.42155881371567644,0.42155881371567644,0.523896445465073,0.540619050422972,0.5339849653575144,0.5284892735873128,0.52860703841096,0.5363402618304579,0.526016212290722,0.535319633358849,0.5325325325325325,0.5289995878231173,0.5368898310074781,0.5310800997075507,0.5328858270034741,0.5360262223007322,0.5362617519480265,0.5322184930028068,0.5378319495966555,0.5605416600333085,0.6163418320281066
17,0.4195371842430666,0.5674890576851361,0.6196196196196196,0.6274706078627648,0.6242517026830753,0.6235451137411921,0.6104732183163556,0.6090600404325894,0.5745549471039667,0.4195371842430666,0.4195371842430666,0.4195371842430666,0.4195371842430666,0.4195371842430666,0.4195371842430666,0.4195371842430666,0.4195371842430666,0.4195371842430666,0.5778916171073034,0.6230347995053878,0.6276668825688434,0.624722761977664,0.6219749160925632,0.619698129502051,0.6102376886690613,0.4195371842430666,0.5278023121160376,0.5758111052228699,0.6228385247993091,0.6058411352529,0.6063121945474886,0.6030540344265835,0.6018371312488959,0.4195371842430666,0.4195371842430666,0.5297650591768239,0.5364383991834972,0.5309427074132956,0.530471648118707,0.5311389821193743,0.5253292508194469,0.5415807964827573,0.5329839643565134,0.5350644762409469,0.529608039411961,0.5428762095428762,0.5394217747158924,0.5279593318809005,0.5298435690592553,0.5238375630532494,0.5352607509470254,0.5305109030599227,0.5704767948776663,0.6276668825688434
18,0.4263871714852107,0.5746138295157903,0.5841527802312116,0.6296492571002374,0.6300418065123947,0.6226226226226226,0.6219160336807396,0.6133584564957114,0.5587548332646372,0.4263871714852107,0.4263871714852107,0.4263871714852107,0.4263871714852107,0.4263871714852107,0.4263871714852107,0.4263871714852107,0.4263871714852107,0.4263871714852107,0.5657029578598206,0.5939272605939273,0.629727766982669,0.6299240416887476,0.6250956839192133,0.6153997134389291,0.6142613201436731,0.4263871714852107,0.5668806060962923,0.5836817209366228,0.630002551571179,0.6193252075605017,0.6134369663781428,0.6167343814402638,0.6080982943728042,0.4263871714852107,0.4263871714852107,0.5253881332312705,0.5230720916995427,0.5335924159453571,0.5274686451157039,0.531747433708218,0.5257806826434277,0.536615046418968,0.53374943571022,0.5255058980549177,0.5321399831203752,0.5325325325325325,0.5261339771143693,0.528175234057587,0.5280182142927241,0.5259769573495063,0.5355551630061434,0.5317866886494338,0.5733053314752661,0.6300418065123947
19,0.4211073818916956,0.5748689866336926,0.6167540089108716,0.6126714950244362,0.6133388290251035,0.6133388290251035,0.6039176431333294,0.6042316826630552,0.5639168580345051,0.4211073818916956,0.4211073818916956,0.4211073818916956,0.4211073818916956,0.4211073818916956,0.4211073818916956,0.4211073818916956,0.4211073818916956,0.4211073818916956,0.5802076586390312,0.6128677697305148,0.6140061630257708,0.531610041413963,0.61098353255216,0.6099629040805511,0.6026222300732105,0.4211073818916956,0.5030324442089148,0.5844471922903296,0.60611591984141,0.603407328897525,0.6025437201907791,0.6025829751319948,0.6052915660758798,0.4211073818916956,0.4211073818916956,0.5336905532983964,0.5334157687098864,0.530746432707217,0.5307071777660013,0.5361636145949872,0.5282733714106264,0.5379693418909105,0.5256825452903884,0.5390684802449508,0.5323951402382775,0.5292154899998037,0.5292154899998037,0.5396573043631867,0.5286266658815678,0.5355747904767513,0.5350252212997311,0.5322381204734146,0.5621576551133559,0.6167540089108716
20,0.4228738542464033,0.5844079373491138,0.6210720524446015,0.6226422500932305,0.6140846729082023,0.6145164772615753,0.6132995740838878,0.5915915915915916,0.5730240043965534,0.4228738542464033,0.4228738542464033,0.4228738542464033,0.4228738542464033,0.4228738542464033,0.4228738542464033,0.4228738542464033,0.4228738542464033,0.4228738542464033,0.5763999293411058,0.6236236236236237,0.6218178963277002,0.6136921234960451,0.6122789456122789,0.5967732438320673,0.5920626508861803,0.4228738542464033,0.5783626764018921,0.6151445563210269,0.6253115860958999,0.625704135508057,0.5626214449743862,0.5934758287699464,0.601680111484033,0.4228738542464033,0.4228738542464033,0.5256432903491727,0.5310212172957272,0.5293725097646667,0.53632063435985,0.5365169090659286,0.5333372588274549,0.5367131837720073,0.5321203556497675,0.529333254823451,0.5368309485956545,0.5292939998822351,0.5324343951794932,0.5255647804667413,0.5261143496437614,0.5342793774166323,0.5281556065869791,0.5292547449410194,0.5699243179272228,0.625704135508057
21,0.4269956230740544,0.5754578107519284,0.5835443286423678,0.6306110031600227,0.6308072778661014,0.6226422500932305,0.6219749160925632,0.6125144752595733,0.5659973699189386,0.4269956230740544,0.4269956230740544,0.4269956230740544,0.4269956230740544,0.4269956230740544,0.4269956230740544,0.4269956230740544,0.4269956230740544,0.4269956230740544,0.5653300359182712,0.5936328485348094,0.6308465328073172,0.6307680229248857,0.6248012718600954,0.6146734970264383,0.613417338907535,0.4269956230740544,0.5664684292135272,0.5839761329957408,0.6304539833951599,0.6192270702074624,0.6127500049068677,0.6165184792635773,0.6072935680778818,0.4269956230740544,0.4269956230740544,0.5331409841213762,0.5292154899998037,0.5325521600031404,0.5255255255255256,0.5300790987065497,0.5365954189483602,0.5326699248267875,0.5250937211721526,0.5272919978802332,0.5312567469430215,0.5316492963551787,0.5298435690592553,0.5228561895228562,0.5261536045849772,0.5274882725863118,0.528469646116705,0.5291369801173723,0.5736549912294284,0.6308465328073172
22,0.42218689277512805,0.5492551374904316,0.5819152485819152,0.6265481167441952,0.6265088618029795,0.61355473120179,0.6124948477889655,0.614693124497046,0.5529843569059255,0.42218689277512805,0.42218689277512805,0.42218689277512805,0.42218689277512805,0.42218689277512805,0.42218689277512805,0.42218689277512805,0.42218689277512805,0.42218689277512805,0.5587548332646372,0.5746138295157903,0.6261948222732536,0.6262340772144693,0.6176372450882255,0.6153604584977134,0.613986535555163,0.42218689277512805,0.5508645900802763,0.6260378025083907,0.6264696068617637,0.6242713301536831,0.6133584564957114,0.6130444169659856,0.5577734597342441,0.42218689277512805,0.42218689277512805,0.5335139060629257,0.5269583308798995,0.5316689238257866,0.5325325325325325,0.5303735107656676,0.5314333941784922,0.5328465720622584,0.5307268052366092,0.5339457104162987,0.5334353961804942,0.529470647117706,0.530177236059589,0.5398732065398733,0.5331213566507684,0.5329250819446898,0.5281359791163712,0.5215018940509136,0.5679070501147481,0.6265481167441952
23,0.4261516418379164,0.5751633986928104,0.5814834442285423,0.6296885120414533,0.6298062768651004,0.6215234842685823,0.6206598755618363,0.6110816699051993,0.5547900842018489,0.4261516418379164,0.4261516418379164,0.4261516418379164,0.4261516418379164,0.4261516418379164,0.4261516418379164,0.4261516418379164,0.4261516418379164,0.4261516418379164,0.565349663388879,0.591964513533141,0.6297670219238847,0.6298847867475319,0.6239180356827415,0.6137510059078687,0.6120237884943768,0.4261516418379164,0.5665273116253509,0.583092896818387,0.629295962629296,0.6179120296767355,0.6118275137882981,0.615831517792302,0.6063318220180965,0.4261516418379164,0.4261516418379164,0.5247600541718189,0.5395591670101474,0.5255451529961334,0.5308053151190406,0.530177236059589,0.5269583308798995,0.5251526035839761,0.5320614732379438,0.5312763744136293,0.525741427702212,0.5312371194724136,0.5298239415886474,0.5300594712359418,0.5340634752399458,0.5307660601778249,0.5202849908732262,0.5224440126400911,0.5723123268511795,0.6298847867475319
