,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_01_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,average_model,optimal_clustering
10,0.36821261570760566,0.6584597766962497,0.6618475045328752,0.6577917740242389,0.6402328466456723,0.6050672774119668,0.6112224448897795,0.6128447370932341,0.5835480484779082,0.6040175589273785,0.6094570092566085,0.6105544422177689,0.3702166237236377,0.3702166237236377,0.36821261570760566,0.36821261570760566,0.36821261570760566,0.36821261570760566,0.6619429334860196,0.6601774978528485,0.6577917740242389,0.6243439259471324,0.6134650252886726,0.6133695963355282,0.6507777459681268,0.36821261570760566,0.6619429334860196,0.6620860769157363,0.6572192003053726,0.6572192003053726,0.5933295161752076,0.6033018417787956,0.6427617139039985,0.6611795018608646,0.5636511117473041,0.5317778413970798,0.5385532970703312,0.55615993892547,0.5374081496325985,0.5300124057639087,0.5519610649871171,0.5475713331424754,0.5521042084168337,0.5607122534310244,0.6620860769157363
11,0.4490409390208989,0.6965359290008588,0.7009733753220727,0.6999713713140567,0.6444317205840252,0.643382002099437,0.6425231415211375,0.6425231415211375,0.6715335432770303,0.6925756274453669,0.45323981295925186,0.45080637465407003,0.451044947036931,0.451044947036931,0.4490409390208989,0.4490409390208989,0.4490409390208989,0.4490409390208989,0.7001145147437733,0.7029296688615326,0.7015936635175112,0.5929478003626301,0.6962496421414257,0.6238190667048382,0.5713808569519992,0.4490409390208989,0.7008779463689283,0.7016890924706556,0.6983490791106022,0.6983490791106022,0.6989216528294685,0.7010210897986449,0.6325508159175494,0.7029773833381048,0.5287241148964595,0.5196583643477432,0.5118331901899036,0.49856856570283425,0.509208893978433,0.5043420173680695,0.5288672583261762,0.48907338486496804,0.5150777745968127,0.5981204030636228,0.7029773833381048
12,0.506441454337246,0.670722397175303,0.7286954862105163,0.7299837770779655,0.7299837770779655,0.7294589178356713,0.7234946082641474,0.7206317396698159,0.7073671151827464,0.7153831472468747,0.5142666284950854,0.5104971848458822,0.5079683175875561,0.5079683175875561,0.506441454337246,0.506441454337246,0.506441454337246,0.506441454337246,0.667239240385533,0.7296497757419601,0.730365492890543,0.7304609218436874,0.7282183414447944,0.7262143334287623,0.7177211565989121,0.506441454337246,0.6659032350415116,0.7269300505773452,0.7295066323122436,0.730126920507682,0.7294112033590991,0.7282183414447944,0.7254509018036072,0.726882336100773,0.48229792919171677,0.4931768298501765,0.508922607119,0.4769061933390591,0.4863059452237809,0.4935108311861819,0.5071094570092566,0.48358622005916596,0.5112129019944651,0.6397539346771143,0.730126920507682
13,0.4537646722015459,0.7085122626204791,0.7133314247542705,0.7136654260902758,0.6434297165760091,0.6425708559977097,0.6416165664662659,0.6416165664662659,0.6878041797881477,0.706746826987308,0.4584406909056208,0.45572096574100585,0.4559595381238668,0.4559595381238668,0.4537646722015459,0.4537646722015459,0.4537646722015459,0.4537646722015459,0.7120908483633934,0.715955720965741,0.715192289340586,0.5866017749785285,0.7103254127302223,0.6211947704933677,0.676209561981105,0.4537646722015459,0.7132359958011261,0.7139517129497089,0.7124248496993988,0.7124248496993988,0.712711136558832,0.714237999809142,0.6308808092375227,0.71571714858288,0.657314629258517,0.5170340681362725,0.5151254890733848,0.5010974329611604,0.5001908579062888,0.5223780895123581,0.5282469701307376,0.48778509399751885,0.5147437732608073,0.6102628537498277,0.71571714858288
14,0.39407386200973377,0.45786811718675446,0.6339822502147151,0.6199541941024906,0.6199541941024906,0.6166141807424372,0.6109838725069185,0.6066418551388492,0.5795400324458441,0.5796831758755606,0.3973184464166428,0.3967935871743487,0.3944555778223113,0.3944555778223113,0.39407386200973377,0.39407386200973377,0.39407386200973377,0.39407386200973377,0.5207080828323313,0.6307853802843782,0.6185704742818972,0.6097910105926138,0.6047809905525336,0.6109838725069185,0.6179979005630308,0.39407386200973377,0.5202309380666094,0.6337913923084264,0.6156598912109934,0.606355568279416,0.6233896364156886,0.6177116137035976,0.5960492413398225,0.6309285237140948,0.5252886725832617,0.5314915545376467,0.5417024525240958,0.5258135318255559,0.5376467220154595,0.5175589273785667,0.5385055825937589,0.5358335719057162,0.530060120240481,0.5277044388600834,0.6339822502147151
15,0.5082546044469892,0.6783567134268537,0.7365206603683557,0.7379043801889493,0.7379043801889493,0.7372840919935109,0.7309380666094093,0.7285523427807997,0.7158602920125966,0.7235900372172918,0.517892928714572,0.5132646244870693,0.5098768966504438,0.5098768966504438,0.5082546044469892,0.5082546044469892,0.5082546044469892,0.5082546044469892,0.6752552724496612,0.7374749498997996,0.73857238286096,0.7380952380952381,0.7357572287432007,0.7333715049145911,0.7258326176161848,0.5082546044469892,0.6739192671056399,0.7355186563603398,0.7363775169386392,0.7377612367592328,0.7369500906575055,0.7365206603683557,0.7330852180551579,0.7345166523523237,0.6628972230174635,0.4982345643668289,0.5082546044469892,0.49198396793587174,0.5034354423131978,0.4934154022330375,0.5099723256035882,0.4961828418742246,0.4790533447848077,0.6520978464866239,0.7379043801889493
16,0.39187899608741295,0.5521519228934059,0.6530680408435919,0.6462925851703407,0.6462925851703407,0.6246779272831378,0.6246779272831378,0.6163278938830041,0.6002481152781755,0.6325508159175494,0.39521900944746635,0.39517129497089415,0.39168813818112413,0.39168813818112413,0.39187899608741295,0.39187899608741295,0.39187899608741295,0.39187899608741295,0.5533447848077107,0.646149441740624,0.6450997232560359,0.6352705410821643,0.6233896364156886,0.6248210707128543,0.6376562649107739,0.39187899608741295,0.5527722110888443,0.6523046092184369,0.610602156694341,0.6252027865254318,0.632455386964405,0.6182364729458918,0.6353182555587366,0.646865158889207,0.6361294016604638,0.5358812863822884,0.5422750262429621,0.5240958106689569,0.5415593090943792,0.5455673251264433,0.5412730222349461,0.5365970035308713,0.534545281038267,0.5459013264624487,0.6530680408435919
17,0.508684034736139,0.6673346693386774,0.7238763240767249,0.7250691859910297,0.7250691859910297,0.7242580398893024,0.7190571619429335,0.7163851512548908,0.7029296688615326,0.7113274167382384,0.5160320641282565,0.5132169100104972,0.5104017558927378,0.5104017558927378,0.508684034736139,0.508684034736139,0.508684034736139,0.508684034736139,0.6643286573146293,0.7251169004676019,0.7253554728504629,0.7254509018036072,0.7232083214047141,0.7216814581544041,0.7140471419028533,0.508684034736139,0.6629926519706079,0.7223017463498426,0.7243057543658746,0.7252123294207462,0.7246874701784521,0.7232083214047141,0.7206317396698159,0.7219677450138372,0.4807233514648344,0.4948468365302033,0.4772879091516366,0.4767630499093425,0.5061551674778128,0.4862582307472087,0.4634984254222731,0.4841110793014601,0.48015077774596815,0.6375855767973336,0.7252123294207462
18,0.5078251741578395,0.6780227120908484,0.7354232274071953,0.7367115182746445,0.7367115182746445,0.7359958011260617,0.7312720679454147,0.7290772020230938,0.7158125775360245,0.7242103254127302,0.5167954957534115,0.5128351941979197,0.5096383242675828,0.5096383242675828,0.5078251741578395,0.5078251741578395,0.5078251741578395,0.5078251741578395,0.6743486973947895,0.7358049432197729,0.7366160893215001,0.737093234087222,0.7349460826414734,0.7338009352037408,0.7259757610459013,0.5078251741578395,0.6727264051913351,0.7336577917740242,0.7356617997900563,0.7370455196106499,0.7354709418837675,0.7347552247351846,0.7322740719534306,0.7329420746254414,0.6632312243534688,0.4870216623723638,0.47871934344880235,0.5058211661418074,0.5070140280561122,0.4875942360912301,0.5024334383051818,0.48344307662944935,0.5135509113465025,0.6514457486401374,0.7370455196106499
19,0.4005153163469797,0.5459967554155931,0.6406145624582499,0.6355568279415975,0.6373222635747686,0.6307853802843782,0.6138944555778223,0.6132741673823838,0.5772497375703789,0.6462448706937685,0.4091993510831186,0.4040939020898941,0.4013741769252791,0.4013741769252791,0.4005153163469797,0.4005153163469797,0.4005153163469797,0.4005153163469797,0.5493844832522187,0.6450520087794637,0.636940547762191,0.6466265865063461,0.640900849317683,0.6182364729458918,0.6168527531252982,0.4005153163469797,0.5504342017368069,0.6352705410821643,0.6492031682412444,0.64562458249833,0.6112224448897795,0.6169958965550147,0.626491077392881,0.6488214524286668,0.6483920221395171,0.5328752743582403,0.5264815344975665,0.5293921175684703,0.5248115278175398,0.5326367019753794,0.5252409581066896,0.535022425803989,0.5247638133409677,0.5478523183934005,0.6492031682412444
20,0.5073003149155454,0.6800744345834526,0.7355663708369119,0.7371409485637943,0.7371409485637943,0.7366160893215001,0.7311289245156981,0.729124916499666,0.7157648630594522,0.7238763240767249,0.5161752075579731,0.5123103349556255,0.5087317492127111,0.5087317492127111,0.5073003149155454,0.5073003149155454,0.5073003149155454,0.5073003149155454,0.6764958488405383,0.736329802462067,0.737331806470083,0.7375226643763718,0.7354709418837675,0.7334669338677354,0.7262143334287623,0.5073003149155454,0.6748735566370837,0.7336100772974521,0.7361866590323504,0.7372840919935109,0.7357095142666285,0.7348029392117569,0.7327035022425804,0.7342303654928906,0.6649966599866399,0.4941311193816204,0.47628590514362057,0.5070140280561122,0.4841587937780323,0.49503769443649204,0.49847313674968985,0.49503769443649204,0.5128351941979197,0.6516030296925421,0.7372840919935109
21,0.47466361294016607,0.63865826891879,0.6829850176543564,0.6837007348029392,0.6837007348029392,0.6829850176543564,0.4966122721633744,0.49728027483538506,0.503006012024048,0.503006012024048,0.4824887870980055,0.47881477240194675,0.4760950472373318,0.4760950472373318,0.47466361294016607,0.47466361294016607,0.47466361294016607,0.47466361294016607,0.6354613989884531,0.6839393071858002,0.683891592709228,0.6840824506155168,0.6812672964977574,0.6788815726691478,0.4871170913255082,0.47466361294016607,0.633934535738143,0.6820784425994847,0.6836053058497948,0.6839393071858002,0.683891592709228,0.6827941597480676,0.6783089989502815,0.6798358622005917,0.494035690428476,0.4964214142570856,0.5186563603397271,0.49036167573241723,0.49589655501479146,0.5014314342971657,0.5103063269395934,0.504723733180647,0.5193243630117378,0.5763396281098353,0.6839393071858002
22,0.4596812672964978,0.704790533447848,0.709514266628495,0.7128065655119763,0.6389445557782231,0.6393739860673728,0.6393739860673728,0.6393739860673728,0.6880904666475809,0.7065559690810191,0.4636892833285619,0.460492413398225,0.46197156217196295,0.46197156217196295,0.4596812672964978,0.4596812672964978,0.4596812672964978,0.4596812672964978,0.7081782612844737,0.712711136558832,0.7131882813245539,0.6794541463880142,0.7108025574959442,0.6531157553201642,0.6930050577345167,0.4596812672964978,0.7089416929096288,0.7101345548239336,0.7125202786525432,0.7125202786525432,0.7111842733085219,0.7107071285427999,0.6467220154594904,0.7121862773165378,0.5162706365111175,0.5077774596812673,0.5142666284950854,0.5031968699303369,0.5177020708082832,0.5240958106689569,0.5015745777268823,0.4825365015745777,0.5142666284950854,0.6061682447787993,0.7128065655119763
23,0.3963164424086268,0.5388395839297643,0.6361294016604638,0.6393739860673728,0.6409485637942551,0.6027292680599294,0.6172344689378757,0.6187136177116137,0.5970512453478385,0.6435728600057258,0.40423704551961065,0.3993224544326749,0.39707987403378187,0.39707987403378187,0.3963164424086268,0.3963164424086268,0.3963164424086268,0.3963164424086268,0.5415593090943792,0.641902853325699,0.640662276934822,0.6454814390686134,0.6379425517702071,0.6220536310716671,0.6207653402042179,0.3963164424086268,0.542513598625823,0.6310716671438115,0.6459585838343354,0.6444794350605973,0.6200973375322073,0.6077392881000095,0.6327893883004103,0.645386010115469,0.6461017272640519,0.5260043897318446,0.5284855425135986,0.5295352609981868,0.5226643763717912,0.5371218627731654,0.5253841015364061,0.534545281038267,0.5346884244679836,0.5455567219094273,0.6461017272640519
24,0.3974138753697872,0.5403187327035023,0.63865826891879,0.636940547762191,0.6387059833953621,0.6273022234946083,0.6183319018990362,0.6181887584693196,0.5957629544803893,0.6460062983109075,0.4062887680122149,0.4008970321595572,0.39836816490123106,0.39836816490123106,0.3974138753697872,0.3974138753697872,0.3974138753697872,0.3974138753697872,0.5432293157744059,0.6417597098959824,0.6386105544422178,0.646388014123485,0.6408531348411108,0.6226739192671057,0.6183319018990362,0.3974138753697872,0.5440881763527055,0.6330279606832713,0.6461971562171963,0.644145433724592,0.6156598912109934,0.6025384101536406,0.6294970894169291,0.6464834430766294,0.6474854470846455,0.5254795304895505,0.528819543849604,0.5273881095524382,0.5239526672392404,0.5354518560931386,0.5266723924038553,0.5223303750357858,0.5253841015364061,0.5466788957102918,0.6474854470846455
25,0.3915449947514076,0.5506727741196679,0.649584884053822,0.6430002862868595,0.6430002862868595,0.6222444889779559,0.6222444889779559,0.6146578872029774,0.5997232560358813,0.6305945223780896,0.3945987212520279,0.39464643572860003,0.3914495657982632,0.3914495657982632,0.3915449947514076,0.3915449947514076,0.3915449947514076,0.3915449947514076,0.5513884912682507,0.6438114323885867,0.6418074243725547,0.6328371027769826,0.6217196297356617,0.6222922034545281,0.6338868212615708,0.3915449947514076,0.5506250596430957,0.6487260234755224,0.6094092947800362,0.6231510640328276,0.6299265197060788,0.6166618952190095,0.6330756751598435,0.6448134363966027,0.6339822502147151,0.5312529821547858,0.542990743391545,0.5326844164519515,0.5248115278175398,0.5149346311670961,0.5269586792632884,0.5375035785857429,0.5338295638896842,0.5442949390845183,0.649584884053822
26,0.5101631835098769,0.6742532684416452,0.7307949231796927,0.7321786430002862,0.7321786430002862,0.7316537837579922,0.7262620479053344,0.7241626109361581,0.7112797022616661,0.719677450138372,0.5194197919648822,0.5150777745968127,0.5119763336196201,0.5119763336196201,0.5101631835098769,0.5101631835098769,0.5101631835098769,0.5101631835098769,0.6715335432770303,0.7320354995705697,0.732369500906575,0.7324649298597194,0.7304132073671152,0.7286000572573719,0.7207748830995324,0.5101631835098769,0.6701975379330088,0.729602061265388,0.7313197824219868,0.7324172153831473,0.73160606928142,0.7306994942265483,0.7282183414447944,0.7286954862105163,0.6593663517511212,0.48821452428666856,0.47418646817444415,0.49026624677927283,0.4862105162706365,0.48353850558259376,0.464214142570856,0.4946082641473423,0.47924420269109647,0.6494010949588771,0.7324172153831473
27,0.3864872602347552,0.5296784044279034,0.5277221108884436,0.6218150586888062,0.6202404809619239,0.6143716003435442,0.610602156694341,0.6066895696154213,0.5910869357763145,0.593186372745491,0.3927855711422846,0.38834812482107073,0.3883004103444985,0.3883004103444985,0.3864872602347552,0.3864872602347552,0.3864872602347552,0.3864872602347552,0.5281038267010211,0.5916117950186086,0.6214810573528008,0.6097910105926138,0.6091230079206031,0.608359576295448,0.6077870025765817,0.3864872602347552,0.4492795114037599,0.52633839106785,0.6101727264051914,0.6158507491172822,0.6191430480007635,0.6145147437732608,0.6174253268441645,0.5889874988071381,0.5370741482965932,0.5338295638896842,0.5373604351560264,0.5418933104303846,0.5342589941788338,0.5334955625536788,0.5223780895123581,0.532541273022235,0.5270541082164328,0.5179388759883081,0.6218150586888062
28,0.39650730031491555,0.54723733180647,0.6492031682412444,0.6121767344212234,0.6121767344212234,0.6365111174730413,0.6166618952190095,0.611079301460063,0.5811623246492986,0.6432865731462926,0.40423704551961065,0.40084931768298504,0.3974615898463594,0.3974615898463594,0.39650730031491555,0.39650730031491555,0.39650730031491555,0.39650730031491555,0.5511022044088176,0.646388014123485,0.6136558831949613,0.6303082355186563,0.6327893883004103,0.6166618952190095,0.6265387918694532,0.39650730031491555,0.5507204885962401,0.6465311575532017,0.6385151254890734,0.6302605210420842,0.6295448038935013,0.6285427998854852,0.5935203740814963,0.6502528867258326,0.6450520087794637,0.5186563603397271,0.5381238667811814,0.5280083977478767,0.5371218627731654,0.5142666284950854,0.5270541082164328,0.5272926805992938,0.526099818684989,0.5446289404205236,0.6502528867258326
29,0.5091611795018609,0.6686706746826987,0.7254986162801794,0.726882336100773,0.726882336100773,0.7258803320927569,0.719916022521233,0.7173394407863346,0.7035976715335432,0.711995419410249,0.5169863536597004,0.513407767916786,0.5105926137990267,0.5105926137990267,0.5091611795018609,0.5091611795018609,0.5091611795018609,0.5091611795018609,0.6658555205649394,0.7261666189521901,0.7270731940070617,0.726882336100773,0.7245443267487356,0.722922034545281,0.714715144574864,0.5091611795018609,0.664519515220918,0.7240194675064414,0.7255463307567516,0.7268346216242008,0.7258326176161848,0.7245443267487356,0.7216814581544041,0.7236854661704362,0.4794827750739574,0.48425422273117663,0.5067754556732512,0.476381334096765,0.5044374463212139,0.48434965168432104,0.4630212806565512,0.49250882717816585,0.478623914495658,0.6385257287060895,0.726882336100773
