,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,average_model,optimal_clustering
10,0.643011917659805,0.5797670639219935,0.5731310942578548,0.5662581256771397,0.4906554712892741,0.4932963163596966,0.4225352112676056,0.47491197183098594,0.643011917659805,0.643011917659805,0.643011917659805,0.643011917659805,0.643011917659805,0.643011917659805,0.643011917659805,0.643011917659805,0.643011917659805,0.643011917659805,0.4576449079089924,0.4677342903575298,0.3915899241603467,0.384852383531961,0.37791170097508126,0.3780471289274106,0.37002302275189597,0.643011917659805,0.6437567713976164,0.6439260563380281,0.6437229144095341,0.6437229144095341,0.6437229144095341,0.6437229144095341,0.6429442036836404,0.6212418743228603,0.6397955037919827,0.5017944203683641,0.4983410075839653,0.5093445287107259,0.4973930119176598,0.5049092632719393,0.4976300108342362,0.49590330444203684,0.49742686890574217,0.501692849404117,0.5006094257854822,0.4951584507042254,0.5046384073672806,0.49668201516793065,0.4975622968580715,0.5094122426868906,0.5043675514626219,0.4977992957746479,0.5014897074756229,0.6088978672605434,0.6439260563380281
11,0.6122697724810401,0.4674634344528711,0.4239910617551463,0.4216549295774648,0.4283247562296858,0.41159940411700974,0.40807827735644636,0.41471424702058507,0.6122697724810401,0.6122697724810401,0.6122697724810401,0.6122697724810401,0.6122697724810401,0.6122697724810401,0.6122697724810401,0.6122697724810401,0.6122697724810401,0.6122697724810401,0.5222778981581798,0.4573740520043337,0.44433911159263273,0.43973456121343446,0.4005958829902492,0.3989368905742145,0.41241197183098594,0.6122697724810401,0.6126083423618635,0.6123036294691224,0.6118296316359697,0.6118296316359697,0.6118296316359697,0.6118296316359697,0.6117280606717227,0.5877234561213435,0.6069542253521126,0.49884886240520043,0.5027762730227519,0.4898767605633803,0.496715872156013,0.4954631635969664,0.49492145178764896,0.5023022751895991,0.5008464247020585,0.5060265438786565,0.49651273022751896,0.4957678764897075,0.4969528710725894,0.5019298483206934,0.5053832611050921,0.49129875406283857,0.4952600216684724,0.5054848320693391,0.5052816901408451,0.5625714758637295,0.6126083423618635
12,0.5919217226435536,0.4690547128927411,0.4422399783315276,0.4148496749729144,0.4140709642470206,0.41528981581798485,0.41454496208017333,0.41231040086673887,0.5919217226435536,0.5919217226435536,0.5919217226435536,0.5919217226435536,0.5919217226435536,0.5919217226435536,0.5919217226435536,0.5919217226435536,0.5919217226435536,0.5919217226435536,0.5183166305525461,0.45845747562296857,0.4748781148429036,0.44268011917659805,0.41633938244853735,0.4243973456121343,0.45067036836403035,0.5919217226435536,0.5911091549295775,0.5910752979414952,0.5912784398699892,0.5912784398699892,0.5912784398699892,0.5912784398699892,0.5912445828819068,0.39064192849404117,0.5893824485373781,0.5058911159263272,0.49854414951245934,0.49573401950162516,0.50159127843987,0.49810400866738896,0.49827329360780065,0.5020991332611051,0.49837486457204766,0.4947860238353196,0.49681744312026005,0.5019975622968581,0.5014897074756229,0.5003385698808234,0.49549702058504874,0.508159534127844,0.49380417118093173,0.4993228602383532,0.4928223185265439,0.5411876529834276,0.5919217226435536
13,0.6292659804983749,0.544284940411701,0.5384615384615384,0.5294894366197183,0.41268282773564463,0.40350758396533043,0.4044894366197183,0.40137459371614304,0.6292659804983749,0.6292659804983749,0.6292659804983749,0.6292659804983749,0.6292659804983749,0.6292659804983749,0.6292659804983749,0.6292659804983749,0.6292659804983749,0.6292659804983749,0.4708491332611051,0.44782638136511377,0.41427410617551463,0.3933504875406284,0.38718851570964247,0.39795503791982667,0.38194068255687974,0.6292659804983749,0.6292659804983749,0.6294352654387866,0.6295029794149513,0.6295029794149513,0.6295029794149513,0.6295029794149513,0.6287919826652221,0.6090533586132177,0.6221898699891658,0.49498916576381363,0.5029117009750813,0.489944474539545,0.49986457204767065,0.49153575297941493,0.4968851570964247,0.5006094257854822,0.5027085590465872,0.5052139761646804,0.5052816901408451,0.496715872156013,0.4960725893824485,0.5022684182015168,0.5022007042253521,0.5068391115926327,0.4955308775731311,0.4946167388949079,0.4944813109425785,0.5849246117732033,0.6295029794149513
14,0.5921248645720477,0.4734561213434453,0.4476570964247021,0.44119041170097506,0.4266319068255688,0.43282773564463706,0.4319474539544962,0.41566224268689056,0.5921248645720477,0.5921248645720477,0.5921248645720477,0.5921248645720477,0.5921248645720477,0.5921248645720477,0.5921248645720477,0.5921248645720477,0.5921248645720477,0.5921248645720477,0.5203480498374865,0.46919014084507044,0.4529726435536295,0.4208423618634886,0.4536836403033586,0.41850622968580714,0.4109561213434453,0.5921248645720477,0.5923280065005417,0.5922264355362947,0.5920232936078007,0.5920232936078007,0.5920232936078007,0.5920232936078007,0.5915831527627302,0.39023564463705307,0.5897887323943662,0.500101570964247,0.500507854821235,0.5072115384615384,0.4956663055254605,0.4970544420368364,0.49867957746478875,0.4945151679306609,0.5007448537378115,0.5065343986998917,0.5023361321776815,0.49539544962080173,0.49786700975081255,0.49742686890574217,0.49786700975081255,0.5076178223185266,0.4946167388949079,0.5034195557963164,0.49708829902491874,0.5447037638939048,0.5923280065005417
15,0.6096966413867823,0.4673957204767064,0.4354347237269772,0.429238894907909,0.41231040086673887,0.41999593716143013,0.4183708017334778,0.4009344528710726,0.6096966413867823,0.6096966413867823,0.6096966413867823,0.6096966413867823,0.6096966413867823,0.6096966413867823,0.6096966413867823,0.6096966413867823,0.6096966413867823,0.6096966413867823,0.5239707475622969,0.4690208559046587,0.4707137053087757,0.4071641386782232,0.4133261105092091,0.4035752979414951,0.4032028710725894,0.6096966413867823,0.6095612134344529,0.6092565005417118,0.6091887865655471,0.6091887865655471,0.6091887865655471,0.6091887865655471,0.6089517876489707,0.5800040628385699,0.6058030877573131,0.5005755687973997,0.5024377031419285,0.49393959913326113,0.5061619718309859,0.4979008667388949,0.5015235644637053,0.498205579631636,0.503487269772481,0.48960590465872156,0.4980701516793066,0.5055525460455038,0.4968851570964247,0.49996614301191766,0.5051124052004333,0.5052816901408451,0.49580173347778983,0.498307150595883,0.4925853196099675,0.5607657698326712,0.6096966413867823
16,0.6232394366197183,0.5360915492957746,0.5310807150595883,0.41576381365113757,0.4209439328277356,0.4115655471289274,0.42896803900325026,0.41092226435536294,0.6232394366197183,0.6232394366197183,0.6232394366197183,0.6232394366197183,0.6232394366197183,0.6232394366197183,0.6232394366197183,0.6232394366197183,0.6232394366197183,0.6232394366197183,0.4794488082340195,0.44928223185265437,0.41901408450704225,0.39734561213434455,0.39328277356446373,0.3926733477789816,0.3870192307692308,0.6232394366197183,0.6235780065005417,0.6235441495124594,0.6235441495124594,0.6235441495124594,0.6235441495124594,0.6235441495124594,0.623307150595883,0.6002505417118094,0.616434182015168,0.5042321235102926,0.5039274106175514,0.49204360780065004,0.4996614301191766,0.5065343986998917,0.49681744312026005,0.499898429035753,0.5008802816901409,0.502979414951246,0.5026408450704225,0.49725758396533043,0.504976977248104,0.5056541170097508,0.5046384073672806,0.5057556879739978,0.4960725893824485,0.49759615384615385,0.5010157096424702,0.5774911219453472,0.6235780065005417
17,0.6118973456121344,0.46316359696641385,0.4323537378114843,0.4258870530877573,0.4086199891657638,0.4167795232936078,0.41495124593716143,0.3973117551462622,0.6118973456121344,0.6118973456121344,0.6118973456121344,0.6118973456121344,0.6118973456121344,0.6118973456121344,0.6118973456121344,0.6118973456121344,0.6118973456121344,0.6118973456121344,0.5251557421451788,0.4438312567713976,0.4690547128927411,0.40452329360780065,0.41220882990249186,0.3998510292524377,0.440784127843987,0.6118973456121344,0.6118973456121344,0.6119312026002167,0.6115926327193932,0.6115926327193932,0.6115926327193932,0.6115926327193932,0.6112202058504875,0.5830173347778982,0.6083423618634887,0.4991535752979415,0.5014558504875406,0.506466684723727,0.5017944203683641,0.49840872156013,0.4943458829902492,0.49749458288190684,0.5039951245937161,0.4926868905742145,0.5003724268689057,0.5036226977248104,0.5004401408450704,0.4986118634886241,0.49624187432286027,0.5088366738894908,0.49414274106175515,0.500507854821235,0.500304712892741,0.5615820994342121,0.6119312026002167
18,0.6127437703141928,0.47376083423618637,0.43753385698808234,0.44000541711809316,0.4445083965330444,0.43418201516793065,0.4365858613217768,0.43174431202600216,0.6127437703141928,0.6127437703141928,0.6127437703141928,0.6127437703141928,0.6127437703141928,0.6127437703141928,0.6127437703141928,0.6127437703141928,0.6127437703141928,0.6127437703141928,0.5111050920910076,0.4513813651137595,0.44393282773564463,0.4085184182015168,0.40875541711809316,0.39744718309859156,0.4109899783315276,0.6127437703141928,0.6128791982665223,0.6128453412784398,0.6125744853737811,0.6125744853737811,0.6125744853737811,0.6125744853737811,0.6124729144095341,0.5865046045503792,0.6064125135427952,0.4970544420368364,0.4921790357529794,0.5049431202600216,0.4977992957746479,0.5074146803900325,0.5024038461538461,0.5013542795232936,0.5015574214517876,0.49244989165763814,0.50318255687974,0.49766386782231853,0.5006432827735645,0.49187432286023836,0.5035549837486457,0.496715872156013,0.49742686890574217,0.5067036836403034,0.5037242686890574,0.567404247421853,0.6128791982665223
19,0.6433166305525461,0.5806812026002167,0.5714043878656555,0.5648699891657638,0.44809723726977246,0.47883938244853735,0.44139355362946914,0.40425243770314195,0.6433166305525461,0.6433166305525461,0.6433166305525461,0.6433166305525461,0.6433166305525461,0.6433166305525461,0.6433166305525461,0.6433166305525461,0.6433166305525461,0.6433166305525461,0.4609290357529794,0.4470815276273023,0.4428832611050921,0.4348930119176598,0.40205173347778983,0.3920977789815818,0.4010021668472373,0.6433166305525461,0.6438583423618635,0.6438921993499458,0.6438921993499458,0.6438921993499458,0.6438921993499458,0.6438921993499458,0.6435197724810401,0.6222914409534128,0.6399647887323944,0.5052816901408451,0.4971560130010834,0.5126963705308776,0.4975622968580715,0.5047399783315276,0.5020991332611051,0.49729144095341277,0.49925514626218853,0.49857800650054174,0.5022684182015168,0.5075501083423619,0.5038596966413867,0.5027085590465872,0.49678358613217766,0.4928223185265439,0.49393959913326113,0.49769772481040087,0.5023361321776815,0.6050043136310742,0.6438921993499458
20,0.6477518959913326,0.58897616468039,0.5799702058504875,0.5731649512459371,0.4467768147345612,0.4816495124593716,0.44359425785482126,0.3937229144095341,0.6477518959913326,0.6477518959913326,0.6477518959913326,0.6477518959913326,0.6477518959913326,0.6477518959913326,0.6477518959913326,0.6477518959913326,0.6477518959913326,0.6477518959913326,0.542592091007584,0.4375,0.4411565547128927,0.42937432286023836,0.4425446912242687,0.38522481040086676,0.3613556338028169,0.6477518959913326,0.6481581798483207,0.6482597508125677,0.648192036836403,0.648192036836403,0.648192036836403,0.648192036836403,0.647887323943662,0.6288258396533044,0.6454157638136512,0.5040966955579632,0.4973930119176598,0.5119176598049837,0.4944813109425785,0.5040966955579632,0.4994921451787649,0.49454902491874325,0.49840872156013,0.49698672806067173,0.5024377031419285,0.49048618634886243,0.5063989707475623,0.4982394366197183,0.5009141386782232,0.4936687432286024,0.5033518418201517,0.49617416034669554,0.496715872156013,0.6090533586132177,0.6482597508125677
21,0.631568255687974,0.5682556879739978,0.5569474539544962,0.5508870530877573,0.4601841820151679,0.44975622968580714,0.4281216143011918,0.4366535752979415,0.631568255687974,0.631568255687974,0.631568255687974,0.631568255687974,0.631568255687974,0.631568255687974,0.631568255687974,0.631568255687974,0.631568255687974,0.631568255687974,0.46956256771397614,0.4415628385698808,0.40601300108342364,0.39507719393282775,0.38265167930660887,0.3859696641386782,0.3792998374864572,0.631568255687974,0.6325162513542795,0.6327532502708559,0.6328886782231853,0.6328886782231853,0.6328886782231853,0.6328886782231853,0.6325162513542795,0.6112879198266522,0.6271329902491874,0.4928223185265439,0.49800243770314195,0.48337621885157095,0.4912310400866739,0.5058572589382448,0.4989842903575298,0.49827329360780065,0.49759615384615385,0.5054171180931745,0.49238217768147347,0.49312703141928493,0.49187432286023836,0.498307150595883,0.49878114842903576,0.5051462621885157,0.5080918201516793,0.49481988082340195,0.4990858613217768,0.5950302957345213,0.6328886782231853
22,0.5892470205850487,0.48703277356446373,0.4520923618634886,0.44630281690140844,0.43140574214517874,0.43902356446370533,0.43678900325027087,0.4208423618634886,0.5892470205850487,0.5892470205850487,0.5892470205850487,0.5892470205850487,0.5892470205850487,0.5892470205850487,0.5892470205850487,0.5892470205850487,0.5892470205850487,0.5892470205850487,0.4912310400866739,0.4759276814734561,0.44738624052004333,0.43536700975081255,0.42937432286023836,0.4412242686890574,0.41803223185265437,0.5892470205850487,0.5894501625135428,0.5891454496208017,0.5888068797399784,0.5888068797399784,0.5888068797399784,0.5888068797399784,0.5888407367280607,0.39941088840736727,0.5846086132177681,0.49962757313109424,0.5010157096424702,0.49549702058504874,0.4950907367280607,0.4910617551462622,0.5036226977248104,0.500406283856988,0.5009818526543879,0.508057963163597,0.5034534127843987,0.49522616468039005,0.5007109967497292,0.5017944203683641,0.5072792524377031,0.49549702058504874,0.49363488624052004,0.5008125677139762,0.49380417118093173,0.5445144155531478,0.5894501625135428
23,0.6143689057421452,0.4743702600216685,0.437398429035753,0.4387865655471289,0.44308640303358615,0.43418201516793065,0.43597643553629467,0.43045774647887325,0.6143689057421452,0.6143689057421452,0.6143689057421452,0.6143689057421452,0.6143689057421452,0.6143689057421452,0.6143689057421452,0.6143689057421452,0.6143689057421452,0.6143689057421452,0.5127302275189599,0.4646871614301192,0.4379739978331528,0.40509886240520043,0.4022210184182015,0.39734561213434455,0.39291034669555797,0.6143689057421452,0.6143011917659805,0.6144704767063922,0.6148767605633803,0.6148767605633803,0.6148767605633803,0.6148767605633803,0.6147074756229686,0.5873171722643553,0.6078345070422535,0.4990858613217768,0.5016251354279523,0.5052139761646804,0.4986118634886241,0.5042321235102926,0.5000338569880823,0.5000677139761647,0.4957678764897075,0.5072453954496208,0.5027085590465872,0.5006771397616468,0.4994244312026002,0.5026747020585048,0.4965465872156013,0.5056202600216685,0.49641115926327195,0.5061619718309859,0.48940276273022754,0.5685353216163075,0.6148767605633803
