,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,average_model,optimal_clustering
10,0.3722444889779559,0.6290581162324649,0.7431362725450902,0.7046092184368737,0.7091182364729459,0.7027054108216433,0.7052605210420841,0.6698897795591182,0.7360220440881764,0.7431362725450902,0.7431362725450902,0.7431362725450902,0.6290581162324649,0.6290581162324649,0.6290581162324649,0.6290581162324649,0.6290581162324649,0.3722444889779559,0.6290581162324649,0.7431362725450902,0.7033066132264529,0.6978957915831663,0.6774048096192384,0.7237474949899799,0.7008016032064128,0.3722444889779559,0.6290581162324649,0.7431362725450902,0.6926352705410822,0.6988476953907815,0.7091683366733467,0.6838677354709419,0.6838677354709419,0.7431362725450902,0.7431362725450902,0.5367735470941883,0.519939879759519,0.5299098196392785,0.5285571142284569,0.5359218436873747,0.5233967935871744,0.6683645067913604,0.7431362725450902
11,0.3916332665330661,0.6503507014028056,0.7547094188376754,0.7547094188376754,0.7547094188376754,0.6672344689378757,0.643436873747495,0.6400300601202404,0.7531062124248497,0.7539579158316633,0.7547094188376754,0.7547094188376754,0.6503507014028056,0.6503507014028056,0.6503507014028056,0.6503507014028056,0.6503507014028056,0.3916332665330661,0.6503507014028056,0.7547094188376754,0.7547094188376754,0.6473947895791583,0.5814629258517034,0.6336172344689379,0.7521543086172344,0.3916332665330661,0.6503507014028056,0.7547094188376754,0.7514529058116233,0.7526052104208417,0.6439879759519038,0.6181863727454909,0.6181863727454909,0.7547094188376754,0.7547094188376754,0.5228957915831663,0.5411322645290582,0.5430360721442886,0.5287575150300601,0.5339679358717435,0.5305611222444889,0.6746511541601721,0.7547094188376754
12,0.40516032064128255,0.6627755511022044,0.7638276553106212,0.7638276553106212,0.7638276553106212,0.6468937875751503,0.6241983967935871,0.6287074148296593,0.7625250501002004,0.7632765531062125,0.7638276553106212,0.7638276553106212,0.6627755511022044,0.6627755511022044,0.6627755511022044,0.6627755511022044,0.6627755511022044,0.40516032064128255,0.6627755511022044,0.7638276553106212,0.7638276553106212,0.7092685370741483,0.5977955911823647,0.6970941883767535,0.7601703406813627,0.40516032064128255,0.6627755511022044,0.7638276553106212,0.7615731462925852,0.7625250501002004,0.7112725450901803,0.6156813627254509,0.6156813627254509,0.7638276553106212,0.7638276553106212,0.5491482965931864,0.5370240480961924,0.52374749498998,0.5305110220440882,0.5311623246492986,0.5097695390781564,0.6834335337341348,0.7638276553106212
13,0.33336673346693385,0.8516032064128256,0.8516032064128256,0.8516032064128256,0.7904308617234469,0.7904308617234469,0.7904308617234469,0.7904308617234469,0.8478957915831663,0.8516032064128256,0.8516032064128256,0.8516032064128256,0.8516032064128256,0.8516032064128256,0.8516032064128256,0.8516032064128256,0.8516032064128256,0.33336673346693385,0.8516032064128256,0.8516032064128256,0.8516032064128256,0.8516032064128256,0.8516032064128256,0.8516032064128256,0.8516032064128256,0.33336673346693385,0.8516032064128256,0.8516032064128256,0.8516032064128256,0.7904308617234469,0.7904308617234469,0.7904308617234469,0.7534569138276553,0.8516032064128256,0.8516032064128256,0.556813627254509,0.5383767535070141,0.5450901803607214,0.5420340681362725,0.5372745490981964,0.5498496993987976,0.7935834632227418,0.8516032064128256
14,0.4130260521042084,0.6696392785571142,0.760871743486974,0.760871743486974,0.760871743486974,0.6970941883767535,0.6382264529058116,0.6564128256513027,0.7596693386773548,0.7604208416833668,0.760871743486974,0.760871743486974,0.6696392785571142,0.6696392785571142,0.6696392785571142,0.6696392785571142,0.6696392785571142,0.4130260521042084,0.6696392785571142,0.760871743486974,0.760871743486974,0.7180360721442886,0.6136773547094189,0.7057615230460922,0.756312625250501,0.4130260521042084,0.6696392785571142,0.760871743486974,0.7593186372745491,0.7599699398797595,0.7186372745490982,0.6110220440881764,0.6110220440881764,0.760871743486974,0.760871743486974,0.5083166332665331,0.5034068136272545,0.513877755511022,0.5175851703406814,0.5170340681362725,0.537625250501002,0.6878627625621613,0.760871743486974
15,0.3256513026052104,0.8461923847695391,0.8461923847695391,0.8461923847695391,0.7646793587174349,0.7646793587174349,0.7646793587174349,0.7646793587174349,0.8410821643286573,0.8461923847695391,0.8461923847695391,0.8461923847695391,0.8461923847695391,0.8461923847695391,0.8461923847695391,0.8461923847695391,0.8461923847695391,0.3256513026052104,0.8461923847695391,0.8461923847695391,0.8461923847695391,0.8461923847695391,0.8461923847695391,0.8461923847695391,0.8461923847695391,0.3256513026052104,0.8461923847695391,0.8461923847695391,0.8461923847695391,0.7646793587174349,0.7646793587174349,0.7646793587174349,0.725751503006012,0.8461923847695391,0.8461923847695391,0.5560120240480962,0.561623246492986,0.5362224448897795,0.5563627254509018,0.5784068136272545,0.5634268537074149,0.7818507385140651,0.8461923847695391
16,0.40766533066132266,0.6654809619238476,0.7613226452905811,0.7613226452905811,0.7613226452905811,0.6437875751503006,0.6214929859719439,0.6261022044088176,0.7601202404809619,0.760871743486974,0.7613226452905811,0.7613226452905811,0.6654809619238476,0.6654809619238476,0.6654809619238476,0.6654809619238476,0.6654809619238476,0.40766533066132266,0.6654809619238476,0.7613226452905811,0.7613226452905811,0.7077655310621243,0.6017034068136272,0.6956913827655311,0.7576653306613227,0.40766533066132266,0.6654809619238476,0.7613226452905811,0.7591683366733467,0.7601202404809619,0.7094689378757515,0.6161823647294589,0.6161823647294589,0.7613226452905811,0.7613226452905811,0.5480460921843687,0.5040581162324649,0.5125250501002004,0.5214428857715431,0.5313627254509018,0.538877755511022,0.6828805759667481,0.7613226452905811
17,0.3339178356713427,0.8533567134268537,0.8533567134268537,0.8533567134268537,0.7915831663326653,0.7915831663326653,0.7915831663326653,0.7915831663326653,0.849749498997996,0.8533567134268537,0.8533567134268537,0.8533567134268537,0.8533567134268537,0.8533567134268537,0.8533567134268537,0.8533567134268537,0.8533567134268537,0.3339178356713427,0.8533567134268537,0.8533567134268537,0.8533567134268537,0.8533567134268537,0.8533567134268537,0.8533567134268537,0.8533567134268537,0.3339178356713427,0.8533567134268537,0.8533567134268537,0.8533567134268537,0.7915831663326653,0.7915831663326653,0.7915831663326653,0.7542084168336673,0.8533567134268537,0.8533567134268537,0.557565130260521,0.5448396793587175,0.5746492985971944,0.5601202404809619,0.5389278557114229,0.5476953907815632,0.7950586357900987,0.8533567134268537
18,0.3340681362725451,0.8513026052104209,0.8513026052104209,0.8513026052104209,0.7904308617234469,0.7904308617234469,0.7904308617234469,0.7904308617234469,0.8477955911823647,0.8513026052104209,0.8513026052104209,0.8513026052104209,0.8513026052104209,0.8513026052104209,0.8513026052104209,0.8513026052104209,0.8513026052104209,0.3340681362725451,0.8513026052104209,0.8513026052104209,0.8513026052104209,0.8513026052104209,0.8513026052104209,0.8513026052104209,0.8513026052104209,0.3340681362725451,0.8513026052104209,0.8513026052104209,0.8513026052104209,0.7904308617234469,0.7904308617234469,0.7904308617234469,0.7533567134268537,0.8513026052104209,0.8513026052104209,0.541683366733467,0.5464929859719438,0.5440881763527055,0.5601703406813627,0.540380761523046,0.538627254509018,0.7934498626883397,0.8513026052104209
19,0.40170340681362726,0.6586172344689378,0.776503006012024,0.776503006012024,0.776503006012024,0.706813627254509,0.6714428857715431,0.6458416833667334,0.7745991983967936,0.7758517034068136,0.776503006012024,0.776503006012024,0.6586172344689378,0.6586172344689378,0.6586172344689378,0.6586172344689378,0.6586172344689378,0.40170340681362726,0.6586172344689378,0.776503006012024,0.776503006012024,0.7244488977955912,0.6491482965931864,0.7146793587174348,0.7733466933867735,0.40170340681362726,0.6586172344689378,0.776503006012024,0.7743486973947896,0.7751002004008016,0.7210420841683367,0.6900300601202405,0.6900300601202405,0.776503006012024,0.776503006012024,0.5066132264529059,0.5348697394789579,0.5192885771543087,0.5261022044088176,0.5237975951903807,0.5134268537074148,0.6981796927187709,0.776503006012024
20,0.3715430861723447,0.6301603206412826,0.7468436873747495,0.7261022044088177,0.7228957915831663,0.7282064128256514,0.7263527054108216,0.6927354709418838,0.5981963927855711,0.7468436873747495,0.7468436873747495,0.7468436873747495,0.6301603206412826,0.6301603206412826,0.6301603206412826,0.6301603206412826,0.6301603206412826,0.3715430861723447,0.6301603206412826,0.7468436873747495,0.7244989979959919,0.7290080160320641,0.6797094188376753,0.6130761523046092,0.7157314629258517,0.3715430861723447,0.6301603206412826,0.7468436873747495,0.7312124248496994,0.7283567134268537,0.7214428857715431,0.7074148296593187,0.7074148296593187,0.7468436873747495,0.7468436873747495,0.5347695390781563,0.5250501002004008,0.5475951903807615,0.5496492985971944,0.5359218436873747,0.5446392785571142,0.6730535144362799,0.7468436873747495
21,0.3330661322645291,0.8523046092184369,0.8523046092184369,0.8523046092184369,0.7920340681362725,0.7920340681362725,0.7920340681362725,0.7920340681362725,0.8485971943887776,0.8523046092184369,0.8523046092184369,0.8523046092184369,0.8523046092184369,0.8523046092184369,0.8523046092184369,0.8523046092184369,0.8523046092184369,0.3330661322645291,0.8523046092184369,0.8523046092184369,0.8523046092184369,0.8523046092184369,0.8523046092184369,0.8523046092184369,0.8523046092184369,0.3330661322645291,0.8523046092184369,0.8523046092184369,0.8523046092184369,0.7920340681362725,0.7920340681362725,0.7920340681362725,0.7547595190380761,0.8523046092184369,0.8523046092184369,0.5412825651302605,0.5630260521042084,0.5754008016032064,0.5423346693386774,0.5412324649298598,0.5374248496993987,0.7944667112001781,0.8523046092184369
22,0.3884769539078156,0.6472945891783567,0.7486472945891783,0.7218937875751503,0.7174849699398798,0.7238977955911824,0.7215430861723446,0.6835170340681362,0.7423346693386773,0.7486472945891783,0.7486472945891783,0.7486472945891783,0.6472945891783567,0.6472945891783567,0.6472945891783567,0.6472945891783567,0.6472945891783567,0.3884769539078156,0.6472945891783567,0.7486472945891783,0.7198897795591183,0.7242985971943888,0.6904308617234469,0.5799098196392786,0.7101202404809619,0.3884769539078156,0.6472945891783567,0.7486472945891783,0.7278056112224449,0.7245490981963928,0.7166332665330661,0.6993987975951904,0.6993987975951904,0.7486472945891783,0.7486472945891783,0.517935871743487,0.5517034068136273,0.5398797595190381,0.5152304609218437,0.5288577154308617,0.5275551102204409,0.6824816299265198,0.7486472945891783
23,0.36422845691382766,0.6217434869739479,0.7352204408817635,0.7069138276553106,0.7105210420841683,0.7051102204408818,0.7074649298597194,0.6740981963927856,0.6062124248496994,0.7352204408817635,0.7352204408817635,0.7352204408817635,0.6217434869739479,0.6217434869739479,0.6217434869739479,0.6217434869739479,0.6217434869739479,0.36422845691382766,0.6217434869739479,0.7352204408817635,0.7050100200400802,0.7004008016032064,0.6684869739478958,0.7215430861723446,0.6986973947895792,0.36422845691382766,0.6217434869739479,0.7352204408817635,0.695440881763527,0.7016533066132264,0.7102705410821644,0.6878757515030061,0.6878757515030061,0.7352204408817635,0.7352204408817635,0.5462925851703406,0.5250501002004008,0.5507014028056112,0.5323647294589179,0.5402304609218437,0.5267034068136273,0.6600237512061161,0.7352204408817635
24,0.3250501002004008,0.8440881763527054,0.8440881763527054,0.8440881763527054,0.7641783567134268,0.7641783567134268,0.7641783567134268,0.7641783567134268,0.8384769539078156,0.8440881763527054,0.8440881763527054,0.8440881763527054,0.8440881763527054,0.8440881763527054,0.8440881763527054,0.8440881763527054,0.8440881763527054,0.3250501002004008,0.8440881763527054,0.8440881763527054,0.8440881763527054,0.8440881763527054,0.8440881763527054,0.8440881763527054,0.8440881763527054,0.3250501002004008,0.8440881763527054,0.8440881763527054,0.8440881763527054,0.7641783567134268,0.7641783567134268,0.7641783567134268,0.7137775551102205,0.8440881763527054,0.8440881763527054,0.5565130260521042,0.5644288577154308,0.5482965931863727,0.5477955911823648,0.5389278557114229,0.5583667334669339,0.7798894084465225,0.8440881763527054
25,0.41082164328657317,0.6676352705410822,0.7690881763527054,0.7690881763527054,0.7690881763527054,0.707815631262525,0.6406312625250501,0.6658316633266533,0.7677855711422845,0.768436873747495,0.7690881763527054,0.7690881763527054,0.6676352705410822,0.6676352705410822,0.6676352705410822,0.6676352705410822,0.6676352705410822,0.41082164328657317,0.6676352705410822,0.7690881763527054,0.7690881763527054,0.7255511022044088,0.6057615230460922,0.7124749498997996,0.7648296593186372,0.41082164328657317,0.6676352705410822,0.7690881763527054,0.7673346693386773,0.7679859719438877,0.724248496993988,0.681813627254509,0.681813627254509,0.7690881763527054,0.7690881763527054,0.5068136272545091,0.5007014028056113,0.5316633266533066,0.5236973947895791,0.5169338677354709,0.5077154308617234,0.6970923328137758,0.7690881763527054
26,0.4126753507014028,0.6683867735470942,0.7711422845691382,0.7711422845691382,0.7711422845691382,0.7082665330661323,0.6396793587174349,0.6650801603206413,0.769939879759519,0.7707915831663327,0.7711422845691382,0.7711422845691382,0.6683867735470942,0.6683867735470942,0.6683867735470942,0.6683867735470942,0.6683867735470942,0.4126753507014028,0.6683867735470942,0.7711422845691382,0.7711422845691382,0.7267034068136272,0.6049098196392786,0.7143286573146292,0.7666833667334669,0.4126753507014028,0.6683867735470942,0.7711422845691382,0.7695891783567135,0.7702404809619239,0.7254008016032064,0.6821643286573146,0.6821643286573146,0.7711422845691382,0.7711422845691382,0.5453406813627254,0.49814629258517035,0.515130260521042,0.5278056112224448,0.5155811623246493,0.519939879759519,0.698389371335263,0.7711422845691382
27,0.3322144288577154,0.8530561122244489,0.8530561122244489,0.8530561122244489,0.7923847695390781,0.7923847695390781,0.7923847695390781,0.7923847695390781,0.8494488977955912,0.8530561122244489,0.8530561122244489,0.8530561122244489,0.8530561122244489,0.8530561122244489,0.8530561122244489,0.8530561122244489,0.8530561122244489,0.3322144288577154,0.8530561122244489,0.8530561122244489,0.8530561122244489,0.8530561122244489,0.8530561122244489,0.8530561122244489,0.8530561122244489,0.3322144288577154,0.8530561122244489,0.8530561122244489,0.8530561122244489,0.7923847695390781,0.7923847695390781,0.7923847695390781,0.7556112224448898,0.8530561122244489,0.8530561122244489,0.5474448897795591,0.5388276553106213,0.5753507014028056,0.5593186372745491,0.5417835671342686,0.5583667334669339,0.7950029689007647,0.8530561122244489
28,0.38647294589178355,0.6433867735470942,0.7599699398797595,0.7218937875751503,0.7168837675350701,0.7246993987975952,0.7216432865731462,0.6476452905811623,0.7533567134268537,0.7599699398797595,0.7599699398797595,0.7599699398797595,0.6433867735470942,0.6433867735470942,0.6433867735470942,0.6433867735470942,0.6433867735470942,0.38647294589178355,0.6433867735470942,0.7599699398797595,0.7198897795591183,0.7257014028056112,0.6926352705410822,0.6872745490981964,0.7180360721442886,0.38647294589178355,0.6433867735470942,0.7599699398797595,0.7302104208416834,0.7254509018036072,0.71563126252505,0.6976953907815632,0.6976953907815632,0.7599699398797595,0.7599699398797595,0.5326653306613226,0.5219438877755511,0.5418837675350702,0.5410320641282566,0.5302605210420842,0.526753507014028,0.6833054998886662,0.7599699398797595
29,0.3715430861723447,0.6287575150300602,0.7440380761523047,0.7052104208416834,0.7098196392785571,0.7034068136272545,0.7061623246492986,0.6704909819639279,0.7369238476953908,0.7440380761523047,0.7440380761523047,0.7440380761523047,0.6287575150300602,0.6287575150300602,0.6287575150300602,0.6287575150300602,0.6287575150300602,0.3715430861723447,0.6287575150300602,0.7440380761523047,0.7041082164328657,0.6991983967935872,0.6783066132264529,0.7245490981963928,0.7019038076152304,0.3715430861723447,0.6287575150300602,0.7440380761523047,0.6935370741482966,0.6996492985971944,0.7097695390781563,0.6847695390781563,0.6847695390781563,0.7440380761523047,0.7440380761523047,0.5384769539078156,0.5178356713426854,0.5312124248496994,0.5360220440881763,0.5465931863727455,0.5228957915831663,0.668783864024345,0.7440380761523047
30,0.37079158316633265,0.6275050100200401,0.7401803607214429,0.7401803607214429,0.7401803607214429,0.6826653306613226,0.6577655310621242,0.6465430861723447,0.7377755511022044,0.7389278557114228,0.7401803607214429,0.7401803607214429,0.6275050100200401,0.6275050100200401,0.6275050100200401,0.6275050100200401,0.6275050100200401,0.37079158316633265,0.6275050100200401,0.7401803607214429,0.7401803607214429,0.6692384769539078,0.6741482965931864,0.6518537074148296,0.7388276553106212,0.37079158316633265,0.6275050100200401,0.7401803607214429,0.5722444889779559,0.567434869739479,0.6676352705410822,0.6564128256513027,0.6564128256513027,0.7401803607214429,0.7401803607214429,0.5343186372745491,0.5479458917835671,0.5200400801603207,0.5399799599198397,0.536372745490982,0.5341683366733467,0.6533103243524084,0.7401803607214429
31,0.32620240480961926,0.843436873747495,0.843436873747495,0.843436873747495,0.7646292585170341,0.7646292585170341,0.7646292585170341,0.7646292585170341,0.8378256513026052,0.843436873747495,0.843436873747495,0.843436873747495,0.843436873747495,0.843436873747495,0.843436873747495,0.843436873747495,0.843436873747495,0.32620240480961926,0.843436873747495,0.843436873747495,0.843436873747495,0.843436873747495,0.843436873747495,0.843436873747495,0.843436873747495,0.32620240480961926,0.843436873747495,0.843436873747495,0.843436873747495,0.7646292585170341,0.7646292585170341,0.7646292585170341,0.7135270541082165,0.843436873747495,0.843436873747495,0.554559118236473,0.549749498997996,0.5467434869739479,0.5476452905811623,0.5363226452905812,0.556312625250501,0.7796723075781193,0.843436873747495
