,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,average_model,optimal_clustering
10,0.3495459745459745,0.5749141999141999,0.6386207636207636,0.6534749034749034,0.6683290433290433,0.6673637923637924,0.6668811668811668,0.6619297869297869,0.6378342628342628,0.3495459745459745,0.3495459745459745,0.3495459745459745,0.3495459745459745,0.3495459745459745,0.3495459745459745,0.3495459745459745,0.3495459745459745,0.3495459745459745,0.5655655655655656,0.6399077649077649,0.6524739024739025,0.668990418990419,0.6685435435435435,0.663913913913914,0.6634491634491635,0.3495459745459745,0.5810453310453311,0.6410875160875161,0.6605534105534105,0.6606964106964107,0.665987415987416,0.6603567853567853,0.6603567853567853,0.3495459745459745,0.5001430001430002,0.5961854711854712,0.5983304733304733,0.603013728013728,0.6045867295867295,0.5955777205777206,0.5957922207922208,0.5931645931645931,0.5994565994565995,0.6026383526383526,0.5944515944515945,0.6006363506363507,0.5963284713284713,0.5967217217217218,0.59496996996997,0.6003682253682253,0.5955062205062205,0.5967217217217218,0.5967753467753468,0.5992957242957243,0.6011904761904762,0.5933433433433434,0.599045474045474,0.5201696405400108,0.6683290433290433
11,0.34625697125697125,0.5513906763906764,0.5938080938080939,0.663985413985414,0.6641641641641641,0.6690976690976691,0.6691155441155441,0.6696160446160446,0.6435542685542686,0.34625697125697125,0.34625697125697125,0.34625697125697125,0.34625697125697125,0.34625697125697125,0.34625697125697125,0.34625697125697125,0.34625697125697125,0.34625697125697125,0.5571643071643072,0.5847990847990848,0.663967538967539,0.6656120406120406,0.6677391677391677,0.6704561704561705,0.6701522951522951,0.34625697125697125,0.5379665379665379,0.6613220363220363,0.662948662948663,0.6662376662376662,0.6697054197054197,0.6695624195624196,0.6685614185614186,0.34625697125697125,0.6424817674817674,0.594987844987845,0.5964714714714715,0.598920348920349,0.6023344773344773,0.5987237237237237,0.5903582153582153,0.5981695981695981,0.5967038467038467,0.5969183469183469,0.6008508508508509,0.5982232232232232,0.59489846989847,0.5934505934505935,0.5997962247962247,0.5959352209352209,0.595970970970971,0.6031031031031031,0.6017624767624767,0.5983125983125983,0.5992420992420993,0.6015658515658515,0.5875339625339625,0.5226794254572033,0.6697054197054197
12,0.353961103961104,0.5373587873587874,0.6123444873444873,0.6248569998569998,0.6188152438152438,0.6175639925639925,0.6203167453167453,0.6256971256971257,0.6283783783783784,0.353961103961104,0.353961103961104,0.353961103961104,0.353961103961104,0.353961103961104,0.353961103961104,0.353961103961104,0.353961103961104,0.353961103961104,0.5536786786786787,0.6198162448162449,0.6243028743028743,0.6114686114686114,0.626001001001001,0.6302731302731303,0.6223723723723724,0.353961103961104,0.532014157014157,0.5461532961532961,0.623033748033748,0.6286107536107536,0.558004433004433,0.6293078793078793,0.625983125983126,0.353961103961104,0.5048441298441299,0.5908587158587159,0.5936293436293436,0.5935042185042185,0.5932360932360933,0.5922350922350922,0.5957207207207207,0.5903045903045903,0.5916273416273417,0.6011368511368511,0.5971149721149721,0.5916988416988417,0.5933790933790933,0.5948627198627199,0.591984841984842,0.5965965965965966,0.5945230945230945,0.5972579722579723,0.596989846989847,0.5891784641784642,0.5900900900900901,0.5968647218647218,0.594040469040469,0.4972909417353862,0.6293078793078793
13,0.3543007293007293,0.5710889460889461,0.6384241384241385,0.6416416416416416,0.6526884026884027,0.6519019019019019,0.6511869011869011,0.6514729014729015,0.6288252538252538,0.3543007293007293,0.3543007293007293,0.3543007293007293,0.3543007293007293,0.3543007293007293,0.3543007293007293,0.3543007293007293,0.3543007293007293,0.3543007293007293,0.5757185757185758,0.6358501358501358,0.6430895180895181,0.6493636493636493,0.6525275275275275,0.6524917774917774,0.648988273988274,0.3543007293007293,0.4974974974974975,0.5889282139282139,0.6295938795938796,0.6481838981838982,0.648005148005148,0.6477191477191477,0.6523130273130273,0.3543007293007293,0.5119047619047619,0.5836014586014586,0.5918954668954669,0.5961675961675962,0.5983662233662234,0.5937008437008438,0.5937187187187187,0.5913949663949664,0.58994708994709,0.591091091091091,0.5871228371228371,0.5928607178607178,0.5947197197197197,0.5947375947375947,0.5915379665379665,0.5913770913770914,0.59496996996997,0.593986843986844,0.6000822250822251,0.592985842985843,0.5925032175032175,0.5898577148577149,0.594952094952095,0.5114327290253217,0.6526884026884027
14,0.35413985413985416,0.5183397683397684,0.6031209781209781,0.6348312598312599,0.63501001001001,0.6314350064350064,0.6336157586157586,0.6331688831688832,0.6324538824538825,0.35413985413985416,0.35413985413985416,0.35413985413985416,0.35413985413985416,0.35413985413985416,0.35413985413985416,0.35413985413985416,0.35413985413985416,0.35413985413985416,0.5340161590161591,0.5925389675389675,0.6343486343486343,0.6353138853138853,0.6327935077935078,0.6267338767338767,0.631971256971257,0.35413985413985416,0.5437401687401687,0.6356713856713857,0.6355462605462605,0.6311847561847562,0.6002252252252253,0.5988309738309738,0.6306485056485056,0.35413985413985416,0.5106713856713857,0.5911268411268411,0.5959888459888459,0.5972222222222222,0.5941655941655941,0.598008723008723,0.5996174746174746,0.5995638495638496,0.5914485914485914,0.5933969683969684,0.5949163449163449,0.5917345917345918,0.5971864721864721,0.5991169741169741,0.594022594022594,0.5972758472758473,0.5921099671099671,0.5958458458458459,0.5900722150722151,0.5928607178607178,0.5933612183612184,0.594987844987845,0.5848348348348348,0.5038530594086149,0.6356713856713857
15,0.3511726011726012,0.5668168168168168,0.5981517231517232,0.663002288002288,0.6635385385385385,0.6652902902902903,0.6660589160589161,0.6647182897182897,0.6329365079365079,0.3511726011726012,0.3511726011726012,0.3511726011726012,0.3511726011726012,0.3511726011726012,0.3511726011726012,0.3511726011726012,0.3511726011726012,0.3511726011726012,0.560006435006435,0.6051944801944802,0.6628592878592878,0.6647719147719148,0.666094666094666,0.6635742885742886,0.6644322894322894,0.3511726011726012,0.5543579293579294,0.584977834977835,0.6638245388245388,0.6571929071929072,0.6583905333905334,0.6561025311025311,0.6617152867152867,0.3511726011726012,0.6326683826683827,0.5898755898755899,0.5995280995280995,0.5951308451308451,0.5897325897325897,0.6017982267982268,0.5881595881595881,0.603013728013728,0.6026383526383526,0.5924317174317174,0.6022272272272272,0.5948448448448449,0.598062348062348,0.5960960960960962,0.5962390962390962,0.596936221936222,0.5945230945230945,0.5971685971685972,0.5968110968110968,0.6024059774059775,0.5957207207207207,0.5971507221507222,0.5913413413413413,0.5204682195422937,0.6660589160589161
16,0.3495995995995996,0.5702845702845702,0.5703381953381953,0.6470935220935221,0.6473795223795223,0.6564957814957815,0.6547619047619048,0.6544937794937795,0.6366366366366366,0.3495995995995996,0.3495995995995996,0.3495995995995996,0.3495995995995996,0.3495995995995996,0.3495995995995996,0.3495995995995996,0.3495995995995996,0.3495995995995996,0.5682646932646933,0.5783819533819534,0.6467002717002717,0.6491133991133992,0.6555484055484055,0.6564600314600315,0.6548155298155298,0.3495995995995996,0.5444551694551695,0.5904118404118404,0.6481660231660231,0.6228549978549979,0.623963248963249,0.6245352495352495,0.6522415272415273,0.3495995995995996,0.6358680108680108,0.601047476047476,0.5896610896610897,0.5917882167882168,0.5971685971685972,0.6025489775489775,0.5930215930215931,0.6017624767624767,0.5921814671814671,0.603067353067353,0.5907514657514658,0.5923244673244673,0.6030316030316031,0.5910732160732161,0.5964178464178465,0.5932360932360933,0.5992599742599742,0.5938080938080939,0.5940762190762191,0.5937187187187187,0.5943979693979694,0.5954525954525954,0.596006721006721,0.5120583546509472,0.6564957814957815
17,0.3445767195767196,0.5616866866866866,0.6404261404261404,0.6544044044044044,0.660946660946661,0.6612326612326612,0.6631095381095381,0.6633061633061633,0.6456277706277707,0.3445767195767196,0.3445767195767196,0.3445767195767196,0.3445767195767196,0.3445767195767196,0.3445767195767196,0.3445767195767196,0.3445767195767196,0.3445767195767196,0.571071071071071,0.6436436436436437,0.6552445302445302,0.6618046618046618,0.6613220363220363,0.6604997854997855,0.6631095381095381,0.3445767195767196,0.5313527813527813,0.5790612040612041,0.6438581438581439,0.6446446446446447,0.6507221507221507,0.6611432861432861,0.6607679107679107,0.3445767195767196,0.6398720148720148,0.599063349063349,0.5970434720434721,0.5978299728299729,0.5936114686114686,0.6067138567138567,0.5962927212927213,0.5992242242242243,0.5989560989560989,0.5917703417703418,0.5955955955955956,0.6007614757614758,0.6008687258687259,0.6015122265122265,0.5987237237237237,0.602084227084227,0.5971864721864721,0.6022987272987272,0.5979550979550979,0.5974903474903475,0.595023595023595,0.5999213499213499,0.6016373516373517,0.516759484352077,0.6633061633061633
18,0.35145860145860147,0.5657443157443157,0.5981159731159731,0.6621800371800372,0.6625732875732876,0.6648612898612899,0.6657729157729158,0.6641105391105391,0.6334906334906335,0.35145860145860147,0.35145860145860147,0.35145860145860147,0.35145860145860147,0.35145860145860147,0.35145860145860147,0.35145860145860147,0.35145860145860147,0.35145860145860147,0.5584691834691835,0.6046582296582297,0.662001287001287,0.6641284141284142,0.6661304161304161,0.6626090376090376,0.6637887887887888,0.35145860145860147,0.5553946803946804,0.5842985842985843,0.6628592878592878,0.657014157014157,0.6584977834977835,0.6556377806377807,0.6608215358215358,0.35145860145860147,0.6332582582582582,0.5987415987415987,0.6016552266552266,0.5962390962390962,0.5901258401258401,0.5914307164307164,0.5975618475618476,0.6024774774774775,0.6042649792649792,0.59496996996997,0.5925568425568426,0.5906442156442157,0.5896253396253396,0.59999284999285,0.591019591019591,0.5957564707564708,0.5908050908050908,0.596954096954097,0.5921457171457172,0.5935042185042185,0.5971864721864721,0.5945588445588446,0.5977763477763478,0.5203953953953954,0.6657729157729158
19,0.34656084656084657,0.5664235664235664,0.636976261976262,0.6405155155155156,0.6509187759187759,0.6498105248105248,0.6558165308165308,0.6557807807807807,0.6386565136565137,0.34656084656084657,0.34656084656084657,0.34656084656084657,0.34656084656084657,0.34656084656084657,0.34656084656084657,0.34656084656084657,0.34656084656084657,0.34656084656084657,0.5723759473759473,0.6351530101530102,0.641927641927642,0.5826183326183326,0.6500786500786501,0.6505434005434005,0.6536894036894036,0.34656084656084657,0.4965858715858716,0.5844415844415844,0.628968253968254,0.6517052767052767,0.6515622765622766,0.6513477763477763,0.655941655941656,0.34656084656084657,0.6373873873873874,0.6070534820534821,0.6035142285142285,0.5911625911625912,0.6047833547833548,0.5981338481338482,0.6001001001001001,0.5930215930215931,0.5955777205777206,0.5996889746889746,0.594004719004719,0.5988488488488488,0.5983840983840983,0.6009938509938509,0.5948805948805949,0.5988309738309738,0.5922708422708423,0.5992957242957243,0.5931109681109681,0.5971864721864721,0.5983125983125983,0.5989382239382239,0.5997783497783498,0.5135188098151061,0.655941655941656
20,0.3478120978120978,0.5789360789360789,0.6391748891748892,0.648988273988274,0.6590876590876591,0.6587301587301587,0.6586050336050336,0.6502395252395252,0.6434291434291435,0.3478120978120978,0.3478120978120978,0.3478120978120978,0.3478120978120978,0.3478120978120978,0.3478120978120978,0.3478120978120978,0.3478120978120978,0.3478120978120978,0.568979693979694,0.6429286429286429,0.647987272987273,0.6581045331045331,0.6575504075504075,0.6472722722722722,0.6438938938938938,0.3478120978120978,0.5785249535249535,0.6361003861003861,0.6564242814242814,0.6572822822822822,0.5974724724724725,0.6331510081510081,0.6517589017589017,0.3478120978120978,0.6358322608322609,0.5998140998140998,0.600958100958101,0.6033176033176033,0.6054626054626054,0.595953095953096,0.5987058487058488,0.5968647218647218,0.6014764764764765,0.5876054626054626,0.5956492206492207,0.6044258544258544,0.5987058487058488,0.5951487201487201,0.5937365937365937,0.599045474045474,0.5951308451308451,0.5991527241527241,0.5953632203632203,0.6002788502788503,0.5944337194337195,0.5982232232232232,0.5934684684684685,0.518876680913718,0.6590876590876591
21,0.3501179751179751,0.5665486915486916,0.5997783497783498,0.6635206635206635,0.6640926640926641,0.6663091663091663,0.6672207922207922,0.6663449163449163,0.6399077649077649,0.3501179751179751,0.3501179751179751,0.3501179751179751,0.3501179751179751,0.3501179751179751,0.3501179751179751,0.3501179751179751,0.3501179751179751,0.3501179751179751,0.5594880594880595,0.6063563563563563,0.6634849134849135,0.6657550407550408,0.6675425425425425,0.6647361647361647,0.665951665951666,0.3501179751179751,0.5554125554125554,0.5843879593879594,0.6642356642356643,0.6586407836407836,0.6605891605891606,0.6576576576576577,0.6632346632346632,0.3501179751179751,0.6372265122265123,0.601994851994852,0.5999392249392249,0.5926283426283426,0.5954168454168454,0.5936293436293436,0.5991348491348492,0.6018697268697268,0.6076791076791077,0.5948448448448449,0.6031388531388532,0.5946839696839696,0.5985449735449735,0.5970434720434721,0.5955419705419706,0.5991705991705991,0.6006899756899757,0.5873909623909624,0.5984377234377234,0.5975797225797226,0.5975260975260975,0.5934148434148434,0.6022093522093522,0.5209779885705811,0.6672207922207922
