,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_,average_model,optimal_clustering
15,0.6693247721623861,0.44604391052195524,0.4017709196354598,0.3919324772162386,0.35827464788732394,0.3739125932062966,0.3757767191383596,0.3753624689312345,0.6693247721623861,0.6693247721623861,0.6693247721623861,0.6693247721623861,0.6693247721623861,0.6693247721623861,0.6693247721623861,0.6693247721623861,0.6693247721623861,0.6693247721623861,0.53490057995029,0.4512738193869097,0.45562344656172327,0.35936205468102733,0.36868268434134216,0.3518019884009942,0.35226801988400996,0.6693247721623861,0.6695318972659486,0.6691694283347142,0.6686516155758078,0.6686516155758078,0.6686516155758078,0.6686516155758078,0.6683927091963546,0.6251553438276719,0.6643019884009942,0.5946964466537787,0.6695318972659486
16,0.6911764705882353,0.5669531897265948,0.5557166528583264,0.3631420878210439,0.3738090306545153,0.44640637945318973,0.3597245236122618,0.3573943661971831,0.6911764705882353,0.6911764705882353,0.6911764705882353,0.6911764705882353,0.6911764705882353,0.6911764705882353,0.6911764705882353,0.6911764705882353,0.6911764705882353,0.6911764705882353,0.4623550124275062,0.41932477216238606,0.36878624689312345,0.34041010770505387,0.33305716652858325,0.33129660314830156,0.3235811930405965,0.6911764705882353,0.6919014084507042,0.6922638773819387,0.6924710024855012,0.6924710024855012,0.6924710024855012,0.6924710024855012,0.6920049710024855,0.6590202982601492,0.6812862468931234,0.6226832673601522,0.6924710024855012
17,0.6747100248550124,0.44345484672742336,0.39224316487158245,0.38085128417564207,0.38126553438276717,0.36676677713338857,0.36852734051367025,0.36718102734051367,0.6747100248550124,0.6747100248550124,0.6747100248550124,0.6747100248550124,0.6747100248550124,0.6747100248550124,0.6747100248550124,0.6747100248550124,0.6747100248550124,0.6747100248550124,0.5350041425020713,0.4146644573322287,0.45148094449047227,0.3525787075393538,0.3637116818558409,0.3421188898094449,0.40555095277547637,0.6747100248550124,0.674917149958575,0.6748653686826843,0.6745546810273405,0.6745546810273405,0.6745546810273405,0.6745546810273405,0.674192212096106,0.6318869096934548,0.6689623032311516,0.597968256160054,0.674917149958575
18,0.6723798674399337,0.4606980115990058,0.40503314001657,0.40772576636288316,0.42025683512841755,0.40301367025683515,0.3992854183927092,0.4011495443247722,0.6723798674399337,0.6723798674399337,0.6723798674399337,0.6723798674399337,0.6723798674399337,0.6723798674399337,0.6723798674399337,0.6723798674399337,0.6723798674399337,0.6723798674399337,0.519314415907208,0.4272473073736537,0.4159589892294946,0.3611743993371997,0.3613297431648716,0.34403479701739853,0.36692212096106047,0.6723798674399337,0.6725869925434963,0.6724316487158244,0.6722245236122618,0.6722245236122618,0.6722245236122618,0.6722245236122618,0.6717584921292461,0.6315244407622204,0.6612468931234465,0.603399536653472,0.6725869925434963
19,0.7235915492957746,0.630437033968517,0.6158864954432477,0.6091031483015742,0.4135252692626346,0.4868993371996686,0.41968724109362054,0.4297328086164043,0.7235915492957746,0.7235915492957746,0.7235915492957746,0.7235915492957746,0.7235915492957746,0.7235915492957746,0.7235915492957746,0.7235915492957746,0.7235915492957746,0.7235915492957746,0.4289043082021541,0.4114540182270091,0.41041839270919633,0.3987158243579122,0.34507042253521125,0.32932891466445735,0.34657207953603975,0.7235915492957746,0.7244200497100248,0.7245753935376967,0.7245753935376967,0.7245753935376967,0.7245753935376967,0.7245753935376967,0.724109362054681,0.6937137531068766,0.718258077879039,0.6684502439473442,0.7245753935376967
20,0.7307373653686827,0.6422431648715824,0.6283140016570008,0.6215306545153273,0.4101077050538525,0.4929059652029826,0.4271437448218724,0.4346002485501243,0.7307373653686827,0.7307373653686827,0.7307373653686827,0.7307373653686827,0.7307373653686827,0.7307373653686827,0.7307373653686827,0.7307373653686827,0.7307373653686827,0.7307373653686827,0.5771541010770506,0.39674813587406793,0.40772576636288316,0.39063794531897267,0.4141984258492129,0.32145816072908034,0.28381317315658655,0.7307373653686827,0.7313587406793703,0.7315140845070423,0.7316176470588235,0.7316176470588235,0.7316176470588235,0.7316176470588235,0.7312551781275891,0.7031379453189727,0.7268537696768849,0.675760992973089,0.7316176470588235
21,0.7034486329743165,0.6076014913007457,0.590254763877382,0.5830571665285833,0.4367750621375311,0.39540182270091134,0.3916217895608948,0.39348591549295775,0.7034486329743165,0.7034486329743165,0.7034486329743165,0.7034486329743165,0.7034486329743165,0.7034486329743165,0.7034486329743165,0.7034486329743165,0.7034486329743165,0.7034486329743165,0.4528790389395195,0.41233429991715,0.35765327257663626,0.3398922949461475,0.32171706710853354,0.3239954432477216,0.31420878210439107,0.7034486329743165,0.7042771333885667,0.7046396023198012,0.7048467274233637,0.7048467274233637,0.7048467274233637,0.7048467274233637,0.704380695940348,0.6724316487158244,0.6966652858326429,0.6458486759335974,0.7048467274233637
22,0.6381006628003314,0.4748860811930406,0.42760977630488817,0.4179784589892295,0.3877381938690969,0.4025476387738194,0.40347970173985087,0.4028583264291632,0.6381006628003314,0.6381006628003314,0.6381006628003314,0.6381006628003314,0.6381006628003314,0.6381006628003314,0.6381006628003314,0.6381006628003314,0.6381006628003314,0.6381006628003314,0.4875724937862469,0.4640637945318973,0.4173053024026512,0.400890637945319,0.3941072908036454,0.40839892294946145,0.3737572493786247,0.6381006628003314,0.6386184755592378,0.6383595691797845,0.6378417564208783,0.6378417564208783,0.6378417564208783,0.6378417564208783,0.6374792874896438,0.34486329743164873,0.6307995028997514,0.5695441713461599,0.6386184755592378
23,0.6718620546810273,0.4612158243579122,0.40658657829328915,0.4081400165700083,0.420049710024855,0.404463545981773,0.4005281690140845,0.40259942004971,0.6718620546810273,0.6718620546810273,0.6718620546810273,0.6718620546810273,0.6718620546810273,0.6718620546810273,0.6718620546810273,0.6718620546810273,0.6718620546810273,0.6718620546810273,0.5210749792874897,0.448943661971831,0.40653479701739853,0.35832642916321455,0.35402858326429165,0.3451222038111019,0.3388566694283347,0.6718620546810273,0.6721727423363711,0.6721209610604806,0.6721209610604806,0.6721209610604806,0.6721209610604806,0.6721209610604806,0.6716549295774648,0.631006628003314,0.6600041425020713,0.6033151523520206,0.6721727423363711
24,0.6782829328914665,0.45634838442419223,0.402029826014913,0.40223695111847557,0.4145608947804474,0.3978355426677713,0.3945215410107705,0.39607497928748964,0.6782829328914665,0.6782829328914665,0.6782829328914665,0.6782829328914665,0.6782829328914665,0.6782829328914665,0.6782829328914665,0.6782829328914665,0.6782829328914665,0.6782829328914665,0.5261495443247721,0.41979080364540183,0.4397265948632974,0.39327879038939517,0.35656586578293287,0.35775683512841755,0.34652029826014913,0.6782829328914665,0.6781793703396851,0.6783347141673571,0.6784382767191384,0.6784382767191384,0.6784382767191384,0.6784382767191384,0.6777651201325601,0.6356669428334715,0.6672535211267606,0.6065064132069103,0.6784382767191384
25,0.6273819386909694,0.4749378624689312,0.43418599834299915,0.3859776304888152,0.3846830985915493,0.3849937862468931,0.3859776304888152,0.387013256006628,0.6273819386909694,0.6273819386909694,0.6273819386909694,0.6273819386909694,0.6273819386909694,0.6273819386909694,0.6273819386909694,0.6273819386909694,0.6273819386909694,0.6273819386909694,0.4865886495443248,0.4413318144159072,0.412903893951947,0.40477423363711684,0.3874275062137531,0.4149751449875725,0.38079950289975145,0.6273819386909694,0.6265534382767192,0.6267087821043911,0.6267087821043911,0.6267087821043911,0.6267087821043911,0.6267087821043911,0.6256213753106876,0.36837199668599835,0.6212199668599834,0.559788195403357,0.6273819386909694
26,0.6564830157415079,0.4632352941176471,0.4143019884009942,0.40342792046396025,0.37070215410107704,0.3865472245236123,0.3881006628003314,0.3866507870753935,0.6564830157415079,0.6564830157415079,0.6564830157415079,0.6564830157415079,0.6564830157415079,0.6564830157415079,0.6564830157415079,0.6564830157415079,0.6564830157415079,0.6564830157415079,0.48223902236951116,0.4546913835956918,0.3901201325600663,0.3729805302402651,0.37670878210439107,0.3617439933719967,0.35734258492129245,0.6564830157415079,0.6572079536039768,0.6570526097763049,0.6562241093620547,0.6562241093620547,0.6562241093620547,0.6562241093620547,0.6555509527754764,0.6083782104391052,0.6504246064623033,0.5884366657461106,0.6572079536039768
27,0.6630074565037283,0.475973487986744,0.42082642916321455,0.42082642916321455,0.43335749792874895,0.4163214581607291,0.4128003314001657,0.4139395194697597,0.6630074565037283,0.6630074565037283,0.6630074565037283,0.6630074565037283,0.6630074565037283,0.6630074565037283,0.6630074565037283,0.6630074565037283,0.6630074565037283,0.6630074565037283,0.4871064623032311,0.426625932062966,0.388152444076222,0.36992543496271746,0.3679059652029826,0.36469552609776307,0.3507663628831814,0.6630074565037283,0.6632145816072909,0.6633699254349628,0.6631628003314002,0.6631628003314002,0.6631628003314002,0.6631628003314002,0.6625932062966031,0.6182166528583264,0.6506317315658657,0.5999186842186013,0.6633699254349628
28,0.660470173985087,0.46805095277547637,0.4081400165700083,0.39581607290803644,0.40358326429163216,0.38111019055509526,0.38266362883181443,0.3805923777961889,0.660470173985087,0.660470173985087,0.660470173985087,0.660470173985087,0.660470173985087,0.660470173985087,0.660470173985087,0.660470173985087,0.660470173985087,0.660470173985087,0.48519055509527753,0.45215410107705056,0.3863400994200497,0.3873239436619718,0.35910314830157414,0.36780240265120134,0.3534589892294946,0.660470173985087,0.660884424192212,0.6607290803645401,0.6601077050538525,0.6601077050538525,0.6601077050538525,0.6601077050538525,0.6595381110190555,0.6123653686826843,0.6526512013256006,0.5915454601245819,0.660884424192212
29,0.6795256835128417,0.45603769676884837,0.400890637945319,0.40223695111847557,0.4148715824357912,0.3978355426677713,0.39462510356255176,0.39597141673570835,0.6795256835128417,0.6795256835128417,0.6795256835128417,0.6795256835128417,0.6795256835128417,0.6795256835128417,0.6795256835128417,0.6795256835128417,0.6795256835128417,0.6795256835128417,0.5292564208782105,0.4130592377796189,0.44604391052195524,0.3721002485501243,0.40410107705053855,0.3486951118475559,0.3466238608119304,0.6795256835128417,0.6794221209610605,0.6794739022369511,0.6794739022369511,0.6794739022369511,0.6794739022369511,0.6794739022369511,0.6790078707539354,0.637013256006628,0.6677713338856669,0.6073272423210285,0.6795256835128417
30,0.6263980944490473,0.4837924606462303,0.4398301574150787,0.38261184755592376,0.424192212096106,0.38162800331400165,0.38261184755592376,0.384579536039768,0.6263980944490473,0.6263980944490473,0.6263980944490473,0.6263980944490473,0.6263980944490473,0.6263980944490473,0.6263980944490473,0.6263980944490473,0.6263980944490473,0.6263980944490473,0.498135874067937,0.4478562551781276,0.4168910521955261,0.4088649544324772,0.3951946975973488,0.3870650372825186,0.3820940347970174,0.6263980944490473,0.6261909693454847,0.6263463131731566,0.6263463131731566,0.6263463131731566,0.6263463131731566,0.6263463131731566,0.6250517812758907,0.3603976801988401,0.6187862468931234,0.5604364202645064,0.6263980944490473
31,0.6712406793703397,0.440503314001657,0.3989229494614747,0.3880488815244408,0.35501242750621376,0.37096106048053024,0.37303231151615573,0.371996685998343,0.6712406793703397,0.6712406793703397,0.6712406793703397,0.6712406793703397,0.6712406793703397,0.6712406793703397,0.6712406793703397,0.6712406793703397,0.6712406793703397,0.6712406793703397,0.5435480530240265,0.4371375310687655,0.45888566694283345,0.35584092792046396,0.34615782932891465,0.34248135874067936,0.4152340513670257,0.6712406793703397,0.6711371168185584,0.6709817729908865,0.6703603976801988,0.6703603976801988,0.6703603976801988,0.6703603976801988,0.6701014913007457,0.6269676884838442,0.6667357083678542,0.5951663137868606,0.6712406793703397
32,0.6626449875724938,0.47291839270919633,0.4007870753935377,0.3996478873239437,0.4158036454018227,0.37013256006628004,0.371996685998343,0.36971830985915494,0.6626449875724938,0.6626449875724938,0.6626449875724938,0.6626449875724938,0.6626449875724938,0.6626449875724938,0.6626449875724938,0.6626449875724938,0.6626449875724938,0.6626449875724938,0.48954018227009116,0.4520505385252693,0.40612054681027343,0.36852734051367025,0.37836578293289147,0.3670774647887324,0.3637634631317316,0.6626449875724938,0.6630592377796188,0.6632145816072909,0.6633181441590721,0.6633181441590721,0.6633181441590721,0.6633181441590721,0.6628521126760564,0.6172328086164043,0.6522369511184756,0.5926654699438461,0.6633181441590721
33,0.6741404308202155,0.45997307373653684,0.40596520298260147,0.4067937033968517,0.41922120961060483,0.40249585749792877,0.3991818558409279,0.4008388566694283,0.6741404308202155,0.6741404308202155,0.6741404308202155,0.6741404308202155,0.6741404308202155,0.6741404308202155,0.6741404308202155,0.6741404308202155,0.6741404308202155,0.6741404308202155,0.5259424192212097,0.41834092792046396,0.44428334714167356,0.3592067108533554,0.3603976801988401,0.3506110190555095,0.35118061309030657,0.6741404308202155,0.6741404308202155,0.674192212096106,0.6742957746478874,0.6742957746478874,0.6742957746478874,0.6742957746478874,0.6737261806130903,0.6322493786246893,0.6632145816072909,0.6046192733744516,0.6742957746478874
34,0.6585542667771334,0.46996685998343,0.4111951118475559,0.398456917978459,0.40632767191383595,0.3856151615575808,0.3868579121789561,0.38530447390223693,0.6585542667771334,0.6585542667771334,0.6585542667771334,0.6585542667771334,0.6585542667771334,0.6585542667771334,0.6585542667771334,0.6585542667771334,0.6585542667771334,0.6585542667771334,0.4875207125103563,0.43092377796188897,0.40710439105219554,0.37261806130903063,0.37329121789560893,0.3700807787903894,0.36733637116818557,0.6585542667771334,0.6591756420878211,0.6591238608119304,0.6587096106048053,0.6587096106048053,0.6587096106048053,0.6587096106048053,0.6582435791217895,0.613142087821044,0.6504246064623033,0.5912136763938752,0.6591756420878211
35,0.6596934548467275,0.47017398508699254,0.39296810273405136,0.4019780447390224,0.4177195526097763,0.37018434134217065,0.37194490472245234,0.39374482187241094,0.6596934548467275,0.6596934548467275,0.6596934548467275,0.6596934548467275,0.6596934548467275,0.6596934548467275,0.6596934548467275,0.6596934548467275,0.6596934548467275,0.6596934548467275,0.4897990886495443,0.4325807787903894,0.38980944490472247,0.3704950289975145,0.3748446561723281,0.37096106048053024,0.357549710024855,0.6596934548467275,0.6603148301574151,0.660470173985087,0.6601594863297432,0.6601594863297432,0.6601594863297432,0.6601594863297432,0.6593827671913836,0.6153169014084507,0.6508388566694283,0.5911964159685784,0.660470173985087
36,0.670619304059652,0.4504453189726595,0.39747307373653684,0.3859776304888152,0.3869096934548467,0.37096106048053024,0.3728251864125932,0.3714788732394366,0.670619304059652,0.670619304059652,0.670619304059652,0.670619304059652,0.670619304059652,0.670619304059652,0.670619304059652,0.670619304059652,0.670619304059652,0.670619304059652,0.5284279204639603,0.44428334714167356,0.41740886495443247,0.3991818558409279,0.3631938690969346,0.3483844241922121,0.3418599834299917,0.670619304059652,0.6711371168185584,0.6708782104391052,0.6702568351284176,0.6702568351284176,0.6702568351284176,0.6702568351284176,0.6697908036454018,0.6278997514498758,0.6644573322286661,0.5962249532050692,0.6711371168185584
