,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,average_model,optimal_clustering
10,0.31420581655480984,0.7014541387024609,0.7014541387024609,0.7038031319910515,0.7052572706935123,0.7038031319910515,0.6929530201342282,0.6929530201342282,0.3220357941834452,0.6717002237136466,0.6717002237136466,0.6903803131991052,0.6973154362416107,0.7038031319910515,0.7038031319910515,0.7038031319910515,0.7038031319910515,0.31420581655480984,0.7014541387024609,0.7014541387024609,0.7014541387024609,0.7014541387024609,0.6957494407158836,0.6957494407158836,0.6937360178970917,0.31420581655480984,0.7014541387024609,0.7014541387024609,0.7038031319910515,0.6957494407158836,0.6957494407158836,0.6957494407158836,0.6997762863534676,0.7014541387024609,0.4046979865771812,0.5373601789709173,0.5711409395973155,0.580648769574944,0.5763982102908277,0.5533557046979866,0.5485458612975391,0.5662192393736017,0.5487695749440716,0.5456375838926174,0.5730425055928412,0.5461968680089485,0.5729306487695749,0.5753914988814318,0.5446308724832215,0.5817673378076063,0.584675615212528,0.5508948545861297,0.5333333333333333,0.5524608501118569,0.5637583892617449,0.5812080536912752,0.5466442953020134,0.5677852348993289,0.5701342281879195,0.5543624161073826,0.5624161073825503,0.644382301764852,0.7052572706935123
11,0.3314317673378076,0.7146532438478748,0.7146532438478748,0.6914988814317673,0.6848993288590604,0.6914988814317673,0.6950782997762863,0.6950782997762863,0.33881431767337805,0.6560402684563759,0.6909395973154362,0.7140939597315437,0.7158836689038032,0.7149888143176734,0.7149888143176734,0.7149888143176734,0.7149888143176734,0.3314317673378076,0.7146532438478748,0.7146532438478748,0.7146532438478748,0.7146532438478748,0.7145413870246085,0.6945190156599552,0.6932885906040268,0.3314317673378076,0.7146532438478748,0.7146532438478748,0.7149888143176734,0.7145413870246085,0.7148769574944072,0.7148769574944072,0.6955257270693512,0.7146532438478748,0.4008948545861298,0.5582774049217002,0.5608501118568233,0.6,0.5319910514541387,0.5155480984340045,0.5543624161073826,0.561744966442953,0.5817673378076063,0.5333333333333333,0.55,0.5599552572706935,0.5577181208053691,0.552013422818792,0.5598434004474273,0.5107382550335571,0.5355704697986577,0.5467561521252796,0.5637583892617449,0.5391498881431768,0.535234899328859,0.5574944071588367,0.5635346756152125,0.5564876957494407,0.5681208053691276,0.5596196868008948,0.542841163310962,0.6528005634269617,0.7158836689038032
12,0.31297539149888143,0.7172259507829978,0.7172259507829978,0.7155480984340045,0.7123042505592841,0.7155480984340045,0.7059284116331096,0.7059284116331096,0.32170022371364654,0.6778523489932886,0.6991051454138703,0.7197986577181208,0.7200223713646532,0.717337807606264,0.717337807606264,0.717337807606264,0.717337807606264,0.31297539149888143,0.7172259507829978,0.7172259507829978,0.7172259507829978,0.7172259507829978,0.7218120805369127,0.7059284116331096,0.7076062639821029,0.31297539149888143,0.7172259507829978,0.7172259507829978,0.717337807606264,0.7218120805369127,0.721923937360179,0.721923937360179,0.7059284116331096,0.7172259507829978,0.7014541387024609,0.5714765100671141,0.5757270693512304,0.5760626398210291,0.5767337807606264,0.5181208053691275,0.5598434004474273,0.5692393736017897,0.5242729306487696,0.5459731543624161,0.5369127516778524,0.5460850111856823,0.570917225950783,0.5690156599552573,0.5586129753914989,0.5808724832214766,0.5753914988814318,0.5527964205816555,0.5708053691275168,0.544407158836689,0.5317673378076062,0.5880313199105145,0.56834451901566,0.5681208053691276,0.5388143176733781,0.5740492170022371,0.5536912751677853,0.6690943740160742,0.721923937360179
13,0.3308724832214765,0.6997762863534676,0.6997762863534676,0.696979865771812,0.6946308724832215,0.696979865771812,0.6875838926174497,0.6875838926174497,0.3389261744966443,0.35067114093959734,0.6580536912751678,0.7019015659955258,0.701006711409396,0.6996644295302014,0.6996644295302014,0.6996644295302014,0.6996644295302014,0.3308724832214765,0.6997762863534676,0.6997762863534676,0.6997762863534676,0.6997762863534676,0.7050335570469799,0.6875838926174497,0.6888143176733781,0.3308724832214765,0.6997762863534676,0.6997762863534676,0.6996644295302014,0.7050335570469799,0.7049217002237137,0.7049217002237137,0.6875838926174497,0.6997762863534676,0.39228187919463087,0.5527964205816555,0.5551454138702461,0.5967561521252797,0.5388143176733781,0.5740492170022371,0.5578299776286354,0.557158836689038,0.5457494407158837,0.5762863534675615,0.5782997762863534,0.5562639821029083,0.5646532438478747,0.5533557046979866,0.5543624161073826,0.5710290827740492,0.5419463087248322,0.5501118568232662,0.5654362416107382,0.5434004474272931,0.5618568232662192,0.5123042505592841,0.5491051454138702,0.5381431767337808,0.5329977628635347,0.544407158836689,0.5472035794183445,0.6321484795757727,0.7050335570469799
14,0.3275167785234899,0.6626398210290828,0.6626398210290828,0.6813199105145414,0.6809843400447427,0.6813199105145414,0.6807606263982103,0.6807606263982103,0.33691275167785234,0.379082774049217,0.4935123042505593,0.5972035794183446,0.6294183445190157,0.6636465324384787,0.6636465324384787,0.6636465324384787,0.6636465324384787,0.3275167785234899,0.6626398210290828,0.6626398210290828,0.6626398210290828,0.6626398210290828,0.6815436241610738,0.6815436241610738,0.6723713646532439,0.3275167785234899,0.6626398210290828,0.6626398210290828,0.6636465324384787,0.6815436241610738,0.6815436241610738,0.6815436241610738,0.6642058165548098,0.6626398210290828,0.42002237136465326,0.5421700223713647,0.5398210290827741,0.5043624161073825,0.5513422818791947,0.5814317673378077,0.5532438478747204,0.5629753914988814,0.5733780760626398,0.5435123042505593,0.5429530201342282,0.5474272930648769,0.5621923937360179,0.5676733780760627,0.5628635346756152,0.5130872483221477,0.5459731543624161,0.5656599552572706,0.5318791946308725,0.5404921700223714,0.5623042505592841,0.5257270693512305,0.5416107382550336,0.5674496644295302,0.5439597315436242,0.561744966442953,0.5548098434004475,0.6020962797249152,0.6815436241610738
15,0.3295302013422819,0.665324384787472,0.665324384787472,0.6793064876957494,0.6778523489932886,0.6793064876957494,0.6787472035794183,0.6787472035794183,0.33624161073825504,0.37841163310961967,0.49507829977628637,0.5931767337807606,0.6274049217002237,0.6667785234899329,0.6667785234899329,0.6667785234899329,0.6667785234899329,0.3295302013422819,0.665324384787472,0.665324384787472,0.665324384787472,0.665324384787472,0.6795302013422819,0.6795302013422819,0.6696868008948546,0.3295302013422819,0.665324384787472,0.665324384787472,0.6667785234899329,0.6795302013422819,0.6795302013422819,0.6795302013422819,0.6624161073825503,0.665324384787472,0.42583892617449665,0.5586129753914989,0.5614093959731543,0.4987695749440716,0.5363534675615212,0.5293064876957494,0.5670022371364654,0.5678970917225951,0.5736017897091723,0.5765100671140939,0.5436241610738255,0.5614093959731543,0.5298657718120805,0.5741610738255034,0.5391498881431768,0.5762863534675615,0.5435123042505593,0.557158836689038,0.5414988814317674,0.5404921700223714,0.5427293064876958,0.5288590604026846,0.5446308724832215,0.5728187919463087,0.5470917225950783,0.5671140939597316,0.5495525727069351,0.6026182782334907,0.6795302013422819
16,0.32539149888143176,0.6815436241610738,0.6815436241610738,0.6921700223713646,0.693400447427293,0.6921700223713646,0.6833333333333333,0.6833333333333333,0.33165548098434006,0.3675615212527964,0.6611856823266219,0.6611856823266219,0.6736017897091723,0.6829977628635346,0.6829977628635346,0.6829977628635346,0.6829977628635346,0.32539149888143176,0.6815436241610738,0.6815436241610738,0.6815436241610738,0.6815436241610738,0.6850111856823267,0.6850111856823267,0.6727069351230425,0.32539149888143176,0.6815436241610738,0.6815436241610738,0.6829977628635346,0.6850111856823267,0.6850111856823267,0.6850111856823267,0.6838926174496645,0.6815436241610738,0.4203579418344519,0.5590604026845638,0.5432885906040269,0.49955257270693515,0.5554809843400448,0.5356823266219239,0.5495525727069351,0.561744966442953,0.5750559284116331,0.5750559284116331,0.5374720357941835,0.5482102908277405,0.5610738255033557,0.5409395973154363,0.5432885906040269,0.5835570469798658,0.5752796420581655,0.5460850111856823,0.5422818791946309,0.5740492170022371,0.5430648769574944,0.5242729306487696,0.565324384787472,0.5593959731543624,0.5661073825503355,0.5494407158836689,0.5561521252796421,0.6211989394316015,0.693400447427293
17,0.31789709172259506,0.7203579418344519,0.7203579418344519,0.6958612975391499,0.7024608501118568,0.6958612975391499,0.7088366890380313,0.7088366890380313,0.3250559284116331,0.672930648769575,0.7033557046979866,0.7200223713646532,0.7222595078299776,0.7211409395973154,0.7211409395973154,0.7211409395973154,0.7211409395973154,0.31789709172259506,0.7203579418344519,0.7203579418344519,0.7203579418344519,0.7203579418344519,0.7159955257270694,0.7082774049217002,0.7108501118568232,0.31789709172259506,0.7203579418344519,0.7203579418344519,0.7211409395973154,0.7159955257270694,0.7167785234899329,0.7167785234899329,0.713758389261745,0.7203579418344519,0.6757270693512304,0.5626398210290827,0.5413870246085011,0.5704697986577181,0.544407158836689,0.5874720357941835,0.557158836689038,0.5645413870246085,0.583668903803132,0.5753914988814318,0.5568232662192394,0.555592841163311,0.530089485458613,0.5345637583892617,0.5588366890380313,0.5162192393736018,0.5852348993288591,0.5491051454138702,0.570917225950783,0.5793064876957494,0.5360178970917227,0.569910514541387,0.5510067114093959,0.5572706935123043,0.5823266219239374,0.5477628635346756,0.5670022371364654,0.6680669483801474,0.7222595078299776
18,0.32919463087248324,0.675503355704698,0.675503355704698,0.6865771812080537,0.6862416107382551,0.6865771812080537,0.6813199105145414,0.6813199105145414,0.33814317673378075,0.37472035794183445,0.4855704697986577,0.5912751677852349,0.6646532438478747,0.6760626398210291,0.6760626398210291,0.6760626398210291,0.6760626398210291,0.32919463087248324,0.675503355704698,0.675503355704698,0.675503355704698,0.675503355704698,0.6829977628635346,0.6829977628635346,0.6706935123042506,0.32919463087248324,0.675503355704698,0.675503355704698,0.6760626398210291,0.6829977628635346,0.6829977628635346,0.6829977628635346,0.674496644295302,0.675503355704698,0.42348993288590603,0.540268456375839,0.5432885906040269,0.5841163310961969,0.5373601789709173,0.581096196868009,0.5549217002237137,0.5697986577181208,0.5404921700223714,0.5346756152125279,0.5385906040268457,0.5394854586129754,0.5308724832214765,0.5733780760626398,0.5685682326621924,0.5708053691275168,0.5395973154362416,0.5516778523489932,0.5595078299776286,0.5422818791946309,0.5577181208053691,0.5624161073825503,0.565771812080537,0.5700223713646533,0.5427293064876958,0.5645413870246085,0.5511185682326621,0.6088739746457869,0.6865771812080537
19,0.3206935123042506,0.6938478747203579,0.6938478747203579,0.6991051454138703,0.7005592841163311,0.6991051454138703,0.6853467561521253,0.6853467561521253,0.3285234899328859,0.6665548098434004,0.6714765100671141,0.6825503355704698,0.6906040268456376,0.6959731543624161,0.6959731543624161,0.6959731543624161,0.6959731543624161,0.3206935123042506,0.6938478747203579,0.6938478747203579,0.6938478747203579,0.6938478747203579,0.6879194630872483,0.6879194630872483,0.6885906040268457,0.3206935123042506,0.6938478747203579,0.6938478747203579,0.6959731543624161,0.6879194630872483,0.6879194630872483,0.6879194630872483,0.6957494407158836,0.6938478747203579,0.40447427293064875,0.5420581655480984,0.5588366890380313,0.4894854586129754,0.5351230425055928,0.5508948545861297,0.561744966442953,0.5601789709172259,0.5360178970917227,0.5456375838926174,0.539261744966443,0.5702460850111857,0.5671140939597316,0.5404921700223714,0.5649888143176733,0.5156599552572707,0.5474272930648769,0.5517897091722596,0.5647651006711409,0.5460850111856823,0.5686800894854586,0.5778523489932886,0.5511185682326621,0.5580536912751678,0.5494407158836689,0.5732662192393736,0.5536912751677853,0.63939431601624,0.7005592841163311
20,0.3383668903803132,0.7016778523489933,0.7016778523489933,0.6832214765100671,0.6884787472035794,0.6832214765100671,0.6906040268456376,0.6906040268456376,0.34731543624161076,0.3559284116331096,0.6824384787472035,0.6973154362416107,0.7026845637583893,0.7038031319910515,0.7038031319910515,0.7038031319910515,0.7038031319910515,0.3383668903803132,0.7016778523489933,0.7016778523489933,0.7016778523489933,0.7016778523489933,0.6935123042505593,0.6893736017897092,0.6932885906040268,0.3383668903803132,0.7016778523489933,0.7016778523489933,0.7038031319910515,0.6935123042505593,0.6956375838926174,0.6956375838926174,0.6964205816554809,0.7016778523489933,0.41387024608501116,0.5513422818791947,0.5372483221476511,0.5917225950782998,0.5398210290827741,0.5151006711409396,0.5406040268456376,0.5624161073825503,0.5252796420581656,0.5364653243847874,0.5274049217002237,0.5474272930648769,0.5685682326621924,0.5529082774049217,0.5370246085011185,0.5663310961968681,0.5319910514541387,0.5493288590604026,0.5596196868008948,0.5691275167785235,0.5519015659955258,0.5568232662192394,0.5416107382550336,0.5612975391498881,0.5694630872483222,0.5429530201342282,0.5507829977628635,0.6341121882508908,0.7038031319910515
