,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,average_model,optimal_clustering
10,0.3888314544052249,0.5736720326884261,0.6187006678809958,0.6274307093979226,0.6357997341603899,0.6355371765207831,0.6340274700930438,0.6246082147721492,0.6000262557639607,0.3888314544052249,0.3888314544052249,0.3888314544052249,0.3888314544052249,0.3888314544052249,0.3888314544052249,0.3888314544052249,0.3888314544052249,0.3888314544052249,0.5655983852705164,0.6203416531285384,0.6268399547088072,0.6362592100297019,0.6357340947504881,0.6281527429068413,0.6289404158256617,0.3888314544052249,0.5784965293162014,0.6208995881127028,0.6260194620850359,0.6325834030752063,0.6315003528118283,0.6310080572375655,0.6189632255206026,0.3888314544052249,0.3888314544052249,0.5424933129851163,0.5451517090861353,0.5569339831634914,0.5529956185693891,0.5569996225733931,0.5383580301613089,0.5496480086644021,0.5565401467040811,0.5458081031851524,0.5455455455455456,0.5420666568207552,0.5479742037119086,0.5404584912781634,0.5560478511298184,0.553455094438701,0.5460050214148575,0.5510920756822396,0.5547350629317842,0.5533894550287993,0.5414759021316399,0.5513546333218464,0.5570652619832948,0.5484993189911223,0.5458737425950541,0.5465301366940711,0.5573606393278524,0.5503044027634192,0.5168611234185003,0.6357997341603899
11,0.3909811450795057,0.5478265150396298,0.5730976878517862,0.6246902640345263,0.6249528216741331,0.6291209242028915,0.6280050542345624,0.6285958089236777,0.6009287976501091,0.3909811450795057,0.3909811450795057,0.3909811450795057,0.3909811450795057,0.3909811450795057,0.3909811450795057,0.3909811450795057,0.3909811450795057,0.3909811450795057,0.551108485534715,0.5676824365348956,0.6253466581335434,0.6263968886919706,0.6286286286286287,0.6293506621375474,0.6293834818424983,0.3909811450795057,0.519535929371995,0.5653194177784342,0.6270204630860369,0.6298429577118102,0.6297116788920067,0.6248215428543298,0.6212770147196377,0.3909811450795057,0.3909811450795057,0.5519946175683881,0.5489095653030079,0.5509772067149117,0.5472357603505145,0.5510428461248134,0.5485157288435977,0.5488439258931063,0.5505833702555014,0.5487126470733028,0.5549155713090139,0.5524212737327492,0.5436912322158224,0.54244408342769,0.550222353501042,0.5473670391703178,0.5509443870099607,0.5473013997604161,0.5448071021841514,0.5567862944912125,0.5444132657247411,0.5409343769999507,0.5461198903821854,0.5539309801604884,0.5488767455980571,0.5496972382218284,0.5465137268415957,0.5394574902771624,0.5098711340362828,0.6298429577118102
12,0.3948046407062801,0.5355355355355356,0.5904757216232626,0.5955299561856939,0.5834194850588293,0.584830732371716,0.5955299561856939,0.5891957531301794,0.5890644743103759,0.3948046407062801,0.3948046407062801,0.3948046407062801,0.3948046407062801,0.3948046407062801,0.3948046407062801,0.3948046407062801,0.3948046407062801,0.3948046407062801,0.5453486273158404,0.5939217906431021,0.595497136480743,0.5821066968607952,0.5887690969658183,0.5913618536569356,0.5975975975975976,0.3948046407062801,0.5093782306897061,0.5954314970708413,0.5957596941203499,0.5519453880109618,0.5524705032901754,0.5656640246804181,0.5819097786310901,0.3948046407062801,0.3948046407062801,0.5463988578742677,0.5457752834802015,0.547449088432695,0.5453814470207913,0.5457096440702998,0.5478757445970561,0.543674822363347,0.541443082426689,0.5465957761039728,0.5441999376425606,0.5477116460723018,0.5477116460723018,0.5451517090861353,0.5494182707297461,0.5427558706247231,0.5468583337435796,0.5505341406980752,0.5447250529217742,0.5508951574525345,0.5491228933851885,0.5475803672524984,0.5421322962306568,0.5471537110881373,0.5455455455455456,0.5462347593495135,0.5463003987594152,0.5500746648287632,0.49458505256926627,0.5957596941203499
13,0.39180163770327703,0.5649584010239748,0.623213377311738,0.6280050542345624,0.6327967311573869,0.6324028946979766,0.6156976648779927,0.6164196983869115,0.5927895108222977,0.39180163770327703,0.39180163770327703,0.39180163770327703,0.39180163770327703,0.39180163770327703,0.39180163770327703,0.39180163770327703,0.39180163770327703,0.39180163770327703,0.5698485370616518,0.6228523605572786,0.6294819409573508,0.6306962700405323,0.6320418779435173,0.6315495823692545,0.6153038284185826,0.39180163770327703,0.5434614942811664,0.6277753162999065,0.628530169513776,0.6223600649830158,0.6233446561315413,0.5655163360081393,0.6118249396937921,0.39180163770327703,0.39180163770327703,0.5463168086118906,0.5464809071366449,0.5491721229426147,0.5513054037644202,0.5559658018674413,0.5463168086118906,0.551338223469371,0.5545873742595054,0.5439537898554292,0.5452665780534633,0.5466450056613991,0.5463824480217923,0.5426081819524442,0.5502551732059929,0.5452337583485124,0.547334219465367,0.5470060224158585,0.5452009386435616,0.5483516303188435,0.5501238943861895,0.5436584125108715,0.5517320599287813,0.5524540934377,0.546448087431694,0.549795697336681,0.5503208126158946,0.5508459278951082,0.5122487393282779,0.6327967311573869
14,0.39382004955775446,0.5160078110897783,0.5836492229934853,0.607738886427411,0.6070496726234431,0.5947751029718242,0.5979914340570078,0.6013062242570439,0.5940530694629055,0.39382004955775446,0.39382004955775446,0.39382004955775446,0.39382004955775446,0.39382004955775446,0.39382004955775446,0.39382004955775446,0.39382004955775446,0.39382004955775446,0.5317612694661875,0.5778729549221352,0.6067214755739346,0.6079029849521653,0.6033410459639967,0.5975319581876959,0.6011749454372405,0.39382004955775446,0.4992369418598927,0.5757068543953789,0.6079029849521653,0.6005841907481252,0.599730878419403,0.6010436666174371,0.6018313395362576,0.39382004955775446,0.39382004955775446,0.5511577150921413,0.5497792874842056,0.549221352500041,0.5460050214148575,0.5505997801079768,0.547908564302007,0.5498449268941072,0.5478757445970561,0.5455127258405947,0.544987610561381,0.5489587948604342,0.5436420026583961,0.5422635750504603,0.5513218136168956,0.5473506293178424,0.5514202727317481,0.547908564302007,0.5469567928584322,0.5464644972841695,0.5517484697812567,0.5520110274208635,0.5448891514465285,0.5560150314248675,0.5466285958089236,0.5500090254188614,0.5477444657772527,0.5423620341653128,0.500535143522393,0.6079029849521653
15,0.39373800029537737,0.5568191141961634,0.5809744170399909,0.6293506621375474,0.6300726956464662,0.6311885656147951,0.6309588276801391,0.6279722345296116,0.5920018379034773,0.39373800029537737,0.39373800029537737,0.39373800029537737,0.39373800029537737,0.39373800029537737,0.39373800029537737,0.39373800029537737,0.39373800029537737,0.39373800029537737,0.5512069446495677,0.5887526871133428,0.6299414168266627,0.6309916473850901,0.6319762385336156,0.6286614483335795,0.6282676118741692,0.39373800029537737,0.5551781289486207,0.5851753392736999,0.628759907448432,0.630564991220729,0.6275783980702013,0.6244605260998703,0.6196688491770459,0.39373800029537737,0.39373800029537737,0.5481218923841875,0.5427722804771985,0.5449383810039548,0.5439537898554292,0.5534386845862256,0.5459886115623821,0.5478265150396298,0.544216347495036,0.5473670391703178,0.5403764420157863,0.5536356028159307,0.5446430036593971,0.5434614942811664,0.5494675002871724,0.5390964735227031,0.5484172697287452,0.5401795237860811,0.5456932342178243,0.5541607180951443,0.5454306765782175,0.5454634962831684,0.547563957400023,0.54822035149904,0.54667782536635,0.5496315988119267,0.5480562529742857,0.5497300579267792,0.5139103888344932,0.6311885656147951
16,0.39580564170728105,0.5649255813190239,0.539555949392015,0.6233118364265905,0.6235743940661973,0.6264297083969215,0.624985641379084,0.6224913438028192,0.5919361984935756,0.39580564170728105,0.39580564170728105,0.39580564170728105,0.39580564170728105,0.39580564170728105,0.39580564170728105,0.39580564170728105,0.39580564170728105,0.39580564170728105,0.5601667241011503,0.5754278869032967,0.623213377311738,0.6251169201988874,0.6271189222008894,0.6242636078701652,0.6229179999671803,0.39580564170728105,0.5593790511823299,0.5720802769983098,0.6226226226226226,0.6254779369533467,0.6217693102939005,0.618979635373078,0.5768391342161834,0.39580564170728105,0.39580564170728105,0.5481875317940892,0.5407046390652948,0.5483516303188435,0.5443476263148395,0.5467106450713008,0.54822035149904,0.5459229721524803,0.5408030981801474,0.5486141879584503,0.5505833702555014,0.5413610331643118,0.5494675002871724,0.5437896913306749,0.5463824480217923,0.5405405405405406,0.549795697336681,0.5488439258931063,0.5473013997604161,0.5516992402238304,0.542903559297002,0.5453650371683159,0.5446430036593971,0.5348955512889939,0.5449055612990039,0.5477280559247772,0.553340225471373,0.5445445445445446,0.5097787526445692,0.6264297083969215
17,0.38998014407850473,0.5644168758922857,0.6227703112949015,0.6316316316316316,0.6367843253089155,0.6367843253089155,0.6260851014949376,0.6251661497563137,0.602848750389734,0.38998014407850473,0.38998014407850473,0.38998014407850473,0.38998014407850473,0.38998014407850473,0.38998014407850473,0.38998014407850473,0.38998014407850473,0.38998014407850473,0.5684536996012406,0.6221467369008352,0.632222386320747,0.6369156041287188,0.6369484238336698,0.6363248494396035,0.6267086758890038,0.38998014407850473,0.5430512479692807,0.6283824808414973,0.6318613695662876,0.6334695351088794,0.6325834030752063,0.6251989694612645,0.6218841792612284,0.38998014407850473,0.38998014407850473,0.5442983967574132,0.5473178096128916,0.5437732814781995,0.5530612579792907,0.5582139516565746,0.5477116460723018,0.5430512479692807,0.5446922332168234,0.5558181131951624,0.5480398431218103,0.5477772854822035,0.5449547908564302,0.5477772854822035,0.5463003987594152,0.5502387633535174,0.548335220466368,0.5416400006563941,0.5535863732585045,0.5552929979159488,0.5523064047654211,0.5479742037119086,0.5505013209931243,0.5404256715732125,0.5480070234168595,0.5482695810564663,0.55611349053972,0.5443968558722657,0.5163955698260495,0.6367843253089155
18,0.39674100329838036,0.5569011634585405,0.5829928288944682,0.6277917261523819,0.6285465793662515,0.6268399547088072,0.6280871034969395,0.6233610659840167,0.5898521472291964,0.39674100329838036,0.39674100329838036,0.39674100329838036,0.39674100329838036,0.39674100329838036,0.39674100329838036,0.39674100329838036,0.39674100329838036,0.39674100329838036,0.5491228933851885,0.5900162457539506,0.6281199232018904,0.6293670719900228,0.6290388749405142,0.6234267053939185,0.6239518206731322,0.39674100329838036,0.5566714255238845,0.5862091599796517,0.6274963488078242,0.6283824808414973,0.6262492000196919,0.5852245688311262,0.6156156156156156,0.39674100329838036,0.39674100329838036,0.5462347593495135,0.5430184282643299,0.5467926943336779,0.5461363002346609,0.544331216462364,0.5458409228901032,0.5416400006563941,0.5507310589277803,0.5451188893811845,0.5515187318466007,0.5433138056088875,0.5470880716782356,0.550796698337682,0.5457752834802015,0.5486634175158766,0.5491885327950902,0.5381611119316038,0.5457752834802015,0.5435107238385927,0.5446922332168234,0.5392441621949818,0.5419681977059027,0.5356339946503881,0.5429527888544282,0.5465957761039728,0.5382923907514071,0.5482367613515154,0.5130042003144614,0.6285465793662515
19,0.398381988545923,0.5577216560823118,0.6092157731501994,0.6116116116116116,0.612858760399744,0.6128915801046949,0.6087234775759366,0.6084609199363298,0.5881455225717521,0.398381988545923,0.398381988545923,0.398381988545923,0.398381988545923,0.398381988545923,0.398381988545923,0.398381988545923,0.398381988545923,0.398381988545923,0.5615943812665124,0.6086906578709858,0.6126618421700389,0.5571965408030982,0.612169546595776,0.6118741692512184,0.609084494330396,0.398381988545923,0.5379313739969478,0.6123336451205303,0.6119398086611202,0.539211342490031,0.5506325998129277,0.5724248839002938,0.6040958991778664,0.398381988545923,0.398381988545923,0.548335220466368,0.5499762057139106,0.5420338371158043,0.5406554095078685,0.5408851474425245,0.5429199691494774,0.5496151889594513,0.5408851474425245,0.5493526313198445,0.5406882292128193,0.544331216462364,0.5494839101396478,0.5421979356405586,0.5448563317415777,0.5474819081376459,0.5467598746287271,0.5467270549237763,0.5424933129851163,0.5422635750504603,0.5397364577692446,0.5428543297395756,0.5405897700979668,0.5476131869574492,0.5429527888544282,0.5453486273158404,0.5467926943336779,0.5445281346920691,0.5043993598941989,0.6128915801046949
20,0.40026912158059696,0.5676824365348956,0.608510149493756,0.6102495938561512,0.6106106106106106,0.6109716273650699,0.6099542165115935,0.6072630007056237,0.5926910517074452,0.40026912158059696,0.40026912158059696,0.40026912158059696,0.40026912158059696,0.40026912158059696,0.40026912158059696,0.40026912158059696,0.40026912158059696,0.40026912158059696,0.559805707346691,0.6108731682502174,0.6094291012323799,0.6096588391670359,0.6091665435927731,0.6060486716224421,0.6032918164065705,0.40026912158059696,0.571128505554735,0.6102167741512003,0.6109716273650699,0.5503536323208454,0.5537340619307832,0.5530120284218645,0.6033574558164722,0.40026912158059696,0.40026912158059696,0.5425425425425425,0.5420174272633289,0.5321058763681714,0.5463168086118906,0.5400482449662778,0.5465465465465466,0.543100477526707,0.5424112637227392,0.5451352992336599,0.5388339158830963,0.5482531712039909,0.5405733602454914,0.5475967771049738,0.5331889266315496,0.5470060224158585,0.5408359178850982,0.5401795237860811,0.5421487060831323,0.5380134232593249,0.5474983179901213,0.536438077421684,0.552683831372356,0.5430020184118545,0.549336221467369,0.5448727415940531,0.5517648796337321,0.5354206665682075,0.5064420826412326,0.6109716273650699
