,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,average_model,optimal_clustering
10,0.420221395171295,0.4828705029105831,0.5924229411203359,0.5790628876801222,0.5875083500334002,0.6328371027769826,0.6281610840729077,0.6281610840729077,0.5760091611795018,0.5714285714285714,0.5718580017177212,0.5718580017177212,0.5718580017177212,0.420221395171295,0.420221395171295,0.420221395171295,0.420221395171295,0.420221395171295,0.4686993033686421,0.6105544422177689,0.5142189140185132,0.6321213856283997,0.6332665330661322,0.6332188185895601,0.61580303464071,0.420221395171295,0.5718580017177212,0.6179501860864587,0.6179501860864587,0.6325031014409772,0.6325031014409772,0.6264433629163088,0.6264433629163088,0.4754747590418933,0.5718580017177212,0.4939879759519038,0.4897891020135509,0.5137894837293635,0.504962305563508,0.49599198396793587,0.49713713140566845,0.4964691287336578,0.4931768298501765,0.5721690294168584,0.6332665330661322
11,0.43820975283901137,0.6119381620383625,0.641425708559977,0.6346025384101537,0.5697108502719725,0.6179024716098864,0.6273022234946083,0.596669529535261,0.5932818016986353,0.6713426853707415,0.6713426853707415,0.6713426853707415,0.6713426853707415,0.43820975283901137,0.43820975283901137,0.43820975283901137,0.43820975283901137,0.43820975283901137,0.6317396698158221,0.6570760568756561,0.6372745490981964,0.6266342208225976,0.6329802462066991,0.5952858097146674,0.6321691001049718,0.43820975283901137,0.6713426853707415,0.6713426853707415,0.6623723637751694,0.6623723637751694,0.6183319018990362,0.6183319018990362,0.596669529535261,0.6216242007825175,0.6713426853707415,0.5066323122435347,0.5087317492127111,0.5038171581257753,0.5152209180265293,0.49861628017940646,0.5055825937589464,0.49365397461589844,0.4922702547953049,0.6079389820204784,0.6713426853707415
12,0.43291344593949804,0.6618952190094475,0.6686229602061265,0.6090275789674587,0.6291630880809238,0.6291630880809238,0.6207176257276458,0.6216242007825175,0.5818303273213092,0.6682889588701212,0.6675732417215383,0.6675732417215383,0.6675732417215383,0.43291344593949804,0.43291344593949804,0.43291344593949804,0.43291344593949804,0.43291344593949804,0.6684321022998377,0.676448134363966,0.6597003530871266,0.6362725450901804,0.6248210707128543,0.6291630880809238,0.617282183414448,0.43291344593949804,0.6675732417215383,0.6607977860482871,0.6607977860482871,0.6537837579921748,0.6537837579921748,0.6288290867449184,0.6288290867449184,0.6642332283614849,0.6675732417215383,0.5027674396411871,0.5064891688138181,0.4978528485542514,0.49790056303082353,0.5041988739383529,0.5027674396411871,0.49198396793587174,0.5042465884149251,0.6192261065340559,0.676448134363966
13,0.4352991697681076,0.6626586506346025,0.6704361103158698,0.6099818684989026,0.628972230174635,0.628972230174635,0.616805038648726,0.617807042656742,0.5804943219772879,0.6680981009638324,0.6676686706746827,0.6676686706746827,0.6676686706746827,0.4352991697681076,0.4352991697681076,0.4352991697681076,0.4352991697681076,0.4352991697681076,0.6691001049718485,0.6773069949422654,0.6579826319305278,0.6335051054489932,0.6239622101345548,0.628972230174635,0.6145147437732608,0.4352991697681076,0.6676686706746827,0.6586029201259662,0.6586029201259662,0.6532111842733085,0.6532111842733085,0.6264433629163088,0.6264433629163088,0.666237236377517,0.6676686706746827,0.5072526004389731,0.49599198396793587,0.5045328752743582,0.5006680026720107,0.49980914209371125,0.49971371314056684,0.5087794636892833,0.5065368832903903,0.6187206865229576,0.6773069949422654
14,0.45176066418551386,0.6706269682221586,0.6722015459490409,0.6790724305754365,0.6748258421605114,0.6648058020803512,0.6236759232751217,0.6238190667048382,0.6322645290581163,0.6878041797881477,0.6875656074052867,0.6875656074052867,0.6875656074052867,0.45176066418551386,0.45176066418551386,0.45176066418551386,0.45176066418551386,0.45176066418551386,0.6798358622005917,0.6585552056493941,0.6506346025384101,0.6524477526481535,0.6565989121099342,0.6604637847122817,0.6177593281801699,0.45176066418551386,0.6875656074052867,0.6468174444126348,0.6468174444126348,0.6785475713331425,0.6785475713331425,0.6483443076629449,0.6483443076629449,0.67544613035595,0.6875656074052867,0.5108311861818876,0.48773737952094665,0.5,0.49651684321023,0.505964309571524,0.4939402614753316,0.506441454337246,0.5099246111270159,0.6359579829853712,0.6875656074052867
15,0.45381238667811813,0.6688615325889875,0.685370741482966,0.6820784425994847,0.6701021089798644,0.6653306613226453,0.6537837579921748,0.6066418551388492,0.5944746636129402,0.6948659223208321,0.6948659223208321,0.6948659223208321,0.6948659223208321,0.45381238667811813,0.45381238667811813,0.45381238667811813,0.45381238667811813,0.45381238667811813,0.6752075579730891,0.692337055062506,0.6142761713903998,0.6722015459490409,0.6497757419601107,0.6156598912109934,0.6498234564366829,0.45381238667811813,0.6948659223208321,0.6948659223208321,0.6370359767153354,0.6370359767153354,0.6691001049718485,0.6691001049718485,0.6295448038935013,0.6736806947227789,0.6948659223208321,0.5016222922034546,0.49971371314056684,0.4981391354136845,0.5075388872984063,0.49198396793587174,0.4887393835289627,0.5107834717053154,0.5060597385246683,0.6354613989884532,0.6948659223208321
16,0.4490886534974711,0.6761618475045329,0.6708178261284474,0.6673346693386774,0.6626109361580304,0.6603206412825652,0.6560263383910678,0.6249164996659987,0.5890352132837102,0.6908101918121958,0.6908101918121958,0.6908101918121958,0.6908101918121958,0.4490886534974711,0.4490886534974711,0.4490886534974711,0.4490886534974711,0.4490886534974711,0.6796450042943029,0.682651016318351,0.6504914591086935,0.655072048859624,0.6546903330470465,0.6342208225975761,0.6546426185704742,0.4490886534974711,0.6908101918121958,0.6908101918121958,0.6208607691573623,0.6208607691573623,0.6668575245729554,0.6668575245729554,0.6092661513503197,0.6800267201068805,0.6908101918121958,0.4957534115850749,0.4991888538982727,0.501240576390877,0.501002004008016,0.49241339822502145,0.5050100200400801,0.511690046760187,0.4885485256226739,0.633446787755405,0.6908101918121958
17,0.4206031109838725,0.6443362916308808,0.6512548907338487,0.6351751121290199,0.6517797499761427,0.6517797499761427,0.6315965263861055,0.6315965263861055,0.5733848649680313,0.6485351655692337,0.6479148773737952,0.6479148773737952,0.6479148773737952,0.4206031109838725,0.4206031109838725,0.4206031109838725,0.4206031109838725,0.4206031109838725,0.6509686038744155,0.6583166332665331,0.6606546426185704,0.6119381620383625,0.6497280274835385,0.6517797499761427,0.6173776123675924,0.4206031109838725,0.6479148773737952,0.6609886439545758,0.6609886439545758,0.6173776123675924,0.6173776123675924,0.6173776123675924,0.6173776123675924,0.6476285905143621,0.6479148773737952,0.49293825746731557,0.5054394503292299,0.5004294302891498,0.49933199732798933,0.4923656837484493,0.49331997327989313,0.49293825746731557,0.5058688806183796,0.6136452799779454,0.6609886439545758
18,0.4369214619715622,0.6243916404237045,0.6113655883194962,0.6445748640137418,0.6263002194865922,0.5985781085981486,0.6128447370932341,0.613083309476095,0.6140375990075388,0.6654260902757897,0.6650920889397843,0.6650920889397843,0.6650920889397843,0.4369214619715622,0.4369214619715622,0.4369214619715622,0.4369214619715622,0.4369214619715622,0.6375131214810573,0.5621719629735662,0.6564080542036453,0.6193339059070522,0.6101727264051914,0.603635843114801,0.5995323981295925,0.4369214619715622,0.6650920889397843,0.6650920889397843,0.6650920889397843,0.5951903807615231,0.5951903807615231,0.6280656551197633,0.6280656551197633,0.6321691001049718,0.6650920889397843,0.5020040080160321,0.4904571046855616,0.4961351273976524,0.49713713140566845,0.504962305563508,0.4922702547953049,0.4906479625918504,0.4887870980055349,0.6031021478583269,0.6650920889397843
19,0.42098482679645005,0.48229792919171677,0.5893692146197156,0.5752457295543468,0.58598148678309,0.6326462448706938,0.6277793682603302,0.6277793682603302,0.5754365874606355,0.5754365874606355,0.5760568756560741,0.5760568756560741,0.5760568756560741,0.42098482679645005,0.42098482679645005,0.42098482679645005,0.42098482679645005,0.42098482679645005,0.4677450138371982,0.6092184368737475,0.5128829086744918,0.6326939593472659,0.633457390972421,0.6332188185895601,0.6150396030155549,0.42098482679645005,0.5760568756560741,0.6215764863059452,0.6215764863059452,0.6330756751598435,0.6330756751598435,0.6266342208225976,0.6266342208225976,0.47356617997900563,0.5760568756560741,0.49665998663994654,0.503244584406909,0.4866876610363584,0.5013360053440213,0.5035308712663422,0.5046760187040749,0.5041988739383529,0.5061551674778128,0.5722962680210508,0.633457390972421
20,0.4493749403569043,0.6685275312529821,0.6662849508540891,0.6773547094188377,0.6693863918312816,0.6568851989693673,0.6269205076820308,0.6271590800648917,0.5779177402423895,0.6873270350224258,0.6868976047332761,0.6868976047332761,0.6868976047332761,0.4493749403569043,0.4493749403569043,0.4493749403569043,0.4493749403569043,0.4493749403569043,0.6782135699971371,0.6472945891783567,0.6536883290390304,0.6414734230365493,0.6461017272640519,0.6521614657887203,0.580017177211566,0.4493749403569043,0.6868976047332761,0.6500620288195439,0.6500620288195439,0.6701498234564367,0.6701498234564367,0.6482488787098005,0.6482488787098005,0.6733466933867736,0.6868976047332761,0.5035785857429144,0.509208893978433,0.49436969176448137,0.500238572382861,0.49365397461589844,0.5036740146960588,0.49002767439641187,0.5108789006584598,0.6296879473232179,0.6868976047332761
21,0.4502815154117759,0.6680026720106881,0.6855615993892547,0.6820784425994847,0.6710563985113084,0.6666666666666666,0.6572192003053726,0.6096955816394695,0.5511499188853898,0.6920030537265006,0.6920030537265006,0.6920030537265006,0.6920030537265006,0.4502815154117759,0.4502815154117759,0.4502815154117759,0.4502815154117759,0.4502815154117759,0.673966981582212,0.6930050577345167,0.6230556350796832,0.6715335432770303,0.6537837579921748,0.6251073575722874,0.6539269014218914,0.4502815154117759,0.6920030537265006,0.6920030537265006,0.6304513789483729,0.6304513789483729,0.670722397175303,0.670722397175303,0.6256322168145816,0.6728218341444794,0.6920030537265006,0.5014314342971657,0.49847313674968985,0.49718484588224066,0.5077297452046952,0.4926519706078824,0.5068708846263956,0.5102108979864491,0.5067277411966791,0.6338320379736546,0.6930050577345167
22,0.4529535260998187,0.6676209561981105,0.6664280942838057,0.6748258421605114,0.6678118141043993,0.6566466265865063,0.6242962114705601,0.6245347838534211,0.5730985781085981,0.6869930336864205,0.6868498902567038,0.6868498902567038,0.6868498902567038,0.4529535260998187,0.4529535260998187,0.4529535260998187,0.4529535260998187,0.4529535260998187,0.6785475713331425,0.6491554537646722,0.6524000381715812,0.6428571428571429,0.6463402996469129,0.6523046092184369,0.6096955816394695,0.4529535260998187,0.6868498902567038,0.6488691669052391,0.6488691669052391,0.6715335432770303,0.6715335432770303,0.6461971562171963,0.6461971562171963,0.6736806947227789,0.6868498902567038,0.491793110029583,0.4909342494512835,0.495276266819353,0.5003817158125775,0.5050577345166524,0.5061074530012406,0.49207939688901614,0.513407767916786,0.6305927551752534,0.6868498902567038
23,0.43463116709609695,0.6619906479625919,0.6686229602061265,0.6074052867640042,0.6284950854089131,0.6284950854089131,0.6199541941024906,0.6207653402042179,0.5803988930241435,0.6702929668861533,0.6698635365970035,0.6698635365970035,0.6698635365970035,0.43463116709609695,0.43463116709609695,0.43463116709609695,0.43463116709609695,0.43463116709609695,0.6691955339249929,0.6766389922702548,0.6584597766962497,0.6356999713713141,0.6238667811814105,0.6284950854089131,0.6146101727264052,0.43463116709609695,0.6698635365970035,0.6594617807042656,0.6594617807042656,0.6536883290390304,0.6536883290390304,0.6265387918694532,0.6265387918694532,0.6651875178929287,0.6698635365970035,0.5058211661418074,0.5038171581257753,0.49890256703883956,0.4991411394217005,0.4934154022330375,0.49933199732798933,0.5073480293921175,0.5041511594617807,0.6189362852689506,0.6766389922702548
24,0.4370168909247066,0.6250596430957153,0.6116518751789293,0.6458154404046188,0.6269682221586029,0.5998186849890257,0.6131310239526673,0.6133695963355282,0.6156598912109934,0.6670483824792443,0.6669052390495276,0.6669052390495276,0.6669052390495276,0.4370168909247066,0.4370168909247066,0.4370168909247066,0.4370168909247066,0.4370168909247066,0.6379902662467792,0.5634125393644431,0.6559309094379234,0.6201927664853517,0.6116041607023571,0.6054489932245444,0.6005821166141807,0.4370168909247066,0.6669052390495276,0.6640423704551961,0.6640423704551961,0.5964309571524,0.5964309571524,0.62625250501002,0.62625250501002,0.6330279606832713,0.6669052390495276,0.4970417024525241,0.48864395457581833,0.49737570378852947,0.49436969176448137,0.49370168909247064,0.49293825746731557,0.5038171581257753,0.5108311861818876,0.6036287743034571,0.6669052390495276
25,0.43758946464357285,0.47160988643954577,0.47623819066704837,0.5582593758946465,0.5718580017177212,0.6175684702738811,0.6175207557973089,0.6085504342017368,0.5729077202023094,0.5910392212997423,0.5910392212997423,0.5910392212997423,0.5910392212997423,0.43758946464357285,0.43758946464357285,0.43758946464357285,0.43758946464357285,0.43758946464357285,0.4502815154117759,0.578776600820689,0.6037312720679454,0.5756751598434965,0.621767344212234,0.6077392881000095,0.6206699112510736,0.43758946464357285,0.5910392212997423,0.5910392212997423,0.6240576390876992,0.6240576390876992,0.6184750453287527,0.6184750453287527,0.6085504342017368,0.4613512739765245,0.5910392212997423,0.5063937398606737,0.5079206031109839,0.49422654833476476,0.511928619143048,0.5033400133600534,0.500763431625155,0.5036263002194866,0.5066323122435347,0.5627410022867605,0.6240576390876992
26,0.43587174348697394,0.6605592136654261,0.6668098100963833,0.6065464261857048,0.6276362248306137,0.6276362248306137,0.6185227598053249,0.6193339059070522,0.5795400324458441,0.6688615325889875,0.6684321022998377,0.6684321022998377,0.6684321022998377,0.43587174348697394,0.43587174348697394,0.43587174348697394,0.43587174348697394,0.43587174348697394,0.668718389159271,0.6740624105353564,0.6576009161179502,0.6329325317301269,0.6228170626968222,0.6276362248306137,0.6137513121481057,0.43587174348697394,0.6684321022998377,0.6586029201259662,0.6586029201259662,0.6518751789292871,0.6518751789292871,0.6256799312911537,0.6256799312911537,0.6639469415020517,0.6684321022998377,0.49036167573241723,0.5042943028914972,0.5001431434297166,0.5003817158125775,0.4916022521232942,0.5001908579062888,0.504962305563508,0.49203168241244394,0.6179572548978027,0.6740624105353564
27,0.43687374749499,0.6121290199446512,0.6412348506536883,0.6336482488787099,0.5704742818971276,0.6186659032350416,0.6273022234946083,0.5987689665044374,0.5938543754175016,0.6732512644336291,0.6732512644336291,0.6732512644336291,0.6732512644336291,0.43687374749499,0.43687374749499,0.43687374749499,0.43687374749499,0.43687374749499,0.6323122435346884,0.6572669147819449,0.6378471228170627,0.6254890733848649,0.6324076724878328,0.5971943887775552,0.6317873842923943,0.43687374749499,0.6732512644336291,0.6732512644336291,0.6627540795877469,0.6627540795877469,0.6190953335241912,0.6190953335241912,0.5987689665044374,0.6231510640328276,0.6732512644336291,0.506441454337246,0.5037694436492032,0.49685084454623535,0.5115946178070426,0.502242580398893,0.4964214142570856,0.4909819639278557,0.5076343162515508,0.6083843171351521,0.6732512644336291
28,0.45128351941979195,0.6639469415020517,0.6887584693195916,0.685370741482966,0.6693863918312816,0.6632789388300411,0.6488691669052391,0.6189044756179025,0.6029201259662181,0.688615325889875,0.688615325889875,0.688615325889875,0.688615325889875,0.45128351941979195,0.45128351941979195,0.45128351941979195,0.45128351941979195,0.45128351941979195,0.6712472564175971,0.6938162038362439,0.6069281419982823,0.6766389922702548,0.643906861341731,0.6012024048096193,0.6437637179120145,0.45128351941979195,0.688615325889875,0.688615325889875,0.6490123103349557,0.6490123103349557,0.6659032350415116,0.6659032350415116,0.6389445557782231,0.6690523904952763,0.688615325889875,0.5006202881954385,0.49728027483538506,0.4981868498902567,0.5086363202595667,0.48907338486496804,0.48735566370836914,0.5100677545567325,0.4921748258421605,0.63468382974061,0.6938162038362439
29,0.44827750739574385,0.6730604065273404,0.669243248401565,0.6661418074243726,0.6619906479625919,0.6593186372745491,0.6555969081019182,0.624773356236282,0.5535356427139995,0.6884721824601584,0.6884721824601584,0.6884721824601584,0.6884721824601584,0.44827750739574385,0.44827750739574385,0.44827750739574385,0.44827750739574385,0.44827750739574385,0.6763527054108216,0.6806947227788911,0.6489168813818113,0.6549289054299074,0.6550243343830519,0.6332188185895601,0.6549766199064796,0.44827750739574385,0.6884721824601584,0.6884721824601584,0.6206221967745014,0.6206221967745014,0.666237236377517,0.666237236377517,0.6092184368737475,0.6773069949422654,0.6884721824601584,0.5009542895314438,0.5023857238286096,0.505487164805802,0.4996182841874225,0.5099246111270159,0.49436969176448137,0.4825365015745777,0.5086363202595667,0.6310469263041075,0.6884721824601584
