,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,average_model,optimal_clustering
58,0.6409393863179075,0.5859532193158954,0.578250754527163,0.5103747484909457,0.5082683601609658,0.5052188128772636,0.46758677062374243,0.44793762575452717,0.6409393863179075,0.6409393863179075,0.6409393863179075,0.6409393863179075,0.6409393863179075,0.6409393863179075,0.6409393863179075,0.6409393863179075,0.6409393863179075,0.6409393863179075,0.5578785211267606,0.4749748490945674,0.4975477867203219,0.4690329476861167,0.39681841046277666,0.37031564386317906,0.4657633299798793,0.6409393863179075,0.6410651408450704,0.6411594567404426,0.6413480885311871,0.6413480885311871,0.6404678068410463,0.6413480885311871,0.6413480885311871,0.6256916498993964,0.6376383299798792,0.49481262575452717,0.49883677062374243,0.5099031690140845,0.5002200704225352,0.5007230885311871,0.5000314386317908,0.4957872233400402,0.502829476861167,0.5010374748490946,0.4988682092555332,0.4977992957746479,0.49380658953722334,0.5005344567404426,0.49588153923541245,0.5132985412474849,0.4940580985915493,0.5011632293762576,0.49264336016096577,0.5050930583501007,0.49883677062374243,0.4975163480885312,0.5115379778672032,0.6076051214695581,0.6413480885311871
59,0.6216046277665996,0.5620284205231388,0.550930583501006,0.46764964788732394,0.46786971830985913,0.4622422032193159,0.4363682092555332,0.43196680080482897,0.6216046277665996,0.6216046277665996,0.6216046277665996,0.6216046277665996,0.6216046277665996,0.6216046277665996,0.6216046277665996,0.6216046277665996,0.6216046277665996,0.6216046277665996,0.47098214285714285,0.44573692152917505,0.41543008048289737,0.4055897887323944,0.44495095573440646,0.39436619718309857,0.38974471830985913,0.6216046277665996,0.6221076458752515,0.6222648390342053,0.6224534708249497,0.6224534708249497,0.6223277162977867,0.6224534708249497,0.6224534708249497,0.603716046277666,0.6171089034205232,0.5016662474849095,0.5047786720321932,0.5130155935613682,0.49625880281690143,0.4870472837022133,0.501351861167002,0.4957557847082495,0.49981136820925554,0.5050930583501007,0.502452213279678,0.4963845573440644,0.5053131287726358,0.4975477867203219,0.5029866700201208,0.49437248490945673,0.49346076458752514,0.5026408450704225,0.49713908450704225,0.5033639336016097,0.4961959255533199,0.494215291750503,0.5093687122736419,0.5849646490051419,0.6224534708249497
60,0.6248428068410463,0.5646378269617707,0.5532256036217303,0.4649144869215292,0.4662663480885312,0.45994718309859156,0.4343875754527163,0.4287286217303823,0.6248428068410463,0.6248428068410463,0.6248428068410463,0.6248428068410463,0.6248428068410463,0.6248428068410463,0.6248428068410463,0.6248428068410463,0.6248428068410463,0.6248428068410463,0.46956740442655936,0.44614562374245476,0.4115631287726358,0.43803445674044267,0.44366197183098594,0.3863807847082495,0.3888644366197183,0.6248428068410463,0.6255344567404426,0.6256287726358148,0.6259431589537223,0.6259431589537223,0.6250628772635815,0.6259431589537223,0.6259431589537223,0.6062625754527163,0.6212902414486922,0.5043385311871227,0.4959758551307847,0.5146189637826962,0.501100352112676,0.5069793762575453,0.49707620724346074,0.49805080482897385,0.4961330482897384,0.5037411971830986,0.49691901408450706,0.5027980382293763,0.5037097585513078,0.5010689134808853,0.49594441649899396,0.5068221830985915,0.49173163983903423,0.5026094064386318,0.498773893360161,0.5021378269617707,0.4969818913480885,0.49720196177062376,0.5075767102615694,0.5871455585364036,0.6259431589537223
61,0.6237424547283702,0.5688820422535211,0.5572183098591549,0.46953596579476864,0.46956740442655936,0.464317152917505,0.4363053319919517,0.4335387323943662,0.6237424547283702,0.6237424547283702,0.6237424547283702,0.6237424547283702,0.6237424547283702,0.6237424547283702,0.6237424547283702,0.6237424547283702,0.6237424547283702,0.6237424547283702,0.5352741448692153,0.4624308350100604,0.4483777665995976,0.4035777162977867,0.3915995975855131,0.40625,0.3844001509054326,0.6237424547283702,0.6238682092555332,0.6239625251509054,0.623899647887324,0.623899647887324,0.6229564889336016,0.623899647887324,0.623899647887324,0.6076144366197183,0.6213216800804829,0.49440392354124746,0.4961959255533199,0.48299170020120724,0.503080985915493,0.507136569416499,0.5052502515090543,0.5037726358148893,0.49924547283702214,0.49324069416498995,0.5034582494969819,0.498522384305835,0.5032381790744467,0.5005658953722334,0.5044328470824949,0.4939323440643863,0.49446680080482897,0.5044014084507042,0.49776785714285715,0.5028609154929577,0.5030181086519114,0.5027980382293763,0.505784708249497,0.5872538471570161,0.6239625251509054
62,0.5972396881287726,0.4780243963782696,0.45196177062374243,0.44482520120724345,0.4269680583501006,0.43944919517102615,0.433318661971831,0.4338845573440644,0.5972396881287726,0.5972396881287726,0.5972396881287726,0.5972396881287726,0.5972396881287726,0.5972396881287726,0.5972396881287726,0.5972396881287726,0.5972396881287726,0.5972396881287726,0.49144869215291753,0.457557847082495,0.444385060362173,0.4193913480885312,0.4264021629778672,0.4167819416498994,0.41841675050301813,0.5972396881287726,0.5974283199195171,0.5973340040241448,0.5970196177062375,0.5970196177062375,0.5955105633802817,0.5970196177062375,0.5970196177062375,0.5691021126760564,0.5929954728370221,0.5001571931589537,0.49899396378269617,0.5034268108651911,0.5019806338028169,0.5082369215291751,0.5023893360160966,0.5031753018108652,0.49867957746478875,0.5088971327967807,0.5031753018108652,0.5029237927565392,0.4996856136820926,0.5011317907444668,0.5020120724346077,0.4971076458752515,0.508488430583501,0.4939637826961771,0.49867957746478875,0.5028923541247485,0.5004401408450704,0.4997170523138833,0.4955357142857143,0.5562413834861017,0.5974283199195171
63,0.6143737424547284,0.5658010563380281,0.5552691146881288,0.4706048792756539,0.47139084507042256,0.4669579979879276,0.4423415492957746,0.4369969818913481,0.6143737424547284,0.6143737424547284,0.6143737424547284,0.6143737424547284,0.6143737424547284,0.6143737424547284,0.6143737424547284,0.6143737424547284,0.6143737424547284,0.6143737424547284,0.5353370221327968,0.46438003018108653,0.45303068410462777,0.40791624748490946,0.41065140845070425,0.434670523138833,0.4188568913480885,0.6143737424547284,0.6146881287726358,0.6145938128772636,0.6148453219315896,0.6148453219315896,0.6139650402414487,0.6148453219315896,0.6148453219315896,0.3725792253521127,0.6113870724346077,0.5046214788732394,0.5012575452716298,0.5150276659959758,0.495692907444668,0.49471830985915494,0.5019806338028169,0.4963845573440644,0.5015404929577465,0.5027037223340041,0.49833375251509054,0.5045271629778671,0.4967303822937626,0.49833375251509054,0.4961016096579477,0.493114939637827,0.494592555331992,0.5022635814889336,0.5037726358148893,0.4985852615694165,0.49861670020120724,0.504181338028169,0.50886569416499,0.5723728947760638,0.6148453219315896
64,0.5993146378269618,0.4753835513078471,0.4467429577464789,0.4402351609657948,0.4231325452716298,0.4352364185110664,0.43017479879275655,0.43017479879275655,0.5993146378269618,0.5993146378269618,0.5993146378269618,0.5993146378269618,0.5993146378269618,0.5993146378269618,0.5993146378269618,0.5993146378269618,0.5993146378269618,0.5993146378269618,0.4882419517102616,0.471453722334004,0.44086393360160964,0.44495095573440646,0.42677942655935613,0.4150213782696177,0.41065140845070425,0.5993146378269618,0.5993146378269618,0.599283199195171,0.5990316901408451,0.5990316901408451,0.5975855130784709,0.5990316901408451,0.5990316901408451,0.5715543259557344,0.5947560362173038,0.49896252515090544,0.494592555331992,0.5025465291750503,0.5002829476861167,0.5076710261569416,0.49594441649899396,0.49465543259557343,0.49776785714285715,0.5063191649899397,0.5033639336016097,0.5021692655935613,0.5003458249496981,0.49764210261569414,0.5008174044265593,0.5057532696177063,0.4894051810865191,0.4966675050301811,0.5007545271629779,0.50591046277666,0.4972648390342052,0.4997170523138833,0.494592555331992,0.5567467303822938,0.5993146378269618
65,0.5971453722334004,0.48358903420523136,0.44539109657947684,0.4397635814889336,0.4380658953722334,0.4357079979879276,0.4297032193158954,0.4295145875251509,0.5971453722334004,0.5971453722334004,0.5971453722334004,0.5971453722334004,0.5971453722334004,0.5971453722334004,0.5971453722334004,0.5971453722334004,0.5971453722334004,0.5971453722334004,0.49437248490945673,0.45608023138833,0.44359909456740443,0.42134054325955733,0.4269994969818913,0.42049170020120724,0.4139524647887324,0.5971453722334004,0.5975855130784709,0.597805583501006,0.597805583501006,0.597805583501006,0.5965480382293763,0.597805583501006,0.597805583501006,0.5700767102615694,0.5923352615694165,0.5016348088531187,0.5020749496981891,0.493114939637827,0.495692907444668,0.5081426056338029,0.5036154426559356,0.4969504527162978,0.5005658953722334,0.50886569416499,0.5047786720321932,0.4999371227364185,0.4993397887323944,0.4972334004024145,0.5025465291750503,0.5009431589537223,0.5042442152917505,0.5013832997987927,0.4984595070422535,0.5094630281690141,0.49742203219315895,0.4963216800804829,0.49600729376257546,0.5561447388031895,0.597805583501006
66,0.6267920020120724,0.5741951710261569,0.5609595070422535,0.4684356136820926,0.4693473340040241,0.4639713279678068,0.4366511569416499,0.4314323440643863,0.6267920020120724,0.6267920020120724,0.6267920020120724,0.6267920020120724,0.6267920020120724,0.6267920020120724,0.6267920020120724,0.6267920020120724,0.6267920020120724,0.6267920020120724,0.5358714788732394,0.4444479376257545,0.455828722334004,0.4423729879275654,0.3960010060362173,0.39194542253521125,0.41278923541247486,0.6267920020120724,0.6269806338028169,0.6271378269617707,0.6272007042253521,0.6272007042253521,0.6263832997987927,0.6272007042253521,0.6272007042253521,0.611104124748491,0.6245598591549296,0.4945611167002012,0.5007859657947686,0.5162537726358148,0.5044957243460765,0.5027037223340041,0.4944982394366197,0.5019806338028169,0.497296277665996,0.49226609657947684,0.5022321428571429,0.49509557344064387,0.49776785714285715,0.49984280684104626,0.5013832997987927,0.5044957243460765,0.49651031187122735,0.5039298289738431,0.4988053319919517,0.4966989436619718,0.49918259557344064,0.5040870221327968,0.5049987424547284,0.5898027051196065,0.6272007042253521
67,0.6434859154929577,0.5913921026156942,0.5826836016096579,0.515750754527163,0.5130784708249497,0.5097774144869215,0.4717681086519115,0.44998113682092555,0.6434859154929577,0.6434859154929577,0.6434859154929577,0.6434859154929577,0.6434859154929577,0.6434859154929577,0.6434859154929577,0.6434859154929577,0.6434859154929577,0.6434859154929577,0.5625628772635815,0.47726986921529174,0.5016662474849095,0.4733400402414487,0.3974157444668008,0.4625251509054326,0.46887575452716296,0.6434859154929577,0.6431715291750503,0.643202967806841,0.6432658450704225,0.6432658450704225,0.6425741951710262,0.6432658450704225,0.6432658450704225,0.6281124245472837,0.6400591046277666,0.49232897384305835,0.4984909456740443,0.5100603621730382,0.49930835010060365,0.5002515090543259,0.4933350100603622,0.5026408450704225,0.5014776156941649,0.4973277162977867,0.49707620724346074,0.5011946680080482,0.4987424547283702,0.49930835010060365,0.504307092555332,0.4856325452716298,0.4930835010060362,0.4991511569416499,0.49091423541247486,0.5026094064386318,0.4971076458752515,0.5016662474849095,0.5124496981891348,0.6104800096877562,0.6434859154929577
68,0.5680017605633803,0.4748176559356137,0.4544139839034205,0.45054703219315895,0.44275025150905434,0.4246415995975855,0.42149773641851107,0.42266096579476864,0.5680017605633803,0.5680017605633803,0.5680017605633803,0.5680017605633803,0.5680017605633803,0.5680017605633803,0.5680017605633803,0.5680017605633803,0.5680017605633803,0.5680017605633803,0.5186431086519114,0.4622422032193159,0.4824572434607646,0.4476861167002012,0.4607645875251509,0.44036091549295775,0.4381287726358149,0.5680017605633803,0.5677502515090543,0.5672157947686117,0.5665870221327968,0.5665870221327968,0.4158073440643863,0.5665870221327968,0.5665870221327968,0.41414109657947684,0.565329476861167,0.5041498993963782,0.4960387323943662,0.49572434607645877,0.5033010563380281,0.4985852615694165,0.4987110160965795,0.49742203219315895,0.4936179577464789,0.5034896881287726,0.49911971830985913,0.5061934104627767,0.4973277162977867,0.5005658953722334,0.503080985915493,0.5022950201207244,0.5027037223340041,0.5022635814889336,0.5002829476861167,0.4957557847082495,0.4979564889336016,0.49735915492957744,0.5019177565392354,0.5235533571801179,0.5680017605633803
69,0.6437374245472837,0.5883739939637826,0.5804200201207244,0.5139901911468813,0.5084255533199196,0.5076395875251509,0.4682469818913481,0.4492266096579477,0.6437374245472837,0.6437374245472837,0.6437374245472837,0.6437374245472837,0.6437374245472837,0.6437374245472837,0.6437374245472837,0.6437374245472837,0.6437374245472837,0.6437374245472837,0.5580357142857143,0.4762638329979879,0.4975163480885312,0.47007042253521125,0.40005658953722334,0.45837525150905434,0.46510311871227367,0.6437374245472837,0.6434230382293763,0.643454476861167,0.6432658450704225,0.6432658450704225,0.6428257042253521,0.6432658450704225,0.6432658450704225,0.6264776156941649,0.6409393863179075,0.5080168511066399,0.4987424547283702,0.48689009054325955,0.4996856136820926,0.4979564889336016,0.49534708249496984,0.505407444668008,0.4958501006036217,0.5013832997987927,0.49911971830985913,0.5022007042253521,0.4964788732394366,0.5001571931589537,0.5074509557344065,0.48701584507042256,0.4930835010060362,0.5026722837022133,0.49355508048289737,0.4961016096579477,0.49946554325955733,0.4951584507042254,0.5118209255533199,0.6099117855279828,0.6437374245472837
70,0.6067027162977867,0.47849597585513076,0.4474031690140845,0.44419642857142855,0.44636569416498995,0.4381602112676056,0.44215291750503016,0.43894617706237427,0.6067027162977867,0.6067027162977867,0.6067027162977867,0.6067027162977867,0.6067027162977867,0.6067027162977867,0.6067027162977867,0.6067027162977867,0.6067027162977867,0.6067027162977867,0.48506664989939635,0.4762638329979879,0.4267479879275654,0.4506413480885312,0.40788480885311873,0.4413355130784708,0.40665870221327965,0.6067027162977867,0.6065769617706237,0.6068599094567404,0.6068599094567404,0.6068599094567404,0.6058538732394366,0.6068599094567404,0.6068599094567404,0.5766159456740443,0.5996290241448692,0.5014461770623743,0.5027037223340041,0.5035211267605634,0.5008488430583501,0.4920774647887324,0.5049358651911469,0.4993712273641851,0.4990254024144869,0.5052188128772636,0.5035840040241448,0.4974534708249497,0.49990568410462777,0.4955357142857143,0.5020435110663984,0.5044014084507042,0.49990568410462777,0.5049044265593562,0.5089285714285714,0.48604124748490946,0.497296277665996,0.4984595070422535,0.5096202213279678,0.5641639186973694,0.6068599094567404
71,0.5875565895372233,0.5230759557344065,0.44240442655935613,0.43514210261569414,0.424578722334004,0.40546403420523136,0.4035777162977867,0.4039864185110664,0.5875565895372233,0.5875565895372233,0.5875565895372233,0.5875565895372233,0.5875565895372233,0.5875565895372233,0.5875565895372233,0.5875565895372233,0.5875565895372233,0.5875565895372233,0.4793133802816901,0.4796277665995976,0.4354564889336016,0.4648830482897384,0.4271881287726358,0.4553885814889336,0.4191398390342052,0.5875565895372233,0.5877452213279678,0.5875880281690141,0.5866448692152918,0.5866448692152918,0.5850729376257545,0.5866448692152918,0.5866448692152918,0.40191146881287726,0.5850100603621731,0.4970133299798793,0.4975477867203219,0.5048729879275654,0.49742203219315895,0.49531564386317906,0.4980822434607646,0.49629024144869216,0.5045271629778671,0.5039927062374245,0.5019806338028169,0.5039927062374245,0.49776785714285715,0.5000628772635815,0.4984280684104628,0.504810110663984,0.50591046277666,0.5007545271629779,0.49415241448692154,0.4951270120724346,0.5023264587525151,0.49682469818913483,0.5063191649899397,0.5405651501602206,0.5877452213279678
72,0.5875880281690141,0.4783073440643863,0.4516159456740443,0.4470573440643863,0.43316146881287726,0.44029803822937624,0.4375628772635815,0.4365568410462777,0.5875880281690141,0.5875880281690141,0.5875880281690141,0.5875880281690141,0.5875880281690141,0.5875880281690141,0.5875880281690141,0.5875880281690141,0.5875880281690141,0.5875880281690141,0.5160965794768612,0.4651974346076459,0.45391096579476864,0.43533073440643866,0.42954602615694165,0.44485663983903423,0.41697057344064387,0.5875880281690141,0.58783953722334,0.5876194668008048,0.5873050804828974,0.5873050804828974,0.5854187625754527,0.5873050804828974,0.5873050804828974,0.40250880281690143,0.5851043762575453,0.4973905935613682,0.49776785714285715,0.4945611167002012,0.5062877263581489,0.5033010563380281,0.4966989436619718,0.502829476861167,0.49471830985915494,0.5079854124748491,0.49720196177062376,0.49261192152917505,0.4966046277665996,0.49930835010060365,0.4954099597585513,0.5022635814889336,0.506633551307847,0.5032067404426559,0.5021063883299799,0.5032381790744467,0.4991511569416499,0.49981136820925554,0.49764210261569414,0.54391627543036,0.58783953722334
73,0.6299044265593562,0.5695736921529175,0.559419014084507,0.48808475855130784,0.4423415492957746,0.4804137323943662,0.44724597585513076,0.440329476861167,0.6299044265593562,0.6299044265593562,0.6299044265593562,0.6299044265593562,0.6299044265593562,0.6299044265593562,0.6299044265593562,0.6299044265593562,0.6299044265593562,0.6299044265593562,0.4621164486921529,0.4476232394366197,0.43951207243460766,0.43555080482897385,0.41090291750503016,0.38471453722334004,0.3792442152917505,0.6299044265593562,0.630407444668008,0.6305017605633803,0.6302502515090543,0.6302502515090543,0.6294328470824949,0.6302502515090543,0.6302502515090543,0.6111984406438632,0.626100352112676,0.5065706740442656,0.49959129778672035,0.4858840543259557,0.4969504527162978,0.5042442152917505,0.5007545271629779,0.5023893360160966,0.49776785714285715,0.5038983903420523,0.5023264587525151,0.506036217303823,0.4933350100603622,0.5001571931589537,0.5025465291750503,0.4933664486921529,0.5064449195171026,0.5001571931589537,0.4970133299798793,0.5031753018108652,0.4984595070422535,0.4960387323943662,0.5076710261569416,0.592777731202027,0.6305017605633803
74,0.6448377766599598,0.5914235412474849,0.58403546277666,0.5103747484909457,0.5037411971830986,0.5043385311871227,0.46884431589537223,0.4335701710261569,0.6448377766599598,0.6448377766599598,0.6448377766599598,0.6448377766599598,0.6448377766599598,0.6448377766599598,0.6448377766599598,0.6448377766599598,0.6448377766599598,0.6448377766599598,0.5625314386317908,0.4477489939637827,0.4983023138832998,0.46771252515090544,0.4544139839034205,0.4534393863179074,0.46802691146881287,0.6448377766599598,0.6447120221327968,0.6448692152917505,0.6447434607645876,0.6447434607645876,0.6439260563380281,0.6447434607645876,0.6447434607645876,0.6282696177062375,0.6422912474849095,0.5070422535211268,0.5007859657947686,0.4830860160965795,0.49955985915492956,0.4976735412474849,0.49481262575452717,0.5063191649899397,0.495818661971831,0.49990568410462777,0.49748490945674045,0.5028609154929577,0.49481262575452717,0.5021378269617707,0.5072937625754527,0.48729879275653926,0.49330357142857145,0.5010689134808853,0.507010814889336,0.49443536217303824,0.5010374748490946,0.49827087525150904,0.5146189637826962,0.610095759743647,0.6448692152917505
75,0.6097522635814889,0.46821554325955733,0.4365568410462777,0.46981891348088534,0.4392920020120724,0.43165241448692154,0.43533073440643866,0.4335701710261569,0.6097522635814889,0.6097522635814889,0.6097522635814889,0.6097522635814889,0.6097522635814889,0.6097522635814889,0.6097522635814889,0.6097522635814889,0.6097522635814889,0.6097522635814889,0.4818284708249497,0.47648390342052316,0.421875,0.45123868209255535,0.4410211267605634,0.4056841046277666,0.3974157444668008,0.6097522635814889,0.6100037726358148,0.6100352112676056,0.6096579476861167,0.6096579476861167,0.6084632796780685,0.6096579476861167,0.6096579476861167,0.5819919517102615,0.6020497987927566,0.5002515090543259,0.5053131287726358,0.5020435110663984,0.5009431589537223,0.4922975352112676,0.4990882796780684,0.49930835010060365,0.4988053319919517,0.4948440643863179,0.4955357142857143,0.4958501006036217,0.49506413480885314,0.5028923541247485,0.5006287726358148,0.5060047786720322,0.5026408450704225,0.4960387323943662,0.5114751006036218,0.5106891348088531,0.49952842052313884,0.4994026659959759,0.5116637323943662,0.5656624934793949,0.6100352112676056
76,0.6180206237424547,0.5595762072434608,0.5477238430583501,0.4648830482897384,0.4649144869215292,0.4599157444668008,0.4352364185110664,0.43322434607645877,0.6180206237424547,0.6180206237424547,0.6180206237424547,0.6180206237424547,0.6180206237424547,0.6180206237424547,0.6180206237424547,0.6180206237424547,0.6180206237424547,0.6180206237424547,0.472931338028169,0.45903546277665996,0.4194542253521127,0.4075389839034205,0.3975729376257545,0.39024773641851107,0.3926999496981891,0.6180206237424547,0.6184607645875252,0.6188065895372233,0.6185550804828974,0.6185550804828974,0.61824069416499,0.6185550804828974,0.6185550804828974,0.5993775150905433,0.6144680583501007,0.4954099597585513,0.5022635814889336,0.4873931086519115,0.5038983903420523,0.5082054828973843,0.504307092555332,0.4999371227364185,0.5019491951710262,0.4933664486921529,0.5032696177062375,0.4963845573440644,0.5011632293762576,0.49836519114688127,0.5026722837022133,0.5023893360160966,0.5039927062374245,0.4957557847082495,0.4967618209255533,0.49352364185110664,0.4978936116700201,0.4952213279678068,0.4936808350100604,0.5817509221998658,0.6188065895372233
77,0.5912034708249497,0.4736229879275654,0.44793762575452717,0.4465543259557344,0.41420397384305835,0.41398390342052316,0.413512323943662,0.4149270623742455,0.5912034708249497,0.5912034708249497,0.5912034708249497,0.5912034708249497,0.5912034708249497,0.5912034708249497,0.5912034708249497,0.5912034708249497,0.5912034708249497,0.5912034708249497,0.5195862676056338,0.4786846076458752,0.482897384305835,0.4634368712273642,0.4209632796780684,0.4180394869215292,0.4582809356136821,0.5912034708249497,0.5910148390342053,0.590920523138833,0.591297786720322,0.591297786720322,0.5901659959758552,0.591297786720322,0.591297786720322,0.3996478873239437,0.5885311871227364,0.49720196177062376,0.504181338028169,0.49295774647887325,0.4984280684104628,0.5008802816901409,0.5003772635814889,0.4966046277665996,0.4984595070422535,0.5056903923541247,0.4959758551307847,0.4994969818913481,0.5037097585513078,0.49981136820925554,0.5032696177062375,0.5059419014084507,0.495692907444668,0.4999685613682093,0.4913229376257545,0.5063506036217303,0.49805080482897385,0.500125754527163,0.5049987424547284,0.5427204430285416,0.591297786720322
78,0.575672786720322,0.4916687625754527,0.4642228370221328,0.46258802816901406,0.4297975352112676,0.42932595573440646,0.42898013078470826,0.4308978873239437,0.575672786720322,0.575672786720322,0.575672786720322,0.575672786720322,0.575672786720322,0.575672786720322,0.575672786720322,0.575672786720322,0.575672786720322,0.575672786720322,0.4976106639839034,0.477238430583501,0.4496038732394366,0.4455482897384306,0.4339474346076459,0.43555080482897385,0.42898013078470826,0.575672786720322,0.5759242957746479,0.5758928571428571,0.5757042253521126,0.5757042253521126,0.5744466800804829,0.5757042253521126,0.5757042253521126,0.4064700704225352,0.5716800804828974,0.4984595070422535,0.4984280684104628,0.49559859154929575,0.4961016096579477,0.505784708249497,0.5040241448692153,0.5002829476861167,0.4987424547283702,0.5055017605633803,0.4975477867203219,0.4969818913480885,0.5022635814889336,0.4957557847082495,0.5022007042253521,0.4972334004024145,0.505407444668008,0.5037411971830986,0.5046214788732394,0.4917945171026157,0.4987424547283702,0.49833375251509054,0.49446680080482897,0.536189358372457,0.5759242957746479
79,0.642354124748491,0.5896315392354124,0.5823692152917505,0.5066964285714286,0.49748490945674045,0.49990568410462777,0.46258802816901406,0.4381287726358149,0.642354124748491,0.642354124748491,0.642354124748491,0.642354124748491,0.642354124748491,0.642354124748491,0.642354124748491,0.642354124748491,0.642354124748491,0.642354124748491,0.5530684104627767,0.44790618712273644,0.42857142857142855,0.4236670020120724,0.45149019114688127,0.4454854124748491,0.45724346076458755,0.642354124748491,0.6425427565392354,0.6423855633802817,0.6418825452716298,0.6418825452716298,0.6408136317907445,0.6418825452716298,0.6418825452716298,0.6252200704225352,0.6396818410462777,0.507136569416499,0.4966989436619718,0.48733023138833,0.4987424547283702,0.5007230885311871,0.4972334004024145,0.4934293259557344,0.49446680080482897,0.4997799295774648,0.4999371227364185,0.4981451207243461,0.5065706740442656,0.501100352112676,0.5049358651911469,0.4868272132796781,0.49408953722334004,0.4975792253521127,0.5035211267605634,0.5045586016096579,0.5039612676056338,0.4971076458752515,0.5122610663983903,0.6074397775542143,0.6425427565392354
80,0.6230508048289738,0.5699509557344065,0.5573440643863179,0.4657004527162978,0.4674924547283702,0.4615505533199195,0.43705985915492956,0.43158953722334004,0.6230508048289738,0.6230508048289738,0.6230508048289738,0.6230508048289738,0.6230508048289738,0.6230508048289738,0.6230508048289738,0.6230508048289738,0.6230508048289738,0.6230508048289738,0.5364059356136821,0.4454854124748491,0.45208752515090544,0.4008739939637827,0.3936116700201207,0.3864122233400402,0.4143926056338028,0.6230508048289738,0.6236167002012073,0.6234595070422535,0.623145120724346,0.623145120724346,0.6218875754527163,0.623145120724346,0.623145120724346,0.6060425050301811,0.6202527665995976,0.4894994969818913,0.5009745975855131,0.48330608651911466,0.5036468812877264,0.49622736418511065,0.4958501006036217,0.49930835010060365,0.5027351609657947,0.5042756539235412,0.4991511569416499,0.5052188128772636,0.5021692655935613,0.49984280684104626,0.4955357142857143,0.4910399899396378,0.5078910965794768,0.4945611167002012,0.49962273641851107,0.4983023138832998,0.49990568410462777,0.4969818913480885,0.5044014084507042,0.5863735654668752,0.6236167002012073
81,0.594850352112676,0.4831174547283702,0.45177313883299797,0.4457054828973843,0.42948314889336014,0.43888329979879276,0.4343875754527163,0.4342618209255533,0.594850352112676,0.594850352112676,0.594850352112676,0.594850352112676,0.594850352112676,0.594850352112676,0.594850352112676,0.594850352112676,0.594850352112676,0.594850352112676,0.49226609657947684,0.4596327967806841,0.4456426056338028,0.42143485915492956,0.42360412474849096,0.42303822937625757,0.4165618712273642,0.594850352112676,0.5954162474849095,0.5953219315895373,0.5946302816901409,0.5946302816901409,0.5929325955734407,0.5946302816901409,0.5946302816901409,0.5646378269617707,0.5902917505030181,0.4977364185110664,0.4976735412474849,0.49327213279678067,0.4955357142857143,0.5064763581488934,0.5007545271629779,0.5028609154929577,0.5015090543259557,0.5079539738430584,0.5046214788732394,0.5058161468812877,0.49713908450704225,0.503080985915493,0.49437248490945673,0.49704476861167,0.5079225352112676,0.4971076458752515,0.5005344567404426,0.5032067404426559,0.49911971830985913,0.5002829476861167,0.49572434607645877,0.5547439730978463,0.5954162474849095
