,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n0,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,average_model,optimal_clustering
14,0.45405870987266334,0.5239891053844542,0.594524757315455,0.599832390530065,0.5985753195055521,0.5696161277556626,0.569243662266918,0.5678003584980329,0.5340922317666503,0.45405870987266334,0.45405870987266334,0.45405870987266334,0.45405870987266334,0.45405870987266334,0.45405870987266334,0.45405870987266334,0.45405870987266334,0.45405870987266334,0.5491305258747119,0.5861908420047955,0.5972716902949461,0.5955024792234095,0.5750634355285518,0.5612822124450031,0.5657052401238448,0.45405870987266334,0.5653793328211932,0.6023465325790908,0.6003445305770887,0.5873547966571222,0.5330213934865098,0.5402844705170287,0.5718043625020369,0.45405870987266334,0.45405870987266334,0.5129082570943037,0.5181693321228205,0.5174709593314244,0.5159345391903531,0.5092301603929511,0.520543799613567,0.5203110086831018,0.5154223991433293,0.5170053774704938,0.5503203461859794,0.6023465325790908
15,0.45931978490118025,0.589217124100845,0.5860046092604232,0.6280000931163722,0.6287915822799544,0.6090509113764928,0.601229136112857,0.6000651814605303,0.5221267779407315,0.45931978490118025,0.45931978490118025,0.45931978490118025,0.45931978490118025,0.45931978490118025,0.45931978490118025,0.45931978490118025,0.45931978490118025,0.45931978490118025,0.57655329748353,0.5989012268082036,0.6286519077216751,0.6273948366971622,0.616546779337477,0.6021602998347184,0.5996461577856926,0.45931978490118025,0.5816281397676747,0.5937332681518728,0.6276276276276276,0.613194589938776,0.6028121144400214,0.6094699350513304,0.5915450334054986,0.45931978490118025,0.45931978490118025,0.515841422818167,0.5133738389552343,0.5050399236445748,0.5076471820657867,0.5103941150452779,0.5165863537956561,0.5111390460227669,0.5088111367181135,0.5087180203459273,0.575220353859458,0.6287915822799544
16,0.45363968619782574,0.5920106152664292,0.5358148846520939,0.6070954675605839,0.6060711874665363,0.5961077356426193,0.5573713248131853,0.5845613054915381,0.5316246479037177,0.45363968619782574,0.45363968619782574,0.45363968619782574,0.45363968619782574,0.45363968619782574,0.45363968619782574,0.45363968619782574,0.45363968619782574,0.45363968619782574,0.5855855855855856,0.5603976069092348,0.6056521637916987,0.6049072328142096,0.599832390530065,0.5920571734525223,0.5849803291663757,0.45363968619782574,0.5680797076145914,0.5999255069022511,0.6060246292804432,0.5582559303489536,0.5582093721628605,0.5590939776986289,0.5775310193914845,0.45363968619782574,0.45363968619782574,0.5169588192844007,0.5166329119817492,0.509183602206858,0.5127685825360244,0.514491235421468,0.5125823497916521,0.5152361663989571,0.5129548152803967,0.5127220243499313,0.5570143787198051,0.6070954675605839
17,0.4515678469166841,0.5832809553739786,0.623507228158391,0.6273715576041158,0.6179668040133156,0.6186186186186187,0.600228135111856,0.5951067346416183,0.5440324044975208,0.4515678469166841,0.4515678469166841,0.4515678469166841,0.4515678469166841,0.4515678469166841,0.4515678469166841,0.4515678469166841,0.4515678469166841,0.4515678469166841,0.592173568917755,0.6256023465325791,0.6280233722094187,0.6211327606676443,0.6157785692669414,0.6130781944735433,0.5945480364085015,0.4515678469166841,0.5289475522033662,0.5872384011918895,0.6244849500663454,0.5958516656191075,0.5945014782224085,0.5831412808156994,0.5814651861163489,0.4515678469166841,0.4515678469166841,0.5161906092138651,0.5085085085085085,0.5128849780012571,0.5103708359522313,0.5193565658681938,0.5235002444304769,0.517447680238378,0.5098586959052075,0.5105105105105106,0.5723673716783104,0.6280233722094187
18,0.45959913401773866,0.5892636822869382,0.5880066112624253,0.6290243732104197,0.6300952114905604,0.6094699350513304,0.6030914635565798,0.6006704378797402,0.5236166398957096,0.45959913401773866,0.45959913401773866,0.45959913401773866,0.45959913401773866,0.45959913401773866,0.45959913401773866,0.45959913401773866,0.45959913401773866,0.45959913401773866,0.5754824592033895,0.6002048560188095,0.6296761878157227,0.6286519077216751,0.6173848266871522,0.602532765323463,0.6000651814605303,0.45959913401773866,0.5820471634425123,0.5929883371743837,0.6284191167912098,0.6157552901738949,0.6052796983029541,0.6117978443559839,0.5916381497776847,0.45959913401773866,0.45959913401773866,0.5128151407221174,0.5156086318877017,0.5116977442558838,0.5194729613334265,0.5136066298856996,0.5081127639267174,0.5081593221128105,0.5062038782969015,0.513839420816165,0.576042881813769,0.6300952114905604
19,0.4546872453849198,0.5895663104965431,0.618199594943781,0.6060944665595829,0.602881951719161,0.6032544172079056,0.5799287659752776,0.5839793281653747,0.5284354121563424,0.4546872453849198,0.4546872453849198,0.4546872453849198,0.4546872453849198,0.4546872453849198,0.4546872453849198,0.4546872453849198,0.4546872453849198,0.4546872453849198,0.5949670600833391,0.6126591707987057,0.6085620504225155,0.5052028772959005,0.6000884605535768,0.5983658076681333,0.5838862117931886,0.4546872453849198,0.5078566939032055,0.594873943711153,0.6032544172079056,0.5876574248667272,0.5867728193309588,0.5864934702144005,0.5877505412389133,0.4546872453849198,0.4546872453849198,0.5104639523244174,0.5259678282934097,0.518797867635077,0.5160043764694927,0.5092068812999045,0.5105105105105106,0.5084153921363224,0.5167958656330749,0.5105570686966036,0.5608950897495255,0.618199594943781
20,0.45624694461903764,0.5989012268082036,0.6282328840468375,0.625206601950788,0.6055590474195125,0.6050934655585818,0.6029983471843937,0.579858928696138,0.5414949833554484,0.45624694461903764,0.45624694461903764,0.45624694461903764,0.45624694461903764,0.45624694461903764,0.45624694461903764,0.45624694461903764,0.45624694461903764,0.45624694461903764,0.5900086132644272,0.6297693041879089,0.624554787345485,0.6042554182089066,0.6028121144400214,0.5788346486020904,0.5714318970132923,0.45624694461903764,0.589217124100845,0.6183159904090136,0.625253160136881,0.6255790674395325,0.5500151314104802,0.5827455362339083,0.585166561910748,0.45624694461903764,0.45624694461903764,0.5147240263519334,0.5115580696976045,0.5069022510882976,0.5014549433154084,0.5148637009102125,0.5109528132783947,0.5149102590963056,0.513141048024769,0.5123495588611867,0.5720940578821716,0.6297693041879089
21,0.45992504132039014,0.5885653094955421,0.5877738203319599,0.629210605954792,0.629908978746188,0.6091440277486789,0.6012756942989501,0.6002979723909957,0.532509253439486,0.45992504132039014,0.45992504132039014,0.45992504132039014,0.45992504132039014,0.45992504132039014,0.45992504132039014,0.45992504132039014,0.45992504132039014,0.45992504132039014,0.5756221337616686,0.6002979723909957,0.6296761878157227,0.6286053495355821,0.6166864538957563,0.6028586726261145,0.599878948716158,0.45992504132039014,0.5833042344670252,0.5930348953604767,0.628512233163396,0.6142654282189166,0.6034173708592313,0.6097492841678889,0.5915915915915916,0.45992504132039014,0.45992504132039014,0.5093232767651372,0.5086249039737412,0.5103475568591848,0.5057382964359709,0.5143050026770957,0.5074609493214144,0.5125357916055591,0.5146309099797471,0.5103009986730916,0.5761411713177432,0.629908978746188
22,0.45112554414879996,0.5583490467211397,0.5836766999557698,0.6267430220918593,0.6264171147892078,0.6074679330493284,0.6022068580208115,0.6009032288102055,0.5237563144539888,0.45112554414879996,0.45112554414879996,0.45112554414879996,0.45112554414879996,0.45112554414879996,0.45112554414879996,0.45112554414879996,0.45112554414879996,0.45112554414879996,0.5704541751053379,0.5769723211583677,0.6257653001839049,0.6248806946481366,0.6106804478897502,0.6063970947691878,0.6043485345810927,0.45112554414879996,0.5617477943059338,0.6269292548362316,0.6266964639057663,0.6217612961799008,0.6029052308122076,0.602532765323463,0.5382824685150267,0.45112554414879996,0.45112554414879996,0.5150964918406779,0.5141653281188165,0.5150964918406779,0.5153292827711432,0.513187606210862,0.5115115115115115,0.515841422818167,0.5163535628651907,0.5202644504970086,0.5698333992907636,0.6269292548362316
23,0.45904043578462184,0.5873547966571222,0.585213120096841,0.6284191167912098,0.629210605954792,0.6091905859347719,0.6016481597876947,0.5997858323439719,0.5183555648671928,0.45904043578462184,0.45904043578462184,0.45904043578462184,0.45904043578462184,0.45904043578462184,0.45904043578462184,0.45904043578462184,0.45904043578462184,0.45904043578462184,0.5747840864119934,0.597876946714156,0.6289778150243267,0.6278138603719999,0.6170123611984077,0.6022534162069045,0.5993668086691343,0.45904043578462184,0.5793933468352073,0.592522755313453,0.6277673021859068,0.6134739390553344,0.6034173708592313,0.6096561677957026,0.5910794515445679,0.45904043578462184,0.45904043578462184,0.5113718369532323,0.5116977442558838,0.5049933654584817,0.5102544404869986,0.5109528132783947,0.5079265311823451,0.5105803477896501,0.507181600204856,0.5110459296505808,0.5748065033164086,0.629210605954792
24,0.4547570826640594,0.5968061084340154,0.6255790674395325,0.6135670554275205,0.6122634262169145,0.6126824498917522,0.5839094908862351,0.588472193123356,0.5500151314104802,0.4547570826640594,0.4547570826640594,0.4547570826640594,0.4547570826640594,0.4547570826640594,0.4547570826640594,0.4547570826640594,0.4547570826640594,0.4547570826640594,0.5999255069022511,0.6188281304560375,0.6162208720348256,0.6093768186791443,0.6093768186791443,0.6076076076076076,0.5875410294014946,0.4547570826640594,0.5099285331843472,0.6033708126731383,0.6091905859347719,0.5928952208021976,0.5921037316386154,0.5916847079637777,0.5926624298717322,0.4547570826640594,0.4547570826640594,0.5134203971413274,0.5092301603929511,0.5121167679307215,0.5159810973764463,0.5139325371883512,0.5216611960798008,0.5150964918406779,0.5139325371883512,0.5185883557976582,0.5702886348881181,0.6255790674395325
25,0.45173080056800985,0.5647740764019834,0.5834439090253044,0.6302814442349326,0.6304211187932118,0.6147775682659403,0.6094699350513304,0.6077472821658868,0.5448006145680564,0.45173080056800985,0.45173080056800985,0.45173080056800985,0.45173080056800985,0.45173080056800985,0.45173080056800985,0.45173080056800985,0.45173080056800985,0.45173080056800985,0.5748306445980864,0.5766464138557161,0.6296761878157227,0.6292571641408851,0.6164536629652909,0.6130083571944037,0.6113322624950532,0.45173080056800985,0.5610959797006309,0.6300486533044672,0.6303280024210257,0.6266499057196732,0.6100286332844472,0.6095164932374235,0.6064902111413739,0.45173080056800985,0.45173080056800985,0.522452685243383,0.5104406732313709,0.5166329119817492,0.5144446772353749,0.5149568172823987,0.5179830993784482,0.5154689573294224,0.5108131387201155,0.5212421724049631,0.5766567601192925,0.6304211187932118
26,0.45142817235840493,0.5945480364085015,0.5625160043764695,0.5858416556090975,0.5841655609097469,0.5759713201573666,0.5739693181553647,0.564843913681123,0.5259212701073166,0.45142817235840493,0.45142817235840493,0.45142817235840493,0.45142817235840493,0.45142817235840493,0.45142817235840493,0.45142817235840493,0.45142817235840493,0.45142817235840493,0.5914751961263589,0.5460809646856158,0.5835603044905371,0.582908489885234,0.5791372768116955,0.5727588053169449,0.5620504225155388,0.45142817235840493,0.5552529273459506,0.6027422771608818,0.5838396536070954,0.5765300183904835,0.576157552901739,0.5766231347626697,0.5676839630328002,0.45142817235840493,0.45142817235840493,0.5106967432548828,0.5175873547966571,0.5178201457271224,0.5156319109807482,0.5169355401913541,0.5156319109807482,0.5152594454920036,0.507484228414461,0.5157715855390274,0.5511747751196503,0.6027422771608818
27,0.4513816141723119,0.5854691901203529,0.6245780664385315,0.6226226226226226,0.617547780338478,0.6181064785715948,0.5886817049607748,0.5827688153269549,0.5322997416020672,0.4513816141723119,0.4513816141723119,0.4513816141723119,0.4513816141723119,0.4513816141723119,0.4513816141723119,0.4513816141723119,0.4513816141723119,0.4513816141723119,0.5926857089647787,0.6236934609027632,0.6241590427636939,0.6178736876411295,0.6151267546616384,0.6127057289847988,0.5838396536070954,0.4513816141723119,0.5104639523244174,0.5911958470098005,0.6189445259212701,0.5666131247526597,0.566194101077822,0.5719207579672696,0.5693600577321507,0.4513816141723119,0.4513816141723119,0.5146541890727937,0.5254091300602929,0.5079963684614848,0.5092999976720907,0.5103242777661382,0.5127453034429779,0.5135833507926532,0.5112088833019065,0.522848429825174,0.5664355138946009,0.6245780664385315
28,0.4472146565169821,0.5966198756896431,0.6326093535395861,0.6370789394045208,0.6265102311613939,0.6253462765090672,0.6219475289242731,0.5950834555485718,0.53590800102428,0.4472146565169821,0.4472146565169821,0.4472146565169821,0.4472146565169821,0.4472146565169821,0.4472146565169821,0.4472146565169821,0.4472146565169821,0.4472146565169821,0.5877738203319599,0.6320506553064693,0.6365202411714039,0.6273017203249761,0.6255325092534395,0.6025793235095561,0.6026258816956491,0.4472146565169821,0.595874944712154,0.6305607933514911,0.6383360104290337,0.6372186139628,0.6141723118467305,0.5895430314034965,0.5895430314034965,0.4472146565169821,0.4472146565169821,0.5178899830062621,0.5226389179877552,0.5266894801778522,0.5273412947831553,0.5161207719347254,0.5285052494354819,0.522499243429476,0.5146774681658403,0.5127220243499313,0.5821040678921815,0.6383360104290337
