,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_08_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,average_model,optimal_clustering
10,0.44847071191563453,0.5163441637373107,0.5457143795788298,0.5350044350997076,0.5586583002069713,0.563389073228424,0.5606294556325766,0.5447288018660271,0.5376983475147016,0.5449259174085876,0.5447288018660271,0.5447288018660271,0.5447288018660271,0.44847071191563453,0.44847071191563453,0.44847071191563453,0.44847071191563453,0.44847071191563453,0.5116790958967115,0.5229803870035152,0.5591839416537994,0.5639804198561057,0.5628634317815959,0.5624034955156214,0.562732021419889,0.44847071191563453,0.5306678931633759,0.5196951279608397,0.5593810571963599,0.5622720851539144,0.5640461250369592,0.5604323400900161,0.550248037057722,0.4982095338217418,0.5447288018660271,0.4978153027366208,0.49886658563027697,0.49584414731101545,0.5060284503433096,0.49886658563027697,0.5063569762475771,0.5007720358750287,0.49814382864088835,0.49636978875784354,0.4986694700877164,0.5003778047899077,0.5059627451624561,0.5005749203324682,0.5022832550346595,0.4971582509280857,0.4980781234600348,0.49886658563027697,0.4939386970662637,0.5049114622687999,0.5011005617792963,0.4985380597260094,0.49466145405565226,0.49623837839613655,0.4956470317684549,0.4952528006833339,0.5045829363645323,0.5025460757580735,0.5230290575078511,0.5640461250369592
11,0.4717303459377772,0.5424291205361543,0.5683826669732909,0.5701567068563356,0.5494595748874799,0.5608922763559907,0.559249646834653,0.5534018857386905,0.5255428890568021,0.5609579815368442,0.5609579815368442,0.5609579815368442,0.5609579815368442,0.4717303459377772,0.4717303459377772,0.4717303459377772,0.4717303459377772,0.4717303459377772,0.5476855350044351,0.5746246591543743,0.5708794638457242,0.5101021715562272,0.5709451690265778,0.5614836229836723,0.5668714478136601,0.4717303459377772,0.4681822661716876,0.5706166431223102,0.5685797825158514,0.5355300765465357,0.5609579815368442,0.5609579815368442,0.5609579815368442,0.5558329774302704,0.5609579815368442,0.4915076053746838,0.5012976773218568,0.4986037649068629,0.4877624100660337,0.4982095338217418,0.5032031275666087,0.5033345379283156,0.5037944741942902,0.4915076053746838,0.49709254574723216,0.49209895200236536,0.5029403068431946,0.49755248201320673,0.5032031275666087,0.5006406255133218,0.4972896612897927,0.4909819639278557,0.5005092151516147,0.5093137093859851,0.5101678767370807,0.5011005617792963,0.5053713985347744,0.5038601793751437,0.49630408357699,0.5079996057689149,0.49965504780051906,0.5083281316731825,0.53504823855361,0.5706166431223102
12,0.47445711094319787,0.5314235027431913,0.5571799336377673,0.5653273760636026,0.5621735273826342,0.5585597424356911,0.5416735109563389,0.5651302605210421,0.5577055750845954,0.5744603962022405,0.5744603962022405,0.5744603962022405,0.5744603962022405,0.47445711094319787,0.47445711094319787,0.47445711094319787,0.47445711094319787,0.47445711094319787,0.5368770327540326,0.5413449850520714,0.5634876309997043,0.574000459936266,0.5760373205427248,0.5715036630638326,0.5728177666809028,0.47445711094319787,0.4797135254114787,0.5473241565097408,0.5619764118400736,0.5621078222017806,0.5744603962022405,0.5744603962022405,0.5744603962022405,0.5446302440947469,0.5744603962022405,0.5105949604126285,0.4900949439863333,0.501133414369723,0.5054699563060547,0.5011991195505766,0.49278885640132725,0.5012648247314301,0.5025789283485003,0.5059298925720292,0.5005420677420415,0.49745392424192647,0.4933802030290088,0.49843950195472914,0.49751962942278,0.4937744341141299,0.49653405170997733,0.5030388646144749,0.49896514340155723,0.49088340615657544,0.5002135418377739,0.5013962350931371,0.5019218765399652,0.5000164262952134,0.4931830874864483,0.4942343703801045,0.5018561713591116,0.49857091231643613,0.5399019045985111,0.5744603962022405
13,0.4738657643155163,0.5726863563191957,0.590229639607083,0.5725549459574888,0.5657873123295772,0.5607280134038569,0.5479155031374224,0.56191070665922,0.5537632642333848,0.5642760931699464,0.5642760931699464,0.5642760931699464,0.5642760931699464,0.4738657643155163,0.4738657643155163,0.4738657643155163,0.4738657643155163,0.4738657643155163,0.5751174480107757,0.5901639344262295,0.583921942245146,0.5805052728407635,0.5799139262130819,0.5566542921909392,0.5657216071487237,0.4738657643155163,0.5570485232760604,0.5891126515325733,0.58418476296856,0.5722264200532212,0.5642760931699464,0.5642760931699464,0.5642760931699464,0.5757744998193107,0.5642760931699464,0.4943657807418115,0.5017904661782582,0.5040244423272775,0.5099379086040934,0.49344590820986234,0.5092808567955583,0.4992279641249713,0.5006734781037485,0.4911462268799895,0.5043529682315451,0.4933802030290088,0.5016590558165511,0.49344590820986234,0.5027103387102073,0.501002004008016,0.4988994382207037,0.5085580998061697,0.500870593646309,0.49213180459279215,0.507178291008246,0.4962712309865633,0.4983080915930221,0.4963369361674168,0.5029731594336213,0.5059955977528828,0.4983080915930221,0.48779526265646045,0.5467157752055416,0.590229639607083
14,0.44590820986234764,0.5728506192713295,0.5585268898452643,0.5606951608134302,0.5637833043135452,0.5622720851539144,0.5612208022602582,0.5681855514307304,0.540720785833963,0.5480140609087026,0.5475541246427281,0.5475541246427281,0.5475541246427281,0.44590820986234764,0.44590820986234764,0.44590820986234764,0.44590820986234764,0.44590820986234764,0.5712079897499918,0.5710765793882847,0.5704852327606031,0.5783698544630244,0.5636518939518381,0.5733105555373041,0.5674627944413417,0.44590820986234764,0.5629291369624495,0.5652288182923223,0.571996451920234,0.5627977266007425,0.5646374716646407,0.5610236867176976,0.5638490094943986,0.5655573441965899,0.5475541246427281,0.5037944741942902,0.49774959755576725,0.495909852491869,0.5079339005880613,0.5103649922796413,0.5018890239495384,0.4942015177896777,0.4998521633430796,0.5011005617792963,0.49071914320444165,0.5099050560136666,0.49689543020467164,0.49814382864088835,0.5056342192581885,0.499392227077105,0.5038601793751437,0.5058970399816025,0.5040572949177042,0.5038601793751437,0.49347876080028913,0.4985380597260094,0.505305693353921,0.5047143467262394,0.5011662669601498,0.5130589046946352,0.505305693353921,0.4927560038109005,0.5340723949416745,0.5728506192713295
15,0.471763198528204,0.5719635993298071,0.5594796149676402,0.5552087782121621,0.5537632642333848,0.5538946745950918,0.548901080850225,0.549163901573639,0.5517921088077795,0.5637504517231183,0.5637504517231183,0.5637504517231183,0.5637504517231183,0.471763198528204,0.471763198528204,0.471763198528204,0.471763198528204,0.471763198528204,0.5724892407766352,0.5500837741055882,0.545418706264989,0.5431190249351161,0.561122244488978,0.5597424356910542,0.5531719176057032,0.471763198528204,0.5650645553401886,0.5526462761588752,0.5454844114458425,0.5420020368606064,0.5637504517231183,0.5637504517231183,0.5637504517231183,0.5636847465422649,0.5637504517231183,0.5034330956995959,0.5003449521994809,0.5002792470186275,0.5138145142744506,0.49791386050790104,0.501002004008016,0.5044186734123985,0.49876802785899665,0.5069811754656854,0.49213180459279215,0.5086895101678768,0.5045500837741056,0.49548276881632114,0.5012648247314301,0.4967968724333914,0.5015276454548441,0.4900292388054798,0.49725680869936595,0.5058641873911758,0.4897664180820658,0.4987023226781432,0.4961398206248563,0.500476362561188,0.49331449784815534,0.494562896284372,0.49995072111435984,0.48799237819902097,0.5390234019952473,0.5719635993298071
16,0.473635796182529,0.5690397187818259,0.5838890896547193,0.5805381254311902,0.5623377903347679,0.5488682282597983,0.5447288018660271,0.566477216728539,0.5358586024508033,0.5625349058773285,0.5625349058773285,0.5625349058773285,0.5625349058773285,0.473635796182529,0.473635796182529,0.473635796182529,0.473635796182529,0.473635796182529,0.5669371529945136,0.5773842767502217,0.5727192089096226,0.5595781727389204,0.5652288182923223,0.5708794638457242,0.5522191924833273,0.473635796182529,0.5685797825158514,0.5834291533887447,0.5736390814415717,0.5305364828016689,0.5625349058773285,0.5625349058773285,0.5625349058773285,0.550379447419429,0.5625349058773285,0.5206150004927889,0.4937415815237031,0.502611780938927,0.5012319721410033,0.4939386970662637,0.5005749203324682,0.5021518446729525,0.4878938204277407,0.4966326094812576,0.49485856959821284,0.5018890239495384,0.49880088044942344,0.49932652189625154,0.5035316534708761,0.49498997995991983,0.5007720358750287,0.5036630638325832,0.49453004369394526,0.5022832550346595,0.4972239561089392,0.5049114622687999,0.49111337428956275,0.5005749203324682,0.49755248201320673,0.49696113538552517,0.506094155524163,0.5085909523965965,0.5422368720440273,0.5838890896547193
17,0.4742271428102106,0.5551102204408818,0.5482111764512632,0.5671999737179276,0.5647031768454943,0.550379447419429,0.5578041328558757,0.5620092644305004,0.5568842603239266,0.5650317027497618,0.5650317027497618,0.5650317027497618,0.5650317027497618,0.4742271428102106,0.4742271428102106,0.4742271428102106,0.4742271428102106,0.4742271428102106,0.5513650251322316,0.5584611846644107,0.5731134399947436,0.5681198462498768,0.5564900292388055,0.5357271920890962,0.5490653438023588,0.4742271428102106,0.5595124675580669,0.5562929136962449,0.5739676073458392,0.5690397187818259,0.5650317027497618,0.5650317027497618,0.5650317027497618,0.528368211833503,0.5650317027497618,0.4959755576727225,0.4982095338217418,0.4986037649068629,0.506094155524163,0.49498997995991983,0.48487138210847924,0.5008377410558823,0.4982095338217418,0.5078024902263544,0.5014290876835639,0.5065540917901377,0.5096422352902527,0.49636978875784354,0.49689543020467164,0.49249318308748646,0.49774959755576725,0.4971582509280857,0.49880088044942344,0.4986694700877164,0.5021518446729525,0.499260816715398,0.4942015177896777,0.4980781234600348,0.48855087223627586,0.5002463944282006,0.5016919084069779,0.5029403068431946,0.5412999648355606,0.5739676073458392
18,0.4462038831761884,0.5540260849567988,0.5600052564144683,0.5876014323729426,0.5860902132133119,0.5829363645323433,0.5659844278721378,0.5704523801701764,0.5467328098820592,0.5475212720523013,0.5469299254246197,0.5469299254246197,0.5469299254246197,0.4462038831761884,0.4462038831761884,0.4462038831761884,0.4462038831761884,0.4462038831761884,0.555077367850455,0.5466013995203521,0.5830677748940504,0.5698610335424948,0.5827392489897828,0.5713065475212721,0.577614244883209,0.4462038831761884,0.536154275764644,0.5513321725418049,0.5841190577877066,0.5845132888728276,0.580833798745031,0.5777456552449161,0.5706494957127369,0.5542889056802129,0.5469299254246197,0.4879266730181675,0.5021846972633792,0.4969282827950984,0.5059298925720292,0.4967968724333914,0.5082952790827556,0.507309701369953,0.5025132231676468,0.501133414369723,0.49659975689083086,0.510003613784947,0.5002792470186275,0.4956798843588817,0.4958112947205887,0.5041558526889846,0.5073754065508065,0.507178291008246,0.4978481553270475,0.4920003942310851,0.5079010479976346,0.5021189920825258,0.49929366930582475,0.5023161076250863,0.4983737967738756,0.5024475179867932,0.4982423864121686,0.5127632313807944,0.5372566626878529,0.5876014323729426
19,0.4508360984263609,0.5727192089096226,0.5978185879956635,0.5850717829100824,0.5775156871119288,0.5756102368671769,0.5647688820263478,0.5740990177075462,0.5350701402805611,0.5375669371529945,0.5382239889615296,0.5382239889615296,0.5382239889615296,0.4508360984263609,0.4508360984263609,0.4508360984263609,0.4508360984263609,0.4508360984263609,0.575873057590591,0.5936134564210388,0.5945333289529879,0.5925621735273826,0.5629291369624495,0.5748874798777883,0.572259272643648,0.4508360984263609,0.5567528499622195,0.598015703538224,0.594664739314695,0.5882913367719045,0.5750188902394954,0.5666743322710995,0.5648345872072013,0.5794211373566805,0.5382239889615296,0.48625119090640295,0.49380728670455665,0.4974867768323532,0.5045829363645323,0.49742107165149974,0.4876967048851802,0.5009691514175892,0.499392227077105,0.5022832550346595,0.5028746016623411,0.5041887052794113,0.5024146653963665,0.49636978875784354,0.5041887052794113,0.4956470317684549,0.49880088044942344,0.5047800519070929,0.49886658563027697,0.4916390157363908,0.49498997995991983,0.5016919084069779,0.5028088964814875,0.5016262032261244,0.49886658563027697,0.4997864581622261,0.5028746016623411,0.49466145405565226,0.5408083927417676,0.598015703538224
20,0.45037616216038634,0.5765301093991261,0.5989355760701731,0.5957817273892047,0.5879628108676369,0.5765301093991261,0.5781070337396104,0.5599724038240416,0.5367784749827524,0.5374355267912875,0.5370412957061664,0.5370412957061664,0.5370412957061664,0.45037616216038634,0.45037616216038634,0.45037616216038634,0.45037616216038634,0.45037616216038634,0.5747560695160814,0.5947304444955485,0.5888169782187326,0.5614179178028188,0.5890140937612931,0.5696310654095076,0.5811294720588719,0.45037616216038634,0.5745589539735209,0.5957160222083512,0.5866487072505667,0.5845461414632543,0.5716022208351128,0.5655573441965899,0.5636518939518381,0.5580012483984362,0.5370412957061664,0.5003120996090542,0.5040572949177042,0.4953185058641874,0.5062255658858701,0.49209895200236536,0.49498997995991983,0.502217549853806,0.5003120996090542,0.48986497585334604,0.4941358126088242,0.5051085778113604,0.5068169125135517,0.5024803705772201,0.49676401984296464,0.502743191300634,0.49742107165149974,0.4961069680344295,0.505042872630507,0.4959755576727225,0.49111337428956275,0.49446433851309174,0.4915076053746838,0.5003120996090542,0.5047800519070929,0.5073425539603797,0.489733565491639,0.4972896612897927,0.5406940170565783,0.5989355760701731
