,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_08_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,average_model,optimal_clustering
10,0.4445788127980098,0.48669753299702856,0.5468523253403359,0.5353120033169788,0.5666159906018935,0.5692764840024878,0.565303019832769,0.5674452352981826,0.5408057494298942,0.5470941883767535,0.5469905327897173,0.5469905327897173,0.5469905327897173,0.4445788127980098,0.4445788127980098,0.4445788127980098,0.4445788127980098,0.4445788127980098,0.5022113191901043,0.527606938013959,0.5617096261488495,0.5683435837191625,0.5662704719784396,0.568205376269781,0.5685508948932347,0.4445788127980098,0.5230460921843687,0.5248773408886739,0.5617441780111948,0.5665468868772027,0.5694146914518693,0.5674106834358372,0.5655448828691867,0.5067030612950038,0.5469905327897173,0.49765047336051416,0.49744316218644186,0.49502453182226525,0.5064611982585862,0.4990325478543293,0.507083131780803,0.5018658005666505,0.4994126183401285,0.4954046023080644,0.5002073111740722,0.5003109667611084,0.50635754267155,0.5004146223481446,0.5005528297975261,0.49765047336051416,0.4971667472876788,0.497097643562988,0.4936770091907954,0.5053900905258794,0.5016930412549236,0.49606108769262663,0.4949554280975745,0.49706309170064267,0.49706309170064267,0.524671309413207,0.5694146914518693
11,0.46873056457743073,0.548234399834151,0.5681708244074356,0.5719024255407367,0.5380416004422638,0.5624697671204478,0.5554902909266809,0.5620205929099579,0.5288508050583927,0.5637481860272269,0.5637481860272269,0.5637481860272269,0.5637481860272269,0.46873056457743073,0.46873056457743073,0.46873056457743073,0.46873056457743073,0.46873056457743073,0.5481998479718057,0.5764978232326723,0.573111740722825,0.5121968074079193,0.5743210559049132,0.5632644599543916,0.5704857991845761,0.46873056457743073,0.4684887015410131,0.5732153963098611,0.5704166954598853,0.5367977333978301,0.5637481860272269,0.5637481860272269,0.5639900490636446,0.5559394651371709,0.5637481860272269,0.49125837882661877,0.5020385598783774,0.4982378550203856,0.4872158109322092,0.49879068481791167,0.503455186234538,0.5025913896759036,0.5031096676110842,0.49053278971736575,0.4974777140487872,0.49267500518277935,0.5034206343721926,0.4977541289475503,0.5030751157487389,0.5011402114573975,0.4977541289475503,0.49056734157971116,0.5004837260728353,0.5088798286227628,0.5109183885011402,0.5016239375302329,0.5054937461129155,0.5052518830764978,0.49675212493953425,0.5356536828446165,0.5732153963098611
12,0.4739133439292378,0.5370395964342478,0.564577430723516,0.5649575012093152,0.5636790823025362,0.5519314491051067,0.5422569276484003,0.5369013889848663,0.5603966553797249,0.5763941676456361,0.5763941676456361,0.5763941676456361,0.5763941676456361,0.4739133439292378,0.4739133439292378,0.4739133439292378,0.4739133439292378,0.4739133439292378,0.5352083477299426,0.5461267362310829,0.5619169373229217,0.5745974708036763,0.5777762421394513,0.5742174003178772,0.5740446410061503,0.4739133439292378,0.48396793587174347,0.5515859304816529,0.5606039665537973,0.5636790823025362,0.5763941676456361,0.5763941676456361,0.576566926957363,0.5470941883767535,0.5763941676456361,0.510538318015341,0.4904982378550204,0.5019694561536867,0.504906364453044,0.500725589109253,0.49246769400870705,0.5023840785018312,0.5033169787851565,0.5048372607283532,0.5007946928339437,0.49889434040494784,0.4934005942920323,0.4989288922672932,0.49733950659940573,0.4934696980167231,0.49692488425126113,0.5027987008499758,0.498548821781494,0.491189275101928,0.5004837260728353,0.5015548338055421,0.5019694561536867,0.5009674521456706,0.49198396793587174,0.5401287888676459,0.576566926957363
13,0.47201299150024184,0.5784672793863589,0.594188376753507,0.5828553659042223,0.5791583166332666,0.5663741275654758,0.5618132817358855,0.5483035035588418,0.5555593946513717,0.5667541980512749,0.5667541980512749,0.5667541980512749,0.5667541980512749,0.47201299150024184,0.47201299150024184,0.47201299150024184,0.47201299150024184,0.47201299150024184,0.5785018312487044,0.5959505217331215,0.5918042982516758,0.5879344896689932,0.5835464031511298,0.5619860410476125,0.5707276622209937,0.47201299150024184,0.5591873401976366,0.5946721028263423,0.592011609425748,0.5802639762283187,0.5667541980512749,0.5667541980512749,0.5667887499136204,0.5795383871190657,0.5667541980512749,0.49481722064819295,0.5025568378135582,0.5042153272061364,0.5096399695943611,0.49336604242968696,0.5120585999585378,0.4995162739271647,0.49996544813765464,0.4919494160735264,0.5035933936839195,0.4931241793932693,0.5005528297975261,0.49440259830004835,0.5022113191901043,0.5013129707691245,0.49847971805680324,0.509536314007325,0.5010711077327068,0.49163844931241796,0.5059774721857508,0.4971667472876788,0.4980650957086587,0.49685578052657037,0.5030751157487389,0.5495755239725939,0.5946721028263423
14,0.44468246838504594,0.5775343791030336,0.5580816806025845,0.5654412272821505,0.565303019832769,0.5608458295902149,0.5665123350148573,0.5642319121000622,0.5412203717780388,0.5501002004008017,0.5495819224656209,0.5495819224656209,0.5495819224656209,0.44468246838504594,0.44468246838504594,0.44468246838504594,0.44468246838504594,0.44468246838504594,0.5754958192246562,0.5738718816944234,0.5735263630709695,0.5800912169165918,0.5643701195494437,0.5749775412894755,0.568930965379034,0.44468246838504594,0.5681362725450901,0.5676179946099095,0.5749775412894755,0.5650266049340059,0.5646119825858614,0.5620896966346486,0.563851841614263,0.56948379517656,0.5495819224656209,0.5039734641697188,0.4955428097574459,0.49492087623522907,0.5070485799184576,0.5095708658696704,0.5015202819431968,0.492640453320434,0.4989634441296386,0.5012438670444337,0.49056734157971116,0.5105037661529956,0.49685578052657037,0.49740861032409645,0.5051482274894616,0.4998272406882731,0.5045262939672448,0.5062538870845139,0.503178771335775,0.5032133231981204,0.49288231635685165,0.4986524773685302,0.505355538663534,0.5047681570036625,0.5015202819431968,0.5352403401950772,0.5775343791030336
15,0.4709418837675351,0.5754612673623108,0.5506184783359823,0.5669269573630019,0.5583580955013475,0.5542118720199019,0.554868357404464,0.5540736645705203,0.5486144703199503,0.5681017206827448,0.5681017206827448,0.5681017206827448,0.5681017206827448,0.4709418837675351,0.4709418837675351,0.4709418837675351,0.4709418837675351,0.4709418837675351,0.5765323750950176,0.5399419528712598,0.5600165848939258,0.5578743694285122,0.5591873401976366,0.558219888051966,0.5611567963513233,0.4709418837675351,0.5677907539216364,0.5421878239237095,0.5601202404809619,0.5583580955013475,0.5681017206827448,0.5681017206827448,0.5673761315734918,0.5670651648123833,0.5681017206827448,0.5046645014166263,0.5007946928339437,0.4996890332388916,0.5140971598369152,0.49568101720682745,0.5040771197567548,0.5031442194734296,0.498272406882731,0.5076014097159837,0.49250224587105246,0.5102273512542326,0.5041116716191003,0.49706309170064267,0.5020385598783774,0.49512818740930137,0.5005182779351807,0.49091286020316494,0.4973049547370603,0.5062538870845139,0.4910856195148919,0.4984451661944579,0.49657936562780736,0.5020040080160321,0.49239859028401634,0.5417923970546457,0.5754612673623108
16,0.472842236196531,0.5654066754198052,0.5849975813696359,0.5828899177665676,0.5400801603206413,0.5540736645705203,0.5549374611291549,0.5686545504802709,0.5383180153410269,0.5650957086586967,0.5650957086586967,0.5650957086586967,0.5650957086586967,0.472842236196531,0.472842236196531,0.472842236196531,0.472842236196531,0.472842236196531,0.5675834427475641,0.5768778937184714,0.574839333840094,0.5644046714117891,0.5622624559463755,0.5726971183746804,0.5491673001174764,0.472842236196531,0.570934973395066,0.5837537143252022,0.57584133784811,0.5389745007255891,0.5650957086586967,0.5650957086586967,0.5655448828691867,0.5488563333563679,0.5650957086586967,0.5220440881763527,0.4920530716605625,0.5044917421048994,0.5023149747771405,0.4951627392716467,0.49975813696358234,0.5011056595950522,0.4881487112155345,0.4950590836846106,0.49550825789510056,0.5013475226314699,0.498272406882731,0.49937806647778316,0.5038698085826826,0.4948863243728837,0.5016584893925783,0.5033169787851565,0.4957501209315182,0.5047681570036625,0.4981687512956948,0.504906364453044,0.49053278971736575,0.5000345518623454,0.4976850252228595,0.5431847091373041,0.5849975813696359
17,0.4728767880588764,0.5491327482551309,0.5484762628705687,0.5713495957432105,0.5707276622209937,0.5500656485384562,0.5556976021007533,0.5407711975675489,0.5591527883352913,0.5674797871605279,0.5674797871605279,0.5674797871605279,0.5674797871605279,0.4728767880588764,0.4728767880588764,0.4728767880588764,0.4728767880588764,0.4728767880588764,0.5513786193075807,0.5601547923433073,0.574390159629604,0.5688618616543432,0.5591182364729459,0.539596434247806,0.5508603413723999,0.4728767880588764,0.561847833598231,0.5574597470803676,0.5752539561882385,0.5707276622209937,0.5674797871605279,0.5674797871605279,0.5665468868772027,0.5279524566374127,0.5674797871605279,0.49568101720682745,0.49851426991914866,0.49906709971667473,0.5064266463962408,0.49478266878584753,0.4854882178149402,0.5012093151820883,0.49917075530371086,0.5078778246147467,0.500725589109253,0.5079469283394374,0.5104001105659595,0.49671757307718883,0.49885978854260243,0.49270955704512476,0.49782323267224105,0.49533549858337367,0.49847971805680324,0.4994817220648193,0.5029714601617027,0.5005873816598715,0.49374611291548615,0.49834151060742177,0.4891507152235505,0.5412881958041242,0.5752539561882385
18,0.4447861239720821,0.5622279040840301,0.5654412272821505,0.5940847211664708,0.591286020316495,0.5884527676041739,0.5793310759449934,0.584928477644945,0.5475088107248981,0.5470941883767535,0.5464377029921913,0.5464377029921913,0.5464377029921913,0.4447861239720821,0.4447861239720821,0.4447861239720821,0.4447861239720821,0.4447861239720821,0.5592909957846728,0.5488563333563679,0.5880726971183747,0.5722479441641904,0.5856195148918527,0.5740446410061503,0.5803676318153549,0.4447861239720821,0.5397691935595329,0.5539009052587934,0.5889019418146638,0.591286020316495,0.582371639831387,0.5807131504388087,0.5732845000345519,0.5583235436390022,0.5464377029921913,0.4874231221062815,0.5024877340888674,0.4966139174901527,0.5066685094326584,0.4963375025913897,0.509985488217815,0.5082233432382005,0.5023149747771405,0.5015548338055421,0.4975813696358234,0.5109529403634856,0.5005528297975261,0.4956464653444821,0.4975813696358234,0.5045608458295903,0.5071176836431484,0.5087761730357266,0.497546817773478,0.49074010089143805,0.5086725174486905,0.5016584893925783,0.49958537765185546,0.5025913896759036,0.4976850252228595,0.5401249497718298,0.5940847211664708
19,0.44730840992329485,0.5791237647709212,0.6027226867528159,0.5972634925022459,0.5952940363485592,0.583200884527676,0.5778798977264875,0.5738373298320779,0.5380070485799184,0.5404947826687858,0.5411512680533481,0.5411512680533481,0.5411512680533481,0.44730840992329485,0.44730840992329485,0.44730840992329485,0.44730840992329485,0.44730840992329485,0.5793656278073388,0.599094741206551,0.6024808237163983,0.6004077119756754,0.5690000691037247,0.5825443991431138,0.5789855573215397,0.44730840992329485,0.5584617510883837,0.6027226867528159,0.6026881348904706,0.5963996959436113,0.5818879137585515,0.5725934627876442,0.5688964135166885,0.5835809550134752,0.5411512680533481,0.48524635477852257,0.4956119134821367,0.4963029507290443,0.5043535346555179,0.4979614401216226,0.48687029230875545,0.5009329002833253,0.4973740584617511,0.5036624974086104,0.5030751157487389,0.5026259415382489,0.5031442194734296,0.49685578052657037,0.5040425678944095,0.49637205445373506,0.4984451661944579,0.503904360445028,0.4994471702024739,0.4924331421463617,0.495370050445719,0.501002004008016,0.5028678045746666,0.5021422154654136,0.4987561329555663,0.5445744618227515,0.6027226867528159
20,0.4474811692350218,0.5772234123419252,0.6028954460645429,0.5987837744454426,0.5903531200331698,0.5829935733536038,0.5805403911270818,0.5744247114919494,0.5389053970008983,0.5397691935595329,0.5392509156243521,0.5392509156243521,0.5392509156243521,0.4474811692350218,0.4474811692350218,0.4474811692350218,0.4474811692350218,0.4474811692350218,0.5783636237993228,0.5992675005182779,0.590733190518969,0.5608803814525603,0.5935664432312902,0.5711768364314836,0.5853085481307443,0.4474811692350218,0.577845345864142,0.600545919425057,0.5884873194665192,0.5913205721788405,0.5777762421394513,0.5720060811277727,0.5702439361481584,0.5615023149747771,0.5392509156243521,0.5001382074493815,0.5059429203234054,0.4946790131988114,0.5057701610116785,0.49177665676179944,0.4963029507290443,0.5022804229147951,0.49920530716605627,0.4899454080574943,0.4937806647778315,0.5068067168820399,0.5060120240480962,0.5032478750604658,0.49744316218644186,0.503178771335775,0.4975813696358234,0.4954391541704098,0.5046645014166263,0.4963375025913897,0.4919494160735264,0.4946790131988114,0.4908092046161288,0.49996544813765464,0.5050100200400801,0.5432410158759409,0.6028954460645429
21,0.4728767880588764,0.5011056595950522,0.5614677631124317,0.542326031373091,0.5461958399557736,0.5475088107248981,0.5419114090249465,0.5469905327897173,0.565303019832769,0.5721788404394997,0.5721788404394997,0.5721788404394997,0.5721788404394997,0.4728767880588764,0.4728767880588764,0.4728767880588764,0.4728767880588764,0.4728767880588764,0.48103102757238614,0.5602929997926889,0.5483380554211872,0.5432934835187616,0.5721097367148089,0.5599820330315805,0.5549029092668095,0.4728767880588764,0.5292308755441918,0.5610531407642873,0.5496164743279662,0.5461958399557736,0.5721788404394997,0.5721788404394997,0.5717987699537005,0.5028678045746666,0.5721788404394997,0.4934005942920323,0.5027987008499758,0.5012093151820883,0.490463685992675,0.5062538870845139,0.49384976850252227,0.5031442194734296,0.4978577845345864,0.49191486421118097,0.4964411581784258,0.49412618340128533,0.5023840785018312,0.4985833736438394,0.5000345518623454,0.4918803123488356,0.5061156796351324,0.4998272406882731,0.49958537765185546,0.5058392647363693,0.4978577845345864,0.5009329002833253,0.49277866076981547,0.5029714601617027,0.5059429203234054,0.5354105401095934,0.5721788404394997
