,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,average_model,optimal_clustering
10,0.39325766444410515,0.5746933374052018,0.6191445682971106,0.6272204407797628,0.6342104816681088,0.6335318369216675,0.6319370217675302,0.6220288084694864,0.5955616633582735,0.39325766444410515,0.39325766444410515,0.39325766444410515,0.39325766444410515,0.39325766444410515,0.39325766444410515,0.39325766444410515,0.39325766444410515,0.39325766444410515,0.56678712610916,0.6205697222646375,0.6266435927452877,0.6347194652279398,0.6341086849561426,0.6257613545749139,0.6266775249826098,0.39325766444410515,0.5798171052408341,0.6211465702991127,0.6259310157615242,0.6309869191225124,0.6294599684430193,0.6269150506438642,0.6159549379888363,0.39325766444410515,0.39325766444410515,0.5398109974381161,0.5426273731358477,0.5544018594866053,0.5500585331093806,0.5544018594866053,0.5363499092312651,0.5474457508355813,0.5537232147401638,0.5440185948660525,0.543306017882289,0.539777065200794,0.5452062231723249,0.5376054020121817,0.5538589436894522,0.5512122291783309,0.5434417468315773,0.5481243955820227,0.5521962640606708,0.5507032456184998,0.5394716750648954,0.5488369725657861,0.5545375884358935,0.5459527323934104,0.5435435435435435,0.5438150014421201,0.5180604333146706,0.6342104816681088
11,0.3953953953953954,0.5494477528375833,0.5735735735735735,0.6247773196925739,0.6249809131165064,0.6271186440677966,0.6264739315586774,0.6271865085424407,0.5966135627152577,0.3953953953953954,0.3953953953953954,0.3953953953953954,0.3953953953953954,0.3953953953953954,0.3953953953953954,0.3953953953953954,0.3953953953953954,0.3953953953953954,0.5531463667056887,0.568246212314009,0.6254898966763374,0.6263042703720669,0.6272204407797628,0.6280008822381704,0.6278651532888821,0.3953953953953954,0.5203338932152491,0.5662102780746848,0.626813253931898,0.6278990855262042,0.6280687467128145,0.6224699275546733,0.618839178161212,0.3953953953953954,0.3953953953953954,0.5496174140241937,0.5464956481905634,0.5484976501925655,0.5445615106632056,0.5488369725657861,0.5463599192412751,0.5464617159532413,0.5486673113791758,0.5465974449025296,0.5523998574846033,0.5498888719227703,0.5409646935070664,0.5398788619127602,0.547785073208802,0.5446633073751718,0.5487012436164979,0.5452062231723249,0.542763102085136,0.5537910792148081,0.5423559152372712,0.5394377428275733,0.5434417468315773,0.5513479581276192,0.5468689028011062,0.5474457508355813,0.5113167153342922,0.6280687467128145
12,0.401180841858808,0.5404726760658964,0.5935766274749326,0.5980556828014455,0.5745745745745746,0.5911335063877436,0.5943910011706622,0.5806484450552247,0.5822093279720398,0.401180841858808,0.401180841858808,0.401180841858808,0.401180841858808,0.401180841858808,0.401180841858808,0.401180841858808,0.401180841858808,0.401180841858808,0.549261125532312,0.5964947998846304,0.5982253439880558,0.5739977265400994,0.580275190444682,0.583261227329024,0.5959518840874773,0.401180841858808,0.5148199046504132,0.5982253439880558,0.5982592762253779,0.5467162077331569,0.5491932610576679,0.5613410020189681,0.5736584041668787,0.401180841858808,0.401180841858808,0.5439337642727473,0.5422371524066439,0.5440355609847135,0.5423728813559322,0.5426443392545087,0.5442391544086459,0.5403369471166082,0.5380634872160296,0.5433908484755943,0.5407102017271509,0.5440355609847135,0.5445784767818667,0.5422032201693219,0.545257121528308,0.5399976247433874,0.5438658997981032,0.5468858689197672,0.5418638977961012,0.5476323781408527,0.5459696985120714,0.544748137968477,0.5395904378955226,0.5444088155952562,0.5420335589827115,0.5431193905770177,0.4967201979129161,0.5982592762253779
13,0.3974482957533805,0.5671434146010417,0.6236745219796067,0.6280178483568314,0.631784326699581,0.6317164622249368,0.6132233928844099,0.6131215961724437,0.5866883832985528,0.3974482957533805,0.3974482957533805,0.3974482957533805,0.3974482957533805,0.3974482957533805,0.3974482957533805,0.3974482957533805,0.3974482957533805,0.3974482957533805,0.571758198876843,0.6233351996063861,0.6295108667990024,0.629816256934901,0.6305966983933086,0.6298841214095451,0.612341154714036,0.3974482957533805,0.5446463412565108,0.6280857128314755,0.6284928996793404,0.6208920785191971,0.6207563495699089,0.5606284250352047,0.6090836599311176,0.3974482957533805,0.3974482957533805,0.5432890517636281,0.5434587129502384,0.5459357662747494,0.5483449551246161,0.5526543492645187,0.5434247807129163,0.5486164130231926,0.5510595341103816,0.5408798629137612,0.542271084643966,0.543798035323459,0.5442391544086459,0.5397261668448109,0.547326988004954,0.5417960333214571,0.5442052221713238,0.5438998320354252,0.5427122037291529,0.5454946471895624,0.5466144110211907,0.5406084050151847,0.5486842774978368,0.5499397702787533,0.5430854583396957,0.5466144110211907,0.5139753689659528,0.631784326699581
14,0.3979572793132115,0.5165504487538386,0.5842791944486859,0.6074888447769804,0.606810200030539,0.5974109702923263,0.5960197485621215,0.5996165657182606,0.5896404879455727,0.3979572793132115,0.3979572793132115,0.3979572793132115,0.3979572793132115,0.3979572793132115,0.3979572793132115,0.3979572793132115,0.3979572793132115,0.3979572793132115,0.5330754483296856,0.5786464430532227,0.6065048098946404,0.6074549125396583,0.6016864321949068,0.5952053748663918,0.5989718532091414,0.3979572793132115,0.4994486011435164,0.5769158989497972,0.6074209803023363,0.597784224902869,0.5976824281909028,0.5986325308359207,0.6000576848034476,0.3979572793132115,0.3979572793132115,0.5490575321083796,0.5471573268183437,0.5468180044451231,0.5434926451875605,0.5485824807858706,0.5460714952240376,0.5469876656317334,0.5453589182402742,0.5436623063741708,0.5424746780678984,0.5466483432585127,0.5413549142362701,0.5397261668448109,0.5493289900069561,0.5454946471895624,0.5488539386844472,0.5454607149522404,0.5444427478325783,0.5441712899340018,0.5494307867189223,0.549295057769634,0.5422371524066439,0.5534008584856043,0.5443748833579342,0.5478359715647851,0.5018980059783574,0.6074888447769804
15,0.3987546868902801,0.5590505759997285,0.5807332756485298,0.6290867138324765,0.6297653585789179,0.6293921039683752,0.629833223053562,0.6265417960333215,0.5866374849425697,0.3987546868902801,0.3987546868902801,0.3987546868902801,0.3987546868902801,0.3987546868902801,0.3987546868902801,0.3987546868902801,0.3987546868902801,0.3987546868902801,0.5527052476205019,0.5893859961656572,0.6296296296296297,0.6305458000373254,0.6310208513598344,0.6270507795931525,0.6264060670840332,0.3987546868902801,0.5575575575575575,0.5859927724334504,0.6285777302726455,0.6295278329176635,0.6262024736601007,0.6220627407068084,0.6165657182606336,0.3987546868902801,0.3987546868902801,0.5455455455455456,0.539777065200794,0.5423559152372712,0.5416772704908298,0.5505335844318895,0.5431024244583567,0.5445275784258835,0.5418808639147622,0.5434417468315773,0.537775063198792,0.5509068390424323,0.5417112027281519,0.5408968290324222,0.5465295804278855,0.5365535026551975,0.5460884613426986,0.5372321474016389,0.5430006277463905,0.5509747035170764,0.5423898474745933,0.5427970343224581,0.5452062231723249,0.5450704942230366,0.5441882560526629,0.5465295804278855,0.5156512444648038,0.629833223053562
16,0.4005021971123666,0.5669398211771093,0.537283045757622,0.6229280127585213,0.6231655384197757,0.6242174377767599,0.6236405897422846,0.6205527561459765,0.5870277056717734,0.4005021971123666,0.4005021971123666,0.4005021971123666,0.4005021971123666,0.4005021971123666,0.4005021971123666,0.4005021971123666,0.4005021971123666,0.4005021971123666,0.561782121104155,0.5757622028808469,0.6228262160465551,0.6246246246246246,0.6257104562189308,0.6222833002494019,0.6206545528579427,0.4005021971123666,0.5610016796457474,0.5727761659965049,0.6222833002494019,0.6239459798781832,0.6199080436368571,0.6161754975314297,0.5737262686415229,0.4005021971123666,0.4005021971123666,0.5456643083761727,0.5379956227413855,0.5456982406134948,0.5416263721348467,0.5441373576966797,0.5460036307493935,0.542780068203797,0.5385046063012164,0.5462072241733259,0.548277090649972,0.5387081997251488,0.5470555301063775,0.5412531175243039,0.5443409511206121,0.5380634872160296,0.5471573268183437,0.5460375629867156,0.5445106123072225,0.5486842774978368,0.5405066083032185,0.5429497293904073,0.5425425425425425,0.5326003970071767,0.5422032201693219,0.5446463412565108,0.5111703040139952,0.6242174377767599
17,0.394682818411632,0.5664817359732613,0.6235557591489795,0.6320727507168186,0.6362464159074328,0.6368571961792301,0.6238611492848781,0.6227074532159278,0.5982423101067169,0.394682818411632,0.394682818411632,0.394682818411632,0.394682818411632,0.394682818411632,0.394682818411632,0.394682818411632,0.394682818411632,0.394682818411632,0.5705536044519095,0.6230467755891484,0.6326495987512937,0.6365857382806536,0.6361446191954666,0.6352623810250929,0.6246415907432856,0.394682818411632,0.5439846626287305,0.6289509848831882,0.632276344140751,0.6327513954632599,0.6309190546478682,0.6226395887412837,0.6190427715851444,0.394682818411632,0.394682818411632,0.541236151405643,0.544765104087138,0.5411343546936768,0.5505335844318895,0.5555216233182335,0.545274087646969,0.5407271678458119,0.5419147961520843,0.5534856890789094,0.5451383586976807,0.5451044264603586,0.5423559152372712,0.5450704942230366,0.5438489336794422,0.5481922600566669,0.5455455455455456,0.5392002171663188,0.5509068390424323,0.5523319930099592,0.5500924653467026,0.5456134100201897,0.547785073208802,0.5378429276734361,0.545240155409647,0.5459188001560883,0.5180290145764094,0.6368571961792301
18,0.401723757655961,0.5600855092380516,0.5831594306170578,0.6277124582209328,0.6284250352046962,0.624828218048557,0.6272374068984239,0.6225208259106564,0.5845506523472626,0.401723757655961,0.401723757655961,0.401723757655961,0.401723757655961,0.401723757655961,0.401723757655961,0.401723757655961,0.401723757655961,0.401723757655961,0.5515345854328905,0.5908959807264892,0.6279839161195093,0.6291715444257817,0.6282214417807638,0.6220118423508254,0.6221475713001137,0.401723757655961,0.5597122546275088,0.5871634346210617,0.6275427970343225,0.6275427970343225,0.6250996759471336,0.5817003444122089,0.6128501382738671,0.401723757655961,0.401723757655961,0.5438319675607811,0.5402012181673198,0.5450874603416976,0.5440016287473914,0.5413549142362701,0.5425086103052205,0.5390814543356917,0.5476663103781748,0.5424068135932543,0.5493629222442782,0.5404048115912523,0.54430701888329,0.5479377682767513,0.5441034254593576,0.5458679018001051,0.546784072207801,0.5353489082302642,0.5433229840009501,0.5403708793539302,0.5426443392545087,0.5367401299604689,0.538776064199793,0.5330075838550414,0.540744133964473,0.5436283741368487,0.514845039641022,0.6284250352046962
19,0.4039463192005565,0.5600346108820685,0.6092024227617447,0.6108311701532041,0.6111026280517806,0.611306221475713,0.6056734700802497,0.6050287575711305,0.5823959552773113,0.4039463192005565,0.4039463192005565,0.4039463192005565,0.4039463192005565,0.4039463192005565,0.4039463192005565,0.4039463192005565,0.4039463192005565,0.4039463192005565,0.563767156987496,0.6084898457779814,0.611849137272866,0.5532142311803329,0.6099828642201524,0.6095417451349655,0.6058770635041821,0.4039463192005565,0.5399127941500823,0.6117812727982219,0.6112044247637468,0.5359766546207224,0.547785073208802,0.567296109668991,0.601296211465703,0.4039463192005565,0.4039463192005565,0.5462241902919869,0.5470724962250386,0.5398449296754382,0.5371303506896727,0.5379447243854023,0.5401163875740147,0.5469367672757504,0.5379447243854023,0.5465635126652075,0.5384197757079113,0.5417112027281519,0.5469028350384283,0.5388948270304202,0.5416772704908298,0.5442221882899849,0.5436792724928318,0.5436114080181876,0.5388948270304202,0.5396752684888279,0.5370624862150286,0.5407271678458119,0.5377071987241479,0.5445615106632056,0.5405235744218795,0.5425595086612036,0.5058586521235612,0.6117812727982219
20,0.40477765901494717,0.5691454166030437,0.6088800665071852,0.6097962369148809,0.6087104053205749,0.6082014217607438,0.6079299638621672,0.6051135881644356,0.5883510629273341,0.40477765901494717,0.40477765901494717,0.40477765901494717,0.40477765901494717,0.40477765901494717,0.40477765901494717,0.40477765901494717,0.40477765901494717,0.40477765901494717,0.5612392053070019,0.6111535264077637,0.6089818632191514,0.6076585059635907,0.6070477256917934,0.6038920276208412,0.6009399229738213,0.40477765901494717,0.5728440304711491,0.6106106106106106,0.6106784750852547,0.5489218031590913,0.5523150268912981,0.5529936716377394,0.6015167710082965,0.40477765901494717,0.40477765901494717,0.5400315569807095,0.5390475220983696,0.5298518857840891,0.5433229840009501,0.5375205714188765,0.5440355609847135,0.5411513208123377,0.5403369471166082,0.5430515261023735,0.53626507863796,0.5459696985120714,0.5377241648428089,0.5455625116642066,0.5313109719889381,0.5442391544086459,0.5384367418265723,0.5371133845710117,0.5395225734208785,0.5361293496886718,0.5446802734938329,0.534263076635958,0.5505505505505506,0.5400994214553536,0.546241156410648,0.5422371524066439,0.5079014984853025,0.6106784750852547
