,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,average_model,optimal_clustering
10,0.3075824646580037,0.738255033557047,0.738255033557047,0.73254319577324,0.7285449093245752,0.7151220905326289,0.7151220905326289,0.7191203769812937,0.3172925888904755,0.6754248179351706,0.6754248179351706,0.7188347850921034,0.7285449093245752,0.7396829930029987,0.7396829930029987,0.7396829930029987,0.7396829930029987,0.3075824646580037,0.738255033557047,0.738255033557047,0.738255033557047,0.738255033557047,0.711123804083964,0.711123804083964,0.718549193202913,0.3075824646580037,0.738255033557047,0.7396829930029987,0.739111809224618,0.739111809224618,0.711123804083964,0.711123804083964,0.711123804083964,0.738255033557047,0.4029701556475796,0.5349136084535199,0.5748964729401685,0.58432100528345,0.5803227188347851,0.558046551477938,0.5480508353562759,0.5657575324860774,0.5437669570184207,0.5463372840211338,0.5811794945023562,0.5486220191346566,0.5751820648293589,0.5840354133942596,0.6669311036011022,0.7396829930029987
11,0.32357561045266314,0.7531058117949451,0.7531058117949451,0.6951306582893045,0.7054119663001571,0.7393974011138084,0.7393974011138084,0.7294016849921462,0.33214336712837356,0.660859631586463,0.7159788662001999,0.7491075253462801,0.7528202199057547,0.7539625874625161,0.7539625874625161,0.7539625874625161,0.7539625874625161,0.32357561045266314,0.7531058117949451,0.7531058117949451,0.7531058117949451,0.7531058117949451,0.7439668713408539,0.7216907039840068,0.7259745823218621,0.32357561045266314,0.7531058117949451,0.7539625874625161,0.730829644438098,0.730829644438098,0.7216907039840068,0.7216907039840068,0.7216907039840068,0.7531058117949451,0.3952591746394402,0.5611880622590318,0.5611880622590318,0.6060259888619163,0.5340568327859488,0.5100671140939598,0.5557618163644152,0.570327002713123,0.5897472511780666,0.5369127516778524,0.5520491218049407,0.5643295730401257,0.5597601028130801,0.5549050406968442,0.6767046926978386,0.7539625874625161
12,0.2994430958160788,0.7492503212908753,0.7492503212908753,0.7421105240611167,0.7455376267314008,0.7529630158503499,0.7529630158503499,0.7363986862773098,0.30858203627016995,0.6907039840068542,0.7232614593745538,0.7503926888476368,0.749821505069256,0.7478223618449236,0.7478223618449236,0.7478223618449236,0.7478223618449236,0.2994430958160788,0.7492503212908753,0.7492503212908753,0.7492503212908753,0.7492503212908753,0.7535341996287306,0.7363986862773098,0.7383978295016421,0.2994430958160788,0.7492503212908753,0.7478223618449236,0.7363986862773098,0.7363986862773098,0.7363986862773098,0.7363986862773098,0.7363986862773098,0.7492503212908753,0.7269741539340283,0.5761816364415251,0.5756104526631444,0.581036698557761,0.5821790661145223,0.517635299157504,0.561330858203627,0.5721833499928602,0.517635299157504,0.5436241610738255,0.5370555476224476,0.5501927745252034,0.5733257175496216,0.5753248607739541,0.6924704227288833,0.7529630158503499
13,0.3232900185634728,0.7359702984435242,0.7359702984435242,0.7211195202056262,0.7239754390975296,0.7345423389975725,0.7345423389975725,0.7122661716407254,0.3324289590175639,0.33014422390404113,0.6640011423675568,0.733399971440811,0.7345423389975725,0.7342567471083821,0.7342567471083821,0.7342567471083821,0.7342567471083821,0.3232900185634728,0.7359702984435242,0.7359702984435242,0.7359702984435242,0.7359702984435242,0.7359702984435242,0.7122661716407254,0.7139797229758675,0.3232900185634728,0.7359702984435242,0.7342567471083821,0.7122661716407254,0.7122661716407254,0.7122661716407254,0.7122661716407254,0.7122661716407254,0.7359702984435242,0.37383978295016423,0.5523347136941311,0.5526203055833214,0.6045980294159646,0.5369127516778524,0.5800371269455947,0.5623304298157933,0.5594745109238898,0.5409110381265172,0.5854633728402113,0.579465943167214,0.5577609595887477,0.5631872054833643,0.5597601028130801,0.6525140019356783,0.7359702984435242
14,0.3270027131229473,0.6974153934028273,0.6974153934028273,0.7071255176352992,0.7054119663001571,0.6977009852920177,0.6977009852920177,0.6785663287162644,0.33699842924460943,0.3735541910609739,0.48550621162358987,0.5971726402970156,0.6245894616592889,0.697986577181208,0.697986577181208,0.697986577181208,0.697986577181208,0.3270027131229473,0.6974153934028273,0.6974153934028273,0.6974153934028273,0.6974153934028273,0.6951306582893045,0.6951306582893045,0.6785663287162644,0.3270027131229473,0.6974153934028273,0.697986577181208,0.7071255176352992,0.7071255176352992,0.6951306582893045,0.6951306582893045,0.6951306582893045,0.6974153934028273,0.4258175067828074,0.5374839354562331,0.544052548907611,0.49635870341282307,0.5497643866914179,0.5817506782807368,0.5506211623589891,0.5657575324860774,0.5788947593888334,0.5437669570184207,0.5380551192346137,0.5497643866914179,0.5603312865914608,0.5731829216050264,0.6208661896224369,0.7071255176352992
15,0.3258603455661859,0.6988433528487791,0.6988433528487791,0.7051263744109667,0.7039840068542054,0.6968442096244467,0.6968442096244467,0.6765671854919321,0.3327145509067542,0.3635584749393117,0.481507925174925,0.59260317006997,0.6263030129944309,0.6994145366271598,0.6994145366271598,0.6994145366271598,0.6994145366271598,0.3258603455661859,0.6988433528487791,0.6988433528487791,0.6988433528487791,0.6988433528487791,0.6939882907325432,0.6939882907325432,0.6765671854919321,0.3258603455661859,0.6988433528487791,0.6994145366271598,0.7079822933028702,0.7079822933028702,0.6939882907325432,0.6939882907325432,0.6939882907325432,0.6988433528487791,0.4266742824503784,0.5534770812508925,0.5606168784806511,0.4966442953020134,0.5329144652291875,0.5240611166642868,0.5674710838212195,0.5708981864915036,0.5777523918320719,0.5723261459374553,0.5406254462373269,0.5651863487076967,0.5326288733399971,0.578609167499643,0.6201786535929046,0.7079822933028702
16,0.3180065686134514,0.7126945594745109,0.7126945594745109,0.7178352134799372,0.714408110809653,0.7052691703555619,0.7052691703555619,0.6841353705554762,0.32628873339997144,0.3562758817649579,0.6647151220905326,0.6647151220905326,0.6978437812366128,0.7135513351420819,0.7135513351420819,0.7135513351420819,0.7135513351420819,0.3180065686134514,0.7126945594745109,0.7126945594745109,0.7126945594745109,0.7126945594745109,0.7015564757960874,0.7015564757960874,0.6841353705554762,0.3180065686134514,0.7126945594745109,0.7135513351420819,0.7192631729258889,0.7192631729258889,0.7015564757960874,0.7015564757960874,0.7015564757960874,0.7126945594745109,0.4153934028273597,0.5673282878766243,0.5441953448522062,0.4953591318006569,0.554762244752249,0.5276310152791661,0.5499071826360131,0.5673282878766243,0.5804655147793802,0.5721833499928602,0.5404826502927317,0.5533342853062972,0.5619020419820077,0.5361987719548765,0.6388849223348724,0.7192631729258889
17,0.3067256889904327,0.758817649578752,0.758817649578752,0.7319720119948594,0.7214051120948165,0.7419677281165215,0.7419677281165215,0.744823647008425,0.31557903755533345,0.6834213908325003,0.7294016849921462,0.7539625874625161,0.7582464658003712,0.7593888333571327,0.7593888333571327,0.7593888333571327,0.7593888333571327,0.3067256889904327,0.758817649578752,0.758817649578752,0.758817649578752,0.758817649578752,0.7476795659003285,0.7365414822219049,0.7422533200057119,0.3067256889904327,0.758817649578752,0.7593888333571327,0.7476795659003285,0.7476795659003285,0.7365414822219049,0.7365414822219049,0.7365414822219049,0.758817649578752,0.6868484935027845,0.5671854919320292,0.544052548907611,0.5737541053834071,0.5474796515778952,0.59260317006997,0.5560474082536055,0.564615164929316,0.5903184349564472,0.5754676567185492,0.557189775810367,0.5546194488076539,0.5234899328859061,0.5340568327859488,0.6948239114453595,0.7593888333571327
18,0.3292874482364701,0.7042695987433957,0.7042695987433957,0.7091246608596316,0.7071255176352992,0.6974153934028273,0.6974153934028273,0.6748536341567899,0.33899757246894185,0.36841353705554764,0.47693845494787945,0.5888904755104954,0.6879908610595459,0.7051263744109667,0.7051263744109667,0.7051263744109667,0.7051263744109667,0.3292874482364701,0.7042695987433957,0.7042695987433957,0.7042695987433957,0.7042695987433957,0.6939882907325432,0.6939882907325432,0.6748536341567899,0.3292874482364701,0.7042695987433957,0.7051263744109667,0.7108382121947737,0.7108382121947737,0.6939882907325432,0.6939882907325432,0.6939882907325432,0.7042695987433957,0.42410395544766527,0.5380551192346137,0.544909324575182,0.5823218620591175,0.5346280165643296,0.5854633728402113,0.5534770812508925,0.5626160217049836,0.5374839354562331,0.5406254462373269,0.5391974867913751,0.5406254462373269,0.5280594031129516,0.5748964729401685,0.625044293186518,0.7108382121947737
19,0.3157218334999286,0.7312580322718835,0.7312580322718835,0.7301156647151221,0.7255461944880766,0.708696273025846,0.708696273025846,0.7155504783664144,0.3245751820648294,0.6678566328716264,0.6761387976581466,0.7112666000285592,0.7229758674853635,0.7335427673854062,0.7335427673854062,0.7335427673854062,0.7335427673854062,0.3157218334999286,0.7312580322718835,0.7312580322718835,0.7312580322718835,0.7312580322718835,0.7038412109096102,0.7038412109096102,0.7141225189204626,0.3157218334999286,0.7312580322718835,0.7335427673854062,0.735827502498929,0.735827502498929,0.7038412109096102,0.7038412109096102,0.7038412109096102,0.7312580322718835,0.4079680137084107,0.5336284449521633,0.5507639583035842,0.48507782378980435,0.5387690989575896,0.5519063258603456,0.5661859203198629,0.5704697986577181,0.5350564043981151,0.5427673854062545,0.532486077395402,0.5724689418820506,0.5639011852063401,0.5347708125089248,0.6632131203029389,0.735827502498929
20,0.33971155219191773,0.7372554619448808,0.7372554619448808,0.7106954162501785,0.7001285163501356,0.7124089675853206,0.7124089675853206,0.72011994859346,0.34942167642438954,0.3405683278594888,0.7006997001285163,0.7261173782664573,0.7346851349421677,0.7386834213908325,0.7386834213908325,0.7386834213908325,0.7386834213908325,0.33971155219191773,0.7372554619448808,0.7372554619448808,0.7372554619448808,0.7372554619448808,0.7195487648150792,0.7106954162501785,0.7175496215907469,0.33971155219191773,0.7372554619448808,0.7386834213908325,0.72840211337998,0.72840211337998,0.7106954162501785,0.7106954162501785,0.7106954162501785,0.7372554619448808,0.4131086677138369,0.5459088961873483,0.5381979151792089,0.5973154362416108,0.533342853062973,0.5124946451520777,0.5322004855062116,0.5673282878766243,0.5199200342710267,0.5307725260602599,0.5207768099385978,0.5373411395116379,0.5684706554333857,0.5490504069684421,0.6567079717158253,0.7386834213908325
21,0.3237184063972583,0.7235470512637441,0.7235470512637441,0.72011994859346,0.7161216621447951,0.7018420676852778,0.7018420676852778,0.7058403541339426,0.3322861630729687,0.34456661430815366,0.6678566328716264,0.7032700271312294,0.7135513351420819,0.7261173782664573,0.7261173782664573,0.7261173782664573,0.7261173782664573,0.3237184063972583,0.7235470512637441,0.7235470512637441,0.7235470512637441,0.7235470512637441,0.6972725974582322,0.6972725974582322,0.7041268027988005,0.3237184063972583,0.7235470512637441,0.7261173782664573,0.7278309296015993,0.7278309296015993,0.6972725974582322,0.6972725974582322,0.6972725974582322,0.7235470512637441,0.41625017849493073,0.534199628730544,0.5673282878766243,0.5764672283307154,0.5410538340711124,0.5473368556333,0.554762244752249,0.5227759531629301,0.5387690989575896,0.540768242181922,0.5441953448522062,0.5718977581036698,0.5693274311009567,0.5807511066685707,0.6460458745193859,0.7278309296015993
22,0.3421390832500357,0.7305440525489076,0.7305440525489076,0.7062687419677282,0.6965586177352563,0.7056975581893474,0.7056975581893474,0.711123804083964,0.3518492074825075,0.35099243181493645,0.45380551192346136,0.5637583892617449,0.7254033985434813,0.7314008282164787,0.7314008282164787,0.7314008282164787,0.7314008282164787,0.3421390832500357,0.7305440525489076,0.7305440525489076,0.7305440525489076,0.7305440525489076,0.7116949878623448,0.7025560474082536,0.7082678851920605,0.3421390832500357,0.7305440525489076,0.7314008282164787,0.7214051120948165,0.7214051120948165,0.7025560474082536,0.7025560474082536,0.7025560474082536,0.7305440525489076,0.4169641582179066,0.5717549621590747,0.5471940596887048,0.5971726402970156,0.5666143081536484,0.5743252891617878,0.5620448379266029,0.5708981864915036,0.5777523918320719,0.5312009138940454,0.5243467085534771,0.5569041839211767,0.5617592460374126,0.5514779380265601,0.6371131948741545,0.7314008282164787
23,0.33828359274596603,0.7403969727259746,0.7403969727259746,0.6795659003284307,0.6907039840068542,0.7246894188205055,0.7246894188205055,0.7172640297015564,0.34827930886762815,0.3320005711837784,0.7006997001285163,0.7363986862773098,0.7401113808367842,0.7403969727259746,0.7403969727259746,0.7403969727259746,0.7403969727259746,0.33828359274596603,0.7403969727259746,0.7403969727259746,0.7403969727259746,0.7403969727259746,0.7304012566043124,0.7084106811366557,0.7135513351420819,0.33828359274596603,0.7403969727259746,0.7403969727259746,0.7184063972583179,0.7184063972583179,0.7084106811366557,0.7084106811366557,0.7084106811366557,0.7403969727259746,0.4036841353705555,0.5521919177495359,0.553905469084678,0.5987433956875625,0.5716121662144795,0.5470512637441096,0.5524775096387262,0.5676138797658147,0.5393402827359703,0.532486077395402,0.5461944880765386,0.5373411395116379,0.5164929316007425,0.5247750963872626,0.6555656041590642,0.7403969727259746
24,0.3200057118377838,0.7541053834071112,0.7541053834071112,0.6984149650149936,0.7089818649150365,0.7401113808367842,0.7401113808367842,0.7309724403826932,0.3288590604026846,0.6644295302013423,0.7172640297015564,0.7512494645152078,0.7543909752963016,0.7549621590746822,0.7549621590746822,0.7549621590746822,0.7549621590746822,0.3200057118377838,0.7541053834071112,0.7541053834071112,0.7541053834071112,0.7541053834071112,0.7446808510638298,0.7221190918177923,0.7272597458232186,0.3200057118377838,0.7541053834071112,0.7549621590746822,0.7315436241610739,0.7315436241610739,0.7221190918177923,0.7221190918177923,0.7221190918177923,0.7541053834071112,0.3928316435813223,0.5621876338711981,0.5650435527631015,0.6087391118092246,0.581036698557761,0.5559046123090104,0.5599028987576753,0.5262030558332144,0.5893188633442811,0.5379123232900186,0.5553334285306297,0.5641867770955304,0.5721833499928602,0.5664715122090532,0.6773446300791723,0.7549621590746822
25,0.3005854633728402,0.7529630158503499,0.7529630158503499,0.7452520348422105,0.7486791375124946,0.7566757104098244,0.7566757104098244,0.7392546051692132,0.310295587605312,0.6915607596744252,0.722690275596173,0.7543909752963016,0.7541053834071112,0.7509638726260174,0.7509638726260174,0.7509638726260174,0.7509638726260174,0.3005854633728402,0.7529630158503499,0.7529630158503499,0.7529630158503499,0.7529630158503499,0.7575324860773954,0.7392546051692132,0.7406825646151649,0.3005854633728402,0.7529630158503499,0.7509638726260174,0.7392546051692132,0.7392546051692132,0.7392546051692132,0.7392546051692132,0.7392546051692132,0.7529630158503499,0.7264029701556476,0.5381979151792089,0.5304869341710695,0.6095958874767956,0.5439097529630158,0.5936027416821362,0.5673282878766243,0.5639011852063401,0.5496215907468228,0.6007425389118949,0.5933171497929459,0.5501927745252034,0.5747536769955733,0.5330572611737827,0.6951888344148803,0.7566757104098244
26,0.34399543052977294,0.7383978295016421,0.7383978295016421,0.7001285163501356,0.6804226759960017,0.7169784378123661,0.7169784378123661,0.7132657432528916,0.3534199628730544,0.34171069541625015,0.6972725974582322,0.7281165214907896,0.7355419106097387,0.7378266457232615,0.7378266457232615,0.7378266457232615,0.7378266457232615,0.34399543052977294,0.7383978295016421,0.7383978295016421,0.7383978295016421,0.7383978295016421,0.7238326431529345,0.7046979865771812,0.7089818649150365,0.34399543052977294,0.7383978295016421,0.7378266457232615,0.7192631729258889,0.7192631729258889,0.7046979865771812,0.7046979865771812,0.7046979865771812,0.7383978295016421,0.4088247893759817,0.5667571040982436,0.540768242181922,0.4790803941168071,0.5724689418820506,0.5764672283307154,0.5447665286305869,0.5153505640439812,0.5796087391118092,0.5384835070683992,0.5233471369413109,0.5433385691846352,0.5170641153791232,0.520205626160217,0.6546665185819833,0.7383978295016421
