,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,average_model,optimal_clustering
10,0.6138039172535211,0.5633802816901409,0.5559804137323944,0.5495708626760564,0.5010453345070423,0.486603213028169,0.41502530809859156,0.42490096830985913,0.6138039172535211,0.6138039172535211,0.6138039172535211,0.6138039172535211,0.6138039172535211,0.6138039172535211,0.6138039172535211,0.6138039172535211,0.6138039172535211,0.6138039172535211,0.46985035211267606,0.47166593309859156,0.4153554137323944,0.4077904929577465,0.40264634683098594,0.4022062059859155,0.39711707746478875,0.6138039172535211,0.6142440580985915,0.6143265845070423,0.6140514964788732,0.6140514964788732,0.6139139524647887,0.6140514964788732,0.61328125,0.5953455105633803,0.6107504401408451,0.5031910211267606,0.49862455985915494,0.509215448943662,0.4977992957746479,0.5058868838028169,0.4973866637323944,0.49895466549295775,0.4982669454225352,0.5017880721830986,0.5005776848591549,0.4964238556338028,0.5041263204225352,0.4966164172535211,0.4965613996478873,0.5051991637323944,0.5026408450704225,0.5003851232394366,0.5032185299295775,0.49122469190140844,0.498597051056338,0.5,0.5089953785211268,0.5000275088028169,0.4990647007042254,0.4941681338028169,0.5061619718309859,0.4980193661971831,0.49477332746478875,0.5003301056338029,0.5070147447183099,0.583420953964528,0.6143265845070423
11,0.5898162411971831,0.4730138644366197,0.4412962147887324,0.44811839788732394,0.4356018926056338,0.4317781690140845,0.4273217429577465,0.4321082746478873,0.5898162411971831,0.5898162411971831,0.5898162411971831,0.5898162411971831,0.5898162411971831,0.5898162411971831,0.5898162411971831,0.5898162411971831,0.5898162411971831,0.5898162411971831,0.5187334947183099,0.4659991197183099,0.455353213028169,0.45370268485915494,0.41882152288732394,0.4197843309859155,0.4316131161971831,0.5898162411971831,0.5901463468309859,0.5900088028169014,0.5899537852112676,0.5899537852112676,0.5899262764084507,0.5899537852112676,0.5895136443661971,0.5702024647887324,0.5861575704225352,0.5004126320422535,0.5015129841549296,0.4918023767605634,0.4954335387323944,0.49788182218309857,0.49496588908450706,0.5040988116197183,0.5008802816901409,0.5072898327464789,0.49708406690140844,0.49356294014084506,0.4994773327464789,0.5003851232394366,0.5022557218309859,0.49317781690140844,0.49639634683098594,0.5047040052816901,0.5025583186619719,0.4955710827464789,0.5016505281690141,0.4975792253521127,0.49686399647887325,0.4979093309859155,0.5010728433098591,0.5018430897887324,0.5065470950704225,0.5022832306338029,0.49356294014084506,0.4985145246478873,0.49356294014084506,0.5504827285472093,0.5901463468309859
12,0.575319102112676,0.472381161971831,0.4508417693661972,0.4302926936619718,0.429412411971831,0.43051276408450706,0.4258637764084507,0.4297975352112676,0.575319102112676,0.575319102112676,0.575319102112676,0.575319102112676,0.575319102112676,0.575319102112676,0.575319102112676,0.575319102112676,0.575319102112676,0.575319102112676,0.5146346830985915,0.4655039612676056,0.4800561179577465,0.45147447183098594,0.4320532570422535,0.4376100352112676,0.4591219190140845,0.575319102112676,0.5747139084507042,0.5746313820422535,0.5746863996478874,0.5746863996478874,0.5739986795774648,0.5746863996478874,0.5742462588028169,0.4108989876760563,0.5731459066901409,0.5064645686619719,0.4973041373239437,0.4963413292253521,0.5020906690140845,0.4979368397887324,0.495543573943662,0.5003576144366197,0.498321963028169,0.4959011883802817,0.49788182218309857,0.5012654049295775,0.5028334066901409,0.5003576144366197,0.4937279929577465,0.5052816901408451,0.4945532570422535,0.4997524207746479,0.4926551496478873,0.49477332746478875,0.49887213908450706,0.49955985915492956,0.5031360035211268,0.499724911971831,0.4988446302816901,0.5009903169014085,0.48910651408450706,0.4973866637323944,0.5059969190140845,0.49969740316901406,0.504731514084507,0.533455798448096,0.575319102112676
13,0.5991967429577465,0.5302871919014085,0.5247029049295775,0.44236905809859156,0.4316131161971831,0.4257262323943662,0.425231073943662,0.42729423415492956,0.5991967429577465,0.5991967429577465,0.5991967429577465,0.5991967429577465,0.5991967429577465,0.5991967429577465,0.5991967429577465,0.5991967429577465,0.5991967429577465,0.5991967429577465,0.4814865757042254,0.4583791813380282,0.436949823943662,0.418518926056338,0.41301716549295775,0.42060959507042256,0.4100737235915493,0.5991967429577465,0.5992517605633803,0.5992242517605634,0.5988391285211268,0.5988391285211268,0.5988666373239436,0.5988391285211268,0.5982339348591549,0.5820037411971831,0.5929522447183099,0.4954885563380282,0.5009903169014085,0.4952959947183099,0.5004951584507042,0.4918573943661972,0.4979643485915493,0.500550176056338,0.5033010563380281,0.5009352992957746,0.5050616197183099,0.4999724911971831,0.49532350352112675,0.502228213028169,0.5036036531690141,0.504731514084507,0.49537852112676056,0.493590448943662,0.49513094190140844,0.5069047095070423,0.49887213908450706,0.4963138204225352,0.49491087147887325,0.49774427816901406,0.4964513644366197,0.5039612676056338,0.4945532570422535,0.4964513644366197,0.5063820422535211,0.500550176056338,0.5066571302816901,0.5616828866718832,0.5992517605633803
14,0.5739161531690141,0.4788457306338028,0.457581426056338,0.43975572183098594,0.4472931338028169,0.4476232394366197,0.4453125,0.44784330985915494,0.5739161531690141,0.5739161531690141,0.5739161531690141,0.5739161531690141,0.5739161531690141,0.5739161531690141,0.5739161531690141,0.5739161531690141,0.5739161531690141,0.5739161531690141,0.5148272447183099,0.47353653169014087,0.46426606514084506,0.4377200704225352,0.46143265845070425,0.435271786971831,0.42858714788732394,0.5739161531690141,0.5742462588028169,0.5741637323943662,0.5741087147887324,0.5741087147887324,0.5738611355633803,0.5741087147887324,0.5736135563380281,0.41125660211267606,0.5713028169014085,0.5015680017605634,0.5022832306338029,0.5059694102112676,0.49686399647887325,0.4994773327464789,0.501402948943662,0.49592869718309857,0.5017605633802817,0.5044839348591549,0.5005226672535211,0.4981294014084507,0.49854203345070425,0.49900968309859156,0.49909220950704225,0.506134463028169,0.4945257482394366,0.502778389084507,0.49983494718309857,0.5045664612676056,0.5001650528169014,0.49722161091549294,0.4957636443661972,0.5001650528169014,0.4998624559859155,0.4999449823943662,0.4955710827464789,0.5048690580985915,0.49317781690140844,0.5031635123239436,0.5012378961267606,0.5362260367762128,0.5742462588028169
15,0.589018485915493,0.4724361795774648,0.447265625,0.42729423415492956,0.43604203345070425,0.4359319982394366,0.43290602992957744,0.43653719190140844,0.589018485915493,0.589018485915493,0.589018485915493,0.589018485915493,0.589018485915493,0.589018485915493,0.589018485915493,0.589018485915493,0.589018485915493,0.589018485915493,0.5184859154929577,0.474609375,0.4739491637323944,0.426056338028169,0.42952244718309857,0.42231514084507044,0.4213523327464789,0.589018485915493,0.588743397887324,0.5883857834507042,0.5883307658450704,0.5883307658450704,0.5874229753521126,0.5883307658450704,0.588440801056338,0.5645081426056338,0.5853598151408451,0.5006877200704225,0.5004951584507042,0.49579115316901406,0.5058868838028169,0.49867957746478875,0.5036586707746479,0.49876210387323944,0.5023932658450704,0.49342539612676056,0.4976617517605634,0.5032460387323944,0.4982394366197183,0.5013479313380281,0.505584286971831,0.5028609154929577,0.496643926056338,0.4985695422535211,0.4948008362676056,0.4962037852112676,0.4976342429577465,0.4971115757042254,0.4961762764084507,0.5006602112676056,0.5025858274647887,0.49430567781690143,0.49235255281690143,0.4956811179577465,0.5089678697183099,0.4984595070422535,0.5058318661971831,0.5494618463093376,0.589018485915493
16,0.5993617957746479,0.5307273327464789,0.524537852112676,0.4417638644366197,0.43254841549295775,0.4275418133802817,0.42919234154929575,0.42701914612676056,0.5993617957746479,0.5993617957746479,0.5993617957746479,0.5993617957746479,0.5993617957746479,0.5993617957746479,0.5993617957746479,0.5993617957746479,0.5993617957746479,0.5993617957746479,0.48506272007042256,0.46022227112676056,0.4351892605633803,0.41928917253521125,0.414337588028169,0.4136773767605634,0.4097986355633803,0.5993617957746479,0.5996919014084507,0.599609375,0.599609375,0.599609375,0.5993617957746479,0.599609375,0.5992792693661971,0.5813985475352113,0.5933373679577465,0.505584286971831,0.5035211267605634,0.4922150088028169,0.4996698943661972,0.5038787411971831,0.4962037852112676,0.4999724911971831,0.49917473591549294,0.5029709507042254,0.5007152288732394,0.497496698943662,0.5059143926056338,0.5056393045774648,0.506134463028169,0.5035211267605634,0.49680897887323944,0.4984319982394366,0.5011553697183099,0.49092209507042256,0.4977167693661972,0.49983494718309857,0.5052816901408451,0.5029709507042254,0.49928477112676056,0.4944707306338028,0.4937279929577465,0.5006602112676056,0.5056117957746479,0.4998624559859155,0.5079775528169014,0.5621413667188315,0.5996919014084507
17,0.5927596830985915,0.46748459507042256,0.44203895246478875,0.4414337588028169,0.4298250440140845,0.43147557218309857,0.4276793573943662,0.431915713028169,0.5927596830985915,0.5927596830985915,0.5927596830985915,0.5927596830985915,0.5927596830985915,0.5927596830985915,0.5927596830985915,0.5927596830985915,0.5927596830985915,0.5927596830985915,0.5188710387323944,0.4564260563380282,0.47169344190140844,0.4211322623239437,0.42864216549295775,0.4179412411971831,0.44850352112676056,0.5927596830985915,0.592924735915493,0.5929522447183099,0.5930072623239436,0.5930072623239436,0.5925946302816901,0.5930072623239436,0.5925671214788732,0.5712202904929577,0.5892660651408451,0.499724911971831,0.5020356514084507,0.5051166373239436,0.5018705985915493,0.5003851232394366,0.4927926936619718,0.4976617517605634,0.5032185299295775,0.493590448943662,0.4996698943661972,0.5037962147887324,0.5006602112676056,0.4984044894366197,0.4963138204225352,0.5062169894366197,0.49625880281690143,0.5003851232394366,0.49873459507042256,0.49345290492957744,0.501953125,0.49903719190140844,0.4966164172535211,0.5014579665492958,0.49950484154929575,0.5033010563380281,0.4922975352112676,0.5014854753521126,0.5058318661971831,0.4998074383802817,0.5029709507042254,0.551953940075639,0.5930072623239436
18,0.5917693661971831,0.4766175176056338,0.4489711707746479,0.45788402288732394,0.44844850352112675,0.44184639084507044,0.4360695422535211,0.44140625,0.5917693661971831,0.5917693661971831,0.5917693661971831,0.5917693661971831,0.5917693661971831,0.5917693661971831,0.5917693661971831,0.5917693661971831,0.5917693661971831,0.5917693661971831,0.5083076584507042,0.4607174295774648,0.4546654929577465,0.4260013204225352,0.4255336707746479,0.416290713028169,0.4281194982394366,0.5917693661971831,0.5917143485915493,0.5915768045774648,0.5914667693661971,0.5914667693661971,0.5911641725352113,0.5914667693661971,0.591246698943662,0.568634463028169,0.5869553257042254,0.498597051056338,0.4955710827464789,0.503080985915493,0.49672645246478875,0.5055292693661971,0.5048690580985915,0.5017605633802817,0.5019256161971831,0.4939205545774648,0.5019256161971831,0.4968364876760563,0.5002475792253521,0.49268265845070425,0.5026683538732394,0.49788182218309857,0.49873459507042256,0.5035211267605634,0.5035211267605634,0.4921324823943662,0.499449823943662,0.5007977552816901,0.4926551496478873,0.5024757922535211,0.5026958626760564,0.493865536971831,0.505309198943662,0.498046875,0.50390625,0.4978268045774648,0.5064370598591549,0.5539406869457486,0.5917693661971831
19,0.618012764084507,0.5685794454225352,0.5599691901408451,0.5543849031690141,0.49672645246478875,0.44608274647887325,0.4201694542253521,0.45760893485915494,0.618012764084507,0.618012764084507,0.618012764084507,0.618012764084507,0.618012764084507,0.618012764084507,0.618012764084507,0.618012764084507,0.618012764084507,0.618012764084507,0.4661366637323944,0.45615096830985913,0.452574823943662,0.445587588028169,0.4180787852112676,0.4113116197183099,0.419371698943662,0.618012764084507,0.6185079225352113,0.618590448943662,0.6188105193661971,0.6188105193661971,0.6185629401408451,0.6188105193661971,0.6182603433098591,0.6017000440140845,0.6150143045774648,0.504759022887324,0.4952959947183099,0.5122139084507042,0.4995323503521127,0.5025583186619719,0.501127860915493,0.498597051056338,0.4998074383802817,0.49722161091549294,0.5007702464788732,0.5053367077464789,0.5025583186619719,0.5017330545774648,0.4976342429577465,0.49342539612676056,0.4954885563380282,0.49969740316901406,0.5026958626760564,0.5012378961267606,0.4981844190140845,0.5041538292253521,0.506987235915493,0.49876210387323944,0.5001100352112676,0.4948008362676056,0.5047040052816901,0.5013754401408451,0.49100462147887325,0.49942231514084506,0.506987235915493,0.5869899664188837,0.6188105193661971
