,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,average_model,optimal_clustering
10,0.4436372745490982,0.4875465216146579,0.5640566847981677,0.5540366447180074,0.5665616948182078,0.6005224735184655,0.5980174634984254,0.5980174634984254,0.5539650730031491,0.5560406527340395,0.5565058688806184,0.5565058688806184,0.5565058688806184,0.4436372745490982,0.4436372745490982,0.4436372745490982,0.4436372745490982,0.4436372745490982,0.47663183509876894,0.582021185227598,0.5104852562267392,0.6002004008016032,0.6011308330947609,0.6007371886630404,0.5853134841110793,0.4436372745490982,0.5565058688806184,0.5905740051531635,0.5905740051531635,0.6002004008016032,0.6002004008016032,0.5935800171772115,0.5935800171772115,0.48106928141998284,0.5565058688806184,0.5062625250501002,0.5112009733753221,0.4991769252791297,0.5016103635843114,0.5013240767248783,0.4973876324076725,0.5051531634697968,0.4954909819639279,0.49509733753220725,0.4947394789579158,0.5008946464357286,0.5000715717148583,0.5019324363011738,0.5016819352991698,0.49209132550815915,0.49363011737761237,0.5004294302891498,0.49574148296593185,0.5044374463212139,0.49906956770684224,0.4978886344116805,0.5001431434297166,0.5545535515475395,0.6011308330947609
11,0.4531563126252505,0.5878184941311194,0.6080017177211566,0.6030990552533638,0.5471657600916118,0.5957629544803893,0.5957629544803893,0.5715001431434297,0.5704623532779846,0.631441454337246,0.631441454337246,0.631441454337246,0.631441454337246,0.4531563126252505,0.4531563126252505,0.4531563126252505,0.4531563126252505,0.4531563126252505,0.6021686229602061,0.6203120526767821,0.6036000572573719,0.59740910392213,0.5994488977955912,0.5701760664185513,0.5991268250787289,0.4531563126252505,0.631441454337246,0.631441454337246,0.6221371314056685,0.6221371314056685,0.5881763527054108,0.5881763527054108,0.5715001431434297,0.5953693100486688,0.631441454337246,0.5027555110220441,0.4973160606928142,0.5099842542227312,0.4977454909819639,0.5032565130260521,0.5068350987689665,0.49921271113655885,0.504723733180647,0.5169982822788434,0.49867592327512167,0.49932006870884627,0.5071571714858288,0.49778127683939305,0.4996063555682794,0.5127755511022044,0.5036501574577726,0.5020755797308903,0.49037360435156024,0.5046521614657887,0.5050100200400801,0.49352275980532495,0.4992842828514171,0.5819668437403909,0.631441454337246
12,0.45222588033209277,0.6234612081305468,0.6275050100200401,0.5828800458058975,0.5960492413398225,0.5960492413398225,0.5842399083882049,0.5850271972516462,0.5581878041797882,0.62625250501002,0.6257872888634411,0.6257872888634411,0.6257872888634411,0.45222588033209277,0.45222588033209277,0.45222588033209277,0.45222588033209277,0.45222588033209277,0.6282922988834813,0.6321571714858288,0.6186659032350416,0.5990194675064414,0.5929358717434869,0.5960492413398225,0.584991411394217,0.45222588033209277,0.6257872888634411,0.6193458345261953,0.6193458345261953,0.6129401660463785,0.6129401660463785,0.5937231606069281,0.5937231606069281,0.625501002004008,0.6257872888634411,0.5064772401946751,0.489801030632694,0.5063340967649584,0.5011093615803035,0.5028270827369024,0.4902304609218437,0.5054394503292299,0.4948468365302033,0.4817849985685657,0.5003220727168622,0.5044016604637848,0.5033638705983395,0.4831806470083023,0.502254509018036,0.5143501288290867,0.5002147151445748,0.4995705697108503,0.5158531348411108,0.5056541654738047,0.49198396793587174,0.4874391640423705,0.5058688806183796,0.5885660209307504,0.6321571714858288
13,0.45050815917549386,0.6201689092470656,0.6262167191525909,0.5844546235327799,0.5990552533638706,0.5990552533638706,0.5868164901231033,0.5881763527054108,0.562625250501002,0.6238190667048382,0.6236401374176925,0.6236401374176925,0.6236401374176925,0.45050815917549386,0.45050815917549386,0.45050815917549386,0.45050815917549386,0.45050815917549386,0.6261451474377326,0.6321571714858288,0.6206699112510736,0.6007371886630404,0.5957987403378185,0.5990552533638706,0.5892857142857143,0.45050815917549386,0.6236401374176925,0.6209204122530776,0.6209204122530776,0.6145147437732608,0.6145147437732608,0.5964428857715431,0.5964428857715431,0.6232107071285428,0.6236401374176925,0.5113441168050387,0.5074792442026911,0.49051674778127685,0.4967434869739479,0.49760234755224736,0.4923776123675923,0.5055825937589464,0.5058688806183796,0.4817849985685657,0.5027555110220441,0.5054036644718007,0.4927712567993129,0.5151016318350987,0.5038290867449184,0.5163541368451188,0.5043658746063555,0.5015745777268823,0.48157028342399083,0.5046521614657887,0.5068708846263956,0.5101273976524477,0.5052963068995133,0.5894885008111461,0.6321571714858288
14,0.46324792442026913,0.6289006584597767,0.630224735184655,0.6338033209275694,0.6309046664758088,0.6232107071285428,0.600629831090753,0.600629831090753,0.6001288290867449,0.6418551388491268,0.6414614944174062,0.6414614944174062,0.6414614944174062,0.46324792442026913,0.46324792442026913,0.46324792442026913,0.46324792442026913,0.46324792442026913,0.6365946178070426,0.6219224162610936,0.6121886630403665,0.6172702547953048,0.6177354709418837,0.620777268823361,0.5893930718580017,0.46324792442026913,0.6414614944174062,0.6076796450042943,0.6076796450042943,0.6364872602347552,0.6364872602347552,0.6111150873174921,0.6111150873174921,0.63294446034927,0.6414614944174062,0.5064772401946751,0.494524763813341,0.5090538219295734,0.4872244488977956,0.5026123675923275,0.5109146865158889,0.4974234182651016,0.5027197251646149,0.5075508159175494,0.49466790724305754,0.4921628972230175,0.5058688806183796,0.48718866304036645,0.5028986544517606,0.48672344689378755,0.5051531634697968,0.5036501574577726,0.48564987117091324,0.5027197251646149,0.5070140280561122,0.5047595190380761,0.4978528485542514,0.6029810944640603,0.6414614944174062
15,0.4661107930146006,0.629974234182651,0.6374176925279129,0.6358789006584598,0.6274334383051818,0.6171986830804466,0.6171986830804466,0.5798740337818494,0.5709633552819926,0.646614657887203,0.646614657887203,0.646614657887203,0.646614657887203,0.4661107930146006,0.4661107930146006,0.4661107930146006,0.4661107930146006,0.4661107930146006,0.6342327512167192,0.6437875751503006,0.5881763527054108,0.6286143716003435,0.6130117377612367,0.585492413398225,0.6125465216146578,0.4661107930146006,0.646614657887203,0.646614657887203,0.6008087603778987,0.6008087603778987,0.6265745777268823,0.6265745777268823,0.5966933867735471,0.6333023189235614,0.646614657887203,0.4972444889779559,0.5019682221586029,0.5061909533352419,0.49209132550815915,0.5145648439736616,0.4942384769539078,0.5027912968794732,0.5002862868594331,0.4830732894360149,0.5019682221586029,0.4967434869739479,0.503721729172631,0.5012882908674492,0.49574148296593185,0.5188591468651589,0.4934869739478958,0.499498997995992,0.5170698539937016,0.501717721156599,0.5070140280561122,0.5081233896364157,0.4978528485542514,0.601657017739182,0.646614657887203
16,0.46743486973947895,0.6312983109075293,0.6239264242771256,0.6216719152590896,0.6159461780704266,0.6142284569138277,0.6142284569138277,0.5899298597194389,0.563877755511022,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.46743486973947895,0.46743486973947895,0.46743486973947895,0.46743486973947895,0.46743486973947895,0.6344116805038649,0.6346621815058688,0.611329802462067,0.6126180933295162,0.610828800458059,0.5969796736329802,0.6108645863154881,0.46743486973947895,0.6428571428571429,0.6428571428571429,0.588963641568852,0.588963641568852,0.6198826223876324,0.6198826223876324,0.5788362439164042,0.6344832522187231,0.6428571428571429,0.49620669911251075,0.4918408245061552,0.4961351273976524,0.5119524763813341,0.4851130833094761,0.5052963068995133,0.49695820211852276,0.5080518179215574,0.5152447752648154,0.5025765817348984,0.5015745777268823,0.5031133695963356,0.5018250787288864,0.49556255367878616,0.48375322072716864,0.4877254509018036,0.499248496993988,0.48139135413684514,0.49180503864872605,0.5058330947609505,0.5011451474377326,0.5049026624677927,0.5980996384302998,0.6428571428571429
17,0.4426710563985113,0.6084669338677354,0.6121528771829373,0.5993773260807329,0.6112582307472088,0.6112582307472088,0.5964428857715431,0.5964428857715431,0.5531062124248497,0.6105425135986258,0.6102204408817635,0.6102204408817635,0.6102204408817635,0.4426710563985113,0.4426710563985113,0.4426710563985113,0.4426710563985113,0.4426710563985113,0.6127254509018036,0.6169481820784426,0.6184869739478958,0.5826653306613226,0.6099341540223304,0.6112582307472088,0.5868164901231033,0.4426710563985113,0.6102204408817635,0.6186659032350416,0.6186659032350416,0.5868164901231033,0.5868164901231033,0.5868164901231033,0.5868164901231033,0.6102920125966218,0.6102204408817635,0.4929144002290295,0.490552533638706,0.4946321213856284,0.5040080160320641,0.5075866017749785,0.4934869739478958,0.5031849413111938,0.4958130546807902,0.4856140853134841,0.49363011737761237,0.5052963068995133,0.5066203836243917,0.4876538791869453,0.495276266819353,0.5097337532207271,0.4972444889779559,0.49781706269682224,0.5201832235900372,0.5064056684798168,0.4925207557973089,0.48912109934154024,0.5059046664758088,0.5840994157627425,0.6186659032350416
18,0.4502218723160607,0.5908960778700257,0.5764028056112225,0.6055324935585457,0.5891067849985686,0.5847766962496421,0.5786931004866877,0.5786931004866877,0.5880689951331234,0.6285427998854852,0.628220727168623,0.628220727168623,0.628220727168623,0.4502218723160607,0.4502218723160607,0.4502218723160607,0.4502218723160607,0.4502218723160607,0.6012381906670484,0.5500286286859433,0.6127612367592328,0.5957629544803893,0.5915402233037503,0.5884984254222732,0.5725379330088749,0.4502218723160607,0.628220727168623,0.6235685657028343,0.6235685657028343,0.5828084740910392,0.5828084740910392,0.5864944174062411,0.5864944174062411,0.5967291726309762,0.628220727168623,0.49760234755224736,0.5074792442026911,0.508194961351274,0.4907314629258517,0.5089822502147151,0.4955983395362153,0.49541941024906955,0.5012167191525909,0.5082665330661322,0.5053320927569425,0.495526767821357,0.4987117091325508,0.5128113369596335,0.4948826223876324,0.5056183796163756,0.49921271113655885,0.5075866017749785,0.5099126825078729,0.504222731176639,0.49556255367878616,0.5046879473232179,0.5004294302891498,0.5775598816680981,0.628220727168623
19,0.4394145433724592,0.4881190953335242,0.5719295734325794,0.5613369596335528,0.5687088462639565,0.6024549098196392,0.6008087603778987,0.6008087603778987,0.5574005153163469,0.5547523618665903,0.5551460062983109,0.5551460062983109,0.5551460062983109,0.4394145433724592,0.4394145433724592,0.4394145433724592,0.4394145433724592,0.4394145433724592,0.4767034068136273,0.5876037789865445,0.5101273976524477,0.6027769825365016,0.6028485542513599,0.602383338104781,0.5878900658459777,0.4394145433724592,0.5551460062983109,0.5926495848840538,0.5926495848840538,0.602633839106785,0.602633839106785,0.5960850271972516,0.5960850271972516,0.4809977097051245,0.5551460062983109,0.5067635270541082,0.5094116805038649,0.49831806470083023,0.5047595190380761,0.5045448038935013,0.4996779272831377,0.5090180360721442,0.49906956770684224,0.4966003435442313,0.49638562839965644,0.5029702261666189,0.5007872888634411,0.4952046951044947,0.5029702261666189,0.5092685370741483,0.5036501574577726,0.4995705697108503,0.503471228170627,0.5032922988834813,0.49735184655024334,0.4975307758373891,0.5014314342971657,0.5560804147978496,0.6028485542513599
20,0.4624606355568279,0.6296879473232179,0.6286501574577726,0.6335170340681363,0.6281849413111938,0.6192026910964786,0.6004866876610364,0.6004866876610364,0.5582235900372173,0.6417119954194103,0.6412467792728314,0.6412467792728314,0.6412467792728314,0.4624606355568279,0.4624606355568279,0.4624606355568279,0.4624606355568279,0.4624606355568279,0.6372387632407672,0.6156241053535643,0.6169123962210135,0.6083237904380189,0.6119381620383625,0.6164113942170054,0.5579373031777841,0.4624606355568279,0.6412467792728314,0.6121170913255082,0.6121170913255082,0.6306899513312338,0.6306899513312338,0.6117592327512167,0.6117592327512167,0.6333738906384196,0.6412467792728314,0.5072645290581163,0.49266389922702547,0.4918766103635843,0.5122745490981964,0.5052605210420842,0.5114872602347552,0.49921271113655885,0.5055110220440882,0.5119882622387633,0.5028986544517606,0.5031133695963356,0.5034354423131978,0.486830804466075,0.49767391926710564,0.5077655310621243,0.5044374463212139,0.5020755797308903,0.48407529344403094,0.501503006012024,0.5075866017749785,0.5044016604637848,0.5004294302891498,0.5990817614064107,0.6412467792728314
21,0.46024191239622103,0.62625250501002,0.6364872602347552,0.634948468365302,0.6265745777268823,0.6186301173776124,0.6186301173776124,0.5824506155167478,0.540259089607787,0.6425350701402806,0.6425350701402806,0.6425350701402806,0.6425350701402806,0.46024191239622103,0.46024191239622103,0.46024191239622103,0.46024191239622103,0.46024191239622103,0.630224735184655,0.6420698539937016,0.5948325221872316,0.6277555110220441,0.6152304609218436,0.5947967363298025,0.6151231033495562,0.46024191239622103,0.6425350701402806,0.6425350701402806,0.5959418837675351,0.5959418837675351,0.6258588605782994,0.6258588605782994,0.5932579444603493,0.6291511594617807,0.6425350701402806,0.4954551961064987,0.5066203836243917,0.49595619811050673,0.4938090466647581,0.4883695963355282,0.49101774978528484,0.4957056971085027,0.5057257371886631,0.5156384196965359,0.5032565130260521,0.5016103635843114,0.5001431434297166,0.5014314342971657,0.4981749212711137,0.5167119954194103,0.5095190380761523,0.5006441454337246,0.48493415402233037,0.49713713140566845,0.5060835957629545,0.49330804466075007,0.49491840824506156,0.5992076746084762,0.6425350701402806
