,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,average_model,optimal_clustering
10,0.3056887184403963,0.7595078299776287,0.7595078299776287,0.7451262384148291,0.7451262384148291,0.7451262384148291,0.711888782358581,0.7165228507510387,0.3159156279961649,0.6751358261425375,0.6751358261425375,0.7360178970917226,0.7484819431128156,0.7606263982102909,0.7606263982102909,0.7606263982102909,0.7606263982102909,0.3056887184403963,0.7595078299776287,0.7595078299776287,0.7595078299776287,0.7595078299776287,0.7165228507510387,0.7165228507510387,0.7283477149248961,0.3056887184403963,0.7595078299776287,0.7595078299776287,0.7606263982102909,0.7165228507510387,0.7165228507510387,0.7165228507510387,0.739533397251518,0.7595078299776287,0.3985298817513583,0.5353147970597635,0.5749440715883669,0.5827740492170023,0.5779801853627357,0.5572067753275807,0.5465004793863855,0.5704697986577181,0.5433045701502077,0.6783021436265285,0.7606263982102909
11,0.32694151486097794,0.7807606263982103,0.7807606263982103,0.7152444870565676,0.7152444870565676,0.7152444870565676,0.7259507829977628,0.7248322147651006,0.3362096516458933,0.655161393416427,0.7178012144455097,0.7745286033876638,0.7793224672419303,0.7806008309364014,0.7806008309364014,0.7806008309364014,0.7806008309364014,0.32694151486097794,0.7807606263982103,0.7807606263982103,0.7807606263982103,0.7807606263982103,0.7703739213806328,0.7248322147651006,0.728507510386705,0.32694151486097794,0.7807606263982103,0.7807606263982103,0.7806008309364014,0.7703739213806328,0.7702141259188239,0.7702141259188239,0.7339405560882071,0.7807606263982103,0.3855864493448386,0.5573665707893896,0.5607222754873762,0.6070629594119527,0.5361137743688079,0.5059124320869287,0.5604026845637584,0.5728667305848514,0.5934803451581975,0.6944651586709751,0.7807606263982103
12,0.30377117289868966,0.7815596037072547,0.7815596037072547,0.7540747842761265,0.7540747842761265,0.7540747842761265,0.7414509427932247,0.7414509427932247,0.3127197187599872,0.6863215084691595,0.7249920102269095,0.779801853627357,0.7810802173218281,0.7801214445509748,0.7801214445509748,0.7801214445509748,0.7801214445509748,0.30377117289868966,0.7815596037072547,0.7815596037072547,0.7815596037072547,0.7815596037072547,0.779801853627357,0.7414509427932247,0.7444870565675935,0.30377117289868966,0.7815596037072547,0.7815596037072547,0.7801214445509748,0.779801853627357,0.778363694471077,0.778363694471077,0.7414509427932247,0.7815596037072547,0.7296260786193672,0.5765420262064558,0.5755832534356025,0.5786193672099712,0.5811760945989134,0.5095877277085331,0.5627996164908916,0.5666347075743049,0.5107062959411953,0.7130961258478037,0.7815596037072547
13,0.3336529242569511,0.7619047619047619,0.7619047619047619,0.725790987535954,0.725790987535954,0.725790987535954,0.7090124640460211,0.7090124640460211,0.34419942473633747,0.3232662192393736,0.6527644614892937,0.7556727388942154,0.7598274209012464,0.760466602748482,0.760466602748482,0.760466602748482,0.760466602748482,0.3336529242569511,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7556727388942154,0.7090124640460211,0.7123681687440077,0.3336529242569511,0.7619047619047619,0.7619047619047619,0.760466602748482,0.7556727388942154,0.7542345797379354,0.7542345797379354,0.7090124640460211,0.7619047619047619,0.37599872163630554,0.5487376158517098,0.5492170022371364,0.6054650047938639,0.5306807286673059,0.5787791626717801,0.5629594119527005,0.5597635027165229,0.5364333652924257,0.6688682930293669,0.7619047619047619
14,0.32566315116650685,0.7152444870565676,0.7152444870565676,0.716203259827421,0.716203259827421,0.716203259827421,0.6963886225631192,0.6997443272611058,0.33557046979865773,0.3651326302333014,0.4781080217321828,0.5945989133908597,0.6240012783636945,0.7150846915947587,0.7150846915947587,0.7150846915947587,0.7150846915947587,0.32566315116650685,0.7152444870565676,0.7152444870565676,0.7152444870565676,0.7152444870565676,0.6997443272611058,0.6997443272611058,0.6796100990731864,0.32566315116650685,0.7152444870565676,0.7152444870565676,0.7150846915947587,0.6997443272611058,0.6997443272611058,0.6997443272611058,0.6653883029721956,0.7152444870565676,0.42265899648449984,0.5361137743688079,0.5449025247682966,0.49328859060402686,0.5479386385426653,0.5845317992969,0.5474592521572388,0.5645573665707894,0.5829338446788112,0.6271261673946237,0.716203259827421
15,0.32678171939916906,0.7157238734419943,0.7157238734419943,0.7138063279002876,0.7138063279002876,0.7138063279002876,0.693991690635986,0.696708213486737,0.3350910834132311,0.35826142537551936,0.47571108980504956,0.5915627996164909,0.6238414829018856,0.7158836689038032,0.7158836689038032,0.7158836689038032,0.7158836689038032,0.32678171939916906,0.7157238734419943,0.7157238734419943,0.7157238734419943,0.7157238734419943,0.696708213486737,0.696708213486737,0.6765739852988175,0.32678171939916906,0.7157238734419943,0.7157238734419943,0.7158836689038032,0.696708213486737,0.696708213486737,0.696708213486737,0.6642697347395334,0.7157238734419943,0.4240971556407798,0.5508149568552253,0.5573665707893896,0.49185043144774687,0.5298817513582614,0.5217321828060083,0.5675934803451582,0.573346116970278,0.5834132310642378,0.6261733129742079,0.7158836689038032
16,0.3218280600830936,0.7369766698625759,0.7369766698625759,0.7318632150846915,0.7318632150846915,0.7318632150846915,0.7002237136465325,0.7038990092681368,0.3307766059443912,0.3459571748162352,0.6593160754234579,0.6593160754234579,0.7198785554490252,0.7377756471716204,0.7377756471716204,0.7377756471716204,0.7377756471716204,0.3218280600830936,0.7369766698625759,0.7369766698625759,0.7369766698625759,0.7369766698625759,0.7038990092681368,0.7038990092681368,0.6815276446148929,0.3218280600830936,0.7369766698625759,0.7369766698625759,0.7377756471716204,0.7038990092681368,0.7038990092681368,0.7038990092681368,0.7176414189837008,0.7369766698625759,0.4156279961649089,0.5651965484180249,0.5449025247682966,0.4888143176733781,0.5492170022371364,0.5218919782678172,0.5461808884627677,0.5722275487376158,0.5832534356024289,0.6510126297598332,0.7377756471716204
17,0.311601150527325,0.7919463087248322,0.7919463087248322,0.7462448066474913,0.7462448066474913,0.7462448066474913,0.7464046021093,0.7446468520294024,0.3215084691594759,0.6791307126877597,0.7360178970917226,0.7815596037072547,0.7892297858740812,0.7927452860338766,0.7927452860338766,0.7927452860338766,0.7927452860338766,0.311601150527325,0.7919463087248322,0.7919463087248322,0.7919463087248322,0.7919463087248322,0.7726110578459572,0.7446468520294024,0.7534356024288911,0.311601150527325,0.7919463087248322,0.7919463087248322,0.7927452860338766,0.7726110578459572,0.7734100351550016,0.7734100351550016,0.760466602748482,0.7919463087248322,0.6837647810802173,0.5573665707893896,0.5436241610738255,0.5743048897411314,0.5476190476190477,0.5937999360818152,0.555289229785874,0.5584851390220518,0.5957174816235219,0.716576115904975,0.7927452860338766
18,0.3304570150207734,0.7283477149248961,0.7283477149248961,0.7225950782997763,0.7225950782997763,0.7225950782997763,0.6928731224033238,0.6968680089485458,0.34036433365292423,0.3581016299137105,0.4646852029402365,0.5818152764461489,0.7109300095877277,0.7288271013103228,0.7288271013103228,0.7288271013103228,0.7288271013103228,0.3304570150207734,0.7283477149248961,0.7283477149248961,0.7283477149248961,0.7283477149248961,0.6968680089485458,0.6968680089485458,0.6725790987535955,0.3304570150207734,0.7283477149248961,0.7283477149248961,0.7288271013103228,0.6968680089485458,0.6968680089485458,0.6968680089485458,0.7083732821987856,0.7283477149248961,0.4217002237136465,0.534515819750719,0.5449025247682966,0.5846915947587088,0.5351550015979546,0.5877277085330777,0.5516139341642697,0.5626398210290827,0.5335570469798657,0.6363292023247281,0.7288271013103228
19,0.3146372643016938,0.7553531479705976,0.7553531479705976,0.743847874720358,0.743847874720358,0.743847874720358,0.7051773729626079,0.7098114413550655,0.3242249920102269,0.6671460530520933,0.6764141898370086,0.7302652604666028,0.7440076701821668,0.7571108980504954,0.7571108980504954,0.7571108980504954,0.7571108980504954,0.3146372643016938,0.7553531479705976,0.7553531479705976,0.7553531479705976,0.7553531479705976,0.7098114413550655,0.7098114413550655,0.7235538510706296,0.3146372643016938,0.7553531479705976,0.7553531479705976,0.7571108980504954,0.7098114413550655,0.7098114413550655,0.7098114413550655,0.7369766698625759,0.7553531479705976,0.40396292745286033,0.5324384787472036,0.5480984340044742,0.48290188558644936,0.5420262064557366,0.5501757750079898,0.5701502077341003,0.5759028443592202,0.5314797059763503,0.6759466401524565,0.7571108980504954
20,0.3473953339725152,0.767337807606264,0.767337807606264,0.7219558964525408,0.7219558964525408,0.7219558964525408,0.7182806008309364,0.7152444870565676,0.3566634707574305,0.32965803771172897,0.7043783956535634,0.7511984659635667,0.7620645573665707,0.7681367849153085,0.7681367849153085,0.7681367849153085,0.7681367849153085,0.3473953339725152,0.767337807606264,0.767337807606264,0.767337807606264,0.767337807606264,0.7403323745605624,0.7152444870565676,0.7262703739213806,0.3473953339725152,0.767337807606264,0.767337807606264,0.7681367849153085,0.7403323745605624,0.7411313518696069,0.7411313518696069,0.7361776925535315,0.767337807606264,0.4098753595397891,0.5381911153723234,0.5349952061361457,0.5942793224672419,0.5284435922019814,0.5078299776286354,0.5215723873441994,0.5680728667305849,0.5150207734100352,0.6757099061349621,0.7681367849153085
21,0.32694151486097794,0.7459252157238735,0.7459252157238735,0.7312240332374561,0.7312240332374561,0.7312240332374561,0.6927133269415149,0.6959092361776925,0.336529242569511,0.33828699264940876,0.6631511665068712,0.7211569191434963,0.7345797379354426,0.7476829658037711,0.7476829658037711,0.7476829658037711,0.7476829658037711,0.32694151486097794,0.7459252157238735,0.7459252157238735,0.7459252157238735,0.7459252157238735,0.6959092361776925,0.6959092361776925,0.7131671460530521,0.32694151486097794,0.7459252157238735,0.7459252157238735,0.7476829658037711,0.6959092361776925,0.6959092361776925,0.6959092361776925,0.7262703739213806,0.7459252157238735,0.41243208692873123,0.5338766379034835,0.5642377756471716,0.5743048897411314,0.5389900926813679,0.5445829338446788,0.5477788430808566,0.5158197507190796,0.531959092361777,0.65645751216221,0.7476829658037711
22,0.34883349312879514,0.7579098753595398,0.7579098753595398,0.7160434643656121,0.7160434643656121,0.7160434643656121,0.7088526685842123,0.7070949185043145,0.35874081176094597,0.3410035155001598,0.4405560882070949,0.5519335250878875,0.7503994886545222,0.7580696708213487,0.7580696708213487,0.7580696708213487,0.7580696708213487,0.34883349312879514,0.7579098753595398,0.7579098753595398,0.7579098753595398,0.7579098753595398,0.7318632150846915,0.7070949185043145,0.7155640779801854,0.34883349312879514,0.7579098753595398,0.7579098753595398,0.7580696708213487,0.7318632150846915,0.7320230105465004,0.7320230105465004,0.7254713966123362,0.7579098753595398,0.41323106423777567,0.572067753275807,0.5445829338446788,0.5934803451581975,0.5651965484180249,0.5722275487376158,0.5634387983381272,0.572067753275807,0.578938958133589,0.6525514008735485,0.7580696708213487
23,0.34148290188558644,0.770054330457015,0.770054330457015,0.7016618728028124,0.7016618728028124,0.7016618728028124,0.713326941514861,0.7115691914349632,0.3520294023649728,0.31831255992329816,0.7029402364972834,0.7638223074464685,0.7692553531479706,0.7698945349952061,0.7698945349952061,0.7698945349952061,0.7698945349952061,0.34148290188558644,0.770054330457015,0.770054330457015,0.770054330457015,0.770054330457015,0.7580696708213487,0.7115691914349632,0.7171620325982742,0.34148290188558644,0.770054330457015,0.770054330457015,0.7698945349952061,0.7580696708213487,0.7579098753595398,0.7579098753595398,0.7229146692233941,0.770054330457015,0.39341642697347395,0.5488974113135187,0.5564077980185362,0.6049856184084372,0.5671140939597316,0.5504953659316075,0.5548098434004475,0.567913071268776,0.5362735698306168,0.6744137873891789,0.770054330457015
24,0.32246724193032916,0.7804410354745925,0.7804410354745925,0.7197187599872163,0.7197187599872163,0.7197187599872163,0.7281879194630873,0.7264301693831895,0.33237456056248005,0.6596356663470757,0.7200383509108341,0.7770853307766059,0.7809204218600192,0.7802812400127837,0.7802812400127837,0.7802812400127837,0.7802812400127837,0.32246724193032916,0.7804410354745925,0.7804410354745925,0.7804410354745925,0.7804410354745925,0.7726110578459572,0.7264301693831895,0.7304250559284117,0.32246724193032916,0.7804410354745925,0.7804410354745925,0.7802812400127837,0.7726110578459572,0.7724512623841483,0.7724512623841483,0.7348993288590604,0.7804410354745925,0.38302972195589646,0.5573665707893896,0.5626398210290827,0.6124960051134548,0.577500798977309,0.5551294343240653,0.5651965484180249,0.522211569191435,0.5944391179290508,0.6951043405182108,0.7809204218600192
25,0.307446468520294,0.7839565356343879,0.7839565356343879,0.7542345797379354,0.7542345797379354,0.7542345797379354,0.7403323745605624,0.7403323745605624,0.31799296899968044,0.684244167465644,0.721636305528923,0.781240012783637,0.7841163310961968,0.7828379674017258,0.7828379674017258,0.7828379674017258,0.7828379674017258,0.307446468520294,0.7839565356343879,0.7839565356343879,0.7839565356343879,0.7839565356343879,0.7809204218600192,0.7403323745605624,0.7433684883349313,0.307446468520294,0.7839565356343879,0.7839565356343879,0.7828379674017258,0.7809204218600192,0.779801853627357,0.779801853627357,0.7403323745605624,0.7839565356343879,0.7259507829977628,0.5306807286673059,0.5279642058165548,0.6137743688079259,0.5453819111537233,0.5937999360818152,0.5632790028763183,0.5639181847235538,0.5431447746883988,0.7143804078927123,0.7841163310961968
26,0.34883349312879514,0.770054330457015,0.770054330457015,0.7186001917545541,0.7186001917545541,0.7186001917545541,0.716203259827421,0.7138063279002876,0.35842122083732825,0.3285394694790668,0.703579418344519,0.7535953978907,0.764461489293704,0.7698945349952061,0.7698945349952061,0.7698945349952061,0.7698945349952061,0.34883349312879514,0.770054330457015,0.770054330457015,0.770054330457015,0.770054330457015,0.7452860338766379,0.7138063279002876,0.7229146692233941,0.34883349312879514,0.770054330457015,0.770054330457015,0.7698945349952061,0.7452860338766379,0.7451262384148291,0.7451262384148291,0.7331415787791626,0.770054330457015,0.405880472994567,0.5675934803451582,0.540268456375839,0.46756152125279643,0.5674336848833493,0.5779801853627357,0.5410674336848833,0.5086289549376798,0.5824544582933845,0.676532556845756,0.770054330457015
27,0.3141578779162672,0.7929050814956855,0.7929050814956855,0.7484819431128156,0.7484819431128156,0.7484819431128156,0.74928092042186,0.7472035794183445,0.32406519654841803,0.6791307126877597,0.7334611697027804,0.7831575583253435,0.79082774049217,0.7946628315755833,0.7946628315755833,0.7946628315755833,0.7946628315755833,0.3141578779162672,0.7929050814956855,0.7929050814956855,0.7929050814956855,0.7929050814956855,0.7738894215404283,0.7472035794183445,0.7556727388942154,0.3141578779162672,0.7929050814956855,0.7929050814956855,0.7946628315755833,0.7738894215404283,0.775647171620326,0.775647171620326,0.7623841482901885,0.7929050814956855,0.6837647810802173,0.5846915947587088,0.5562480025567274,0.5781399808245445,0.5441035474592522,0.5580057526366251,0.5735059124320869,0.5853307766059443,0.5902844359220198,0.7181503971213142,0.7946628315755833
28,0.3261425375519335,0.781240012783637,0.781240012783637,0.7384148290188559,0.7384148290188559,0.7384148290188559,0.7353787152444871,0.7329817833173538,0.3350910834132311,0.6593160754234579,0.7224352828379674,0.768616171300735,0.7788430808565037,0.7823585810162992,0.7823585810162992,0.7823585810162992,0.7823585810162992,0.3261425375519335,0.781240012783637,0.781240012783637,0.781240012783637,0.781240012783637,0.7577500798977309,0.7329817833173538,0.7433684883349313,0.3261425375519335,0.781240012783637,0.781240012783637,0.7823585810162992,0.7577500798977309,0.7588686481303931,0.7588686481303931,0.7529562160434644,0.781240012783637,0.3950143815915628,0.5495365931607542,0.5409076382230744,0.6065835730265261,0.5263662511984659,0.5862895493767977,0.5618408437200384,0.5487376158517098,0.5215723873441994,0.697838618420274,0.7823585810162992
29,0.30648769574944074,0.7858740811760946,0.7858740811760946,0.759028443592202,0.759028443592202,0.759028443592202,0.7444870565675935,0.7444870565675935,0.3170341962288271,0.6805688718440396,0.7248322147651006,0.7825183764781081,0.7841163310961968,0.7844359220198146,0.7844359220198146,0.7844359220198146,0.7844359220198146,0.30648769574944074,0.7858740811760946,0.7858740811760946,0.7858740811760946,0.7858740811760946,0.7821987855544903,0.7444870565675935,0.7472035794183445,0.30648769574944074,0.7858740811760946,0.7858740811760946,0.7844359220198146,0.7821987855544903,0.7807606263982103,0.7807606263982103,0.7444870565675935,0.7858740811760946,0.7297858740811761,0.5361137743688079,0.5773410035155001,0.5778203899009268,0.5453819111537233,0.5922019814637264,0.5738255033557047,0.5626398210290827,0.6097794822627037,0.7162091781778582,0.7858740811760946
