,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,average_model,optimal_clustering
10,0.5522691705790297,0.5704225352112676,0.5708137715179968,0.5675273865414711,0.536697965571205,0.5364632237871675,0.48302034428794993,0.48450704225352115,0.5522691705790297,0.5522691705790297,0.5522691705790297,0.5522691705790297,0.5522691705790297,0.5522691705790297,0.5522691705790297,0.5522691705790297,0.5522691705790297,0.5522691705790297,0.47488262910798124,0.4888888888888889,0.44906103286384974,0.44546165884194056,0.4422535211267606,0.4445226917057903,0.43998435054773083,0.5522691705790297,0.5700312989045383,0.565414710485133,0.5174491392801251,0.4737089201877934,0.4551643192488263,0.455320813771518,0.47136150234741786,0.5642410015649453,0.552660406885759,0.4987480438184664,0.49475743348982787,0.5017996870109546,0.4959311424100156,0.4980438184663537,0.4958528951486698,0.49890453834115805,0.49397496087636933,0.4990610328638498,0.5014084507042254,0.49984350547730827,0.5099605865646554,0.5708137715179968
11,0.5012128325508607,0.5319640062597809,0.5290688575899843,0.49346635367762126,0.498943661971831,0.5224960876369327,0.5252347417840375,0.5224960876369327,0.5012128325508607,0.5012128325508607,0.5012128325508607,0.5012128325508607,0.5012128325508607,0.5012128325508607,0.5012128325508607,0.5012128325508607,0.5012128325508607,0.5012128325508607,0.49057120500782475,0.4945618153364632,0.49190140845070424,0.4726525821596244,0.4845461658841941,0.4874413145539906,0.4848591549295775,0.5012128325508607,0.5332942097026604,0.5279733959311425,0.5270344287949922,0.5271909233176839,0.5257042253521127,0.5232003129890453,0.5240610328638498,0.49628325508607196,0.5012128325508607,0.5022300469483568,0.4980046948356808,0.5001956181533647,0.5047339593114241,0.49745696400625977,0.4992566510172144,0.5006651017214397,0.4970657276995305,0.4982394366197183,0.5041079812206573,0.5040297339593114,0.5081855329507912,0.5332942097026604
12,0.47895148669796556,0.5420970266040689,0.5487480438184663,0.5312989045383412,0.5307511737089202,0.5315336463223788,0.5299687010954617,0.5307511737089202,0.47895148669796556,0.47895148669796556,0.47895148669796556,0.47895148669796556,0.47895148669796556,0.47895148669796556,0.47895148669796556,0.47895148669796556,0.47895148669796556,0.47895148669796556,0.4847417840375587,0.5028169014084507,0.4953834115805947,0.49491392801251954,0.5073552425665102,0.504773082942097,0.4909233176838811,0.47895148669796556,0.544131455399061,0.5486697965571204,0.548904538341158,0.5488262910798122,0.5386541471048514,0.5386541471048514,0.5310641627543036,0.5013302034428795,0.4784820031298905,0.4991392801251956,0.4968701095461659,0.49984350547730827,0.5017996870109546,0.49827856025039124,0.49992175273865413,0.4991392801251956,0.49522691705790295,0.5009389671361503,0.49671361502347416,0.5006259780907668,0.5155770011012577,0.548904538341158
13,0.5342331768388107,0.5343114241001565,0.5350938967136151,0.46381064162754304,0.4645148669796557,0.4640453834115806,0.480868544600939,0.4811032863849765,0.5342331768388107,0.5342331768388107,0.5342331768388107,0.5342331768388107,0.5342331768388107,0.5342331768388107,0.5342331768388107,0.5342331768388107,0.5342331768388107,0.5342331768388107,0.488302034428795,0.4801643192488263,0.4667057902973396,0.4582550860719875,0.45911580594679186,0.4610719874804382,0.45778560250391237,0.5342331768388107,0.5323552425665101,0.5279733959311425,0.49565727699530515,0.4739827856025039,0.4814162754303599,0.4804773082942097,0.4714006259780908,0.5447183098591549,0.53141627543036,0.4986306729264476,0.49878716744913926,0.49471830985915494,0.4973004694835681,0.49816118935837245,0.49745696400625977,0.5005868544600939,0.5009780907668232,0.49964788732394366,0.500508607198748,0.4958137715179969,0.4952399582681273,0.5447183098591549
14,0.48020344287949923,0.535680751173709,0.5534428794992176,0.5502347417840375,0.5403755868544601,0.5464006259780908,0.5479655712050078,0.5464006259780908,0.48020344287949923,0.48020344287949923,0.48020344287949923,0.48020344287949923,0.48020344287949923,0.48020344287949923,0.48020344287949923,0.48020344287949923,0.48020344287949923,0.48020344287949923,0.4928012519561815,0.5061032863849765,0.5002347417840376,0.501643192488263,0.4912363067292645,0.5017996870109546,0.5064162754303599,0.48020344287949923,0.5352112676056338,0.5510954616588419,0.5510172143974961,0.5510172143974961,0.5510954616588419,0.5477308294209703,0.5480438184663536,0.49992175273865413,0.48294209702660407,0.49827856025039124,0.49890453834115805,0.49960876369327073,0.5014866979655712,0.5019561815336463,0.49960876369327073,0.4992957746478873,0.4960093896713615,0.49796557120500784,0.49522691705790295,0.49522691705790295,0.5207268301165016,0.5534428794992176
15,0.49992175273865413,0.5316901408450704,0.5405320813771518,0.5366197183098591,0.5228482003129891,0.5329420970266041,0.5347417840375587,0.5329420970266041,0.49992175273865413,0.49992175273865413,0.49992175273865413,0.49992175273865413,0.49992175273865413,0.49992175273865413,0.49992175273865413,0.49992175273865413,0.49992175273865413,0.49992175273865413,0.492018779342723,0.49702660406885757,0.48990610328638495,0.49014084507042255,0.48740219092331766,0.4818466353677621,0.4906885758998435,0.49992175273865413,0.53302034428795,0.5386541471048514,0.5363067292644758,0.5366197183098591,0.5362284820031299,0.5335680751173709,0.5338810641627543,0.49194053208137717,0.5,0.49741784037558684,0.5007824726134585,0.49953051643192486,0.5043035993740219,0.49710485133020343,0.49827856025039124,0.4978090766823161,0.5,0.5001564945226917,0.5034428794992175,0.501643192488263,0.5148611835622791,0.5405320813771518
16,0.5298904538341158,0.5171361502347418,0.5201095461658842,0.4831768388106416,0.4838028169014085,0.48325508607198747,0.4821596244131455,0.481924882629108,0.5298904538341158,0.5298904538341158,0.5298904538341158,0.5298904538341158,0.5298904538341158,0.5298904538341158,0.5298904538341158,0.5298904538341158,0.5298904538341158,0.5298904538341158,0.4949921752738654,0.48575899843505477,0.47237871674491394,0.4625978090766823,0.46142410015649454,0.4609546165884194,0.4575899843505477,0.5298904538341158,0.5126760563380282,0.5119718309859155,0.4877151799687011,0.47300469483568075,0.4963223787167449,0.49640062597809076,0.47050078247261345,0.5406885758998435,0.5251173708920188,0.4964788732394366,0.4990610328638498,0.49608763693270735,0.49710485133020343,0.5014084507042254,0.4985133020344288,0.49976525821596246,0.5009389671361503,0.500547730829421,0.5002347417840376,0.49702660406885757,0.4956007650843332,0.5406885758998435
17,0.5003521126760564,0.5258607198748044,0.5381455399061033,0.5339201877934272,0.5210876369327073,0.5304773082942097,0.5322769953051644,0.5304773082942097,0.5003521126760564,0.5003521126760564,0.5003521126760564,0.5003521126760564,0.5003521126760564,0.5003521126760564,0.5003521126760564,0.5003521126760564,0.5003521126760564,0.5003521126760564,0.4945618153364632,0.48900625978090767,0.4901017214397496,0.48626760563380284,0.4869718309859155,0.48869327073552427,0.47852112676056335,0.5003521126760564,0.5270344287949922,0.5370500782472614,0.5343114241001565,0.5343114241001565,0.5340766823161189,0.5306338028169014,0.530868544600939,0.4920579029733959,0.5019170579029734,0.4973787167449139,0.4985524256651017,0.4998043818466354,0.49589201877934275,0.49597026604068856,0.5030125195618154,0.5015258215962441,0.4977699530516432,0.5008998435054773,0.5012910798122066,0.49534428794992175,0.5129644119863213,0.5381455399061033
18,0.5040688575899843,0.5487480438184663,0.5445226917057903,0.5403755868544601,0.5414710485133021,0.5392018779342723,0.539358372456964,0.5371674491392802,0.5040688575899843,0.5040688575899843,0.5040688575899843,0.5040688575899843,0.5040688575899843,0.5040688575899843,0.5040688575899843,0.5040688575899843,0.5040688575899843,0.5040688575899843,0.476056338028169,0.4987480438184664,0.4868544600938967,0.49358372456964006,0.48114241001564945,0.48169014084507045,0.4825508607198748,0.5040688575899843,0.5530516431924882,0.5518779342723005,0.5512519561815337,0.5507042253521127,0.5030516431924883,0.5030516431924883,0.5341940532081377,0.48881064162754306,0.4974960876369327,0.4971830985915493,0.5027386541471048,0.5055555555555555,0.49679186228482003,0.5007824726134585,0.5014866979655712,0.5003912363067292,0.5055555555555555,0.4953051643192488,0.49640062597809076,0.5014866979655712,0.5163420854344172,0.5530516431924882
19,0.5715962441314554,0.5934272300469483,0.5879499217527386,0.5866197183098592,0.508998435054773,0.508528951486698,0.49358372456964006,0.49444444444444446,0.5715962441314554,0.5715962441314554,0.5715962441314554,0.5715962441314554,0.5715962441314554,0.5715962441314554,0.5715962441314554,0.5715962441314554,0.5715962441314554,0.5715962441314554,0.46071987480438187,0.47269170579029735,0.4892018779342723,0.48208137715179966,0.4504694835680751,0.4416275430359937,0.4622848200312989,0.5715962441314554,0.5939749608763694,0.5751173708920188,0.5331768388106416,0.5336463223787168,0.44092331768388104,0.5104068857589984,0.489358372456964,0.582472613458529,0.5717527386541471,0.49428794992175273,0.501643192488263,0.49757433489827857,0.4989827856025039,0.49546165884194054,0.5048513302034429,0.49209702660406884,0.489358372456964,0.4986697965571205,0.4930359937402191,0.5020344287949922,0.5240682779806412,0.5939749608763694
20,0.5797339593114241,0.6107198748043818,0.6039123630672927,0.603755868544601,0.514866979655712,0.5161189358372457,0.4963223787167449,0.49702660406885757,0.5797339593114241,0.5797339593114241,0.5797339593114241,0.5797339593114241,0.5797339593114241,0.5797339593114241,0.5797339593114241,0.5797339593114241,0.5797339593114241,0.5797339593114241,0.5495305164319249,0.4636150234741784,0.487245696400626,0.4756651017214398,0.49295774647887325,0.4394366197183099,0.41494522691705793,0.5797339593114241,0.6126760563380281,0.5908450704225352,0.5429577464788733,0.5444444444444444,0.5230829420970265,0.5253521126760563,0.48630672926447577,0.5910798122065728,0.583489827856025,0.5003912363067292,0.5015649452269171,0.4980438184663537,0.49984350547730827,0.5041471048513302,0.5051643192488263,0.5056338028169014,0.4880281690140845,0.49726134585289516,0.5103286384976525,0.49757433489827857,0.5364922042543325,0.6126760563380281
21,0.5622848200312989,0.5886541471048513,0.5795774647887324,0.5788732394366197,0.5323161189358372,0.5327073552425665,0.506885758998435,0.5070422535211268,0.5622848200312989,0.5622848200312989,0.5622848200312989,0.5622848200312989,0.5622848200312989,0.5622848200312989,0.5622848200312989,0.5622848200312989,0.5622848200312989,0.5622848200312989,0.46737089201877935,0.46870109546165883,0.4395148669796557,0.4485133020344288,0.4310641627543036,0.43834115805946794,0.4316118935837246,0.5622848200312989,0.588810641627543,0.565962441314554,0.553677621283255,0.5517214397496087,0.5390453834115806,0.5280907668231611,0.49264475743348984,0.5710485133020344,0.563302034428795,0.501643192488263,0.5,0.5029733959311424,0.5031298904538342,0.5035993740219092,0.5053990610328638,0.5035993740219092,0.5063380281690141,0.5027386541471048,0.49147104851330203,0.4964788732394366,0.5242450588303483,0.588810641627543
22,0.4761737089201878,0.5523865414710485,0.5608372456964006,0.5574726134585289,0.546283255086072,0.5530907668231612,0.55481220657277,0.5530907668231612,0.4761737089201878,0.4761737089201878,0.4761737089201878,0.4761737089201878,0.4761737089201878,0.4761737089201878,0.4761737089201878,0.4761737089201878,0.4761737089201878,0.4761737089201878,0.522339593114241,0.5059076682316119,0.5256259780907668,0.517018779342723,0.5081768388106416,0.48345070422535213,0.5105242566510172,0.4761737089201878,0.5518388106416275,0.5588810641627543,0.5578638497652583,0.5581768388106416,0.5574726134585289,0.5550469483568075,0.5552034428794992,0.5037949921752739,0.4751564945226917,0.4985524256651017,0.4980829420970266,0.4998043818466354,0.5014475743348983,0.5017605633802817,0.49565727699530515,0.4988654147104851,0.5020735524256651,0.4961267605633803,0.5067683881064162,0.5034037558685446,0.5270054483278271,0.5608372456964006
23,0.5095070422535212,0.5463615023474179,0.5398669796557121,0.5437010954616588,0.5447965571205008,0.543622848200313,0.5431533646322378,0.542057902973396,0.5095070422535212,0.5095070422535212,0.5095070422535212,0.5095070422535212,0.5095070422535212,0.5095070422535212,0.5095070422535212,0.5095070422535212,0.5095070422535212,0.5095070422535212,0.4754694835680751,0.4912754303599374,0.47773865414710487,0.4788341158059468,0.4836071987480438,0.48055555555555557,0.47992957746478876,0.5095070422535212,0.5509780907668231,0.5491001564945227,0.54839593114241,0.5478482003129891,0.5275821596244131,0.5274256651017214,0.5385367762128326,0.49996087636932707,0.49996087636932707,0.49698748043818464,0.4982394366197183,0.5055946791862285,0.5051251956181534,0.5031690140845071,0.5055164319248826,0.5018388106416275,0.5057511737089202,0.4940923317683881,0.4961267605633803,0.5004303599374021,0.5184735987944126,0.5509780907668231
24,0.5068466353677621,0.5473787167449139,0.5439358372456964,0.5380672926447574,0.539397496087637,0.5370500782472614,0.5370500782472614,0.5353286384976526,0.5068466353677621,0.5068466353677621,0.5068466353677621,0.5068466353677621,0.5068466353677621,0.5068466353677621,0.5068466353677621,0.5068466353677621,0.5068466353677621,0.5068466353677621,0.4807902973395931,0.4923708920187793,0.4770344287949922,0.4773474178403756,0.4884585289514867,0.4820422535211268,0.48720657276995305,0.5068466353677621,0.5526212832550861,0.5508998435054773,0.5505868544600939,0.550039123630673,0.5016823161189359,0.5016823161189359,0.531885758998435,0.4898669796557121,0.5001173708920188,0.4945618153364632,0.5010563380281691,0.5032472613458528,0.4952660406885759,0.5033255086071987,0.5044209702660407,0.4986306729264476,0.5058294209702661,0.49651799687010956,0.5001956181533647,0.5001173708920188,0.5155639598910334,0.5526212832550861
25,0.4704225352112676,0.5593896713615023,0.5639280125195618,0.5413928012519562,0.5406103286384977,0.5414710485133021,0.5399843505477309,0.5414710485133021,0.4704225352112676,0.4704225352112676,0.4704225352112676,0.4704225352112676,0.4704225352112676,0.4704225352112676,0.4704225352112676,0.4704225352112676,0.4704225352112676,0.4704225352112676,0.5278560250391237,0.49679186228482003,0.5258998435054774,0.5169796557120501,0.5166666666666667,0.4862284820031299,0.514397496087637,0.4704225352112676,0.5617370892018779,0.5653364632237872,0.5652582159624413,0.5651017214397496,0.5501564945226917,0.5501564945226917,0.5428012519561816,0.526056338028169,0.46799687010954616,0.5021909233176839,0.5031298904538342,0.5014866979655712,0.4982003129890454,0.49679186228482003,0.497339593114241,0.4989827856025039,0.5044600938967136,0.49413145539906106,0.5021909233176839,0.4996870109546166,0.5255317915724801,0.5653364632237872
26,0.4878716744913928,0.5426447574334898,0.5506259780907669,0.547339593114241,0.5348982785602504,0.5407668231611894,0.5428794992175274,0.5407668231611894,0.4878716744913928,0.4878716744913928,0.4878716744913928,0.4878716744913928,0.4878716744913928,0.4878716744913928,0.4878716744913928,0.4878716744913928,0.4878716744913928,0.4878716744913928,0.5167449139280125,0.497887323943662,0.5056338028169014,0.49694835680751176,0.5039906103286385,0.49420970266040687,0.4965571205007825,0.4878716744913928,0.5413928012519562,0.5482785602503912,0.545774647887324,0.5458528951486697,0.545774647887324,0.5423317683881064,0.542566510172144,0.47644757433489826,0.4887323943661972,0.4996870109546166,0.4990610328638498,0.49757433489827857,0.4943661971830986,0.49577464788732395,0.4940532081377152,0.500547730829421,0.5025821596244131,0.4953051643192488,0.4908450704225352,0.49702660406885757,0.5200197067176723,0.5506259780907669
27,0.5010954616588419,0.5567292644757433,0.548904538341158,0.5522691705790297,0.5544600938967136,0.5514866979655713,0.5504694835680751,0.5503912363067293,0.5010954616588419,0.5010954616588419,0.5010954616588419,0.5010954616588419,0.5010954616588419,0.5010954616588419,0.5010954616588419,0.5010954616588419,0.5010954616588419,0.5010954616588419,0.5294992175273865,0.48231611893583726,0.5039906103286385,0.49475743348982787,0.48200312989045385,0.49389671361502346,0.4874804381846635,0.5010954616588419,0.5597026604068858,0.5589984350547731,0.5581377151799687,0.5573552425665101,0.539358372456964,0.5392801251956182,0.5468701095461659,0.48826291079812206,0.49209702660406884,0.503755868544601,0.504773082942097,0.4910015649452269,0.49577464788732395,0.5032081377151799,0.49162754303599376,0.5017996870109546,0.49209702660406884,0.5053990610328638,0.49577464788732395,0.49726134585289516,0.5252999478351591,0.5597026604068858
