,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,average_model,optimal_clustering
10,0.3143922445935869,0.7436241610738255,0.7436241610738255,0.7352721849366145,0.737061894108874,0.7397464578672632,0.7051454138702461,0.7087248322147651,0.3233407904548844,0.668158090976883,0.668158090976883,0.7182699478001492,0.7313944817300522,0.745413870246085,0.745413870246085,0.745413870246085,0.745413870246085,0.3143922445935869,0.7436241610738255,0.7436241610738255,0.7436241610738255,0.7436241610738255,0.7087248322147651,0.7087248322147651,0.7176733780760627,0.3143922445935869,0.7436241610738255,0.745413870246085,0.7436241610738255,0.7436241610738255,0.7087248322147651,0.7087248322147651,0.7087248322147651,0.7436241610738255,0.40507084265473525,0.5342281879194631,0.5404921700223714,0.5604772557792692,0.522296793437733,0.5521252796420582,0.5476510067114094,0.5637583892617449,0.5712155108128263,0.5595824011931394,0.5437733035048471,0.5688292319164803,0.6570552655563842,0.745413870246085
11,0.3215510812826249,0.7510812826249068,0.7510812826249068,0.6994780014914244,0.6961968680089485,0.688441461595824,0.7269202087994034,0.7269202087994034,0.3302013422818792,0.6598061148396719,0.7176733780760627,0.7469052945563013,0.750186428038777,0.7519761372110365,0.7519761372110365,0.7519761372110365,0.7519761372110365,0.3215510812826249,0.7510812826249068,0.7510812826249068,0.7510812826249068,0.7510812826249068,0.7415361670395227,0.7248322147651006,0.7284116331096196,0.3215510812826249,0.7510812826249068,0.7519761372110365,0.7343773303504847,0.7343773303504847,0.7248322147651006,0.7248322147651006,0.7248322147651006,0.7510812826249068,0.39671886651752425,0.5497390007457121,0.5387024608501119,0.5452647278150634,0.5264727815063386,0.5509321401938851,0.5622669649515287,0.5407904548844146,0.5482475764354959,0.5467561521252796,0.5452647278150634,0.5643549589858314,0.6603032562764106,0.7519761372110365
12,0.29455630126771065,0.7551081282624906,0.7551081282624906,0.7583892617449665,0.75779269202088,0.7554064131245339,0.7494407158836689,0.7464578672632364,0.3041014168530947,0.6966442953020134,0.7333333333333333,0.756599552572707,0.7560029828486204,0.7533184190902311,0.7533184190902311,0.7533184190902311,0.7533184190902311,0.29455630126771065,0.7551081282624906,0.7551081282624906,0.7551081282624906,0.7551081282624906,0.7604772557792692,0.7494407158836689,0.7506338553318419,0.29455630126771065,0.7551081282624906,0.7533184190902311,0.7494407158836689,0.7494407158836689,0.7494407158836689,0.7494407158836689,0.7494407158836689,0.7551081282624906,0.7372110365398956,0.5603281133482476,0.5791200596569724,0.5743475018642804,0.5588366890380313,0.5588366890380313,0.5668903803131992,0.5528709917971663,0.5588366890380313,0.5776286353467561,0.5498881431767337,0.5916480238627889,0.6849780429198774,0.7604772557792692
13,0.32348993288590605,0.7375093214019388,0.7375093214019388,0.7273676360924684,0.727069351230425,0.7240865026099925,0.715137956748695,0.7115585384041759,0.3339299030574198,0.3327367636092468,0.664131245339299,0.7342281879194631,0.7354213273676361,0.7354213273676361,0.7354213273676361,0.7354213273676361,0.7354213273676361,0.32348993288590605,0.7375093214019388,0.7375093214019388,0.7375093214019388,0.7375093214019388,0.7339299030574198,0.715137956748695,0.7178225205070843,0.32348993288590605,0.7375093214019388,0.7354213273676361,0.715137956748695,0.715137956748695,0.715137956748695,0.715137956748695,0.715137956748695,0.7375093214019388,0.3727069351230425,0.5779269202087994,0.5683818046234154,0.5585384041759881,0.5862788963460105,0.547800149142431,0.5555555555555556,0.5549589858314691,0.5552572706935123,0.5534675615212528,0.5677852348993289,0.545413870246085,0.654088988317176,0.7375093214019388
14,0.3296047725577927,0.7072334079045488,0.7072334079045488,0.7102162565249813,0.7117076808351976,0.7129008202833707,0.6914243102162565,0.6950037285607755,0.33855331841909025,0.3639075316927666,0.4796420581655481,0.5912005965697241,0.6216256524981357,0.7078299776286353,0.7078299776286353,0.7078299776286353,0.7078299776286353,0.3296047725577927,0.7072334079045488,0.7072334079045488,0.7072334079045488,0.7072334079045488,0.6950037285607755,0.6950037285607755,0.674123788217748,0.3296047725577927,0.7072334079045488,0.7078299776286353,0.7152870991797167,0.7152870991797167,0.6950037285607755,0.6950037285607755,0.6950037285607755,0.7072334079045488,0.4238627889634601,0.5342281879194631,0.5333333333333333,0.5452647278150634,0.5476510067114094,0.5398956002982849,0.5437733035048471,0.5586875466070097,0.5652498135719612,0.5551081282624907,0.5476510067114094,0.5631618195376584,0.637699892286022,0.7152870991797167
15,0.32363907531692765,0.7057419835943326,0.7057419835943326,0.7126025354213273,0.7131991051454138,0.7140939597315437,0.694407158836689,0.6982848620432514,0.33288590604026846,0.3612229679343773,0.4814317673378076,0.5932885906040268,0.6299776286353468,0.7063385533184191,0.7063385533184191,0.7063385533184191,0.7063385533184191,0.32363907531692765,0.7057419835943326,0.7057419835943326,0.7057419835943326,0.7057419835943326,0.6982848620432514,0.6982848620432514,0.67889634601044,0.32363907531692765,0.7057419835943326,0.7063385533184191,0.7158836689038032,0.7158836689038032,0.6982848620432514,0.6982848620432514,0.6982848620432514,0.7057419835943326,0.4268456375838926,0.5694258016405668,0.5363161819537658,0.5488441461595824,0.5467561521252796,0.5479492915734526,0.5640566741237882,0.5485458612975391,0.5419835943325876,0.5568978374347502,0.5497390007457121,0.5655480984340044,0.6376888446985389,0.7158836689038032
16,0.319910514541387,0.722296793437733,0.722296793437733,0.722296793437733,0.7228933631618195,0.7243847874720358,0.7002237136465325,0.703206562266965,0.3288590604026846,0.35272184936614465,0.6626398210290828,0.6626398210290828,0.7082774049217002,0.7243847874720358,0.7243847874720358,0.7243847874720358,0.7243847874720358,0.319910514541387,0.722296793437733,0.722296793437733,0.722296793437733,0.722296793437733,0.703206562266965,0.703206562266965,0.6826249067859806,0.319910514541387,0.722296793437733,0.7243847874720358,0.727069351230425,0.727069351230425,0.703206562266965,0.703206562266965,0.703206562266965,0.722296793437733,0.4159582401193139,0.5349739000745712,0.5388516032811335,0.5594332587621178,0.5284116331096197,0.5525727069351231,0.5710663683818046,0.5665920954511559,0.5385533184190903,0.5600298284862043,0.5719612229679344,0.5233407904548845,0.6456707266550666,0.727069351230425
17,0.30604026845637583,0.7621178225205071,0.7621178225205071,0.7352721849366145,0.7397464578672632,0.746607009694258,0.7460104399701715,0.7445190156599553,0.3155853840417599,0.686055182699478,0.733482475764355,0.754958985831469,0.7612229679343774,0.7648023862788963,0.7648023862788963,0.7648023862788963,0.7648023862788963,0.30604026845637583,0.7621178225205071,0.7621178225205071,0.7621178225205071,0.7621178225205071,0.745413870246085,0.7439224459358688,0.7522744220730798,0.30604026845637583,0.7621178225205071,0.7648023862788963,0.7606263982102909,0.7606263982102909,0.7439224459358688,0.7439224459358688,0.7439224459358688,0.7621178225205071,0.6905294556301268,0.5387024608501119,0.5959731543624162,0.5527218493661447,0.554213273676361,0.5512304250559285,0.5494407158836689,0.5491424310216256,0.5494407158836689,0.5655480984340044,0.556599552572707,0.5765846383296048,0.6849172811887205,0.7648023862788963
18,0.3296047725577927,0.7131991051454138,0.7131991051454138,0.7120059656972408,0.7131991051454138,0.7152870991797167,0.6911260253542133,0.694407158836689,0.338255033557047,0.36002982848620435,0.4745712155108128,0.5852348993288591,0.6961968680089485,0.7131991051454138,0.7131991051454138,0.7131991051454138,0.7131991051454138,0.3296047725577927,0.7131991051454138,0.7131991051454138,0.7131991051454138,0.7131991051454138,0.694407158836689,0.694407158836689,0.6732289336316182,0.3296047725577927,0.7131991051454138,0.7131991051454138,0.7176733780760627,0.7176733780760627,0.694407158836689,0.694407158836689,0.694407158836689,0.7131991051454138,0.4238627889634601,0.5351230425055928,0.5354213273676361,0.5524235645041015,0.5452647278150634,0.5390007457121551,0.5616703952274422,0.5473527218493661,0.5667412378821775,0.5354213273676361,0.5351230425055928,0.5625652498135719,0.6398652194327064,0.7176733780760627
19,0.3061894108873975,0.7458612975391499,0.7458612975391499,0.7392990305741983,0.7410887397464578,0.7428784489187173,0.7115585384041759,0.7157345264727815,0.315137956748695,0.6763609246830723,0.6844146159582402,0.7228933631618195,0.7354213273676361,0.7482475764354959,0.7482475764354959,0.7482475764354959,0.7482475764354959,0.3061894108873975,0.7458612975391499,0.7458612975391499,0.7458612975391499,0.7458612975391499,0.7157345264727815,0.7157345264727815,0.7225950782997763,0.3061894108873975,0.7458612975391499,0.7482475764354959,0.7470544369873229,0.7470544369873229,0.7157345264727815,0.7157345264727815,0.7157345264727815,0.7458612975391499,0.3989560029828486,0.5722595078299776,0.5835943325876212,0.5606263982102908,0.5534675615212528,0.5707680835197614,0.5749440715883669,0.5492915734526472,0.5728560775540641,0.5686800894854586,0.5764354958985831,0.5209545115585384,0.6590272599221145,0.7482475764354959
20,0.33929903057419836,0.7479492915734527,0.7479492915734527,0.7121551081282624,0.716331096196868,0.723489932885906,0.717524235645041,0.7157345264727815,0.3485458612975392,0.3390007457121551,0.7023117076808352,0.7330350484712901,0.7428784489187173,0.7491424310216257,0.7491424310216257,0.7491424310216257,0.7491424310216257,0.33929903057419836,0.7479492915734527,0.7479492915734527,0.7479492915734527,0.7479492915734527,0.7214019388516033,0.7145413870246085,0.7255779269202088,0.33929903057419836,0.7479492915734527,0.7491424310216257,0.7410887397464578,0.7410887397464578,0.7145413870246085,0.7145413870246085,0.7145413870246085,0.7479492915734527,0.41387024608501116,0.5248322147651007,0.5316927665920954,0.5510812826249067,0.5776286353467561,0.5472035794183445,0.5409395973154363,0.5659955257270693,0.5606263982102908,0.5358687546607009,0.5567486950037286,0.5579418344519016,0.6624299168669042,0.7491424310216257
21,0.3255779269202088,0.7357196122296793,0.7357196122296793,0.724683072334079,0.7261744966442953,0.728262490678598,0.6933631618195376,0.6954511558538404,0.3348247576435496,0.3419835943325876,0.6647278150633855,0.7127516778523489,0.7231916480238628,0.7372110365398956,0.7372110365398956,0.7372110365398956,0.7372110365398956,0.3255779269202088,0.7357196122296793,0.7357196122296793,0.7357196122296793,0.7357196122296793,0.6954511558538404,0.6954511558538404,0.7127516778523489,0.3255779269202088,0.7357196122296793,0.7372110365398956,0.7366144668158091,0.7366144668158091,0.6954511558538404,0.6954511558538404,0.6954511558538404,0.7357196122296793,0.4168530947054437,0.5680835197613721,0.540641312453393,0.546607009694258,0.5800149142431021,0.5507829977628635,0.5704697986577181,0.5385533184190903,0.5689783743475019,0.5397464578672633,0.544220730797912,0.5668903803131992,0.6512055679840917,0.7372110365398956
22,0.344220730797912,0.7290082028337062,0.7290082028337062,0.7048471290082028,0.7084265473527218,0.7161819537658464,0.7054436987322893,0.7036539895600298,0.3528709917971663,0.35078299776286354,0.45100671140939597,0.5619686800894854,0.7221476510067114,0.7304996271439225,0.7304996271439225,0.7304996271439225,0.7304996271439225,0.344220730797912,0.7290082028337062,0.7290082028337062,0.7290082028337062,0.7290082028337062,0.7021625652498136,0.7036539895600298,0.7129008202833707,0.344220730797912,0.7290082028337062,0.7304996271439225,0.7304996271439225,0.7304996271439225,0.7036539895600298,0.7036539895600298,0.7036539895600298,0.7290082028337062,0.4208799403430276,0.5336316181953766,0.5819537658463833,0.5467561521252796,0.5395973154362416,0.5625652498135719,0.5279642058165548,0.5646532438478747,0.5548098434004475,0.5512304250559285,0.5431767337807606,0.5622669649515287,0.6517855663269535,0.7304996271439225
23,0.3343773303504847,0.743027591349739,0.743027591349739,0.693214019388516,0.6905294556301268,0.6821774794929157,0.7149888143176734,0.7149888143176734,0.34451901565995524,0.3388516032811335,0.7048471290082028,0.7364653243847875,0.740641312453393,0.7433258762117823,0.7433258762117823,0.7433258762117823,0.7433258762117823,0.3343773303504847,0.743027591349739,0.743027591349739,0.743027591349739,0.743027591349739,0.7325876211782252,0.7131991051454138,0.7146905294556302,0.3343773303504847,0.743027591349739,0.7433258762117823,0.7236390753169276,0.7236390753169276,0.7131991051454138,0.7131991051454138,0.7131991051454138,0.743027591349739,0.4065622669649515,0.5488441461595824,0.5777777777777777,0.5390007457121551,0.5786726323639075,0.5321401938851603,0.5476510067114094,0.5655480984340044,0.5434750186428039,0.5381058911260254,0.5419835943325876,0.522296793437733,0.6550004142845306,0.7433258762117823
24,0.3193139448173005,0.7515287099179717,0.7515287099179717,0.7070842654735272,0.7041014168530947,0.6951528709917971,0.724683072334079,0.7261744966442953,0.32915734526472784,0.6620432513049963,0.7166293810589113,0.7458612975391499,0.7512304250559284,0.7518269947800149,0.7518269947800149,0.7518269947800149,0.7518269947800149,0.3193139448173005,0.7515287099179717,0.7515287099179717,0.7515287099179717,0.7515287099179717,0.7425801640566742,0.7237882177479493,0.724683072334079,0.3193139448173005,0.7515287099179717,0.7518269947800149,0.7327367636092468,0.7327367636092468,0.7237882177479493,0.7237882177479493,0.7237882177479493,0.7515287099179717,0.3965697240865026,0.5728560775540641,0.5316927665920954,0.5621178225205071,0.5475018642803877,0.5388516032811335,0.541834451901566,0.5653989560029828,0.5522744220730798,0.5522744220730798,0.546607009694258,0.5245339299030575,0.6604744938823984,0.7518269947800149
25,0.2942580164056674,0.7563012677106636,0.7563012677106636,0.7533184190902311,0.7524235645041014,0.7527218493661446,0.7482475764354959,0.7446681580909769,0.30380313199105147,0.6966442953020134,0.7312453392990306,0.7598806860551827,0.7568978374347501,0.7551081282624906,0.7551081282624906,0.7551081282624906,0.7551081282624906,0.2942580164056674,0.7563012677106636,0.7563012677106636,0.7563012677106636,0.7563012677106636,0.75779269202088,0.7482475764354959,0.7491424310216257,0.2942580164056674,0.7563012677106636,0.7551081282624906,0.7482475764354959,0.7482475764354959,0.7482475764354959,0.7482475764354959,0.7482475764354959,0.7563012677106636,0.7357196122296793,0.5901565995525727,0.5570469798657718,0.5445190156599553,0.5994034302759135,0.537061894108874,0.5662938105891127,0.5707680835197614,0.5543624161073826,0.5803131991051454,0.5767337807606264,0.5567486950037286,0.6842820449084432,0.75779269202088
26,0.33363161819537657,0.7440715883668904,0.7440715883668904,0.6847129008202834,0.6808351976137211,0.7109619686800895,0.717524235645041,0.7178225205070843,0.3428784489187174,0.3303504847129008,0.7061894108873975,0.7354213273676361,0.7440715883668904,0.7452647278150634,0.7452647278150634,0.7452647278150634,0.7452647278150634,0.33363161819537657,0.7440715883668904,0.7440715883668904,0.7440715883668904,0.7440715883668904,0.7300521998508576,0.7166293810589113,0.72110365398956,0.33363161819537657,0.7440715883668904,0.7452647278150634,0.7306487695749441,0.7306487695749441,0.7166293810589113,0.7166293810589113,0.7166293810589113,0.7440715883668904,0.4052199850857569,0.5284116331096197,0.5824011931394482,0.5504847129008202,0.5445190156599553,0.5680835197613721,0.5310961968680089,0.5349739000745712,0.5472035794183445,0.5552572706935123,0.55137956748695,0.5615212527964206,0.6569503134752949,0.7452647278150634
27,0.30380313199105147,0.7670395227442207,0.7670395227442207,0.7360178970917226,0.7407904548844146,0.7473527218493662,0.7455630126771067,0.7434750186428039,0.31364653243847873,0.6873974645786727,0.7330350484712901,0.7598806860551827,0.7658463832960477,0.768530947054437,0.768530947054437,0.768530947054437,0.768530947054437,0.30380313199105147,0.7670395227442207,0.7670395227442207,0.7670395227442207,0.7670395227442207,0.7491424310216257,0.7434750186428039,0.7530201342281879,0.30380313199105147,0.7670395227442207,0.768530947054437,0.761372110365399,0.761372110365399,0.7434750186428039,0.7434750186428039,0.7434750186428039,0.7670395227442207,0.6921700223713646,0.5740492170022371,0.544220730797912,0.5549589858314691,0.5943325876211782,0.5829977628635347,0.5555555555555556,0.5528709917971663,0.5704697986577181,0.5618195376584638,0.5558538404175988,0.5746457867263236,0.6864473720551274,0.768530947054437
