,abilities,v_measure,mutual_info,adjusted_rand_score,calinski_harabasz,davies_bouldin,silhouette
random_model_n10,0.465046226978302,0.0025989217677251084,0.0018013417323652914,0.0015994854812732746,0.2423605535592023,42.95831628163601,-0.0015703308657185424
random_model_n9,0.464984655380249,0.0009409875500897122,0.0006511542458073616,-0.0007001380774327911,3.1818340839017183,11.83007265359345,0.005364328236240248
random_model_n7,0.46490395069122314,0.0007398172008601896,0.0005126127813662174,-0.0009799176637837596,0.4383615396039007,31.946852196051054,-0.0009467724329446458
random_model_n4,0.4648991525173187,0.0016772293646791143,0.0011598803684715886,0.00031344175496539806,0.9459755974306506,21.71849664061508,0.0015032704477809414
random_model_n12,0.46487748622894287,1.1614593320607664e-05,8.037185777132194e-06,-0.001982696449822522,1.5287727628719552,17.06983050152774,0.0007836177536420066
random_model_n6,0.4648664593696594,0.00018525340861219903,0.00012830113089240536,-0.0017468834842980967,1.1425758367244878,19.76202277563853,0.00023850494040125278
random_model_n5,0.46478867530822754,0.002268275645006136,0.0015713413157064093,0.0011374742571108206,0.0055822756549218575,282.8652790409679,-0.003329186800903828
random_model_n14,0.4647839367389679,4.6311852850104765e-05,3.207424434942263e-05,-0.0019392681363980195,0.6312314743017563,26.584517770922723,-0.0005312120150411842
random_model_n8,0.46476203203201294,0.0011626637946799423,0.0008043890143507038,-0.00039440553293517523,1.167788652615218,19.533336871606398,0.0008895266718773347
random_model_n2,0.46472546458244324,0.00018570707568868133,0.00012853204184631872,-0.001743278834397378,0.06589682665297988,82.24425303013832,-0.002424526391308955
random_model_n11,0.46465757489204407,0.000741109627441286,0.0005132710055285039,-0.0009773448758984055,0.33396191686064586,36.58979542865144,-0.0016249152916703526
dbscan_eps_0_1_min_samples_2,0.4405340850353241,0.0,0.0,0.0,,,
kmeans_n_clusters_1,0.4405340850353241,0.0,0.0,0.0,,,
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.4405340850353241,0.0,0.0,0.0,,,
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.4405340850353241,0.0,0.0,0.0,,,
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.4405340850353241,0.0,0.0,0.0,,,
