,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_01_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,average_model,optimal_clustering
10,0.36137659935255123,0.6133035301371975,0.6162710035455526,0.6137659935255125,0.6162324649298597,0.618120857098813,0.6220132572837984,0.6234777246801295,0.5928780638199476,0.6126483736704178,0.6205102512717743,0.6209341760443965,0.36307229844303995,0.36307229844303995,0.36137659935255123,0.36137659935255123,0.36137659935255123,0.36137659935255123,0.616116849082781,0.6146909203021428,0.613534761831355,0.6234391860644366,0.6228225682133498,0.623207954370279,0.6136503776784338,0.36137659935255123,0.6036303375982734,0.6163095421612456,0.6014336365037768,0.5322568213349776,0.5972329273932481,0.5972329273932481,0.6230923385232002,0.61557730846308,0.5621627871126869,0.5361106829042701,0.5455141051333436,0.5567288422999845,0.5390396176969323,0.5370741482965932,0.5497148142438724,0.5453984892862649,0.5529905965777709,0.538191768151688,0.5403884692461847,0.5436642515800832,0.5523354401109912,0.532102666872206,0.5343379065823955,0.5358794512101125,0.539694774163712,0.5411207029443502,0.5312548173269617,0.5426708117088879,0.6234777246801295
11,0.4183752119623863,0.6506474487436411,0.6543856944658548,0.6538076152304609,0.6449437336210884,0.6446354246955449,0.6439417296130723,0.6439417296130723,0.6372360104825034,0.650223523971019,0.42400184985355327,0.4211114536765839,0.4203792199784184,0.4203792199784184,0.4183752119623863,0.4183752119623863,0.4183752119623863,0.4183752119623863,0.6536919993833822,0.6567365500231231,0.655272082626792,0.6078310467088022,0.6516494527516572,0.6302219824263913,0.5942654539848928,0.4183752119623863,0.6342685370741483,0.6542700786187761,0.616116849082781,0.6467550485586557,0.646639432711577,0.646639432711577,0.6228996454447356,0.6562355480191151,0.5439340218899337,0.5314475104054263,0.5250501002004008,0.5093263449976877,0.5226992446431324,0.5180746107599815,0.5351857561276399,0.5027362417141976,0.5252813318945584,0.5183443810698319,0.527478032989055,0.5242793278865423,0.5288654231540003,0.5294435023893942,0.5260906428241098,0.5128333590257438,0.5160706027439494,0.5143749036534607,0.5207723138584862,0.5655284928832023,0.6562355480191151
12,0.454177585941113,0.6134576845999692,0.6780869431170032,0.6810544165253584,0.6810544165253584,0.6811700323724372,0.6798211808231849,0.678742099583783,0.6718822259904424,0.675659010328349,0.4627331586249422,0.45776167720055494,0.45548789887467245,0.45548789887467245,0.454177585941113,0.454177585941113,0.454177585941113,0.454177585941113,0.6097194388777555,0.6770849391089873,0.6804377986742716,0.6805919531370433,0.6811700323724372,0.6804763372899646,0.6763141667951287,0.454177585941113,0.6302219824263913,0.6791660243564052,0.6791660243564052,0.6245182673038384,0.6235548019115154,0.5953830738399877,0.6010097117311546,0.6785494065053184,0.5085170340681363,0.5163789116694928,0.5233929397256051,0.5031601664868198,0.5033528595652844,0.5144134422691536,0.5187683058424541,0.5044704794203793,0.5228533991059041,0.5340295976568522,0.5132958224140589,0.5133728996454447,0.5158779096654849,0.5187683058424541,0.4909819639278557,0.5023123169415754,0.5,0.4927932788654232,0.5103283490057037,0.5838286259127943,0.6811700323724372
13,0.42161245568059197,0.6609757977493449,0.6657931247109604,0.6661399722521967,0.6454832742407892,0.6452520425466317,0.6443271157700016,0.6443271157700016,0.6526514567596732,0.6626329582241406,0.427701556960074,0.42388623400647446,0.42361646369662403,0.42361646369662403,0.42161245568059197,0.42161245568059197,0.42161245568059197,0.42161245568059197,0.6645598890087868,0.6679127485740712,0.6672961307229844,0.6034376445198089,0.6645213503930939,0.6286804377986742,0.6399722521967011,0.42161245568059197,0.6449822722367813,0.6653691999383382,0.616116849082781,0.6476028981039001,0.6477955911823647,0.6477955911823647,0.6195082472637583,0.6672575921072915,0.6344997687683058,0.5270541082164328,0.526977030985047,0.5144905195005396,0.5131416679512872,0.527516571604748,0.5357252967473408,0.5042777863419146,0.5268999537536612,0.537151225527979,0.5218513950978881,0.5218899337135811,0.5209264683212579,0.5103283490057037,0.524394943733621,0.5385771543086172,0.5151456759673193,0.5248959457376291,0.5196932326190843,0.5735331060982364,0.6672575921072915
14,0.3851163866193926,0.46331123786033607,0.628834592261446,0.633382148913211,0.633382148913211,0.6122629875134885,0.6118005241251734,0.6076768922460305,0.5874826576229382,0.593687374749499,0.3860413133960228,0.38692770155696005,0.3848080776938492,0.3848080776938492,0.3851163866193926,0.3851163866193926,0.3851163866193926,0.3851163866193926,0.5179975335285957,0.6223986434407276,0.6321103745953446,0.6249421920764606,0.6181979343301989,0.6118005241251734,0.6243255742253738,0.3851163866193926,0.5250886388160937,0.6245568059195313,0.6365423154000308,0.6363110837058733,0.6362725450901804,0.6362725450901804,0.6362725450901804,0.622205950362263,0.5377293047633729,0.5318714351780484,0.5435871743486974,0.526437490365346,0.5419300138739016,0.5223138584862032,0.5443964852782488,0.538692770155696,0.5354940650531833,0.5324109757977493,0.535648219515955,0.5342608293510097,0.5322182827192847,0.5328734391860644,0.5355326036688762,0.5378449206104516,0.5303684291660243,0.5286727300755357,0.531563126252505,0.5307866445140994,0.6365423154000308
15,0.45783875443194083,0.6212810235856328,0.681285648219516,0.6838677354709419,0.6838677354709419,0.683829196855249,0.6818637274549099,0.6810158779096654,0.673616463696624,0.6784723292739325,0.4678587945121011,0.46234777246801295,0.4594573762910436,0.4594573762910436,0.45783875443194083,0.45783875443194083,0.45783875443194083,0.45783875443194083,0.6178510867889625,0.6813627254509018,0.683790658239556,0.6834052720826268,0.6834438106983197,0.6822105749961461,0.677663018344381,0.45783875443194083,0.6354246955449361,0.6813627254509018,0.6813627254509018,0.5706798211808232,0.6002004008016032,0.5990057037151225,0.5938415292122707,0.681285648219516,0.6437875751503006,0.5161862185910282,0.5213503930938801,0.5059734854324033,0.5217743178665022,0.5158393710497919,0.5224294743332819,0.5107522737783259,0.49915215045475564,0.48512409434253123,0.5039694774163712,0.5021581624788037,0.5102512717743178,0.5169569909048867,0.5255896408201017,0.5141051333436103,0.5168413750578079,0.5129875134885155,0.5128718976414367,0.5886802094216924,0.6838677354709419
16,0.3841529212270695,0.5418914752582087,0.6456759673192539,0.6501464467396331,0.6501464467396331,0.6324572221365808,0.6324572221365808,0.6234006474487437,0.608948666563897,0.6254046554647757,0.3856944658547865,0.38658085401572373,0.3837675350701403,0.3837675350701403,0.3841529212270695,0.3841529212270695,0.3841529212270695,0.3841529212270695,0.542777863419146,0.6366193926314166,0.6490288268845383,0.6405503314320949,0.6307229844303993,0.6324186835208879,0.6400878680437798,0.3841529212270695,0.5491752736241714,0.643093880067828,0.6523046092184369,0.6528441498381378,0.65326807461076,0.65326807461076,0.65326807461076,0.637505780792354,0.6269076614767998,0.5403884692461847,0.543779867427162,0.5246261754277787,0.5439725605056266,0.5508324340989672,0.5431247109603823,0.538191768151688,0.5368429166024357,0.5390010790812394,0.5332973639586867,0.5358409125944196,0.5286341914598428,0.5364575304455064,0.5354555264374904,0.5328349005703715,0.5420456297209805,0.5391166949283182,0.5350701402805611,0.5478792342519798,0.65326807461076
17,0.45541082164328656,0.6093725913365192,0.672614459688608,0.6760443964852783,0.6760443964852783,0.6757746261754278,0.675659010328349,0.6749653152458763,0.667026360413134,0.6714968398335132,0.46412054878988745,0.46015107137351624,0.4571835979651611,0.4571835979651611,0.45541082164328656,0.45541082164328656,0.45541082164328656,0.45541082164328656,0.6061738862340065,0.6729227686141513,0.6755819330969631,0.6757360875597348,0.6760829351009712,0.676160012332357,0.6722290735316787,0.45541082164328656,0.6269847387081856,0.6750038538615692,0.6750038538615692,0.6212039463542469,0.6204717126560814,0.592685370741483,0.5984661630954217,0.6733081547710806,0.5049714814243872,0.5138353630337599,0.497957453368275,0.5038538615692925,0.5215816247880376,0.5023508555572683,0.4912902728533991,0.5094804994604594,0.5001926930784646,0.4882457222136581,0.5067827963619547,0.5154539848928626,0.5124479728688146,0.5120625867118853,0.5087097271466009,0.5154154462771697,0.502543548635733,0.5135655927239093,0.5111761985509481,0.581584822065784,0.6760443964852783
18,0.4543317404038847,0.6172344689378757,0.6770849391089873,0.6798982580545707,0.6798982580545707,0.679782642207492,0.6798211808231849,0.6793587174348698,0.6722676121473716,0.6770464004932942,0.46327269924464315,0.45853244951441346,0.45571913056882996,0.45571913056882996,0.4543317404038847,0.4543317404038847,0.4543317404038847,0.4543317404038847,0.6133420687528904,0.6764683212579005,0.6788962540465546,0.6794357946662556,0.6800138739016495,0.6800909511330353,0.6756975489440419,0.4543317404038847,0.6306073685833204,0.6796284877447202,0.6796284877447202,0.5722599044242331,0.6041698782179744,0.5610066286418992,0.5610066286418992,0.6775474024973023,0.6422845691382766,0.5056651765068598,0.501503006012024,0.5228533991059041,0.5235085555726838,0.5059734854324033,0.5212733158624943,0.5041621704948358,0.5270155696007399,0.511214737166641,0.5189224603052258,0.5140665947279174,0.5165330661322646,0.5152227531987051,0.49421920764606136,0.5131416679512872,0.5120625867118853,0.5102512717743178,0.5090951133035302,0.5835345905486186,0.6798982580545707
19,0.38970248188685064,0.5115230460921844,0.616617851086789,0.6322645290581163,0.6340758439956837,0.6195467858794512,0.6175427778634192,0.6199707106520734,0.5921843687374749,0.6291814398026823,0.39872051795899494,0.3932094959149067,0.3910898720517959,0.3910898720517959,0.38970248188685064,0.38970248188685064,0.38970248188685064,0.38970248188685064,0.5129489748728225,0.6208956374287036,0.6325342993679667,0.6361183906274087,0.6305688299676275,0.6206644057345461,0.6193155541852937,0.38970248188685064,0.49321720363804533,0.6188145521812857,0.5614690920302142,0.5872514259287807,0.630877138893171,0.630877138893171,0.6325342993679667,0.6248651148450748,0.6286033605672884,0.5363033759827347,0.5344535224294743,0.5307923539386465,0.5311777400955757,0.5338754431940804,0.5277478032989055,0.531023585632804,0.5282873439186064,0.5337598273470017,0.5352242947433328,0.5327578233389857,0.5348003699707107,0.5335285956528442,0.532102666872206,0.529019577616772,0.5347232927393248,0.5395406197009404,0.5323338985663635,0.5334829202564674,0.6340758439956837
20,0.4556035147217512,0.6215122552797904,0.6845999691691075,0.6877986742716201,0.6877986742716201,0.6878372128873131,0.6876445198088484,0.6870279019577616,0.6786264837367042,0.6837135810081701,0.46531524587636813,0.4606520733775243,0.45714505934946814,0.45714505934946814,0.4556035147217512,0.4556035147217512,0.4556035147217512,0.4556035147217512,0.6180052412517343,0.6840604285494065,0.6872591336519193,0.6873362108833051,0.6881455218128565,0.6877601356559272,0.6841375057807924,0.4556035147217512,0.637505780792354,0.6871435178048404,0.6871435178048404,0.6228611068290427,0.6219747186681054,0.5949206104516725,0.5969631570833975,0.6852165870201943,0.6472560505626638,0.5125635887158934,0.49753352859565286,0.5255125635887159,0.5030445506397411,0.5160706027439494,0.517843379065824,0.5075921072915061,0.5217357792508093,0.5077848003699708,0.5169569909048867,0.5141051333436103,0.5171496839833514,0.49683983351318023,0.5262062586711885,0.5136426699552952,0.5183829196855249,0.4942962848774472,0.508671188530908,0.5928081233692455,0.6878372128873131
21,0.42238322799445044,0.5751117619855095,0.5997379374132881,0.5999306304917528,0.5999306304917528,0.5994296284877447,0.5556497610605827,0.5559580699861261,0.559580699861261,0.559580699861261,0.42870356096809004,0.4253507014028056,0.4232310775396948,0.4232310775396948,0.42238322799445044,0.42238322799445044,0.42238322799445044,0.42238322799445044,0.5730692153537845,0.5993525512563589,0.599776476028981,0.599776476028981,0.5983505472483428,0.5971173115461693,0.5500616617851086,0.42238322799445044,0.5806227840295977,0.5367273007553569,0.5431632495760752,0.5438569446585478,0.5420070911052876,0.5420070911052876,0.5438954832742408,0.5973485432403268,0.5197317712347772,0.513796824418067,0.5327578233389857,0.518305842454139,0.5204640049329428,0.5201556960073994,0.5297903499306305,0.5227377832588254,0.5299059657777093,0.536688762139664,0.5207723138584862,0.5225836287960537,0.5216972406351164,0.5256667180514876,0.5140665947279174,0.515299830430091,0.5186141513796825,0.52293047633729,0.5199244643132419,0.5172852828163449,0.5999306304917528
22,0.42145830121782024,0.6537305379990751,0.6583166332665331,0.6632110374595345,0.6433251117619855,0.644057345460151,0.644057345460151,0.644057345460151,0.6528826884538307,0.6616309542161246,0.4275474024973023,0.42334669338677355,0.42361646369662403,0.42361646369662403,0.42145830121782024,0.42145830121782024,0.42145830121782024,0.42145830121782024,0.6567750886388161,0.6617465700632034,0.6630568829967628,0.6577000154154463,0.6635193463850778,0.648142438723601,0.6595498689687066,0.42145830121782024,0.6355017727763219,0.6579697857252967,0.6411669492831817,0.6411284106674888,0.6411669492831817,0.6411669492831817,0.6253661168490828,0.6612455680591953,0.5302142747032527,0.522891937721597,0.5298288885463234,0.5223523971018961,0.5256667180514876,0.5344535224294743,0.5129489748728225,0.497957453368275,0.526437490365346,0.5158779096654849,0.5146446739633113,0.5262833359025744,0.5143749036534607,0.5268999537536612,0.5120240480961924,0.5136812085709881,0.5166872205950362,0.5237397872668413,0.5233158624942192,0.5683560853901535,0.6632110374595345
23,0.3862340064744874,0.5072837983659627,0.6138430707568984,0.6321874518267304,0.6338446123015261,0.6101433636503777,0.6183135501772776,0.622205950362263,0.6060968090026206,0.6251734237706181,0.3945583474641591,0.38943271157700016,0.38723601048250345,0.38723601048250345,0.3862340064744874,0.3862340064744874,0.3862340064744874,0.3862340064744874,0.5082472637582858,0.6185062432557422,0.632919685524896,0.6333436102975181,0.62625250501002,0.621666409742562,0.6213195622013258,0.3862340064744874,0.4960690611993217,0.61557730846308,0.5633960228148605,0.5874826576229382,0.6316479112070295,0.6316479112070295,0.6335363033759828,0.6213195622013258,0.6256744257746262,0.5328349005703715,0.5373824572221366,0.5329119778017574,0.5309079697857253,0.5388083860027748,0.5327963619546786,0.534646215507939,0.5390781563126252,0.5299830430090952,0.5330275936488361,0.5329119778017574,0.5261291814398027,0.5388469246184677,0.5398874672421766,0.5349545244334823,0.534145213503931,0.5297903499306305,0.5243178665022352,0.5320398632021879,0.6338446123015261
