,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,average_model,optimal_clustering
10,0.47191131009487264,0.5704082720392283,0.5861848417013111,0.5853320541520094,0.5840528728280567,0.5840528728280567,0.5731798315744591,0.5714742564758555,0.47191131009487264,0.47191131009487264,0.47191131009487264,0.47191131009487264,0.47191131009487264,0.47191131009487264,0.47191131009487264,0.47191131009487264,0.47191131009487264,0.47191131009487264,0.5090075684895,0.515190278221938,0.5058096151796184,0.49109902995416266,0.5081547809401983,0.5096471591514764,0.5115659311374053,0.47191131009487264,0.5377891482784352,0.5876772199125893,0.5868244323632875,0.5778701630956188,0.5778701630956188,0.538215542053086,0.538215542053086,0.47020573499626905,0.5019720712077603,0.5021852680950858,0.5060228120669438,0.5143374906726362,0.5107131435881036,0.5058096151796184,0.5098603560388019,0.5011192836584586,0.5068755996162456,0.5090075684895,0.49984010233450593,0.5115659311374053,0.5158298688839142,0.5134847031233344,0.4964289521372988,0.5062360089542692,0.517109050207867,0.5047436307429911,0.49451018015136977,0.5102867498134527,0.5245314603591973,0.5876772199125893
11,0.48385033578509756,0.581281313292826,0.5923675514337491,0.5932203389830508,0.5913015669971219,0.5913015669971219,0.5748854066730625,0.5768041786589916,0.48385033578509756,0.48385033578509756,0.48385033578509756,0.48385033578509756,0.48385033578509756,0.48385033578509756,0.48385033578509756,0.48385033578509756,0.48385033578509756,0.48385033578509756,0.5188146253064705,0.4614646626159258,0.5322460292079736,0.5646519560814413,0.5571900650250506,0.4923782112781153,0.4827843513484703,0.48385033578509756,0.5473830082080802,0.5927939452084,0.5919411576590982,0.5768041786589916,0.5768041786589916,0.5580428525743524,0.5580428525743524,0.4827843513484703,0.5145506875599616,0.49962690544718047,0.5068755996162456,0.503251252531713,0.4979213303485769,0.4817183669118431,0.505170024517642,0.5111395373627545,0.5156166719965889,0.5083679778275237,0.5006928898838077,0.505170024517642,0.5002664961091569,0.49387058948939344,0.5141242937853108,0.4987741178978787,0.4992005116725296,0.49813452723590235,0.5085811747148492,0.501332480545784,0.5341726973749146,0.5932203389830508
12,0.4800127918132395,0.5827736915041041,0.5979106705042107,0.5959918985182816,0.5938599296450272,0.5938599296450272,0.5787229506449206,0.5782965568702697,0.4800127918132395,0.4800127918132395,0.4800127918132395,0.4800127918132395,0.4800127918132395,0.4800127918132395,0.4800127918132395,0.4800127918132395,0.4800127918132395,0.4800127918132395,0.5237181537149558,0.5260633194755356,0.5371495576164588,0.5665707280673702,0.5565504743630743,0.5090075684895,0.49451018015136977,0.4800127918132395,0.5522865366165653,0.5979106705042107,0.5972710798422343,0.5804285257435241,0.5804285257435241,0.5576164587997016,0.5576164587997016,0.47873361048928686,0.5107131435881036,0.5034644494190385,0.5087943716021746,0.5128451124613581,0.49984010233450593,0.4864086984330029,0.5023984649824113,0.501332480545784,0.48854066730625734,0.5034644494190385,0.4960025583626479,0.503251252531713,0.5015456774331095,0.5128451124613581,0.49280460505276624,0.4960025583626479,0.5126319155740326,0.4977081334612515,0.5083679778275237,0.5070887965035711,0.5338726424964566,0.5979106705042107
13,0.47361688519347617,0.5757381942223644,0.5893827950111928,0.5878904167999147,0.5863980385886366,0.5863980385886366,0.5757381942223644,0.5755249973350389,0.47361688519347617,0.47361688519347617,0.47361688519347617,0.47361688519347617,0.47361688519347617,0.47361688519347617,0.47361688519347617,0.47361688519347617,0.47361688519347617,0.47361688519347617,0.5179618377571688,0.46935294744696726,0.5290480758980919,0.5571900650250506,0.5043172369683403,0.5109263404754291,0.515190278221938,0.47361688519347617,0.540134314039015,0.5887432043492165,0.5885300074618911,0.5772305724336425,0.5772305724336425,0.5358703762925061,0.5358703762925061,0.4742564758554525,0.5036776463063639,0.49898731478520414,0.49813452723590235,0.5117791280247308,0.4964289521372988,0.5083679778275237,0.5079415840528728,0.5173222470951924,0.5036776463063639,0.49024624240486087,0.5004796929964822,0.505170024517642,0.5015456774331095,0.5141242937853108,0.5143374906726362,0.49898731478520414,0.5002664961091569,0.5036776463063639,0.5094339622641509,0.5049568276303166,0.5262370354578009,0.5893827950111928
14,0.4742564758554525,0.5569768681377252,0.5714742564758555,0.5725402409124827,0.5723270440251572,0.5723270440251572,0.5667839249546957,0.5623067903208613,0.4742564758554525,0.4742564758554525,0.4742564758554525,0.4742564758554525,0.4742564758554525,0.4742564758554525,0.4742564758554525,0.4742564758554525,0.4742564758554525,0.4742564758554525,0.49621575524997336,0.480225988700565,0.49195181750346445,0.48406353267242297,0.48981984863021,0.5085811747148492,0.5041040400810148,0.4742564758554525,0.5307536509966955,0.5719006502505063,0.5708346658138791,0.5663575311800447,0.5663575311800447,0.5356571794051807,0.5356571794051807,0.47361688519347617,0.5002664961091569,0.5083679778275237,0.5066624027289202,0.49387058948939344,0.4925914081654408,0.5119923249120563,0.49472337703869523,0.5145506875599616,0.5092207653768255,0.5126319155740326,0.5073019933908965,0.5085811747148492,0.5021852680950858,0.5122055217993817,0.4977081334612515,0.4968553459119497,0.49898731478520414,0.505170024517642,0.4983477241232278,0.5036776463063639,0.5201095989924474,0.5725402409124827
15,0.4671143801300501,0.5619869949898731,0.5813879117364886,0.5786163522012578,0.5781899584266069,0.5781899584266069,0.5402409124826778,0.5491951817503464,0.4671143801300501,0.4671143801300501,0.4671143801300501,0.4671143801300501,0.4671143801300501,0.4671143801300501,0.4671143801300501,0.4671143801300501,0.4671143801300501,0.4671143801300501,0.5031446540880503,0.5319262338769853,0.5221191770600149,0.5622001918771986,0.5427992751305831,0.5020786696514231,0.5289414774544292,0.4671143801300501,0.5283018867924528,0.580108730412536,0.5807483210745124,0.5464236222151156,0.5464236222151156,0.5449312440038375,0.5449312440038375,0.4660483956934229,0.4988807163415414,0.5127385140176953,0.5103933482571155,0.4937639910457307,0.5054898198486302,0.4988807163415414,0.5142308922289734,0.5165760579895533,0.5238247521586185,0.5089009700458373,0.508261379383861,0.5046370322993284,0.500586291440145,0.5157232704402516,0.4954695661443343,0.514017695341648,0.48822087197526914,0.5067690011725828,0.5097537575951391,0.49866751945421595,0.5164023420072882,0.5813879117364886
16,0.4657286003624347,0.5591088370109797,0.5778701630956188,0.5723270440251572,0.5723270440251572,0.5723270440251572,0.5431190704615713,0.5514337490672636,0.4657286003624347,0.4657286003624347,0.4657286003624347,0.4657286003624347,0.4657286003624347,0.4657286003624347,0.4657286003624347,0.4657286003624347,0.4657286003624347,0.4657286003624347,0.5009060867711331,0.5316064385459972,0.5226521692783286,0.5550580961517961,0.5017588743204349,0.5096471591514764,0.5288348790107664,0.4657286003624347,0.5281952883487901,0.5768041786589916,0.5782965568702697,0.5499413708559855,0.5499413708559855,0.5473830082080802,0.5473830082080802,0.46487581281313295,0.49451018015136977,0.5041040400810148,0.5143374906726362,0.49429698326404437,0.5047436307429911,0.5043172369683403,0.4847031233343993,0.5158298688839142,0.5224389723910031,0.5085811747148492,0.501332480545784,0.5139110968979853,0.5070887965035711,0.5019720712077603,0.503251252531713,0.5168958533205416,0.5179618377571688,0.49962690544718047,0.5111395373627545,0.5143374906726362,0.5151429011358656,0.5782965568702697
17,0.4596524890736595,0.5698752798209146,0.5828802899477667,0.5803219272998614,0.5798955335252105,0.5798955335252105,0.5466368191024411,0.5545251039334825,0.4596524890736595,0.4596524890736595,0.4596524890736595,0.4596524890736595,0.4596524890736595,0.4596524890736595,0.4596524890736595,0.4596524890736595,0.4596524890736595,0.4596524890736595,0.4965355505809615,0.5370429591727961,0.5178552393135061,0.5671037202856838,0.5519667412855772,0.5161496642149025,0.5152968766656006,0.4596524890736595,0.5329922183136127,0.5811747148491632,0.5818143055111396,0.554738300820808,0.554738300820808,0.5519667412855772,0.5519667412855772,0.4609316703976122,0.4971751412429379,0.5150836797782752,0.5172156486515297,0.5089009700458373,0.5110329389190917,0.5110329389190917,0.519774011299435,0.5106065451444409,0.5263831148065238,0.5059162136232811,0.516362861102228,0.5018654727640977,0.5110329389190917,0.5018654727640977,0.5157232704402516,0.49525636925700883,0.5263831148065238,0.5065558042852575,0.5097537575951391,0.5150836797782752,0.5154705926478658,0.5828802899477667
18,0.47308389297516257,0.5677433109476602,0.5845858650463703,0.5856518494829975,0.5850122588210213,0.5850122588210213,0.5732864300181217,0.570514870482891,0.47308389297516257,0.47308389297516257,0.47308389297516257,0.47308389297516257,0.47308389297516257,0.47308389297516257,0.47308389297516257,0.47308389297516257,0.47308389297516257,0.47308389297516257,0.4937639910457307,0.5272359023558256,0.4912056283978254,0.5540987101588317,0.5074085918345592,0.5007994883274705,0.4993071101161923,0.47308389297516257,0.5370429591727961,0.5852254557083466,0.5833066837224177,0.5737128237927727,0.5737128237927727,0.5387485342713997,0.5387485342713997,0.4722311054258608,0.5025050634260739,0.5069821980599083,0.5089009700458373,0.5050634260739794,0.5095405607078136,0.514017695341648,0.49482997548235796,0.5076217887218847,0.49994670077816866,0.5067690011725828,0.5059162136232811,0.5031446540880503,0.5001598976654941,0.5189212237501333,0.49952030700351774,0.5089009700458373,0.4961091568063106,0.49866751945421595,0.5003730945528195,0.49909391322886687,0.5244801351826189,0.5856518494829975
19,0.48235795757381944,0.5736062253491099,0.5861848417013111,0.5857584479266603,0.5853320541520094,0.5853320541520094,0.5755249973350389,0.5727534377998081,0.48235795757381944,0.48235795757381944,0.48235795757381944,0.48235795757381944,0.48235795757381944,0.48235795757381944,0.48235795757381944,0.48235795757381944,0.48235795757381944,0.48235795757381944,0.5175354439825178,0.5192410190811214,0.5043172369683403,0.4925914081654408,0.5435454642362222,0.5096471591514764,0.5045304338556658,0.48235795757381944,0.5465302206587784,0.5881036136872402,0.5863980385886366,0.577017375546317,0.577017375546317,0.5537789148278435,0.5537789148278435,0.4804391855878904,0.5077283871655474,0.505596418292293,0.49706854279927515,0.48491632022172476,0.5023984649824113,0.5038908431936894,0.5030380556443876,0.5104999467007781,0.48960665174288454,0.5098603560388019,0.5060228120669438,0.5087943716021746,0.499413708559855,0.4934441957147426,0.48960665174288454,0.5049568276303166,0.4977081334612515,0.5038908431936894,0.5015456774331095,0.5098603560388019,0.5311563562283101,0.5881036136872402
20,0.4699925381089436,0.5650783498560921,0.5778701630956188,0.5774437693209679,0.577017375546317,0.577017375546317,0.5697686813772519,0.5701950751519028,0.4699925381089436,0.4699925381089436,0.4699925381089436,0.4699925381089436,0.4699925381089436,0.4699925381089436,0.4699925381089436,0.4699925381089436,0.4699925381089436,0.4699925381089436,0.49451018015136977,0.5132715062360089,0.497494936573926,0.49451018015136977,0.5090075684895,0.5136979000106598,0.5096471591514764,0.4699925381089436,0.5326724229826244,0.5782965568702697,0.5778701630956188,0.5723270440251572,0.5723270440251572,0.5535657179405181,0.5535657179405181,0.4695661443342927,0.5002664961091569,0.5004796929964822,0.5068755996162456,0.5094339622641509,0.4923782112781153,0.4921650143907899,0.49365739260206803,0.5183882315318197,0.48768787975695554,0.5128451124613581,0.5081547809401983,0.4906726361795118,0.5090075684895,0.5041040400810148,0.5023984649824113,0.5130583093486835,0.5021852680950858,0.5064492058415947,0.5079415840528728,0.505170024517642,0.5220283709783763,0.5782965568702697
21,0.45720072486941693,0.5454642362221511,0.5510073552926127,0.5258501225882102,0.5296876665600683,0.5309668478840209,0.5249973350389084,0.5288348790107664,0.45720072486941693,0.45720072486941693,0.45720072486941693,0.45720072486941693,0.45720072486941693,0.45720072486941693,0.45720072486941693,0.45720072486941693,0.45720072486941693,0.45720072486941693,0.5154034751092634,0.5230785630529794,0.5309668478840209,0.5068755996162456,0.5087943716021746,0.5235049568276303,0.5260633194755356,0.45720072486941693,0.5205202004050741,0.5480225988700564,0.5510073552926127,0.536296770067157,0.536296770067157,0.5377891482784352,0.5377891482784352,0.45784031553139326,0.47916000426393773,0.5068755996162456,0.519027822193796,0.5232917599403049,0.5081547809401983,0.5130583093486835,0.5062360089542692,0.505596418292293,0.5049568276303166,0.51135273425008,0.5168958533205416,0.5122055217993817,0.5134847031233344,0.5119923249120563,0.5149770813346125,0.5168958533205416,0.5224389723910031,0.5107131435881036,0.5183882315318197,0.5102867498134527,0.49891624915609567,0.5510073552926127
22,0.4832107451231212,0.584692463490033,0.5962050954056071,0.5955655047436308,0.594286323419678,0.594286323419678,0.5821341008421277,0.5829868883914295,0.4832107451231212,0.4832107451231212,0.4832107451231212,0.4832107451231212,0.4832107451231212,0.4832107451231212,0.4832107451231212,0.4832107451231212,0.4832107451231212,0.4832107451231212,0.5296876665600683,0.517109050207867,0.536723163841808,0.5608144121095832,0.5535657179405181,0.49962690544718047,0.5081547809401983,0.4832107451231212,0.55207333972924,0.5962050954056071,0.5959918985182816,0.5825604946167786,0.5825604946167786,0.5603880183349323,0.5603880183349323,0.4827843513484703,0.5136979000106598,0.5060228120669438,0.4940837863767189,0.5075151902782219,0.5053832214049675,0.5058096151796184,0.503251252531713,0.5200938066304231,0.5136979000106598,0.5115659311374053,0.49984010233450593,0.5066624027289202,0.49728173968660055,0.4964289521372988,0.49706854279927515,0.5023984649824113,0.499413708559855,0.5045304338556658,0.5058096151796184,0.5041040400810148,0.5360046113697111,0.5962050954056071
