,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_08_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,average_model,optimal_clustering
10,0.41174240372637166,0.5332827817797757,0.5741212154037806,0.5422737366625142,0.6018523533553594,0.6056437198721768,0.6042354980230732,0.614851324270162,0.5649136110057954,0.6036938742349564,0.6033688999620863,0.6033688999620863,0.6033688999620863,0.41174240372637166,0.41174240372637166,0.41174240372637166,0.41174240372637166,0.41174240372637166,0.5259166982613876,0.5213670584412068,0.6038021989925798,0.6075935655093971,0.6174511184531225,0.6221090830309267,0.6171261441802524,0.41174240372637166,0.6033688999620863,0.6409575908573905,0.6433407355251043,0.6433407355251043,0.6423658127064941,0.6275253209120945,0.6236256296376537,0.4858365379407464,0.6033688999620863,0.49266099767101773,0.4964523641878351,0.48995287873043386,0.5570059036992906,0.6433407355251043
11,0.4409359259058658,0.5683258408709311,0.604939608947625,0.6084060011915723,0.5607431078372962,0.6008232681579375,0.5904240914260954,0.6124140172236364,0.5547852461680117,0.626929534745166,0.626929534745166,0.626929534745166,0.626929534745166,0.4409359259058658,0.4409359259058658,0.4409359259058658,0.4409359259058658,0.4409359259058658,0.5729838054487353,0.6172886313166874,0.6100308725559227,0.5286789795807831,0.6367870876888913,0.5975735254292368,0.6282294318366463,0.4409359259058658,0.626929534745166,0.626929534745166,0.626929534745166,0.6459946920868764,0.6208633483182582,0.6084060011915723,0.6208633483182582,0.5858744516059146,0.626929534745166,0.48415750419758435,0.497481449385257,0.5004062178410876,0.5719968465459447,0.6459946920868764
12,0.4445648052862482,0.5658885338244055,0.5858202892271028,0.6130098033905649,0.6122515300872015,0.6072685912365271,0.5687049775226128,0.6075935655093971,0.6116015815414613,0.6360829767643394,0.6360829767643394,0.6360829767643394,0.6360829767643394,0.4445648052862482,0.4445648052862482,0.4445648052862482,0.4445648052862482,0.4445648052862482,0.5757460867681309,0.568163353734496,0.6168011699073823,0.6425824622217408,0.641715864160754,0.6341331311271191,0.643557385040351,0.4445648052862482,0.6360829767643394,0.6360829767643394,0.6360829767643394,0.6534149379840762,0.6372745490981964,0.6446406326165846,0.6372745490981964,0.5863619130152197,0.6360829767643394,0.5124844283160916,0.49038617776092724,0.49991875643178246,0.5810058555549537,0.6534149379840762
13,0.4394735416779505,0.6022856523858527,0.6275253209120945,0.608135189297514,0.6085684883280074,0.5826788712560256,0.5923197746845041,0.5395656177219303,0.6025023019010995,0.6222174077885501,0.6222174077885501,0.6222174077885501,0.6222174077885501,0.4394735416779505,0.4394735416779505,0.4394735416779505,0.4394735416779505,0.4394735416779505,0.6054270703569301,0.6299084655798083,0.6210258354546931,0.6189676650598495,0.6382494719168066,0.5818122731950387,0.6136597519363051,0.4394735416779505,0.6222174077885501,0.6222174077885501,0.6222174077885501,0.628608568488328,0.5993608839300222,0.6113849320262146,0.5993608839300222,0.608785137843254,0.6222174077885501,0.48930293018469373,0.5014353030385095,0.5021935763418729,0.5713208198178138,0.628608568488328
14,0.4114715918323133,0.5988734225207171,0.5869576991821481,0.5906407409413421,0.5983317987326003,0.5965986026106267,0.5889075448193685,0.6097058982830525,0.5671342685370742,0.6107891458592861,0.610139197313546,0.610139197313546,0.610139197313546,0.4114715918323133,0.4114715918323133,0.4114715918323133,0.4114715918323133,0.4114715918323133,0.5949737312462763,0.597898499702107,0.5989817472783404,0.6346205925364242,0.6111141201321562,0.6260629366841791,0.6117640686778963,0.4114715918323133,0.610139197313546,0.6204300492877647,0.6366787629312679,0.6366787629312679,0.6404701294480853,0.627254509018036,0.621729946379245,0.5902074419108487,0.610139197313546,0.5100471212695662,0.49585657802090666,0.49282348480745275,0.5644783059612719,0.6404701294480853
15,0.4419650111032877,0.6053187455993068,0.5826788712560256,0.5958944916860749,0.5824622217407789,0.583112170286519,0.5809456751340519,0.60510209608406,0.5969777392623083,0.6257921247901208,0.6257921247901208,0.6257921247901208,0.6257921247901208,0.4419650111032877,0.4419650111032877,0.4419650111032877,0.4419650111032877,0.4419650111032877,0.6067269674484104,0.5720630450089368,0.5823538969831555,0.5799707523154417,0.613334777663435,0.6042354980230732,0.5994692086876455,0.4419650111032877,0.6257921247901208,0.6257921247901208,0.6257921247901208,0.6025023019010995,0.6263337485782375,0.6278502951849645,0.6263337485782375,0.5981693115961653,0.6257921247901208,0.5108595569517413,0.5031684991604831,0.4986188593403022,0.5730299437714267,0.6278502951849645
16,0.4433190705735796,0.5881492715160049,0.6172886313166874,0.619888425499648,0.5696257379624113,0.5855494773330445,0.5853328278177977,0.6156637599523371,0.576233548177436,0.6260629366841791,0.6260629366841791,0.6260629366841791,0.6260629366841791,0.4433190705735796,0.4433190705735796,0.4433190705735796,0.4433190705735796,0.4433190705735796,0.584791204029681,0.6054812327357417,0.6104641715864161,0.5968152521258734,0.5952987055191464,0.6274711585332828,0.5803498889671235,0.4433190705735796,0.6260629366841791,0.6260629366841791,0.6260629366841791,0.6166386827709474,0.621729946379245,0.6206466988030114,0.621729946379245,0.5596598602610626,0.6260629366841791,0.5301955261875102,0.48610734983480475,0.5046308833883985,0.5728353604105108,0.6260629366841791
17,0.44315658343714454,0.5778042571629746,0.5793208037697015,0.6117099062990846,0.6108433082380978,0.5993608839300222,0.5942696203217245,0.5771543086172345,0.6064019931755402,0.6230840058495369,0.6230840058495369,0.6230840058495369,0.6230840058495369,0.44315658343714454,0.44315658343714454,0.44315658343714454,0.44315658343714454,0.44315658343714454,0.5722796945241835,0.5869035368033364,0.6125765043600715,0.6055353951145535,0.6085684883280074,0.5714130964631967,0.590153279532037,0.44315658343714454,0.6230840058495369,0.6230840058495369,0.6230840058495369,0.6120348805719548,0.6165845203921356,0.6052104208416834,0.6165845203921356,0.5448735308454747,0.6230840058495369,0.4908194767914207,0.49851053458267885,0.5001354059470292,0.5702135000732196,0.6230840058495369
18,0.4148296593186373,0.571683908357255,0.5874993229702649,0.6305042517467367,0.6256296376536857,0.6238964415317121,0.6061311812814819,0.6193468017115312,0.5727671559334886,0.604614634674755,0.6040730108866381,0.6040730108866381,0.6040730108866381,0.4148296593186373,0.4148296593186373,0.4148296593186373,0.4148296593186373,0.4148296593186373,0.5709256350538916,0.5754752748740725,0.619888425499648,0.6149054866489736,0.6392785571142284,0.6169636570438174,0.6225965444402318,0.4148296593186373,0.6040730108866381,0.598548448247847,0.6492444348155771,0.6492444348155771,0.6491361100579538,0.620213399772518,0.625088013865569,0.5802415642095001,0.6040730108866381,0.4817743595298706,0.5021394139630613,0.4931484590803228,0.5675234352589063,0.6492444348155771
19,0.4132589503330986,0.6006607810215024,0.634999729188106,0.6201592373937064,0.6273086713968478,0.6052104208416834,0.6171261441802524,0.6110599577533445,0.5633970643990684,0.5967610897470617,0.5981693115961653,0.5981693115961653,0.5981693115961653,0.4132589503330986,0.4132589503330986,0.4132589503330986,0.4132589503330986,0.4132589503330986,0.6067269674484104,0.6225423820614201,0.6283919189730813,0.6263337485782375,0.599902507718139,0.6026106266587229,0.6188593403022261,0.4132589503330986,0.5981693115961653,0.6178844174836159,0.6340248063694958,0.6340248063694958,0.6328332340356388,0.6287168932459514,0.6203758869089531,0.611818231056708,0.5981693115961653,0.47142934517684015,0.49471916806586147,0.4961273899149651,0.5676578381989204,0.634999729188106
20,0.41780859015327954,0.6047771218111899,0.6373828738558197,0.6345664301576125,0.6225423820614201,0.6119265558143314,0.610301684449981,0.6044521475383199,0.5604722959432378,0.5981693115961653,0.5975193630504252,0.5975193630504252,0.5975193630504252,0.41780859015327954,0.41780859015327954,0.41780859015327954,0.41780859015327954,0.41780859015327954,0.5994692086876455,0.6367329253100796,0.6294751665493148,0.5923197746845041,0.6275253209120945,0.6210258354546931,0.6172344689378757,0.41780859015327954,0.5975193630504252,0.6473487515571684,0.6201592373937064,0.6201592373937064,0.6138764014515518,0.62189243351568,0.6248172019715106,0.5765043600714943,0.5975193630504252,0.49547744136922495,0.502518550614743,0.4911444510642907,0.566807288250174,0.6473487515571684
21,0.44256079727021613,0.4864323241076748,0.5912906894870823,0.5486107349834805,0.5574933651085956,0.5719005578725017,0.5696257379624113,0.5643178248388669,0.6177219303471808,0.6324540973839571,0.6324540973839571,0.6324540973839571,0.6324540973839571,0.44256079727021613,0.44256079727021613,0.44256079727021613,0.44256079727021613,0.44256079727021613,0.4971564751123869,0.5848995287873043,0.5599848345339328,0.5987650977630937,0.6360288143855278,0.6136055895574933,0.6189135026810377,0.44256079727021613,0.6324540973839571,0.6324540973839571,0.6324540973839571,0.645561393056383,0.6055895574933651,0.6190218274386611,0.6055895574933651,0.5256458863673292,0.6324540973839571,0.48664897362292153,0.5049558576612685,0.4991063207496073,0.5638444055277723,0.645561393056383
22,0.41195905324161836,0.5618805177923415,0.6031522504468396,0.6071602664789038,0.6041271732654498,0.617017819422629,0.6162595461192656,0.6223257325461734,0.5773709581324812,0.6054270703569301,0.6048854465688133,0.6048854465688133,0.6048854465688133,0.41195905324161836,0.41195905324161836,0.41195905324161836,0.41195905324161836,0.41195905324161836,0.5549477333044467,0.5934030222607377,0.6242755781833939,0.6174511184531225,0.6119265558143314,0.6326165845203922,0.6204842116665764,0.41195905324161836,0.6048854465688133,0.6523316904078427,0.6477820505876618,0.6477820505876618,0.6455072306775713,0.6272003466392244,0.6226507068190434,0.45561393056383037,0.6048854465688133,0.49796891079456207,0.4994854574012891,0.5079347884959108,0.5633248478939862,0.6523316904078427
23,0.4186210258354547,0.5398364296159888,0.5971402263987434,0.600389969127444,0.6058062070086118,0.6074310783729622,0.5773167957536695,0.604939608947625,0.5622596544440231,0.6039646861290148,0.6037480366137681,0.6037480366137681,0.6037480366137681,0.4186210258354547,0.4186210258354547,0.4186210258354547,0.4186210258354547,0.4186210258354547,0.5383198830092618,0.6069977793424687,0.6112224448897795,0.6128473162541299,0.5976818501868602,0.6139305638303635,0.6111141201321562,0.4186210258354547,0.6037480366137681,0.6332123706873206,0.5949737312462763,0.5949737312462763,0.5938904836700428,0.618046904620051,0.6036397118561447,0.4734333531928722,0.6037480366137681,0.47765801874018304,0.5033309862969182,0.49661485132427013,0.5533970844592088,0.6332123706873206
24,0.4128798136814169,0.6056978822509884,0.6349455668092943,0.611330769647403,0.626929534745166,0.6169636570438174,0.621729946379245,0.6097058982830525,0.5619346801711531,0.5986567730054704,0.6002816443698207,0.6002816443698207,0.6002816443698207,0.4128798136814169,0.4128798136814169,0.4128798136814169,0.4128798136814169,0.4128798136814169,0.611980718193143,0.618371878892921,0.6223798949249851,0.6229215187131019,0.6173969560743108,0.589990792395602,0.6150138114065969,0.4128798136814169,0.6002816443698207,0.6275794832909062,0.6431782483886692,0.6431782483886692,0.642203325570059,0.6349455668092943,0.6234631425012187,0.6150138114065969,0.6002816443698207,0.5274874072469263,0.502681037751178,0.501164491144451,0.5702275421714299,0.6431782483886692
25,0.4412067377999242,0.602069002870606,0.5974110382928018,0.5861452634999729,0.5887450576829334,0.58798678437957,0.5801874018306884,0.6086768130856307,0.552564588636733,0.6322916102475221,0.6322916102475221,0.6322916102475221,0.6322916102475221,0.4412067377999242,0.4412067377999242,0.4412067377999242,0.4412067377999242,0.4412067377999242,0.6053187455993068,0.6004441315062558,0.579754102800195,0.6134431024210584,0.5873368358338298,0.6105183339652277,0.6107349834804745,0.4412067377999242,0.6322916102475221,0.6322916102475221,0.6322916102475221,0.6111682825109679,0.6142013757244218,0.6157179223311487,0.6142013757244218,0.596869414504685,0.6322916102475221,0.5203921356225966,0.5063099171315604,0.49937713264366573,0.5726488011057149,0.6322916102475221
26,0.415046308833884,0.5722255321453719,0.6210799978335049,0.6324540973839571,0.6024481395222878,0.6194551264691546,0.6106808211016628,0.5929155608514326,0.576558522450306,0.5951903807615231,0.5957320045496398,0.5957320045496398,0.5957320045496398,0.415046308833884,0.415046308833884,0.415046308833884,0.415046308833884,0.415046308833884,0.5785083680875264,0.6207550235606348,0.6292043546552565,0.6167470075285707,0.6281211070790229,0.6259546119265558,0.606456155554352,0.415046308833884,0.5957320045496398,0.599740020581704,0.6118723934355197,0.6118723934355197,0.6140388885879868,0.6152304609218436,0.6136055895574933,0.5931322103666793,0.5957320045496398,0.4818826842874939,0.4915235877159725,0.5065807290256188,0.5611643707836094,0.6324540973839571
27,0.44451064290743647,0.48448247847045445,0.589990792395602,0.5477441369224937,0.5566267670476087,0.569517413204788,0.5668092942642041,0.5617180306559064,0.6164220332557006,0.6357038401126578,0.6357038401126578,0.6357038401126578,0.6357038401126578,0.44451064290743647,0.44451064290743647,0.44451064290743647,0.44451064290743647,0.44451064290743647,0.4988896712343606,0.5838162812110708,0.5591182364729459,0.5994150463088339,0.635162216324541,0.611655743920273,0.6182635541352977,0.44451064290743647,0.6357038401126578,0.6357038401126578,0.6357038401126578,0.645561393056383,0.6051562584628717,0.618371878892921,0.6051562584628717,0.5262958349130694,0.6357038401126578,0.509397172723826,0.5038726100850349,0.49693982559714023,0.5646869314203984,0.645561393056383
28,0.41390889887883875,0.5891783567134269,0.5845203921356226,0.6317499864594053,0.6316416617017819,0.6196176136055895,0.6189676650598495,0.6104100092076044,0.5841954178627525,0.6047771218111899,0.6049937713264366,0.6049937713264366,0.6049937713264366,0.41390889887883875,0.41390889887883875,0.41390889887883875,0.41390889887883875,0.41390889887883875,0.5899366300167903,0.603585549477333,0.6351080539457293,0.6386827709473,0.6345664301576125,0.6267670476087309,0.615176298543032,0.41390889887883875,0.6049937713264366,0.6522233656502193,0.6347830796728592,0.6347830796728592,0.6347830796728592,0.6069436169636571,0.625250501002004,0.5623138168228349,0.6049937713264366,0.5251584249580241,0.5034934734333532,0.5030601744028598,0.5679467042192493,0.6522233656502193
29,0.4145588474245789,0.583112170286519,0.6152846233006554,0.6164761956345123,0.5997941829605157,0.617017819422629,0.6162595461192656,0.6214591344851866,0.5754211124952608,0.6054270703569301,0.6046687970535666,0.6046687970535666,0.6046687970535666,0.4145588474245789,0.4145588474245789,0.4145588474245789,0.4145588474245789,0.4145588474245789,0.5770459838596111,0.6072685912365271,0.6296918160645616,0.6191843145750962,0.6041271732654498,0.6332665330661322,0.617017819422629,0.4145588474245789,0.6046687970535666,0.6527649894383362,0.6456155554351947,0.6456155554351947,0.6429074364946108,0.6217841087580567,0.6172344689378757,0.5415154633591507,0.6046687970535666,0.4975356117640687,0.49926880788604233,0.4891946054270704,0.5677180186198222,0.6527649894383362
30,0.44185668634566433,0.6009857552943725,0.5962194659589449,0.5851703406813628,0.5878784596219466,0.5875534853490765,0.5796457780425717,0.6077018902670205,0.5523479391214862,0.6316416617017819,0.6316416617017819,0.6316416617017819,0.6316416617017819,0.44185668634566433,0.44185668634566433,0.44185668634566433,0.44185668634566433,0.44185668634566433,0.6040188485078265,0.5994692086876455,0.5796457780425717,0.6134431024210584,0.5860369387423495,0.6090017873585007,0.6100850349347343,0.44185668634566433,0.6316416617017819,0.6316416617017819,0.6316416617017819,0.6106266587228512,0.6138764014515518,0.6150679737854087,0.6138764014515518,0.5957861669284515,0.6316416617017819,0.5206087851378433,0.4916860748524075,0.5002437307046526,0.5722596343838829,0.6316416617017819
31,0.4136380869847804,0.507880626117099,0.604614634674755,0.5668092942642041,0.5714672588420083,0.593023885609056,0.5900991171532254,0.5971402263987434,0.5647511238693603,0.6021231652494178,0.6019065157341711,0.6019065157341711,0.6019065157341711,0.4136380869847804,0.4136380869847804,0.4136380869847804,0.4136380869847804,0.4136380869847804,0.5047392081460218,0.6048312841900017,0.5848995287873043,0.5859827763635379,0.6150138114065969,0.6045063099171316,0.6080810269187022,0.4136380869847804,0.6019065157341711,0.6274711585332828,0.6184802036505443,0.6184802036505443,0.6172886313166874,0.6271461842604127,0.6051562584628717,0.5046308833883985,0.6019065157341711,0.4798245138926502,0.49867302171911393,0.5043059091155283,0.5521453317044499,0.6274711585332828
32,0.4142880355305205,0.509397172723826,0.6050479337052483,0.5670259437794508,0.5714672588420083,0.5923739370633159,0.5890158695769918,0.5962736283377565,0.5643178248388669,0.6053729079781184,0.6051562584628717,0.6051562584628717,0.6051562584628717,0.4142880355305205,0.4142880355305205,0.4142880355305205,0.4142880355305205,0.4142880355305205,0.5064724042679954,0.606781129827222,0.5857661268482912,0.5868493744245247,0.6150138114065969,0.6053729079781184,0.6091642744949358,0.4142880355305205,0.6051562584628717,0.6315874993229703,0.618046904620051,0.618046904620051,0.616855332286194,0.628446081351893,0.6051562584628717,0.5022477387206846,0.6051562584628717,0.5201213237285381,0.4980230731733738,0.49563992850565997,0.5530440259899178,0.6315874993229703
33,0.4145046850457672,0.6055895574933651,0.6227048691978552,0.6143638628608569,0.6240047662893354,0.6179385798624275,0.6143638628608569,0.6178302551048042,0.5659426962032172,0.6058062070086118,0.605264583220495,0.605264583220495,0.605264583220495,0.4145046850457672,0.4145046850457672,0.4145046850457672,0.4145046850457672,0.4145046850457672,0.6008232681579375,0.6285544061095163,0.6016898662189243,0.626929534745166,0.6212966473487516,0.611655743920273,0.61382223907274,0.4145046850457672,0.605264583220495,0.6352705410821643,0.6136055895574933,0.6136055895574933,0.6197801007420246,0.6352705410821643,0.6329957211720739,0.5916156637599523,0.605264583220495,0.5028976872664247,0.49423170665655636,0.5058224557222554,0.5682977566745102,0.6352705410821643
