,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,average_model,optimal_clustering
10,0.488135593220339,0.5533333333333333,0.5828248587570621,0.5812429378531073,0.5776271186440678,0.5776271186440678,0.5755932203389831,0.5543502824858757,0.488135593220339,0.488135593220339,0.488135593220339,0.488135593220339,0.488135593220339,0.488135593220339,0.488135593220339,0.488135593220339,0.488135593220339,0.488135593220339,0.5194350282485876,0.5101694915254237,0.5001129943502824,0.47548022598870054,0.4936723163841808,0.49333333333333335,0.5,0.488135593220339,0.5482485875706214,0.5840677966101695,0.5850847457627119,0.5670056497175141,0.5670056497175141,0.5227118644067796,0.5227118644067796,0.48677966101694914,0.5136723163841808,0.5071186440677966,0.5045197740112994,0.4984180790960452,0.5023728813559322,0.5024858757062147,0.4909604519774011,0.5098305084745762,0.5108474576271187,0.49254237288135594,0.492090395480226,0.508135593220339,0.5077966101694915,0.5033898305084745,0.492090395480226,0.495819209039548,0.5019209039548023,0.531282695124503,0.5850847457627119
11,0.4943502824858757,0.5647457627118644,0.5901694915254238,0.5897175141242937,0.5861016949152542,0.5861016949152542,0.5822598870056497,0.556045197740113,0.4943502824858757,0.4943502824858757,0.4943502824858757,0.4943502824858757,0.4943502824858757,0.4943502824858757,0.4943502824858757,0.4943502824858757,0.4943502824858757,0.4943502824858757,0.5190960451977401,0.45706214689265534,0.5306214689265537,0.5572881355932203,0.5448587570621469,0.4818079096045198,0.47344632768361583,0.4943502824858757,0.5605649717514124,0.5907344632768362,0.5899435028248587,0.5707344632768362,0.5707344632768362,0.5471186440677966,0.5471186440677966,0.4936723163841808,0.5198870056497175,0.49050847457627117,0.5016949152542373,0.5027118644067796,0.5063276836158193,0.4952542372881356,0.5082485875706215,0.49163841807909603,0.5089265536723164,0.4935593220338983,0.49683615819209037,0.4863276836158192,0.4885875706214689,0.496045197740113,0.49231638418079093,0.49468926553672316,0.49401129943502825,0.540267838459929,0.5907344632768362
12,0.4943502824858757,0.5674576271186441,0.5978531073446328,0.5964971751412429,0.5935593220338983,0.5935593220338983,0.5903954802259888,0.5596610169491525,0.4943502824858757,0.4943502824858757,0.4943502824858757,0.4943502824858757,0.4943502824858757,0.4943502824858757,0.4943502824858757,0.4943502824858757,0.4943502824858757,0.4943502824858757,0.5209039548022599,0.5150282485875706,0.5322033898305085,0.5629378531073447,0.5509604519774012,0.4986440677966102,0.4829378531073446,0.4943502824858757,0.563502824858757,0.5986440677966102,0.5980790960451977,0.5741242937853107,0.5741242937853107,0.5500564971751413,0.5500564971751413,0.4936723163841808,0.523954802259887,0.4887005649717514,0.4990960451977401,0.49830508474576274,0.4850847457627119,0.5050847457627119,0.5105084745762711,0.4907344632768362,0.511412429378531,0.48903954802259886,0.5065536723163842,0.5127683615819209,0.4885875706214689,0.49254237288135594,0.5030508474576271,0.4992090395480226,0.49954802259887005,0.546896840343168,0.5986440677966102
13,0.4850847457627119,0.5545762711864407,0.5842937853107345,0.5861016949152542,0.5842937853107345,0.5842937853107345,0.5818079096045198,0.5585310734463277,0.4850847457627119,0.4850847457627119,0.4850847457627119,0.4850847457627119,0.4850847457627119,0.4850847457627119,0.4850847457627119,0.4850847457627119,0.4850847457627119,0.4850847457627119,0.5211299435028248,0.46361581920903955,0.5317514124293785,0.5557062146892655,0.49310734463276834,0.5020338983050847,0.5084745762711864,0.4850847457627119,0.5506214689265537,0.584632768361582,0.5831638418079096,0.5700564971751413,0.5700564971751413,0.5264406779661017,0.5264406779661017,0.4853107344632768,0.5110734463276836,0.49163841807909603,0.5021468926553673,0.5099435028248588,0.4927683615819209,0.5088135593220339,0.5062146892655367,0.4929943502824859,0.48045197740112994,0.4969491525423729,0.495819209039548,0.5127683615819209,0.4967231638418079,0.4984180790960452,0.5046327683615819,0.5035028248587571,0.5046327683615819,0.5354760410127641,0.5861016949152542
14,0.4871186440677966,0.5466666666666666,0.5682485875706215,0.5682485875706215,0.5653107344632768,0.5653107344632768,0.563502824858757,0.548361581920904,0.4871186440677966,0.4871186440677966,0.4871186440677966,0.4871186440677966,0.4871186440677966,0.4871186440677966,0.4871186440677966,0.4871186440677966,0.4871186440677966,0.4871186440677966,0.49265536723163844,0.4724293785310735,0.4838418079096045,0.4751412429378531,0.4794350282485876,0.4952542372881356,0.4929943502824859,0.4871186440677966,0.5413559322033898,0.5694915254237288,0.5696045197740113,0.5567231638418079,0.5567231638418079,0.5198870056497175,0.5198870056497175,0.48689265536723164,0.5106214689265537,0.5022598870056497,0.4863276836158192,0.4993220338983051,0.5011299435028248,0.48768361581920905,0.49242937853107344,0.49819209039548024,0.5029378531073446,0.5054237288135593,0.5038418079096045,0.4865536723163842,0.4912994350282486,0.5014689265536724,0.4992090395480226,0.49457627118644065,0.4993220338983051,0.522113412847876,0.5696045197740113
15,0.48033898305084743,0.5509604519774012,0.5858757062146893,0.5809039548022599,0.5806779661016949,0.5806779661016949,0.5766101694915254,0.5450847457627118,0.48033898305084743,0.48033898305084743,0.48033898305084743,0.48033898305084743,0.48033898305084743,0.48033898305084743,0.48033898305084743,0.48033898305084743,0.48033898305084743,0.48033898305084743,0.4937853107344633,0.5294915254237288,0.5110734463276836,0.55954802259887,0.5410169491525424,0.4951412429378531,0.5183050847457628,0.48033898305084743,0.5409039548022598,0.583954802259887,0.5845197740112994,0.535367231638418,0.535367231638418,0.5333333333333333,0.5333333333333333,0.48124293785310734,0.5074576271186441,0.4957062146892655,0.5028248587570622,0.5098305084745762,0.5201129943502825,0.4959322033898305,0.48768361581920905,0.5051977401129943,0.4736723163841808,0.49401129943502825,0.49830508474576274,0.5152542372881356,0.5051977401129943,0.5066666666666667,0.504180790960452,0.5073446327683616,0.5025988700564972,0.5335551370579619,0.5858757062146893
16,0.483954802259887,0.5505084745762712,0.5790960451977402,0.572316384180791,0.5714124293785311,0.5714124293785311,0.5684745762711865,0.5423728813559322,0.483954802259887,0.483954802259887,0.483954802259887,0.483954802259887,0.483954802259887,0.483954802259887,0.483954802259887,0.483954802259887,0.483954802259887,0.483954802259887,0.4967231638418079,0.5261016949152543,0.5097175141242938,0.5525423728813559,0.4887005649717514,0.4990960451977401,0.5122033898305085,0.483954802259887,0.5427118644067797,0.5778531073446328,0.5788700564971752,0.5360451977401129,0.5360451977401129,0.5322033898305085,0.5322033898305085,0.4846327683615819,0.5099435028248588,0.49819209039548024,0.496045197740113,0.4849717514124294,0.5169491525423728,0.5023728813559322,0.5019209039548023,0.4934463276836158,0.5015819209039548,0.5108474576271187,0.4978531073446328,0.4937853107344633,0.5065536723163842,0.49898305084745764,0.5046327683615819,0.49254237288135594,0.5035028248587571,0.5298890981376857,0.5790960451977402
17,0.47774011299435026,0.5512994350282486,0.583954802259887,0.5778531073446328,0.5787570621468927,0.5787570621468927,0.576045197740113,0.5438418079096046,0.47774011299435026,0.47774011299435026,0.47774011299435026,0.47774011299435026,0.47774011299435026,0.47774011299435026,0.47774011299435026,0.47774011299435026,0.47774011299435026,0.47774011299435026,0.49548022598870056,0.5273446327683616,0.5087005649717514,0.5578531073446328,0.5372881355932203,0.49457627118644065,0.5029378531073446,0.47774011299435026,0.5430508474576271,0.5806779661016949,0.5823728813559322,0.5368361581920904,0.5368361581920904,0.5338983050847458,0.5338983050847458,0.47909604519774013,0.5093785310734463,0.511412429378531,0.512090395480226,0.4950282485875706,0.5132203389830509,0.5110734463276836,0.4943502824858757,0.5025988700564972,0.4853107344632768,0.5132203389830509,0.5031638418079096,0.495819209039548,0.4986440677966102,0.504180790960452,0.5013559322033898,0.5009039548022599,0.5137853107344633,0.5319146264908977,0.583954802259887
18,0.48,0.5501694915254237,0.5898305084745763,0.5898305084745763,0.5889265536723164,0.5889265536723164,0.5866666666666667,0.5618079096045198,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.49322033898305084,0.5225988700564972,0.48847457627118646,0.5583050847457627,0.5033898305084745,0.4936723163841808,0.4943502824858757,0.48,0.5410169491525424,0.5890395480225988,0.5882485875706215,0.5717514124293785,0.5717514124293785,0.5312994350282486,0.5312994350282486,0.4809039548022599,0.5096045197740113,0.5166101694915254,0.5,0.4950282485875706,0.5168361581920904,0.5101694915254237,0.495819209039548,0.49536723163841806,0.512090395480226,0.5059887005649718,0.5006779661016949,0.49830508474576274,0.5062146892655367,0.504180790960452,0.5011299435028248,0.5056497175141242,0.5067796610169492,0.5350031387319524,0.5898305084745763
19,0.4872316384180791,0.5585310734463277,0.5932203389830508,0.5932203389830508,0.5871186440677966,0.5871186440677966,0.5850847457627119,0.5563841807909604,0.4872316384180791,0.4872316384180791,0.4872316384180791,0.4872316384180791,0.4872316384180791,0.4872316384180791,0.4872316384180791,0.4872316384180791,0.4872316384180791,0.4872316384180791,0.5196610169491526,0.5216949152542373,0.5021468926553673,0.4830508474576271,0.5442937853107345,0.504406779661017,0.5005649717514125,0.4872316384180791,0.552090395480226,0.596045197740113,0.5948022598870056,0.5751412429378531,0.5751412429378531,0.5517514124293785,0.5517514124293785,0.4838418079096045,0.5168361581920904,0.511864406779661,0.4887005649717514,0.5092655367231639,0.4912994350282486,0.49977401129943505,0.5032768361581921,0.4964971751412429,0.5068926553672316,0.5014689265536724,0.5082485875706215,0.5117514124293785,0.5102824858757062,0.500225988700565,0.5018079096045198,0.5,0.4911864406779661,0.5401046243984097,0.596045197740113
20,0.4856497175141243,0.5512994350282486,0.5825988700564971,0.5803389830508474,0.5771751412429379,0.5771751412429379,0.5749152542372882,0.5570621468926553,0.4856497175141243,0.4856497175141243,0.4856497175141243,0.4856497175141243,0.4856497175141243,0.4856497175141243,0.4856497175141243,0.4856497175141243,0.4856497175141243,0.4856497175141243,0.48915254237288136,0.5088135593220339,0.4846327683615819,0.484406779661017,0.5011299435028248,0.5005649717514125,0.49875706214689264,0.4856497175141243,0.5462146892655367,0.5840677966101695,0.5821468926553672,0.5683615819209039,0.5683615819209039,0.5456497175141243,0.5456497175141243,0.48542372881355933,0.5100564971751412,0.5032768361581921,0.4871186440677966,0.48915254237288136,0.48271186440677966,0.5122033898305085,0.5112994350282486,0.5053107344632768,0.5088135593220339,0.5030508474576271,0.4887005649717514,0.49740112994350283,0.5075706214689265,0.5029378531073446,0.5053107344632768,0.4977401129943503,0.4914124293785311,0.5313538397154216,0.5840677966101695
21,0.46983050847457625,0.5372881355932203,0.5514124293785311,0.5193220338983051,0.5216949152542373,0.5201129943502825,0.5111864406779661,0.5273446327683616,0.46983050847457625,0.46983050847457625,0.46983050847457625,0.46983050847457625,0.46983050847457625,0.46983050847457625,0.46983050847457625,0.46983050847457625,0.46983050847457625,0.46983050847457625,0.5174011299435028,0.5128813559322034,0.5259887005649717,0.49310734463276834,0.49807909604519773,0.5117514124293785,0.5151412429378531,0.46983050847457625,0.5308474576271186,0.5494915254237288,0.5538983050847458,0.5287005649717514,0.5287005649717514,0.5354802259887006,0.5354802259887006,0.46915254237288134,0.4937853107344633,0.5148022598870057,0.508361581920904,0.5056497175141242,0.5175141242937853,0.49887005649717514,0.5073446327683616,0.5010169491525424,0.5110734463276836,0.5045197740112994,0.5087005649717514,0.4993220338983051,0.5009039548022599,0.5063276836158193,0.5007909604519774,0.4992090395480226,0.5089265536723164,0.5136137267210713,0.5538983050847458
22,0.4885875706214689,0.5641807909604519,0.600225988700565,0.5981920903954803,0.5934463276836158,0.5934463276836158,0.5909604519774011,0.5615819209039548,0.4885875706214689,0.4885875706214689,0.4885875706214689,0.4885875706214689,0.4885875706214689,0.4885875706214689,0.4885875706214689,0.4885875706214689,0.4885875706214689,0.4885875706214689,0.5268926553672316,0.5128813559322034,0.5381920903954802,0.5628248587570621,0.5544632768361581,0.49062146892655367,0.5076836158192091,0.4885875706214689,0.5570621468926553,0.6007909604519774,0.6011299435028249,0.5783050847457627,0.5783050847457627,0.5571751412429379,0.5571751412429379,0.48700564971751414,0.5204519774011299,0.5091525423728813,0.5092655367231639,0.4993220338983051,0.5129943502824859,0.4889265536723164,0.48757062146892655,0.5068926553672316,0.5075706214689265,0.49615819209039547,0.5062146892655367,0.516045197740113,0.4887005649717514,0.495819209039548,0.508361581920904,0.5011299435028248,0.4909604519774011,0.5476794308432726,0.6011299435028249
23,0.48677966101694914,0.5583050847457627,0.5891525423728814,0.583276836158192,0.5810169491525424,0.5810169491525424,0.5776271186440678,0.5316384180790961,0.48677966101694914,0.48677966101694914,0.48677966101694914,0.48677966101694914,0.48677966101694914,0.48677966101694914,0.48677966101694914,0.48677966101694914,0.48677966101694914,0.48677966101694914,0.5185310734463277,0.5090395480225989,0.5307344632768362,0.5574011299435028,0.5470056497175141,0.49322033898305084,0.48677966101694914,0.48677966101694914,0.5536723163841808,0.5883615819209039,0.5891525423728814,0.5244067796610169,0.5244067796610169,0.5433898305084746,0.5433898305084746,0.4863276836158192,0.5134463276836159,0.4944632768361582,0.483728813559322,0.5013559322033898,0.4863276836158192,0.5024858757062147,0.5112994350282486,0.5075706214689265,0.5164971751412429,0.48621468926553674,0.49231638418079093,0.5108474576271187,0.49322033898305084,0.4977401129943503,0.4984180790960452,0.4972881355932203,0.49186440677966103,0.5354969658924461,0.5891525423728814
24,0.483728813559322,0.5563841807909604,0.5901694915254238,0.5842937853107345,0.5833898305084746,0.5833898305084746,0.58,0.5435028248587571,0.483728813559322,0.483728813559322,0.483728813559322,0.483728813559322,0.483728813559322,0.483728813559322,0.483728813559322,0.483728813559322,0.483728813559322,0.483728813559322,0.5132203389830509,0.5324293785310734,0.5288135593220339,0.5661016949152542,0.5455367231638418,0.508361581920904,0.5045197740112994,0.483728813559322,0.5517514124293785,0.5882485875706215,0.5897175141242937,0.535367231638418,0.535367231638418,0.5301694915254237,0.5301694915254237,0.483954802259887,0.5126553672316384,0.4986440677966102,0.49977401129943505,0.512542372881356,0.4927683615819209,0.4959322033898305,0.5109604519774011,0.4952542372881356,0.5109604519774011,0.49062146892655367,0.5072316384180791,0.5141242937853108,0.49333333333333335,0.5001129943502824,0.5030508474576271,0.504180790960452,0.4934463276836158,0.5374973843900398,0.5901694915254238
