,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,average_model,optimal_clustering
119,0.3719678162294739,0.5696168456315617,0.68860108276254,0.68860108276254,0.6674244010408877,0.6666467262883977,0.6503155564861065,0.6549816050010469,0.6886609038973469,0.6887805461669608,0.68860108276254,0.68860108276254,0.5696168456315617,0.5696168456315617,0.5696168456315617,0.5696168456315617,0.5696168456315617,0.3719678162294739,0.5696168456315617,0.68860108276254,0.68860108276254,0.6739449047348428,0.6396075733556665,0.6487003858463195,0.6878234080100499,0.3719678162294739,0.5696168456315617,0.68860108276254,0.6889001884365746,0.6889001884365746,0.6778930996321,0.6626985313911405,0.6610833607513534,0.68860108276254,0.68860108276254,0.5592677893099632,0.5502347979541172,0.549576765471241,0.5361170101396824,0.5493973020668202,0.5502347979541172,0.5467053510005084,0.5498160500104687,0.5473035623485778,0.550414261358538,0.5447312535518799,0.5399455627673257,0.5236742140998415,0.53480094517393,0.5471839200789639,0.5350402297131577,0.5360571890048754,0.5288786528280441,0.5312714982203213,0.5431759040468997,0.5245715311219454,0.5242126043131038,0.5299554332545688,0.5374928962402417,0.5348607663087369,0.5442526844734245,0.5394071725540633,0.5390482457452218,0.532288457512039,0.5356384410612269,0.5351598719827715,0.5426973349684443,0.5356982621960339,0.6276943051387462,0.6889001884365746
120,0.36269554033440016,0.5651302605210421,0.6797475548111148,0.6780127419017139,0.6780127419017139,0.6774743516884515,0.6781323841713277,0.6405048903777705,0.6774145305536446,0.6797475548111148,0.6797475548111148,0.6797475548111148,0.5651302605210421,0.5651302605210421,0.5651302605210421,0.5651302605210421,0.5651302605210421,0.36269554033440016,0.5651302605210421,0.6797475548111148,0.6756198965094368,0.6768163192055753,0.6122693147489008,0.6506744832949481,0.6686208237370262,0.36269554033440016,0.5651302605210421,0.6797475548111148,0.6788502377890109,0.6788502377890109,0.6747824006221398,0.6705351000508479,0.6689797505458679,0.6797475548111148,0.6797475548111148,0.5473035623485778,0.5392277091496426,0.5445517901474591,0.547901773696647,0.5367750426225586,0.536416115813717,0.536416115813717,0.5243920677175246,0.5398259204977118,0.542158944755182,0.5432357251817067,0.5387491400711871,0.5394669936888703,0.5642329434989382,0.5447312535518799,0.549576765471241,0.5358777256004547,0.5393473514192564,0.5516106840546765,0.5572338707265276,0.5388089612059941,0.5251099213352077,0.5499955134148895,0.5487990907187509,0.5456883917087907,0.5443125056082314,0.5449107169563007,0.5555588789519337,0.5525080010767804,0.5449107169563007,0.5620195615110819,0.5501151556845033,0.5509526515718003,0.6237438946439036,0.6797475548111148
121,0.3332635420093919,0.7384919091915174,0.7384919091915174,0.7384919091915174,0.7384919091915174,0.7177937965483205,0.7177937965483205,0.7177937965483205,0.7365776328776957,0.7384919091915174,0.7384919091915174,0.7384919091915174,0.7384919091915174,0.7384919091915174,0.7384919091915174,0.7384919091915174,0.7384919091915174,0.3332635420093919,0.7384919091915174,0.7384919091915174,0.7384919091915174,0.7384919091915174,0.7384919091915174,0.7384919091915174,0.7384919091915174,0.3332635420093919,0.7384919091915174,0.7384919091915174,0.7384919091915174,0.7177937965483205,0.7177937965483205,0.7177937965483205,0.7024795860377472,0.7384919091915174,0.7384919091915174,0.5538240660425329,0.545449107169563,0.5702150569796309,0.5473633834833846,0.5688989920138785,0.5453294648999492,0.5584901145574731,0.5579517243442108,0.568420422935423,0.5575329764005623,0.5628570573983789,0.5653695450602698,0.5534053180988844,0.5640534800945174,0.5587293990967008,0.5525080010767804,0.556157090300003,0.5545419196602159,0.560284748601681,0.5632758053420274,0.5453892860347561,0.5513115783806419,0.5577124398049831,0.5450901803607214,0.5601052851972602,0.5748212843597643,0.5473035623485778,0.5444919690126522,0.5671641791044776,0.565190081655849,0.5471839200789639,0.5399455627673257,0.551969610863518,0.7024707236474055,0.7384919091915174
122,0.3690664911913379,0.5675530164807226,0.6721203601232315,0.6721203601232315,0.6465767355606736,0.6468160200999012,0.6346125085992881,0.6367062483175305,0.6713426853707415,0.671701612179583,0.6721203601232315,0.6721203601232315,0.5675530164807226,0.5675530164807226,0.5675530164807226,0.5675530164807226,0.5675530164807226,0.3690664911913379,0.5675530164807226,0.6721203601232315,0.6721203601232315,0.6386205246313522,0.5468549038375258,0.6356892890258128,0.6715221487751623,0.3690664911913379,0.5675530164807226,0.6721203601232315,0.6712230431011277,0.6712230431011277,0.6568659707474651,0.6185804444710317,0.6151706397870368,0.6721203601232315,0.6721203601232315,0.5300451649567792,0.5243621571501211,0.5510423832740107,0.5432058146143033,0.5338138964496156,0.5363862052463135,0.5490682858253821,0.530164807226393,0.5400352944695361,0.5503843507911345,0.5372237011336105,0.5420093919181647,0.5327969371578979,0.5383004815601352,0.5455388388717733,0.5381210181557144,0.5399156521999222,0.5498459605778722,0.5350701402805611,0.5425477821314271,0.5255585798462596,0.5394969042562737,0.5329165794275117,0.5394969042562737,0.5331558639667394,0.5431459934794963,0.549187928094996,0.566416414919391,0.5463165136242635,0.5461370502198427,0.546615619298298,0.5354290670894026,0.5386594083689767,0.6132098359239208,0.6721203601232315
123,0.36233661352555857,0.5591481470403493,0.6666467262883977,0.6731672299823528,0.6731672299823528,0.672987766577932,0.6735261567911943,0.6580324828762002,0.6659886938055215,0.6666467262883977,0.6666467262883977,0.6666467262883977,0.5591481470403493,0.5591481470403493,0.5591481470403493,0.5591481470403493,0.5591481470403493,0.36233661352555857,0.5591481470403493,0.6666467262883977,0.6713127748033381,0.6725091974994766,0.6029372177190201,0.5680614961265815,0.6321299315048007,0.36233661352555857,0.5591481470403493,0.6666467262883977,0.6736457990608082,0.6736457990608082,0.6704752789160411,0.66562976699668,0.6643137020309275,0.6666467262883977,0.6666467262883977,0.547901773696647,0.5562169114348099,0.5281009780755541,0.5298956121197619,0.5455687494391769,0.534741124039123,0.5360571890048754,0.5251697424700147,0.5428767983728652,0.5461669607872461,0.5326473843208805,0.5430562617772859,0.5415009122723058,0.5196063769329704,0.5449107169563007,0.5463464241916669,0.5365357580833309,0.5461071396524392,0.5458678551132115,0.5376723596446624,0.5531062124248497,0.5300750755241826,0.5425178715640235,0.5497562288756618,0.540543774115395,0.5307929291418658,0.5584302934226663,0.5465857087308946,0.5376125385098556,0.5474830257529986,0.5466455298657016,0.5531062124248497,0.5345616606347022,0.6174006387567839,0.6736457990608082
124,0.3767834175814315,0.5722788861304698,0.6805551401310083,0.6805551401310083,0.6665569945861873,0.6661382466425388,0.6475936948523914,0.6425687195286095,0.6805551401310083,0.6806747824006222,0.6805551401310083,0.6805551401310083,0.5722788861304698,0.5722788861304698,0.5722788861304698,0.5722788861304698,0.5722788861304698,0.3767834175814315,0.5722788861304698,0.6805551401310083,0.6805551401310083,0.6718810755840038,0.5568450333502827,0.6455597762689558,0.6787605060868005,0.3767834175814315,0.5722788861304698,0.6805551401310083,0.680854245805043,0.680854245805043,0.6760087338856818,0.6547124098944157,0.6547124098944157,0.6805551401310083,0.6805551401310083,0.5266353602727843,0.5462566924894565,0.5420093919181647,0.5424281398618132,0.5305835551700415,0.5505638141955553,0.5429665300750756,0.5487691801513475,0.5308826608440762,0.523644303532438,0.5237639458020519,0.5320790835402147,0.5241826937457004,0.5354290670894026,0.5393772619866599,0.5436843836927586,0.5373433434032243,0.5334549696407741,0.5340531809888434,0.5399754733347292,0.5381210181557144,0.5247809050937696,0.5579218137768074,0.5393772619866599,0.5289683845302545,0.5445817007148626,0.534352286662878,0.5084497352914785,0.5439834893667933,0.5469147249723327,0.5306433763048485,0.5426674244010409,0.5348308557413334,0.6242457274970062,0.680854245805043
125,0.3322166721502707,0.7303263242903718,0.7303263242903718,0.7303263242903718,0.7303263242903718,0.7023300332007298,0.7023300332007298,0.7023300332007298,0.7287111536505847,0.7303263242903718,0.7303263242903718,0.7303263242903718,0.7303263242903718,0.7303263242903718,0.7303263242903718,0.7303263242903718,0.7303263242903718,0.3322166721502707,0.7303263242903718,0.7303263242903718,0.7303263242903718,0.7303263242903718,0.7303263242903718,0.7303263242903718,0.7303263242903718,0.3322166721502707,0.7303263242903718,0.7303263242903718,0.7303263242903718,0.7023300332007298,0.7023300332007298,0.7023300332007298,0.6835461968713546,0.7303263242903718,0.7303263242903718,0.5461968713546496,0.5476325785900159,0.554153082283971,0.5580414560464212,0.5739538779050639,0.5572039601591242,0.5560075374629857,0.5579816349116142,0.5445218795800556,0.5575628869679657,0.5436843836927586,0.5430861723446894,0.5519397002961146,0.5603146591690844,0.5584602039900697,0.5497861394430652,0.5417701073789369,0.5496066760386444,0.5471540095115605,0.5281907097777645,0.5530763018574463,0.5712021057039453,0.554093261149164,0.5487691801513475,0.5451799120629318,0.5525977327789908,0.5665958783238118,0.5629467891005893,0.5370442377291897,0.5412317171656746,0.5543325456883917,0.5383603026949422,0.5503245296563276,0.6928229039615992,0.7303263242903718
126,0.3543205814614303,0.5529865701552359,0.6693984984895164,0.6736457990608082,0.6736457990608082,0.6731672299823528,0.6734663356563874,0.6552807106750815,0.6673645799060808,0.6693984984895164,0.6693984984895164,0.6693984984895164,0.5529865701552359,0.5529865701552359,0.5529865701552359,0.5529865701552359,0.5529865701552359,0.3543205814614303,0.5529865701552359,0.6693984984895164,0.6708342057248826,0.6685610026022194,0.6007836568659708,0.672150270690635,0.6578530194717794,0.3543205814614303,0.5529865701552359,0.6693984984895164,0.6706547423204618,0.6706547423204618,0.6736457990608082,0.6665869051535908,0.665510124727066,0.6693984984895164,0.6693984984895164,0.5400652050369396,0.541381270002692,0.5551999521430921,0.5497562288756618,0.542158944755182,0.5590883259055425,0.5468249932701224,0.5527472856160082,0.5501749768193103,0.5436544731253552,0.5382705709927317,0.5449107169563007,0.5443125056082314,0.551969610863518,0.5418598390811473,0.550474082493345,0.542099123620375,0.556157090300003,0.5301348966589896,0.5617204558370472,0.5427571561032513,0.5343223760954745,0.559387431579577,0.5507133670325726,0.5412018065982712,0.5556187000867406,0.5467651721353154,0.5217599377860198,0.542936619507672,0.5543026351209882,0.5254688481440493,0.5535249603684982,0.5415009122723058,0.6158873856059272,0.6736457990608082
127,0.35563664642718273,0.5547812041994437,0.663954775222086,0.6679627912541501,0.6679627912541501,0.6676636855801155,0.6674842221756947,0.6510334101037897,0.6630574581999821,0.663954775222086,0.663954775222086,0.663954775222086,0.5547812041994437,0.5547812041994437,0.5547812041994437,0.5547812041994437,0.5547812041994437,0.35563664642718273,0.5547812041994437,0.663954775222086,0.6670654742320462,0.6645529865701553,0.6032961445278617,0.6659886938055215,0.6442736218706069,0.35563664642718273,0.5547812041994437,0.663954775222086,0.663954775222086,0.663954775222086,0.6692190350850956,0.6149612658152125,0.6184308916340143,0.663954775222086,0.663954775222086,0.5471240989441569,0.5525080010767804,0.5346813029043161,0.5453892860347561,0.5425178715640235,0.5613017078933987,0.5502946190889241,0.5531660335596567,0.5475428468878054,0.5491580175275925,0.5499955134148895,0.5450901803607214,0.543774115394969,0.5349205874435438,0.5351000508479646,0.5492178386623994,0.5408428797894296,0.5385696766667664,0.5539437083121467,0.5624383094547304,0.542158944755182,0.533066132264529,0.5573535129961416,0.5423384081596028,0.5387491400711871,0.5559776268955822,0.5526276433463942,0.5521490742679389,0.5419196602159543,0.5535847815033051,0.5251099213352077,0.540483952980588,0.5404241318457811,0.6095596389019057,0.6692190350850956
128,0.3361648670475279,0.7349923728053122,0.7349923728053122,0.7349923728053122,0.7349923728053122,0.7089701791642987,0.7089701791642987,0.7089701791642987,0.7337361289743667,0.7349923728053122,0.7349923728053122,0.7349923728053122,0.7349923728053122,0.7349923728053122,0.7349923728053122,0.7349923728053122,0.7349923728053122,0.3361648670475279,0.7349923728053122,0.7349923728053122,0.7349923728053122,0.7349923728053122,0.7349923728053122,0.7349923728053122,0.7349923728053122,0.3361648670475279,0.7349923728053122,0.7349923728053122,0.7349923728053122,0.7089701791642987,0.7089701791642987,0.7089701791642987,0.676666766368558,0.7349923728053122,0.7349923728053122,0.5443424161756348,0.5453593754673526,0.5513414889480454,0.5425477821314271,0.5660574881105495,0.5504441719259414,0.557383423563545,0.5551102204408818,0.5441031316364071,0.5548111147668471,0.5472138306463674,0.5408129692220262,0.5601950168994706,0.5551102204408818,0.5502048873867137,0.5515209523524661,0.5554093261149164,0.5531959441270601,0.5456584811413873,0.5589985942033321,0.5453593754673526,0.5697663984685789,0.5404540424131846,0.5570843178895104,0.5418897496485509,0.5291478479346753,0.547512936320402,0.5460174079502288,0.5559477163281787,0.5473334729159812,0.5520593425657284,0.5554691472497233,0.5512218466784314,0.697460149707929,0.7349923728053122
129,0.3702030927526695,0.5696467561989651,0.6759489127508749,0.6759489127508749,0.6432865731462926,0.6436454999551342,0.6343134029252535,0.6344928663296743,0.6753507014028056,0.6755899859420333,0.6759489127508749,0.6759489127508749,0.5696467561989651,0.5696467561989651,0.5696467561989651,0.5696467561989651,0.5696467561989651,0.3702030927526695,0.5696467561989651,0.6759489127508749,0.6759489127508749,0.6566266862082374,0.549965602847486,0.6325785900158526,0.6749917745939641,0.3702030927526695,0.5696467561989651,0.6759489127508749,0.6750515957287709,0.6750515957287709,0.6627882630933509,0.6197170460323632,0.6156492088654921,0.6759489127508749,0.6759489127508749,0.5546316513624263,0.549128106960189,0.5451200909281249,0.5350701402805611,0.5345915712021057,0.5502647085215207,0.5270541082164328,0.5372835222684175,0.546675440433105,0.5429665300750756,0.5469147249723327,0.5319594412706009,0.554093261149164,0.5332156851015464,0.5266951814075913,0.5409924326264469,0.5454790177369665,0.5349504980109473,0.5409924326264469,0.5410522537612539,0.5263362545987498,0.5518798791613077,0.5329764005623187,0.5434450991535309,0.5534950498010948,0.5323183680794424,0.5326174737534771,0.5644423174707625,0.5457183022761942,0.5393772619866599,0.5332156851015464,0.5358478150330511,0.5370442377291897,0.6153523187890431,0.6759489127508749
130,0.36655400352944695,0.5696467561989651,0.6773247988514343,0.6773247988514343,0.6460383453474112,0.6463374510214459,0.6365267849131098,0.637124996261179,0.6768462297729788,0.6769658720425926,0.6773247988514343,0.6773247988514343,0.5696467561989651,0.5696467561989651,0.5696467561989651,0.5696467561989651,0.5696467561989651,0.36655400352944695,0.5696467561989651,0.6773247988514343,0.6773247988514343,0.6574641820955344,0.5506834564651691,0.636347321508689,0.6767864086381719,0.36655400352944695,0.5696467561989651,0.6773247988514343,0.6766069452337511,0.6766069452337511,0.6654203930248557,0.6218706068854126,0.6181018753925762,0.6773247988514343,0.6773247988514343,0.5302246283612,0.5457781234110011,0.5509825621392038,0.5431459934794963,0.5366254897855413,0.5530164807226393,0.5460772290850358,0.5509227410043969,0.539317440851853,0.5398558310651153,0.5501450662519068,0.5414710017049024,0.5534950498010948,0.5396763676606945,0.5471540095115605,0.5383004815601352,0.5391977985822392,0.5512218466784314,0.5364460263811205,0.5420093919181647,0.550803098734783,0.5503245296563276,0.5340531809888434,0.5413513594352884,0.5345915712021057,0.5453593754673526,0.5488888224209614,0.5670744474022672,0.5463763347590703,0.5375228068076452,0.5371638799988036,0.5448209852540903,0.5467950827027188,0.6163094569459537,0.6773247988514343
131,0.3378099482547184,0.7357999581252056,0.7357999581252056,0.7357999581252056,0.7357999581252056,0.7123500732808902,0.7123500732808902,0.7123500732808902,0.7344838931594533,0.7357999581252056,0.7357999581252056,0.7357999581252056,0.7357999581252056,0.7357999581252056,0.7357999581252056,0.7357999581252056,0.7357999581252056,0.3378099482547184,0.7357999581252056,0.7357999581252056,0.7357999581252056,0.7357999581252056,0.7357999581252056,0.7357999581252056,0.7357999581252056,0.3378099482547184,0.7357999581252056,0.7357999581252056,0.7357999581252056,0.7123500732808902,0.7123500732808902,0.7123500732808902,0.6958394400741782,0.7357999581252056,0.7357999581252056,0.557832082074597,0.5613017078933987,0.5309723925462866,0.544611611282266,0.5373732539706279,0.5578919032094038,0.5379116441838901,0.5588490413663147,0.5379714653186971,0.5566356593784584,0.5608829599497502,0.5494571232016271,0.5584901145574731,0.5570544073221069,0.5456285705739838,0.552089253133132,0.5587293990967008,0.5464660664612808,0.5566954805132653,0.5272634821882571,0.5508928304369934,0.5320491729728113,0.5550204887386714,0.5546615619298298,0.5486196273143301,0.5508330093021865,0.5432357251817067,0.5458080339784046,0.5656686507343044,0.5465857087308946,0.5572936918613346,0.5546017407950229,0.5492776597972063,0.699579368798404,0.7357999581252056
132,0.364879011754853,0.5667155205934257,0.6859390422636318,0.6859390422636318,0.6495677923010199,0.6501660036490893,0.6555499057817127,0.6553704423772919,0.6858193999940179,0.6860586845332456,0.6859390422636318,0.6859390422636318,0.5667155205934257,0.5667155205934257,0.5667155205934257,0.5667155205934257,0.5667155205934257,0.364879011754853,0.5667155205934257,0.6859390422636318,0.6859390422636318,0.6428678252026441,0.6511231418060001,0.6386803457661592,0.6856997577244041,0.364879011754853,0.5667155205934257,0.6859390422636318,0.6857595788592109,0.6857595788592109,0.6682319863607813,0.6587802470612868,0.6553704423772919,0.6859390422636318,0.6859390422636318,0.5601950168994706,0.5526575539137978,0.5435647414231448,0.5468549038375258,0.5391977985822392,0.5542129034187778,0.5262166123291359,0.5513414889480454,0.5386594083689767,0.5327371160230909,0.5264558968683636,0.5423683187270063,0.5409924326264469,0.5390781563126252,0.5520593425657284,0.5441629527712141,0.5470343672419465,0.5394370831214668,0.545060269793318,0.5391977985822392,0.5443424161756348,0.5569646756198965,0.56312625250501,0.5335746119103879,0.5341130021236503,0.5455986600065803,0.5453593754673526,0.5692878293901236,0.5415308228397092,0.540095115604343,0.5350701402805611,0.5485298956121197,0.545897765680615,0.6235101490986394,0.6860586845332456
133,0.37600574282894145,0.5753297640056232,0.6784015792779589,0.6784015792779589,0.6631471899021925,0.6629079053629647,0.6450213860556935,0.6431669308766788,0.6784015792779589,0.6784614004127658,0.6784015792779589,0.6784015792779589,0.5753297640056232,0.5753297640056232,0.5753297640056232,0.5753297640056232,0.5753297640056232,0.37600574282894145,0.5753297640056232,0.6784015792779589,0.6784015792779589,0.6694882301917268,0.5613914395956091,0.6442437113032035,0.6761283761552956,0.37600574282894145,0.5753297640056232,0.6784015792779589,0.6785212215475728,0.6785212215475728,0.6728382137409147,0.6160679568091406,0.6117608351030419,0.6784015792779589,0.6784015792779589,0.5338138964496156,0.5208327101965124,0.5381210181557144,0.5420093919181647,0.534352286662878,0.5366254897855413,0.5418897496485509,0.5476325785900159,0.5446415218496695,0.5471540095115605,0.5241228726108934,0.5442825950408279,0.5396763676606945,0.5411120748960607,0.526156791194329,0.536804953189962,0.5385995872341698,0.5354888882242096,0.5468549038375258,0.5416504651093231,0.537582627942452,0.5326174737534771,0.5538539766099363,0.5338737175844226,0.5546914724972333,0.5438040259623725,0.5413513594352884,0.5128166781323842,0.526096970059522,0.5316005144617594,0.5489486435557682,0.5426076032662339,0.5366254897855413,0.6206276566399799,0.6785212215475728
134,0.37666377531181766,0.5776627882630934,0.6830078066580924,0.6830078066580924,0.6690096611132713,0.6687105554392366,0.6474142314479706,0.6434062154159065,0.68324709119732,0.6833069123321269,0.6830078066580924,0.6830078066580924,0.5776627882630934,0.5776627882630934,0.5776627882630934,0.5776627882630934,0.5776627882630934,0.37666377531181766,0.5776627882630934,0.6830078066580924,0.6830078066580924,0.6748123111895432,0.5607334071127329,0.6501061825142823,0.6810935303442707,0.37666377531181766,0.5776627882630934,0.6830078066580924,0.6833667334669339,0.6833667334669339,0.6776239045254688,0.6564472228038166,0.6571052552866928,0.6830078066580924,0.6830078066580924,0.5255585798462596,0.5447013429844764,0.5238835880716657,0.5304639129004277,0.5322585469446356,0.5494870337690306,0.5403942212783777,0.5232255555887895,0.5303442706308139,0.5492477492298029,0.5486495378817337,0.5362067418418928,0.5253192953070319,0.5423683187270063,0.5425477821314271,0.5390183351778183,0.5333951485059671,0.5455388388717733,0.531899620135794,0.5356085304938235,0.5516405946220799,0.5496066760386444,0.5563664642718272,0.5320192624054079,0.5542129034187778,0.5407531480872192,0.5344121077976849,0.5082702718870576,0.5270541082164328,0.5455388388717733,0.5473932940507882,0.537582627942452,0.5418299285137439,0.6270750456136154,0.6833667334669339
135,0.36353303622169714,0.5633356264768342,0.6793288068674663,0.6790297011934316,0.6790297011934316,0.6792689857326594,0.6796279125415009,0.6629378159303682,0.6777734573624862,0.6793288068674663,0.6793288068674663,0.6793288068674663,0.5633356264768342,0.5633356264768342,0.5633356264768342,0.5633356264768342,0.5633356264768342,0.36353303622169714,0.5633356264768342,0.6793288068674663,0.6787904166542039,0.6805850506984118,0.6118505668052523,0.6497771662728442,0.6693386773547094,0.36353303622169714,0.5633356264768342,0.6793288068674663,0.6795082702718871,0.6795082702718871,0.6767564980707684,0.6725091974994766,0.6702958155116202,0.6793288068674663,0.6793288068674663,0.5468249932701224,0.5307929291418658,0.5293572219064996,0.547901773696647,0.5397660993629049,0.5468249932701224,0.5549606676038644,0.5516106840546765,0.5427571561032513,0.5377321807794694,0.5470642778093501,0.543833936529776,0.5447312535518799,0.5423982292944097,0.5434750097209344,0.5497562288756618,0.5438937576645829,0.5409625220590435,0.5485598061795233,0.5568749439176861,0.5560374480303891,0.5433553674513205,0.5529267490204289,0.5545419196602159,0.5383303921275386,0.52487063679598,0.556157090300003,0.5212215475727574,0.536416115813717,0.5327670265904945,0.5661472198127598,0.552807106750815,0.5397660993629049,0.6245171382012229,0.6796279125415009
136,0.3373612897436664,0.7393593156462178,0.7393593156462178,0.7393593156462178,0.7393593156462178,0.7148326503753776,0.7148326503753776,0.7148326503753776,0.7377441450064308,0.7393593156462178,0.7393593156462178,0.7393593156462178,0.7393593156462178,0.7393593156462178,0.7393593156462178,0.7393593156462178,0.7393593156462178,0.3373612897436664,0.7393593156462178,0.7393593156462178,0.7393593156462178,0.7393593156462178,0.7393593156462178,0.7393593156462178,0.7393593156462178,0.3373612897436664,0.7393593156462178,0.7393593156462178,0.7393593156462178,0.7148326503753776,0.7148326503753776,0.7148326503753776,0.6974845212813687,0.7393593156462178,0.7393593156462178,0.5553495049801095,0.5430263512098824,0.5290880267998684,0.5575030658331589,0.5387192295037837,0.5479316842640505,0.555708431788951,0.5560673585977925,0.5614512607304161,0.5584003828552627,0.5624083988873269,0.5494272126342237,0.5552298627104956,0.5600753746298567,0.5585798462596836,0.5451799120629318,0.5537343343403225,0.5451200909281249,0.5433254568839171,0.5586994885292974,0.5421888553225854,0.5695869350641581,0.5519397002961146,0.5435049202883379,0.5494272126342237,0.5710824634343313,0.5653994556276732,0.5442825950408279,0.5645021386055693,0.5595369844165944,0.5559477163281787,0.539257619717046,0.5485298956121197,0.7025205745930778,0.7393593156462178
137,0.33374211108784735,0.7337660395417701,0.7337660395417701,0.7337660395417701,0.7337660395417701,0.7036760087338857,0.7036760087338857,0.7036760087338857,0.7317321209583346,0.7337660395417701,0.7337660395417701,0.7337660395417701,0.7337660395417701,0.7337660395417701,0.7337660395417701,0.7337660395417701,0.7337660395417701,0.33374211108784735,0.7337660395417701,0.7337660395417701,0.7337660395417701,0.7337660395417701,0.7337660395417701,0.7337660395417701,0.7337660395417701,0.33374211108784735,0.7337660395417701,0.7337660395417701,0.7337660395417701,0.7036760087338857,0.7036760087338857,0.7036760087338857,0.6811234409116741,0.7337660395417701,0.7337660395417701,0.5527472856160082,0.5453294648999492,0.5340830915562468,0.5486794484491371,0.5745221786857296,0.5610026022193642,0.538868782340801,0.5595668949839978,0.5624383094547304,0.5542428139861814,0.5418598390811473,0.5601651063320671,0.5494571232016271,0.5547213830646367,0.5460473185176323,0.5605838542757157,0.5580713666138246,0.5529865701552359,0.5439535787993898,0.5641133012293243,0.5498160500104687,0.5745819998205366,0.5407232375198158,0.5537642449077259,0.5459874973828254,0.5737445039332396,0.5462866030568599,0.5623784883199234,0.5304938234678311,0.551251757245835,0.5538240660425329,0.5601651063320671,0.5557383423563546,0.6954229077281151,0.7337660395417701
138,0.36392187359794215,0.5615709030000299,0.6756498070768403,0.6734962462237909,0.6734962462237909,0.6734364250889839,0.6737355307630186,0.6411928334280501,0.6740944575718602,0.6756498070768403,0.6756498070768403,0.6756498070768403,0.5615709030000299,0.5615709030000299,0.5615709030000299,0.5615709030000299,0.5615709030000299,0.36392187359794215,0.5615709030000299,0.6756498070768403,0.6729578560105285,0.6740944575718602,0.6073938922621362,0.6499865402446684,0.6642239703287172,0.36392187359794215,0.5615709030000299,0.6756498070768403,0.6739149941674394,0.6739149941674394,0.6714025065055484,0.6663177100469596,0.6644034337331379,0.6756498070768403,0.6756498070768403,0.5436843836927586,0.537702270212066,0.5283103520473783,0.547453115185595,0.5435049202883379,0.5325576526186702,0.5373433434032243,0.549965602847486,0.5449406275237041,0.5357281727634373,0.5319594412706009,0.5414111805700954,0.5443424161756348,0.5199952143092155,0.5284299943169922,0.5334549696407741,0.5360870995722788,0.5379415547512937,0.5456584811413873,0.557383423563545,0.5345915712021057,0.5275924984296952,0.5336344330451949,0.5421888553225854,0.5381210181557144,0.5521789848353423,0.5454790177369665,0.5544521879580055,0.5319594412706009,0.5487691801513475,0.5610923339215745,0.5518798791613077,0.5339335387192296,0.6202886702094071,0.6756498070768403
