,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,average_model,optimal_clustering
10,0.4737070838765754,0.5705128205128205,0.585180356366797,0.5820295523685354,0.5767057800956106,0.5676879617557584,0.5813776618861365,0.5698609300304216,0.4737070838765754,0.4737070838765754,0.4737070838765754,0.4737070838765754,0.4737070838765754,0.4737070838765754,0.4737070838765754,0.4737070838765754,0.4737070838765754,0.4737070838765754,0.5098870056497176,0.5135810517166449,0.5052151238591917,0.49000434593654935,0.5066275532377227,0.5069534984789222,0.5090178183398523,0.4737070838765754,0.5386788352890047,0.5868100825727944,0.585832246849196,0.5773576705780096,0.5773576705780096,0.536723163841808,0.536723163841808,0.4726205997392438,0.5021729682746632,0.5034767492394611,0.5051064754454585,0.5141242937853108,0.5096697088222512,0.5046718817905259,0.5076053889613211,0.49902216427640156,0.5057583659278575,0.5086918730986527,0.4989135158626684,0.5107561929595827,0.5140156453715776,0.5124945675793133,0.49565406345067364,0.5049978270317254,0.5164059104737071,0.5040199913081269,0.49369839200347676,0.5243855328601091,0.5868100825727944
11,0.48381138635375925,0.5810517166449369,0.5920252064319861,0.5912646675358539,0.5826814428509344,0.5680139069969579,0.5897435897435898,0.5684485006518905,0.48381138635375925,0.48381138635375925,0.48381138635375925,0.48381138635375925,0.48381138635375925,0.48381138635375925,0.48381138635375925,0.48381138635375925,0.48381138635375925,0.48381138635375925,0.5178183398522381,0.46034332898739677,0.5315080399826162,0.5636679704476315,0.555193394176445,0.49282920469361147,0.4830508474576271,0.48381138635375925,0.5472620599739244,0.5923511516731855,0.5918079096045198,0.5770317253368101,0.5770317253368101,0.5571490656236419,0.5571490656236419,0.4833767926988266,0.5153194263363755,0.4992394611038679,0.5063016079965232,0.5018470230334637,0.49793568013906997,0.48272490221642766,0.5061929595827901,0.5120599739243807,0.515645371577575,0.5079313342025207,0.500651890482399,0.5041286397218601,0.500651890482399,0.49511082138200785,0.5135810517166449,0.497283789656671,0.49934810951760106,0.4975010864841373,0.5076053889613211,0.5330975260353793,0.5923511516731855
12,0.4799000434593655,0.5825727944372012,0.5976749239461104,0.5945241199478487,0.5850717079530638,0.5706214689265536,0.5943068231203824,0.5730117340286832,0.4799000434593655,0.4799000434593655,0.4799000434593655,0.4799000434593655,0.4799000434593655,0.4799000434593655,0.4799000434593655,0.4799000434593655,0.4799000434593655,0.4799000434593655,0.5228161668839635,0.5256410256410257,0.5365058670143416,0.5656236418948284,0.5545415036940461,0.507496740547588,0.4941329856584094,0.4799000434593655,0.5522598870056498,0.5975662755323772,0.5972403302911777,0.5807257714037375,0.5807257714037375,0.5567144719687093,0.5567144719687093,0.47924815297696655,0.5114080834419817,0.5038026944806606,0.5082572794437201,0.5142329421990439,0.49934810951760106,0.48750543242068667,0.5010864841373316,0.5,0.4881573229030856,0.5032594524119948,0.495219469795741,0.5032594524119948,0.5011951325510647,0.5130378096479792,0.4935897435897436,0.49619730551933944,0.5139069969578444,0.4973924380704042,0.5073880921338548,0.532936565422441,0.5976749239461104
13,0.47544545849630593,0.5759452411994785,0.5884398087787919,0.5859408952629291,0.5786614515428075,0.5700782268578879,0.5850717079530638,0.5709474141677532,0.47544545849630593,0.47544545849630593,0.47544545849630593,0.47544545849630593,0.47544545849630593,0.47544545849630593,0.47544545849630593,0.47544545849630593,0.47544545849630593,0.47544545849630593,0.5190134724033029,0.46870925684485004,0.5290091264667536,0.5553020425901782,0.502716210343329,0.5089091699261191,0.5137983485441112,0.47544545849630593,0.5410691003911343,0.587896566710126,0.5875706214689266,0.5767057800956106,0.5767057800956106,0.5343328987396784,0.5343328987396784,0.47674923946110387,0.5039113428943938,0.4965232507605389,0.4980443285528031,0.5106475445458496,0.4970664928292047,0.508148631029987,0.5056497175141242,0.5184702303346371,0.5024989135158626,0.48880921338548455,0.49956540634506735,0.5053237722729248,0.5010864841373316,0.5131464580617123,0.5134724033029118,0.4973924380704042,0.4994567579313342,0.5029335071707953,0.5079313342025207,0.5260836673266052,0.5884398087787919
14,0.4760973489787049,0.5568231203824424,0.570186875271621,0.5698609300304216,0.5686657974793567,0.5602998696219035,0.56877444589309,0.5620382442416341,0.4760973489787049,0.4760973489787049,0.4760973489787049,0.4760973489787049,0.4760973489787049,0.4760973489787049,0.4760973489787049,0.4760973489787049,0.4760973489787049,0.4760973489787049,0.49554541503694044,0.47979139504563234,0.48989569752281614,0.4828335506301608,0.48804867448935246,0.5058670143415906,0.5015210777922642,0.4760973489787049,0.5315080399826162,0.5707301173402868,0.569534984789222,0.5656236418948284,0.5656236418948284,0.5341156019122121,0.5341156019122121,0.4760973489787049,0.5004345936549326,0.5097783572359843,0.5057583659278575,0.4934810951760104,0.49315514993481097,0.5118426770969143,0.4940243372446762,0.515645371577575,0.5079313342025207,0.5123859191655802,0.5064102564102564,0.5077140373750543,0.5017383746197306,0.5111907866145154,0.4973924380704042,0.49760973489787047,0.49815297696653627,0.5044545849630595,0.49760973489787047,0.5200556923720766,0.5707301173402868
15,0.47142546718817907,0.5645371577574967,0.5822468491960018,0.5764884832681443,0.5655149934810951,0.5521512385919165,0.5771403737505433,0.549760973489787,0.47142546718817907,0.47142546718817907,0.47142546718817907,0.47142546718817907,0.47142546718817907,0.47142546718817907,0.47142546718817907,0.47142546718817907,0.47142546718817907,0.47142546718817907,0.5002172968274663,0.5325945241199479,0.5185788787483703,0.5612777053455019,0.5417209908735332,0.4978270317253368,0.5246631899174272,0.47142546718817907,0.5316166883963495,0.5808344198174706,0.5822468491960018,0.5454150369404607,0.5454150369404607,0.542264232942199,0.5417209908735332,0.4712081703607127,0.5016297262059974,0.5103215993046502,0.5093437635810517,0.4927205562798783,0.5033681008257279,0.49619730551933944,0.5143415906127771,0.5166232073011734,0.5232507605388962,0.5060843111690569,0.5078226857887875,0.5058670143415906,0.500651890482399,0.5139069969578444,0.49424163407214255,0.511625380269448,0.48565840938722293,0.5066275532377227,0.5083659278574533,0.5183656059362274,0.5822468491960018
16,0.470013037809648,0.5609517601043025,0.5784441547153412,0.5707301173402868,0.560625814863103,0.553129074315515,0.5713820078226858,0.5516079965232508,0.470013037809648,0.470013037809648,0.470013037809648,0.470013037809648,0.470013037809648,0.470013037809648,0.470013037809648,0.470013037809648,0.470013037809648,0.470013037809648,0.4977183833116037,0.5298783137766189,0.5191221208170361,0.5529117774880487,0.49934810951760106,0.5071707953063885,0.5243372446762278,0.470013037809648,0.5308561495002173,0.5772490221642764,0.5795306388526728,0.5479139504563233,0.5479139504563233,0.5445458496305954,0.5433507170795306,0.46957844415471534,0.49869621903520206,0.5021729682746632,0.5131464580617123,0.4923946110386788,0.5031508039982616,0.5023902651021295,0.48381138635375925,0.5134724033029118,0.5205345501955672,0.5072794437201217,0.5001086484137331,0.512929161234246,0.5051064754454585,0.5009778357235984,0.5013037809647979,0.5152107779226424,0.517709691438505,0.49956540634506735,0.5084745762711864,0.5169129364044618,0.5795306388526728
17,0.4638200782268579,0.5719252498913516,0.5835506301607997,0.5793133420252065,0.5679052585832247,0.5560625814863103,0.5786614515428075,0.5554106910039114,0.4638200782268579,0.4638200782268579,0.4638200782268579,0.4638200782268579,0.4638200782268579,0.4638200782268579,0.4638200782268579,0.4638200782268579,0.4638200782268579,0.4638200782268579,0.4932637983485441,0.53541938287701,0.5142329421990439,0.5651890482398957,0.550412863972186,0.5112994350282486,0.5119513255106476,0.4638200782268579,0.5357453281182095,0.5817036071273359,0.583116036505867,0.5528031290743155,0.5528031290743155,0.5485658409387223,0.5480225988700564,0.4655584528465884,0.501412429378531,0.5135810517166449,0.5160799652325077,0.508148631029987,0.5094524119947849,0.5093437635810517,0.5174923946110387,0.5078226857887875,0.5245545415036941,0.5045632333767927,0.515645371577575,0.49880486744893526,0.5097783572359843,0.5008691873098653,0.5140156453715776,0.49424163407214255,0.5262929161234245,0.5066275532377227,0.5076053889613211,0.5172066895230737,0.5835506301607997
18,0.4728378965667101,0.5672533681008257,0.5840938722294654,0.5842025206431987,0.5788787483702738,0.5661668839634941,0.583116036505867,0.5702955236853542,0.4728378965667101,0.4728378965667101,0.4728378965667101,0.4728378965667101,0.4728378965667101,0.4728378965667101,0.4728378965667101,0.4728378965667101,0.4728378965667101,0.4728378965667101,0.49511082138200785,0.5268361581920904,0.4929378531073446,0.5529117774880487,0.5079313342025207,0.501412429378531,0.49989135158626685,0.4728378965667101,0.536723163841808,0.5846371142981313,0.5830073880921338,0.5738809213385485,0.5738809213385485,0.5399826162538027,0.5399826162538027,0.4726205997392438,0.5030421555845285,0.5071707953063885,0.5092351151673186,0.5036940460669275,0.5097783572359843,0.5146675358539765,0.49511082138200785,0.5064102564102564,0.4997827031725337,0.5063016079965232,0.5053237722729248,0.5031508039982616,0.5001086484137331,0.5192307692307693,0.5004345936549326,0.510212950890917,0.49478487614080835,0.4980443285528031,0.4992394611038679,0.5238141226841792,0.5846371142981313
19,0.482290308561495,0.5732290308561495,0.5857235984354628,0.5840938722294654,0.5800738809213386,0.5686657974793567,0.5836592785745328,0.5677966101694916,0.482290308561495,0.482290308561495,0.482290308561495,0.482290308561495,0.482290308561495,0.482290308561495,0.482290308561495,0.482290308561495,0.482290308561495,0.482290308561495,0.5165145588874402,0.5186875271621034,0.5042372881355932,0.4923946110386788,0.5412863972186006,0.508148631029987,0.5051064754454585,0.482290308561495,0.5463928726640591,0.5875706214689266,0.5861581920903954,0.5772490221642764,0.5772490221642764,0.5528031290743155,0.5528031290743155,0.4809865275966971,0.5083659278574533,0.5057583659278575,0.4975010864841373,0.48489787049109084,0.5024989135158626,0.5021729682746632,0.5017383746197306,0.5114080834419817,0.4892438070404172,0.5094524119947849,0.505432420686658,0.5078226857887875,0.4997827031725337,0.4919600173837462,0.4903302911777488,0.5035853976531942,0.4978270317253368,0.5036940460669275,0.5019556714471969,0.5302968113702576,0.5875706214689266
20,0.4717514124293785,0.5644285093437635,0.5764884832681443,0.5748587570621468,0.5717079530638852,0.5668187744458931,0.5739895697522817,0.5659495871360278,0.4717514124293785,0.4717514124293785,0.4717514124293785,0.4717514124293785,0.4717514124293785,0.4717514124293785,0.4717514124293785,0.4717514124293785,0.4717514124293785,0.4717514124293785,0.4935897435897436,0.5114080834419817,0.49619730551933944,0.4940243372446762,0.5077140373750543,0.5128205128205128,0.5078226857887875,0.4717514124293785,0.5328118209474142,0.5770317253368101,0.5764884832681443,0.5725771403737505,0.5725771403737505,0.5522598870056498,0.5522598870056498,0.4715341156019122,0.5019556714471969,0.4989135158626684,0.5057583659278575,0.5089091699261191,0.49163407214254673,0.4921773142112125,0.49315514993481097,0.5171664493698392,0.4873967840069535,0.5115167318557149,0.507496740547588,0.489787049109083,0.509561060408518,0.5041286397218601,0.5008691873098653,0.5126032159930465,0.5009778357235984,0.5061929595827901,0.5077140373750543,0.521963075635392,0.5770317253368101
21,0.46316818774445895,0.5562798783137766,0.5672533681008257,0.5127118644067796,0.5280312907431551,0.5482398956975228,0.5610604085180356,0.5467188179052586,0.46316818774445895,0.46316818774445895,0.46316818774445895,0.46316818774445895,0.46316818774445895,0.46316818774445895,0.46316818774445895,0.46316818774445895,0.46316818774445895,0.46316818774445895,0.5152107779226424,0.5284658843980878,0.5332464146023468,0.497283789656671,0.5024989135158626,0.516297262059974,0.5232507605388962,0.46316818774445895,0.5270534550195567,0.5645371577574967,0.5676879617557584,0.5421555845284659,0.5421555845284659,0.5388961321164711,0.5388961321164711,0.4636027813993916,0.4879400260756193,0.5003259452411994,0.5182529335071708,0.5209691438504997,0.5043459365493264,0.5121686223381139,0.5013037809647979,0.5023902651021295,0.5018470230334637,0.5076053889613211,0.516297262059974,0.5097783572359843,0.5152107779226424,0.5158626684050412,0.5098870056497176,0.5166232073011734,0.5232507605388962,0.5111907866145154,0.5173837461973055,0.5069655705248926,0.5676879617557584
22,0.48315949587136026,0.5845284658843981,0.5959365493263798,0.5943068231203824,0.5865927857453281,0.5773576705780096,0.5925684485006519,0.5734463276836158,0.48315949587136026,0.48315949587136026,0.48315949587136026,0.48315949587136026,0.48315949587136026,0.48315949587136026,0.48315949587136026,0.48315949587136026,0.48315949587136026,0.48315949587136026,0.5289004780530204,0.5186875271621034,0.536071273359409,0.5597566275532377,0.5514993481095176,0.4994567579313342,0.509561060408518,0.48315949587136026,0.5520425901781834,0.5958279009126467,0.5959365493263798,0.5828987396784007,0.5828987396784007,0.5595393307257714,0.5595393307257714,0.4833767926988266,0.5144502390265102,0.5064102564102564,0.49445893089960885,0.5061929595827901,0.5049978270317254,0.5063016079965232,0.5019556714471969,0.5211864406779662,0.5136897001303781,0.5111907866145154,0.4991308126901347,0.5056497175141242,0.4968491960017384,0.4977183833116037,0.4968491960017384,0.5009778357235984,0.49956540634506735,0.5043459365493264,0.5047805302042591,0.5350371014212821,0.5959365493263798
23,0.4717514124293785,0.5761625380269448,0.5884398087787919,0.5820295523685354,0.5686657974793567,0.5426988265971316,0.5822468491960018,0.5463928726640591,0.4717514124293785,0.4717514124293785,0.4717514124293785,0.4717514124293785,0.4717514124293785,0.4717514124293785,0.4717514124293785,0.4717514124293785,0.4717514124293785,0.4717514124293785,0.5211864406779662,0.518361581920904,0.5370491090830074,0.5666014776184267,0.553129074315515,0.5035853976531942,0.4971751412429379,0.4717514124293785,0.5443285528031291,0.5883311603650587,0.5895262929161235,0.5405258583224685,0.5405258583224685,0.5520425901781834,0.5520425901781834,0.4708822251195133,0.5045632333767927,0.5058670143415906,0.511625380269448,0.5091264667535854,0.5072794437201217,0.5118426770969143,0.5115167318557149,0.5132551064754455,0.4992394611038679,0.4992394611038679,0.5120599739243807,0.5079313342025207,0.4983702737940026,0.497283789656671,0.5171664493698392,0.5104302477183833,0.49587136027813994,0.5060843111690569,0.5172750977835724,0.5206914867931818,0.5895262929161235
