,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,average_model,optimal_clustering
10,0.3633671155537045,0.5701328150307742,0.6122448979591837,0.6407515387107224,0.6415845249664491,0.6456569022166689,0.6433430515063168,0.6451941320745985,0.3633671155537045,0.3633671155537045,0.3633671155537045,0.3633671155537045,0.3661437364061271,0.3661437364061271,0.37197464019621457,0.37401082882132447,0.38021194872506825,0.3633671155537045,0.5808690823268082,0.6190938960618261,0.6087278448794484,0.6165023832662316,0.6236290434541163,0.6027118330325327,0.6006756444074228,0.3633671155537045,0.5452357813873849,0.5686519505761488,0.6401962145402379,0.6460271183303253,0.6470452126428803,0.6455643481882549,0.6450090240177704,0.3633671155537045,0.3624415752695636,0.6136332083853949,0.6162247211809894,0.6164098292378176,0.6143736406127077,0.6162247211809894,0.6150215188116063,0.6162247211809894,0.6144661946411217,0.6143736406127077,0.6161321671525753,0.6143736406127077,0.613725762413809,0.6153917349252627,0.6142810865842936,0.6162247211809894,0.5617823849116367,0.6470452126428803
11,0.37637095654588365,0.535748993474941,0.5533342588736174,0.5749919015225138,0.5920218427507057,0.5935952612337452,0.5967420981998242,0.6041464204729511,0.37637095654588365,0.37637095654588365,0.37637095654588365,0.37637095654588365,0.3780369290573372,0.3780369290573372,0.38136887408024434,0.38497848118839373,0.39284557360359107,0.37637095654588365,0.4735526863806747,0.5184413901615068,0.5620343375445416,0.5782312925170068,0.5680503493914573,0.5799898190568744,0.5716599564996067,0.37637095654588365,0.5536119209588597,0.5718450645564348,0.5895228839835254,0.5938729233189874,0.5926697209496044,0.6021102318478412,0.6072932574390301,0.37637095654588365,0.403396732842797,0.6023878939330835,0.6032208801888103,0.6032208801888103,0.600814475450044,0.6023878939330835,0.601925123791013,0.6021102318478412,0.6033134342172243,0.6024804479614976,0.6024804479614976,0.6032208801888103,0.600814475450044,0.6032208801888103,0.6034059882456384,0.6015549076773566,0.5295821528409802,0.6072932574390301
12,0.34883613309269285,0.5573603591096302,0.5967883752140312,0.625387569993984,0.6413068628812069,0.6425100652505901,0.6425100652505901,0.6476005368133648,0.34883613309269285,0.34883613309269285,0.34883613309269285,0.34883613309269285,0.3516127539451155,0.3516127539451155,0.3568883335647184,0.35799898190568746,0.6314961358693137,0.34883613309269285,0.5578231292517006,0.5754083946503772,0.5980841316118284,0.5874404183442085,0.6048405756860568,0.6204822064880374,0.6305705955851728,0.34883613309269285,0.5519922254616132,0.5750381785367208,0.612522560044426,0.5760562728492757,0.6409366467675506,0.6402887685686519,0.6475079827849507,0.34883613309269285,0.36799481697440883,0.6302929334999305,0.6307557036420011,0.6307557036420011,0.6295525012726179,0.6298301633578601,0.6293673932157897,0.6293673932157897,0.6300152714146883,0.6290897311305474,0.6313110278124855,0.6307557036420011,0.6263131102781249,0.6295525012726179,0.6294599472442038,0.6289971771021333,0.5512826445771053,0.6476005368133648
13,0.3871072238419177,0.5451895043731778,0.5960016659725115,0.6112730806608357,0.6270998195196446,0.6257115090934333,0.6248785228377065,0.6104400944051089,0.3871072238419177,0.3871072238419177,0.3871072238419177,0.3871072238419177,0.3871072238419177,0.3871072238419177,0.38747743995557404,0.3922902494331066,0.4001573418483039,0.3871072238419177,0.5544449072145865,0.5813781294830858,0.5939654773474016,0.6110879726040076,0.5950761256883705,0.5906335323244944,0.5819334536535703,0.3871072238419177,0.5799898190568744,0.5697163219029108,0.5942431394326438,0.6205284835022444,0.621083807672729,0.6154380119394697,0.6074783654958582,0.3871072238419177,0.41820537738905084,0.5935027072053312,0.5926697209496044,0.5915590726086353,0.5913739645518071,0.5915590726086353,0.5921143967791198,0.5909111944097367,0.5924846128927762,0.5915590726086353,0.5914665185802213,0.5922069508075339,0.5915590726086353,0.592299504835948,0.593410153176917,0.5924846128927762,0.5522716015103446,0.6270998195196446
14,0.36568096626405666,0.5567124809107317,0.5919755657364987,0.6135406543569809,0.6287195150168912,0.6297376093294461,0.6297376093294461,0.6339025406080799,0.36568096626405666,0.36568096626405666,0.36568096626405666,0.36568096626405666,0.36845758711647925,0.36845758711647925,0.37401082882132447,0.3751214771622935,0.37836086815678655,0.36568096626405666,0.5565273728539034,0.5643019112406867,0.590217039196631,0.5919755657364987,0.5906798093387015,0.6078023045953075,0.6152066268684344,0.36568096626405666,0.5490304965523625,0.5695774908602897,0.6036373733166736,0.5658753297237262,0.6281641908464066,0.627516312647508,0.6339025406080799,0.36568096626405666,0.38224813735017815,0.6129853301864964,0.6134481003285668,0.6139108704706372,0.6129853301864964,0.6116895737886991,0.6130778842149105,0.6139108704706372,0.6122448979591837,0.6142810865842936,0.6119672358739414,0.612522560044426,0.6128927761580822,0.6119672358739414,0.6129853301864964,0.6139108704706372,0.547755307716435,0.6339025406080799
15,0.36933685038641306,0.5469480309130454,0.6076634735526864,0.6096996621777963,0.6214540237863853,0.6139571474848443,0.6222870100421121,0.620065713360174,0.36933685038641306,0.36933685038641306,0.36933685038641306,0.36933685038641306,0.3719283631820075,0.3719283631820075,0.3768337266879541,0.380998657966588,0.3907168309500671,0.36933685038641306,0.486695358415475,0.5470405849414596,0.5480586792540145,0.5455597204868342,0.567772687306215,0.600814475450044,0.5989633948817622,0.36933685038641306,0.5413022351797862,0.5866537091026887,0.5898005460687676,0.6195103891896895,0.6225646721273543,0.621083807672729,0.6133092692859456,0.36933685038641306,0.3957147484844278,0.6078485816095146,0.609422000092554,0.609422000092554,0.6072007034106159,0.6096071081493822,0.6088666759220696,0.6095145541209681,0.6091443380073117,0.6102549863482808,0.6102549863482808,0.6102549863482808,0.6087741218936554,0.6096071081493822,0.6081262436947568,0.6096071081493822,0.5397630959665297,0.6225646721273543
16,0.38604285251515574,0.5072886297376094,0.5492156046091906,0.5710583553149151,0.6175204775787866,0.6140034244990513,0.6028969410893609,0.6119672358739414,0.38604285251515574,0.38604285251515574,0.38604285251515574,0.38604285251515574,0.388449257253922,0.388449257253922,0.39085566199268823,0.39437271507242355,0.40233236151603496,0.38604285251515574,0.5081216159933362,0.5110833449025869,0.5804063121847378,0.5888287287704197,0.5809616363552224,0.5687445046045629,0.5792031098153547,0.38604285251515574,0.5342218520061086,0.5395899856541256,0.5986394557823129,0.5925308899069832,0.6113193576750428,0.6082650747373779,0.6087278448794484,0.38604285251515574,0.4121430885279282,0.593456430191124,0.5935489842195382,0.5935489842195382,0.5935489842195382,0.5941968624184367,0.5935489842195382,0.5935489842195382,0.5939192003331945,0.5940117543616086,0.5929011060206395,0.5927159979638114,0.5930862140774678,0.5935489842195382,0.5928085519922255,0.5927159979638114,0.5343315456694141,0.6175204775787866
17,0.3768800037021611,0.5754083946503772,0.6142810865842936,0.6149289647831921,0.6238141515109445,0.6133555463001528,0.6188162339765838,0.5983617936970707,0.3768800037021611,0.3768800037021611,0.3768800037021611,0.3768800037021611,0.37882363829885696,0.37882363829885696,0.38298856957749083,0.3878013790550234,0.39668656578277567,0.3768800037021611,0.5364431486880467,0.5835531491508168,0.5876255264010366,0.5905872553102873,0.6149289647831921,0.5956777268730622,0.6097459391920034,0.3768800037021611,0.5660604377805544,0.6109491415613865,0.6127076681012541,0.6250173538803276,0.625387569993984,0.6142810865842936,0.6112268036466287,0.3768800037021611,0.4091813596186774,0.6017862927483919,0.602989495117775,0.6010458605210792,0.6017862927483919,0.6027118330325327,0.6010458605210792,0.6020639548336342,0.6020639548336342,0.6013235226063215,0.6027118330325327,0.6023416169188764,0.6027118330325327,0.60197140080522,0.6018788467768059,0.602989495117775,0.5532125674658879,0.625387569993984
18,0.3611458188717664,0.5585635614790134,0.5946596325605072,0.6135406543569809,0.6215928548290064,0.6128002221296682,0.6252950159655699,0.6180758017492711,0.3611458188717664,0.3611458188717664,0.3611458188717664,0.3611458188717664,0.36410754778101717,0.36410754778101717,0.369290573372206,0.37188208616780044,0.37947151649775557,0.3611458188717664,0.5710583553149151,0.5722615576842982,0.6163172752094035,0.6165023832662316,0.6196492202323106,0.6185385718913415,0.6312184737840715,0.3611458188717664,0.5649497894395854,0.5859595538895831,0.6141885325558795,0.5739275301957518,0.600768198435837,0.6026192790041186,0.6118746818455273,0.3611458188717664,0.624276921653015,0.619001342033412,0.6167800453514739,0.6158545050673331,0.6184460178629275,0.6152066268684344,0.617983247720857,0.6175204775787866,0.6176130316072007,0.6163172752094035,0.6174279235503726,0.6171502614651303,0.6149289647831921,0.6174279235503726,0.6177981396640289,0.6160396131241612,0.5583098948826193,0.6312184737840715
19,0.3704474987273821,0.5669397010504882,0.603035772131982,0.5903558702392522,0.6057198389559906,0.6041464204729511,0.6062751631264751,0.6116432967744921,0.3704474987273821,0.3704474987273821,0.3704474987273821,0.3704474987273821,0.3732241195798047,0.3732241195798047,0.3787773612846499,0.3808135499097598,0.38553380535887827,0.3704474987273821,0.5718450645564348,0.5630524318570965,0.6034059882456384,0.603035772131982,0.6082187977231709,0.6034059882456384,0.6152529038826415,0.3704474987273821,0.5558332176407978,0.57943449488639,0.6195103891896895,0.615808228053126,0.6141422555416725,0.6015549076773566,0.575269563607756,0.3704474987273821,0.3769262807163682,0.60932944606414,0.6058123929844046,0.6068304872969597,0.6084964598084132,0.6066453792401314,0.6067379332685455,0.608403905779999,0.6076634735526864,0.6081262436947568,0.6091443380073117,0.6087741218936554,0.608311351751585,0.6082187977231709,0.6074783654958582,0.6059975010412328,0.546187031123863,0.6195103891896895
20,0.3509648757462169,0.5766115970197603,0.621130084686936,0.6501920496089593,0.6546346429728354,0.6532463325466241,0.6491739552964043,0.6555601832569763,0.3509648757462169,0.3509648757462169,0.3509648757462169,0.3509648757462169,0.35383405062705353,0.35383405062705353,0.36003517053079737,0.3624415752695636,0.369290573372206,0.3509648757462169,0.5897542690545606,0.5531028738025823,0.6309408116988292,0.6246471377666712,0.6305705955851728,0.6338099865796659,0.6469526586144662,0.3509648757462169,0.551807117404785,0.579480771900597,0.6492665093248183,0.6526910083761396,0.6574112638252579,0.6548197510296636,0.6545420889444213,0.3509648757462169,0.6340876486649082,0.6273312045906798,0.628626960988477,0.6256652320792262,0.6277014207043362,0.628626960988477,0.6276088666759221,0.6280716368179925,0.6270535425054375,0.6249247998519135,0.6274237586190939,0.6278865287611644,0.6272386505622657,0.6265907723633671,0.6267758804201953,0.627516312647508,0.5762688043219302,0.6574112638252579
21,0.33055671248091073,0.5551853394418992,0.5961867740293396,0.6432042204636956,0.6463510574297746,0.6510713128788931,0.6497755564810959,0.6501457725947521,0.33055671248091073,0.33055671248091073,0.33055671248091073,0.33055671248091073,0.332963117219677,0.332963117219677,0.33934934518024895,0.34045999352121803,0.348974964135314,0.33055671248091073,0.56879078161877,0.6180295247350641,0.6177518626498218,0.6196029432181036,0.6267296034059883,0.62858068397427,0.6406127076681013,0.33055671248091073,0.4857698181313342,0.6226572261557685,0.630709426627794,0.6569022166689805,0.6569022166689805,0.6569022166689805,0.6569022166689805,0.33055671248091073,0.6555139062427692,0.6482946920264705,0.6459808413161183,0.6471840436855014,0.646813827571845,0.6474617057707437,0.6481095839696422,0.6486649081401268,0.648942570225369,0.6476468138275718,0.6474617057707437,0.6481095839696422,0.6482021379980564,0.6463510574297746,0.6482021379980564,0.6478319218844,0.5698911461788041,0.6569022166689805
22,0.3733166736082188,0.5662918228515896,0.6027581100467397,0.6217316858716275,0.6276551436901291,0.6215465778147994,0.6042389745013652,0.6251561849229488,0.3733166736082188,0.3733166736082188,0.3733166736082188,0.3733166736082188,0.3760932944606414,0.3760932944606414,0.3814614281086584,0.3838678328474247,0.3902540608079967,0.3733166736082188,0.5780461844601786,0.5571289740385951,0.6142348095700866,0.6096071081493822,0.6135869313711879,0.6149752417973993,0.6268221574344023,0.3733166736082188,0.5578694062659078,0.5801749271137027,0.6228423342125966,0.6223795640705262,0.6258966171502615,0.5739738072099588,0.5853579527048914,0.3733166736082188,0.37137303901152297,0.6045166365866075,0.6055347308991624,0.6054421768707483,0.6062751631264751,0.6062751631264751,0.6056272849275764,0.6073858114674441,0.6057198389559906,0.6045166365866075,0.6045166365866075,0.6058123929844046,0.6047942986718496,0.6022953399046693,0.6059975010412328,0.6058123929844046,0.5514900341592923,0.6276551436901291
23,0.36619001342033414,0.5446341802026933,0.604053866444537,0.6070155953537878,0.6187699569623768,0.615715674024712,0.6225646721273543,0.6131241612291175,0.36619001342033414,0.36619001342033414,0.36619001342033414,0.36619001342033414,0.3687815262159285,0.3687815262159285,0.37387199777870334,0.3775741589152668,0.38673700772826136,0.36619001342033414,0.48882410106899904,0.552871488731547,0.5849877365912352,0.5675875792493869,0.5738812531815447,0.597575084455551,0.6007219214216298,0.36619001342033414,0.5461150446573187,0.5884122356425563,0.5908186403813226,0.6167337683372669,0.6172890925077514,0.617844416678236,0.6137720394280161,0.36619001342033414,0.39080938497848117,0.612568837058633,0.6126613910870471,0.6110879726040076,0.6134018233143598,0.6112730806608357,0.6114581887176639,0.6126613910870471,0.612568837058633,0.6124762830302188,0.6129390531722894,0.6134018233143598,0.6117358508029062,0.6121060669165626,0.6134018233143598,0.611550742746078,0.5409285911391516,0.6225646721273543
24,0.37905502336989216,0.5537044749872738,0.5833217640797815,0.5949835716599565,0.6026655560183257,0.606182609098061,0.6128464991438752,0.6031283261603961,0.37905502336989216,0.37905502336989216,0.37905502336989216,0.37905502336989216,0.3818316442223148,0.3818316442223148,0.386366791614605,0.38895830441019946,0.395899856541256,0.37905502336989216,0.5636077560275811,0.5695312138460826,0.6021102318478412,0.6023878939330835,0.6046091906150215,0.6028506640751539,0.6149752417973993,0.37905502336989216,0.5661067147947615,0.5844324124207506,0.5980378545976214,0.5739738072099588,0.5956314498588551,0.597667638483965,0.6055347308991624,0.37905502336989216,0.38127632005183026,0.5993336109954186,0.5997038271090749,0.5995187190522467,0.6003517053079735,0.6005368133648017,0.5997038271090749,0.6000740432227313,0.5994261650238326,0.5989633948817622,0.6005368133648017,0.5988708408533482,0.5985006247396918,0.5994261650238326,0.6004442593363876,0.5992410569670045,0.5449941125354147,0.6149752417973993
