,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,average_model,optimal_clustering
10,0.3045528750226737,0.7866860148739343,0.7866860148739343,0.7638309450389987,0.7569381461998912,0.7315436241610739,0.7315436241610739,0.7464175584980954,0.3147106838382006,0.6742245601306004,0.6742245601306004,0.7580264828586977,0.773263196081988,0.7881371304190096,0.7881371304190096,0.7881371304190096,0.7881371304190096,0.3045528750226737,0.7866860148739343,0.7866860148739343,0.7866860148739343,0.7866860148739343,0.7250136042082351,0.7250136042082351,0.7449664429530202,0.3045528750226737,0.7866860148739343,0.7866860148739343,0.7881371304190096,0.7250136042082351,0.7250136042082351,0.7250136042082351,0.7594775984037729,0.7866860148739343,0.39814982768002904,0.5352802466896427,0.5744603664066751,0.5831670596771268,0.6940967813451034,0.7881371304190096
11,0.329040449845819,0.8158897152185742,0.8158897152185742,0.72809722474152,0.7429711590785416,0.7908579720660257,0.7908579720660257,0.7516778523489933,0.3391982586613459,0.6508253219662615,0.730273898059133,0.8071830219481226,0.814438599673499,0.8155269363323054,0.8155269363323054,0.8155269363323054,0.8155269363323054,0.329040449845819,0.8158897152185742,0.8158897152185742,0.8158897152185742,0.8158897152185742,0.7988391075639398,0.7386178124433158,0.7465989479412298,0.329040449845819,0.8158897152185742,0.8158897152185742,0.8155269363323054,0.7988391075639398,0.7984763286776709,0.7984763286776709,0.7545800834391438,0.8158897152185742,0.37801559949210956,0.5506983493560674,0.5586794848539814,0.6127335389080355,0.7218493661446681,0.8158897152185742
12,0.30745510611282423,0.8200616724106657,0.8200616724106657,0.7707237438781063,0.7805187738073645,0.8099038635951388,0.8099038635951388,0.7522220206783965,0.31797569381462,0.6832940322873209,0.7308180663885362,0.8146199891166334,0.8178849990930528,0.8186105568655905,0.8186105568655905,0.8186105568655905,0.8186105568655905,0.30745510611282423,0.8200616724106657,0.8200616724106657,0.8200616724106657,0.8200616724106657,0.8142572102303646,0.7522220206783965,0.7562125884273535,0.30745510611282423,0.8200616724106657,0.8200616724106657,0.8186105568655905,0.8142572102303646,0.8128060946852893,0.8128060946852893,0.7522220206783965,0.8200616724106657,0.7366225285688373,0.5773625974968257,0.5751859241792128,0.5795392708144386,0.7416611242114598,0.8200616724106657
13,0.34046798476328677,0.7946671503718483,0.7946671503718483,0.735171413023762,0.745329221839289,0.7783421004897515,0.7783421004897515,0.713041900961364,0.3509885724650825,0.3103573372029748,0.6444766914565573,0.7845093415563215,0.7906765826228913,0.7924904770542355,0.7924904770542355,0.7924904770542355,0.7924904770542355,0.34046798476328677,0.7946671503718483,0.7946671503718483,0.7946671503718483,0.7946671503718483,0.7837837837837838,0.713041900961364,0.7177580264828587,0.34046798476328677,0.7946671503718483,0.7946671503718483,0.7924904770542355,0.7837837837837838,0.7816071104661708,0.7816071104661708,0.713041900961364,0.7946671503718483,0.37202974786867404,0.5418102666424814,0.544712497732632,0.6042082350807183,0.6918529267522556,0.7946671503718483
14,0.32323598766551787,0.730273898059133,0.730273898059133,0.724106656992563,0.7212044259024125,0.7106838382006168,0.7106838382006168,0.6831126428441865,0.3333937964810448,0.35878831851986215,0.47451478323961543,0.5949573734808634,0.6247052421549066,0.7295483402865953,0.7295483402865953,0.7295483402865953,0.7295483402865953,0.32323598766551787,0.730273898059133,0.730273898059133,0.730273898059133,0.730273898059133,0.7063304915653909,0.7063304915653909,0.6831126428441865,0.32323598766551787,0.730273898059133,0.730273898059133,0.7295483402865953,0.7063304915653909,0.7063304915653909,0.7063304915653909,0.6671503718483585,0.730273898059133,0.4230001813894431,0.5350988572465083,0.5445311082894976,0.48938871757663704,0.6329954115189016,0.730273898059133
15,0.31924541991656086,0.7317250136042083,0.7317250136042083,0.7248322147651006,0.7230183203337566,0.7128605115182296,0.7128605115182296,0.686014873934337,0.329040449845819,0.35298385633956103,0.47197533103573375,0.5935062579357882,0.6261563576999819,0.7317250136042083,0.7317250136042083,0.7317250136042083,0.7317250136042083,0.31924541991656086,0.7317250136042083,0.7317250136042083,0.7317250136042083,0.7317250136042083,0.7088699437692726,0.7088699437692726,0.686014873934337,0.31924541991656086,0.7317250136042083,0.7317250136042083,0.7317250136042083,0.7088699437692726,0.7088699437692726,0.7088699437692726,0.6711409395973155,0.7317250136042083,0.42154906584436785,0.5481588971521858,0.5608561581715944,0.4864864864864865,0.6336403517611571,0.7317250136042083
16,0.3163431888264103,0.7582078723018321,0.7582078723018321,0.7447850535098858,0.7393433702158534,0.720116089243606,0.720116089243606,0.6878287683656811,0.3261382187556684,0.3359332486849265,0.6627970252131326,0.6627970252131326,0.7393433702158534,0.7589334300743696,0.7589334300743696,0.7589334300743696,0.7589334300743696,0.3163431888264103,0.7582078723018321,0.7582078723018321,0.7582078723018321,0.7582078723018321,0.7139488481770361,0.7139488481770361,0.6878287683656811,0.3163431888264103,0.7582078723018321,0.7582078723018321,0.7589334300743696,0.7139488481770361,0.7139488481770361,0.7139488481770361,0.7309994558316706,0.7582078723018321,0.4110284781425721,0.5659350625793579,0.5463450027208416,0.4846725920551424,0.6607950232111306,0.7589334300743696
17,0.3145292943950662,0.8242336296027571,0.8242336296027571,0.7556684200979503,0.7400689279883911,0.7926718664973699,0.7926718664973699,0.7716306910937784,0.325049882096862,0.6765826228913477,0.746236169054961,0.8129874841284237,0.8213313985126066,0.8245964084890259,0.8245964084890259,0.8245964084890259,0.8245964084890259,0.3145292943950662,0.8242336296027571,0.8242336296027571,0.8242336296027571,0.8242336296027571,0.8013785597678215,0.7560311989842191,0.7676401233448213,0.3145292943950662,0.8242336296027571,0.8242336296027571,0.8245964084890259,0.8013785597678215,0.8017413386540904,0.8017413386540904,0.7756212588427354,0.8242336296027571,0.68202430618538,0.5525122437874116,0.5372755305641211,0.5728278614184654,0.7396524040819343,0.8245964084890259
18,0.32849628151641574,0.749319789588246,0.749319789588246,0.7333575185924179,0.7290041719571921,0.7097768909849447,0.7097768909849447,0.6767640123344821,0.3390168692182115,0.3509885724650825,0.4605477961182659,0.582804280790858,0.7279158352983857,0.749319789588246,0.749319789588246,0.749319789588246,0.749319789588246,0.32849628151641574,0.749319789588246,0.749319789588246,0.749319789588246,0.749319789588246,0.7039724288046436,0.7039724288046436,0.6767640123344821,0.32849628151641574,0.749319789588246,0.749319789588246,0.749319789588246,0.7039724288046436,0.7039724288046436,0.7039724288046436,0.7184835842553964,0.749319789588246,0.42354434971884636,0.5312896789406857,0.5403591510974062,0.5889715218574278,0.6453366117795647,0.749319789588246
19,0.3087248322147651,0.7821512787955741,0.7821512787955741,0.7603845456194449,0.7527661890077998,0.7273716669689824,0.7273716669689824,0.7426083801922728,0.31924541991656086,0.6707781607110466,0.68202430618538,0.7531289678940686,0.7690912388898966,0.7832396154543806,0.7832396154543806,0.7832396154543806,0.7832396154543806,0.3087248322147651,0.7821512787955741,0.7821512787955741,0.7821512787955741,0.7821512787955741,0.720116089243606,0.720116089243606,0.7404317068746599,0.3087248322147651,0.7821512787955741,0.7821512787955741,0.7832396154543806,0.720116089243606,0.720116089243606,0.720116089243606,0.7560311989842191,0.7821512787955741,0.4019590059858516,0.5347360783602394,0.5459822238345728,0.47596589878469076,0.6913893759531343,0.7832396154543806
20,0.3522582985670234,0.8042807908579721,0.8042807908579721,0.7277344458552513,0.7117721748594232,0.7643751133684019,0.7643751133684019,0.7426083801922728,0.3624161073825503,0.31162706330491563,0.7132232904044985,0.7865046254307999,0.7984763286776709,0.8039180119717032,0.8039180119717032,0.8039180119717032,0.8039180119717032,0.3522582985670234,0.8042807908579721,0.8042807908579721,0.8042807908579721,0.8042807908579721,0.7745329221839289,0.7248322147651006,0.7378922546707781,0.3522582985670234,0.8042807908579721,0.8042807908579721,0.8039180119717032,0.7745329221839289,0.7741701432976601,0.7741701432976601,0.7491384001451116,0.8042807908579721,0.3994195537819699,0.5387266461091964,0.5321966261563577,0.6000362778886269,0.7000020154382572,0.8042807908579721
21,0.325049882096862,0.7752584799564666,0.7752584799564666,0.7487756212588428,0.7415200435334663,0.7146744059495738,0.7146744059495738,0.7299111191728641,0.3352076909123889,0.325049882096862,0.666062035189552,0.7433339379648104,0.7600217667331761,0.7763468166152729,0.7763468166152729,0.7763468166152729,0.7763468166152729,0.325049882096862,0.7752584799564666,0.7752584799564666,0.7752584799564666,0.7752584799564666,0.7077816071104661,0.7077816071104661,0.72809722474152,0.325049882096862,0.7752584799564666,0.7752584799564666,0.7763468166152729,0.7077816071104661,0.7077816071104661,0.7077816071104661,0.7440594957373481,0.7752584799564666,0.4106656992563033,0.5314710683838201,0.5655722836930891,0.5739161980772719,0.6727935989680955,0.7763468166152729
22,0.35769998186105567,0.7832396154543806,0.7832396154543806,0.716125521494649,0.701977144930165,0.7436967168510793,0.7436967168510793,0.7237438781062943,0.36822056956285143,0.3312171231634319,0.42336296027571196,0.5405405405405406,0.7745329221839289,0.7825140576818429,0.7825140576818429,0.7825140576818429,0.7825140576818429,0.35769998186105567,0.7832396154543806,0.7832396154543806,0.7832396154543806,0.7832396154543806,0.7538545256666062,0.7092327226555415,0.7190277525847996,0.35769998186105567,0.7832396154543806,0.7832396154543806,0.7825140576818429,0.7538545256666062,0.7531289678940686,0.7531289678940686,0.7306366769454018,0.7832396154543806,0.40957736259749683,0.5695628514420461,0.5387266461091964,0.5953201523671322,0.6670966268281704,0.7832396154543806
23,0.3491746780337384,0.8040994014148377,0.8040994014148377,0.7108652276437512,0.7261019408670415,0.775439869399601,0.775439869399601,0.7348086341374932,0.3593324868492654,0.30709232722655544,0.7119535643025576,0.7921276981679666,0.8008343914384183,0.8033738436423,0.8033738436423,0.8033738436423,0.8033738436423,0.3491746780337384,0.8040994014148377,0.8040994014148377,0.8040994014148377,0.8040994014148377,0.7837837837837838,0.7210230364592781,0.7293669508434609,0.3491746780337384,0.8040994014148377,0.8040994014148377,0.8033738436423,0.7837837837837838,0.7830582260112462,0.7830582260112462,0.7387992018864502,0.8040994014148377,0.390168692182115,0.5410847088699438,0.5494286232541266,0.6023943406493742,0.7003177674318614,0.8040994014148377
24,0.329040449845819,0.8158897152185742,0.8158897152185742,0.72809722474152,0.7429711590785416,0.7908579720660257,0.7908579720660257,0.7516778523489933,0.3391982586613459,0.6508253219662615,0.730273898059133,0.8071830219481226,0.814438599673499,0.8155269363323054,0.8155269363323054,0.8155269363323054,0.8155269363323054,0.329040449845819,0.8158897152185742,0.8158897152185742,0.8158897152185742,0.8158897152185742,0.7988391075639398,0.7386178124433158,0.7465989479412298,0.329040449845819,0.8158897152185742,0.8158897152185742,0.8155269363323054,0.7988391075639398,0.7984763286776709,0.7984763286776709,0.7545800834391438,0.8158897152185742,0.37801559949210956,0.5506983493560674,0.5586794848539814,0.6127335389080355,0.7218493661446681,0.8158897152185742
25,0.30926900054416834,0.8186105568655905,0.8186105568655905,0.7696354072192998,0.779430437148558,0.8080899691637947,0.8080899691637947,0.75113368401959,0.32051514601850173,0.6818429167422456,0.7279158352983857,0.8124433157990205,0.8167966624342463,0.8164338835479775,0.8164338835479775,0.8164338835479775,0.8164338835479775,0.30926900054416834,0.8186105568655905,0.8186105568655905,0.8186105568655905,0.8186105568655905,0.8124433157990205,0.75113368401959,0.7547614728822782,0.30926900054416834,0.8186105568655905,0.8186105568655905,0.8164338835479775,0.8124433157990205,0.8102666424814076,0.8102666424814076,0.75113368401959,0.8186105568655905,0.7333575185924179,0.5276618900779975,0.5291130056230727,0.6176310538726646,0.7402637536865724,0.8186105568655905
26,0.35860692907672775,0.8004716125521495,0.8004716125521495,0.7170324687103211,0.7094141120986759,0.7638309450389987,0.7638309450389987,0.7329947397061491,0.3684019590059858,0.31507346272446946,0.7072374387810629,0.7830582260112462,0.7943043714855795,0.799383275893343,0.799383275893343,0.799383275893343,0.799383275893343,0.35860692907672775,0.8004716125521495,0.8004716125521495,0.8004716125521495,0.8004716125521495,0.7739887538545257,0.7177580264828587,0.727190277525848,0.35860692907672775,0.8004716125521495,0.8004716125521495,0.799383275893343,0.7739887538545257,0.7729004171957192,0.7729004171957192,0.739161980772719,0.8004716125521495,0.3966987121349537,0.5675675675675675,0.5323780155994922,0.45800834391438416,0.6973080463013348,0.8004716125521495
27,0.31344095773625974,0.8253219662615636,0.8253219662615636,0.7571195356430256,0.7411572646471976,0.7948485398149827,0.7948485398149827,0.7730818066388536,0.32432432432432434,0.6787592962089606,0.7458733901686921,0.814438599673499,0.8231452929439507,0.8260475240341012,0.8260475240341012,0.8260475240341012,0.8260475240341012,0.31344095773625974,0.8253219662615636,0.8253219662615636,0.8253219662615636,0.8253219662615636,0.8042807908579721,0.7585706511881009,0.7683656811173589,0.31344095773625974,0.8253219662615636,0.8253219662615636,0.8260475240341012,0.8042807908579721,0.8050063486305097,0.8050063486305097,0.7767095955015418,0.8253219662615636,0.6838382006167241,0.5869762379829494,0.5536005804462181,0.5786323235987666,0.7409691570765395,0.8260475240341012
28,0.33230545982223836,0.8162524941048431,0.8162524941048431,0.7433339379648104,0.7270088880827136,0.7799746054779612,0.7799746054779612,0.7596589878469073,0.3424632686377653,0.6515508797387992,0.7317250136042083,0.8017413386540904,0.8122619263558861,0.8162524941048431,0.8162524941048431,0.8162524941048431,0.8162524941048431,0.33230545982223836,0.8162524941048431,0.8162524941048431,0.8162524941048431,0.8162524941048431,0.7897696354072193,0.7426083801922728,0.7553056412116815,0.33230545982223836,0.8162524941048431,0.8162524941048431,0.8162524941048431,0.7897696354072193,0.7897696354072193,0.7897696354072193,0.7651006711409396,0.8162524941048431,0.38708507164883005,0.5477961182659169,0.5365499727915836,0.609831307817885,0.7214194059831643,0.8162524941048431
29,0.30799927444222747,0.8180663885361872,0.8180663885361872,0.7709051333212407,0.78033738436423,0.8071830219481226,0.8071830219481226,0.7524034101215309,0.318882641030292,0.678033738436423,0.7299111191728641,0.8126247052421549,0.8158897152185742,0.8162524941048431,0.8162524941048431,0.8162524941048431,0.8162524941048431,0.30799927444222747,0.8180663885361872,0.8180663885361872,0.8180663885361872,0.8180663885361872,0.8108108108108109,0.7524034101215309,0.7560311989842191,0.30799927444222747,0.8180663885361872,0.8180663885361872,0.8162524941048431,0.8108108108108109,0.8089969163794667,0.8089969163794667,0.7524034101215309,0.8180663885361872,0.7360783602394341,0.5307455106112824,0.5771812080536913,0.5789951024850354,0.7399345654379212,0.8180663885361872
30,0.31017594775984036,0.8148013785597679,0.8148013785597679,0.7683656811173589,0.7777979321603483,0.8046435697442409,0.8046435697442409,0.7491384001451116,0.3206965354616361,0.6747687284600036,0.7266461091964448,0.8093596952657355,0.8126247052421549,0.8129874841284237,0.8129874841284237,0.8129874841284237,0.8129874841284237,0.31017594775984036,0.8148013785597679,0.8148013785597679,0.8148013785597679,0.8148013785597679,0.8086341374931979,0.7491384001451116,0.7531289678940686,0.31017594775984036,0.8148013785597679,0.8148013785597679,0.8129874841284237,0.8086341374931979,0.8068202430618538,0.8068202430618538,0.7491384001451116,0.8148013785597679,0.7320877924904771,0.5546889171050244,0.5713767458733902,0.4639941955378197,0.7374622945092744,0.8148013785597679
31,0.35352802466896427,0.805550516959913,0.805550516959913,0.7293669508434609,0.7126791220750952,0.7649192816978052,0.7649192816978052,0.7427897696354072,0.3636858334844912,0.3125340105205877,0.7126791220750952,0.7866860148739343,0.799383275893343,0.8051877380736441,0.8051877380736441,0.8051877380736441,0.8051877380736441,0.35352802466896427,0.805550516959913,0.805550516959913,0.805550516959913,0.805550516959913,0.7758026482858698,0.7257391619807727,0.7377108652276437,0.35352802466896427,0.805550516959913,0.805550516959913,0.8051877380736441,0.7758026482858698,0.775439869399601,0.775439869399601,0.7496825684745148,0.805550516959913,0.3988753854525667,0.5722836930890622,0.5323780155994922,0.5994921095592236,0.7009492714190699,0.805550516959913
32,0.3143479049519318,0.7384364230001814,0.7384364230001814,0.7326319608198802,0.7304552875022674,0.7177580264828587,0.7177580264828587,0.6909123888989661,0.3241429348811899,0.348086341374932,0.47106838382006166,0.5940504262651913,0.6651550879738799,0.739161980772719,0.739161980772719,0.739161980772719,0.739161980772719,0.3143479049519318,0.7384364230001814,0.7384364230001814,0.7384364230001814,0.7384364230001814,0.7134046798476329,0.7134046798476329,0.6909123888989661,0.3143479049519318,0.7384364230001814,0.7384364230001814,0.739161980772719,0.7134046798476329,0.7134046798476329,0.7134046798476329,0.6764012334482133,0.7384364230001814,0.4159259931072012,0.5672047886812988,0.5661164520224923,0.576637039724288,0.6385647392358801,0.739161980772719
33,0.3163431888264103,0.7375294757845093,0.7375294757845093,0.7331761291492835,0.730273898059133,0.716125521494649,0.716125521494649,0.6892798839107563,0.3261382187556684,0.35080718302194813,0.47306366769454017,0.5953201523671322,0.6631598040994015,0.7378922546707781,0.7378922546707781,0.7378922546707781,0.7378922546707781,0.3163431888264103,0.7375294757845093,0.7375294757845093,0.7375294757845093,0.7375294757845093,0.7114093959731543,0.7114093959731543,0.6892798839107563,0.3163431888264103,0.7375294757845093,0.7375294757845093,0.7378922546707781,0.7114093959731543,0.7114093959731543,0.7114093959731543,0.6744059495737348,0.7375294757845093,0.41755849809541085,0.5681117358969708,0.5423544349718846,0.5710139669871214,0.6381280609468528,0.7378922546707781
