,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,average_model,optimal_clustering
10,0.3731777280050297,0.5813587960234193,0.7081221266061535,0.6776297693426068,0.6773154151440135,0.6806947227788911,0.6509882510118276,0.650359542614641,0.7034068136272545,0.7081221266061535,0.7081221266061535,0.7081221266061535,0.5813587960234193,0.5813587960234193,0.5813587960234193,0.5813587960234193,0.5813587960234193,0.3731777280050297,0.5813587960234193,0.7081221266061535,0.6766081181971787,0.671971393767928,0.6346418326849778,0.6941333647687532,0.6777869464419034,0.3731777280050297,0.7081221266061535,0.5700420448740618,0.7081221266061535,0.5575464654799795,0.6915399426303588,0.6915399426303588,0.6661558410939526,0.7081221266061535,0.7081221266061535,0.5393139219615702,0.5250108059255767,0.534048489135133,0.5298047074541239,0.535777437227396,0.527839993712916,0.524617863177335,0.5430075837950411,0.5302762387520138,0.5403355731069983,0.5443435891390624,0.535777437227396,0.5428504066957445,0.5523596212031907,0.5300404731030689,0.5484301937207748,0.5316122440960352,0.6339519998602869,0.7081221266061535
11,0.3790718692286534,0.5918896616762938,0.7165311014185233,0.7165311014185233,0.7165311014185233,0.6665487838421942,0.6588471059766592,0.6469802349797634,0.7148807418759087,0.7157452159220402,0.7165311014185233,0.7165311014185233,0.5918896616762938,0.5918896616762938,0.5918896616762938,0.5918896616762938,0.5918896616762938,0.3790718692286534,0.5918896616762938,0.7165311014185233,0.7165311014185233,0.6524814334551455,0.5380565051671972,0.6414790365043813,0.7155094502730952,0.3790718692286534,0.503713308970883,0.7165311014185233,0.7165311014185233,0.6884749891940745,0.6884749891940745,0.6667059609414908,0.6667059609414908,0.7165311014185233,0.7165311014185233,0.5333411921882981,0.5479586624228849,0.5445007662383591,0.5347557860819678,0.5413572242524264,0.5344414318833746,0.5169947738614484,0.5297261189044756,0.5345200204330229,0.5366419112735274,0.5367990883728241,0.5408856929545365,0.5202169043970294,0.53279107234076,0.538763802114032,0.537034854021769,0.5437148807418759,0.6435310708563096,0.7165311014185233
12,0.3855554245746395,0.5985303941215765,0.7219144170694329,0.7219144170694329,0.7219144170694329,0.6556642697159024,0.6465479979566977,0.6361743094031199,0.720421234626115,0.7211285315729499,0.7219144170694329,0.7219144170694329,0.5985303941215765,0.5985303941215765,0.5985303941215765,0.5985303941215765,0.5985303941215765,0.3855554245746395,0.5985303941215765,0.7219144170694329,0.7219144170694329,0.6757043498762231,0.5458760658572046,0.652835081928563,0.7201068804275217,0.3855554245746395,0.508939447522496,0.7219144170694329,0.7219144170694329,0.6826987307949232,0.6826987307949232,0.6582576918542968,0.6582576918542968,0.7219144170694329,0.7219144170694329,0.5558568116625408,0.5439113521159967,0.5347164918071436,0.5364454398994066,0.5408463986797124,0.5202561986718535,0.542496758222327,0.5285079963849267,0.5207277299697434,0.5429682895202169,0.5457974773075562,0.5215922040158749,0.5314943612715627,0.5289795276828166,0.5429682895202169,0.5314943612715627,0.5246571574521592,0.6455670964296056,0.7219144170694329
13,0.32669260088805063,0.7679673071633463,0.7679673071633463,0.7679673071633463,0.7415615544815121,0.7415615544815121,0.7415615544815121,0.7415615544815121,0.7660811819717868,0.7679673071633463,0.7679673071633463,0.7679673071633463,0.7679673071633463,0.7679673071633463,0.7679673071633463,0.7679673071633463,0.7679673071633463,0.32669260088805063,0.7679673071633463,0.7679673071633463,0.7679673071633463,0.7679673071633463,0.7679673071633463,0.7679673071633463,0.7679673071633463,0.32669260088805063,0.5526346811269598,0.710990608668317,0.7201854689771701,0.710990608668317,0.7201854689771701,0.7201854689771701,0.7201854689771701,0.7679673071633463,0.7679673071633463,0.557900113953397,0.5462690086054461,0.5558568116625408,0.5459546544068529,0.5398247475342842,0.5494125505913788,0.5388816849385044,0.5569570513576172,0.538017210892373,0.5603363589924948,0.5515344414318833,0.5694526307516995,0.5434398208181068,0.5537349208220362,0.5446972376124799,0.5586074109002318,0.5545208063185194,0.7120239025618411,0.7679673071633463
14,0.38952414633187943,0.6000628708397187,0.7158238044716885,0.7158238044716885,0.7158238044716885,0.6838382647648238,0.6906754685842272,0.6483162403237849,0.714959330425557,0.7152736846241503,0.7158238044716885,0.7158238044716885,0.6000628708397187,0.6000628708397187,0.6000628708397187,0.6000628708397187,0.6000628708397187,0.38952414633187943,0.6000628708397187,0.7158238044716885,0.7158238044716885,0.6946834846162914,0.5702778105230067,0.6684349090337538,0.7123659082871625,0.38952414633187943,0.5052850799638493,0.7158238044716885,0.7158238044716885,0.6608904082675154,0.6608904082675154,0.6439152815434791,0.6439152815434791,0.7158238044716885,0.7158238044716885,0.5180950135565248,0.5134582891272742,0.5215529097410507,0.5269755196667846,0.5257966914220598,0.5460725372313254,0.5211599669928092,0.5205312585956227,0.5361703799756375,0.54772289677394,0.5472513654760501,0.5210027898935126,0.5331840150890015,0.5275256395143227,0.5345200204330229,0.5356202601280994,0.5309049471492003,0.6440666372687277,0.7158238044716885
15,0.347911509293096,0.7660025934221384,0.7660025934221384,0.7660025934221384,0.7164918071436992,0.7164918071436992,0.7164918071436992,0.7164918071436992,0.7627018743369091,0.7660025934221384,0.7660025934221384,0.7660025934221384,0.7660025934221384,0.7660025934221384,0.7660025934221384,0.7660025934221384,0.7660025934221384,0.347911509293096,0.7660025934221384,0.7660025934221384,0.7660025934221384,0.7660025934221384,0.7660025934221384,0.7660025934221384,0.7660025934221384,0.347911509293096,0.5528704467759048,0.5428111124209203,0.7425046170772919,0.6163699948917443,0.7425046170772919,0.7425046170772919,0.7425046170772919,0.7660025934221384,0.7660025934221384,0.5512986757829385,0.5518487956304766,0.5340091948603088,0.5487838421941923,0.5691382765531062,0.5540492750206295,0.5344021376085505,0.5538135093716845,0.542496758222327,0.5384101536406145,0.5468191284529844,0.536524028449055,0.5357381429525718,0.5323588353176942,0.5552281032653542,0.5548351605171127,0.538252976541318,0.7023924391993864,0.7660025934221384
16,0.38803096388856145,0.6023419387795198,0.720696294549884,0.720696294549884,0.720696294549884,0.6547605013949468,0.6450941097882038,0.6342488899367362,0.7190459350072694,0.7199104090534009,0.720696294549884,0.720696294549884,0.6023419387795198,0.6023419387795198,0.6023419387795198,0.6023419387795198,0.6023419387795198,0.38803096388856145,0.6023419387795198,0.720696294549884,0.720696294549884,0.6744076388070258,0.5487445479193681,0.6528743762033872,0.7194388777555111,0.38803096388856145,0.5063853196589257,0.720696294549884,0.720696294549884,0.6809304884278361,0.6809304884278361,0.6551534441431883,0.6551534441431883,0.720696294549884,0.720696294549884,0.5517309128060042,0.5131439349286809,0.5170733624110967,0.5260324570710048,0.5438720578411725,0.5407285158552398,0.517623482258635,0.5234390349326103,0.5410428700538331,0.5439506463908208,0.546701245628512,0.5381350937168454,0.5468584227278086,0.5334983692875948,0.518409367755118,0.5290974105072891,0.5386066250147353,0.6454812311623974,0.720696294549884
17,0.3268104837125231,0.7688710754843019,0.7688710754843019,0.7688710754843019,0.7424653228024677,0.7424653228024677,0.7424653228024677,0.7424653228024677,0.7672993044913357,0.7688710754843019,0.7688710754843019,0.7688710754843019,0.7688710754843019,0.7688710754843019,0.7688710754843019,0.7688710754843019,0.7688710754843019,0.3268104837125231,0.7688710754843019,0.7688710754843019,0.7688710754843019,0.7688710754843019,0.7688710754843019,0.7688710754843019,0.7688710754843019,0.3268104837125231,0.5544815120436952,0.7104011945459546,0.7190459350072694,0.7104011945459546,0.7190459350072694,0.7190459350072694,0.7190459350072694,0.7688710754843019,0.7688710754843019,0.5610829502141538,0.5456010059334355,0.5753074777004991,0.5623403670085269,0.5418287555503163,0.5503949074619828,0.5646980234979764,0.5624189555581752,0.5379779166175488,0.5475657196746434,0.564855200597273,0.5379779166175488,0.5598255334197807,0.5530669181500255,0.5504734960116311,0.5463868914299187,0.5423002868482062,0.7125027105772911,0.7688710754843019
18,0.3282250776061928,0.7668277731934457,0.7668277731934457,0.7668277731934457,0.7407363747102047,0.7407363747102047,0.7407363747102047,0.7407363747102047,0.7650988251011828,0.7668277731934457,0.7668277731934457,0.7668277731934457,0.7668277731934457,0.7668277731934457,0.7668277731934457,0.7668277731934457,0.7668277731934457,0.3282250776061928,0.7668277731934457,0.7668277731934457,0.7668277731934457,0.7668277731934457,0.7668277731934457,0.7668277731934457,0.7668277731934457,0.3282250776061928,0.554167157845102,0.7106369601948996,0.7195174663051593,0.7106369601948996,0.7195174663051593,0.7195174663051593,0.7195174663051593,0.7668277731934457,0.7668277731934457,0.5443435891390624,0.5482730166214782,0.5532240952493221,0.562890486856065,0.5451294746355456,0.5500805532633896,0.5622617784588786,0.538999567762977,0.5503949074619828,0.5531455066996739,0.5412000471531297,0.5381350937168454,0.5427718181460961,0.5655624975441078,0.5605328303666156,0.5531455066996739,0.5363275570749342,0.7113617212638785,0.7668277731934457
19,0.3848088333529805,0.5959762662580063,0.7276120869189359,0.7276120869189359,0.7276120869189359,0.6789657746866281,0.6897324059884474,0.6634838304059099,0.7261974930252663,0.7269047899721011,0.7276120869189359,0.7276120869189359,0.5959762662580063,0.5959762662580063,0.5959762662580063,0.5959762662580063,0.5959762662580063,0.3848088333529805,0.5959762662580063,0.7276120869189359,0.7276120869189359,0.6913827655310621,0.6477661204762466,0.670713976973555,0.725883138826673,0.3848088333529805,0.5164446540139102,0.7276120869189359,0.7276120869189359,0.6777083578922551,0.6777083578922551,0.6480018861251916,0.6480018861251916,0.7276120869189359,0.7276120869189359,0.5167590082125034,0.541514401351723,0.5238319776808519,0.53231954104287,0.5289402334079925,0.5229675036347204,0.518409367755118,0.5301190616527172,0.5331054265393532,0.5450508860858972,0.5365633227238791,0.5409642815041849,0.5473299540256985,0.5274470509646745,0.5358560257770443,0.5363275570749342,0.5298832960037723,0.649893832690799,0.7276120869189359
20,0.36072144288577157,0.5766827773193446,0.7061181185901214,0.6966874926323234,0.6960587842351369,0.6956658414868954,0.6801053086565287,0.6869425124759323,0.6149554009980746,0.7061181185901214,0.7061181185901214,0.7061181185901214,0.5766827773193446,0.5766827773193446,0.5766827773193446,0.5766827773193446,0.5766827773193446,0.36072144288577157,0.5766827773193446,0.7061181185901214,0.6968446697316201,0.6988093834728281,0.6312232307752761,0.626979449094267,0.6919721796534245,0.36072144288577157,0.7061181185901214,0.560886478840033,0.7061181185901214,0.6753899956776298,0.6847420330857794,0.6847420330857794,0.6828559078942198,0.7061181185901214,0.7061181185901214,0.5425753467719753,0.5321230696687492,0.5518487956304766,0.5521631498290699,0.5437541750167001,0.550198436087862,0.5362096742504617,0.5494125505913788,0.5386459192895595,0.534795080356792,0.5490196078431373,0.5430468780698652,0.5431254666195136,0.5642657864749107,0.531337184172266,0.5306298872254313,0.5325160124169909,0.6366487513880339,0.7061181185901214
21,0.3488152776140516,0.7687138983850053,0.7687138983850053,0.7687138983850053,0.7098510746984165,0.7098510746984165,0.7098510746984165,0.7098510746984165,0.7661204762466108,0.7687138983850053,0.7687138983850053,0.7687138983850053,0.7687138983850053,0.7687138983850053,0.7687138983850053,0.7687138983850053,0.7687138983850053,0.3488152776140516,0.7687138983850053,0.7687138983850053,0.7687138983850053,0.7687138983850053,0.7687138983850053,0.7687138983850053,0.7687138983850053,0.3488152776140516,0.5537742150968604,0.5279185822625644,0.7254901960784313,0.6006915792369052,0.7254901960784313,0.7254901960784313,0.7254901960784313,0.7687138983850053,0.7687138983850053,0.5368776769224723,0.5551102204408818,0.5635977838028999,0.5422216982985579,0.5350701402805611,0.5361703799756375,0.549216079217258,0.5368776769224723,0.5617116586113403,0.5395496876105151,0.5475657196746434,0.5460725372313254,0.5348343746316162,0.5606900074659122,0.5395496876105151,0.5424574639475028,0.5345986089826712,0.699288191488278,0.7687138983850053
22,0.3739636135015128,0.5901607135840308,0.7060788243152972,0.691618531180007,0.6914613540807104,0.6900467601870407,0.6714998624700381,0.6788085975873315,0.7018350426342882,0.7060788243152972,0.7060788243152972,0.7060788243152972,0.5901607135840308,0.5901607135840308,0.5901607135840308,0.5901607135840308,0.5901607135840308,0.3739636135015128,0.5901607135840308,0.7060788243152972,0.6917757082793037,0.6934260678219184,0.6389642029156352,0.5628118983064168,0.6850956815591969,0.3739636135015128,0.7060788243152972,0.5591968250225942,0.7060788243152972,0.6669417265904358,0.6759008212503438,0.6759008212503438,0.6746434044559708,0.7060788243152972,0.7060788243152972,0.5274470509646745,0.5560532830366616,0.5444221776887107,0.5231246807340171,0.5353059059295061,0.5334197807379465,0.5320051868442768,0.5202954929466777,0.5322409524932218,0.5308263585995521,0.5254823372234665,0.5349915517309128,0.5412000471531297,0.5599827105190773,0.5375063853196589,0.5273684624150261,0.5301190616527172,0.6413102166569886,0.7060788243152972
23,0.36614405281150536,0.5762898345711029,0.7026602224055956,0.6804982514047703,0.6797909544579355,0.683641793390703,0.6554285040669574,0.6540139101732878,0.6091398483240992,0.7026602224055956,0.7026602224055956,0.7026602224055956,0.5762898345711029,0.5762898345711029,0.5762898345711029,0.5762898345711029,0.5762898345711029,0.36614405281150536,0.5762898345711029,0.7026602224055956,0.6801053086565287,0.6766474124720028,0.6274509803921569,0.6921293567527211,0.6748398758300915,0.36614405281150536,0.7026602224055956,0.5640300208259657,0.7026602224055956,0.5556210460135959,0.6916578254548312,0.6916578254548312,0.669967385751896,0.7026602224055956,0.7026602224055956,0.5452473574600181,0.5289795276828166,0.5496483162403237,0.5347164918071436,0.5391960391370977,0.5299225902785965,0.547447836850171,0.546976305552281,0.5394318047860427,0.5459546544068529,0.5477621910487642,0.5405320444811191,0.5349522574560887,0.5410821643286573,0.5490981963927856,0.5430468780698652,0.543989940665645,0.6276576391708616,0.7026602224055956
