,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,average_model,optimal_clustering
10,0.4191433714887402,0.544682585510003,0.6001834176828232,0.6005910125335416,0.5913521959172583,0.586121395333039,0.5856458680072009,0.584355150979926,0.5547365918277233,0.5454977752114398,0.4197547637648178,0.4197547637648178,0.4197547637648178,0.4191433714887402,0.4191433714887402,0.4191433714887402,0.4191433714887402,0.4191433714887402,0.5475357494650318,0.5994361604565063,0.6028327842124928,0.5774260385177133,0.586868652559356,0.5829965014775313,0.5836758262287286,0.4191433714887402,0.5465167623382358,0.5932543052206107,0.5971943887775552,0.5873441798851942,0.5844230834550457,0.55555178152916,0.5989606331306682,0.5461770999626372,0.5479433443157501,0.524506640399443,0.5226045310960905,0.5281070615807887,0.5223328011956115,0.5204986243673788,0.5302809007846201,0.5267484120783941,0.5298733059339017,0.5238952481233654,0.5211779491185762,0.5230800584219286,0.5329981997894093,0.5158112835841174,0.5194796372405829,0.5247104378248022,0.5237593831731259,0.5234197207975273,0.5230121259468089,0.5207703542678578,0.5243028429740838,0.5281070615807887,0.5130939845793282,0.5213817465439353,0.5185965150640264,0.5189361774396251,0.5231354108090632,0.6005910125335416
11,0.4197547637648178,0.5566387011310757,0.5857138004823206,0.5852382731564825,0.5751842668387622,0.5870724499847152,0.5870724499847152,0.5910804660167793,0.5654699228966408,0.56818722190143,0.4200264936652967,0.4200264936652967,0.4200264936652967,0.4197547637648178,0.4197547637648178,0.4197547637648178,0.4197547637648178,0.4197547637648178,0.5518834278726945,0.5841513535545667,0.5836078937536089,0.5934581026459699,0.5877517747359126,0.5791243503957066,0.5938656974966883,0.4197547637648178,0.5465846948133555,0.5786488230698685,0.5769505111918752,0.5817057844502564,0.5918277232430964,0.5844230834550457,0.592167385618695,0.5535138072755681,0.5682551543765497,0.5268163445535138,0.5250501002004008,0.5095614958731022,0.5158792160592371,0.5274956693047111,0.5269522095037533,0.5122787948778914,0.5288543188071058,0.5168302707109134,0.5251859651506403,0.5247104378248022,0.5264087497027954,0.5236235182228864,0.5240990455487246,0.5183927176386671,0.5156754186338779,0.52525389762576,0.523215923372168,0.5106484154750178,0.5102408206242994,0.5211100166434564,0.5283108590061479,0.5231479908970483,0.5249142352501613,0.5206344893176182,0.524234910498964,0.592167385618695
12,0.3933629971808023,0.6511667402601814,0.6595224346999083,0.6544274990659285,0.6544274990659285,0.6544274990659285,0.6536123093644917,0.6536123093644917,0.6519139974864985,0.6581637851975136,0.39465371420807716,0.39465371420807716,0.39465371420807716,0.3933629971808023,0.3933629971808023,0.3933629971808023,0.3933629971808023,0.3933629971808023,0.6565334057946401,0.660609354301824,0.6551747562922455,0.662375598654937,0.6536123093644917,0.6536123093644917,0.6359498658333617,0.3933629971808023,0.6606772867769437,0.6624435311300567,0.6371726503855168,0.6371726503855168,0.6255561971400428,0.6411127339424612,0.6449169525491661,0.6544954315410482,0.6587072449984716,0.5392140212628647,0.5390781563126252,0.5277334329676302,0.5242009442614042,0.5393498862131042,0.5364967222580754,0.5288203525695458,0.540165075914541,0.5503549471825006,0.5397574810638226,0.5349342753303217,0.5365646547331953,0.5369043171087938,0.514894195170001,0.5281410278183486,0.516660439523114,0.5149621276451207,0.5347304779049624,0.5291600149451445,0.5334397608776876,0.5313338541489759,0.5337114907781665,0.5229102272341293,0.5332359634523284,0.5302469345470602,0.5650988103010793,0.6624435311300567
13,0.4286878842430624,0.5634659148806087,0.5399612784891817,0.5771203423796746,0.5862912265208383,0.6016439658978975,0.6016439658978975,0.59091063482898,0.5975680173907136,0.5987228694677491,0.42936720899425973,0.42936720899425973,0.42936720899425973,0.4286878842430624,0.4286878842430624,0.4286878842430624,0.4286878842430624,0.4286878842430624,0.5627186576542916,0.5397574810638226,0.5797017764342244,0.570938487143779,0.5998097890696648,0.5986549369926293,0.5926089467069733,0.4286878842430624,0.5585747766719881,0.5763730851533576,0.5864950239461975,0.5717536768452158,0.6036819401514895,0.6040895350022079,0.5837097924662885,0.5622431303284535,0.5990625318433477,0.5207363880302979,0.5220271050575728,0.511361706463775,0.5222309024829319,0.5209401854556571,0.5271899731666724,0.5090520023097042,0.525016133962841,0.534866342855202,0.5208043205054176,0.5205325906049387,0.519445671003023,0.5174076967494311,0.5195136034781427,0.5352060052308005,0.5171359668489521,0.5205325906049387,0.5153017900207194,0.5176114941747902,0.5218912401073333,0.5183587514011073,0.5231140246594884,0.51767942664991,0.5213477803063754,0.5170001018987127,0.531982986689009,0.6040895350022079
14,0.40521721408919537,0.5436635983832071,0.6168948065622771,0.6173024014129955,0.6216500798206582,0.6246391087259264,0.6079956523215924,0.6076559899459937,0.5798716076220237,0.6041235012397677,0.4048775517135967,0.4048775517135967,0.4048775517135967,0.40521721408919537,0.40521721408919537,0.40521721408919537,0.40521721408919537,0.40521721408919537,0.5378214055229102,0.6159437519106009,0.6225332019972147,0.6105770863761422,0.6234163241737712,0.6024251893617744,0.597737848578513,0.40521721408919537,0.5320471451377331,0.6249787711015251,0.6251825685268843,0.6022213919364152,0.6019496620359363,0.5882273020617507,0.6143133725077273,0.5406745694779389,0.5990964980809076,0.5255256275262389,0.5377534730477905,0.5243707754492035,0.5344927142420434,0.5203627594171394,0.5340171869162053,0.5331340647396487,0.528786386331986,0.5286505213817465,0.5265446146530349,0.5245745728745627,0.5279032641554295,0.5203627594171394,0.5310281580109372,0.5324547399884515,0.5176454604123502,0.5211779491185762,0.5232838558472878,0.5357154987941986,0.5439353282836861,0.5225365986209708,0.5229441934716892,0.530077103359261,0.5296015760334227,0.5259332223769573,0.5332749617250824,0.6251825685268843
15,0.3962501273733908,0.6497061920451072,0.6576542916341157,0.6532386807513332,0.6532386807513332,0.6532386807513332,0.6525593560001358,0.6525593560001358,0.6505893142216637,0.6571787643082776,0.39733704697530653,0.39733704697530653,0.39733704697530653,0.3962501273733908,0.3962501273733908,0.3962501273733908,0.3962501273733908,0.3962501273733908,0.6549369926293265,0.6592167385618695,0.6541218029278897,0.6605074555891444,0.6525593560001358,0.6525593560001358,0.6352365748446045,0.3962501273733908,0.6588770761862709,0.6603036581637852,0.6349648449441255,0.6349648449441255,0.6240277164498489,0.6395163207771475,0.6441357290852893,0.6525593560001358,0.6577901565843551,0.5357834312693183,0.5400631772018614,0.5183247851635474,0.543188071057369,0.5401311096769811,0.5400631772018614,0.5285146564315071,0.5207024217927381,0.5158112835841174,0.5229441934716892,0.5228762609965694,0.5337454570157264,0.5374138106721918,0.5387724601745865,0.5291260487075846,0.5349003090927618,0.5387724601745865,0.5284467239563874,0.5336775245406067,0.5344247817669237,0.5276994667300703,0.5312319554362963,0.5237593831731259,0.5334057946401277,0.5293977786080636,0.5650598120283253,0.6603036581637852
16,0.4261064501885126,0.5664549437858768,0.6299038755477055,0.6304473353486634,0.6165891104242384,0.6214123161577392,0.6091165381610679,0.6091165381610679,0.6159777181481607,0.6227030331850141,0.4261064501885126,0.4261064501885126,0.4261064501885126,0.4261064501885126,0.4261064501885126,0.4261064501885126,0.4261064501885126,0.4261064501885126,0.5604089535002208,0.6300397404979451,0.630311470398424,0.5861553615705988,0.6190346795285486,0.6161135830984001,0.617676030026154,0.4261064501885126,0.5547026255901634,0.6318739173261778,0.6316021874256988,0.5919296219557759,0.6087089433103495,0.6224992357596549,0.6251486022893245,0.5632621174552495,0.6208688563567814,0.5203287931795795,0.5324887062260113,0.5216195102068544,0.5274617030671512,0.5349342753303217,0.5230460921843687,0.5217553751570938,0.522978159709249,0.527529635542271,0.5189022112020651,0.516932169423593,0.5198532658537414,0.5210760504058966,0.5145545327944023,0.5199891308039808,0.5269861757413131,0.5228422947590096,0.520464658129819,0.5272579056417921,0.5103427193369791,0.5107503141876975,0.5173397642743114,0.5183587514011073,0.5253557963384395,0.526238918514996,0.5484176136327897,0.6318739173261778
17,0.3885397914473014,0.6397540844400665,0.6485853062056316,0.6549709588668863,0.6549709588668863,0.6549709588668863,0.6549030263917666,0.6549030263917666,0.5952583132366428,0.6471587242281173,0.3893549811487382,0.3893549811487382,0.3893549811487382,0.3885397914473014,0.3885397914473014,0.3885397914473014,0.3885397914473014,0.3885397914473014,0.6451207499745253,0.6490608335314697,0.6558540810434428,0.652253659862097,0.6549030263917666,0.6549030263917666,0.6349988111816854,0.3885397914473014,0.6498080907577868,0.6520498624367379,0.6420637885941374,0.6420637885941374,0.6306511327740226,0.6340477565300092,0.6408410040419823,0.6431507081960531,0.6471587242281173,0.5372439794843925,0.5218912401073333,0.531062124248497,0.545939336299718,0.5268503107910737,0.5216874426819741,0.5364287897829557,0.5217553751570938,0.5195136034781427,0.5266465133657144,0.5374477769097518,0.5405047382901396,0.540912333140858,0.5355456676063992,0.5360211949322373,0.5199891308039808,0.5398254135389423,0.5337114907781665,0.531062124248497,0.5335076933528073,0.5379233042355899,0.5253557963384395,0.521483645256615,0.541931320267654,0.5358853299819979,0.5587634779917651,0.6549709588668863
18,0.3901701708501749,0.645460412350124,0.6538840392649706,0.6586393125233518,0.6586393125233518,0.6586393125233518,0.6582317176726334,0.6582317176726334,0.6447131551238069,0.652253659862097,0.3911891579769709,0.3911891579769709,0.3911891579769709,0.3901701708501749,0.3901701708501749,0.3901701708501749,0.3901701708501749,0.3901701708501749,0.650759145409463,0.6544954315410482,0.6595224346999083,0.6575523929214361,0.6582317176726334,0.6582317176726334,0.6201215991304643,0.3901701708501749,0.6552426887673652,0.6574165279711967,0.6453924798750043,0.6453924798750043,0.6348629462314459,0.6201215991304643,0.6390068272137496,0.6488570361061106,0.6519819299616182,0.5227743622838898,0.5237933494106858,0.5460072687748379,0.5453279440236405,0.5299072721714616,0.5417275228422948,0.5326245711762508,0.5441730919466051,0.5319452464250535,0.5413878604666961,0.5384667640365477,0.5414557929418158,0.5352060052308005,0.5206005230800584,0.5288203525695458,0.538127101660949,0.5370401820590334,0.5358173975068782,0.5311979891987365,0.5361570598824769,0.5350022078054414,0.5346625454298427,0.5258992561393975,0.5294317448456235,0.5345266804796033,0.5630205797659349,0.6586393125233518
19,0.42804252572942497,0.5654019904215211,0.61614754933596,0.6165551441866784,0.569953466254543,0.5768146462416358,0.604531096090486,0.6052104208416834,0.6158758194354811,0.6202234978431439,0.4281104582045447,0.4281104582045447,0.4281104582045447,0.42804252572942497,0.42804252572942497,0.42804252572942497,0.42804252572942497,0.42804252572942497,0.5596956625114636,0.6166230766617982,0.6103053564756632,0.5935939675962094,0.5784450256445094,0.6066370028191977,0.6082673822220712,0.42804252572942497,0.5546686593526036,0.6113922760775788,0.6104412214259026,0.6043952311402466,0.6166910091369179,0.6209028225943413,0.6114602085526987,0.5624129615162529,0.6215821473455385,0.5258652899018376,0.518188920213308,0.5221969362453721,0.5115315376515743,0.5147243639822017,0.5162188784348358,0.519683434665942,0.5122108624027717,0.5207703542678578,0.5220610712951327,0.5211100166434564,0.5259332223769573,0.5189361774396251,0.5226045310960905,0.5215855439692946,0.5147922964573214,0.5257294249515981,0.5204986243673788,0.508338711320947,0.5340171869162053,0.5238273156482457,0.5194117047654632,0.5192758398152236,0.5299412384090214,0.5207703542678578,0.5428609887697555,0.6215821473455385
20,0.38412418056451886,0.6190346795285486,0.6252165347644442,0.6414523963180598,0.6438979654223702,0.6439658978974899,0.6438979654223702,0.6438979654223702,0.6006929112462213,0.6286131585204306,0.3850752352161951,0.3850752352161951,0.3850752352161951,0.38412418056451886,0.38412418056451886,0.38412418056451886,0.38412418056451886,0.38412418056451886,0.6256241296151626,0.6279338337692334,0.6407730715668626,0.5710743520940186,0.6438979654223702,0.6438979654223702,0.6398899493903061,0.38412418056451886,0.6263034543663598,0.46340137902924494,0.6437621004721307,0.6432186406711728,0.6412485988927007,0.6023912231242146,0.6268469141673176,0.6217519785333379,0.6289528208960293,0.5351380727556808,0.5197853333786217,0.5469583234265141,0.5268503107910737,0.5405726707652593,0.5417954553174145,0.5241330117862845,0.5333718284025678,0.5275975680173907,0.5373798444346319,0.5343228830542441,0.5388064264121464,0.5294317448456235,0.5421351176930131,0.5346625454298427,0.5364967222580754,0.5322169763255324,0.5450562141231616,0.5290241499949051,0.5386705614619068,0.536632587208315,0.536089127407357,0.5296355422709826,0.5284127577188275,0.531809381474814,0.5425376805085376,0.6439658978974899
