,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,average_model,optimal_clustering
10,0.39447781114447783,0.5867742742742743,0.6390557223890557,0.64917000333667,0.6490657323990657,0.6483566900233567,0.6483566900233567,0.6322781114447781,0.5932182182182182,0.39447781114447783,0.39447781114447783,0.39447781114447783,0.39447781114447783,0.39447781114447783,0.39447781114447783,0.39447781114447783,0.39447781114447783,0.39447781114447783,0.577223056389723,0.6391808475141808,0.6484192525859193,0.6518393393393394,0.6508591925258592,0.6374082415749083,0.6381172839506173,0.39447781114447783,0.5913204871538205,0.6399733066399733,0.6533408408408409,0.6527360694027361,0.6446237904571238,0.6285452118785452,0.6285452118785452,0.39447781114447783,0.39447781114447783,0.5585377043710377,0.5710919252585919,0.5619786453119786,0.5592676009342676,0.5697989656322989,0.5684434434434434,0.5725517183850517,0.5588713713713713,0.565794961628295,0.5688605271938605,0.5665457123790457,0.5652527527527528,0.5722806139472806,0.5624165832499166,0.5889183937023443,0.6533408408408409
11,0.3978978978978979,0.5574115782449116,0.5891516516516516,0.6480021688355022,0.6485026693360026,0.6441024357691024,0.6431014347681014,0.6408074741408075,0.5932182182182182,0.3978978978978979,0.3978978978978979,0.3978978978978979,0.3978978978978979,0.3978978978978979,0.3978978978978979,0.3978978978978979,0.3978978978978979,0.3978978978978979,0.5652944611277945,0.5816441441441441,0.6480230230230231,0.6483566900233567,0.6439147480814148,0.6431222889556223,0.6422672672672672,0.3978978978978979,0.5506131131131131,0.6470637303970638,0.6480855855855856,0.6476267934601267,0.6413496830163496,0.6409951618284951,0.6386177844511178,0.3978978978978979,0.3978978978978979,0.5583708708708709,0.5568902235568902,0.5611027694361028,0.5627711044377711,0.5607482482482482,0.5634592926259593,0.5647731064397731,0.555055055055055,0.562082916249583,0.559205038371705,0.5606648314981648,0.5583708708708709,0.5532198865532199,0.5600183516850183,0.5829911701825283,0.6485026693360026
12,0.40106773440106774,0.5441066066066066,0.6040832499165832,0.6130088421755089,0.5978478478478478,0.5985568902235568,0.5891933600266933,0.5945111778445111,0.5785368702035368,0.40106773440106774,0.40106773440106774,0.40106773440106774,0.40106773440106774,0.40106773440106774,0.40106773440106774,0.40106773440106774,0.40106773440106774,0.40106773440106774,0.5615824157490824,0.6120495495495496,0.6124874874874875,0.5820403737070404,0.5961586586586587,0.5995578912245579,0.5872956289622956,0.40106773440106774,0.5358066399733067,0.5462128795462129,0.6152193860527194,0.6100058391725058,0.531468968968969,0.5998081414748081,0.5975975975975976,0.40106773440106774,0.40106773440106774,0.5547839506172839,0.5551176176176176,0.5638763763763763,0.5569944944944945,0.5626459793126459,0.5638555221888555,0.5560769102435769,0.5594135802469136,0.5528028028028028,0.5595595595595596,0.5598306639973306,0.5641266266266266,0.5560769102435769,0.5581831831831832,0.5523138879620361,0.6152193860527194
13,0.40238154821488153,0.5861695028361695,0.6355939272605939,0.6305889222555889,0.6354062395729062,0.6353228228228228,0.612842008675342,0.6221012679346013,0.5783908908908909,0.40238154821488153,0.40238154821488153,0.40238154821488153,0.40238154821488153,0.40238154821488153,0.40238154821488153,0.40238154821488153,0.40238154821488153,0.40238154821488153,0.5905488822155489,0.6301718385051719,0.6332374040707374,0.6318818818818819,0.6336544878211545,0.6325283616950284,0.6207248915582249,0.40238154821488153,0.5052552552552553,0.5986611611611612,0.6222055388722055,0.6231022689356023,0.6226226226226226,0.6221638304971638,0.6248540206873541,0.40238154821488153,0.40238154821488153,0.5564314314314315,0.557203036369703,0.5522397397397397,0.5555347013680347,0.5652110443777111,0.558204037370704,0.5631464798131465,0.557786953620287,0.5591841841841841,0.5611653319986654,0.5586628294961629,0.556785952619286,0.5666708375041708,0.5552844511177845,0.5755531766334236,0.6355939272605939
14,0.4017142142142142,0.5225225225225225,0.5965131798465132,0.6184100767434101,0.6189105772439106,0.595387053720387,0.5897772772772772,0.5996204537871205,0.5847305638972305,0.4017142142142142,0.4017142142142142,0.4017142142142142,0.4017142142142142,0.4017142142142142,0.4017142142142142,0.4017142142142142,0.4017142142142142,0.4017142142142142,0.5430430430430431,0.5870036703370036,0.6165123456790124,0.6161786786786787,0.6041875208541875,0.593822989656323,0.5983066399733067,0.4017142142142142,0.5523023023023023,0.6197655989322656,0.6190357023690357,0.6109025692359026,0.5657115448782115,0.5684017350684017,0.6006006006006006,0.4017142142142142,0.4017142142142142,0.5608525191858525,0.5594552886219553,0.5571196196196196,0.5581206206206206,0.5636678345011679,0.5525734067400734,0.5630005005005005,0.556785952619286,0.5523023023023023,0.5594135802469136,0.5512595929262596,0.5545962629295963,0.5562854521187854,0.5523440106773441,0.5566747302858415,0.6197655989322656
15,0.40784534534534533,0.579245912579246,0.5937604270937604,0.6444361027694361,0.6447489155822489,0.6380547213880547,0.6299632966299633,0.6282115448782115,0.5741991991991992,0.40784534534534533,0.40784534534534533,0.40784534534534533,0.40784534534534533,0.40784534534534533,0.40784534534534533,0.40784534534534533,0.40784534534534533,0.40784534534534533,0.5680263596930264,0.6023523523523524,0.6446863530196864,0.6447072072072072,0.6393268268268268,0.6299632966299633,0.6292125458792125,0.40784534534534533,0.5708625291958626,0.5890682349015682,0.644310977644311,0.6359484484484484,0.6306097764431098,0.6335919252585919,0.6238321654988321,0.40784534534534533,0.40784534534534533,0.5568068068068068,0.5490073406740074,0.5510927594260927,0.5478186519853186,0.5515098431765099,0.5520520520520521,0.549486986986987,0.5588505171838505,0.5482982982982983,0.5496121121121121,0.5554512846179512,0.5586211211211212,0.5535326993660327,0.5547422422422422,0.5799387350313276,0.6447489155822489
16,0.4016307974641308,0.5825825825825826,0.5541374708041374,0.6278778778778779,0.6278153153153153,0.6276276276276276,0.596825992659326,0.6182432432432432,0.583812979646313,0.4016307974641308,0.4016307974641308,0.4016307974641308,0.4016307974641308,0.4016307974641308,0.4016307974641308,0.4016307974641308,0.4016307974641308,0.4016307974641308,0.5779946613279947,0.5699866533199867,0.6265015015015015,0.6273148148148148,0.6278987320653987,0.6238321654988321,0.6194110777444111,0.4016307974641308,0.5587253920587254,0.5962420754087421,0.6273773773773774,0.5926134467801134,0.5932182182182182,0.5938438438438438,0.6146146146146146,0.4016307974641308,0.4016307974641308,0.5564105772439106,0.5600392058725392,0.5574115782449116,0.5577243910577244,0.5612070403737071,0.5584542876209543,0.5640640640640641,0.5587045378712046,0.5599974974974975,0.5678595261928595,0.5528862195528862,0.5616032699366033,0.5558892225558892,0.5557015348682015,0.5658019130241353,0.6278987320653987
17,0.3996705038371705,0.5753253253253253,0.6355105105105106,0.6440607273940607,0.643873039706373,0.643163997330664,0.6333625291958626,0.6279404404404404,0.5938646980313647,0.3996705038371705,0.3996705038371705,0.3996705038371705,0.3996705038371705,0.3996705038371705,0.3996705038371705,0.3996705038371705,0.3996705038371705,0.3996705038371705,0.5850433767100434,0.6379295962629296,0.6447906239572906,0.6437270603937271,0.6409534534534534,0.6388263263263263,0.6293585251918585,0.3996705038371705,0.529320987654321,0.5852727727727728,0.6376793460126794,0.6219552886219553,0.6235402068735402,0.6223098098098098,0.6210794127460794,0.3996705038371705,0.3996705038371705,0.5599140807474141,0.56006006006006,0.564502002002002,0.5589756423089757,0.5656281281281281,0.5594135802469136,0.5638555221888555,0.5559517851184518,0.5596638304971638,0.5625417083750417,0.553345011678345,0.558495995995996,0.5545128461795128,0.5628962295628962,0.5798977990336014,0.6447906239572906
18,0.4084501167834501,0.578807974641308,0.5929054054054054,0.6439981648314982,0.644310977644311,0.638158992325659,0.6290665665665666,0.627857023690357,0.5752836169502836,0.4084501167834501,0.4084501167834501,0.4084501167834501,0.4084501167834501,0.4084501167834501,0.4084501167834501,0.4084501167834501,0.4084501167834501,0.4084501167834501,0.5683808808808809,0.6016641641641641,0.644164998331665,0.6445195195195195,0.6394728061394728,0.6301509843176509,0.6289831498164832,0.4084501167834501,0.5689230897564231,0.5883800467133801,0.643873039706373,0.63501001001001,0.6300884217550884,0.6327786119452786,0.6233525191858525,0.4084501167834501,0.4084501167834501,0.552198031364698,0.5486945278611945,0.5515932599265932,0.5539706373039707,0.5500291958625292,0.5545962629295963,0.5449407741074408,0.5572655989322656,0.5503837170503837,0.5452535869202536,0.5551176176176176,0.5495495495495496,0.5511136136136137,0.5481106106106106,0.5797178351190697,0.6445195195195195
19,0.40254838171504836,0.5791624958291625,0.6283366700033367,0.6237070403737071,0.6266474808141475,0.6264806473139807,0.609839005672339,0.6184309309309309,0.5811644978311645,0.40254838171504836,0.40254838171504836,0.40254838171504836,0.40254838171504836,0.40254838171504836,0.40254838171504836,0.40254838171504836,0.40254838171504836,0.40254838171504836,0.5832499165832499,0.6236653319986654,0.6259801468134801,0.5415206873540207,0.6248123123123123,0.6240198531865199,0.6176801801801802,0.40254838171504836,0.5024607941274608,0.5904029029029029,0.6163246579913246,0.6190982649315983,0.6186186186186187,0.6180764097430764,0.6207665999332665,0.40254838171504836,0.40254838171504836,0.5570153486820153,0.557912078745412,0.5616241241241241,0.5558058058058059,0.5640432098765432,0.555347013680347,0.5518018018018018,0.5595387053720388,0.5506131131131131,0.5563688688688688,0.551051051051051,0.5566191191191191,0.5616658324991658,0.5518643643643644,0.5678958279266921,0.6283366700033367
20,0.40188104771438105,0.5902569235902569,0.6346554888221555,0.6375959292625959,0.6314856523189857,0.6319027360694027,0.6319027360694027,0.6172630964297631,0.5923214881548214,0.40188104771438105,0.40188104771438105,0.40188104771438105,0.40188104771438105,0.40188104771438105,0.40188104771438105,0.40188104771438105,0.40188104771438105,0.40188104771438105,0.5815815815815816,0.6367826159492826,0.6366366366366366,0.6317567567567568,0.6304012345679012,0.6141141141141141,0.6086294627961295,0.40188104771438105,0.5843343343343343,0.6283992325658992,0.6416416416416416,0.6419127460794127,0.5748665331998666,0.6090256923590257,0.6198073073073073,0.40188104771438105,0.40188104771438105,0.5534701368034701,0.5555764097430764,0.558641975308642,0.5559726393059726,0.5594761428094761,0.5582248915582249,0.5574532866199533,0.5614572906239573,0.5593093093093093,0.5601643309976644,0.5581414748081415,0.5531781781781782,0.5545545545545546,0.5552010343677011,0.5783955251547843,0.6419127460794127
21,0.40790790790790793,0.5806431431431431,0.5936978645311979,0.6447906239572906,0.645311978645312,0.6394102435769102,0.6302761094427761,0.6283575241908576,0.5827077077077077,0.40790790790790793,0.40790790790790793,0.40790790790790793,0.40790790790790793,0.40790790790790793,0.40790790790790793,0.40790790790790793,0.40790790790790793,0.40790790790790793,0.5691316316316316,0.6024983316649983,0.6452494160827494,0.6455622288955623,0.6406823490156823,0.6305680680680681,0.6293168168168168,0.40790790790790793,0.5705914247580914,0.590674007340674,0.6452077077077077,0.636011011011011,0.6307557557557557,0.6336127794461128,0.6240198531865199,0.40790790790790793,0.40790790790790793,0.5489864864864865,0.5579329329329329,0.5564731398064732,0.5516349683016349,0.5542625959292626,0.5545545545545546,0.5484651317984651,0.5505505505505506,0.5520103436770103,0.54834000667334,0.5495704037370704,0.5558475141808475,0.5475266933600267,0.5552218885552219,0.5806894857820785,0.6455622288955623
22,0.4008383383383383,0.555055055055055,0.5898815482148816,0.644602936269603,0.6449783116449783,0.6368243243243243,0.6360318651985318,0.6330705705705706,0.5691941941941941,0.4008383383383383,0.4008383383383383,0.4008383383383383,0.4008383383383383,0.4008383383383383,0.4008383383383383,0.4008383383383383,0.4008383383383383,0.4008383383383383,0.5641474808141475,0.5817067067067067,0.6444152485819152,0.6446654988321655,0.6384718051384718,0.6358024691358025,0.6348640306973641,0.4008383383383383,0.550342008675342,0.6440815815815816,0.6444778111444778,0.6426843510176844,0.6344469469469469,0.6342175508842175,0.5728645311978645,0.4008383383383383,0.4008383383383383,0.5601643309976644,0.5628128128128128,0.5576826826826827,0.5560143476810143,0.5635844177510844,0.561644978311645,0.562917083750417,0.5574741408074741,0.5541166166166166,0.558204037370704,0.557912078745412,0.5524482816149483,0.5578495161828495,0.5570570570570571,0.5770747599451304,0.6449783116449783
23,0.40699032365699034,0.5780572238905572,0.5929888221554889,0.6449574574574575,0.6453953953953954,0.6398690357023691,0.6306097764431098,0.6291916916916916,0.5726142809476142,0.40699032365699034,0.40699032365699034,0.40699032365699034,0.40699032365699034,0.40699032365699034,0.40699032365699034,0.40699032365699034,0.40699032365699034,0.40699032365699034,0.567922088755422,0.6023732065398733,0.6449157490824158,0.6458124791458125,0.6412245578912246,0.6313605271938605,0.6305680680680681,0.40699032365699034,0.5689647981314648,0.5883800467133801,0.6447489155822489,0.6356773440106773,0.6313813813813813,0.6336961961961962,0.6249791458124792,0.40699032365699034,0.40699032365699034,0.5497372372372372,0.5542208875542209,0.555764097430764,0.5496955288621955,0.5505296963630297,0.5562645979312646,0.5528236569903237,0.5437729396062729,0.5577452452452453,0.550633967300634,0.5554304304304304,0.5578495161828495,0.5559934934934935,0.5518018018018018,0.5800236965360421,0.6458124791458125
24,0.4037370704037371,0.5844803136469803,0.633571071071071,0.6286077744411078,0.6338421755088421,0.6338838838838838,0.611403069736403,0.6209542876209543,0.5954287620954287,0.4037370704037371,0.4037370704037371,0.4037370704037371,0.4037370704037371,0.4037370704037371,0.4037370704037371,0.4037370704037371,0.4037370704037371,0.4037370704037371,0.5884009009009009,0.6281072739406073,0.6312562562562563,0.6303178178178178,0.6322572572572572,0.6312145478812146,0.6198281614948281,0.4037370704037371,0.5038163163163163,0.5970970970970971,0.6202660994327661,0.6216633299966633,0.6211836836836837,0.62085001668335,0.6234150817484151,0.4037370704037371,0.4037370704037371,0.5510719052385719,0.5531156156156156,0.5507173840507174,0.5548256589923256,0.554637971304638,0.5581414748081415,0.5551176176176176,0.5569319319319319,0.5531156156156156,0.559934934934935,0.5568693693693694,0.5495286953620286,0.5532615949282615,0.5547422422422422,0.5752048344640938,0.6338838838838838
25,0.39760593927260596,0.5578703703703703,0.5894853186519853,0.6473348348348348,0.647877043710377,0.6435185185185185,0.6429346012679346,0.6405989322655989,0.5953036369703036,0.39760593927260596,0.39760593927260596,0.39760593927260596,0.39760593927260596,0.39760593927260596,0.39760593927260596,0.39760593927260596,0.39760593927260596,0.39760593927260596,0.5657115448782115,0.582102936269603,0.6473973973973974,0.6481898565231898,0.6444986653319986,0.643163997330664,0.6422255588922255,0.39760593927260596,0.5509050717384051,0.6465215215215215,0.6475433767100434,0.6467092092092092,0.6415999332665999,0.6412454120787454,0.638868034701368,0.39760593927260596,0.39760593927260596,0.5571613279946613,0.5599557891224558,0.5606648314981648,0.561790957624291,0.5600809142475809,0.5567650984317651,0.5598306639973306,0.5591007674341008,0.5557432432432432,0.5593301634968302,0.5647522522522522,0.5581623289956623,0.5605814147480814,0.5628545211878545,0.5829494618074865,0.6481898565231898
