,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,average_model,optimal_clustering
10,0.4360201885251985,0.5544793290284272,0.5361834780672456,0.5507682030728123,0.5771914198767906,0.5720329547984858,0.5707340607140207,0.5729236250278334,0.5479106360869888,0.5545164402879834,0.5542566614710903,0.5542566614710903,0.5542566614710903,0.4360201885251985,0.4360201885251985,0.4360201885251985,0.4360201885251985,0.4360201885251985,0.4982928820604171,0.5386328211979514,0.5654642618570475,0.5731091813256142,0.5872114599569509,0.5791212053737104,0.5817932160617532,0.4360201885251985,0.5542566614710903,0.5889928004156461,0.5965634973651006,0.5967490536628813,0.5967490536628813,0.5908854746530097,0.5899205819045499,0.507941809545016,0.5219327543976843,0.5011504490462406,0.4939879759519038,0.4930601944630001,0.48671416907889853,0.496771320418615,0.5006680026720107,0.5066800267201069,0.5075706969494544,0.4902026274771766,0.5104653751948341,0.5024493431307059,0.48838417575892523,0.5041564610702888,0.4890892896904921,0.5034513471387219,0.4908335188896311,0.5028204557262673,0.4927261931269947,0.4920953017145402,0.49484153492169525,0.5355415907260338,0.5967490536628813
11,0.45127291620277593,0.5479848586061011,0.5672456023157426,0.5721071773175982,0.5542195502115341,0.5693609441104431,0.5650189267423736,0.5431975061233578,0.5465746307429674,0.5801974319008387,0.5801974319008387,0.5801974319008387,0.5801974319008387,0.45127291620277593,0.45127291620277593,0.45127291620277593,0.45127291620277593,0.45127291620277593,0.5312105692867216,0.5751131893416462,0.5718473985007051,0.5350701402805611,0.5925925925925926,0.5659467082312774,0.5917390336228011,0.45127291620277593,0.5801974319008387,0.5801974319008387,0.5801974319008387,0.6014621836265123,0.5829065538484376,0.5829065538484376,0.5829065538484376,0.54471906776516,0.539003933793513,0.48997995991983967,0.48823573072070064,0.5103911526757218,0.4955095375937059,0.49651154160172195,0.4932086395012247,0.49469308988347066,0.5086469234765828,0.5024122318711497,0.49335708453944926,0.4928375269056632,0.5046760187040749,0.4941735322496846,0.5043420173680695,0.4937653083945669,0.5024493431307059,0.4945446448452461,0.4968455429377273,0.5128404958064277,0.5032657908409411,0.5432827245712275,0.6014621836265123
12,0.4511615824241075,0.5564833370444593,0.566837378460625,0.58249832999332,0.5828323313293253,0.5791954278928226,0.5615304683440956,0.593446151562384,0.5894752467898761,0.5845394492689082,0.5845394492689082,0.5845394492689082,0.5845394492689082,0.4511615824241075,0.4511615824241075,0.4511615824241075,0.4511615824241075,0.4511615824241075,0.5411934981073258,0.5622726935352186,0.5810881021301862,0.6008684034736139,0.6075484301937207,0.6013508498478438,0.6045795294292289,0.4511615824241075,0.5845394492689082,0.5845394492689082,0.5845394492689082,0.613078007867587,0.6051733095821272,0.6051733095821272,0.6051733095821272,0.5518073183403844,0.5476137460105396,0.5030802345431604,0.49858977213686634,0.4955095375937059,0.4832999331997328,0.4911304089660803,0.5002968900764492,0.4951013137385883,0.5093520374081496,0.5179618496251763,0.4960662064870482,0.5025977881689304,0.5154753952349143,0.4937653083945669,0.4881986194611445,0.496029095227492,0.5191865211905292,0.4997773324426631,0.5106880427521711,0.49313441698211236,0.48897795591182364,0.5532986411781038,0.613078007867587
13,0.45754471906776517,0.5302085652787055,0.5879907964076301,0.5786016477399243,0.576300749647443,0.5512135381874861,0.5627551399094485,0.558635790098716,0.5697691679655608,0.5771914198767906,0.5771914198767906,0.5771914198767906,0.5771914198767906,0.45754471906776517,0.45754471906776517,0.45754471906776517,0.45754471906776517,0.45754471906776517,0.5628664736881169,0.5920730349588065,0.5853930082386997,0.5841312254137906,0.5945594893490685,0.5611593557485341,0.5797520967861649,0.45754471906776517,0.5771914198767906,0.5771914198767906,0.5771914198767906,0.5908112521338974,0.571068062050026,0.571068062050026,0.571068062050026,0.5703629481184591,0.5076820307281229,0.4900170711793958,0.5143249461886736,0.4961033177466043,0.5048244637422994,0.49929488606843314,0.5054182438951978,0.49784754694574335,0.5149929488606844,0.4991093297706524,0.49799599198396793,0.5019297854969198,0.4964002078230535,0.4926519706078824,0.504972908780524,0.49558376011281824,0.4947673124025829,0.49205819045498406,0.49651154160172195,0.5102798188970533,0.5053811326356417,0.5438201505892444,0.5908112521338974
14,0.4346841831811772,0.5057893564907593,0.5549988866622133,0.5663920433459512,0.5619758034587694,0.56312625250501,0.5699176130037853,0.5777109775105768,0.5503228679581385,0.5656498181548282,0.5650931492614859,0.5650931492614859,0.5650931492614859,0.4346841831811772,0.4346841831811772,0.4346841831811772,0.4346841831811772,0.4346841831811772,0.5572997847546945,0.5617902471609887,0.56958361166778,0.5926668151117049,0.5810509908706302,0.5887330215987531,0.5811994359088547,0.4346841831811772,0.5650931492614859,0.5765976397238922,0.5976397238922289,0.5953017145401915,0.5953017145401915,0.5857270095747049,0.5808283233132933,0.5570771171973576,0.5133229421806577,0.5084242559192459,0.5089067022934758,0.49409930973057226,0.5141022786313367,0.5010762265271284,0.49747643435018185,0.4999257774808877,0.4934684183181177,0.5027462332071551,0.5023751206115935,0.4944333110665776,0.49929488606843314,0.5056409114525346,0.4955466488532621,0.502486454390262,0.5042677948489571,0.5120982706153047,0.5028946782453797,0.49335708453944926,0.48957173606472204,0.5365243518587243,0.5976397238922289
15,0.4551695984561716,0.5170711793958287,0.5465746307429674,0.567839382468641,0.5583389000222667,0.5612335782676464,0.5601573517405181,0.5590811252133897,0.5659095969717213,0.5729607362873896,0.5729607362873896,0.5729607362873896,0.5729607362873896,0.4551695984561716,0.4551695984561716,0.4551695984561716,0.4551695984561716,0.4551695984561716,0.5673940473539671,0.5455355154753952,0.5588584576560528,0.5583389000222667,0.5712536183478067,0.574296741631411,0.5718845097602613,0.4551695984561716,0.5729607362873896,0.5729607362873896,0.5729607362873896,0.5635715876196838,0.5858383433533734,0.5858383433533734,0.5858383433533734,0.5637571439174646,0.5156238402731389,0.5073851406516737,0.5096489274845988,0.4990722185110963,0.49628887404438504,0.4984784383581979,0.49732798931195726,0.5063089141245454,0.4958435389297113,0.4956950938914867,0.49807021450308026,0.49740221183106953,0.49766199064796257,0.49502709121947597,0.49190974541675947,0.4902397387367327,0.4924664143101017,0.5146218362651228,0.5020782305351443,0.5049357975209678,0.5056780227120908,0.5399413367200795,0.5858383433533734
16,0.4556891560899577,0.5518815408594968,0.5791954278928226,0.5842796704520151,0.55715133971647,0.5667631559415126,0.5658353744526089,0.5619386921992132,0.5572626734951385,0.5716247309433682,0.5716247309433682,0.5716247309433682,0.5716247309433682,0.4556891560899577,0.4556891560899577,0.4556891560899577,0.4556891560899577,0.4556891560899577,0.5518815408594968,0.5706227269353522,0.5808283233132933,0.5757069694945447,0.5664291546055074,0.5860238996511542,0.5578564536480368,0.4556891560899577,0.5716247309433682,0.5716247309433682,0.5716247309433682,0.5790098715950419,0.5850961181622504,0.5850961181622504,0.5850961181622504,0.5310250129889409,0.5223780895123581,0.5023380093520374,0.5005195576337861,0.4922437467527648,0.4991093297706524,0.49632598530394123,0.49710532175462036,0.5061604690863208,0.502226675573369,0.4894604022860536,0.5048244637422994,0.49807021450308026,0.5086469234765828,0.499257774808877,0.5080160320641283,0.5063460253841016,0.49536109255548133,0.5006680026720107,0.5071253618347806,0.49543531507459365,0.5062718028649892,0.542500639138359,0.5850961181622504
17,0.4524604765085727,0.5554813330364432,0.564128256513026,0.5804943219772879,0.5820529948786461,0.5723298448749351,0.5729607362873896,0.5747049654865286,0.5771171973576783,0.57604097083055,0.57604097083055,0.57604097083055,0.57604097083055,0.4524604765085727,0.4524604765085727,0.4524604765085727,0.4524604765085727,0.4524604765085727,0.5427150597491279,0.5640911452534699,0.5805685444964002,0.5775996437319083,0.5800489868626141,0.554405106509315,0.5685073851406517,0.4524604765085727,0.57604097083055,0.57604097083055,0.57604097083055,0.5799376530839456,0.5762265271283308,0.5762265271283308,0.5762265271283308,0.5262376605061976,0.5367401469605878,0.49732798931195726,0.5070882505752246,0.4999257774808877,0.4970682104950642,0.5054924664143101,0.4962517627848289,0.48972018110294663,0.49580642767015515,0.48786461812513915,0.5024122318711497,0.49877532843464706,0.4940621984710161,0.5012988940844653,0.49469308988347066,0.49109329770652416,0.5102427076374972,0.5186669635567431,0.5069398055369999,0.5080160320641283,0.49695687671639577,0.5443671980449238,0.5820529948786461
18,0.4295999406219847,0.5577080086098122,0.5682847175833148,0.5981221702664589,0.5944481555704001,0.590440139538336,0.5842796704520151,0.5890299116752022,0.5628664736881169,0.5662064870481704,0.5657982631930528,0.5657982631930528,0.5657982631930528,0.4295999406219847,0.4295999406219847,0.4295999406219847,0.4295999406219847,0.4295999406219847,0.5404141616566466,0.5651302605210421,0.5876567950716247,0.5872856824760633,0.6060268685519187,0.5911452534699028,0.5955614933570845,0.4295999406219847,0.5657982631930528,0.5748534105247532,0.6097751057670897,0.6116677800044533,0.6116677800044533,0.5930379277072664,0.5968974987011059,0.5504342017368069,0.5584502338009352,0.5035626809173903,0.5092407036294812,0.5040822385511764,0.48920062346916054,0.5019297854969198,0.5046389074445187,0.5027091219475989,0.5139909448526683,0.4981815482817487,0.4990722185110963,0.5023380093520374,0.49844132709864175,0.5081273658427967,0.5050842425591925,0.49762487938840644,0.5000742225191123,0.5093891486677058,0.501744229199139,0.507941809545016,0.5090551473317004,0.5466282358956596,0.6116677800044533
19,0.43219772879091517,0.5205967490536629,0.5960439397313145,0.591924589920582,0.5949677132041862,0.5738142952571811,0.5868403473613895,0.5796036517479404,0.5515846507830475,0.557893564907593,0.5585986788391598,0.5585986788391598,0.5585986788391598,0.43219772879091517,0.43219772879091517,0.43219772879091517,0.43219772879091517,0.43219772879091517,0.5664662658650634,0.591219475989015,0.5974541675944481,0.5966377198842129,0.5778223112892451,0.5814592147257478,0.5879536851480739,0.43219772879091517,0.5585986788391598,0.5742596303718548,0.5890670229347584,0.5900319156832183,0.5900319156832183,0.5887701328583093,0.586988792399614,0.5741111853336303,0.5673940473539671,0.5030431232836042,0.5039709047725079,0.5061604690863208,0.498255770800861,0.5062346916054331,0.5008535589697914,0.5014473391226898,0.5041935723298449,0.48326282194017667,0.5093149261485935,0.49439619980702143,0.5103169301566095,0.5068655830178876,0.4900170711793958,0.5092778148890373,0.49101907518741184,0.4935797520967862,0.5070140280561122,0.5009648927484599,0.49502709121947597,0.5422779715810222,0.5960439397313145
20,0.43587174348697394,0.5483930824612188,0.5937430416388332,0.5969717212202182,0.5898092481258814,0.5815334372448601,0.5816076597639724,0.5886587990796408,0.5495064202479032,0.5576337860906999,0.5572255622355823,0.5572255622355823,0.5572255622355823,0.43587174348697394,0.43587174348697394,0.43587174348697394,0.43587174348697394,0.43587174348697394,0.5604913530765234,0.5928894826690417,0.5923328137756996,0.5689527202553255,0.5938914866770578,0.5875083500334002,0.5871001261782824,0.43587174348697394,0.5572255622355823,0.6015364061456245,0.5815705485044163,0.5873970162547317,0.5873970162547317,0.5863207897276034,0.5875083500334002,0.544978846582053,0.5545535515475395,0.49424775476879684,0.5039337935129519,0.5062718028649892,0.4890892896904921,0.49447042232613375,0.5012617828249091,0.504972908780524,0.499257774808877,0.5008906702293476,0.4927261931269947,0.5010391152675722,0.507459363170786,0.4979217694648556,0.49502709121947597,0.5021895643138128,0.4907592963705188,0.4962146515252728,0.5104653751948341,0.5053811326356417,0.5010762265271284,0.5430834233625,0.6015364061456245
21,0.44923179692718773,0.5591553477325021,0.5718845097602613,0.5387441549766199,0.5466859645216359,0.5547762191048764,0.5622726935352186,0.5806798782750686,0.5929637051881541,0.5855785645364804,0.5855785645364804,0.5855785645364804,0.5855785645364804,0.44923179692718773,0.44923179692718773,0.44923179692718773,0.44923179692718773,0.44923179692718773,0.508684034736139,0.5704371706375715,0.5479477473465449,0.5824612187337638,0.6053959771394641,0.5923699250352557,0.5954501595784161,0.44923179692718773,0.5855785645364804,0.5855785645364804,0.5855785645364804,0.6116677800044533,0.5957470496548652,0.5957470496548652,0.5957470496548652,0.5282045572626735,0.5498404215839086,0.5044162398871818,0.49769910190751876,0.49803310324352407,0.4894604022860536,0.508201588361909,0.4999257774808877,0.5072738068730053,0.5074222519112299,0.5146960587842352,0.4945817561048022,0.5020782305351443,0.5126549395086469,0.49896088473242783,0.5100200400801603,0.492540636829214,0.4816299265197061,0.5058635790098716,0.5089809248125882,0.49484153492169525,0.510205596377941,0.5473539671936466,0.6116677800044533
22,0.43828397535812363,0.554442217768871,0.56312625250501,0.5738514065167372,0.5775254212127959,0.58298077636755,0.5820529948786461,0.5786758702590366,0.5541453276924219,0.5624211385734432,0.5617902471609887,0.5617902471609887,0.5617902471609887,0.43828397535812363,0.43828397535812363,0.43828397535812363,0.43828397535812363,0.43828397535812363,0.5263118830253098,0.5603429080382988,0.585986788391598,0.5854672307578119,0.5792325391523788,0.58895568915609,0.5834632227417799,0.43828397535812363,0.5617902471609887,0.6004601796184963,0.5997179544273733,0.6016106286647369,0.6016106286647369,0.5895123580494323,0.5885474653009724,0.4814072589623692,0.5238254286350479,0.5039337935129519,0.4955095375937059,0.5028946782453797,0.5063460253841016,0.5012617828249091,0.5008535589697914,0.5070140280561122,0.5067913604987754,0.4918726341572033,0.4865286127811178,0.49914644103020855,0.5118756030579678,0.5021895643138128,0.5115416017219624,0.5066058042009945,0.48975729236250276,0.495286870036369,0.4994433311066578,0.4921324129740963,0.503711125955615,0.5404732647737176,0.6016106286647369
