,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,average_model,optimal_clustering
10,0.36168490827809463,0.5852088792970557,0.6982426391244027,0.6826344997687683,0.6839448127023278,0.6824418066903036,0.6638661939263142,0.6587405580391552,0.6940804686295668,0.6982426391244027,0.6982426391244027,0.6982426391244027,0.5852088792970557,0.5852088792970557,0.5852088792970557,0.5852088792970557,0.5852088792970557,0.36168490827809463,0.5852088792970557,0.6982426391244027,0.6815554185293664,0.6785494065053184,0.6326499152150454,0.692423308154771,0.6767766301834438,0.36168490827809463,0.5852088792970557,0.6982426391244027,0.6805148759056575,0.6763527054108216,0.684291660243564,0.6728842299984584,0.6721519963002929,0.6982426391244027,0.6982426391244027,0.5399645444735625,0.5312548173269617,0.5386156929243101,0.5344149838137814,0.540773855403114,0.530060120240481,0.5309850470171111,0.5475181131493757,0.5358794512101125,0.5425466317249884,0.5495991983967936,0.5404655464775705,0.5465931863727455,0.554455063974102,0.5334129798057654,0.5518729767226761,0.534106674888238,0.5339525204254664,0.6355346019674677,0.6982426391244027
11,0.3810698319716356,0.6045167257592108,0.7103823030676738,0.7103823030676738,0.7103823030676738,0.6579312471096038,0.6569677817172808,0.6401264066594728,0.709226144596886,0.7099583782950516,0.7103823030676738,0.7103823030676738,0.6045167257592108,0.6045167257592108,0.6045167257592108,0.6045167257592108,0.6045167257592108,0.3810698319716356,0.6045167257592108,0.7103823030676738,0.7103823030676738,0.6437104979189148,0.5579235393864652,0.6334977647602898,0.708802219824264,0.3810698319716356,0.6045167257592108,0.7103823030676738,0.7089949129027285,0.7083397564359488,0.6550023123169416,0.6159241560043163,0.6133806073685834,0.7103823030676738,0.7103823030676738,0.5317558193309696,0.5458609526745799,0.5431632495760752,0.5334129798057654,0.5388854632341606,0.5334129798057654,0.5186141513796825,0.5283644211499923,0.5335285956528442,0.5363419145984276,0.5353784492061046,0.5405811623246493,0.5191922306150764,0.5331817481116078,0.5385771543086172,0.5364189918298135,0.5429705564976106,0.5317172807152767,0.6426913656372575,0.7103823030676738
12,0.3874287035609681,0.6110297518113149,0.7156620934176045,0.7156620934176045,0.7156620934176045,0.6471789733312779,0.6462925851703407,0.6299136735008478,0.7146600894095884,0.7152381686449822,0.7156620934176045,0.7156620934176045,0.6110297518113149,0.6110297518113149,0.6110297518113149,0.6110297518113149,0.6110297518113149,0.3874287035609681,0.6110297518113149,0.7156620934176045,0.7156620934176045,0.6764683212579005,0.5655927239093572,0.6590874055803916,0.713311237860336,0.3874287035609681,0.6110297518113149,0.7156620934176045,0.7148142438723601,0.7139278557114228,0.6475643594882072,0.6144211499922922,0.6117234468937875,0.7156620934176045,0.7156620934176045,0.554994604593803,0.5418914752582087,0.533066132264529,0.5354169878217975,0.5383844612301526,0.5183829196855249,0.5383844612301526,0.5291737320795437,0.5210806227840296,0.5419685524895945,0.5455911823647295,0.5211962386311084,0.5326422074919069,0.5255125635887159,0.5421612455680592,0.5311392014798828,0.5257823338985663,0.5272853399105905,0.6456702578947069,0.7156620934176045
13,0.3332434098967165,0.7832202867273007,0.7832202867273007,0.7832202867273007,0.7472637582858024,0.7472637582858024,0.7472637582858024,0.7472637582858024,0.7809079697857253,0.7832202867273007,0.7832202867273007,0.7832202867273007,0.7832202867273007,0.7832202867273007,0.7832202867273007,0.7832202867273007,0.7832202867273007,0.3332434098967165,0.7832202867273007,0.7832202867273007,0.7832202867273007,0.7832202867273007,0.7832202867273007,0.7832202867273007,0.7832202867273007,0.3332434098967165,0.7832202867273007,0.7832202867273007,0.7832202867273007,0.7472637582858024,0.7472637582858024,0.7472637582858024,0.7222907353167874,0.7832202867273007,0.7832202867273007,0.5562278402959766,0.5437413288114691,0.5504470479420379,0.5448589486665639,0.5384229998458455,0.550408509326345,0.537151225527979,0.5539155233544011,0.5361106829042701,0.5592723909357176,0.5488284260829351,0.5670571913056883,0.5411207029443502,0.5518729767226761,0.5424695544936026,0.555495606597811,0.5536072144288577,0.5571913056882997,0.7382243118716063,0.7832202867273007
14,0.39594573762910434,0.6170032372437182,0.7137737012486511,0.7137737012486511,0.7137737012486511,0.6741560043163249,0.6750423924772622,0.6371589332511176,0.7129258517034068,0.7132726992446431,0.7137737012486511,0.7137737012486511,0.6170032372437182,0.6170032372437182,0.6170032372437182,0.6170032372437182,0.6170032372437182,0.39594573762910434,0.6170032372437182,0.7137737012486511,0.7137737012486511,0.688916294126715,0.5841297980576537,0.6687605981193155,0.7105749961461384,0.39594573762910434,0.6170032372437182,0.7137737012486511,0.7132341606289502,0.7128873130877139,0.6726915369199938,0.6117619855094805,0.6096038230306767,0.7137737012486511,0.7137737012486511,0.516802836442115,0.5121782025589641,0.5193078464621551,0.5261677200554956,0.5232773238785263,0.5440496377370125,0.5203869277015569,0.5182673038384461,0.5332202867273007,0.5446277169724063,0.5453984892862649,0.518305842454139,0.5309850470171111,0.5247032526591645,0.5327192847232928,0.5335671342685371,0.5288654231540003,0.5191922306150764,0.6501421646712229,0.7137737012486511
15,0.3292739324803453,0.777478032989055,0.777478032989055,0.777478032989055,0.7302682287652228,0.7302682287652228,0.7302682287652228,0.7302682287652228,0.774394943733621,0.777478032989055,0.777478032989055,0.777478032989055,0.777478032989055,0.777478032989055,0.777478032989055,0.777478032989055,0.777478032989055,0.3292739324803453,0.777478032989055,0.777478032989055,0.777478032989055,0.777478032989055,0.777478032989055,0.777478032989055,0.777478032989055,0.3292739324803453,0.777478032989055,0.777478032989055,0.777478032989055,0.7302682287652228,0.7302682287652228,0.7302682287652228,0.7020194234623093,0.777478032989055,0.777478032989055,0.5578850007707723,0.5613534761831355,0.5358794512101125,0.5571527670726067,0.5771928472329274,0.5628950208108525,0.5392708493910898,0.5604285494065053,0.5470941883767535,0.5443579466625559,0.5544165253584091,0.5401572375520272,0.5415446277169724,0.5380761523046093,0.5611993217203638,0.5628564821951596,0.5439725605056266,0.5535686758131648,0.7291291985680765,0.777478032989055
16,0.3901264066594728,0.6148836133806074,0.7141976260212733,0.7141976260212733,0.7141976260212733,0.6464082010174195,0.6456759673192539,0.6286804377986742,0.7130414675504856,0.7136966240172653,0.7141976260212733,0.7141976260212733,0.6148836133806074,0.6148836133806074,0.6148836133806074,0.6148836133806074,0.6148836133806074,0.3901264066594728,0.6148836133806074,0.7141976260212733,0.7141976260212733,0.6746184677046401,0.5680591953137043,0.6585478649606906,0.7124633883150917,0.3901264066594728,0.6148836133806074,0.7141976260212733,0.7132726992446431,0.712848774472021,0.645637428703561,0.6134191459842763,0.6114151379682442,0.7141976260212733,0.7141976260212733,0.5503699707106521,0.5135270541082164,0.5180360721442886,0.5267457992908895,0.5419300138739016,0.5416217049483583,0.5199630029289348,0.5223138584862032,0.5401186989363342,0.5428934792662248,0.5464390319099738,0.5376136889162941,0.5454370279019578,0.5348774472020965,0.5182287652227532,0.5290581162324649,0.53769076614768,0.5237783258825343,0.6460042592307121,0.7141976260212733
17,0.3328194851240943,0.7838754431940804,0.7838754431940804,0.7838754431940804,0.7477647602898104,0.7477647602898104,0.7477647602898104,0.7477647602898104,0.7819485124094343,0.7838754431940804,0.7838754431940804,0.7838754431940804,0.7838754431940804,0.7838754431940804,0.7838754431940804,0.7838754431940804,0.7838754431940804,0.3328194851240943,0.7838754431940804,0.7838754431940804,0.7838754431940804,0.7838754431940804,0.7838754431940804,0.7838754431940804,0.7838754431940804,0.3328194851240943,0.7838754431940804,0.7838754431940804,0.7838754431940804,0.7477647602898104,0.7477647602898104,0.7477647602898104,0.7217897333127794,0.7838754431940804,0.7838754431940804,0.5591182364729459,0.5461692616001234,0.5742639124402652,0.5591567750886388,0.5410821643286573,0.5506012024048096,0.5627794049637737,0.560582703869277,0.5363804532141205,0.544820410050871,0.5661322645290581,0.537151225527979,0.5576537690766148,0.5508324340989672,0.5475951903807615,0.5468244180669031,0.5398874672421766,0.5506782796361954,0.7387310233001615,0.7838754431940804
18,0.33474641590874055,0.782102666872206,0.782102666872206,0.782102666872206,0.746454447356251,0.746454447356251,0.746454447356251,0.746454447356251,0.7799445043934022,0.782102666872206,0.782102666872206,0.782102666872206,0.782102666872206,0.782102666872206,0.782102666872206,0.782102666872206,0.782102666872206,0.33474641590874055,0.782102666872206,0.782102666872206,0.782102666872206,0.782102666872206,0.782102666872206,0.782102666872206,0.782102666872206,0.33474641590874055,0.782102666872206,0.782102666872206,0.782102666872206,0.746454447356251,0.746454447356251,0.746454447356251,0.7214043471558501,0.782102666872206,0.782102666872206,0.5430090951133035,0.547864960690612,0.547864960690612,0.5593880067827963,0.5436257129643903,0.545822414058887,0.5584630800061662,0.5372283027593648,0.5470941883767535,0.5505626637891167,0.5373053799907508,0.5373824572221366,0.5404655464775705,0.5637043317404039,0.5592723909357176,0.5503314320949592,0.5342608293510097,0.5532989055033143,0.7373950179561403,0.782102666872206
19,0.3868120857098813,0.6094111299522121,0.728071527670726,0.728071527670726,0.728071527670726,0.6874518267303839,0.6882611376599352,0.6572760906428241,0.72706952366271,0.7276476028981039,0.728071527670726,0.728071527670726,0.6094111299522121,0.6094111299522121,0.6094111299522121,0.6094111299522121,0.6094111299522121,0.3868120857098813,0.6094111299522121,0.728071527670726,0.728071527670726,0.6992061045167257,0.6372745490981964,0.6785108678896254,0.7258748265762294,0.3868120857098813,0.6094111299522121,0.728071527670726,0.7273778325882534,0.7268768305842455,0.6780484045013103,0.6755819330969631,0.6755819330969631,0.728071527670726,0.728071527670726,0.5182287652227532,0.5415060891012795,0.5236627100354555,0.5323724371820564,0.5279019577616773,0.5209264683212579,0.5178819176815169,0.5308694311700324,0.5324880530291352,0.544820410050871,0.5344920610451672,0.5427007861877602,0.5462078002158163,0.5260521042084169,0.5357638353630337,0.5354555264374904,0.5308694311700324,0.5414675504855866,0.6605647191819536,0.728071527670726
20,0.362532757823339,0.5858254971481425,0.7020965006936951,0.698088484661631,0.6967010944966857,0.6983582549714814,0.6768922460305226,0.6707260675196547,0.6131879142901187,0.7020965006936951,0.7020965006936951,0.7020965006936951,0.5858254971481425,0.5858254971481425,0.5858254971481425,0.5858254971481425,0.5858254971481425,0.362532757823339,0.5858254971481425,0.7020965006936951,0.6963927855711423,0.6989363342068753,0.6351934638507785,0.6251734237706181,0.6874903653460768,0.362532757823339,0.5858254971481425,0.7020965006936951,0.6978187143517804,0.6997071065207338,0.6945814706335749,0.6886850624325574,0.686334206875289,0.7020965006936951,0.7020965006936951,0.5409665484815785,0.5302528133189456,0.5519885925697549,0.5503314320949592,0.5429320178819177,0.5499460459380299,0.5346847541236319,0.548905503314321,0.5384229998458455,0.5354940650531833,0.5475951903807615,0.5411592415600431,0.5424310158779097,0.5639355634345614,0.5296361954678588,0.5307538153229536,0.5327192847232928,0.5433944812702328,0.6393185230860582,0.7020965006936951
21,0.33270386927701556,0.783066132264529,0.783066132264529,0.783066132264529,0.7490365346076769,0.7490365346076769,0.7490365346076769,0.7490365346076769,0.7809850470171111,0.783066132264529,0.783066132264529,0.783066132264529,0.783066132264529,0.783066132264529,0.783066132264529,0.783066132264529,0.783066132264529,0.33270386927701556,0.783066132264529,0.783066132264529,0.783066132264529,0.783066132264529,0.783066132264529,0.783066132264529,0.783066132264529,0.33270386927701556,0.783066132264529,0.783066132264529,0.783066132264529,0.7490365346076769,0.7490365346076769,0.7490365346076769,0.7240635116386619,0.783066132264529,0.783066132264529,0.5396562355480191,0.5644751040542624,0.5729150608910127,0.5457838754431941,0.5434715585016187,0.5444735625096346,0.5563819947587483,0.5405040850932634,0.5705642053337444,0.5457838754431941,0.5539926005857869,0.5519500539540619,0.5424310158779097,0.5664405734546015,0.5434715585016187,0.5466317249884384,0.5380761523046093,0.5571142284569138,0.73862111687763,0.783066132264529
22,0.3760598119315554,0.5988130106366579,0.7017496531524587,0.6937336210883305,0.6925003853861569,0.6942346230923385,0.6688376753507014,0.6631339602281486,0.6978957915831663,0.7017496531524587,0.7017496531524587,0.7017496531524587,0.5988130106366579,0.5988130106366579,0.5988130106366579,0.5988130106366579,0.5988130106366579,0.3760598119315554,0.5988130106366579,0.7017496531524587,0.6917296130722984,0.6937336210883305,0.6427084939108987,0.5720286727300755,0.6802065669801141,0.3760598119315554,0.5988130106366579,0.7017496531524587,0.6938492369354092,0.6958147063357484,0.6900724525975027,0.6814783412979806,0.6792816402034839,0.7017496531524587,0.7017496531524587,0.5279019577616773,0.5552643749036534,0.5440110991213195,0.5223523971018961,0.5348389085864036,0.5320641282565131,0.5307923539386465,0.519346385077848,0.5323724371820564,0.5313704331740404,0.5258979497456452,0.5332588253429936,0.5397718513950979,0.5594265453984892,0.5378063819947587,0.528017573608756,0.5299059657777093,0.5348774472020965,0.6446996557216997,0.7017496531524587
23,0.3545167257592107,0.5801217820255896,0.6927701556960074,0.685871743486974,0.6865654385694466,0.6855248959457376,0.6681054416525358,0.6635964236164636,0.6208956374287036,0.6927701556960074,0.6927701556960074,0.6927701556960074,0.5801217820255896,0.5801217820255896,0.5801217820255896,0.5801217820255896,0.5801217820255896,0.3545167257592107,0.5801217820255896,0.6927701556960074,0.6850238939417296,0.6831740403884693,0.6259441960844766,0.6905734546015108,0.6737706181593958,0.3545167257592107,0.5801217820255896,0.6927701556960074,0.6839062740866348,0.6803607214428857,0.6867581316479112,0.6770464004932942,0.6762370895637428,0.6927701556960074,0.6927701556960074,0.5491367350084785,0.5348003699707107,0.555534145213504,0.539733312779405,0.5439340218899337,0.5342993679667026,0.549406505318329,0.5516032064128257,0.5435100971173116,0.5515646677971328,0.5529905965777709,0.5432017881917681,0.540735316787421,0.5456297209804224,0.5533374441190072,0.5480576537690767,0.5492523508555572,0.53769076614768,0.6308942671668122,0.6927701556960074
