,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,average_model,optimal_clustering
10,0.4349498997995992,0.5605210420841683,0.6133066132264529,0.6135070140280561,0.5937474949899799,0.5824448897795591,0.5802404809619238,0.5791182364729459,0.5377555110220441,0.5352304609218437,0.4356312625250501,0.4356312625250501,0.4356312625250501,0.4349498997995992,0.4349498997995992,0.4349498997995992,0.4349498997995992,0.4349498997995992,0.564809619238477,0.6119839679358717,0.6154308617234469,0.5647294589178357,0.5856112224448898,0.569939879759519,0.5703406813627254,0.4349498997995992,0.5646492985971944,0.6076152304609218,0.6107414829659319,0.5879759519038076,0.5802404809619238,0.5412024048096192,0.6000400801603206,0.5629258517034068,0.5377154308617235,0.5187975951903807,0.5154308617234469,0.5218036072144289,0.5187975951903807,0.5142685370741483,0.5270140280561122,0.5234068136272545,0.5224849699398798,0.5182364729458918,0.5160320641282565,0.5167935871743486,0.527254509018036,0.5111022044088176,0.5132665330661322,0.5177555110220441,0.5195591182364729,0.5298359682327618,0.6135070140280561
11,0.4339078156312625,0.5746292585170341,0.5921442885771543,0.5908216432865732,0.576192384769539,0.5830060120240481,0.5825250501002004,0.5858517034068136,0.5485771543086172,0.5705811623246493,0.43410821643286573,0.43410821643286573,0.43410821643286573,0.4339078156312625,0.4339078156312625,0.4339078156312625,0.4339078156312625,0.4339078156312625,0.571062124248497,0.5910220440881764,0.5871743486973948,0.5945891783567134,0.5836072144288578,0.5752304609218437,0.5886573146292585,0.4339078156312625,0.5660921843687374,0.5802004008016032,0.5769539078156313,0.5923847695390781,0.5909018036072144,0.5851703406813628,0.5819238476953907,0.5723046092184368,0.5704609218436874,0.5204809619238477,0.5191983967935871,0.4988376753507014,0.5080961923847696,0.5205210420841684,0.5217234468937876,0.5080961923847696,0.5240881763527054,0.5113426853707415,0.5193987975951904,0.5204809619238477,0.5218036072144289,0.5219238476953908,0.5181162324649299,0.5133066132264529,0.5096993987975952,0.5306108513322941,0.5923847695390781
12,0.4032064128256513,0.6704208416833667,0.6782364729458917,0.6634468937875752,0.6626052104208416,0.6634468937875752,0.6626052104208416,0.6626052104208416,0.6661322645290582,0.676753507014028,0.40452905811623247,0.40452905811623247,0.40452905811623247,0.4032064128256513,0.4032064128256513,0.4032064128256513,0.4032064128256513,0.4032064128256513,0.6751102204408818,0.6793987975951904,0.6647695390781563,0.6805210420841683,0.6626052104208416,0.6626052104208416,0.6393987975951904,0.4032064128256513,0.6793587174348698,0.6806412825651302,0.6377555110220441,0.6377555110220441,0.6325450901803608,0.6502605210420842,0.6544689378757516,0.6732264529058116,0.6770741482965932,0.5356312625250501,0.5335470941883768,0.5224448897795592,0.5179158316633267,0.5359118236472946,0.5335470941883768,0.5250100200400801,0.5398797595190381,0.550060120240481,0.534749498997996,0.5320240480961924,0.5316633266533066,0.534188376753507,0.5097795591182365,0.5238877755511022,0.5095390781563126,0.5763764566169377,0.6806412825651302
13,0.4474148296593186,0.5850901803607215,0.5359919839679359,0.5822044088176352,0.5887374749498998,0.598997995991984,0.6006813627254509,0.582685370741483,0.5987174348697395,0.605811623246493,0.44801603206412827,0.44801603206412827,0.44801603206412827,0.4474148296593186,0.4474148296593186,0.4474148296593186,0.4474148296593186,0.4474148296593186,0.5845691382765531,0.5361523046092185,0.5879759519038076,0.5656112224448898,0.5955110220440881,0.5945891783567134,0.5856513026052104,0.4474148296593186,0.5804809619238477,0.587374749498998,0.5981162324649298,0.58,0.6037675350701402,0.6077354709418837,0.565931863727455,0.5844488977955912,0.6060921843687375,0.5159519038076152,0.5145891783567135,0.5020040080160321,0.5165531062124249,0.515310621242485,0.5225651302605211,0.5041282565130261,0.5169138276553106,0.5305410821643286,0.5127855711422846,0.512184368737475,0.5122244488977956,0.5118637274549098,0.510941883767535,0.5295390781563126,0.5094188376753507,0.54153343724486,0.6077354709418837
14,0.4188376753507014,0.5597995991983968,0.6285370741482966,0.6295390781563126,0.6244088176352706,0.6285771543086173,0.6024849699398798,0.6010020040080161,0.5637274549098197,0.6124248496993988,0.4182364729458918,0.4182364729458918,0.4182364729458918,0.4188376753507014,0.4188376753507014,0.4188376753507014,0.4188376753507014,0.4188376753507014,0.554629258517034,0.6281362725450902,0.6305410821643287,0.6068537074148297,0.6264929859719439,0.5935871743486973,0.5874148296593187,0.4188376753507014,0.5487775551102204,0.6322244488977956,0.6321042084168337,0.5931462925851704,0.592625250501002,0.5745891783567134,0.6152304609218436,0.557314629258517,0.6060921843687375,0.5193587174348697,0.5369939879759519,0.5207615230460921,0.529498997995992,0.5160721442885772,0.5290180360721443,0.5261322645290581,0.5266533066132264,0.5228056112224448,0.5197595190380762,0.5187174348697394,0.5216432865731463,0.5136673346693387,0.5267735470941883,0.5278957915831664,0.5122645290581163,0.5396422474578787,0.6322244488977956
15,0.4068537074148297,0.6682965931863728,0.6763527054108216,0.661002004008016,0.6604008016032065,0.661002004008016,0.6604008016032065,0.6604008016032065,0.6646492985971943,0.6753507014028056,0.4077755511022044,0.4077755511022044,0.4077755511022044,0.4068537074148297,0.4068537074148297,0.4068537074148297,0.4068537074148297,0.4068537074148297,0.6734669338677355,0.6778356713426854,0.6624048096192384,0.678316633266533,0.6604008016032065,0.6604008016032065,0.6372745490981964,0.4068537074148297,0.6777154308617235,0.6781963927855711,0.6349098196392785,0.6349098196392785,0.6306613226452906,0.6481362725450902,0.6517835671342685,0.6712625250501002,0.6755911823647295,0.5321442885771543,0.5336673346693387,0.5159118236472946,0.5406813627254509,0.5348296593186372,0.5361523046092185,0.5237675350701403,0.514749498997996,0.5083366733466934,0.5174348697394789,0.5165130260521043,0.5304609218436874,0.5335871743486974,0.5355911823647295,0.5259719438877756,0.5326653306613226,0.5761285534031025,0.6781963927855711
16,0.4422845691382766,0.5862124248496994,0.6434068136272545,0.6440080160320641,0.6197995991983968,0.6266933867735471,0.6071342685370742,0.6065330661322645,0.6232865731462925,0.636432865731463,0.44216432865731464,0.44216432865731464,0.44216432865731464,0.4422845691382766,0.4422845691382766,0.4422845691382766,0.4422845691382766,0.4422845691382766,0.5808817635270541,0.6442885771543087,0.6402004008016032,0.5788376753507014,0.6233266533066132,0.6181563126252505,0.6189579158316634,0.4422845691382766,0.5752705410821644,0.6412424849699399,0.6398396793587174,0.6052505010020041,0.6169138276553107,0.6323847695390782,0.6354709418837675,0.5837274549098196,0.633627254509018,0.5140280561122245,0.5303807615230461,0.5191983967935871,0.52312625250501,0.5262525050100201,0.5175951903807615,0.5184769539078157,0.5168336673346693,0.522124248496994,0.5138677354709419,0.5101803607214429,0.5147895791583166,0.513627254509018,0.5064128256513026,0.5145891783567135,0.5212825651302605,0.560645735916277,0.6440080160320641
17,0.39743486973947895,0.6578356713426854,0.6654909819639279,0.66312625250501,0.6629258517034068,0.66312625250501,0.6629258517034068,0.6629258517034068,0.5834068136272546,0.663687374749499,0.398436873747495,0.398436873747495,0.398436873747495,0.39743486973947895,0.39743486973947895,0.39743486973947895,0.39743486973947895,0.39743486973947895,0.662124248496994,0.6660921843687375,0.66436873747495,0.6682565130260522,0.6629258517034068,0.6629258517034068,0.6366733466933868,0.39743486973947895,0.6666132264529058,0.6682164328657315,0.6439278557114229,0.6439278557114229,0.6306613226452906,0.6401603206412826,0.6454909819639278,0.6606412825651302,0.663687374749499,0.5333066132264529,0.5175150300601202,0.5253306613226453,0.5437675350701403,0.52312625250501,0.5152304609218437,0.5314228456913828,0.5158316633266533,0.5128657314629258,0.521002004008016,0.5350701402805611,0.537875751503006,0.5370741482965932,0.5327855711422845,0.53374749498998,0.5142685370741483,0.5677295331403547,0.6682164328657315
18,0.4001202404809619,0.6632464929859719,0.671062124248497,0.6668537074148296,0.6664929859719438,0.6668537074148296,0.6664929859719438,0.6664929859719438,0.6567134268537074,0.6691783567134268,0.40112224448897793,0.40112224448897793,0.40112224448897793,0.4001202404809619,0.4001202404809619,0.4001202404809619,0.4001202404809619,0.4001202404809619,0.6682565130260522,0.6715831663326653,0.6680961923847696,0.6739879759519039,0.6664929859719438,0.6664929859719438,0.6153907815631262,0.4001202404809619,0.6722645290581162,0.6737875751503006,0.6470140280561122,0.6470140280561122,0.6347094188376754,0.6153907815631262,0.6448096192384769,0.6663727454909819,0.6685370741482966,0.5194789579158317,0.5200400801603207,0.5418436873747495,0.5434869739478958,0.5262925851703407,0.5386773547094188,0.5272144288577154,0.5432064128256513,0.5285370741482966,0.5406412825651302,0.535190380761523,0.5385571142284569,0.5311022044088176,0.5152705410821643,0.5265330661322646,0.5365531062124248,0.5728657314629259,0.6737875751503006
19,0.44597194388777556,0.5850901803607215,0.6276152304609218,0.6274148296593186,0.5691783567134269,0.5702204408817635,0.6002404809619238,0.5999599198396793,0.6211222444889779,0.6317034068136272,0.4460921843687375,0.4460921843687375,0.4460921843687375,0.44597194388777556,0.44597194388777556,0.44597194388777556,0.44597194388777556,0.44597194388777556,0.5803206412825651,0.6291382765531062,0.6166332665330662,0.5929458917835672,0.572625250501002,0.6054909819639278,0.6062925851703407,0.44597194388777556,0.5751903807615231,0.61687374749499,0.614749498997996,0.6175951903807615,0.6241282565130261,0.6286172344689379,0.6260921843687375,0.5830060120240481,0.632184368737475,0.5170741482965932,0.5077755511022044,0.520561122244489,0.5020440881763527,0.509498997995992,0.5089779559118236,0.5150300601202404,0.5043286573146293,0.5145090180360722,0.5137875751503006,0.516432865731463,0.5180761523046092,0.5096993987975952,0.5171142284569138,0.514308617234469,0.5074949899799599,0.5542625992726193,0.632184368737475
20,0.3943086172344689,0.633627254509018,0.6390380761523046,0.645811623246493,0.6485370741482966,0.6480160320641283,0.6479759519038076,0.6479759519038076,0.5882565130260521,0.642685370741483,0.39523046092184366,0.39523046092184366,0.39523046092184366,0.3943086172344689,0.3943086172344689,0.3943086172344689,0.3943086172344689,0.3943086172344689,0.6402404809619239,0.6418837675350701,0.644689378757515,0.5614428857715431,0.6479759519038076,0.6479759519038076,0.6416432865731463,0.3943086172344689,0.6399198396793587,0.4530661322645291,0.6515831663326653,0.6511823647294589,0.6500200400801603,0.5969939879759519,0.6189178356713427,0.636432865731463,0.6428456913827655,0.5299398797595191,0.5148697394789579,0.5442084168336674,0.5218036072144289,0.5366332665330661,0.5369539078156312,0.5208416833667334,0.5301803607214429,0.5248096192384769,0.5344288577154309,0.5271342685370741,0.5364729458917835,0.523687374749499,0.5402805611222445,0.532184368737475,0.5345490981963927,0.5494232910264975,0.6515831663326653
21,0.4496192384769539,0.5876953907815631,0.5637675350701403,0.5517835671342686,0.5922244488977956,0.5944689378757515,0.5877755511022044,0.5877755511022044,0.5955911823647294,0.6058517034068136,0.4503006012024048,0.4503006012024048,0.4503006012024048,0.4496192384769539,0.4496192384769539,0.4496192384769539,0.4496192384769539,0.4496192384769539,0.5850100200400802,0.5671342685370742,0.5706212424849699,0.5759519038076152,0.5961523046092184,0.5900601202404809,0.5892585170340682,0.4496192384769539,0.5818036072144288,0.5633667334669339,0.569939879759519,0.6049699398797596,0.6078957915831663,0.5912224448897796,0.5757114228456914,0.586813627254509,0.6075350701402805,0.5130260521042084,0.5136673346693387,0.5185971943887776,0.5176352705410822,0.5112224448897795,0.5122645290581163,0.5064529058116233,0.5054909819639278,0.5002004008016032,0.5177154308617234,0.5136673346693387,0.5262925851703407,0.5092585170340681,0.5214028056112224,0.5163527054108217,0.5123446893787575,0.5409188747866103,0.6078957915831663
22,0.432064128256513,0.5496192384769539,0.6247695390781564,0.6249699398797596,0.6224448897795591,0.612745490981964,0.610060120240481,0.5744689378757515,0.5667735470941884,0.6169138276553107,0.4327454909819639,0.4327454909819639,0.4327454909819639,0.432064128256513,0.432064128256513,0.432064128256513,0.432064128256513,0.432064128256513,0.5586372745490982,0.6283366733466934,0.6212024048096192,0.6272144288577154,0.6160721442885772,0.6113426853707414,0.6238076152304609,0.432064128256513,0.5596793587174349,0.6152304609218436,0.6202004008016032,0.6211623246492985,0.610060120240481,0.5864128256513026,0.5733466933867736,0.5529058116232465,0.6171943887775551,0.5133466933867735,0.5285771543086172,0.5200801603206413,0.5239278557114229,0.5264929859719439,0.5086973947895792,0.5039278557114228,0.5216032064128256,0.5159118236472946,0.5090981963927855,0.5214428857715431,0.5129859719438877,0.5186372745490982,0.5102204408817635,0.5058517034068136,0.517314629258517,0.5425770058635789,0.6249699398797596
23,0.4490180360721443,0.5853306613226453,0.5741482965931863,0.5727454909819639,0.590501002004008,0.5957114228456913,0.5873346693386774,0.5873346693386774,0.6004408817635271,0.6122244488977956,0.4494589178356713,0.4494589178356713,0.4494589178356713,0.4490180360721443,0.4490180360721443,0.4490180360721443,0.4490180360721443,0.4490180360721443,0.5819238476953907,0.5780761523046092,0.5589579158316633,0.57374749498998,0.5968336673346694,0.589939879759519,0.5888977955911824,0.4490180360721443,0.5789579158316633,0.5513827655310621,0.558997995991984,0.6057314629258517,0.6114629258517034,0.5982364729458918,0.5830460921843688,0.5837274549098196,0.6131062124248498,0.5162725450901804,0.5133066132264529,0.5041683366733467,0.5143486973947896,0.5140681362725451,0.518557114228457,0.5127054108216433,0.521002004008016,0.497434869739479,0.5139078156312625,0.5097795591182365,0.49967935871743485,0.5138677354709419,0.5146292585170341,0.515190380761523,0.5143486973947896,0.5419594745045647,0.6131062124248498
24,0.45198396793587176,0.5898997995991984,0.5809619238476954,0.5793987975951904,0.5921042084168336,0.5914629258517035,0.5813226452905812,0.5813226452905812,0.6004408817635271,0.610060120240481,0.45258517034068135,0.45258517034068135,0.45258517034068135,0.45198396793587176,0.45198396793587176,0.45198396793587176,0.45198396793587176,0.45198396793587176,0.586813627254509,0.5845691382765531,0.5567134268537074,0.5624048096192384,0.5926653306613227,0.5839278557114228,0.5828056112224449,0.45198396793587176,0.5840080160320641,0.5498597194388778,0.5579559118236473,0.6097394789579158,0.6101803607214429,0.5996793587174348,0.585691382765531,0.5884569138276553,0.6112625250501001,0.5169939879759519,0.5129859719438877,0.49871743486973946,0.5137875751503006,0.5124649298597195,0.5176753507014028,0.5068937875751502,0.5125851703406814,0.5144288577154309,0.5143887775551103,0.5091382765531062,0.524248496993988,0.5086573146292586,0.5118236472945892,0.5142685370741483,0.5088176352705411,0.5434617382913975,0.6112625250501001
