,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,average_model,optimal_clustering
10,0.4486009055147332,0.5187782973354116,0.5588584576560528,0.5522526534550583,0.5665775996437319,0.5811623246492986,0.5799005418243895,0.5788614265568174,0.5482446374229941,0.5083129221405774,0.5087211459956951,0.5087211459956951,0.5087211459956951,0.4486009055147332,0.4486009055147332,0.4486009055147332,0.4486009055147332,0.4486009055147332,0.5139909448526683,0.5656869294143844,0.5332145773027537,0.5777109775105768,0.5803087656795072,0.5803458769390634,0.572812291249165,0.4486009055147332,0.5171082906553849,0.5130260521042084,0.5165887330215988,0.5684331626215394,0.5297632301640318,0.5686929414384324,0.5808283233132933,0.5155496177540265,0.5087211459956951,0.4957322051510428,0.510205596377941,0.4983299933199733,0.5003711125955614,0.5028575669858235,0.5048244637422994,0.5018184517182513,0.49732798931195726,0.49317152824166854,0.4987011059155348,0.5011133377866844,0.49936910858754546,0.5001855562977807,0.4964002078230535,0.4964002078230535,0.48823573072070064,0.49506420247903216,0.503711125955615,0.5009277814889037,0.4932457507607808,0.5196084899565935,0.5811623246492986
11,0.4526831440659096,0.593446151562384,0.6126697840124694,0.6069917613003786,0.552178430935946,0.5917390336228011,0.5917390336228011,0.5636086988792399,0.5692867215913308,0.6205002597788168,0.6205002597788168,0.6205002597788168,0.6205002597788168,0.4526831440659096,0.4526831440659096,0.4526831440659096,0.4526831440659096,0.4526831440659096,0.6055073109181326,0.6212053737103838,0.6083277666443999,0.6009426259927262,0.5951903807615231,0.5625324723521117,0.5951532695019669,0.4526831440659096,0.6024641876345284,0.6120388926000149,0.6222816002375121,0.5528464336079566,0.6059155347732502,0.5909225859125659,0.5811994359088547,0.6004601796184963,0.6205002597788168,0.49966599866399464,0.4916499665998664,0.49862688339642247,0.5031915683218289,0.4924664143101017,0.502226675573369,0.5024122318711497,0.5012617828249091,0.49858977213686634,0.4916499665998664,0.4876048393082461,0.5166629555407111,0.48259481926816594,0.5038966822533957,0.5033771246196096,0.5020411192755883,0.49484153492169525,0.5035626809173903,0.4921695242336525,0.4827061530468344,0.5654958751522249,0.6222816002375121
12,0.4425146589475247,0.6238031618793142,0.6294069620722927,0.5965634973651006,0.6085133229421806,0.6085133229421806,0.5892896904920953,0.5907741408743413,0.567097157277518,0.6219475989015067,0.6216878200846137,0.6216878200846137,0.6216878200846137,0.4425146589475247,0.4425146589475247,0.4425146589475247,0.4425146589475247,0.4425146589475247,0.6290358494767312,0.6340087582572552,0.6269205076820308,0.5958583834335337,0.6055073109181326,0.6085133229421806,0.5901432494618868,0.4425146589475247,0.6289616269576189,0.6184962517627848,0.6024270763749722,0.5883247977436354,0.5955243820975283,0.6003859570993839,0.5982335040451273,0.6262153937504639,0.6216878200846137,0.5022637868329252,0.5015215616418022,0.5053069101165294,0.5067542492392192,0.48281748682550285,0.49703109923550803,0.49936910858754546,0.4949528687003637,0.5017071179395829,0.5065686929414385,0.47966302976323016,0.513916722333556,0.5160691753878127,0.5004824463742299,0.5004082238551176,0.4924664143101017,0.49395086469234767,0.5028204557262673,0.5136940547762191,0.5200400801603207,0.5717154473556166,0.6294069620722927
13,0.4474504564684925,0.627254509018036,0.6321160840198916,0.590959697172122,0.6014250723669561,0.6014250723669561,0.5891783567134269,0.5912565872485712,0.5649075929637052,0.6242113857344318,0.6238031618793142,0.6238031618793142,0.6238031618793142,0.4474504564684925,0.4474504564684925,0.4474504564684925,0.4474504564684925,0.4474504564684925,0.6310027462332072,0.6377569954724264,0.621019817412603,0.6030950790469829,0.5973057225562236,0.6014250723669561,0.5895123580494323,0.4474504564684925,0.6316707489052178,0.61333778668448,0.5938543754175016,0.5950790469828546,0.6002375120611594,0.599903510725154,0.5965634973651006,0.629221405774512,0.6238031618793142,0.5000742225191123,0.5041564610702888,0.5054182438951978,0.5033029021004973,0.5110591553477325,0.4981815482817487,0.5043049061085133,0.5053811326356417,0.4977362131670749,0.4925035255696578,0.519631856305203,0.48263193052772213,0.5139538335931122,0.499257774808877,0.4987382171750909,0.4940621984710161,0.49035107251540117,0.5071624730943368,0.4851554961775403,0.5177020708082832,0.5726858380684551,0.6321160840198916
14,0.4626660728865138,0.6348252059674906,0.6341200920359237,0.6374601053959772,0.6334892006234691,0.6255845023380093,0.6004601796184963,0.5930750389668226,0.6020930750389668,0.6390558895568915,0.6386476657017739,0.6386476657017739,0.6386476657017739,0.4626660728865138,0.4626660728865138,0.4626660728865138,0.4626660728865138,0.4626660728865138,0.6416907889853781,0.6231351592073034,0.6131893416462555,0.6173458027165442,0.6193126994730201,0.6226898240926297,0.5894752467898761,0.4626660728865138,0.6405032286795814,0.5744451866696356,0.6344912046314852,0.6313738588287686,0.5986788391598011,0.6032806353447636,0.6041713055741111,0.6380538855488755,0.6386476657017739,0.5059378015289839,0.5005937801528983,0.4930973057225562,0.49276330438655086,0.5098715950419357,0.49402508721145993,0.4979217694648556,0.4904624062940696,0.4990722185110963,0.4884955095375937,0.518370073480294,0.4798856973205671,0.5128404958064277,0.498515549617754,0.49094485266829957,0.4896830698433905,0.5119498255770801,0.5133229421806577,0.4926519706078824,0.5128776070659838,0.5872499457076018,0.6405032286795814
15,0.4587322793735619,0.6363096563497365,0.6467750315445706,0.644882357307207,0.6373116603577526,0.6285534031025013,0.6285534031025013,0.5846507830475767,0.5748905217843093,0.6410227863133675,0.6410227863133675,0.6410227863133675,0.6410227863133675,0.4587322793735619,0.4587322793735619,0.4587322793735619,0.4587322793735619,0.4587322793735619,0.6378312179915386,0.6511541601721963,0.5954872708379723,0.6370518815408595,0.6239887181770949,0.6004972908780524,0.6232836042455281,0.4587322793735619,0.636940547762191,0.6497068210495064,0.6394641134120091,0.640651673717806,0.6071773175981593,0.5864321235062718,0.610591553477325,0.6390930008164477,0.6410227863133675,0.4994062198471016,0.49391375343279154,0.5057893564907593,0.49439619980702143,0.4940621984710161,0.49328286202033694,0.5105395977139464,0.5049357975209678,0.5062718028649892,0.49257774808877014,0.5200771914198767,0.5167742893193795,0.4772879091516366,0.5005195576337861,0.49465597862391447,0.5001484450382246,0.48545238625398945,0.49536109255548133,0.4917613003785348,0.5175536257700586,0.5907219102127438,0.6497068210495064
16,0.46092184368737477,0.6343427595932606,0.6324871966154532,0.6294069620722927,0.6239144956579826,0.6239144956579826,0.6239144956579826,0.5990870630149188,0.565612706895272,0.6386105544422178,0.6386105544422178,0.6386105544422178,0.6386105544422178,0.46092184368737477,0.46092184368737477,0.46092184368737477,0.46092184368737477,0.46092184368737477,0.6372003265790841,0.6440659095969717,0.6098493282862021,0.6201662584428116,0.6214280412677207,0.6058042009945818,0.6208713723743784,0.46092184368737477,0.6357158761968381,0.6430639055889557,0.6285905143620575,0.6355674311586135,0.6156757960365175,0.6025384101536406,0.5660580420099458,0.6375714391746455,0.6386105544422178,0.5041935723298449,0.49447042232613375,0.5061233578267647,0.49198396793587174,0.5066429154605507,0.5058635790098716,0.5087211459956951,0.4953239812959252,0.49161285534031024,0.5043420173680695,0.4782528019000965,0.4807392562903585,0.48289170934461517,0.5013731166035775,0.49766199064796257,0.49899799599198397,0.516885623098048,0.4953239812959252,0.4900170711793958,0.4810732576263638,0.5872609416363591,0.6430639055889557
17,0.4369108587545461,0.6150820158836191,0.619275588213464,0.6121873376382394,0.6203518147405923,0.6203518147405923,0.6049135307652341,0.6057670897350256,0.5585615675796036,0.6104802196986566,0.6100719958435389,0.6100719958435389,0.6100719958435389,0.4369108587545461,0.4369108587545461,0.4369108587545461,0.4369108587545461,0.4369108587545461,0.6189786981370148,0.6212053737103838,0.6250278334446671,0.5943368217917316,0.6195724782899131,0.6203518147405923,0.593446151562384,0.4369108587545461,0.6188302530987901,0.619275588213464,0.6181251391672233,0.6108513322942181,0.6049135307652341,0.593446151562384,0.5923699250352557,0.6166778000445335,0.6100719958435389,0.49220663549320864,0.5066058042009945,0.49710532175462036,0.5053811326356417,0.5132858309211015,0.4949157574408075,0.49562087137237437,0.49959177614488237,0.50597491278854,0.4895346248051659,0.47910636086988795,0.4917613003785348,0.4810732576263638,0.5045275736658502,0.5008164477102353,0.5002968900764492,0.5070511393156684,0.5003340013360054,0.5161062866473688,0.5184442959994062,0.5704894012991689,0.6203518147405923
18,0.4528315891041342,0.5948563794255177,0.581013879611074,0.6057299784754695,0.5900319156832183,0.5793067616714911,0.5719587322793735,0.5788614265568174,0.5897721368663252,0.6226898240926297,0.6222816002375121,0.6222816002375121,0.6222816002375121,0.4528315891041342,0.4528315891041342,0.4528315891041342,0.4528315891041342,0.4528315891041342,0.6046908632078972,0.5529948786461812,0.6148593483262822,0.5931492614859348,0.5875825725525124,0.5825725525124322,0.5753729681585393,0.4528315891041342,0.6013508498478438,0.5820529948786461,0.6191642544347955,0.5470570771171973,0.6003117345802716,0.5833518889631114,0.5780820901061382,0.6011281822905069,0.6222816002375121,0.48838417575892523,0.4981815482817487,0.5009277814889037,0.4955466488532621,0.4945446448452461,0.5063831366436576,0.49506420247903216,0.5025235656498181,0.502226675573369,0.49298597194388777,0.5205596377941067,0.5140651673717807,0.48437615972686116,0.5029317895049358,0.5027091219475989,0.5056780227120908,0.5160691753878127,0.49836710457952943,0.5101313738588288,0.4876048393082461,0.5641791126835289,0.6226898240926297
19,0.4472649001707118,0.5214503080234543,0.5615304683440956,0.5552215542195502,0.5661322645290581,0.581756104802197,0.5807912120537371,0.5793067616714911,0.5495806427670155,0.5066800267201069,0.5070882505752246,0.5070882505752246,0.5070882505752246,0.4472649001707118,0.4472649001707118,0.4472649001707118,0.4472649001707118,0.4472649001707118,0.5159207303495881,0.5677651599495287,0.5342536925703258,0.5777109775105768,0.5806056557559564,0.5807912120537371,0.5741482965931863,0.4472649001707118,0.5191865211905292,0.5152527276775773,0.5165887330215988,0.567097157277518,0.5303570103169302,0.5675053811326356,0.5814221034661916,0.518370073480294,0.5070882505752246,0.4958806501892674,0.510947821569064,0.4984784383581979,0.5030431232836042,0.5012246715653529,0.49703109923550803,0.5025606769093743,0.5009648927484599,0.5070511393156684,0.5004824463742299,0.4964373190826097,0.49951755362577005,0.4973651005715134,0.49580642767015515,0.49951755362577005,0.510205596377941,0.4941735322496846,0.5103911526757218,0.4923179692718771,0.4954724263341498,0.5196359797784871,0.581756104802197
20,0.45988272841980254,0.627959622949603,0.6253989460402286,0.6363096563497365,0.6298894084465226,0.6207229273361538,0.6011652935500631,0.5957099383953092,0.5601573517405181,0.636198322571068,0.6357158761968381,0.6357158761968381,0.6357158761968381,0.45988272841980254,0.45988272841980254,0.45988272841980254,0.45988272841980254,0.45988272841980254,0.6357900987159504,0.6111482223706672,0.6179024716098864,0.6069175387812662,0.6129666740889186,0.6174571364952126,0.5615675796036518,0.45988272841980254,0.6338603132190307,0.5779707563274697,0.635196318563052,0.6251762784828917,0.5743338528909672,0.6053217546203518,0.6038373042381059,0.6318563052029986,0.6357158761968381,0.48994284866028354,0.4983299933199733,0.492540636829214,0.4930230832034439,0.49202107919542787,0.5048244637422994,0.5015215616418022,0.49049951755362575,0.49658576412083427,0.48882951087359905,0.5178134045869517,0.5207451940918875,0.483856602093075,0.49892377347287165,0.509686038744155,0.5075335856898984,0.4854894975135456,0.5119498255770801,0.49068507385140653,0.5102427076374972,0.5823416380085273,0.6363096563497365
21,0.4581756104802197,0.63916722333556,0.6451792473836562,0.643138128108068,0.6370518815408595,0.63319231054702,0.63319231054702,0.6008684034736139,0.5430119498255771,0.6452905811623246,0.6452905811623246,0.6452905811623246,0.6452905811623246,0.4581756104802197,0.4581756104802197,0.4581756104802197,0.4581756104802197,0.4581756104802197,0.6427670155125065,0.6552735099829288,0.6085133229421806,0.6344912046314852,0.6298151859274104,0.6090699918355229,0.6296296296296297,0.4581756104802197,0.6408372300155867,0.6518963853633193,0.6393527796333408,0.6455874712387738,0.6180509166481111,0.6027610777109775,0.6097379945075336,0.6420990128404958,0.6452905811623246,0.49892377347287165,0.5062718028649892,0.503006012024048,0.5037853484747272,0.5064944704223261,0.5084613671788021,0.5096118162250427,0.5016328954204706,0.4917613003785348,0.48979440362205895,0.4772879091516366,0.5148073925629035,0.5209678616492244,0.5015215616418022,0.49580642767015515,0.50597491278854,0.5140651673717807,0.5025977881689304,0.511170489126401,0.5167742893193795,0.5926159589412019,0.6518963853633193
22,0.4606620648704817,0.634454093371929,0.6325614191345654,0.6367921027239665,0.6315594151265495,0.6226898240926297,0.6035033029021005,0.597157277517999,0.5575224523120315,0.6420990128404958,0.6416907889853781,0.6416907889853781,0.6416907889853781,0.4606620648704817,0.4606620648704817,0.4606620648704817,0.4606620648704817,0.4606620648704817,0.642655681733838,0.6192013656943517,0.6200920359236992,0.6119275588213464,0.6157500185556298,0.619275588213464,0.5855414532769242,0.4606620648704817,0.6405774511986937,0.5806056557559564,0.6380538855488755,0.628479180583389,0.5722927336153789,0.6076597639723892,0.6061753135901432,0.638424998144437,0.6416907889853781,0.49257774808877014,0.49896088473242783,0.5038595709938395,0.4919468566763156,0.5093520374081496,0.5067913604987754,0.4960662064870482,0.4909819639278557,0.5007793364506792,0.4888666221331552,0.519112298671417,0.5175907370296148,0.5148445038224597,0.5048986862614118,0.5082386996214652,0.4942106435092407,0.5123951606917538,0.5093891486677058,0.5076449194685667,0.513916722333556,0.5852349417628124,0.6420990128404958
