,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,average_model,optimal_clustering
108,0.9958771387342816,0.9917542774685632,0.989692846835704,0.9876314162028448,0.9958771387342816,0.9917542774685632,0.9938157081014224,0.9876314162028448,0.9917542774685632,0.9938157081014224,0.9958771387342816,0.9938157081014224,0.9924414210128495,0.9958771387342816
109,0.9911358482787054,0.9866007008864152,0.9907235621521335,0.9866007008864152,0.994846423417852,0.9927849927849928,0.9886621315192744,0.9931972789115646,0.9927849927849928,0.9907235621521335,0.9907235621521335,0.9886621315192744,0.9906204906204907,0.994846423417852
110,0.9894867037724181,0.9911358482787054,0.9890744176458462,0.9894867037724181,0.9952587095444239,0.9952587095444239,0.9915481344052772,0.9890744176458462,0.9911358482787054,0.9915481344052772,0.9890744176458462,0.9952587095444239,0.9914450628736343,0.9952587095444239
111,0.9934034219748505,0.9934034219748505,0.9934034219748505,0.9872191300762729,0.9913419913419913,0.9934034219748505,0.9934034219748505,0.9934034219748505,0.9851576994434137,0.9934034219748505,0.9892805607091322,0.9934034219748505,0.9916855631141345,0.9934034219748505
112,0.9936095650381365,0.9936095650381365,0.9878375592661307,0.9936095650381365,0.9936095650381365,0.9853638425066996,0.9956709956709957,0.98989898989899,0.9936095650381365,0.9936095650381365,0.9936095650381365,0.9915481344052772,0.9921322064179208,0.9956709956709957
113,0.9905174190888476,0.9905174190888476,0.9863945578231292,0.9909297052154195,0.9946402803545661,0.9925788497217068,0.9925788497217068,0.9888682745825603,0.9863945578231292,0.9905174190888476,0.9884559884559885,0.9905174190888476,0.9902425616711331,0.9946402803545661
114,0.9909297052154195,0.9929911358482787,0.9929911358482787,0.9868068439497011,0.9909297052154195,0.9929911358482787,0.9847454133168418,0.9888682745825603,0.9929911358482787,0.9950525664811379,0.9909297052154195,0.9909297052154195,0.9909297052154197,0.9950525664811379
115,0.9868068439497011,0.9950525664811379,0.9888682745825603,0.9868068439497011,0.9950525664811379,0.9909297052154195,0.9950525664811379,0.9868068439497011,0.9888682745825603,0.9929911358482787,0.9950525664811379,0.9888682745825603,0.9909297052154195,0.9950525664811379
116,0.9934034219748505,0.9830962688105546,0.9892805607091322,0.989692846835704,0.9851576994434137,0.989692846835704,0.9892805607091322,0.9872191300762729,0.976911976911977,0.9872191300762729,0.9913419913419913,0.9934034219748505,0.987974987974988,0.9934034219748505
117,0.9969078540507111,0.9931972789115646,0.9969078540507111,0.9969078540507111,0.994846423417852,0.994846423417852,0.9927849927849928,0.994846423417852,0.994846423417852,0.9907235621521335,0.9931972789115646,0.9927849927849928,0.9943997801140658,0.9969078540507111
118,0.9913419913419913,0.9954648526077098,0.9913419913419913,0.9934034219748505,0.9913419913419913,0.9913419913419913,0.9917542774685632,0.9892805607091322,0.9934034219748505,0.989692846835704,0.9934034219748505,0.9892805607091322,0.9917542774685632,0.9954648526077098
119,0.9888682745825603,0.9929911358482787,0.9909297052154195,0.9888682745825603,0.9929911358482787,0.9929911358482787,0.9888682745825603,0.9929911358482787,0.9929911358482787,0.9909297052154195,0.9909297052154195,0.9868068439497011,0.9909297052154195,0.9929911358482787
120,0.9855699855699855,0.9938157081014224,0.9835085549371264,0.9876314162028448,0.9917542774685632,0.9835085549371264,0.989692846835704,0.9917542774685632,0.9876314162028448,0.9917542774685632,0.9876314162028448,0.989692846835704,0.9886621315192744,0.9938157081014224
121,0.9905174190888476,0.9925788497217068,0.9946402803545661,0.9863945578231292,0.9905174190888476,0.9884559884559885,0.9884559884559885,0.9905174190888476,0.9905174190888476,0.9884559884559885,0.9905174190888476,0.9905174190888476,0.9901738473167044,0.9946402803545661
122,0.9876314162028448,0.9938157081014224,0.9958771387342816,0.9917542774685632,0.9958771387342816,0.9917542774685632,0.9876314162028448,0.9917542774685632,0.9938157081014224,0.9938157081014224,0.9938157081014224,0.9917542774685632,0.9924414210128497,0.9958771387342816
123,0.992166563595135,0.9942279942279942,0.992166563595135,0.9962894248608535,0.9962894248608535,0.9901051329622759,0.9942279942279942,0.9962894248608535,0.9962894248608535,0.9859822716965574,0.9901051329622759,0.9942279942279942,0.9931972789115645,0.9962894248608535
124,0.9861884147598433,0.9903112760255618,0.9923727066584209,0.9923727066584209,0.9861884147598433,0.9861884147598433,0.9903112760255618,0.9861884147598433,0.9944341372912802,0.9923727066584209,0.9882498453927026,0.9923727066584209,0.9897959183673469,0.9944341372912802
125,0.9911358482787054,0.9931972789115646,0.9931972789115646,0.9911358482787054,0.9952587095444239,0.9849515563801278,0.9890744176458462,0.9952587095444239,0.9931972789115646,0.9849515563801278,0.9911358482787054,0.9931972789115646,0.9913076341647771,0.9952587095444239
126,0.9925788497217068,0.9909297052154195,0.9925788497217068,0.9909297052154195,0.9946402803545661,0.9909297052154195,0.9884559884559885,0.9868068439497011,0.9884559884559885,0.9905174190888476,0.9863945578231292,0.9905174190888476,0.9903112760255617,0.9946402803545661
127,0.9954648526077098,0.9892805607091322,0.9954648526077098,0.9872191300762729,0.9934034219748505,0.9913419913419913,0.9892805607091322,0.9934034219748505,0.9913419913419913,0.9892805607091322,0.9913419913419913,0.9934034219748505,0.9916855631141345,0.9954648526077098
128,0.9942279942279942,0.9859822716965574,0.9962894248608535,0.992166563595135,0.9962894248608535,0.9942279942279942,0.9962894248608535,0.9942279942279942,0.992166563595135,0.992166563595135,0.9942279942279942,0.9901051329622759,0.9931972789115645,0.9962894248608535
129,0.9880437023294166,0.98433312719027,0.9901051329622759,0.9863945578231292,0.9942279942279942,0.9942279942279942,0.9901051329622759,0.9901051329622759,0.98433312719027,0.9901051329622759,0.9942279942279942,0.9884559884559885,0.9895554181268468,0.9942279942279942
130,0.9859822716965574,0.989692846835704,0.9876314162028448,0.9835085549371264,0.9938157081014224,0.989692846835704,0.992166563595135,0.9855699855699855,0.9835085549371264,0.9917542774685632,0.989692846835704,0.9917542774685632,0.9887308458737031,0.9938157081014224
131,0.9857761286332715,0.9915481344052772,0.9915481344052772,0.9874252731395589,0.9915481344052772,0.9956709956709957,0.9956709956709957,0.9915481344052772,0.9915481344052772,0.9940218511647083,0.9956709956709957,0.9936095650381365,0.9921322064179207,0.9956709956709957
132,0.9868068439497011,0.9888682745825603,0.9950525664811379,0.9888682745825603,0.9929911358482787,0.9950525664811379,0.9888682745825603,0.9934034219748505,0.9888682745825603,0.9909297052154195,0.9913419913419913,0.9909297052154195,0.9909984195698484,0.9950525664811379
133,0.9905174190888476,0.98433312719027,0.9925788497217068,0.9884559884559885,0.9925788497217068,0.9884559884559885,0.9929911358482787,0.9946402803545661,0.98433312719027,0.9905174190888476,0.9888682745825603,0.9946402803545661,0.9902425616711333,0.9946402803545661
134,0.9929911358482787,0.9929911358482787,0.9909297052154195,0.9868068439497011,0.9909297052154195,0.9909297052154195,0.9909297052154195,0.9909297052154195,0.9929911358482787,0.9929911358482787,0.9888682745825603,0.9888682745825603,0.9909297052154195,0.9929911358482787
135,0.9892805607091322,0.9913419913419913,0.9872191300762729,0.9830962688105546,0.9851576994434137,0.9934034219748505,0.9913419913419913,0.9892805607091322,0.9851576994434137,0.9830962688105546,0.9851576994434137,0.9913419913419913,0.9879062736205594,0.9934034219748505
136,0.9894867037724181,0.9915481344052772,0.9874252731395589,0.9833024118738405,0.9874252731395589,0.9874252731395589,0.9833024118738405,0.9936095650381365,0.9915481344052772,0.9874252731395589,0.9874252731395589,0.9894867037724181,0.9882842025699169,0.9936095650381365
137,0.9927849927849928,0.9849515563801278,0.9866007008864152,0.987012987012987,0.994846423417852,0.9927849927849928,0.9907235621521335,0.994846423417852,0.9886621315192744,0.9907235621521335,0.9907235621521335,0.9927849927849928,0.9906204906204907,0.994846423417852
138,0.9923727066584209,0.9903112760255618,0.9861884147598433,0.9923727066584209,0.9886621315192744,0.9820655534941249,0.9903112760255618,0.9882498453927026,0.9927849927849928,0.9903112760255618,0.9903112760255618,0.9944341372912802,0.9898646327217756,0.9944341372912802
139,0.9927849927849928,0.994846423417852,0.9907235621521335,0.9907235621521335,0.9886621315192744,0.9927849927849928,0.9907235621521335,0.9931972789115646,0.9849515563801278,0.9886621315192744,0.9886621315192744,0.9907235621521335,0.9906204906204907,0.994846423417852
140,0.9956709956709957,0.9956709956709957,0.98989898989899,0.9915481344052772,0.98989898989899,0.9915481344052772,0.9874252731395589,0.9915481344052772,0.9915481344052772,0.9956709956709957,0.9915481344052772,0.9936095650381365,0.9921322064179208,0.9956709956709957
141,0.9901051329622759,0.9880437023294166,0.9901051329622759,0.9859822716965574,0.9880437023294166,0.9901051329622759,0.9901051329622759,0.9942279942279942,0.9859822716965574,0.992166563595135,0.9880437023294166,0.9901051329622759,0.9894179894179894,0.9942279942279942
142,0.9884559884559885,0.9946402803545661,0.9884559884559885,0.9863945578231292,0.9905174190888476,0.98433312719027,0.9909297052154195,0.9905174190888476,0.9925788497217068,0.9946402803545661,0.9905174190888476,0.9909297052154195,0.9902425616711331,0.9946402803545661
143,0.9911358482787054,0.9911358482787054,0.9911358482787054,0.9911358482787054,0.9952587095444239,0.9890744176458462,0.9952587095444239,0.9849515563801278,0.9911358482787054,0.9911358482787054,0.9931972789115646,0.9911358482787054,0.9913076341647771,0.9952587095444239
144,0.9927849927849928,0.9866007008864152,0.9886621315192744,0.9927849927849928,0.994846423417852,0.9886621315192744,0.9845392702535559,0.9927849927849928,0.9886621315192744,0.9927849927849928,0.9927849927849928,0.9907235621521335,0.990551776266062,0.994846423417852
145,0.9905174190888476,0.9847454133168418,0.9946402803545661,0.9905174190888476,0.9905174190888476,0.9863945578231292,0.9905174190888476,0.9925788497217068,0.9884559884559885,0.9905174190888476,0.9925788497217068,0.9909297052154195,0.9902425616711331,0.9946402803545661
146,0.9969078540507111,0.9969078540507111,0.9927849927849928,0.9969078540507111,0.9969078540507111,0.9927849927849928,0.994846423417852,0.9927849927849928,0.9927849927849928,0.9927849927849928,0.9927849927849928,0.9927849927849928,0.994331065759637,0.9969078540507111
147,0.9919604205318491,0.9940218511647083,0.9940218511647083,0.9919604205318491,0.9919604205318491,0.9960832817975676,0.9960832817975676,0.9919604205318491,0.9919604205318491,0.98989898989899,0.9919604205318491,0.9919604205318491,0.9928193499622072,0.9960832817975676
148,0.9917542774685632,0.9958771387342816,0.9938157081014224,0.9835085549371264,0.9938157081014224,0.9938157081014224,0.9917542774685632,0.989692846835704,0.9938157081014224,0.9938157081014224,0.9938157081014224,0.9938157081014224,0.9924414210128495,0.9958771387342816
149,0.9892805607091322,0.9954648526077098,0.9954648526077098,0.9892805607091322,0.9934034219748505,0.9934034219748505,0.9892805607091322,0.9913419913419913,0.9872191300762729,0.9872191300762729,0.9954648526077098,0.9934034219748505,0.9916855631141345,0.9954648526077098
150,0.9962894248608535,0.9884559884559885,0.9901051329622759,0.9942279942279942,0.9962894248608535,0.9942279942279942,0.9942279942279942,0.992166563595135,0.9942279942279942,0.9942279942279942,0.9925788497217068,0.992166563595135,0.9932659932659932,0.9962894248608535
151,0.9855699855699855,0.9892805607091322,0.9913419913419913,0.9851576994434137,0.9851576994434137,0.9892805607091322,0.9892805607091322,0.9855699855699855,0.9913419913419913,0.9913419913419913,0.9872191300762729,0.9851576994434137,0.9879749879749881,0.9913419913419913
152,0.9907235621521335,0.9866007008864152,0.9886621315192744,0.9907235621521335,0.9907235621521335,0.9824778396206968,0.9927849927849928,0.994846423417852,0.9907235621521335,0.9927849927849928,0.994846423417852,0.9907235621521335,0.9905517762660621,0.994846423417852
153,0.9927849927849928,0.9866007008864152,0.9866007008864152,0.9927849927849928,0.9907235621521335,0.9866007008864152,0.9907235621521335,0.9927849927849928,0.9927849927849928,0.9927849927849928,0.9907235621521335,0.9907235621521335,0.990551776266062,0.9927849927849928
154,0.9931972789115646,0.9911358482787054,0.9911358482787054,0.9915481344052772,0.9911358482787054,0.9931972789115646,0.9874252731395589,0.9915481344052772,0.9853638425066996,0.9931972789115646,0.9952587095444239,0.9931972789115646,0.9914450628736344,0.9952587095444239
155,0.9892805607091322,0.9913419913419913,0.9913419913419913,0.9954648526077098,0.9934034219748505,0.9872191300762729,0.9892805607091322,0.9934034219748505,0.9934034219748505,0.9934034219748505,0.9913419913419913,0.9913419913419913,0.9916855631141347,0.9954648526077098
156,0.9890744176458462,0.9894867037724181,0.9890744176458462,0.9952587095444239,0.9931972789115646,0.9931972789115646,0.9931972789115646,0.9890744176458462,0.9894867037724181,0.9952587095444239,0.9911358482787054,0.9890744176458462,0.9913763485192056,0.9952587095444239
157,0.9874252731395589,0.9874252731395589,0.9894867037724181,0.9833024118738405,0.9915481344052772,0.9833024118738405,0.9894867037724181,0.9894867037724181,0.9915481344052772,0.9894867037724181,0.9915481344052772,0.9853638425066996,0.988284202569917,0.9915481344052772
158,0.9925788497217068,0.9909297052154195,0.9946402803545661,0.9884559884559885,0.9863945578231292,0.9925788497217068,0.9905174190888476,0.9905174190888476,0.9909297052154195,0.9847454133168418,0.9884559884559885,0.9929911358482787,0.9903112760255618,0.9946402803545661
159,0.98989898989899,0.98989898989899,0.9857761286332715,0.9919604205318491,0.98989898989899,0.9878375592661307,0.9919604205318491,0.9919604205318491,0.98989898989899,0.9857761286332715,0.9857761286332715,0.9878375592661307,0.9890400604686319,0.9919604205318491
160,0.9919604205318491,0.98989898989899,0.9878375592661307,0.9857761286332715,0.9857761286332715,0.9878375592661307,0.9919604205318491,0.9919604205318491,0.9878375592661307,0.9878375592661307,0.9919604205318491,0.9878375592661307,0.9890400604686319,0.9919604205318491
161,0.9954648526077098,0.9934034219748505,0.9872191300762729,0.9938157081014224,0.9892805607091322,0.9892805607091322,0.9954648526077098,0.9917542774685632,0.9851576994434137,0.9934034219748505,0.9954648526077098,0.9913419913419913,0.9917542774685632,0.9954648526077098
162,0.9942279942279942,0.9880437023294166,0.9901051329622759,0.9942279942279942,0.992166563595135,0.9859822716965574,0.9859822716965574,0.9880437023294166,0.9863945578231292,0.9901051329622759,0.9884559884559885,0.9901051329622759,0.9894867037724181,0.9942279942279942
163,0.9958771387342816,0.9958771387342816,0.9938157081014224,0.9938157081014224,0.9917542774685632,0.9938157081014224,0.9938157081014224,0.989692846835704,0.9876314162028448,0.9958771387342816,0.989692846835704,0.9876314162028448,0.9924414210128495,0.9958771387342816
164,0.9927849927849928,0.9907235621521335,0.9861884147598433,0.9944341372912802,0.9903112760255618,0.9907235621521335,0.9861884147598433,0.9927849927849928,0.9923727066584209,0.9841269841269841,0.9903112760255618,0.9890744176458462,0.9900020614306327,0.9944341372912802
165,0.98989898989899,0.9940218511647083,0.98989898989899,0.9857761286332715,0.9857761286332715,0.9878375592661307,0.98989898989899,0.9857761286332715,0.9919604205318491,0.98989898989899,0.9878375592661307,0.98989898989899,0.9890400604686319,0.9940218511647083
166,0.9936095650381365,0.9936095650381365,0.9915481344052772,0.9956709956709957,0.9936095650381365,0.9894867037724181,0.9956709956709957,0.9874252731395589,0.9894867037724181,0.9956709956709957,0.9894867037724181,0.9894867037724181,0.992063492063492,0.9956709956709957
167,0.9874252731395589,0.9874252731395589,0.9874252731395589,0.9874252731395589,0.9915481344052772,0.9936095650381365,0.9833024118738405,0.9853638425066996,0.9936095650381365,0.9833024118738405,0.9874252731395589,0.9915481344052772,0.9882842025699169,0.9936095650381365
168,0.9878375592661307,0.9956709956709957,0.9915481344052772,0.9936095650381365,0.9878375592661307,0.9915481344052772,0.9894867037724181,0.9915481344052772,0.9936095650381365,0.9936095650381365,0.9936095650381365,0.9956709956709957,0.9921322064179208,0.9956709956709957
169,0.9882498453927026,0.9903112760255618,0.9882498453927026,0.9923727066584209,0.9944341372912802,0.9882498453927026,0.9861884147598433,0.9841269841269841,0.9944341372912802,0.9882498453927026,0.9882498453927026,0.9944341372912802,0.989795918367347,0.9944341372912802
170,0.9907235621521335,0.9886621315192744,0.9927849927849928,0.9927849927849928,0.9886621315192744,0.9907235621521335,0.987012987012987,0.9927849927849928,0.9890744176458462,0.9907235621521335,0.9886621315192744,0.994846423417852,0.9906204906204907,0.994846423417852
171,0.9901051329622759,0.9863945578231292,0.9942279942279942,0.98433312719027,0.9901051329622759,0.9901051329622759,0.992166563595135,0.9901051329622759,0.9942279942279942,0.9880437023294166,0.9859822716965574,0.9880437023294166,0.9894867037724181,0.9942279942279942
172,0.9956709956709957,0.9874252731395589,0.9894867037724181,0.9874252731395589,0.9915481344052772,0.9956709956709957,0.9956709956709957,0.9915481344052772,0.9894867037724181,0.9936095650381365,0.9915481344052772,0.9956709956709957,0.9920634920634921,0.9956709956709957
173,0.9868068439497011,0.9929911358482787,0.9929911358482787,0.9909297052154195,0.9909297052154195,0.9929911358482787,0.9847454133168418,0.9909297052154195,0.9929911358482787,0.9929911358482787,0.9888682745825603,0.9929911358482787,0.9909297052154195,0.9929911358482787
174,0.9888682745825603,0.9925788497217068,0.9847454133168418,0.9884559884559885,0.9884559884559885,0.9925788497217068,0.9925788497217068,0.9905174190888476,0.9884559884559885,0.9946402803545661,0.9884559884559885,0.9925788497217068,0.9902425616711331,0.9946402803545661
175,0.9890744176458462,0.9931972789115646,0.987012987012987,0.9828901257472686,0.9911358482787054,0.9911358482787054,0.9828901257472686,0.9874252731395589,0.9771181199752629,0.9911358482787054,0.9890744176458462,0.9890744176458462,0.9875970590256303,0.9931972789115646
176,0.9942279942279942,0.9942279942279942,0.9901051329622759,0.9901051329622759,0.9942279942279942,0.9901051329622759,0.9942279942279942,0.992166563595135,0.9942279942279942,0.9962894248608535,0.9962894248608535,0.992166563595135,0.9931972789115645,0.9962894248608535
177,0.9956709956709957,0.9956709956709957,0.9894867037724181,0.9874252731395589,0.9956709956709957,0.9915481344052772,0.9894867037724181,0.9915481344052772,0.9853638425066996,0.9956709956709957,0.9956709956709957,0.9915481344052772,0.9920634920634921,0.9956709956709957
178,0.9929911358482787,0.9929911358482787,0.9950525664811379,0.9929911358482787,0.9909297052154195,0.9888682745825603,0.9868068439497011,0.9888682745825603,0.9888682745825603,0.9868068439497011,0.9950525664811379,0.9909297052154195,0.9909297052154197,0.9950525664811379
179,0.989692846835704,0.9855699855699855,0.981859410430839,0.9938157081014224,0.9855699855699855,0.989692846835704,0.9859822716965574,0.989692846835704,0.9938157081014224,0.9917542774685632,0.9876314162028448,0.989692846835704,0.9887308458737031,0.9938157081014224
180,0.9934034219748505,0.9913419913419913,0.9913419913419913,0.9934034219748505,0.9913419913419913,0.9913419913419913,0.9872191300762729,0.9954648526077098,0.9913419913419913,0.9913419913419913,0.9913419913419913,0.9913419913419913,0.9916855631141347,0.9954648526077098
181,0.9905174190888476,0.9863945578231292,0.9929911358482787,0.9863945578231292,0.9905174190888476,0.9909297052154195,0.9905174190888476,0.9888682745825603,0.9888682745825603,0.9905174190888476,0.9946402803545661,0.9925788497217068,0.9903112760255618,0.9946402803545661
182,0.9936095650381365,0.9915481344052772,0.9915481344052772,0.9915481344052772,0.9915481344052772,0.9915481344052772,0.9874252731395589,0.9915481344052772,0.9915481344052772,0.9915481344052772,0.9956709956709957,0.9956709956709957,0.9920634920634921,0.9956709956709957
183,0.9919604205318491,0.9919604205318491,0.98989898989899,0.9940218511647083,0.9919604205318491,0.9960832817975676,0.9940218511647083,0.9919604205318491,0.9940218511647083,0.9919604205318491,0.9940218511647083,0.9919604205318491,0.992819349962207,0.9960832817975676
184,0.9944341372912802,0.9882498453927026,0.9923727066584209,0.9882498453927026,0.9903112760255618,0.9882498453927026,0.9903112760255618,0.9944341372912802,0.9882498453927026,0.9882498453927026,0.9841269841269841,0.9903112760255618,0.989795918367347,0.9944341372912802
185,0.9882498453927026,0.9923727066584209,0.9820655534941249,0.9820655534941249,0.9882498453927026,0.9824778396206968,0.9820655534941249,0.9882498453927026,0.9886621315192744,0.9861884147598433,0.9861884147598433,0.9861884147598433,0.9860853432282003,0.9923727066584209
186,0.9934034219748505,0.9892805607091322,0.989692846835704,0.9876314162028448,0.9913419913419913,0.9913419913419913,0.9954648526077098,0.9954648526077098,0.9913419913419913,0.9934034219748505,0.9913419913419913,0.9913419913419913,0.9917542774685634,0.9954648526077098
187,0.9917542774685632,0.9958771387342816,0.9917542774685632,0.989692846835704,0.9958771387342816,0.989692846835704,0.9938157081014224,0.9938157081014224,0.9917542774685632,0.9938157081014224,0.9938157081014224,0.9876314162028448,0.9924414210128497,0.9958771387342816
188,0.9861884147598433,0.9800041228612657,0.9861884147598433,0.9882498453927026,0.9841269841269841,0.9820655534941249,0.9861884147598433,0.9903112760255618,0.9882498453927026,0.9882498453927026,0.9882498453927026,0.9841269841269841,0.9860166288737718,0.9903112760255618
189,0.9923727066584209,0.9923727066584209,0.9903112760255618,0.9923727066584209,0.9923727066584209,0.9944341372912802,0.9923727066584209,0.9923727066584209,0.9944341372912802,0.9964955679241394,0.9964955679241394,0.9964955679241394,0.9935752078609221,0.9964955679241394
190,0.9917542774685632,0.9855699855699855,0.9901051329622759,0.9835085549371264,0.9917542774685632,0.9835085549371264,0.9917542774685632,0.9901051329622759,0.9835085549371264,0.9917542774685632,0.9917542774685632,0.989692846835704,0.9887308458737031,0.9917542774685632
191,0.9886621315192744,0.9903112760255618,0.9903112760255618,0.9886621315192744,0.9923727066584209,0.9907235621521335,0.9923727066584209,0.9903112760255618,0.9886621315192744,0.9861884147598433,0.9903112760255618,0.9903112760255618,0.9899333470762043,0.9923727066584209
192,0.9942279942279942,0.9905174190888476,0.9962894248608535,0.992166563595135,0.992166563595135,0.9942279942279942,0.9942279942279942,0.9901051329622759,0.9962894248608535,0.9946402803545661,0.992166563595135,0.992166563595135,0.9932659932659932,0.9962894248608535
193,0.9929911358482787,0.9913419913419913,0.9929911358482787,0.9909297052154195,0.9929911358482787,0.9950525664811379,0.9888682745825603,0.9851576994434137,0.9909297052154195,0.9888682745825603,0.9888682745825603,0.9929911358482787,0.9909984195698481,0.9950525664811379
194,0.9857761286332715,0.98989898989899,0.9919604205318491,0.9919604205318491,0.9857761286332715,0.9878375592661307,0.98989898989899,0.9940218511647083,0.9919604205318491,0.9837146980004123,0.98989898989899,0.9857761286332715,0.9890400604686319,0.9940218511647083
195,0.9878375592661307,0.9857761286332715,0.9919604205318491,0.9861884147598433,0.9857761286332715,0.98989898989899,0.9919604205318491,0.9919604205318491,0.9878375592661307,0.9878375592661307,0.9903112760255618,0.9919604205318491,0.9891087748230604,0.9919604205318491
196,0.9960832817975676,0.9960832817975676,0.9923727066584209,0.9919604205318491,0.9940218511647083,0.9960832817975676,0.9940218511647083,0.9923727066584209,0.9940218511647083,0.9919604205318491,0.9857761286332715,0.98989898989899,0.9928880643166358,0.9960832817975676
197,0.992166563595135,0.9942279942279942,0.9901051329622759,0.98433312719027,0.9839208410636983,0.9901051329622759,0.992166563595135,0.992166563595135,0.9901051329622759,0.9901051329622759,0.9880437023294166,0.9863945578231292,0.989486703772418,0.9942279942279942
198,0.9929911358482787,0.9888682745825603,0.9929911358482787,0.9950525664811379,0.9909297052154195,0.9888682745825603,0.9950525664811379,0.9892805607091322,0.9789734075448361,0.9929911358482787,0.9950525664811379,0.9909297052154195,0.9909984195698484,0.9950525664811379
199,0.9927849927849928,0.9845392702535559,0.9886621315192744,0.9927849927849928,0.994846423417852,0.9911358482787054,0.9886621315192744,0.9907235621521335,0.9927849927849928,0.9907235621521335,0.9907235621521335,0.9890744176458462,0.9906204906204906,0.994846423417852
200,0.9934034219748505,0.9892805607091322,0.9913419913419913,0.9892805607091322,0.9872191300762729,0.9892805607091322,0.9934034219748505,0.9934034219748505,0.9954648526077098,0.9892805607091322,0.9954648526077098,0.9934034219748505,0.9916855631141344,0.9954648526077098
201,0.9892805607091322,0.9913419913419913,0.9913419913419913,0.9934034219748505,0.9934034219748505,0.9913419913419913,0.9934034219748505,0.9934034219748505,0.9934034219748505,0.9913419913419913,0.9892805607091322,0.9892805607091322,0.9916855631141345,0.9934034219748505
202,0.9919604205318491,0.9882498453927026,0.98989898989899,0.9857761286332715,0.9857761286332715,0.9919604205318491,0.9878375592661307,0.9919604205318491,0.9919604205318491,0.9820655534941249,0.9919604205318491,0.98989898989899,0.9891087748230604,0.9919604205318491
203,0.9956709956709957,0.9915481344052772,0.9915481344052772,0.9936095650381365,0.9853638425066996,0.9915481344052772,0.9956709956709957,0.9915481344052772,0.9915481344052772,0.9915481344052772,0.9894867037724181,0.9956709956709957,0.9920634920634921,0.9956709956709957
204,0.9866007008864152,0.9923727066584209,0.9923727066584209,0.9944341372912802,0.9903112760255618,0.9841269841269841,0.9903112760255618,0.9903112760255618,0.9882498453927026,0.9903112760255618,0.9903112760255618,0.9886621315192744,0.9898646327217756,0.9944341372912802
205,0.9841269841269841,0.9882498453927026,0.9903112760255618,0.9820655534941249,0.9861884147598433,0.9882498453927026,0.9841269841269841,0.9861884147598433,0.9923727066584209,0.9800041228612657,0.9841269841269841,0.9861884147598433,0.9860166288737716,0.9923727066584209
206,0.9936095650381365,0.9915481344052772,0.9874252731395589,0.9956709956709957,0.9915481344052772,0.9915481344052772,0.9956709956709957,0.9915481344052772,0.9878375592661307,0.9956709956709957,0.98989898989899,0.9936095650381365,0.9921322064179207,0.9956709956709957
207,0.9950525664811379,0.9888682745825603,0.9929911358482787,0.9971139971139971,0.9950525664811379,0.9950525664811379,0.9950525664811379,0.9929911358482787,0.9971139971139971,0.9950525664811379,0.9950525664811379,0.9971139971139971,0.9947089947089949,0.9971139971139971
208,0.9903112760255618,0.9964955679241394,0.9944341372912802,0.9923727066584209,0.9944341372912802,0.9903112760255618,0.9944341372912802,0.9923727066584209,0.9944341372912802,0.9944341372912802,0.9923727066584209,0.9964955679241394,0.9935752078609221,0.9964955679241394
209,0.992166563595135,0.992166563595135,0.9901051329622759,0.9880437023294166,0.9905174190888476,0.9901051329622759,0.9859822716965574,0.9880437023294166,0.992166563595135,0.9859822716965574,0.9884559884559885,0.9901051329622759,0.989486703772418,0.992166563595135
210,0.9857761286332715,0.9874252731395589,0.9936095650381365,0.9874252731395589,0.9857761286332715,0.9915481344052772,0.9837146980004123,0.9894867037724181,0.9915481344052772,0.9857761286332715,0.9894867037724181,0.9894867037724181,0.988421631278774,0.9936095650381365
211,0.987012987012987,0.9890744176458462,0.9890744176458462,0.9890744176458462,0.9849515563801278,0.9890744176458462,0.9828901257472686,0.987012987012987,0.987012987012987,0.9828901257472686,0.9911358482787054,0.9911358482787054,0.9875283446712019,0.9911358482787054
212,0.9967017109874253,0.9905174190888476,0.9946402803545661,0.9925788497217068,0.9967017109874253,0.9967017109874253,0.9967017109874253,0.9905174190888476,0.9884559884559885,0.9946402803545661,0.9967017109874253,0.9925788497217068,0.9939531368102797,0.9967017109874253
213,0.9919604205318491,0.9878375592661307,0.98989898989899,0.98989898989899,0.9919604205318491,0.9940218511647083,0.9878375592661307,0.9857761286332715,0.9837146980004123,0.98989898989899,0.9940218511647083,0.9816532673675531,0.9890400604686319,0.9940218511647083
214,0.9888682745825603,0.9905174190888476,0.9905174190888476,0.9905174190888476,0.9905174190888476,0.9905174190888476,0.9868068439497011,0.9946402803545661,0.9925788497217068,0.9884559884559885,0.9863945578231292,0.9925788497217068,0.990242561671133,0.9946402803545661
215,0.9960832817975676,0.98989898989899,0.9919604205318491,0.9878375592661307,0.9940218511647083,0.9919604205318491,0.9940218511647083,0.9919604205318491,0.9919604205318491,0.9940218511647083,0.9940218511647083,0.9960832817975676,0.9928193499622071,0.9960832817975676
216,0.9952587095444239,0.9828901257472686,0.9952587095444239,0.9952587095444239,0.987012987012987,0.987012987012987,0.9931972789115646,0.9952587095444239,0.9931972789115646,0.9890744176458462,0.9931972789115646,0.9890744176458462,0.991307634164777,0.9952587095444239
