,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,average_model,optimal_clustering
10,0.4030096887239744,0.5752422180993609,0.608534322820037,0.6234281591424449,0.6227066584209441,0.6270356627499485,0.6259534116676974,0.623222016079159,0.4030096887239744,0.4030096887239744,0.4030096887239744,0.4030096887239744,0.40558647701504846,0.40558647701504846,0.41099773242630383,0.4124407338693053,0.41646052360338076,0.4030096887239744,0.5831787260358688,0.6026592455163884,0.5911667697381983,0.5923520923520924,0.5985879200164914,0.5696763553906411,0.566017316017316,0.4030096887239744,0.5538548752834467,0.569882498453927,0.6264687693259122,0.6264687693259122,0.6236343022057308,0.6201298701298701,0.619253762110905,0.4030096887239744,0.39631003916718205,0.5733353947639662,0.573953823953824,0.5742630385487528,0.5730261801690373,0.5745722531436818,0.5742630385487528,0.573850752422181,0.5728200371057514,0.5748814677386106,0.5734900020614306,0.557807859395161,0.6270356627499485
11,0.4194495980210266,0.5403525046382189,0.5413832199546486,0.5502473716759431,0.5734384662956091,0.5628736343022057,0.5792104720676149,0.5756545042259328,0.4194495980210266,0.4194495980210266,0.4194495980210266,0.4194495980210266,0.4206864564007421,0.4206864564007421,0.42310863739435167,0.4262007833436405,0.43197278911564624,0.4194495980210266,0.4634611420325706,0.5038136466707895,0.5310245310245311,0.5613790970933829,0.5400948258091115,0.5452484023912595,0.5363327149041435,0.4194495980210266,0.5579262007833437,0.5692125334982477,0.5746237889095032,0.5748299319727891,0.5722016079158936,0.576427540713255,0.5779736136878995,0.4194495980210266,0.4420222634508349,0.5574623788909503,0.5578231292517006,0.5572562358276644,0.5572562358276644,0.5578231292517006,0.5578231292517006,0.5578231292517006,0.5564831993403422,0.5572562358276644,0.5574623788909503,0.5239622223749207,0.5792104720676149
12,0.3917748917748918,0.5553494124922697,0.5834879406307978,0.6160070088641517,0.6156462585034014,0.6176046176046176,0.616676973819831,0.616676973819831,0.3917748917748918,0.3917748917748918,0.3917748917748918,0.3917748917748918,0.39435168006596577,0.39435168006596577,0.39883529169243453,0.39883529169243453,0.5864770150484436,0.3917748917748918,0.5506081220366935,0.5682848897134611,0.5662234590806019,0.5708101422387136,0.572562358276644,0.5847247990105133,0.6027623170480313,0.3917748917748918,0.5650896722325294,0.5783343640486498,0.5709132137703566,0.5803957946815089,0.6158524015666873,0.615182436611008,0.6174500103071532,0.3917748917748918,0.40651412079983507,0.5846217274788703,0.5847763347763347,0.5847247990105133,0.5846732632446918,0.5854978354978355,0.5843125128839415,0.5841063698206556,0.5851370851370852,0.5862708719851577,0.5853947639661925,0.5461493239271017,0.6176046176046176
13,0.4318181818181818,0.5512780869923727,0.5899299113584828,0.5941558441558441,0.6109565038136466,0.5936920222634509,0.5954957740672027,0.5875592661306948,0.4318181818181818,0.4318181818181818,0.4318181818181818,0.4318181818181818,0.431302824159967,0.431302824159967,0.43042671614100186,0.43475572047000616,0.4407338693052979,0.4318181818181818,0.5680787466501752,0.5794681508967223,0.5821480107194393,0.5976602762317048,0.5749330035044321,0.5673572459286745,0.5517934446505876,0.4318181818181818,0.5858585858585859,0.5671511028653886,0.6004947433518862,0.6012162440733869,0.6037414965986394,0.592094413522985,0.5801381158524016,0.4318181818181818,0.4593382807668522,0.5458152958152959,0.5454545454545454,0.5447330447330447,0.5463306534735106,0.5445784374355803,0.5454545454545454,0.5463821892393321,0.5448361162646876,0.5450937950937951,0.5463306534735106,0.5516159325683135,0.6109565038136466
14,0.4064625850340136,0.5594207379921665,0.584364048649763,0.6023500309214594,0.6040507111935683,0.6045660688517831,0.6029169243454958,0.6053906411049268,0.4064625850340136,0.4064625850340136,0.4064625850340136,0.4064625850340136,0.4090393733250876,0.4090393733250876,0.4139352710781282,0.41414141414141414,0.41465677179962895,0.4064625850340136,0.5547825190682334,0.5535971964543394,0.5629767058338487,0.5648835291692434,0.55571016285302,0.5747783962069677,0.5873531230674088,0.4064625850340136,0.5583384869099155,0.5715831787260359,0.5766336837765409,0.5584930942073799,0.6027107812822099,0.6022469593898165,0.6052360338074624,0.4064625850340136,0.41800659657802514,0.5708616780045351,0.5708616780045351,0.5706039991754277,0.5708101422387136,0.5715316429602144,0.5694702123273552,0.5700371057513914,0.5684910327767471,0.5702432488146774,0.5706555349412492,0.54232231613184,0.6053906411049268
15,0.4114100185528757,0.5515873015873016,0.5931251288394146,0.5965264893836323,0.5999793856936714,0.5962688105545249,0.591991341991342,0.5839517625231911,0.4114100185528757,0.4114100185528757,0.4114100185528757,0.4114100185528757,0.4135745207173779,0.4135745207173779,0.41774891774891776,0.42145949288806434,0.4291898577612863,0.4114100185528757,0.4785095856524428,0.5423623995052567,0.5231910946196661,0.519635126777984,0.5359204287775716,0.5639043496186353,0.5636982065553494,0.4114100185528757,0.5450422593279736,0.5837456194599052,0.562358276643991,0.6025561739847454,0.6040507111935683,0.5982787054215626,0.5848794063079777,0.4114100185528757,0.43326118326118324,0.5645227788084931,0.5653988868274582,0.5656050298907441,0.5648835291692434,0.5657596371882087,0.564935064935065,0.566120387548959,0.5658627087198516,0.5653988868274582,0.5654504225932797,0.5337731052016766,0.6040507111935683
16,0.4298082869511441,0.505153576582148,0.5274170274170275,0.5522057307771594,0.5840032982890125,0.549268192125335,0.5551432694289837,0.5552463409606266,0.4298082869511441,0.4298082869511441,0.4298082869511441,0.4298082869511441,0.43197278911564624,0.43197278911564624,0.43377654091939805,0.43625025767882913,0.44047619047619047,0.4298082869511441,0.5126777983920842,0.5026283240568955,0.5600391671820243,0.5642135642135642,0.5512780869923727,0.5423623995052567,0.5438569367140795,0.4298082869511441,0.5393217893217893,0.5383426097711812,0.5803957946815089,0.5824572253143682,0.5798289012574727,0.5778705421562564,0.5749330035044321,0.4298082869511441,0.4514533085961657,0.5468975468975469,0.5474644403215831,0.5473613687899402,0.5484436198721913,0.5466398680684394,0.5455576169861884,0.5468975468975469,0.5471552257266543,0.5484436198721913,0.5471552257266543,0.5251532711850172,0.5840032982890125
17,0.42161410018552875,0.5847763347763347,0.5937435580292724,0.5929189857761287,0.5911152339723769,0.5793135435992579,0.581684188827046,0.5823541537827253,0.42161410018552875,0.42161410018552875,0.42161410018552875,0.42161410018552875,0.4231601731601732,0.4231601731601732,0.4260977118119975,0.43042671614100186,0.43692022263450836,0.42161410018552875,0.550556586270872,0.5849309420737993,0.5789527932385076,0.5810657596371882,0.5884353741496599,0.5588538445681303,0.5837971552257266,0.42161410018552875,0.577715934858792,0.6121933621933622,0.5983302411873841,0.6059575345289631,0.6035353535353535,0.589208410636982,0.5806019377447948,0.42161410018552875,0.44985569985569984,0.5561224489795918,0.5556586270871985,0.55571016285302,0.55431869717584,0.554215625644197,0.5544733044733045,0.5571531642960215,0.5562770562770563,0.5552463409606266,0.5549886621315193,0.5502950899776297,0.6121933621933622
18,0.4046072974644403,0.5535456606885178,0.5785920428777571,0.585755514326943,0.5867862296433725,0.5998763141620285,0.594568130282416,0.6012677798392084,0.4046072974644403,0.4046072974644403,0.4046072974644403,0.4046072974644403,0.40739022881880027,0.40739022881880027,0.4114615543186972,0.4132137703566275,0.4188827045969903,0.4046072974644403,0.5631313131313131,0.5696763553906411,0.5924551638837353,0.5889507318078747,0.5891053391053391,0.5920428777571635,0.6005462791177076,0.4046072974644403,0.5785405071119357,0.5893114821686251,0.5767367553081839,0.5824056895485467,0.5949288806431664,0.5977118119975263,0.6011647083075654,0.4046072974644403,0.5812719027004741,0.572562358276644,0.5711193568336426,0.5729231086373944,0.5710162853019995,0.5718408575551432,0.5718923933209648,0.5700371057513914,0.5735930735930735,0.5722531436817151,0.5724077509791795,0.5526447391526758,0.6012677798392084
19,0.4100185528756957,0.5775097917955061,0.6084312512883941,0.6056998556998557,0.604875283446712,0.6029169243454958,0.6072974644403216,0.5718408575551432,0.4100185528756957,0.4100185528756957,0.4100185528756957,0.4100185528756957,0.4125953411667697,0.4125953411667697,0.4178004535147392,0.41903731189445476,0.4217171717171717,0.4100185528756957,0.5832817975675119,0.5438569367140795,0.5954957740672027,0.5844671201814059,0.588332302618017,0.591991341991342,0.5994640280354566,0.4100185528756957,0.5625128839414554,0.5796742939600082,0.6100803957946815,0.6077097505668935,0.6029169243454958,0.5662234590806019,0.573644609358895,0.4100185528756957,0.40476190476190477,0.5666872809729953,0.5666872809729953,0.566120387548959,0.5653473510616368,0.5671511028653886,0.5666872809729953,0.5670480313337456,0.5665842094413523,0.5671511028653886,0.5665842094413523,0.5490028783679578,0.6100803957946815
20,0.38894042465471035,0.5819934034219748,0.6187899402185116,0.637085137085137,0.637085137085137,0.6353329210472067,0.6380643166357453,0.6313131313131313,0.38894042465471035,0.38894042465471035,0.38894042465471035,0.38894042465471035,0.39172335600907027,0.39172335600907027,0.3973407544836116,0.39919604205318493,0.4038342609771181,0.38894042465471035,0.5926097711811997,0.5419501133786848,0.6157493300350443,0.6031746031746031,0.6072459286745001,0.6155431869717584,0.6250773036487323,0.38894042465471035,0.5610183467326324,0.5811688311688312,0.6340445269016698,0.6343537414965986,0.6354359925788498,0.6306947021232735,0.6301278086992372,0.38894042465471035,0.5965780251494537,0.5874561945990517,0.5885899814471243,0.5867346938775511,0.5875592661306948,0.5875592661306948,0.5897237682951969,0.588332302618017,0.5876108018965162,0.5887445887445888,0.5867862296433725,0.5714495674813135,0.6380643166357453
21,0.3647701504844362,0.557204700061843,0.5887445887445888,0.6249742321170892,0.6263141620284477,0.6259018759018758,0.6094619666048238,0.6276540919398063,0.3647701504844362,0.3647701504844362,0.3647701504844362,0.3647701504844362,0.3669346526489384,0.3669346526489384,0.3727581941867656,0.3729643372500515,0.3797670583384869,0.3647701504844362,0.5674087816944959,0.6003916718202432,0.6001339929911359,0.597041847041847,0.6029684601113172,0.6088950731807875,0.6123479694908266,0.3647701504844362,0.48428159142444854,0.6008039579468151,0.623015873015873,0.624407338693053,0.624407338693053,0.624407338693053,0.624407338693053,0.3647701504844362,0.6228097299525871,0.6117295403009688,0.6127602556173984,0.6125025767882911,0.6112657184085756,0.6105957534528963,0.6125025767882911,0.6122448979591837,0.6118841475984333,0.6098227169655741,0.6113172541743971,0.559327210120861,0.6276540919398063
22,0.41491445062873633,0.5702432488146774,0.5974541331684189,0.606163677592249,0.6056483199340342,0.5982271696557411,0.6028138528138528,0.5698309626881055,0.41491445062873633,0.41491445062873633,0.41491445062873633,0.41491445062873633,0.4174912389198103,0.4174912389198103,0.422180993609565,0.42403628117913833,0.42815914244485676,0.41491445062873633,0.579004329004329,0.546794475365904,0.5963718820861678,0.5851370851370852,0.5871469800041229,0.5934858792001649,0.6016800659657803,0.41491445062873633,0.5678210678210678,0.5831271902700474,0.6002370645227788,0.5993094207379922,0.5990517419088848,0.5549371263656978,0.5629251700680272,0.41491445062873633,0.40749330035044323,0.5608122036693465,0.5622552051123479,0.5614821686250258,0.5617913832199547,0.560863739435168,0.5615852401566688,0.5615337043908473,0.563440527726242,0.5625128839414554,0.5612244897959183,0.5477583850599723,0.606163677592249
23,0.4075448361162647,0.549062049062049,0.585549371263657,0.588023088023088,0.5913729128014842,0.5829725829725829,0.5778190063904349,0.5807050092764379,0.4075448361162647,0.4075448361162647,0.4075448361162647,0.4075448361162647,0.40970933828076683,0.40970933828076683,0.41408987837559263,0.4171820243248815,0.4240878169449598,0.4075448361162647,0.479282622139765,0.5490105132962276,0.5563285920428778,0.5378272521129664,0.5424139352710782,0.560966810966811,0.5644197072768501,0.4075448361162647,0.5481859410430839,0.5831787260358688,0.5618944547515976,0.594465058750773,0.5922490208204494,0.586631622345908,0.5852916924345496,0.4075448361162647,0.427437641723356,0.5695732838589982,0.5686456400742115,0.5693671407957123,0.5688002473716759,0.5691609977324263,0.5697794269222841,0.5696763553906411,0.5690579262007833,0.5697278911564626,0.5689033189033189,0.5319559922734526,0.594465058750773
24,0.4253246753246753,0.5512780869923727,0.5710678210678211,0.5716347144918573,0.5720470006184292,0.5849309420737993,0.5783858998144712,0.5851886209029066,0.4253246753246753,0.4253246753246753,0.4253246753246753,0.4253246753246753,0.4279014636157493,0.4279014636157493,0.4315605029890744,0.4331065759637188,0.4376417233560091,0.4253246753246753,0.5588023088023089,0.5629767058338487,0.5797773654916512,0.5743145743145743,0.5735415378272521,0.5765821480107194,0.58426097711812,0.4253246753246753,0.5788497217068646,0.5873531230674088,0.5700371057513914,0.5758091115233972,0.5826633683776541,0.5861678004535147,0.5885899814471243,0.4253246753246753,0.4200680272108844,0.551638837353123,0.551948051948052,0.5509688723974439,0.5518965161822305,0.550556586270872,0.5505050505050505,0.551948051948052,0.551741908884766,0.5507627293341579,0.551948051948052,0.5422574192415462,0.5885899814471243
25,0.42578849721706863,0.549165120593692,0.549268192125335,0.5583384869099155,0.5739022881880025,0.5638528138528138,0.5785405071119357,0.5729231086373944,0.42578849721706863,0.42578849721706863,0.42578849721706863,0.42578849721706863,0.42712842712842713,0.42712842712842713,0.42893217893217894,0.43233353947639663,0.4394454751597609,0.42578849721706863,0.5356627499484642,0.5078849721706865,0.5388064316635746,0.5192228406514121,0.5417955060812204,0.503968253968254,0.5599876314162029,0.42578849721706863,0.5570500927643784,0.567305710162853,0.573953823953824,0.5706555349412492,0.5690579262007833,0.5743145743145743,0.5761698618841476,0.42578849721706863,0.4479488765203051,0.5507111935683364,0.5506081220366935,0.5501958359101217,0.5511234796949083,0.5511750154607298,0.551948051948052,0.5512265512265512,0.5514842300556586,0.551948051948052,0.5495258709544424,0.5266191774128283,0.5785405071119357
26,0.4033704390847248,0.5744691816120387,0.6082766439909297,0.6228612657184086,0.6222428365285508,0.6251288394145537,0.6253865182436611,0.6213151927437641,0.4033704390847248,0.4033704390847248,0.4033704390847248,0.4033704390847248,0.4059472273757988,0.4059472273757988,0.4113584827870542,0.4129045557616986,0.41692434549577406,0.4033704390847248,0.5828179756751185,0.5993094207379922,0.5943104514533086,0.5815295815295816,0.5946196660482375,0.5679756751185323,0.5657596371882087,0.4033704390847248,0.5550401978973407,0.5711708925994641,0.6251803751803752,0.6252834467120182,0.6231704803133374,0.6193568336425479,0.6185837971552257,0.4033704390847248,0.39708307565450424,0.5749845392702535,0.5739022881880025,0.5732838589981447,0.5715831787260359,0.5731292517006803,0.573850752422181,0.572459286745001,0.573850752422181,0.5739022881880025,0.5723562152133581,0.5569527474289379,0.6253865182436611
27,0.4321273964131107,0.5070603999175428,0.5128324056895486,0.521902700474129,0.5867346938775511,0.5901875901875901,0.5793135435992579,0.5803442589156875,0.4321273964131107,0.4321273964131107,0.4321273964131107,0.4321273964131107,0.43408575551432693,0.43408575551432693,0.43558029272314985,0.43743558029272317,0.44320758606472893,0.4321273964131107,0.48593073593073594,0.5612244897959183,0.5630797773654916,0.5715831787260359,0.5624613481756339,0.5388064316635746,0.5514842300556586,0.4321273964131107,0.559781488352917,0.5641620284477428,0.5865285508142651,0.5908575551432694,0.5940012368583797,0.5937950937950938,0.5932282003710575,0.4321273964131107,0.4440836940836941,0.545299938157081,0.5444753659039373,0.5451968666254381,0.5447845804988662,0.5446299732014017,0.5448361162646876,0.5450937950937951,0.5445784374355803,0.5446815089672232,0.5444238301381159,0.5333340968261604,0.5940012368583797
