,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n0,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,average_model,optimal_clustering
10,0.5551916148051097,0.5792662954471012,0.5798395021290534,0.5759908286930888,0.5459384212250246,0.537094660989191,0.48354077956108743,0.47158532590894203,0.5551916148051097,0.5551916148051097,0.5551916148051097,0.5551916148051097,0.5551916148051097,0.5551916148051097,0.5551916148051097,0.5551916148051097,0.5551916148051097,0.5551916148051097,0.480265312807075,0.48951850638716016,0.4493940386505077,0.4437438584998362,0.4398951850638716,0.44022273173927284,0.43874877169996723,0.5551916148051097,0.5777923354077956,0.5727972486079266,0.5182607271536194,0.4733868326236489,0.46077628562070094,0.45062233868326235,0.47035702587618733,0.5673108417949558,0.5563380281690141,0.5140845070422535,0.5045037667867671,0.5009007533573534,0.5063871601703243,0.49819849328529314,0.5017196200458566,0.4991811333114969,0.49451359318702914,0.49885358663609564,0.5119797163688419,0.5798395021290534
11,0.4991401899770717,0.5345971175892564,0.5319767441860465,0.49258925646904683,0.4928349164755978,0.5273910907304291,0.528946937438585,0.5221503439240092,0.4991401899770717,0.4991401899770717,0.4991401899770717,0.4991401899770717,0.4991401899770717,0.4991401899770717,0.4991401899770717,0.4991401899770717,0.4991401899770717,0.4991401899770717,0.5011054700294792,0.4948001965280052,0.4950458565345562,0.4781772027513921,0.48546511627906974,0.4895594497215853,0.48562888961677037,0.4991401899770717,0.5339420242384539,0.5300933508024893,0.5300933508024893,0.5300114641336391,0.5295201441205372,0.5254258106780216,0.5268997707173272,0.494472649852604,0.49881264330167047,0.5134703570258762,0.504462823452342,0.49946773665247296,0.5002047166721257,0.4978300032754668,0.5000409433344252,0.4969292499181133,0.4996315099901736,0.5034801834261382,0.5094852058084944,0.5345971175892564
12,0.47866852276449395,0.5439321978381919,0.5499099246642647,0.5293563707828366,0.5309122174909925,0.5300933508024893,0.5300933508024893,0.5258352440222732,0.47866852276449395,0.47866852276449395,0.47866852276449395,0.47866852276449395,0.47866852276449395,0.47866852276449395,0.47866852276449395,0.47866852276449395,0.47866852276449395,0.47866852276449395,0.4891500163773338,0.5034801834261382,0.49791188994431707,0.4930805764821487,0.5062643301670489,0.5025794300687848,0.4917703897805437,0.47866852276449395,0.5472076645922044,0.5511382246970193,0.5513019980347199,0.5514657713724206,0.5396740910579758,0.5396740910579758,0.5310759908286931,0.5002866033409761,0.47784965607599084,0.5057730101539469,0.5034801834261382,0.4984850966262692,0.5073288568621028,0.4969292499181133,0.49537340320995743,0.5028250900753357,0.5043809367834916,0.49537340320995743,0.5158784316579927,0.5514657713724206
13,0.5522846380609236,0.5596544382574516,0.5609646249590566,0.5562151981657386,0.436578774975434,0.5071650835244023,0.47506550933508024,0.47522928267278086,0.5522846380609236,0.5522846380609236,0.5522846380609236,0.5522846380609236,0.5522846380609236,0.5522846380609236,0.5522846380609236,0.5522846380609236,0.5522846380609236,0.5522846380609236,0.4859564362921716,0.47236324926302,0.4528742220766459,0.4409187684245005,0.4403455617425483,0.4491893219783819,0.44083688175565017,0.5522846380609236,0.5594906649197511,0.5522027513920734,0.4960284965607599,0.4645840157222404,0.46532099574189323,0.4651572224041926,0.461308548968228,0.564731411726171,0.5499918113331149,0.5092941369145103,0.49250736980019655,0.4974205699312152,0.48996888306583686,0.4996315099901736,0.49627415656731083,0.4966017032427121,0.5003684900098264,0.5015967900425811,0.501530067571666,0.564731411726171
14,0.4777268260727154,0.5404520144120537,0.5592859482476253,0.554208974778906,0.5525712414018997,0.552898788077301,0.5536357680969538,0.547903701277432,0.4777268260727154,0.4777268260727154,0.4777268260727154,0.4777268260727154,0.4777268260727154,0.4777268260727154,0.4777268260727154,0.4777268260727154,0.4777268260727154,0.4777268260727154,0.49877169996724535,0.5071241401899771,0.5045037667867671,0.5009826400262037,0.49320340648542416,0.5022928267278087,0.5090894202423846,0.4777268260727154,0.538159187684245,0.5564199148378643,0.5560923681624631,0.5558467081559122,0.555519161480511,0.5513429413691451,0.5522436947264985,0.5011464133639043,0.47993776613167377,0.5143301670488044,0.5046675401244677,0.4997543399934491,0.4965607599082869,0.4972158532590894,0.4997543399934491,0.497625286603341,0.4963969865705863,0.5036030134294137,0.5235014739600393,0.5592859482476253
15,0.49922207664592205,0.5345152309204062,0.5439321978381919,0.5393465443825746,0.5373812643301671,0.5361529642974123,0.5378725843432689,0.5309941041598428,0.49922207664592205,0.49922207664592205,0.49922207664592205,0.49922207664592205,0.49922207664592205,0.49922207664592205,0.49922207664592205,0.49922207664592205,0.49922207664592205,0.49922207664592205,0.5011054700294792,0.49422698984605307,0.49619226989846055,0.48980510972813623,0.48612020962987224,0.48300851621356045,0.49512774320340647,0.49922207664592205,0.5330412708811005,0.5437684245004913,0.539755977726826,0.539755977726826,0.539755977726826,0.5355797576154602,0.536316737635113,0.48890435637078283,0.49987716999672455,0.512897150343924,0.49430887651490335,0.5003684900098264,0.504462823452342,0.5034801834261382,0.5002047166721257,0.4996315099901736,0.5004503766786768,0.5071650835244023,0.517015746503136,0.5439321978381919
16,0.5391008843760235,0.5414755977726826,0.5445054045201441,0.4558221421552571,0.4567228955126105,0.5113413036357681,0.48112512283000325,0.4883311496888307,0.5391008843760235,0.5391008843760235,0.5391008843760235,0.5391008843760235,0.5391008843760235,0.5391008843760235,0.5391008843760235,0.5391008843760235,0.5391008843760235,0.5391008843760235,0.4839911562397642,0.4839911562397642,0.457377988863413,0.45295610874549624,0.4515640353750409,0.45320176875204715,0.4491893219783819,0.5391008843760235,0.5380363576809696,0.5348427775958075,0.4974205699312152,0.4746560759908287,0.48153455617425484,0.48178021618080574,0.47195381591876845,0.5508106780216181,0.536316737635113,0.4892319030461841,0.5058548968227973,0.49881264330167047,0.4945545365214543,0.5009416966917786,0.5002866033409761,0.5014330167048805,0.4988945299705208,0.5015149033737307,0.49760557314602516,0.5508106780216181
17,0.5015558467081559,0.5285784474287586,0.5421716344579103,0.5367671143137898,0.5339010809040288,0.5340648542417294,0.5353750409433344,0.5285784474287586,0.5015558467081559,0.5015558467081559,0.5015558467081559,0.5015558467081559,0.5015558467081559,0.5015558467081559,0.5015558467081559,0.5015558467081559,0.5015558467081559,0.5015558467081559,0.5038486734359646,0.4882902063544055,0.49516868653783164,0.4824762528660334,0.4857517196200459,0.487635113003603,0.4792826727808713,0.5015558467081559,0.5271863740583033,0.5411889944317065,0.5375859810022928,0.5374222076645923,0.537094660989191,0.5327546675401245,0.5340648542417294,0.4935309531608254,0.5027841467409105,0.5142482803799542,0.5037667867671143,0.49950867998689813,0.49574189321978385,0.5008188666885031,0.4998362266622994,0.49770717327219127,0.4990992466426466,0.5049950867998689,0.5152491174436801,0.5421716344579103
18,0.5045447101211923,0.5479446446118572,0.5442597445135932,0.5398378643956764,0.5378725843432689,0.5379544710121192,0.5382001310186701,0.528946937438585,0.5045447101211923,0.5045447101211923,0.5045447101211923,0.5045447101211923,0.5045447101211923,0.5045447101211923,0.5045447101211923,0.5045447101211923,0.5045447101211923,0.5045447101211923,0.4818621028496561,0.4973386832623649,0.4886586963642319,0.4916066164428431,0.47997870946609894,0.48087946282345234,0.4820258761873567,0.5045447101211923,0.5522027513920734,0.5514657713724206,0.5508925646904684,0.5504012446773665,0.5023337700622339,0.5023337700622339,0.5330412708811005,0.48824926301998034,0.4987307566328202,0.500532263347527,0.4954552898788077,0.49316246315099904,0.4946364231903046,0.502088110055683,0.5038896167703898,0.49316246315099904,0.49709302325581395,0.5064281035047494,0.5157480195557497,0.5522027513920734
19,0.5779151654110711,0.6009253193580085,0.5964215525712414,0.5939649525057321,0.5222322305928595,0.5011873566983295,0.4975843432689158,0.47416475597772684,0.5779151654110711,0.5779151654110711,0.5779151654110711,0.5779151654110711,0.5779151654110711,0.5779151654110711,0.5779151654110711,0.5779151654110711,0.5779151654110711,0.5779151654110711,0.4665492957746479,0.47375532263347525,0.4850556829348182,0.48079757615460206,0.4459138552243695,0.4364968883065837,0.4549213887979037,0.5779151654110711,0.6009253193580085,0.5816819521781854,0.5300114641336391,0.5305027841467409,0.4390353750409433,0.5042990501146414,0.4870209629872257,0.587905339010809,0.5790615787749754,0.500532263347527,0.5049541434654439,0.49856698329511956,0.5142892237143794,0.4952915165411071,0.5011873566983295,0.49643792990501145,0.4957009498853587,0.49627415656731083,0.5252620373403211,0.6009253193580085
20,0.5851621356043236,0.6188994431706518,0.6128398296757288,0.6115296429741238,0.528414674091058,0.5090894202423846,0.503439240091713,0.4566819521781854,0.5851621356043236,0.5851621356043236,0.5851621356043236,0.5851621356043236,0.5851621356043236,0.5851621356043236,0.5851621356043236,0.5851621356043236,0.5851621356043236,0.5851621356043236,0.5576482148706191,0.45946609891909596,0.48935473304945953,0.47387815263675076,0.48935473304945953,0.42924991811333113,0.4121356043236161,0.5851621356043236,0.6192269898460531,0.5983458892892237,0.5388961677038978,0.5414346544382574,0.5193252538486735,0.5225188339338356,0.48476907959384213,0.5976089092695709,0.5884376023583361,0.5142482803799542,0.5053226334752702,0.49885358663609564,0.5169505404520144,0.49451359318702914,0.4964788732394366,0.495004913200131,0.4920569931215198,0.498935473304946,0.537155317780932,0.6192269898460531
21,0.5612102849656077,0.5872502456600065,0.5783245987553226,0.5775057320668195,0.5146167703897806,0.5318129708483459,0.4960284965607599,0.5006960366852277,0.5612102849656077,0.5612102849656077,0.5612102849656077,0.5612102849656077,0.5612102849656077,0.5612102849656077,0.5612102849656077,0.5612102849656077,0.5612102849656077,0.5612102849656077,0.4766213560432362,0.4682689158205044,0.44345725515886014,0.445258761873567,0.43158368817556503,0.43829839502129053,0.4333851948902719,0.5612102849656077,0.5878234523419588,0.5665329184408778,0.5513019980347199,0.5503193580085162,0.5375450376678677,0.5275548640681297,0.494472649852604,0.5702997052079921,0.5621929249918113,0.5061824434981985,0.4916066164428431,0.4993858499836227,0.4798149361283983,0.4916066164428431,0.502906976744186,0.4957009498853587,0.4959466098919096,0.4966017032427121,0.5228145357935728,0.5878234523419588
22,0.47506550933508024,0.5585080248935473,0.563175565018015,0.5586717982312479,0.5579348182115952,0.5564608581722895,0.558426138224697,0.5531035047494268,0.47506550933508024,0.47506550933508024,0.47506550933508024,0.47506550933508024,0.47506550933508024,0.47506550933508024,0.47506550933508024,0.47506550933508024,0.47506550933508024,0.47506550933508024,0.5298476907959384,0.5077382902063544,0.5285375040943334,0.5159269570913855,0.50659187684245,0.4841549295774648,0.5132246970193253,0.47506550933508024,0.5551506714706845,0.5603914182771045,0.5608827382902064,0.5611283982967573,0.5608008516213561,0.5579348182115952,0.5575253848673436,0.5048722567965935,0.47432852931542746,0.5119963969865706,0.4932443498198493,0.5003684900098264,0.5054454634785457,0.49635604323616117,0.49332623648869967,0.5033982967572879,0.4965198165738618,0.5040533901080904,0.5290955465783503,0.563175565018015
23,0.5098264002620373,0.5452014412053717,0.5391418277104487,0.5432361611529642,0.5420078611202096,0.541844087782509,0.5420897477890599,0.5292335407795611,0.5098264002620373,0.5098264002620373,0.5098264002620373,0.5098264002620373,0.5098264002620373,0.5098264002620373,0.5098264002620373,0.5098264002620373,0.5098264002620373,0.5098264002620373,0.48108417949557813,0.49099246642646577,0.4820668195217819,0.47698984605306255,0.4809204061578775,0.47936455944972156,0.4807566328201769,0.5098264002620373,0.5499508679986899,0.5483131346216836,0.5474123812643301,0.5470029479200786,0.5274320340648543,0.5269407140517524,0.53684900098264,0.4990992466426466,0.501310186701605,0.49967245332459875,0.4970520799213888,0.5045856534556175,0.49385849983622665,0.503439240091713,0.5015558467081559,0.495250573206682,0.49737962659679,0.49017359973796265,0.5177239145467117,0.5499508679986899
24,0.5078201768752048,0.5467163445791026,0.5434408778250901,0.5380363576809696,0.5354978709466099,0.5359891909597118,0.5363986243039633,0.5268997707173272,0.5078201768752048,0.5078201768752048,0.5078201768752048,0.5078201768752048,0.5078201768752048,0.5078201768752048,0.5078201768752048,0.5078201768752048,0.5078201768752048,0.5078201768752048,0.48800360301342943,0.49267114313789717,0.48104323616115297,0.47850474942679333,0.48259908286930886,0.483417949557812,0.4892319030461841,0.5078201768752048,0.5525302980674747,0.5508925646904684,0.5505650180150672,0.5499918113331149,0.5006960366852277,0.5006960366852277,0.5310759908286931,0.49078774975434,0.5012692433671798,0.5022518833933836,0.5032345234195873,0.5082296102194562,0.49406321650835244,0.5036439567638389,0.49725679659351457,0.4952096298722568,0.4996315099901736,0.5057730101539469,0.5154902281908504,0.5525302980674747
25,0.4690058958401572,0.5603095316082541,0.5658778250900753,0.541066164428431,0.5433589911562398,0.5419669177857844,0.5419669177857844,0.5385276776940714,0.4690058958401572,0.4690058958401572,0.4690058958401572,0.4690058958401572,0.4690058958401572,0.4690058958401572,0.4690058958401572,0.4690058958401572,0.4690058958401572,0.4690058958401572,0.5374631509990173,0.49365378316410086,0.532386177530298,0.5179741238126433,0.5169095971175892,0.48841303635768096,0.518137897150344,0.4690058958401572,0.5627661316737635,0.5676793318047821,0.5675155584670816,0.5674336717982312,0.5522846380609236,0.5522846380609236,0.5444235178512938,0.5274729773992795,0.4671225024566001,0.520266950540452,0.4978300032754668,0.49840320995741894,0.4901326564035375,0.5015149033737307,0.5050360301342941,0.49881264330167047,0.5034801834261382,0.49561906321650834,0.5267784571338453,0.5676793318047821
26,0.48996888306583686,0.5494186046511628,0.5521208647232231,0.5472895512610547,0.5436046511627907,0.5432771044873894,0.5457337045528988,0.5386095643629217,0.48996888306583686,0.48996888306583686,0.48996888306583686,0.48996888306583686,0.48996888306583686,0.48996888306583686,0.48996888306583686,0.48996888306583686,0.48996888306583686,0.48996888306583686,0.5277186374058304,0.49750245660006553,0.5071650835244023,0.4974205699312152,0.501842450049132,0.4929986898132984,0.49627415656731083,0.48996888306583686,0.5451604978709466,0.5499918113331149,0.5469620045856535,0.5473714379299051,0.5470438912545038,0.5443416311824435,0.5443416311824435,0.4768670160497871,0.49078774975434,0.512897150343924,0.49340812315754995,0.4973386832623649,0.5032345234195873,0.5011054700294792,0.5065099901735998,0.4939813298395021,0.4974205699312152,0.4934900098264003,0.5219896034258956,0.5521208647232231
27,0.5025794300687848,0.5586717982312479,0.5532672780871274,0.554495578119882,0.5535129380936783,0.5526121847363249,0.5529397314117261,0.5401654110710776,0.5025794300687848,0.5025794300687848,0.5025794300687848,0.5025794300687848,0.5025794300687848,0.5025794300687848,0.5025794300687848,0.5025794300687848,0.5025794300687848,0.5025794300687848,0.5391827710448739,0.48063380281690143,0.5071650835244023,0.49471830985915494,0.4812070094988536,0.4921798231247953,0.4884949230265313,0.5025794300687848,0.5622748116606616,0.5625204716672125,0.5616197183098591,0.5609646249590566,0.538445791025221,0.538937111038323,0.5474533245987553,0.4885768096953816,0.4938175565018015,0.5201850638716017,0.49553717654765805,0.4943907631837537,0.49496396986570584,0.5051179168031444,0.5080658368817557,0.49987716999672455,0.4966017032427121,0.5076564035375041,0.5264509104584439,0.5625204716672125
28,0.49209793645594496,0.5507287913527678,0.5532672780871274,0.5467982312479528,0.5427038978054373,0.5422125777923354,0.5444235178512938,0.5378725843432689,0.49209793645594496,0.49209793645594496,0.49209793645594496,0.49209793645594496,0.49209793645594496,0.49209793645594496,0.49209793645594496,0.49209793645594496,0.49209793645594496,0.49209793645594496,0.5309122174909925,0.49619226989846055,0.5066737635113003,0.5051998034719948,0.49340812315754995,0.4902145430723878,0.494472649852604,0.49209793645594496,0.5472895512610547,0.5516295447101212,0.5472076645922044,0.547125777923354,0.5464706845725515,0.5431952178185392,0.5433589911562398,0.47825908942024237,0.49250736980019655,0.5143711103832296,0.5069194235178512,0.5035620700949885,0.49578283655420896,0.4978300032754668,0.508147723550606,0.5060186701604978,0.49864886996396984,0.49766622993776616,0.5222413291116207,0.5532672780871274
