,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,average_model,optimal_clustering
10,0.3983457141351878,0.5778585603147006,0.6215513759373409,0.6286813128918393,0.6331770366858086,0.6340199848971779,0.6319828600530355,0.6211299018316562,0.5902920464323973,0.3983457141351878,0.3983457141351878,0.3983457141351878,0.3983457141351878,0.3983457141351878,0.3983457141351878,0.3983457141351878,0.3983457141351878,0.3983457141351878,0.5692885868324464,0.6222889556222889,0.6280491017333123,0.6346170732135644,0.6339497392128971,0.6240802205714486,0.6251690286778006,0.3983457141351878,0.5828460038986355,0.6229562896229562,0.6276276276276276,0.6307184377359816,0.6287164357339796,0.6275925047854872,0.6127706654022443,0.3983457141351878,0.3983457141351878,0.5366243436418875,0.5400663821716454,0.5515866743936919,0.5470909505997226,0.552043271341517,0.5337442705863759,0.5432976836485608,0.5508842175508842,0.5409444532251549,0.540312242066628,0.5364136065890451,0.5421035070157877,0.534306236060622,0.550954463235165,0.5482500043903553,0.5401366278559261,0.545124071439861,0.5499710236552342,0.5479338988110918,0.5365189751154663,0.5457562825983878,0.5519027799729554,0.5431220694378589,0.5204470227212268,0.6340199848971779
11,0.4004355232425408,0.5509720246562352,0.5749258029959784,0.6248704845196074,0.6241329048346592,0.6257836784152574,0.6253270814674323,0.625572941362415,0.591714521539083,0.4004355232425408,0.4004355232425408,0.4004355232425408,0.4004355232425408,0.4004355232425408,0.4004355232425408,0.4004355232425408,0.4004355232425408,0.4004355232425408,0.5551165200288007,0.5685334457264282,0.6250109758881689,0.6257485555731169,0.6257836784152574,0.6263105210473632,0.6261700296788016,0.4004355232425408,0.5209771174683455,0.5666719350929877,0.6261700296788016,0.6264158895737844,0.6264510124159247,0.6206908663049014,0.6156682998788262,0.4004355232425408,0.4004355232425408,0.5467924064415293,0.5439123333860176,0.5452470013873523,0.5418400856997349,0.547038266336512,0.5441933161231407,0.5432801222274907,0.5460899495987215,0.5435259821224734,0.5495671109706197,0.5467572835993889,0.5382575558014154,0.5374146075900462,0.5449660186502292,0.5414537344361906,0.5458792125458792,0.5421561912789983,0.5399083293820136,0.5508315332876736,0.539311241065627,0.5369228878000808,0.5405756633826809,0.548583671390689,0.5130211433005455,0.6264510124159247
12,0.4064064064064064,0.5389248898020828,0.5896422738528002,0.5950160687002792,0.5856382698487962,0.5758389968916284,0.5725374497304322,0.5791054212106844,0.5764009623658747,0.4064064064064064,0.4064064064064064,0.4064064064064064,0.4064064064064064,0.4064064064064064,0.4064064064064064,0.4064064064064064,0.4064064064064064,0.4064064064064064,0.5488295312856717,0.5936814006989446,0.594629717436735,0.5749960486802592,0.5805805805805806,0.583074302372548,0.5886588342728694,0.4064064064064064,0.5113183358797394,0.5947350859631562,0.5948053316474369,0.5466870379151081,0.546406055177985,0.5603147006655779,0.5743989603638726,0.4064064064064064,0.4064064064064064,0.5408215232776636,0.5390653811706443,0.5406459090669617,0.5392409953813463,0.5391005040127848,0.5418400856997349,0.5376955903271693,0.5350965000087807,0.5411727516990675,0.5376955903271693,0.5414186115940501,0.5416995943311733,0.5392409953813463,0.5424371740161213,0.5366419050629577,0.5406459090669617,0.5442986846495619,0.5392761182234866,0.5443689303338426,0.5422264369632791,0.5413483659097694,0.5369931334843615,0.5413483659097694,0.49698691544045664,0.5950160687002792
13,0.40261313945524474,0.5703949563598686,0.6244138875717823,0.6281720316808036,0.6305252621042094,0.6304198935777883,0.6020406371283564,0.6088193456614509,0.5810020546862652,0.40261313945524474,0.40261313945524474,0.40261313945524474,0.40261313945524474,0.40261313945524474,0.40261313945524474,0.40261313945524474,0.40261313945524474,0.40261313945524474,0.5748204344695573,0.6235709393604131,0.6290501027343133,0.6285232601022075,0.629120348418594,0.6283125230493651,0.6092056969249952,0.40261313945524474,0.5471787577050735,0.6280666631543824,0.6281017859965229,0.6188996013557417,0.6181620216707936,0.5616493686669125,0.6072036949229932,0.40261313945524474,0.40261313945524474,0.5404351720141194,0.5406810319091021,0.543034262332508,0.5451767557030714,0.550129076444866,0.5407864004355233,0.5457387211773177,0.5480568287585832,0.5382926786435558,0.5395571009606097,0.5403298034876982,0.5412078745412079,0.5375550989586078,0.5440879475967195,0.5386439070649597,0.5412781202254886,0.5409268918040848,0.5399083293820136,0.5425074197004022,0.5441933161231407,0.5375199761164673,0.5460899495987215,0.5471436348629332,0.5154225050261437,0.6305252621042094
14,0.4028589993502274,0.5167974992536396,0.5857436383752174,0.6054475528159738,0.6059041497637989,0.5945945945945946,0.5965614737544562,0.5969127021758601,0.584619707426725,0.4028589993502274,0.4028589993502274,0.4028589993502274,0.4028589993502274,0.4028589993502274,0.4028589993502274,0.4028589993502274,0.4028589993502274,0.4028589993502274,0.5339023233760076,0.5794917724742286,0.6049909558681489,0.6059392726059393,0.5994415468099679,0.5928033296454349,0.5963156138594735,0.4028589993502274,0.5000439035526755,0.5778409988936305,0.6059392726059393,0.5952268057531216,0.5949809458581389,0.5953672971216831,0.598001510282212,0.4028589993502274,0.4028589993502274,0.5465465465465466,0.5446850359131061,0.5443338074917022,0.5407161547512425,0.5460548267565811,0.5439825790702983,0.5435611049646137,0.5429640166482271,0.5412781202254886,0.5401541892769963,0.5441933161231407,0.5391005040127848,0.5367121507472384,0.5464411780201254,0.5424722968582618,0.5467221607572484,0.5428235252796656,0.5418752085418752,0.5417347171733137,0.5470031434943715,0.5465465465465466,0.5391356268549251,0.5505154277084101,0.5032700016455703,0.6059392726059393
15,0.4031575435084207,0.5603673849287885,0.5796849481060007,0.6289622956289623,0.6292432783660854,0.6277329961540488,0.6223240784644294,0.6236938693079044,0.581897687160845,0.4031575435084207,0.4031575435084207,0.4031575435084207,0.4031575435084207,0.4031575435084207,0.4031575435084207,0.4031575435084207,0.4031575435084207,0.4031575435084207,0.5537642906063959,0.5895193439053088,0.6291379098396642,0.6298403666824719,0.6295945067874893,0.625204151519941,0.6242558347821505,0.4031575435084207,0.5589975940853134,0.5862880424283933,0.6280842245754527,0.6282247159440142,0.6246773088878352,0.6186713028818291,0.6141755790878598,0.4031575435084207,0.4031575435084207,0.5433679293328416,0.5372214319582741,0.5399610136452242,0.5390126969074337,0.5476529160739687,0.5400663821716454,0.5413659273308397,0.5394692938552588,0.5404527334351896,0.5349033243770086,0.5481797587060745,0.5397502765923818,0.538310240064626,0.5442460003863513,0.5337091477442355,0.543403052174982,0.5347628330084471,0.5401717506980664,0.5481446358639341,0.5401366278559261,0.5402419963823473,0.5430167009114377,0.5425952268057531,0.5167005862262523,0.6292432783660854
16,0.40498393129972077,0.5687266213582003,0.5398205222766627,0.6194791282510581,0.6197249881460408,0.6193737597246369,0.5764536466290853,0.6145268075092637,0.5822840384243892,0.40498393129972077,0.40498393129972077,0.40498393129972077,0.40498393129972077,0.40498393129972077,0.40498393129972077,0.40498393129972077,0.40498393129972077,0.40498393129972077,0.5628611067207558,0.5722037827300985,0.619198145513935,0.6208137962523927,0.6208840419366736,0.6175824947754772,0.6149482816149483,0.40498393129972077,0.5628962295628962,0.5696749380959907,0.6188820399346715,0.619022531303233,0.6142107019300002,0.6102418207681366,0.5742057847321005,0.40498393129972077,0.40498393129972077,0.5432274379642801,0.5353247984826932,0.5428410867007358,0.5388370826967318,0.5418225242786646,0.5433679293328416,0.5402771192244876,0.5366594664840278,0.5433328064907013,0.5458265282826686,0.5356760269040971,0.5441406318599301,0.5385209771174684,0.542770841016455,0.5365189751154663,0.545229439966282,0.5433328064907013,0.5421737527000685,0.5457562825983878,0.5379590116432221,0.5407337161723127,0.5409795760672954,0.53047784626732,0.5099752123793709,0.6197249881460408
17,0.3999613648736456,0.5697451837802715,0.6243612033085717,0.6327906854222644,0.6367244437419876,0.6361273554256011,0.6245719403614141,0.6219026043587447,0.5932072423300494,0.3999613648736456,0.3999613648736456,0.3999613648736456,0.3999613648736456,0.3999613648736456,0.3999613648736456,0.3999613648736456,0.3999613648736456,0.3999613648736456,0.5736438192578543,0.624115343413589,0.633212159527949,0.6366893208998472,0.6357410041620568,0.6346873188978452,0.6224996926751313,0.3999613648736456,0.5462480023883532,0.6297701209981912,0.6328258082644047,0.6322638427901586,0.6297349981560508,0.6208489190945331,0.6160370897213002,0.3999613648736456,0.3999613648736456,0.5380643801696433,0.5415064186994012,0.538029257327503,0.5477231617582495,0.5525349911314824,0.5428059638585955,0.5377833974325202,0.5386965913281703,0.5506032348137612,0.5423844897529108,0.5419981384893665,0.5395395395395396,0.5416820329101031,0.5408742075408742,0.5457211597562475,0.5427005953321743,0.5361326238519221,0.5482148815482148,0.5491983211281457,0.5471260734418629,0.543403052174982,0.5448430887027378,0.5356760269040971,0.5202479932824312,0.6367244437419876
18,0.40633616072212564,0.5615440001404913,0.5821259856347576,0.6278559261015402,0.627750557575119,0.623114342412588,0.6197776724092513,0.6192157069350052,0.5797025095270709,0.40633616072212564,0.40633616072212564,0.40633616072212564,0.40633616072212564,0.40633616072212564,0.40633616072212564,0.40633616072212564,0.40633616072212564,0.40633616072212564,0.5526579210789737,0.5911876789069771,0.6275398205222766,0.6285232601022075,0.6268022408373286,0.6200937779885148,0.6199532866199533,0.40633616072212564,0.5613332630876491,0.5876051490086578,0.627118346416592,0.6262753982052228,0.6236411850446938,0.5794566496320882,0.6104349963999087,0.40633616072212564,0.40633616072212564,0.5413834887519098,0.5380116959064327,0.5426830339111041,0.5415591029626118,0.5391005040127848,0.5397678380134521,0.5365716593786769,0.5452821242294926,0.5405054176984001,0.5471787577050735,0.5379063273800115,0.540856646119804,0.545773844019458,0.5422966826475598,0.5436313506488946,0.5445445445445446,0.5327081467432344,0.5408917689619444,0.5375902218007481,0.5399785750662943,0.5347803944295172,0.5356233426408865,0.5302846706355479,0.5160365043405978,0.6278559261015402
19,0.4090933038301459,0.5623693869307904,0.609012521293223,0.6103120664524173,0.6094339953989076,0.6089773984510827,0.5963682981226841,0.6026552868658132,0.5769102435769102,0.4090933038301459,0.4090933038301459,0.4090933038301459,0.4090933038301459,0.4090933038301459,0.4090933038301459,0.4090933038301459,0.4090933038301459,0.4090933038301459,0.5661977767240925,0.6081344502397134,0.6107686634002424,0.5497251637602515,0.6079237131868711,0.6073968705547653,0.6031118838136382,0.4090933038301459,0.5416117872258223,0.6110145232952251,0.6100662065574346,0.5350086929034298,0.5461777567040725,0.5692885868324464,0.5991781254939149,0.4090933038301459,0.4090933038301459,0.5439298948070878,0.5441757547020705,0.5372214319582741,0.5340252533234989,0.535395044166974,0.5370458177475721,0.543684034912105,0.535395044166974,0.543578666385684,0.5365540979576068,0.5385912228017491,0.5432274379642801,0.5361326238519221,0.5385560999596087,0.5412254359622781,0.54140105017298,0.5407337161723127,0.5364136065890451,0.5372565548004145,0.5342711132184816,0.5386263456438894,0.535395044166974,0.5413659273308397,0.507314982298738,0.6110145232952251
20,0.41055090177897197,0.5713081502555187,0.609100328398574,0.6093461882935567,0.6053070614474123,0.606185132500922,0.6051665700788508,0.6022864970233391,0.5828635653197056,0.41055090177897197,0.41055090177897197,0.41055090177897197,0.41055090177897197,0.41055090177897197,0.41055090177897197,0.41055090177897197,0.41055090177897197,0.41055090177897197,0.5637216163531953,0.6113481902955588,0.6085383629243278,0.6052016929209911,0.6044289903939026,0.6008815833377237,0.5976854047029485,0.41055090177897197,0.5743638375217323,0.6105754877684703,0.6105403649263298,0.5484431800221274,0.5506910419191121,0.5494617424441985,0.5984229843878967,0.41055090177897197,0.41055090177897197,0.537028256326502,0.536220430957273,0.5272289833693342,0.5396273466448905,0.5343589203238326,0.5409268918040848,0.5381873101171347,0.5369580106422212,0.5396975923291712,0.5328486381117961,0.5426127882268234,0.5348155172716577,0.5422966826475598,0.5281070544228439,0.5411727516990675,0.5353423599037634,0.5333403579017614,0.5366770279050981,0.5329540066382171,0.541769840015454,0.5315490929526018,0.5475651089686178,0.5368877649579404,0.5096545538390893,0.6105754877684703
21,0.40508929982614195,0.5620884041936673,0.58144109021302,0.629208155523945,0.6295593839453488,0.6267144337319775,0.6217621129901831,0.6234128865707813,0.5871309906397626,0.40508929982614195,0.40508929982614195,0.40508929982614195,0.40508929982614195,0.40508929982614195,0.40508929982614195,0.40508929982614195,0.40508929982614195,0.40508929982614195,0.5558014154505383,0.5907837662223627,0.6293486468925066,0.6300862265774546,0.6293135240503661,0.6248178002563968,0.6239397292028871,0.40508929982614195,0.5619127899829655,0.5876578332718684,0.6286461900496988,0.628294961628295,0.624747554572116,0.6176176176176176,0.6134379994029117,0.40508929982614195,0.40508929982614195,0.5397853994345222,0.5425601039636128,0.5375726603796779,0.543578666385684,0.5396097852238203,0.5392585568024164,0.5406634704880319,0.5383453629067664,0.5440352633335089,0.5443513689127725,0.5405229791194703,0.5405932248037512,0.5399258908030837,0.5409795760672954,0.5344116045870432,0.5412605588044185,0.5425249811214724,0.5435435435435435,0.5419981384893665,0.5409795760672954,0.5435435435435435,0.5375726603796779,0.5285460899495987,0.5179520000832541,0.6295593839453488
