,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_01_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,average_model,optimal_clustering
10,0.3590817999635635,0.6274731280743305,0.6314811441063946,0.632064128256513,0.6334487156130443,0.6134815084714884,0.6212060484605575,0.6263800327928585,0.591182364729459,0.6160320641282565,0.6238294771360904,0.6245582073237383,0.3606850063763891,0.3606850063763891,0.3590817999635635,0.3590817999635635,0.3590817999635635,0.3590817999635635,0.6308981599562762,0.6319912552377482,0.6316268901439243,0.6249225724175624,0.6203315722353798,0.6217161595919111,0.6310439059938058,0.3590817999635635,0.6312625250501002,0.6318455092002186,0.6317726361814539,0.632064128256513,0.6021133175441793,0.6060484605574786,0.6333029695755147,0.6323556203315722,0.5658954272180725,0.536236108580798,0.544689378757515,0.5584623793040626,0.5403898706503917,0.5363818546183275,0.5514665695026416,0.548041537620696,0.5556203315722353,0.5377664419748588,0.5426489342321006,0.5441792676261614,0.5531426489342322,0.5329568227363819,0.5359446165057388,0.5366004736746219,0.5427218072508654,0.5416287119693933,0.5296775368919657,0.5493532519584624,0.5500091091273456,0.548041537620696,0.5527620898362381,0.6334487156130443
11,0.42350154855164873,0.6566223355802514,0.6609218436873747,0.662306431043906,0.6312625250501002,0.6329386044816907,0.6325742393878666,0.6319912552377482,0.646055747859355,0.6597558753871379,0.42925851703406814,0.4261978502459464,0.4255419930770632,0.4255419930770632,0.42350154855164873,0.42350154855164873,0.42350154855164873,0.42350154855164873,0.6599744944434324,0.6642011295317909,0.6639096374567316,0.59817817453088,0.6612862087811988,0.620258699216615,0.5852796502095099,0.42350154855164873,0.6610675897249043,0.6613590817999636,0.661942065950082,0.662306431043906,0.6631080342503188,0.6642011295317909,0.6289305884496266,0.6639825104754965,0.5390781563126252,0.5291674257606122,0.5234104572781928,0.5113135361632356,0.5191109491710694,0.5169976316268902,0.5346329021679723,0.499362361085808,0.5263253780287849,0.5158316633266533,0.5255966478411368,0.523337584259428,0.5274184733102569,0.5256695208599016,0.5218801238841319,0.5119693933321188,0.5145199489888869,0.5147385680451813,0.5208599016214247,0.5236290763344872,0.5053379486245217,0.5104390599380579,0.572016760794316,0.6642011295317909
12,0.4659865184915285,0.6235379850610312,0.6845327017671707,0.6863545272362908,0.6863545272362908,0.686281654217526,0.6824922572417562,0.6835124795044635,0.6726543997085079,0.6776097649845145,0.47422116961195115,0.46970304244853345,0.46729823282929495,0.46729823282929495,0.4659865184915285,0.4659865184915285,0.4659865184915285,0.4659865184915285,0.6198214611040263,0.6839497176170523,0.6861359081799964,0.6863545272362908,0.6855529240298779,0.6841683366733466,0.6781927491346329,0.4659865184915285,0.6187283658225542,0.6816906540353435,0.6846784478047003,0.6862087811987612,0.6835124795044635,0.6832209874294043,0.6838039715795227,0.6835853525232283,0.5019129167425761,0.5112406631444708,0.5198396793587174,0.49739478957915834,0.5011113135361632,0.5102204408817635,0.5168518855893606,0.49928948806704315,0.5208599016214247,0.532519584623793,0.512625250501002,0.5090544725815267,0.5116050282382948,0.5154672982328293,0.48609947167061396,0.4972490435416287,0.4942612497722718,0.48872290034614685,0.5059209327746402,0.5082528693751138,0.5202769174713062,0.500819821461104,0.59996761199166,0.6863545272362908
13,0.4250318819457096,0.6684277646201494,0.6734560029149208,0.6761523046092185,0.6328657314629259,0.6346875569320459,0.6338859537256331,0.6333029695755147,0.6614319548187284,0.6725086536709783,0.430424485334305,0.42670796137730005,0.42685370741482964,0.42685370741482964,0.4250318819457096,0.4250318819457096,0.4250318819457096,0.4250318819457096,0.6722171615959192,0.6768081617781017,0.6767352887593369,0.5957733649116415,0.674840590271452,0.6197485880852615,0.6526871925669521,0.4250318819457096,0.6734560029149208,0.6740389870650392,0.675933685552924,0.6761523046092185,0.6755693204591,0.6761523046092185,0.6308981599562762,0.6760065585716888,0.6420477318272909,0.5247221716159592,0.525159409728548,0.5161960284204773,0.5128438695572964,0.5277828384040809,0.5336126799052651,0.5014756786299872,0.5275642193477865,0.5382765531062125,0.5234833302969576,0.5224631080342503,0.518527965020951,0.5092002186190563,0.5212242667152487,0.5371105848059756,0.513718345782474,0.5228274731280743,0.5205684095463654,0.5178721078520677,0.5261796319912553,0.5231918382218983,0.582332341450578,0.6761523046092185
14,0.37591546729823283,0.47604299508107123,0.6219347786482055,0.6231007469484423,0.6225177627983239,0.6174895245035525,0.619165603935143,0.6147203497904901,0.5897977773729277,0.6016032064128256,0.3796319912552377,0.37832027691747133,0.37635270541082166,0.37635270541082166,0.37591546729823283,0.37591546729823283,0.37591546729823283,0.37591546729823283,0.5062124248496994,0.618072508653671,0.6231736199672071,0.6192384769539078,0.6179996356349062,0.6192384769539078,0.6169065403534342,0.37591546729823283,0.5057023137183457,0.6227363818546183,0.6071415558389506,0.6108580797959555,0.6241938422299144,0.6207688103479687,0.615084714884314,0.617343778466023,0.541045727819275,0.5368190927309163,0.5427218072508654,0.5296046638732009,0.5441063946073966,0.5260338859537257,0.5470213153579887,0.5417015849881581,0.5352887593368555,0.5368919657496812,0.5399526325378029,0.5379121880123884,0.5371105848059756,0.5333211878302059,0.5401712515940973,0.5400983785753325,0.5346329021679723,0.5333940608489707,0.5357988704682092,0.544325013663691,0.5503734742211697,0.529240298779377,0.5237586283678467,0.6241938422299144
15,0.4686828201858262,0.6308252869375114,0.6899253051557661,0.6919657496811805,0.6919657496811805,0.6916742576061213,0.6879577336491164,0.6884678447804701,0.6784113681909273,0.6830752413918747,0.47757332847513206,0.47298232829294956,0.4701402805611222,0.4701402805611222,0.4686828201858262,0.4686828201858262,0.4686828201858262,0.4686828201858262,0.6274002550555656,0.6907269083621789,0.6923301147750045,0.6920386226999453,0.6907997813809437,0.6892694479868828,0.6842412096921114,0.4686828201858262,0.6260156676990344,0.687739114592822,0.6900710511932957,0.6917471306248861,0.6900710511932957,0.6894151940244124,0.6891237019493532,0.6894151940244124,0.643140827108763,0.51335398068865,0.5220258699216616,0.5016214246675168,0.5172891237019493,0.5127709965385316,0.5213700127527783,0.5073055201311715,0.4961559482601567,0.481289852432137,0.5004554563672801,0.5000182182546912,0.5054108216432865,0.5158316633266533,0.5227546001093095,0.5105848059755875,0.5148843140827108,0.5099289488067044,0.5096374567316451,0.5003097103297504,0.5225359810530151,0.5040262342867553,0.6098243625297733,0.6919657496811805
16,0.37835671342685373,0.5328475132082346,0.6383676443796684,0.6408453270176717,0.6396793587174349,0.6286026598651849,0.6286026598651849,0.6237930406267079,0.6143924212060484,0.6257606121333577,0.38265622153397705,0.381563126252505,0.3786482055019129,0.3786482055019129,0.37835671342685373,0.37835671342685373,0.37835671342685373,0.37835671342685373,0.5331390052832938,0.631153215521953,0.6401894698487884,0.6346511204226635,0.6286026598651849,0.6288212789214793,0.6315904536345418,0.37835671342685373,0.5323374020768811,0.638877755511022,0.606084897066861,0.6270723264711241,0.6313718345782474,0.6253233740207688,0.6324649298597195,0.6313718345782474,0.6265622153397704,0.5406449262160685,0.5421023865913646,0.5265075605756968,0.5431954818728366,0.5535434505374385,0.5431954818728366,0.5393332118783021,0.5383129896155948,0.5407906722535981,0.5363454181089452,0.5380214975405356,0.5310256877391146,0.5405720531973037,0.5365640371652396,0.5361267990526507,0.5411550373474221,0.5397704499908909,0.5390417198032429,0.5399890690471852,0.5305155766077609,0.5219894334122791,0.5384317456461746,0.6408453270176717
17,0.46707961377300056,0.6203315722353798,0.6795044634723993,0.6819092730916378,0.6819092730916378,0.6813991619602842,0.6787757332847513,0.679285844416105,0.668209145563855,0.6738203680087448,0.4753142648934232,0.4719621060302423,0.46890143924212063,0.46890143924212063,0.46707961377300056,0.46707961377300056,0.46707961377300056,0.46707961377300056,0.617343778466023,0.6808161778101658,0.6819821461104026,0.6822736381854618,0.6810347968664602,0.680378939697577,0.6747677172526871,0.46707961377300056,0.6158863180907269,0.6770996538531608,0.6810347968664602,0.6821278921479322,0.6802331936600474,0.6786299872472217,0.6797230825286937,0.6790672253598106,0.4978320276917471,0.511896520313354,0.4928766624157406,0.4976862816542175,0.5178721078520677,0.4997995991983968,0.48799417015849883,0.5051922025869922,0.49739478957915834,0.4817270905447258,0.5024959008926945,0.5116050282382948,0.5089087265439971,0.5077427582437603,0.504900710511933,0.5108034250318819,0.49732191656039354,0.5110220440881763,0.5080342503188194,0.5078885042812898,0.517070504645655,0.5165603935143013,0.5976761604016113,0.6821278921479322
18,0.467844780470031,0.6292585170340681,0.6890143924212061,0.6910548369466205,0.6910548369466205,0.6907633448715613,0.6889415194024412,0.6896702495900893,0.6791765348879577,0.6844962652577883,0.47651666970304246,0.4721442885771543,0.469302240845327,0.469302240845327,0.467844780470031,0.467844780470031,0.467844780470031,0.467844780470031,0.6254691200582985,0.6890143924212061,0.6903989797777373,0.6912005829841501,0.6905447258152669,0.6902532337402076,0.6842047731827291,0.467844780470031,0.6239387866642375,0.687192566952086,0.6898159956276189,0.6913463290216797,0.6889415194024412,0.6887957733649116,0.6891601384587357,0.688285662233558,0.6439788668245582,0.5009291309892512,0.4961923847695391,0.5200947349243943,0.5192931317179814,0.5026780834396065,0.5173984332300966,0.5007105119329568,0.523155401712516,0.5058844962652578,0.5136090362543269,0.5104026234286755,0.51062124248497,0.512807433047914,0.48846784478047,0.5083621789032611,0.5056658772089634,0.5066860994716706,0.5042084168336673,0.5079249407906723,0.5018764802331936,0.5143377664419748,0.6093102028973773,0.6913463290216797
19,0.38345782474038986,0.525705957369284,0.6277281836400073,0.6337766441974859,0.6387320094734924,0.6288941519402441,0.6233558025141192,0.6243760247768264,0.599453452359264,0.637420295135726,0.39293131717981417,0.3872472217161596,0.3847695390781563,0.3847695390781563,0.38345782474038986,0.38345782474038986,0.38345782474038986,0.38345782474038986,0.5273820368008745,0.6312989615594826,0.6356713426853707,0.6417926762616142,0.6374931681544908,0.6249590089269448,0.6236472945891783,0.38345782474038986,0.5279650209509928,0.624521770814356,0.6382218983421388,0.6397522317361997,0.6200036436509382,0.6186919293131719,0.6325378028784843,0.6338495172162507,0.6365458189105484,0.5396247039533613,0.537147021315358,0.531244306795409,0.5329203862269994,0.5362725450901804,0.5305884496265257,0.5341592275460011,0.5317544179267626,0.5362725450901804,0.5401348150847148,0.5340134815084715,0.5348150847148843,0.53641829112771,0.5340863545272363,0.5335762433958827,0.5370741482965932,0.5420295135725998,0.5345964656585899,0.5274549098196393,0.5451630533794862,0.543778466022955,0.5399458850360653,0.6397522317361997
20,0.4655857168883221,0.6302787392967754,0.6898159956276189,0.6920750592093278,0.6920750592093278,0.6917835671342686,0.6889415194024412,0.6893787575150301,0.678374931681545,0.6840590271451995,0.474840590271452,0.47075970122062305,0.46726179631991255,0.46726179631991255,0.4655857168883221,0.4655857168883221,0.4655857168883221,0.4655857168883221,0.6270723264711241,0.6901803607214428,0.6919293131717982,0.6922208052468574,0.6914192020404445,0.6903989797777373,0.6851521224266716,0.4655857168883221,0.6256148660958281,0.6874840590271452,0.6906175988340317,0.692002186190563,0.6895973765713245,0.6890872654399709,0.6899617416651485,0.6889415194024412,0.6457278192749135,0.5108398615412644,0.4928402259063582,0.5204591000182183,0.49925305155766075,0.5122973219165604,0.5152122426671525,0.5055930041901986,0.519438877755511,0.5053015121151394,0.5130989251229732,0.5120058298415012,0.51244306795409,0.49393332118783023,0.5232282747312808,0.5104754964474403,0.5155766077609765,0.49196574968118056,0.507269083621789,0.505447258152669,0.49910730552013116,0.5154308617234469,0.609032205825793,0.6920750592093278
21,0.44565494625614865,0.6024048096192385,0.6556021133175441,0.6569138276553106,0.6569138276553106,0.6564765895427218,0.5232647112406631,0.6523957004918929,0.5371834578247404,0.5371834578247404,0.45410821643286575,0.4495172162506832,0.4470395336126799,0.4470395336126799,0.44565494625614865,0.44565494625614865,0.44565494625614865,0.44565494625614865,0.5989797777372927,0.6548005101111314,0.6563308435051922,0.6565494625614866,0.655310621242485,0.6538531608671889,0.510074694844234,0.44565494625614865,0.5974494443432319,0.6532701767170705,0.6552377482237202,0.656768081617781,0.6545090180360722,0.6541446529422481,0.6539260338859537,0.6531244306795408,0.51153215521953,0.5048278374931682,0.5282200765166697,0.5067954089998178,0.507815631262525,0.5124795044634723,0.5225359810530151,0.5191838221898342,0.5288030606667882,0.5360903625432684,0.5119693933321188,0.5114592822007652,0.5113135361632356,0.5196939333211879,0.5016214246675168,0.5048278374931682,0.5058480597558754,0.5147385680451813,0.5136454727637092,0.5124066314447075,0.5101475678629988,0.5108034250318819,0.562751091408406,0.6569138276553106
22,0.4312989615594826,0.6614319548187284,0.6663144470759701,0.6712698123519767,0.631335398068865,0.6301694297686282,0.6301694297686282,0.6294406995809801,0.657861176899253,0.668937875751503,0.4372745490981964,0.4332665330661323,0.43348515212242666,0.43348515212242666,0.4312989615594826,0.4312989615594826,0.4312989615594826,0.4312989615594826,0.6647112406631445,0.6698852249954454,0.6714155583895063,0.6539260338859537,0.6709783202769175,0.6384040808890509,0.6605574785935507,0.4312989615594826,0.6655128438695573,0.6666788121697942,0.6712698123519767,0.6712698123519767,0.6711240663144471,0.6709054472581527,0.6316268901439243,0.6695937329203863,0.5279285844416105,0.5201311714337766,0.5259610129349608,0.517070504645655,0.5231189652031335,0.5312078702860266,0.511167790125706,0.49462561486609585,0.5250136636910184,0.5129167425760612,0.5108034250318819,0.5234833302969576,0.5121151393696484,0.5236290763344872,0.5097103297504099,0.5094188376753507,0.5124795044634723,0.5212971397340135,0.5197668063399526,0.5261796319912553,0.5038804882492257,0.5026416469302241,0.5772906081523316,0.6712698123519767
