,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_n1,random_n2,random_n3,random_n4,random_n5,random_n6,random_n7,random_n8,random_n9,random_n10,random_n11,random_n12,random_n13,random_n14,random_n15,random_n16,random_n17,random_n18,random_n19,random_n20,average_model,optimal_clustering
10,0.3108376833209048,0.7137708177976634,0.7137708177976634,0.7232165050956997,0.7201093711160825,0.7201093711160825,0.7046979865771812,0.7020879940343028,0.32078051205567987,0.6749937857320407,0.6749937857320407,0.6957494407158836,0.7064379816057669,0.7153865274670643,0.7153865274670643,0.7153865274670643,0.7153865274670643,0.3108376833209048,0.7137708177976634,0.7137708177976634,0.7137708177976634,0.7137708177976634,0.7046979865771812,0.7046979865771812,0.7066865523241362,0.3108376833209048,0.7137708177976634,0.7153865274670643,0.7250807854834701,0.7250807854834701,0.7046979865771812,0.7046979865771812,0.7046979865771812,0.7137708177976634,0.40939597315436244,0.5488441461595824,0.5828983345761869,0.5669898086005468,0.5751926423067363,0.5766840666169525,0.5760626398210291,0.5458612975391499,0.5577926920208799,0.5623912503107134,0.5687298036291325,0.5715883668903803,0.5259756400695998,0.5787969177230923,0.5698483718617947,0.5666169525229928,0.5637583892617449,0.562142679592344,0.5786726323639075,0.5599055431270197,0.5456127268207805,0.6421778477458319,0.7250807854834701
11,0.321899080288342,0.7220979368630376,0.7220979368630376,0.6815809097688292,0.6906537409893114,0.6906537409893114,0.7120308227690778,0.7112851106139697,0.3301019139945314,0.6626895351727566,0.7046979865771812,0.7184936614466816,0.7219736515038528,0.7224707929405916,0.7224707929405916,0.7224707929405916,0.7224707929405916,0.321899080288342,0.7220979368630376,0.7220979368630376,0.7220979368630376,0.7220979368630376,0.7197365150385284,0.7109122545364156,0.709545115585384,0.321899080288342,0.7220979368630376,0.7224707929405916,0.7132736763609246,0.7132736763609246,0.7109122545364156,0.7109122545364156,0.7109122545364156,0.7220979368630376,0.39932885906040266,0.533059905543127,0.5571712652249565,0.5533184190902312,0.5145413870246085,0.5862540392741735,0.5776783494904301,0.535048471290082,0.5566741237882178,0.544618443947303,0.5820283370618942,0.567735520755655,0.550211285110614,0.5637583892617449,0.5434998757146409,0.5443698732289336,0.5417598806860552,0.5828983345761869,0.564131245339299,0.5512055679840915,0.5534427044494159,0.6437060973476584,0.7224707929405916
12,0.2999005717126523,0.7214765100671141,0.7214765100671141,0.7348993288590604,0.7372607506835694,0.7372607506835694,0.7289336316181954,0.7317921948794432,0.3088491175739498,0.6926423067362665,0.7177479492915735,0.7300521998508576,0.7263236390753169,0.7203579418344519,0.7203579418344519,0.7203579418344519,0.7203579418344519,0.2999005717126523,0.7214765100671141,0.7214765100671141,0.7214765100671141,0.7214765100671141,0.7342779020631369,0.7317921948794432,0.7331593338304748,0.2999005717126523,0.7214765100671141,0.7203579418344519,0.7317921948794432,0.7317921948794432,0.7317921948794432,0.7317921948794432,0.7317921948794432,0.7214765100671141,0.7213522247079294,0.5934625901068854,0.5300770569226945,0.5651255282127765,0.540268456375839,0.575689783743475,0.5847626149639572,0.6034054188416604,0.5735769326373353,0.5559284116331096,0.5325627641063883,0.5664926671638081,0.6001739995028585,0.5352970420084514,0.5771812080536913,0.5775540641312453,0.5674869500372856,0.583271190653741,0.543002734277902,0.5563012677106637,0.5695998011434253,0.6648300052476039,0.7372607506835694
13,0.3277404921700224,0.7073079791200596,0.7073079791200596,0.7038279890628883,0.7066865523241362,0.7066865523241362,0.6948794432015909,0.6977380064628387,0.3366890380313199,0.347004722843649,0.6599552572706935,0.7042008451404425,0.7066865523241362,0.7049465572955506,0.7049465572955506,0.7049465572955506,0.7049465572955506,0.3277404921700224,0.7073079791200596,0.7073079791200596,0.7073079791200596,0.7073079791200596,0.7066865523241362,0.6977380064628387,0.6991051454138703,0.3277404921700224,0.7073079791200596,0.7049465572955506,0.6977380064628387,0.6977380064628387,0.6977380064628387,0.6977380064628387,0.6977380064628387,0.7073079791200596,0.3862788963460104,0.525478498632861,0.5228685060899826,0.5536912751677853,0.551826994780015,0.56972408650261,0.5765597812577679,0.5867511807109123,0.5651255282127765,0.5474770072085509,0.5555555555555556,0.5577926920208799,0.5433755903554561,0.5594084016902808,0.5652498135719612,0.5397713149391001,0.5334327616206811,0.5775540641312453,0.5560526969922943,0.5500869997514293,0.5411384538901317,0.6359865955938538,0.7073079791200596
14,0.3283619189659458,0.6793437733035048,0.6793437733035048,0.6937608749689287,0.6926423067362665,0.6926423067362665,0.6866766094954014,0.6833209047974149,0.337061894108874,0.3749689286602038,0.4891871737509321,0.5954511558538405,0.6270196370867512,0.6807109122545364,0.6807109122545364,0.6807109122545364,0.6807109122545364,0.3283619189659458,0.6793437733035048,0.6793437733035048,0.6793437733035048,0.6793437733035048,0.6866766094954014,0.6866766094954014,0.6722595078299777,0.3283619189659458,0.6793437733035048,0.6807109122545364,0.6938851603281133,0.6938851603281133,0.6866766094954014,0.6866766094954014,0.6866766094954014,0.6793437733035048,0.4271687795177728,0.5338056176982352,0.5237385036042754,0.5473527218493661,0.5708426547352722,0.5507084265473527,0.571712652249565,0.5462341536167039,0.5472284364901815,0.5553069848371862,0.5292070594084017,0.5425055928411633,0.5494655729555058,0.5687298036291325,0.560526969922943,0.551826994780015,0.5485955754412131,0.5272184936614467,0.5564255530698484,0.5472284364901815,0.5494655729555058,0.6224901262186869,0.6938851603281133
15,0.3214019388516033,0.6788466318667661,0.6788466318667661,0.6942580164056674,0.6946308724832215,0.6946308724832215,0.6899080288342033,0.6877951777280636,0.3301019139945314,0.3762117822520507,0.48769574944071586,0.5974397216007954,0.6312453392990306,0.6797166293810589,0.6797166293810589,0.6797166293810589,0.6797166293810589,0.3214019388516033,0.6788466318667661,0.6788466318667661,0.6788466318667661,0.6788466318667661,0.6899080288342033,0.6899080288342033,0.6769823514789958,0.3214019388516033,0.6788466318667661,0.6797166293810589,0.6931394481730052,0.6931394481730052,0.6899080288342033,0.6899080288342033,0.6899080288342033,0.6788466318667661,0.42145165299527715,0.5467312950534428,0.5745712155108128,0.5504598558289834,0.5708426547352722,0.5411384538901317,0.5293313447675864,0.5467312950534428,0.5423813074819787,0.5620183942331594,0.5715883668903803,0.5410141685309471,0.5591598309719115,0.5645041014168531,0.5611483967188665,0.5458612975391499,0.5492170022371364,0.555804126273925,0.5700969425801641,0.5479741486452896,0.5564255530698484,0.622232349177415,0.6946308724832215
16,0.3222719363658961,0.6991051454138703,0.6991051454138703,0.7070594084016902,0.7064379816057669,0.7064379816057669,0.6942580164056674,0.6909023117076808,0.3302261993537161,0.35893611732537906,0.6635595326870495,0.6635595326870495,0.6890380313199105,0.7004722843649018,0.7004722843649018,0.7004722843649018,0.7004722843649018,0.3222719363658961,0.6991051454138703,0.6991051454138703,0.6991051454138703,0.6991051454138703,0.6942580164056674,0.6942580164056674,0.6776037782749192,0.3222719363658961,0.6991051454138703,0.7004722843649018,0.7086751180710912,0.7086751180710912,0.6942580164056674,0.6942580164056674,0.6942580164056674,0.6991051454138703,0.4185930897340293,0.5760626398210291,0.5734526472781506,0.5635098185433756,0.5625155356698981,0.555804126273925,0.572085508327119,0.5403927417350236,0.556549838429033,0.5596569724086503,0.5672383793189162,0.5703455132985334,0.527467064379816,0.5238627889634601,0.5356698980860055,0.5613969674372359,0.5497141436738752,0.5611483967188665,0.5744469301516282,0.5493412875963212,0.5418841660452399,0.6326032719271595,0.7086751180710912
17,0.30785483470047226,0.7331593338304748,0.7331593338304748,0.7239622172508079,0.7161322396221725,0.7161322396221725,0.7263236390753169,0.7260750683569476,0.3168033805617698,0.6834451901565995,0.7172508078548347,0.7305493412875963,0.7352721849366145,0.7357693263733532,0.7357693263733532,0.7357693263733532,0.7357693263733532,0.30785483470047226,0.7331593338304748,0.7331593338304748,0.7331593338304748,0.7331593338304748,0.7238379318916232,0.7257022122793935,0.731046482724335,0.30785483470047226,0.7331593338304748,0.7357693263733532,0.7350236142182451,0.7350236142182451,0.7257022122793935,0.7257022122793935,0.7257022122793935,0.7331593338304748,0.6858066119811086,0.577305493412876,0.5863783246333582,0.552945563012677,0.5774297787720607,0.5873726075068357,0.5210042257022123,0.5961968680089486,0.552199850857569,0.5519512801391996,0.5622669649515287,0.5760626398210291,0.5847626149639572,0.5705940840169028,0.5461098682575193,0.554188416604524,0.56176982351479,0.5534427044494159,0.5405170270942083,0.5571712652249565,0.5688540889883171,0.6653179403614402,0.7357693263733532
18,0.33047477007208553,0.6889137459607259,0.6889137459607259,0.6953765846383296,0.694009445687298,0.694009445687298,0.6848123291076311,0.6822023365647527,0.33818046234153615,0.3750932140193885,0.4860800397713149,0.5886154610986826,0.6761123539647029,0.6897837434750187,0.6897837434750187,0.6897837434750187,0.6897837434750187,0.33047477007208553,0.6889137459607259,0.6889137459607259,0.6889137459607259,0.6889137459607259,0.6848123291076311,0.6848123291076311,0.6703952274422073,0.33047477007208553,0.6889137459607259,0.6897837434750187,0.6989808600546855,0.6989808600546855,0.6848123291076311,0.6848123291076311,0.6848123291076311,0.6889137459607259,0.4312701963708675,0.572085508327119,0.5288342033308476,0.5492170022371364,0.5712155108128263,0.5662440964454387,0.5237385036042754,0.5393984588615461,0.5500869997514293,0.5613969674372359,0.5563012677106637,0.5594084016902808,0.5495898583146905,0.5295799154859557,0.5493412875963212,0.5444941585881183,0.5493412875963212,0.5638826746209297,0.555804126273925,0.5520755654983843,0.5536912751677853,0.6261036079579456,0.6989808600546855
19,0.3129505344270445,0.70917225950783,0.70917225950783,0.7153865274670643,0.713522247079294,0.713522247079294,0.7010937111608253,0.6982351478995774,0.32165050956997265,0.6723837931891623,0.6790952025851354,0.6953765846383296,0.703579418344519,0.7115336813323391,0.7115336813323391,0.7115336813323391,0.7115336813323391,0.3129505344270445,0.70917225950783,0.70917225950783,0.70917225950783,0.70917225950783,0.7010937111608253,0.7010937111608253,0.7000994282873477,0.3129505344270445,0.70917225950783,0.7115336813323391,0.7167536664180959,0.7167536664180959,0.7010937111608253,0.7010937111608253,0.7010937111608253,0.70917225950783,0.40927168779517775,0.5858811831966194,0.5299527715635098,0.5497141436738752,0.5229927914491673,0.5768083519761372,0.5604026845637584,0.5447427293064877,0.5563012677106637,0.5602783992045737,0.5651255282127765,0.5616455381556053,0.5623912503107134,0.5640069599801143,0.5633855331841909,0.5592841163310962,0.5525727069351231,0.5640069599801143,0.5334327616206811,0.5630126771066368,0.5454884414615958,0.6383526205798143,0.7167536664180959
20,0.3376833209047974,0.7150136713895103,0.7150136713895103,0.7050708426547353,0.6964951528709918,0.6964951528709918,0.7012179965200099,0.7027094208302263,0.3453890131742481,0.35297042008451407,0.6909023117076808,0.7044494158588118,0.7124036788466319,0.7153865274670643,0.7153865274670643,0.7153865274670643,0.7153865274670643,0.3376833209047974,0.7150136713895103,0.7150136713895103,0.7150136713895103,0.7150136713895103,0.6969922943077306,0.7003479990057171,0.7081779766343524,0.3376833209047974,0.7150136713895103,0.7153865274670643,0.7183693760874968,0.7183693760874968,0.7003479990057171,0.7003479990057171,0.7003479990057171,0.7150136713895103,0.42157593835446183,0.5533184190902312,0.5483470047228437,0.5622669649515287,0.5724583644046731,0.5786726323639075,0.5530698483718618,0.5344270444941586,0.5515784240616456,0.5432513049962714,0.5543127019637086,0.5582898334576187,0.5485955754412131,0.5333084762614964,0.5423813074819787,0.5434998757146409,0.5508327119065374,0.5479741486452896,0.56176982351479,0.5456127268207805,0.5513298533432761,0.6429926073227092,0.7183693760874968
21,0.3293562018394233,0.7059408401690281,0.7059408401690281,0.7051951280139199,0.7020879940343028,0.7020879940343028,0.6841909023117076,0.6782252050708426,0.33830474770072083,0.35806611981108627,0.6609495401441711,0.6869251802137708,0.6966194382301765,0.7063136962465821,0.7063136962465821,0.7063136962465821,0.7063136962465821,0.3293562018394233,0.7059408401690281,0.7059408401690281,0.7059408401690281,0.7059408401690281,0.6841909023117076,0.6841909023117076,0.6906537409893114,0.3293562018394233,0.7059408401690281,0.7063136962465821,0.7102908277404921,0.7102908277404921,0.6841909023117076,0.6841909023117076,0.6841909023117076,0.7059408401690281,0.42070594084016905,0.5707183693760874,0.5264727815063386,0.5422570221227939,0.5688540889883171,0.5544369873228934,0.5687298036291325,0.5395227442207308,0.5524484215759383,0.5488441461595824,0.5599055431270197,0.5308227690778027,0.5226199353716132,0.525478498632861,0.5657469550087,0.5535669898086005,0.5498384290330599,0.5682326621923938,0.5673626646781009,0.5474770072085509,0.5494655729555058,0.633514697894514,0.7102908277404921
22,0.3402933134476759,0.701963708675118,0.701963708675118,0.6964951528709918,0.6909023117076808,0.6909023117076808,0.6906537409893114,0.6918965945811584,0.3482475764354959,0.3610489684315188,0.4645786726323639,0.5678598061148397,0.6968680089485458,0.7028337061894109,0.7028337061894109,0.7028337061894109,0.7028337061894109,0.3402933134476759,0.701963708675118,0.701963708675118,0.701963708675118,0.701963708675118,0.6851851851851852,0.6910265970668655,0.6963708675118071,0.3402933134476759,0.701963708675118,0.7028337061894109,0.7078051205567985,0.7078051205567985,0.6910265970668655,0.6910265970668655,0.6910265970668655,0.701963708675118,0.4224459358687547,0.5452398707432264,0.5718369376087497,0.540641312453393,0.5604026845637584,0.5140442455878698,0.5546855580412627,0.5732040765597812,0.5452398707432264,0.5369127516778524,0.5671140939597316,0.5484712900820283,0.5420084514044246,0.5595326870494656,0.5377827491921452,0.5396470295799155,0.543002734277902,0.5694755157842406,0.5561769823514789,0.548222719363659,0.5512055679840915,0.6345273934137966,0.7078051205567985
