,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_08_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,average_model,optimal_clustering
10,0.44137331266306196,0.5133663553522139,0.529625288312474,0.5438424017847014,0.5734865958331757,0.5722766287291564,0.5759821529852157,0.5588157446969411,0.5425568117366809,0.5492872537527886,0.549060384920785,0.549060384920785,0.549060384920785,0.44137331266306196,0.44137331266306196,0.44137331266306196,0.44137331266306196,0.44137331266306196,0.5073921427761183,0.5336333043445382,0.5672098914810754,0.5766627594812266,0.5740159564411843,0.5713691534011419,0.5736378417211782,0.44137331266306196,0.5326502060725224,0.5636556131130185,0.5676636291450826,0.5781752183612509,0.5758309070972133,0.5704616780731274,0.56562180965705,0.5045940938480735,0.549060384920785,0.49665368472794647,0.49756116005596096,0.49415812757590655,0.5067115362801073,0.49740991416795854,0.5086777328241389,0.49982984837599725,0.49740991416795854,0.4945362422959126,0.49869550421597914,0.5002835860400046,0.5067115362801073,0.4995273565999924,0.5025522743600408,0.4961999470639392,0.49884675010398155,0.49657806178394526,0.4921163080878739,0.5077702574961244,0.5282360668226741,0.5781752183612509
11,0.46753885128748063,0.5387756645366204,0.5716716451771467,0.5739403334971831,0.5591938594169471,0.5637312360570197,0.5355238779445683,0.5607819412409725,0.5290959277044656,0.5700835633531214,0.5700835633531214,0.5700835633531214,0.5700835633531214,0.46753885128748063,0.46753885128748063,0.46753885128748063,0.46753885128748063,0.46753885128748063,0.5448255000567173,0.5780995954172496,0.573562218777177,0.5204749120883276,0.5796120542972738,0.5628993836730064,0.5771164971452338,0.46753885128748063,0.47230309675955684,0.5792339395772678,0.5704616780731274,0.5464892048247438,0.5700835633531214,0.5700835633531214,0.5703860551291262,0.5570764169849132,0.5700835633531214,0.48924263621582786,0.5010398154800166,0.4981661436079707,0.48810829205580974,0.49740991416795854,0.5035353726320566,0.501191061368019,0.503686618520059,0.48833516088781337,0.4969561765039513,0.4938556357999017,0.5013423072560215,0.4981661436079707,0.505123454456082,0.500812946648013,0.4977880288879646,0.4916625704238666,0.5028547661360456,0.509812076984157,0.537943812152607,0.5792339395772678
12,0.47014784285552236,0.5344273452565509,0.5545430483608726,0.5715582107611449,0.5695920142171135,0.5677014406170833,0.547812606344765,0.5623322115929973,0.5637690475290204,0.5829016523613264,0.5829016523613264,0.5829016523613264,0.5829016523613264,0.47014784285552236,0.47014784285552236,0.47014784285552236,0.47014784285552236,0.47014784285552236,0.5401746890006428,0.5485688357847771,0.5704238666011268,0.582372291753318,0.5819185540893107,0.5792717510492683,0.5792717510492683,0.47014784285552236,0.47967633379967484,0.5202102317843234,0.5691382765531062,0.5701969977691231,0.5829016523613264,0.5829016523613264,0.5830528982493288,0.5485688357847771,0.5829016523613264,0.5109086096721746,0.49192725072787086,0.5002457745680039,0.5068249706961092,0.5002457745680039,0.4921541195598745,0.5030438234960487,0.5039512988240632,0.5066737248081068,0.5003213975120051,0.49873331568797974,0.49064166067985027,0.4978258403599652,0.4983552009679737,0.4935153325518962,0.4979014633039664,0.5039512988240632,0.49964079101599423,0.48965856240783456,0.5423621526771223,0.5830528982493288
13,0.4706015805195296,0.5794229969372707,0.5987824706015805,0.5879683896094074,0.5714069648731425,0.5495519340567928,0.5638446704730216,0.562937195145007,0.5590804250009452,0.5724656860891595,0.5724656860891595,0.5724656860891595,0.5724656860891595,0.4706015805195296,0.4706015805195296,0.4706015805195296,0.4706015805195296,0.4706015805195296,0.5820697999773131,0.6007486671456119,0.5958331757855333,0.5924301433054788,0.5894808484894317,0.5646008999130336,0.57624683328922,0.4706015805195296,0.5624834574809997,0.5727681778651643,0.5956819298975309,0.5822210458653155,0.5724656860891595,0.5724656860891595,0.5723144402011571,0.5844141112413507,0.5724656860891595,0.4935153325518962,0.5035731841040572,0.5032706923280523,0.5087155442961394,0.49359095549589743,0.5105304949521685,0.4992626762959882,0.49971641395999544,0.4909441524558551,0.5055393806480887,0.49177600483986844,0.5030438234960487,0.4932884637198926,0.5028925776080463,0.5010776269520173,0.49964079101599423,0.5112111014481794,0.5010776269520173,0.49275910311188414,0.5508795368514808,0.5987824706015805
14,0.43918024728702687,0.5837713162173404,0.5732597270011721,0.5722010057851552,0.5718228910651492,0.5720497598971528,0.5728059893371649,0.5756796612092109,0.5455817294967293,0.555563958104889,0.5551102204408818,0.5551102204408818,0.5551102204408818,0.43918024728702687,0.43918024728702687,0.43918024728702687,0.43918024728702687,0.43918024728702687,0.582183234393315,0.5801414149052823,0.5835444473853367,0.5910311188414565,0.5712935304571407,0.5849056603773585,0.576814005369229,0.43918024728702687,0.5726547434491625,0.59624910197754,0.5855106439293681,0.5737134646651794,0.5734109728891745,0.5711422845691383,0.5725791205051612,0.5754527923772073,0.5551102204408818,0.5039134873520627,0.4949143570159186,0.4955193405679283,0.5078458804401256,0.5094339622641509,0.5008885695920142,0.4933262751918932,0.4983930124399743,0.5018716678640299,0.48969637387983517,0.5124588800241994,0.4956705864559307,0.49657806178394526,0.5045184709040723,0.5006617007600106,0.5056528150640904,0.5064846674481037,0.502627897304042,0.5060309297840965,0.5407026491837623,0.59624910197754
15,0.4673876053994782,0.5817294967293076,0.5498166143607971,0.5714447763451431,0.555185843384883,0.5576057775929217,0.5557908269368926,0.5576057775929217,0.5571520399289144,0.5748478088251976,0.5748478088251976,0.5748478088251976,0.5748478088251976,0.4673876053994782,0.4673876053994782,0.4673876053994782,0.4673876053994782,0.4673876053994782,0.5814270049533028,0.5467916966007487,0.5628237607290052,0.5595719741369531,0.5665292849850645,0.5690248421371044,0.5671342685370742,0.4673876053994782,0.5765115135932242,0.5607063182969713,0.5628237607290052,0.5579838923129278,0.5748478088251976,0.5748478088251976,0.5742428252731879,0.5691760880251068,0.5748478088251976,0.5048965856240784,0.5023254055280372,0.49975422543199605,0.5145763224562332,0.49650243883994405,0.5017960449200287,0.5049722085680796,0.4995273565999924,0.5072408968881158,0.49264566869588233,0.5126101259122018,0.5045940938480735,0.4938556357999017,0.5017960449200287,0.4959730782319356,0.5024766514160396,0.48916701327182666,0.4969561765039513,0.5071652739441146,0.5450383646398317,0.5817294967293076
16,0.46988316255151813,0.5795364313532726,0.5920898400574734,0.5892161681854274,0.5663024161530609,0.553370892728854,0.542934926456687,0.5671342685370742,0.5383219268726132,0.5710666616251371,0.5710666616251371,0.5710666616251371,0.5710666616251371,0.46988316255151813,0.46988316255151813,0.46988316255151813,0.46988316255151813,0.46988316255151813,0.5769652512572314,0.5860400045373766,0.5780995954172496,0.5644118425530306,0.5722010057851552,0.5791583166332666,0.5579082693689266,0.46988316255151813,0.5801414149052823,0.5588157446969411,0.5791583166332666,0.5331039437365297,0.5710666616251371,0.5710666616251371,0.5715203992891443,0.5588913676409423,0.5710666616251371,0.5222142398003554,0.4921919310318751,0.5043672250160699,0.5045184709040723,0.49415812757590655,0.49982984837599725,0.5015691760880251,0.4874276855597988,0.4948387340719174,0.49438499640791017,0.5030816349680493,0.49650243883994405,0.4990736189359852,0.5027791431920444,0.49521684879192346,0.5023254055280372,0.5044428479600711,0.49529247173592467,0.5021741596400348,0.5454556912567272,0.5920898400574734
17,0.4697319166635157,0.5671342685370742,0.5655461867130488,0.5846031686013536,0.5779483495292471,0.5734109728891745,0.5663780390970621,0.5586644988089386,0.5668317767610693,0.5740159564411843,0.5740159564411843,0.5740159564411843,0.5740159564411843,0.4697319166635157,0.4697319166635157,0.4697319166635157,0.4697319166635157,0.4697319166635157,0.5613113018489809,0.5684198585850947,0.5879305781374069,0.5805951525692895,0.5655461867130488,0.5421786970166749,0.5590426135289447,0.4697319166635157,0.5730328581691685,0.5888380534654214,0.5889136764094226,0.5820319885053125,0.5740159564411843,0.5740159564411843,0.5729572352251673,0.5338601731765418,0.5740159564411843,0.4949143570159186,0.4977880288879646,0.49869550421597914,0.5066359133361061,0.49294816047188716,0.4847808825197565,0.5027791431920444,0.49801489771996826,0.5088289787121413,0.5010398154800166,0.507997126328128,0.5089802246001437,0.4969561765039513,0.4968049306159489,0.49279691458388475,0.4981661436079707,0.4955193405679283,0.500434831928007,0.49899799599198397,0.5495057200354588,0.5889136764094226
18,0.4392180587590275,0.5697432601051159,0.5500812946648013,0.6005217983136083,0.5990093394335841,0.5962112905055393,0.5711044730971376,0.5873634060573978,0.552123114152834,0.5505350323288085,0.5498544258327976,0.5498544258327976,0.5498544258327976,0.4392180587590275,0.4392180587590275,0.4392180587590275,0.4392180587590275,0.4392180587590275,0.5700457518811207,0.5444095738647106,0.5985556017695769,0.5804817181532878,0.5908420614814535,0.5817673082013083,0.5871365372253942,0.4392180587590275,0.5500812946648013,0.5749612432411993,0.5997655688735962,0.5959844216735357,0.5880440125534087,0.5869096683933905,0.579876734601278,0.5668695882330699,0.5498544258327976,0.4876923658638031,0.5005482663440087,0.4983552009679737,0.5078080689681249,0.4956327749839301,0.5072787083601165,0.5081105607441297,0.5010776269520173,0.5006238892880099,0.4945740537679132,0.511437970280183,0.5011532498960185,0.49654025031194465,0.49646462736794345,0.5039512988240632,0.5086399213521382,0.5078836919121261,0.4969183650319507,0.48973418535183577,0.5427374665473504,0.6005217983136083
19,0.44178923885506866,0.5794229969372707,0.60936968276175,0.6037735849056604,0.5861534389533785,0.5692895224411086,0.5869852913373917,0.5868340454493893,0.5422921314326766,0.5429727379286876,0.5437289673686997,0.5437289673686997,0.5437289673686997,0.44178923885506866,0.44178923885506866,0.44178923885506866,0.44178923885506866,0.44178923885506866,0.5835066359133361,0.6052104208416834,0.6079328468257269,0.6060422732256967,0.575566226793209,0.5881952584414111,0.5850190947933603,0.44178923885506866,0.5619540968729912,0.5838091276893409,0.6082353386017317,0.6004461753696071,0.5856997012893712,0.5779861610012478,0.5738268990811812,0.5884221272734148,0.5437289673686997,0.4850455628237607,0.494498430823912,0.49419593904790715,0.5050856429840813,0.4983552009679737,0.4865580217037849,0.5006995122320111,0.4969183650319507,0.5044050364880704,0.5038000529360608,0.5030438234960487,0.5036488070480584,0.4969183650319507,0.5043294135440692,0.4957083979279313,0.49805270919196887,0.5032706923280523,0.49979203690399665,0.490187923015843,0.5449305319233856,0.60936968276175
20,0.44141112413506256,0.5892539796574281,0.6091428139297462,0.607252240329716,0.6018830113056302,0.587060914281393,0.5903883238174462,0.5692895224411086,0.5436533444246985,0.5441070820887057,0.5434264755926949,0.5434264755926949,0.5434264755926949,0.44141112413506256,0.44141112413506256,0.44141112413506256,0.44141112413506256,0.44141112413506256,0.5869096683933905,0.6086134533217378,0.5995387000415926,0.5686089159450978,0.6023367489696374,0.579876734601278,0.5940182251295043,0.44141112413506256,0.5867584225053881,0.5905395697054486,0.59749688055356,0.5979506182175672,0.5839603735773433,0.576624948009226,0.5739025220251824,0.569062653609105,0.5434264755926949,0.4985820697999773,0.5053881347600863,0.49359095549589743,0.5054637577040875,0.49185162778386965,0.4945740537679132,0.5022875940560366,0.4985064468559761,0.4910197753998563,0.4932128407758914,0.5083374295761334,0.5068249706961092,0.5030438234960487,0.4957083979279313,0.5032706923280523,0.4972208568079555,0.49427156199190836,0.5050856429840813,0.4968427420879495,0.5459444395429573,0.6091428139297462
21,0.470374711687526,0.5152947404242447,0.5656596211290505,0.549627557000794,0.5577192120089235,0.5565848678489054,0.527621280296442,0.5483419669527735,0.5711044730971376,0.5782886527772526,0.5782886527772526,0.5782886527772526,0.5782886527772526,0.470374711687526,0.470374711687526,0.470374711687526,0.470374711687526,0.470374711687526,0.47392899005558287,0.5652815064090445,0.556811736680909,0.5441070820887057,0.5779105380572466,0.5624078345369985,0.5577192120089235,0.470374711687526,0.5356373123605702,0.5658864899610542,0.5585510643929368,0.5525768518168412,0.5782886527772526,0.5782886527772526,0.577683669225243,0.4978258403599652,0.5782886527772526,0.49268348016788294,0.5026657087760427,0.499565168071993,0.49041479184784664,0.5061443642000983,0.49298597194388777,0.5032706923280523,0.49805270919196887,0.49298597194388777,0.4960865126479374,0.4920784966158733,0.5041781676560668,0.5000945286800015,0.49903580746398457,0.4908685295118539,0.5055393806480887,0.5015313646160245,0.5006238892880099,0.5062199871440995,0.5389031032015114,0.5782886527772526
22,0.4392180587590275,0.5503081634968049,0.5745075055771921,0.5817673082013083,0.565810867017053,0.5880440125534087,0.5835066359133361,0.5767005709532272,0.5537868189208606,0.5523499829848376,0.551744999432828,0.551744999432828,0.551744999432828,0.4392180587590275,0.4392180587590275,0.4392180587590275,0.4392180587590275,0.4392180587590275,0.544938934472719,0.5710288501531364,0.5922032744734752,0.5900102090974402,0.5682308012250917,0.5859265701213748,0.5798011116572768,0.4392180587590275,0.5626347033690021,0.5415359019926645,0.5919007826974704,0.5804817181532878,0.5797254887132756,0.5808598328732938,0.5777592921692442,0.4647029908874353,0.551744999432828,0.5001701516240027,0.4967671191439483,0.5043294135440692,0.5079593148561273,0.5061443642000983,0.49495216848791923,0.4958596438159338,0.4994139221839906,0.4971452338639543,0.49979203690399665,0.5043294135440692,0.5068249706961092,0.49896018451998336,0.5016069875600258,0.5028169546640451,0.5064468559761032,0.506371233032102,0.5000189057360003,0.5090936590161455,0.5351359602503399,0.5919007826974704
23,0.4454947631111279,0.5562823760729005,0.580935455817295,0.5959844216735357,0.5996143229855938,0.5949257004575188,0.585245963625364,0.5840359965213445,0.5380572465686089,0.5504594093848073,0.5502325405528037,0.5502325405528037,0.5502325405528037,0.4454947631111279,0.4454947631111279,0.4454947631111279,0.4454947631111279,0.4454947631111279,0.552123114152834,0.5863046848413809,0.604000453737664,0.6030929784096495,0.5748099973531969,0.5849434718493591,0.5789692592732635,0.4454947631111279,0.5638446704730216,0.5959087987295345,0.6030929784096495,0.5981018641055696,0.5854728324573676,0.5804060952092865,0.5557530154648921,0.4588800241993421,0.5502325405528037,0.48360872688773776,0.5000945286800015,0.4992626762959882,0.5093205278481491,0.5038000529360608,0.5069762165841116,0.4939690702159035,0.48368434983173897,0.4978258403599652,0.5001701516240027,0.4992626762959882,0.4994139221839906,0.5059931183120959,0.4976745944719628,0.4954059061519265,0.5047831512080765,0.5055393806480887,0.49366657843989864,0.49661587325594586,0.5407740708530968,0.6030929784096495
