,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,average_model,optimal_clustering
10,0.4218983421388231,0.5478957915831664,0.5887775551102205,0.5895062852978684,0.5797413007833849,0.5755875387137912,0.5750774275824376,0.5689560940061942,0.5516123155401712,0.5617416651484788,0.4225541993077063,0.4225541993077063,0.4225541993077063,0.4218983421388231,0.4218983421388231,0.4218983421388231,0.4218983421388231,0.4218983421388231,0.5503734742211697,0.5879759519038076,0.5923483330296958,0.5785753324831481,0.5758061577700856,0.5862269994534524,0.5862998724722172,0.4218983421388231,0.549498997995992,0.5618874111860084,0.5414100929130989,0.5739843323009656,0.5860812534159228,0.5860812534159228,0.5860812534159228,0.5493532519584624,0.563854982692658,0.5243578065221352,0.5218801238841319,0.5266168701038441,0.5225359810530151,0.5209327746401895,0.5287301876480233,0.5249407906722536,0.5300419019857897,0.523701949353252,0.5194024412461287,0.5210785206777191,0.5315722353798507,0.5151029331390052,0.5175077427582437,0.5234104572781928,0.5223902350154855,0.5227546001093095,0.5226088540717799,0.522244488977956,0.5244306795409,0.5261067589724905,0.5198585723635825,0.5895062852978684
11,0.41956640553834945,0.555037347422117,0.5755875387137912,0.5747859355073784,0.5787210785206777,0.5976680633995263,0.5976680633995263,0.6032064128256514,0.5645837128803061,0.5862998724722172,0.41993077063217343,0.41993077063217343,0.41993077063217343,0.41956640553834945,0.41956640553834945,0.41956640553834945,0.41956640553834945,0.41956640553834945,0.5521224266715249,0.5744215704135543,0.5731827290945527,0.5915467298232829,0.5981053015121152,0.5688832209874294,0.6046638732009474,0.41956640553834945,0.5481872836582256,0.5849152851156859,0.5991983967935872,0.6061213335762434,0.6064856986700674,0.6065585716888322,0.6013117143377664,0.5530697759154672,0.5861541264346876,0.5280014574603753,0.5266897431226089,0.5075241391874659,0.5162689014392421,0.5256695208599016,0.5296775368919657,0.5091273456002915,0.5298232829294953,0.5159045363454181,0.5255966478411368,0.5245035525596647,0.5271998542539624,0.5248679176534888,0.5236290763344872,0.5169247586081254,0.5166332665330662,0.5237748223720168,0.5225359810530151,0.5128438695572964,0.5089815995627619,0.5205684095463654,0.5297315169058656,0.6065585716888322
12,0.3958826744397887,0.6574968118054291,0.6650027327382037,0.6651484787757332,0.6644926216068501,0.6644926216068501,0.6644926216068501,0.6644926216068501,0.6544361450173073,0.6636910184004372,0.3971215157587903,0.3971215157587903,0.3971215157587903,0.3958826744397887,0.3958826744397887,0.3958826744397887,0.3958826744397887,0.3958826744397887,0.6623793040626708,0.6663144470759701,0.6660958280196757,0.6677719074512661,0.6644926216068501,0.6644926216068501,0.6415376206959373,0.3958826744397887,0.6663144470759701,0.665221351794498,0.666751685188559,0.660120240480962,0.6563308435051922,0.6409546365458189,0.6412461286208782,0.6604846055747859,0.6640553834942613,0.5384951721625069,0.5364547276370923,0.5261067589724905,0.5212242667152487,0.5381308070686828,0.5350701402805611,0.5282200765166697,0.5421388231007469,0.5501548551648752,0.5393696483876844,0.533977044999089,0.5345600291492075,0.5349972672617963,0.5132082346511204,0.5269083621789032,0.5121880123884132,0.5113864091820004,0.5345600291492075,0.5276370923665513,0.533977044999089,0.5306248861359082,0.5722920588652051,0.666751685188559
13,0.42404809619238476,0.5614866095828019,0.545600291492075,0.5727819274913464,0.5859719438877755,0.6099471670613955,0.6099471670613955,0.6031699763162689,0.6029513572599745,0.6093641829112771,0.4246310803425032,0.4246310803425032,0.4246310803425032,0.42404809619238476,0.42404809619238476,0.42404809619238476,0.42404809619238476,0.42404809619238476,0.5606121333576244,0.5447986882856622,0.5724904354162871,0.5784660229550009,0.6084168336673347,0.6052104208416834,0.6056476589542722,0.42404809619238476,0.5566041173255603,0.6089269447986883,0.616068500637639,0.6063763891419202,0.6069593732920386,0.6065221351794499,0.5974130078338495,0.5606121333576244,0.6093641829112771,0.5230825286937512,0.5219894334122791,0.5121515758790308,0.5224995445436327,0.5224266715248679,0.529422481326289,0.5097467662597923,0.526434687556932,0.5360539260338859,0.5238112588813991,0.5211149571871014,0.5210420841683366,0.5185644015303333,0.521260703224631,0.5365640371652396,0.5168154490799781,0.5233740207688103,0.5186372745490982,0.5179085443614502,0.5235197668063399,0.5197303698305702,0.5366018231749694,0.616068500637639
14,0.4189469848788486,0.5582801967571507,0.6246675168518856,0.6249590089269448,0.624157405720532,0.625979231189652,0.5974858808526143,0.5877937693568956,0.5652031335398069,0.6205866278010567,0.4185097467662598,0.4185097467662598,0.4185097467662598,0.4189469848788486,0.4189469848788486,0.4189469848788486,0.4189469848788486,0.4189469848788486,0.5532519584623793,0.6246675168518856,0.6245946438331208,0.6038258334851522,0.6244488977955912,0.5911459282200765,0.5856804518127163,0.4189469848788486,0.5484423392239024,0.6208052468573511,0.6291127709965385,0.6208781198761159,0.6194206595008198,0.6194206595008198,0.6194206595008198,0.5558753871379122,0.614538167243578,0.5220623064310439,0.5372927673528876,0.5222809254873383,0.5309528147203498,0.5143377664419748,0.5302969575514666,0.5289123701949353,0.5251229732191656,0.5240298779376936,0.5219894334122791,0.5200947349243943,0.5222080524685735,0.5141191473856804,0.5274549098196393,0.5265804335944616,0.5125159409728548,0.5155037347422117,0.520896338130807,0.5313900528329386,0.5388231007469484,0.5166697030424485,0.5424532566817136,0.6291127709965385
15,0.399271269812352,0.6554199307706322,0.6631444707597012,0.6638003279285845,0.663217343778466,0.663217343778466,0.663217343778466,0.663217343778466,0.6532337402076881,0.6626343596283476,0.4002914920750592,0.4002914920750592,0.4002914920750592,0.399271269812352,0.399271269812352,0.399271269812352,0.399271269812352,0.399271269812352,0.6605210420841683,0.6648934232100565,0.6648205501912917,0.6659865184915285,0.663217343778466,0.663217343778466,0.6407724539989069,0.399271269812352,0.6648934232100565,0.6641646930224084,0.6656950264164693,0.6580433594461651,0.654035343414101,0.639970850792494,0.6402623428675532,0.6581891054836947,0.6630715977409364,0.5359081799963563,0.5380943705593004,0.5180542903989798,0.5426124977227181,0.5393332118783021,0.5394789579158317,0.5265075605756968,0.5182729094552742,0.5140462743669156,0.5211878302058662,0.520896338130807,0.5326288941519403,0.5351794498087084,0.5370741482965932,0.5293496083075241,0.5353980688650027,0.5369284022590636,0.5276006558571689,0.5325560211331755,0.5348150847148843,0.5258517034068136,0.5724418534037772,0.6656950264164693
16,0.4285662233558025,0.5694297686281654,0.6338495172162507,0.6344325013663691,0.6281654217525962,0.6293313900528329,0.607177992348333,0.617890326106759,0.619347786482055,0.6323191838221899,0.42842047731827293,0.42842047731827293,0.42842047731827293,0.4285662233558025,0.4285662233558025,0.4285662233558025,0.4285662233558025,0.4285662233558025,0.5641829112770996,0.6342138823100747,0.6342138823100747,0.5919475314264894,0.6272180725086537,0.6133721989433413,0.6195664055383494,0.4285662233558025,0.5592275460010931,0.6317361996720714,0.6390235015485517,0.6323920568409547,0.6217525961012935,0.6217525961012935,0.6217525961012935,0.5669520859901621,0.6280925487338312,0.5210420841683366,0.5344507196210603,0.5199489888868647,0.5284022590635817,0.532701767170705,0.523155401712516,0.524248496993988,0.5228639096374568,0.5258517034068136,0.5176899253051558,0.5163053379486245,0.5177627983239206,0.5205319730369831,0.5150664966296229,0.5180542903989798,0.5284022590635817,0.5233740207688103,0.5196574968118054,0.5238112588813991,0.5086536709783203,0.5104026234286755,0.5537512735909529,0.6390235015485517
17,0.39209327746401895,0.6474403352158863,0.6553834942612498,0.6626707961377301,0.6625250501002004,0.6625250501002004,0.6625250501002004,0.6625250501002004,0.5905993805793405,0.6548005101111314,0.39311349972672616,0.39311349972672616,0.39311349972672616,0.39209327746401895,0.39209327746401895,0.39209327746401895,0.39209327746401895,0.39209327746401895,0.6524685735106577,0.6566952085990162,0.6638367644379668,0.6582984150118418,0.6625250501002004,0.6625250501002004,0.6404445254144653,0.39209327746401895,0.6566952085990162,0.6559664784113682,0.6642011295317909,0.6582984150118418,0.6550920021861906,0.6402987793769357,0.6405902714519949,0.6503552559664784,0.6548005101111314,0.5368919657496812,0.5194024412461287,0.5285844416104937,0.5447622517762798,0.5255966478411368,0.5188194570960102,0.5364547276370923,0.5207870286026599,0.517070504645655,0.5253051557660776,0.5379850610311532,0.5382765531062125,0.5390781563126252,0.5340499180178538,0.5340499180178538,0.5173619967207141,0.5400983785753325,0.5324467116050282,0.5287301876480233,0.5317179814173802,0.5367462197121515,0.5655256641228585,0.6642011295317909
18,0.3952268172709055,0.6544361450173073,0.661577700856258,0.6642740025505557,0.6640553834942613,0.6640553834942613,0.6640553834942613,0.6640553834942613,0.6488249225724175,0.660120240480962,0.3961741665148479,0.3961741665148479,0.3961741665148479,0.3952268172709055,0.3952268172709055,0.3952268172709055,0.3952268172709055,0.3952268172709055,0.6589542721807251,0.6625250501002004,0.6653670978320277,0.6646383676443797,0.6640553834942613,0.6640553834942613,0.6193113499726726,0.3952268172709055,0.6625250501002004,0.6615048278374932,0.6655128438695573,0.6607760976498451,0.6576425578429587,0.6193113499726726,0.6193113499726726,0.6572053197303699,0.6596101293496083,0.5205684095463654,0.5223173619967207,0.543960648569867,0.5445436327199854,0.5283658225541993,0.5408999817817453,0.5300419019857897,0.5449808708325743,0.5296775368919657,0.5403169976316269,0.5368190927309163,0.5397340134815085,0.5329568227363819,0.518163599927127,0.5274184733102569,0.5368919657496812,0.5347786482055019,0.5347057751867371,0.5290216797230826,0.532519584623793,0.5335398068865003,0.5692124990722186,0.6655128438695573
19,0.43089815995627617,0.5687739114592822,0.612351976680634,0.612716341774458,0.5721989433412279,0.5888868646383676,0.5974130078338495,0.6006922936782656,0.6198578976134086,0.6292585170340681,0.43097103297504097,0.43097103297504097,0.43097103297504097,0.43089815995627617,0.43089815995627617,0.43089815995627617,0.43089815995627617,0.43089815995627617,0.5645472763709236,0.6134450719621061,0.6004008016032064,0.5857533248314811,0.5907086901074877,0.5961741665148479,0.6009837857533248,0.43089815995627617,0.5601748952450355,0.6292585170340681,0.6196392785571142,0.6294771360903625,0.5977044999089087,0.5977044999089087,0.5977044999089087,0.5668792129713973,0.6298415011841866,0.5244671160502824,0.516159591911095,0.5209692111495718,0.5093095281472035,0.5153579887046821,0.5136819092730917,0.5192202586992166,0.5098196392785571,0.5208234651120422,0.522791036618692,0.5186372745490982,0.5252687192566952,0.5167425760612133,0.5230825286937512,0.5187830205866278,0.5144835124795044,0.5234468937875751,0.5189287666241574,0.506175988340317,0.5328475132082346,0.5217708143559847,0.5447716982787123,0.6298415011841866
20,0.38790307888504283,0.6349426124977228,0.6415011841865549,0.6536709783202769,0.6564401530333394,0.6564401530333394,0.6560029149207506,0.6560029149207506,0.5958826744397887,0.6450719621060302,0.38885042812898524,0.38885042812898524,0.38885042812898524,0.38790307888504283,0.38790307888504283,0.38790307888504283,0.38790307888504283,0.38790307888504283,0.6424485334304973,0.6444161049371471,0.6525778830388049,0.5648387684459829,0.6560029149207506,0.6560029149207506,0.6501002004008016,0.38790307888504283,0.6444161049371471,0.6448533430497358,0.5964656585899071,0.6562944069958098,0.6565130260521042,0.6535981053015121,0.6527236290763345,0.6382947713609036,0.6453634541810894,0.531973036983057,0.5173255602113318,0.5472034979049007,0.5238841319001639,0.5395518309345965,0.5394060848970669,0.5229367826562216,0.531973036983057,0.5272362907633449,0.5351794498087084,0.5318272909455274,0.537875751503006,0.5275277828384041,0.5425396247039533,0.5329932592457642,0.5360539260338859,0.531244306795409,0.5427582437602477,0.524612862087812,0.5366369101840044,0.5354709418837675,0.5584610298037151,0.6565130260521042
21,0.4276917471306249,0.5665877208963381,0.5859719438877755,0.5863363089815996,0.5899799599198396,0.6094370559300419,0.600546547640736,0.6012752778283841,0.6111131353616324,0.6229914374202952,0.4281289852432137,0.4281289852432137,0.4281289852432137,0.4276917471306249,0.4276917471306249,0.4276917471306249,0.4276917471306249,0.4276917471306249,0.562944069958098,0.5877208963381308,0.5476407360174895,0.5884496265257788,0.6111860083803972,0.6033157223537985,0.6022226270723264,0.4276917471306249,0.5590089269447986,0.6228456913827656,0.5975587538713791,0.6227728183640008,0.6135908179996357,0.6135908179996357,0.6135908179996357,0.5652031335398069,0.6231371834578248,0.5196574968118054,0.5211149571871014,0.5269447986882857,0.5246857351065768,0.5201676079431591,0.5218436873747495,0.5153579887046821,0.5139734013481508,0.5116414647476771,0.5245399890690472,0.5203133539806887,0.5321187830205867,0.517252687192567,0.5265804335944616,0.5218436873747495,0.5192202586992166,0.5152851156859173,0.5110584805975588,0.506904718527965,0.5295682273638186,0.5206777190745127,0.5428176217755376,0.6231371834578248
22,0.42419384222991435,0.5360539260338859,0.6154855164875205,0.6164328657314629,0.6206595008198215,0.613080706868282,0.6129349608307524,0.5801421023865914,0.5740207688103479,0.6130078338495172,0.42492257241756237,0.42492257241756237,0.42492257241756237,0.42419384222991435,0.42419384222991435,0.42419384222991435,0.42419384222991435,0.42419384222991435,0.5434869739478958,0.6194206595008198,0.6073237383858626,0.6258334851521224,0.6164328657314629,0.6121333576243396,0.6242302787392968,0.42419384222991435,0.5457460375296047,0.6136636910184005,0.5422481326288942,0.624157405720532,0.6235015485516487,0.6235744215704135,0.5818910548369466,0.5385316086718892,0.6133721989433413,0.5195846237930406,0.5305155766077609,0.5256330843505193,0.5262160685006376,0.5280378939697576,0.5109127345600292,0.5062488613590818,0.5249043541628712,0.517981417380215,0.5133175441792677,0.5247586081253416,0.5173984332300966,0.5199489888868647,0.5139734013481508,0.5110584805975588,0.5200947349243943,0.5254873383129897,0.5176899253051558,0.5262889415194024,0.5117872107852067,0.5071233375842594,0.5373494463674825,0.624157405720532
