,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,average_model,optimal_clustering
10,0.3657053279694789,0.577502030332219,0.6375620903922791,0.6510850473114624,0.6618883033977374,0.6596596596596597,0.6603395848678868,0.6543335788618807,0.6211305645267909,0.3657053279694789,0.3657053279694789,0.3657053279694789,0.3657053279694789,0.3657053279694789,0.3657053279694789,0.3657053279694789,0.3657053279694789,0.3657053279694789,0.5677942093036432,0.6379776002417512,0.6500273858764425,0.6626437758513231,0.6622660396245302,0.6545224469752772,0.6546735414659943,0.3657053279694789,0.5837346780743007,0.639828507753036,0.6572421478081856,0.6565622225999584,0.6583375828658847,0.6477231948930062,0.6477231948930062,0.3657053279694789,0.3657053279694789,0.5851323021134341,0.588040871059739,0.5955955955955956,0.5907605718926474,0.5851323021134341,0.5900050994390617,0.5873987194741912,0.588985211626721,0.5828658847526772,0.5851700757361135,0.5859255481896991,0.5883430600411732,0.5879653238143804,0.5833569418475079,0.5833947154701872,0.5897406840803068,0.5954067274821991,0.5912516289874781,0.5899673258163824,0.5901142232379131,0.6626437758513231
11,0.3693315957466901,0.5543845732524978,0.5907605718926474,0.6565244489772791,0.656637769845317,0.6584131301112434,0.6571666005628269,0.6575065631669406,0.6207150546773188,0.3693315957466901,0.3693315957466901,0.3693315957466901,0.3693315957466901,0.3693315957466901,0.3693315957466901,0.3693315957466901,0.3693315957466901,0.3693315957466901,0.5602017111451074,0.5823748276578465,0.6564866753545999,0.6573932422989027,0.6565622225999584,0.6578842993937334,0.6574310159215819,0.3693315957466901,0.5431658073167507,0.6539180690124087,0.6553156930515421,0.6573932422989027,0.6568266379587134,0.656637769845317,0.6549757304474285,0.3693315957466901,0.3693315957466901,0.5857366800763028,0.584830113132,0.5825259221485637,0.5875875875875876,0.5795418059569003,0.5913271762328366,0.5888718907586832,0.5803728256558445,0.5843390560371693,0.5853589438495099,0.5831303001114322,0.5881919655504562,0.5870965304927569,0.5867943415113226,0.5860388690577369,0.5828658847526772,0.5802217311651274,0.588720796267966,0.5858122273216613,0.5853827272415673,0.6584131301112434
12,0.37190020208888136,0.5357621772716112,0.6053411902468506,0.6159555782197291,0.6114605171208944,0.6062855308138327,0.6048879067746993,0.6188263735433547,0.6094962887415718,0.37190020208888136,0.37190020208888136,0.37190020208888136,0.37190020208888136,0.37190020208888136,0.37190020208888136,0.37190020208888136,0.37190020208888136,0.37190020208888136,0.553478006308195,0.6133114246321794,0.61538897387954,0.6036413772262829,0.6179198065990519,0.6207528282999981,0.6060966627004363,0.37190020208888136,0.5365554233478762,0.5422592403724479,0.6167488242959941,0.6214705271309044,0.5510604944567209,0.6202239975824881,0.6179198065990519,0.37190020208888136,0.37190020208888136,0.5847545658866413,0.5809016563733544,0.5822615067898087,0.5834702627155457,0.5830925264887529,0.5840746406784143,0.5844146032825278,0.5810527508640716,0.5797306740702967,0.5795795795795796,0.5810527508640716,0.5883430600411732,0.5807505618826374,0.5830169792433944,0.5844901505278863,0.5807505618826374,0.5855855855855856,0.5872853986061534,0.5744801405178763,0.555716443207708,0.6214705271309044
13,0.3694826902374072,0.5773509358415019,0.6387330726953369,0.640092923111791,0.6484408937239126,0.6479498366290819,0.6423215668498687,0.642623755831303,0.6128581411600279,0.3694826902374072,0.3694826902374072,0.3694826902374072,0.3694826902374072,0.3694826902374072,0.3694826902374072,0.3694826902374072,0.3694826902374072,0.3694826902374072,0.5816193552042609,0.6355223147675978,0.6415283207736038,0.6445879842106257,0.6475343267796098,0.6470432696847791,0.6405839802066217,0.3694826902374072,0.4999150093489716,0.5931780837441215,0.6287986099306854,0.6394507715262432,0.639148582544809,0.6389597144314125,0.6431903601714922,0.3694826902374072,0.3694826902374072,0.5869076623793605,0.5900806466844203,0.5868321151340019,0.5895518159669103,0.5830547528660737,0.5869454360020397,0.5881164183050975,0.5862655107938127,0.5826392430166015,0.5852078493587928,0.5903828356658546,0.5867187942659641,0.5858500009443406,0.5859633218123784,0.5863032844164919,0.5886074753999282,0.585774453698982,0.582034865053733,0.5835458099609043,0.5784757503835071,0.6484408937239126
14,0.37003040776625684,0.5201050106710484,0.5997318072789771,0.6274954199482501,0.6278731561750429,0.6156345024269553,0.623604736812284,0.6213005458288478,0.6165788429939373,0.37003040776625684,0.37003040776625684,0.37003040776625684,0.37003040776625684,0.37003040776625684,0.37003040776625684,0.37003040776625684,0.37003040776625684,0.37003040776625684,0.5381608023117457,0.5900239862504013,0.6270799100987781,0.6272687782121744,0.6218671501690369,0.6162766540125031,0.6211116777154513,0.37003040776625684,0.5445823181672238,0.6288552703647043,0.6287797231193457,0.6234914159442462,0.5880975314937579,0.5888152303246643,0.620393978884545,0.37003040776625684,0.37003040776625684,0.5818271101289969,0.5856800196422838,0.5843201692258296,0.5814493739022041,0.5885508149659093,0.5896084764009293,0.5795229191455606,0.5824692617145447,0.5907416850813078,0.5873420590401722,0.5880597578710787,0.5807316750712977,0.5831491869227718,0.5868510019453416,0.5851134153020946,0.5857933405103216,0.583451375904206,0.588777456701985,0.5863221712278316,0.5617511291864891,0.6288552703647043
15,0.3746199029217897,0.5698339849283246,0.5963132944265019,0.6535403327856159,0.6539180690124087,0.6523693504825581,0.6517271988970103,0.6484408937239126,0.6088919107787032,0.3746199029217897,0.3746199029217897,0.3746199029217897,0.3746199029217897,0.3746199029217897,0.3746199029217897,0.3746199029217897,0.3746199029217897,0.3746199029217897,0.5609949572213723,0.6036791508489622,0.6534647855402572,0.6547490887113528,0.6541824843711637,0.6485542145919504,0.6492341398001775,0.3746199029217897,0.5608816363533344,0.5839990934330557,0.6534647855402572,0.6465899862126278,0.6462500236085141,0.6454945511549285,0.6457211928910042,0.3746199029217897,0.3746199029217897,0.5856611328309441,0.5812038453547888,0.5856989064536234,0.5812038453547888,0.5873231722288326,0.5853211702268306,0.5802595047878066,0.5828281111299979,0.5837346780743007,0.5805616937692409,0.5747823294993106,0.588040871059739,0.5753489338394999,0.5781064082950875,0.5802595047878066,0.5869832096247191,0.5821481859217709,0.5803728256558445,0.5802595047878066,0.5820516533304793,0.6547490887113528
16,0.3711069560126164,0.5720626286664022,0.5598995221636731,0.6385064309592612,0.6387330726953369,0.64383251175704,0.6401684703571496,0.639412997903564,0.6147468222939921,0.3711069560126164,0.3711069560126164,0.3711069560126164,0.3711069560126164,0.3711069560126164,0.3711069560126164,0.3711069560126164,0.3711069560126164,0.3711069560126164,0.5695317959468903,0.5746690086312728,0.6380153738644304,0.6397529605076775,0.6432281337941715,0.6424348877179066,0.639828507753036,0.3711069560126164,0.5483785672464918,0.5900050994390617,0.639299677035526,0.607796475721004,0.6084008536838725,0.6089296844013825,0.6365044289572591,0.3711069560126164,0.3711069560126164,0.5850945284907549,0.5908738927606852,0.5861521899257748,0.5847545658866413,0.5825259221485637,0.5848678867546792,0.5877009084556254,0.5832058473567907,0.5819970914310537,0.5860766426804163,0.5810527508640716,0.578030861049729,0.587776455700984,0.5789374279940318,0.5856611328309441,0.589098532494759,0.5830169792433944,0.5847545658866413,0.5755755755755756,0.569987877465166,0.64383251175704
17,0.36867055734980264,0.5679264169830207,0.6387519595066765,0.6502729144238578,0.6528792943887284,0.6528037471433698,0.6486864222713279,0.6466844202693259,0.6235291895669254,0.36867055734980264,0.36867055734980264,0.36867055734980264,0.36867055734980264,0.36867055734980264,0.36867055734980264,0.36867055734980264,0.36867055734980264,0.36867055734980264,0.5774831435208794,0.6418493965663777,0.65068842427333,0.6542769184278618,0.6523126900485391,0.6509906132547641,0.6483086860445351,0.36867055734980264,0.531399323852154,0.5811471849207698,0.6418493965663777,0.6348612763707103,0.6389408276200729,0.6438513985683797,0.643095926114794,0.36867055734980264,0.36867055734980264,0.5866243602092659,0.5926303662152719,0.5902128543637978,0.5818271101289969,0.5813738266568456,0.5880597578710787,0.5845845845845846,0.5894573819102121,0.5902884016091563,0.5901373071184391,0.5880975314937579,0.5885885885885885,0.5863977184731902,0.58798421062572,0.5908172323266663,0.5883997204751922,0.5854533779062081,0.5898728917596842,0.5761610667271044,0.5820719391648812,0.6542769184278618
18,0.37495986552590327,0.5720626286664022,0.5966154834079362,0.6545602205979565,0.6551268249381457,0.6530115020681059,0.6524826713505959,0.6493474606682154,0.6095718359869303,0.37495986552590327,0.37495986552590327,0.37495986552590327,0.37495986552590327,0.37495986552590327,0.37495986552590327,0.37495986552590327,0.37495986552590327,0.37495986552590327,0.5626192229965815,0.6046990386613028,0.6545602205979565,0.65595784463709,0.6545602205979565,0.6493474606682154,0.650102933121801,0.37495986552590327,0.5617126560522787,0.5858122273216613,0.6549379568247493,0.6479120630064026,0.6467033070806656,0.6464766653445899,0.6459856082497591,0.37495986552590327,0.37495986552590327,0.5832058473567907,0.5850945284907549,0.5828281111299979,0.5835458099609043,0.5801084102970896,0.5821859595444501,0.5804105992785238,0.5824126012805259,0.5844523769052071,0.5844901505278863,0.5846034713959243,0.5769354259920297,0.5818459969403366,0.578030861049729,0.5827903375073187,0.5839990934330557,0.5882675127958147,0.5861521899257748,0.5828658847526772,0.5829246437212895,0.65595784463709
19,0.3702570495023325,0.5723459308364969,0.6336525204449732,0.634294672030521,0.6412827922261884,0.6407539615086785,0.6395452055829415,0.6397718473190172,0.614123557519784,0.3702570495023325,0.3702570495023325,0.3702570495023325,0.3702570495023325,0.3702570495023325,0.3702570495023325,0.3702570495023325,0.3702570495023325,0.3702570495023325,0.5775209171435587,0.6307061778759891,0.635616748824296,0.5643756964511681,0.6404517725272443,0.6403006780365271,0.6382231287891665,0.3702570495023325,0.4988006874799328,0.5873420590401722,0.624284662020511,0.6374298827129016,0.6370143728634294,0.6367121838819952,0.6406406406406406,0.3702570495023325,0.3702570495023325,0.5851511889247738,0.5795229191455606,0.5799762026177121,0.5857177932649631,0.5858311141330009,0.5817137892609591,0.5883997204751922,0.5875687007762479,0.583300281413489,0.5837913385083197,0.5840935274897538,0.5953500670481803,0.5891174193060985,0.5894573819102121,0.5850756416794153,0.5848867735660188,0.579296277409485,0.5883241732298337,0.5896840236462878,0.5724620497506591,0.6412827922261884
20,0.3725234668630895,0.5819404309970347,0.6351634653521446,0.6419627174344156,0.6446068710219653,0.6440780403044554,0.6430581524921147,0.6321038019151227,0.6196762800536385,0.3725234668630895,0.3725234668630895,0.3725234668630895,0.3725234668630895,0.3725234668630895,0.3725234668630895,0.3725234668630895,0.3725234668630895,0.3725234668630895,0.5726858934406104,0.6381853551664872,0.6410183768674335,0.6437003040776625,0.6431714733601526,0.6314616503295749,0.6276842880616466,0.3725234668630895,0.5801650707311085,0.6305928570079513,0.6475532135909494,0.6485353277806108,0.5883997204751922,0.6214516403195649,0.6354656543335788,0.3725234668630895,0.3725234668630895,0.5759344249910288,0.5829980924320547,0.5759344249910288,0.583564696772244,0.5856422460196045,0.586775454699983,0.578238615974465,0.5837913385083197,0.5826581298279412,0.5812982794114869,0.5804672597125428,0.5824314880918654,0.5850000944340566,0.5785408049558993,0.5827336770732997,0.5850000944340566,0.57903186205073,0.5876820216442858,0.5848867735660188,0.579825108126995,0.6485353277806108
21,0.37492209190322395,0.5713827034581752,0.5952934066141613,0.654106937125805,0.6542958052392015,0.6521049351238031,0.6517649725196895,0.648629761837309,0.6149356904073885,0.37492209190322395,0.37492209190322395,0.37492209190322395,0.37492209190322395,0.37492209190322395,0.37492209190322395,0.37492209190322395,0.37492209190322395,0.37492209190322395,0.562430354883185,0.6030369992634144,0.65384252176705,0.6548624095793907,0.6535781064082951,0.6485542145919504,0.6492719134228568,0.37492209190322395,0.5610327308440516,0.5858500009443406,0.6539558426350879,0.6471188169301377,0.6457967401363628,0.6453434566642113,0.6455323247776078,0.37492209190322395,0.37492209190322395,0.5819593178083744,0.5812793926001473,0.5857366800763028,0.5822237331671294,0.5844523769052071,0.5856989064536234,0.5805616937692409,0.5812416189774681,0.5794662587115418,0.5844146032825278,0.5844523769052071,0.5751222921034241,0.5833569418475079,0.5887963435133247,0.581506034336223,0.5821104122990916,0.5767843315013126,0.5793907114661832,0.5795795795795796,0.5824937446181332,0.6548624095793907
22,0.37023816269099286,0.5491340397000775,0.5912516289874781,0.6516516516516516,0.6518782933877274,0.6515761044062931,0.6502918012351975,0.6504806693485938,0.5963888416718606,0.37023816269099286,0.37023816269099286,0.37023816269099286,0.37023816269099286,0.37023816269099286,0.37023816269099286,0.37023816269099286,0.37023816269099286,0.37023816269099286,0.557217594953444,0.5824503749032051,0.6516138780289724,0.6528226339547094,0.6508584055753867,0.651160594556821,0.6504428957259146,0.37023816269099286,0.5430524864487128,0.6500273858764425,0.6513116890475381,0.6519538406330859,0.6499140650084047,0.6495363287816118,0.5929136683853665,0.37023816269099286,0.37023816269099286,0.5873987194741912,0.5855855855855856,0.5907227982699681,0.58430128241449,0.5744801405178763,0.588569701777249,0.5861144163030956,0.5836213572062628,0.5839990934330557,0.5847167922639621,0.5819970914310537,0.5801084102970896,0.584830113132,0.584830113132,0.5830547528660737,0.5807505618826374,0.5836969044516215,0.5833947154701872,0.5813927134681852,0.5788562846564245,0.6528226339547094
