,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,average_model,optimal_clustering
10,0.4203143128361987,0.5413985866469782,0.5829553844531168,0.5847836022923039,0.5778223112892451,0.5752206166719404,0.5747284041767746,0.571915761347256,0.5550399043701438,0.5613683507365609,0.4207362092606265,0.4207362092606265,0.4207362092606265,0.4203143128361987,0.4203143128361987,0.4203143128361987,0.4203143128361987,0.4203143128361987,0.5431564884154273,0.5832366487360686,0.5839398094434483,0.5767675702281756,0.5744471398938227,0.5833069648068065,0.5835882290897585,0.4203143128361987,0.5418907991421439,0.5617902471609887,0.54167985092993,0.5722673417009457,0.5827444362409029,0.5827444362409029,0.5827444362409029,0.5419611152128819,0.5629856203635341,0.5295151706922617,0.5173504904545934,0.5271947403579088,0.5262103153675772,0.5228351439721548,0.5190380761523046,0.5231164082551067,0.5167176458179517,0.529022958197096,0.529022958197096,0.5158035368983581,0.5151003761909785,0.5201631332841121,0.5157332208276202,0.5293042224800478,0.5146784797665507,0.5187568118693527,0.5232570403965826,0.5126393137151496,0.5268431600042189,0.5231867243258447,0.5178427029497592,0.5200928172133741,0.5527429127260368,0.5847836022923039
11,0.41644692894561053,0.5511725204795556,0.5733923988327533,0.5729705024083255,0.5731111345498013,0.5970889146714482,0.5970889146714482,0.595120064690785,0.5679077453151918,0.5857680272826354,0.41693914144077626,0.41693914144077626,0.41693914144077626,0.41644692894561053,0.41644692894561053,0.41644692894561053,0.41644692894561053,0.41644692894561053,0.548289561579299,0.5721970256302078,0.5736736631157051,0.5893541468902718,0.5982139718032556,0.5697359631543789,0.6035579931793411,0.41644692894561053,0.5447034419716626,0.5847132862215659,0.6002531378546567,0.6053158949477904,0.6058081074429561,0.6058081074429561,0.601729775340154,0.5494849347818443,0.5853461308582076,0.5215694546988714,0.5156629047568821,0.5285307457019301,0.5210069261329677,0.5041310691558556,0.5237492528917485,0.5132018422810534,0.5155222726154063,0.5283901135604543,0.5278275849945505,0.5220616671940372,0.5236086207502725,0.5279682171360265,0.5169285940301656,0.5307105438948072,0.5237492528917485,0.5297964349752136,0.5191083922230426,0.5215694546988714,0.526772843933481,0.5183349154449249,0.5231164082551067,0.528952642126358,0.5635325231359405,0.6058081074429561
12,0.39429736666315085,0.650951024856731,0.6593186372745491,0.6626938086699715,0.6626938086699715,0.6626938086699715,0.6623422283162816,0.6623422283162816,0.650951024856731,0.6584045283549556,0.39542242379495834,0.39542242379495834,0.39542242379495834,0.39429736666315085,0.39429736666315085,0.39429736666315085,0.39429736666315085,0.39429736666315085,0.6567169426572443,0.6605843265478325,0.663748549731041,0.6624828604577576,0.6623422283162816,0.6623422283162816,0.6412474070948916,0.39429736666315085,0.6605843265478325,0.6594592694160251,0.6644517104384207,0.6586154765671695,0.6550996730302711,0.6407551945997257,0.6409661428119396,0.6543261962521534,0.6582638962134796,0.5155222726154063,0.5304995956825933,0.5327497099462082,0.533312238512112,0.5392187884541012,0.5359842492001547,0.5341560313609676,0.5303589635411173,0.5350701402805611,0.5267025278627431,0.5272650564286467,0.5288120099848821,0.5333825545828499,0.5444924937594487,0.5292339064093099,0.539500052737053,0.5177020708082832,0.5358436170586788,0.5314840206729248,0.5387968920296734,0.5299370671166895,0.51608480118131,0.518123967232711,0.6281061147636402,0.6644517104384207
13,0.41848609499701156,0.554618007945716,0.5607355060999192,0.5603136096754914,0.5804943219772879,0.6063003199381218,0.6063003199381218,0.5926590022149563,0.5937137432760258,0.5977920753788278,0.41876735927996345,0.41876735927996345,0.41876735927996345,0.41848609499701156,0.41848609499701156,0.41848609499701156,0.41848609499701156,0.41848609499701156,0.5519459972576732,0.5598917132510636,0.5564462257849031,0.5865415040607531,0.6046127342404106,0.601729775340154,0.6065815842210738,0.41848609499701156,0.548289561579299,0.5968076503884963,0.6107302323946138,0.6083394859895229,0.6086207502724748,0.6084801181309989,0.6014485110572021,0.5530710543894807,0.597510811095876,0.5162957493935239,0.5278979010652884,0.5230460921843687,0.5168582779594276,0.5280385332067644,0.5191083922230426,0.5126393137151496,0.5344372956439194,0.5286713778434061,0.5129908940688395,0.5169285940301656,0.522483563618465,0.5262806314383153,0.5197412368596843,0.5146784797665507,0.5215694546988714,0.5284604296311922,0.5286713778434061,0.5250852582357698,0.515873852969096,0.5293042224800478,0.5252962064479837,0.5297261189044756,0.567097808352247,0.6107302323946138
14,0.41345849593924694,0.5538796892029674,0.6224378581724853,0.6223675421017474,0.6223675421017474,0.6247582885068382,0.6002179798192877,0.6003586119607637,0.5708961783215554,0.6175860492915656,0.41310691558555707,0.41310691558555707,0.41310691558555707,0.41345849593924694,0.41345849593924694,0.41345849593924694,0.41345849593924694,0.41345849593924694,0.5494497767464754,0.6225784903139613,0.6227191224554371,0.6068276904686566,0.6239144956579826,0.5943817459480364,0.5895299370671166,0.41345849593924694,0.5444573357240797,0.61674225644271,0.6262349259923355,0.6174454171500896,0.6199064796259185,0.6199064796259185,0.6199064796259185,0.5516998910100903,0.6128748725521218,0.5161902752874169,0.5251907323418767,0.5247688359174489,0.5296909608691066,0.5306050697887003,0.5284252715958232,0.53095665014239,0.5165418556411068,0.531237914425342,0.5218155609464543,0.5329958161937911,0.5218858770171922,0.5126041556797806,0.5325036036986254,0.526667369827374,0.5152058502970854,0.535316246528144,0.5235734627149035,0.5178075449143902,0.5235031466441655,0.5258938930492564,0.5184403895510319,0.5275111626762297,0.5813420212745178,0.6262349259923355
15,0.3934184157789263,0.651126815033576,0.6601272720880357,0.6639243399078859,0.6639243399078859,0.6639243399078859,0.6630102309882924,0.6630102309882924,0.6504939703969342,0.6582287381781106,0.3944028407692578,0.3944028407692578,0.3944028407692578,0.3934184157789263,0.3934184157789263,0.3934184157789263,0.3934184157789263,0.3934184157789263,0.6567521006926132,0.6606898006539395,0.6651197131104314,0.6627992827760785,0.6630102309882924,0.6630102309882924,0.6413528812009985,0.3934184157789263,0.6606898006539395,0.659424111380656,0.665963505959287,0.6581584221073726,0.6546426185704742,0.6407200365643568,0.6412825651302605,0.6545723024997363,0.6580881060366347,0.5152761663678234,0.5383398375698766,0.5251204162711388,0.5358787750940478,0.5371444643673311,0.5348240340329783,0.533347396547481,0.5271595823225398,0.5341208733255985,0.5342615054670745,0.5247688359174489,0.5130963681749464,0.5393945786309461,0.5256126287663045,0.5450901803607214,0.539464894701684,0.5240656752100693,0.5389023661357804,0.5322223394156734,0.5379882572161867,0.5355271947403579,0.5324332876278873,0.5389023661357804,0.6283730554025531,0.665963505959287
16,0.42558801814154623,0.5615089828780367,0.6261294518862286,0.6259185036740147,0.6183946841050522,0.6228949126322821,0.6045424181696727,0.603909573533031,0.6139647716485602,0.6239496536933516,0.42537706992933233,0.42537706992933233,0.42537706992933233,0.42558801814154623,0.42558801814154623,0.42558801814154623,0.42558801814154623,0.42558801814154623,0.5571493864922828,0.6258481876032768,0.6262700840277046,0.590971416517245,0.6207854305101431,0.6078472734943572,0.6134725591533945,0.42558801814154623,0.552508525823577,0.623176176915234,0.6302781000597687,0.6238793376226136,0.6163555180536512,0.6163555180536512,0.6163555180536512,0.5595401328973737,0.6204338501564532,0.5276869528530745,0.5205147136378019,0.5207959779207538,0.5207256618500158,0.5108110958759624,0.5257884189431494,0.5207959779207538,0.5136237387054812,0.5254368385894597,0.5153816404739303,0.5138346869176951,0.5227648279014169,0.511654888724818,0.520303765425588,0.5183349154449249,0.5197412368596843,0.5105298315930106,0.5136940547762191,0.5151003761909785,0.5216397707696094,0.5166473297472137,0.5110923601589143,0.516155117252048,0.5872316432735517,0.6302781000597687
17,0.3912386175860493,0.648736068628485,0.6557676757022818,0.6631508631297683,0.6631508631297683,0.6631508631297683,0.6625883345638646,0.6625883345638646,0.5917800513307316,0.655205147136378,0.39243399078859476,0.39243399078859476,0.39243399078859476,0.3912386175860493,0.3912386175860493,0.3912386175860493,0.3912386175860493,0.3912386175860493,0.6535175614386668,0.6568927328340892,0.663713391695672,0.6588615828147523,0.6625883345638646,0.6625883345638646,0.6419857258376402,0.3912386175860493,0.6568927328340892,0.6561895721267096,0.6644165524030518,0.6585803185318004,0.655205147136378,0.6417747776254263,0.6420560419083782,0.6513377632457898,0.6549941989241641,0.5375663607917589,0.5385507857820905,0.5260345251907323,0.5235031466441655,0.5401680554090638,0.5202686073902191,0.5375663607917589,0.535386562598882,0.5318004429912456,0.5310269662131281,0.5384101536406145,0.5472699785535984,0.5344724536792884,0.5479731392609781,0.5252610484126147,0.5412931125408712,0.531097282283866,0.5382695214991386,0.5320817072741976,0.518370073480294,0.5304644376472243,0.5201279752487431,0.535316246528144,0.624674950941519,0.6644165524030518
18,0.3927504131069156,0.6495447034419717,0.6570685230109341,0.659388953345287,0.659388953345287,0.659388953345287,0.6591076890623352,0.6591076890623352,0.6456773195513835,0.6560137819498646,0.3938051541679851,0.3938051541679851,0.3938051541679851,0.3927504131069156,0.3927504131069156,0.3927504131069156,0.3927504131069156,0.3927504131069156,0.6542558801814155,0.6588967408501213,0.6600217979819287,0.6604436944063565,0.6591076890623352,0.6591076890623352,0.6203635340857153,0.3927504131069156,0.6588967408501213,0.6576310515768379,0.6606546426185704,0.6560840980206026,0.6534824034032978,0.6203635340857153,0.6203635340857153,0.6522167141300144,0.6558028337376507,0.5389375241711493,0.5383749956052456,0.5322574974510424,0.5339450831487537,0.5290932742678339,0.537249938473438,0.5364061456245826,0.5298667510459516,0.5347185599268713,0.528741693914144,0.5380937313222937,0.5138346869176951,0.5284604296311922,0.5218507189818233,0.5288120099848821,0.53753120275639,0.5237492528917485,0.5399219491614808,0.526913476074957,0.5359139331294167,0.5250852582357698,0.5206553457792779,0.5376015188271279,0.6235043185786777,0.6606546426185704
19,0.42618570474281897,0.5651302605210421,0.6116794993495763,0.6120310797032662,0.5789825264564216,0.5908659424111381,0.5986007101923144,0.6048588404879935,0.6161797278768062,0.6260942938508596,0.42646696902577086,0.42646696902577086,0.42646696902577086,0.42618570474281897,0.42618570474281897,0.42618570474281897,0.42618570474281897,0.42618570474281897,0.5607003480645502,0.6126639243399079,0.6013430369510951,0.5888970924304749,0.5929051084625391,0.5939598495236086,0.6000773476778117,0.42618570474281897,0.5562704356080582,0.6256723974264318,0.6183595260696833,0.6261646099215976,0.5981084976971487,0.5981084976971487,0.5981084976971487,0.563372358752593,0.625320817072742,0.5210420841683366,0.5219561930879303,0.5149245860141335,0.5154167985092993,0.524628203775973,0.5213936645220265,0.5256829448370425,0.5170340681362725,0.5167528038533207,0.5179481770558662,0.5297612769398446,0.5277221108884436,0.5098618289209998,0.520198291319481,0.5178778609851281,0.5177372288436523,0.5355975108110959,0.5187919699047218,0.5154871145800373,0.5232921984319516,0.5254016805540906,0.509580564638048,0.5211827163098126,0.5784043720970206,0.6261646099215976
20,0.3849804872903702,0.638118341947052,0.6428998347572338,0.6559786239144957,0.6570333649755652,0.6570333649755652,0.6568224167633513,0.6568224167633513,0.5993038708996942,0.6464859543648701,0.38617586049291563,0.38617586049291563,0.38617586049291563,0.3849804872903702,0.3849804872903702,0.3849804872903702,0.3849804872903702,0.3849804872903702,0.6443061561719932,0.6459234257989663,0.6540097739338325,0.5643567837429244,0.6568224167633513,0.6568224167633513,0.6506346025384101,0.3849804872903702,0.6459234257989663,0.6464859543648701,0.5958583834335337,0.6571036810463031,0.6571036810463031,0.6548535667826881,0.6537988257216186,0.6409309847765707,0.6469781668600358,0.5431213303800584,0.5370038322258552,0.5359490911647857,0.5404493196920156,0.5261751573322083,0.5379179411454488,0.5317301269205077,0.5341911893963366,0.5334880286889568,0.5429806982385824,0.5392539464894701,0.5422775375312028,0.5470590303413845,0.5414337446823472,0.543965123228914,0.5379179411454488,0.5283549555250853,0.53095665014239,0.5391133143479943,0.5329255001230532,0.535175614386668,0.5477621910487642,0.5349646661744542,0.6144765163855976,0.6571036810463031
21,0.4268185493794607,0.563231726611117,0.5851703406813628,0.5862250817424323,0.5923425798966354,0.6120310797032662,0.6020461976584749,0.591076890623352,0.6127342404106458,0.6239144956579826,0.4270294975916746,0.4270294975916746,0.4270294975916746,0.4268185493794607,0.4268185493794607,0.4268185493794607,0.4268185493794607,0.4268185493794607,0.5592237105790528,0.5878423513694054,0.546074605351053,0.5898815174208065,0.6129451886228597,0.6049291565587315,0.6035228351439722,0.4268185493794607,0.5546531659810849,0.6241254438701965,0.6007805083851915,0.6240551277994586,0.6159687796645923,0.6159687796645923,0.6159687796645923,0.5615441409134058,0.6237738635165067,0.5185107056217698,0.5315894947790317,0.5208311359561227,0.5143620574482298,0.520198291319481,0.5194951306121014,0.5179481770558662,0.524628203775973,0.5145026895897057,0.5175262806314384,0.5303238055057483,0.5283549555250853,0.5232218823612137,0.513799528882326,0.528847168020251,0.5157683788629891,0.5291987483739409,0.522518721653834,0.5232218823612137,0.5235031466441655,0.5213936645220265,0.5291987483739409,0.5171043842070105,0.5765396940730063,0.6241254438701965
