,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,average_model,optimal_clustering
10,0.4248875108707982,0.5487578931447801,0.5884599387454154,0.5889892993534238,0.576435890649223,0.5737134646651794,0.5728816122811661,0.5669073997050705,0.548379778424774,0.5625968918970016,0.4255681173668091,0.4255681173668091,0.4255681173668091,0.4248875108707982,0.4248875108707982,0.4248875108707982,0.4248875108707982,0.4248875108707982,0.5522365485688358,0.5874768404733997,0.5923167088894771,0.5777214806972435,0.5734865958331757,0.5857375127613718,0.5857375127613718,0.4248875108707982,0.5518584338488297,0.5628237607290052,0.5431617952886906,0.5709154157371347,0.586191250425379,0.586191250425379,0.586191250425379,0.5507997126328128,0.564563088441033,0.5225167315763602,0.5207774038643325,0.525314780504405,0.5218361250803494,0.5199455514803192,0.5289446818164631,0.5250879116724014,0.5287934359284607,0.5234242069043747,0.5194918138163118,0.5210042726963361,0.5300034030324801,0.5142738306802284,0.5157862895602526,0.5229704692403675,0.5209286497523349,0.5213823874163421,0.5212311415283397,0.5217605021363482,0.5205869460794406,0.5889892993534238
11,0.4220138389987522,0.5588913676409423,0.5767383824252278,0.5769652512572314,0.5774189889212387,0.5971565773055545,0.5963247249215412,0.6001814950656029,0.5615381706809847,0.5885355616894166,0.42231633077475705,0.42231633077475705,0.42231633077475705,0.4220138389987522,0.4220138389987522,0.4220138389987522,0.4220138389987522,0.4220138389987522,0.5564714334329035,0.5762090218172193,0.5740915793851855,0.5927704465534843,0.5976103149695617,0.5682686126970923,0.6042651340416683,0.4220138389987522,0.5526146632888418,0.5871743486973948,0.600559609785609,0.6060800846976973,0.6063825764737021,0.6064581994177033,0.601315839225621,0.5570764169849132,0.5883086928574129,0.5270541082164328,0.5254660263924075,0.5052747003440844,0.5149544371762392,0.5238023216243808,0.5276590917684425,0.508375241048134,0.5279615835444473,0.5147275683442356,0.5255416493364087,0.5244829281203918,0.5260710099444171,0.5258441411124135,0.5225923545203615,0.5164668960562635,0.5157106666162514,0.5225167315763602,0.5213823874163421,0.5115514046961849,0.5310649250982749,0.6064581994177033
12,0.39807917722236924,0.6614738911785836,0.6688849396907022,0.6671456119786743,0.6671456119786743,0.6663893825386622,0.6663893825386622,0.6663893825386622,0.6573902522025182,0.6674481037546792,0.39936476727038983,0.39936476727038983,0.39936476727038983,0.39807917722236924,0.39807917722236924,0.39807917722236924,0.39807917722236924,0.39807917722236924,0.6660868907626574,0.6701705297387227,0.6683555790826937,0.6715317427307446,0.6663893825386622,0.6663893825386622,0.6422656634022762,0.39807917722236924,0.6701705297387227,0.6689605626347034,0.6690361855787046,0.6618520058985896,0.6576927439785231,0.6415850569062653,0.6418875486822702,0.6642719401066284,0.6678262184746853,0.5370741482965932,0.5357885582485726,0.5247476084243959,0.5196808711763149,0.5366960335765871,0.5342760993685484,0.5273944114644383,0.542065262600673,0.5500056717208001,0.5371497712405944,0.5332173781525315,0.5337467387605399,0.5343517223125497,0.5133285438802132,0.526184444360419,0.5109086096721746,0.5109086096721746,0.5334442469845351,0.5271675426324347,0.5747595820571961,0.6701705297387227
13,0.42745869096683936,0.5657730555450524,0.5687223503610995,0.5455061065527281,0.585813135705373,0.6088025106817408,0.6096343630657541,0.5957197413695315,0.6026770522176428,0.6103905925057662,0.428063674518849,0.428063674518849,0.428063674518849,0.42745869096683936,0.42745869096683936,0.42745869096683936,0.42745869096683936,0.42745869096683936,0.5644118425530306,0.5449011230007185,0.5732597270011721,0.5776458577532423,0.6069119370817105,0.6038870193216622,0.6041138881536658,0.42745869096683936,0.5608575641849737,0.6098612318977578,0.6164404280258631,0.6050969864256815,0.6057019699776912,0.6051726093696828,0.59624910197754,0.5647143343290354,0.6103905925057662,0.5225167315763602,0.5213067644723409,0.5099633228721594,0.521684879192347,0.5213823874163421,0.5295496653684728,0.508375241048134,0.524936665784399,0.535750746776572,0.5219117480243506,0.5191136990963058,0.5197186826483154,0.5179037319922865,0.5194161908723106,0.5353726320565659,0.5154081748402465,0.5226679774643627,0.5172987484402768,0.5154081748402465,0.5376469220761579,0.6164404280258631
14,0.42216508488675464,0.5619162854009907,0.626498279578024,0.6266495254660264,0.6237002306499791,0.626498279578024,0.5953416266495255,0.5847544144893561,0.5613113018489809,0.6227927553219647,0.4216357242787462,0.4216357242787462,0.4216357242787462,0.42216508488675464,0.42216508488675464,0.42216508488675464,0.42216508488675464,0.42216508488675464,0.5566983022649071,0.6265739025220252,0.6259689189700155,0.6022989374976367,0.6248345748099974,0.5885355616894166,0.5827882179453246,0.42216508488675464,0.5518584338488297,0.6231708700419707,0.6305819185540893,0.6230952470979695,0.6193897228419102,0.6193897228419102,0.6193897228419102,0.5594207282489507,0.6165160509698643,0.520248043256324,0.5372632056565962,0.5211555185843385,0.5297009112564752,0.513063863576209,0.5294740424244716,0.5275078458804401,0.5247097969523954,0.5227436004083639,0.5207017809203313,0.5194918138163118,0.5207774038643325,0.5129126176882066,0.5254660263924075,0.524936665784399,0.5110976670321775,0.514878814232238,0.5194918138163118,0.5306840095284909,0.5440804740158164,0.6305819185540893
15,0.400499111430408,0.6595833175785534,0.667372480810678,0.6663893825386622,0.6663893825386622,0.6657843989866525,0.6657843989866525,0.6657843989866525,0.6567096457065074,0.666691874314667,0.4014822097024237,0.4014822097024237,0.4014822097024237,0.400499111430408,0.400499111430408,0.400499111430408,0.400499111430408,0.400499111430408,0.6646500548266344,0.6690361855787046,0.6675993496426816,0.6700949067947215,0.6657843989866525,0.6657843989866525,0.6421144175142738,0.400499111430408,0.6690361855787046,0.6682799561386925,0.6684312020266949,0.6604151699625667,0.6560290392104965,0.6412825651302605,0.6415850569062653,0.6623813665065981,0.6670699890346731,0.5350323288085606,0.5363935418005823,0.5178659205202859,0.5425946232086815,0.5379060006806065,0.5384353612886149,0.5258819525844141,0.5171096910802737,0.512874806216206,0.5205883465043294,0.519000264680304,0.5324611487125194,0.5346542140885545,0.5367716565205883,0.528377509736454,0.5352591976405642,0.5364691647445835,0.5263356902484214,0.5319317881045109,0.5749052262456429,0.6690361855787046
16,0.43078610050289257,0.5737890876091806,0.6382198358982115,0.6380685900102091,0.62937195145007,0.632245623322116,0.6081975271297312,0.6193897228419102,0.6220365258819526,0.6360267705221764,0.43055923167088894,0.43055923167088894,0.43055923167088894,0.43078610050289257,0.43078610050289257,0.43078610050289257,0.43078610050289257,0.43078610050289257,0.5685711044730971,0.6382198358982115,0.6376904752902031,0.5917873482814686,0.6299013120580784,0.61500359208984,0.6212802964419405,0.43078610050289257,0.5635799901690173,0.6354974099141679,0.6423034748742769,0.6360267705221764,0.6235489847619767,0.6235489847619767,0.6235489847619767,0.5712935304571407,0.6317918856581086,0.5199455514803192,0.5347676485045563,0.5197943055923168,0.5275834688244413,0.531062124248497,0.5233485839603735,0.5235754527923772,0.5218361250803494,0.5250879116724014,0.5160131583922563,0.5155594207282489,0.5171475025522744,0.5192649449843082,0.5139713389042235,0.5166937648882671,0.5275078458804401,0.5223654856883578,0.5180549778802889,0.5229704692403675,0.5564770351324592,0.6423034748742769
17,0.39357961205429726,0.6513026052104208,0.6588648996105418,0.6647634892426362,0.6647634892426362,0.6645366204106326,0.6645366204106326,0.6645366204106326,0.5883843158014141,0.6579574242825273,0.394562710326313,0.394562710326313,0.394562710326313,0.39357961205429726,0.39357961205429726,0.39357961205429726,0.39357961205429726,0.39357961205429726,0.6559156047944946,0.6600748667145612,0.6660490792906568,0.6615873255945854,0.6645366204106326,0.6645366204106326,0.6413203766022612,0.39357961205429726,0.6600748667145612,0.6592430143305479,0.6665028169546641,0.6600748667145612,0.6565962112905055,0.6411691307142587,0.6415472454342648,0.6541006541384656,0.6579574242825273,0.5359019926645744,0.5188868302643022,0.5278859606004461,0.5446742541687147,0.5252391575604038,0.5163156501682611,0.5353726320565659,0.5186599614322985,0.5157106666162514,0.5250879116724014,0.5374144515445987,0.5389269104246228,0.5379438121526071,0.5334064355125345,0.534313910840549,0.5163912731122623,0.5396075169206337,0.5311377471924982,0.5279615835444473,0.567484374759302,0.6665028169546641
18,0.3978523083903656,0.6583733504745339,0.6653306613226453,0.6662381366506598,0.6662381366506598,0.6658600219306537,0.6658600219306537,0.6658600219306537,0.6510379249064167,0.6638182024426211,0.3988354066623814,0.3988354066623814,0.3988354066623814,0.3978523083903656,0.3978523083903656,0.3978523083903656,0.3978523083903656,0.3978523083903656,0.6629863500586077,0.666313759594661,0.6672968578666767,0.6682043331946913,0.6658600219306537,0.6658600219306537,0.6182175672098915,0.3978523083903656,0.666313759594661,0.6653306613226453,0.6675993496426816,0.6623057435625969,0.6590539569705449,0.6182175672098915,0.6182175672098915,0.66124702234658,0.6632888418346127,0.5197564941203161,0.5210420841683366,0.5425190002646803,0.5435020985366961,0.5270162967444323,0.5394184595606307,0.5278481491284456,0.5443339509207094,0.5291337391764661,0.5410821643286573,0.5354104435285666,0.5388890989526223,0.5322342798805157,0.5164290845842628,0.5270162967444323,0.5361666729685787,0.5332173781525315,0.5342760993685484,0.5291337391764661,0.5716226303060348,0.6675993496426816
19,0.43585283775097367,0.5732597270011721,0.6129617726018074,0.6138692479298219,0.5741672023291867,0.5874012175293984,0.5953416266495255,0.599122773849586,0.6201459522819224,0.6313381479941014,0.4359284606949749,0.4359284606949749,0.4359284606949749,0.43585283775097367,0.43585283775097367,0.43585283775097367,0.43585283775097367,0.43585283775097367,0.5691004650811056,0.6147011003138352,0.6004839868416078,0.5846031686013536,0.5894430370174311,0.5947366430975158,0.5994252656255908,0.43585283775097367,0.564563088441033,0.6314893938821038,0.6200703293379212,0.6317162627141074,0.5968540855295497,0.5968540855295497,0.5968540855295497,0.5715203992891443,0.6317162627141074,0.5222898627443566,0.5134419782962151,0.5194918138163118,0.5068627821681098,0.5134419782962151,0.5119295194161909,0.5178281090482852,0.5075433886641207,0.5194918138163118,0.5201724203123228,0.5170718796082732,0.5228948462963663,0.5151813060082429,0.5215336333043445,0.5164668960562635,0.5126101259122018,0.5210798956403373,0.5170718796082732,0.503686618520059,0.547116595174976,0.6317162627141074
20,0.3905168828222483,0.6384088932582146,0.6447612205543162,0.6558021703784929,0.6570121374825122,0.6575414980905206,0.6570121374825122,0.6570121374825122,0.592808258025485,0.6485423677543767,0.3914243581502628,0.3914243581502628,0.3914243581502628,0.3905168828222483,0.3905168828222483,0.3905168828222483,0.3905168828222483,0.3905168828222483,0.6458199417703331,0.6477861383143646,0.6537603508904601,0.5623322115929973,0.6570121374825122,0.6570121374825122,0.6505841872424093,0.3905168828222483,0.6477861383143646,0.6483154989223731,0.5973456346655576,0.6577683669225243,0.6579196128105267,0.6545165803304722,0.6534578591144553,0.6417363027942677,0.6486936136423791,0.530494952168488,0.5164290845842628,0.546753885128748,0.5221764283283549,0.5385866071766174,0.5384353612886149,0.5216470677203463,0.5310243127764964,0.5264113131924226,0.5346542140885545,0.5294362309524709,0.5369229024085908,0.5264113131924226,0.5422921314326766,0.5327636404885242,0.5354860664725678,0.5288312474004613,0.5401746890006428,0.523688887208379,0.5605116592374126,0.6579196128105267
21,0.4325254282149204,0.5709910386811359,0.5855106439293681,0.5865693651453852,0.591182364729459,0.6087268877377396,0.599122773849586,0.5999546262335993,0.6110711990017771,0.6248345748099974,0.43297916587892765,0.43297916587892765,0.43297916587892765,0.4325254282149204,0.4325254282149204,0.4325254282149204,0.4325254282149204,0.4325254282149204,0.567436760313079,0.5880062010814081,0.5475479260407607,0.5865693651453852,0.610693084281771,0.6020720686656331,0.6008621015616138,0.4325254282149204,0.5633531213370137,0.6248345748099974,0.5971565773055545,0.6247589518659962,0.6133398873218134,0.6133398873218134,0.6133398873218134,0.5697810715771165,0.6247589518659962,0.5172987484402768,0.5196430597043142,0.5247854198963966,0.5232729610163723,0.5184330926002949,0.5193405679283094,0.5122320111921957,0.5118538964721897,0.5091314704881461,0.5227436004083639,0.518811207320301,0.5300034030324801,0.515937535448255,0.5251635346164026,0.5204749120883276,0.5176768631602828,0.514500699512232,0.5092070934321473,0.5044428479600711,0.5450635722878322,0.6248345748099974
22,0.4271561991908345,0.5393806480886301,0.6181797557378909,0.6211290505539381,0.6237758535939805,0.6148523462018376,0.6124324119937989,0.5882330699134117,0.5715960222331455,0.6168941656898703,0.4278368056868454,0.4278368056868454,0.4278368056868454,0.4271561991908345,0.4271561991908345,0.4271561991908345,0.4271561991908345,0.4271561991908345,0.5476991719287632,0.6227171323779634,0.6110711990017771,0.6287669678980603,0.6182553786818921,0.6137180020418195,0.6268007713540288,0.4271561991908345,0.5504215979128068,0.6176503951298824,0.5420274511286725,0.62687639429803,0.6259689189700155,0.6260445419140167,0.5807463984572919,0.5421786970166749,0.6171966574658752,0.5174499943282792,0.5297009112564752,0.5240291904563845,0.5253904034484063,0.5274322229364389,0.5101145687601618,0.5052747003440844,0.5228948462963663,0.516996256664272,0.5117782735281885,0.524558551064393,0.5153325518962453,0.5208530268083337,0.5121563882481945,0.5103414375921654,0.5188868302643022,0.525314780504405,0.5162400272242599,0.5259953870004159,0.5400752588335301,0.62687639429803
