,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,average_model,optimal_clustering
10,0.5705652835934526,0.600827940616673,0.600542443852303,0.5975923106204797,0.5657118385991625,0.548486867148839,0.5538161400837457,0.46093452607537116,0.5705652835934526,0.5705652835934526,0.5705652835934526,0.5705652835934526,0.5705652835934526,0.5705652835934526,0.5705652835934526,0.5705652835934526,0.5705652835934526,0.5705652835934526,0.45979253901789113,0.48653406928054815,0.4286733917015607,0.4286733917015607,0.4245812714122573,0.42572325846973735,0.41972782641796724,0.5705652835934526,0.5994956223829463,0.5929291968024363,0.526313285116102,0.46207651313285114,0.448372668443091,0.4352398172820708,0.4583650551960411,0.5850304529881994,0.5716121050628092,0.504425199847735,0.503283212790255,0.506423677198325,0.5512431445530037,0.600827940616673
11,0.5001903311762467,0.5411115340692806,0.5361629234868671,0.4904834411876665,0.4930529120669966,0.5291206699657404,0.5295964979063571,0.5248382185001903,0.5001903311762467,0.5001903311762467,0.5001903311762467,0.5001903311762467,0.5001903311762467,0.5001903311762467,0.5001903311762467,0.5001903311762467,0.5001903311762467,0.5001903311762467,0.48905595736581653,0.49114960030452987,0.4889607917776932,0.47154548915112293,0.48287019413779975,0.4874381423677198,0.4807765511990864,0.5001903311762467,0.5405405405405406,0.5346402740768937,0.5341644461362771,0.5340692805481538,0.5331176246669205,0.5289303387894937,0.5302626570232204,0.4938142367719833,0.5,0.5055196041111534,0.50171298058622,0.5003806623524933,0.5139258977287147,0.5411115340692806
12,0.47501903311762467,0.5517224971450324,0.5588599162542824,0.5353540159878188,0.5353540159878188,0.5360201751046821,0.5236486486486487,0.5303102398172821,0.47501903311762467,0.47501903311762467,0.47501903311762467,0.47501903311762467,0.47501903311762467,0.47501903311762467,0.47501903311762467,0.47501903311762467,0.47501903311762467,0.47501903311762467,0.48044347164065476,0.5033783783783784,0.4938618195660449,0.49319566044918156,0.5075656642558051,0.5047106966121051,0.48910354015987817,0.47501903311762467,0.5549581271412257,0.5605728968405025,0.5606680624286258,0.5605728968405025,0.5454415683288922,0.5454415683288922,0.5363056718690522,0.5008089074990484,0.47416254282451464,0.5009040730871717,0.5008089074990484,0.5076608298439285,0.5124226339015071,0.5606680624286258
13,0.554910544347164,0.5493909402360106,0.551484583174724,0.5431100114198706,0.44803958888465933,0.447373429767796,0.4477540921202893,0.4712599923867529,0.554910544347164,0.554910544347164,0.554910544347164,0.554910544347164,0.554910544347164,0.554910544347164,0.554910544347164,0.554910544347164,0.554910544347164,0.554910544347164,0.48582032736962316,0.47154548915112293,0.4515607156452227,0.4387133612485725,0.4376665397792158,0.4461362771221926,0.4370955462504758,0.554910544347164,0.5473924628854206,0.5386372287780739,0.4950513894175866,0.45232204035020934,0.47316330414921964,0.4724971450323563,0.449086410354016,0.568233726684431,0.5505329272934907,0.4928625808907499,0.4989531785306433,0.4894366197183099,0.5225683429908782,0.568233726684431
14,0.47592310620479633,0.5474876284735439,0.5679482299200609,0.5637609440426342,0.5586220022839741,0.5580510087552341,0.5589074990483441,0.5538637228778074,0.47592310620479633,0.47592310620479633,0.47592310620479633,0.47592310620479633,0.47592310620479633,0.47592310620479633,0.47592310620479633,0.47592310620479633,0.47592310620479633,0.47592310620479633,0.48800913589645983,0.5068519223448801,0.50028549676437,0.5016178149980967,0.4907689379520365,0.50371145793681,0.5062809288161401,0.47592310620479633,0.5441568328892272,0.5648077655119909,0.5640464408070042,0.5638561096307575,0.5634754472782642,0.5589074990483441,0.5591929958127141,0.49980966882375333,0.478968405024743,0.5069470879330035,0.5012371526456033,0.4975256947087933,0.5200376432770798,0.5679482299200609
15,0.499571754853445,0.5409687856870955,0.5495336886181956,0.5460125618576323,0.5410639512752189,0.5389703083365055,0.5415397792158355,0.5343071945184621,0.499571754853445,0.499571754853445,0.499571754853445,0.499571754853445,0.499571754853445,0.499571754853445,0.499571754853445,0.499571754853445,0.499571754853445,0.499571754853445,0.4911020175104682,0.4951941377997716,0.48929387133612484,0.48815188427864487,0.48596307575180814,0.47930148458317473,0.4908165207460982,0.499571754853445,0.5389703083365055,0.5483917015607156,0.5448705748001522,0.5449657403882756,0.5451560715645223,0.5405881233346022,0.5408736200989722,0.4886277122192615,0.500999238675295,0.4927198325085649,0.5017605633802817,0.5014750666159117,0.5215232838472275,0.5495336886181956
16,0.5399219642177389,0.5278359345260754,0.5324990483441188,0.4699752569470879,0.4714979063570613,0.47111724400456795,0.4712124095926913,0.48063380281690143,0.5399219642177389,0.5399219642177389,0.5399219642177389,0.5399219642177389,0.5399219642177389,0.5399219642177389,0.5399219642177389,0.5399219642177389,0.5399219642177389,0.5399219642177389,0.49500380662352494,0.4831081081081081,0.4627426722497145,0.45056147696992765,0.44989531785306436,0.4507518081461743,0.44447087933003426,0.5399219642177389,0.5233631518842786,0.5200323562999619,0.4841549295774648,0.4668347925390179,0.4931004948610582,0.49319566044918156,0.4635039969547012,0.5521031594975256,0.5344975256947088,0.5036638751427484,0.49938142367719834,0.4954796345641416,0.5146184917311678,0.5521031594975256
17,0.5028073848496384,0.5341168633422154,0.5477255424438523,0.5432527598020556,0.5368766653977921,0.5368766653977921,0.5382089836315188,0.5319280548153787,0.5028073848496384,0.5028073848496384,0.5028073848496384,0.5028073848496384,0.5028073848496384,0.5028073848496384,0.5028073848496384,0.5028073848496384,0.5028073848496384,0.5028073848496384,0.4932908260373049,0.4855824133993148,0.4873905595736582,0.47939665017129807,0.4833936048724781,0.48463075751808143,0.47311572135515795,0.5028073848496384,0.5322135515797488,0.546488389798249,0.5428720974495622,0.5426817662733155,0.5423011039208222,0.5376379901027788,0.5382089836315188,0.4938618195660449,0.504996193376475,0.5073753330795584,0.5022363913208984,0.498429767795965,0.5215232838472275,0.5477255424438523
18,0.5055671869052151,0.5558146174343357,0.5517224971450324,0.545346402740769,0.5454415683288922,0.5416349448039589,0.5414446136277122,0.5374476589265321,0.5055671869052151,0.5055671869052151,0.5055671869052151,0.5055671869052151,0.5055671869052151,0.5055671869052151,0.5055671869052151,0.5055671869052151,0.5055671869052151,0.5055671869052151,0.47302055576703467,0.4974781119147316,0.48425009516558815,0.4904358583936049,0.4769223448800914,0.47825466311381803,0.47911115340692806,0.5055671869052151,0.5609535591929958,0.5598115721355158,0.5592405786067758,0.5587647506661592,0.5028073848496384,0.5028073848496384,0.5384944803958889,0.4858679101636848,0.49785877426722497,0.49757327750285496,0.49443281309478493,0.4908165207460982,0.5239517686700785,0.5609535591929958
19,0.5922630376855729,0.6215740388275599,0.6165302626570233,0.6142462885420632,0.5356395127521888,0.501855728968405,0.5241244765892653,0.47368671488389796,0.5922630376855729,0.5922630376855729,0.5922630376855729,0.5922630376855729,0.5922630376855729,0.5922630376855729,0.5922630376855729,0.5922630376855729,0.5922630376855729,0.5922630376855729,0.448943661971831,0.4687381043014846,0.4874857251617815,0.47854015987818804,0.4363818043395508,0.42629425199847737,0.4494194899124477,0.5922630376855729,0.6222401979444233,0.6004472782641797,0.5346878568709554,0.5352588503996955,0.427341073467834,0.5063285116102018,0.4863437381043015,0.6054910544347164,0.5935001903311763,0.5062333460220784,0.4994765892653217,0.5166063951275219,0.5671921921921922,0.6222401979444233
20,0.6016844309097831,0.6407974876284735,0.6341358964598401,0.6333745717548535,0.5431575942139323,0.5073753330795584,0.528597259231062,0.45655690902169777,0.6016844309097831,0.6016844309097831,0.6016844309097831,0.6016844309097831,0.6016844309097831,0.6016844309097831,0.6016844309097831,0.6016844309097831,0.6016844309097831,0.6016844309097831,0.5625713741910925,0.45160829843928435,0.48453559192995815,0.4701655881233346,0.48653406928054815,0.4173486867148839,0.3937476208602969,0.6016844309097831,0.6424153026265702,0.6188142367719832,0.5438237533307956,0.5463932242101256,0.5201275218880853,0.524600304529882,0.48215645222687475,0.6161496003045299,0.6053007232584697,0.5066140083745717,0.500142748382185,0.5199371907118386,0.580085367057198,0.6424153026265702
21,0.5725637609440426,0.6041587362009897,0.5945470118005329,0.5941663494480396,0.5134659307194518,0.5345926912828322,0.521745336886182,0.5022363913208984,0.5725637609440426,0.5725637609440426,0.5725637609440426,0.5725637609440426,0.5725637609440426,0.5725637609440426,0.5725637609440426,0.5725637609440426,0.5725637609440426,0.5725637609440426,0.46207651313285114,0.4633136657784545,0.4288637228778074,0.43619147316330414,0.42001332318233725,0.42619908641035403,0.41849067377236393,0.5725637609440426,0.6053958888465931,0.5802721735820328,0.5620955462504759,0.5601922344880091,0.5451560715645223,0.5340216977540921,0.4941473163304149,0.5840787971069661,0.5736105824133994,0.49167301103920824,0.49804910544347164,0.47825466311381803,0.5630401528288853,0.6053958888465931
22,0.47087933003425964,0.5673772363913209,0.5732775028549676,0.5703273696231442,0.5663304149219642,0.5643319375713742,0.5670917396269509,0.5609059763989341,0.47087933003425964,0.47087933003425964,0.47087933003425964,0.47087933003425964,0.47087933003425964,0.47087933003425964,0.47087933003425964,0.47087933003425964,0.47087933003425964,0.47087933003425964,0.5294061667301104,0.5069470879330035,0.5311191473163304,0.5199847735059002,0.5093262276360868,0.47925390178911303,0.5147506661591169,0.47087933003425964,0.5641416063951276,0.5703273696231442,0.5705177007993909,0.570803197563761,0.5704225352112676,0.5669014084507042,0.5666159116863342,0.5057099352874,0.4702131709173963,0.4941948991244766,0.5019033117624667,0.5059002664636467,0.5224062090259275,0.5732775028549676
23,0.5113722877807385,0.5531499809668824,0.5468690521507423,0.5503901789113057,0.550770841263799,0.5482965359725923,0.547915873620099,0.5402074609821089,0.5113722877807385,0.5113722877807385,0.5113722877807385,0.5113722877807385,0.5113722877807385,0.5113722877807385,0.5113722877807385,0.5113722877807385,0.5113722877807385,0.5113722877807385,0.4712124095926913,0.48957936810049485,0.47682717929196805,0.47501903311762467,0.4773030072325847,0.47682717929196805,0.4755900266463647,0.5113722877807385,0.5586695850780358,0.5576227636086791,0.556766273315569,0.5562904453749524,0.5341168633422154,0.5337362009897221,0.5443947468595356,0.49881043014845833,0.5008089074990484,0.4982394366197183,0.5063285116102018,0.4911020175104682,0.5297744928026618,0.5586695850780358
24,0.5107061286638751,0.554196802436239,0.5498191853825657,0.5419204415683289,0.5423962695089456,0.5384944803958889,0.5386848115721355,0.5346878568709554,0.5107061286638751,0.5107061286638751,0.5107061286638751,0.5107061286638751,0.5107061286638751,0.5107061286638751,0.5107061286638751,0.5107061286638751,0.5107061286638751,0.5107061286638751,0.4784449942900647,0.49015036162923487,0.47273505900266466,0.47444803958888465,0.48063380281690143,0.4786353254663114,0.48348877046060146,0.5107061286638751,0.5603825656642558,0.5578130947849258,0.5573372668443091,0.556766273315569,0.499571754853445,0.499571754853445,0.5346878568709554,0.4907213551579749,0.5030928816140083,0.5017605633802817,0.5059478492577084,0.49338599162542823,0.5251078543332065,0.5603825656642558
25,0.4630757518081462,0.5686143890369243,0.5760373049105444,0.549200609059764,0.549200609059764,0.550057099352874,0.5366387514274839,0.5442519984773506,0.4630757518081462,0.4630757518081462,0.4630757518081462,0.4630757518081462,0.4630757518081462,0.4630757518081462,0.4630757518081462,0.4630757518081462,0.4630757518081462,0.4630757518081462,0.5322611343738104,0.4956223829463266,0.5317853064331938,0.522459078797107,0.5203654358583936,0.4862009897221165,0.5185572896840502,0.4630757518081462,0.5710886943281309,0.5774647887323944,0.5774647887323944,0.577369623144271,0.5594784925770842,0.5594784925770842,0.5508184240578606,0.5310239817282071,0.4606966121050628,0.49790635706128666,0.49828701941377995,0.4881994670727065,0.516026589970252,0.5774647887323944
26,0.4873429767795965,0.5563380281690141,0.5612866387514275,0.5572896840502475,0.550628092881614,0.5504377617053673,0.5528169014084507,0.5456794822992006,0.4873429767795965,0.4873429767795965,0.4873429767795965,0.4873429767795965,0.4873429767795965,0.4873429767795965,0.4873429767795965,0.4873429767795965,0.4873429767795965,0.4873429767795965,0.524172059383327,0.4972401979444233,0.5060905976398934,0.49704986676817664,0.5024743052912067,0.49105443471640653,0.4953368861819566,0.4873429767795965,0.5526265702322041,0.5598591549295775,0.5561476969927674,0.5564331937571374,0.5558622002283974,0.5527217358203274,0.5527217358203274,0.47287780738484964,0.4879139703083365,0.4914350970688999,0.4956223829463266,0.5053292729349067,0.5215708666412892,0.5612866387514275
27,0.5028073848496384,0.5666634944803959,0.5598115721355158,0.5609535591929958,0.5622858774267225,0.5584792539017891,0.5580985915492958,0.549628854206319,0.5028073848496384,0.5028073848496384,0.5028073848496384,0.5028073848496384,0.5028073848496384,0.5028073848496384,0.5028073848496384,0.5028073848496384,0.5028073848496384,0.5028073848496384,0.5358298439284355,0.47911115340692806,0.5033783783783784,0.49452797868290826,0.47882565664255805,0.49148267986296157,0.48453559192995815,0.5028073848496384,0.5716121050628092,0.5702797868290826,0.5693281309478493,0.5686619718309859,0.5441092500951656,0.5442044156832889,0.5545774647887324,0.4867244004567948,0.4918633422154549,0.4956699657403883,0.4940521507422916,0.49034069280548154,0.5314134557092304,0.5716121050628092
28,0.4897221164826799,0.5571945184621241,0.5623334602207841,0.5576703464027408,0.5492957746478874,0.549771602588504,0.5516749143509707,0.5449181575942139,0.4897221164826799,0.4897221164826799,0.4897221164826799,0.4897221164826799,0.4897221164826799,0.4897221164826799,0.4897221164826799,0.4897221164826799,0.4897221164826799,0.4897221164826799,0.5251237152645604,0.49543205177007993,0.5033307955843167,0.5059954320517701,0.4925770841263799,0.4898172820708032,0.4918157594213932,0.4897221164826799,0.5536733917015607,0.5601446516939474,0.5555767034640274,0.555481537875904,0.5551008755234107,0.550913589645984,0.5511039208222307,0.47592310620479633,0.4900076132470499,0.5083745717548535,0.50314046440807,0.4956223829463266,0.5225084239168746,0.5623334602207841
29,0.5184145413018653,0.5489626950894556,0.5416349448039589,0.5445850780357823,0.5449657403882756,0.5427769318614389,0.5422059383326989,0.5336410354015988,0.5184145413018653,0.5184145413018653,0.5184145413018653,0.5184145413018653,0.5184145413018653,0.5184145413018653,0.5184145413018653,0.5184145413018653,0.5184145413018653,0.5184145413018653,0.4787304910544347,0.4841549295774648,0.47216406547392464,0.48786638751427486,0.46188618195660447,0.47578035782261136,0.47854015987818804,0.5184145413018653,0.5562904453749524,0.5534354777312523,0.552483821850019,0.5518176627331557,0.5266939474685953,0.526598781880472,0.5387799771602588,0.5043300342596118,0.5079463266082984,0.4979539398553483,0.5048058622002284,0.49348115721355157,0.5303595849370497,0.5562904453749524
30,0.4589836315188428,0.5754663113818044,0.5813665778454511,0.5525314046440807,0.5525314046440807,0.5531975637609441,0.5405405405405406,0.547773125237914,0.4589836315188428,0.4589836315188428,0.4589836315188428,0.4589836315188428,0.4589836315188428,0.4589836315188428,0.4589836315188428,0.4589836315188428,0.4589836315188428,0.4589836315188428,0.5421583555386372,0.5179862961553102,0.5374000761324705,0.5264560334982871,0.5172249714503235,0.5233155690902169,0.5225542443852303,0.4589836315188428,0.577369623144271,0.5830795584316711,0.5829843928435477,0.5829843928435477,0.5633802816901409,0.5633802816901409,0.554339550818424,0.5266463646745337,0.45622382946326606,0.49828701941377995,0.50142748382185,0.48753330795584315,0.5163931537170974,0.5830795584316711
31,0.5009040730871717,0.5347830224590788,0.5471545489151123,0.5429672630376856,0.5369718309859155,0.5361153406928055,0.5386848115721355,0.5312618956985155,0.5009040730871717,0.5009040730871717,0.5009040730871717,0.5009040730871717,0.5009040730871717,0.5009040730871717,0.5009040730871717,0.5009040730871717,0.5009040730871717,0.5009040730871717,0.49938142367719834,0.49424248191853826,0.4927198325085649,0.48129996193376473,0.4794918157594214,0.4840597639893415,0.4802531404644081,0.5009040730871717,0.5331652074609821,0.545917396269509,0.5425866006851923,0.5427769318614389,0.5421107727445755,0.5380186524552721,0.5383993148077655,0.4899600304529882,0.5029025504377617,0.49233917015607154,0.4969071183859916,0.5017605633802817,0.5205081842405787,0.5471545489151123
32,0.4956699657403883,0.5682813094784925,0.5428720974495622,0.5321183859916254,0.5336410354015988,0.5034735439665017,0.5019508945565283,0.5015702322040351,0.4956699657403883,0.4956699657403883,0.4956699657403883,0.4956699657403883,0.4956699657403883,0.4956699657403883,0.4956699657403883,0.4956699657403883,0.4956699657403883,0.4956699657403883,0.5354491815759421,0.4943376475066616,0.5188903692424819,0.498715264560335,0.4902455272173582,0.4866292348686715,0.5002379139703084,0.4956699657403883,0.5721830985915493,0.5478207080319757,0.5472497145032357,0.5466787209744957,0.5107061286638751,0.5107061286638751,0.5035687095546251,0.47311572135515795,0.4894842025123715,0.5049010277883518,0.49348115721355157,0.49319566044918156,0.5125107501868066,0.5721830985915493
33,0.5056147696992768,0.5600494861058242,0.5387323943661971,0.5380662352493338,0.5392082223068139,0.5346402740768937,0.5349257708412638,0.5304529881994671,0.5056147696992768,0.5056147696992768,0.5056147696992768,0.5056147696992768,0.5056147696992768,0.5056147696992768,0.5056147696992768,0.5056147696992768,0.5056147696992768,0.5056147696992768,0.4786829082603731,0.48915112295393987,0.4771602588503997,0.48858012942519985,0.4873429767795965,0.47811191473163306,0.4889607917776932,0.5056147696992768,0.5656642558051008,0.5459649790635707,0.5455843167110773,0.5451084887704606,0.4859154929577465,0.4850590026646365,0.4864864864864865,0.49019794442329656,0.49885801294251997,0.5018081461743433,0.5039017891130567,0.5043776170536733,0.518025067320842,0.5656642558051008
