,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,average_model,optimal_clustering
10,0.2958747601604744,0.5870835513692657,0.6351822780394208,0.688426652712367,0.6926129426129426,0.6995028780743067,0.6861154718297575,0.6973225187510902,0.5349293563579278,0.647523111808826,0.34685156113727544,0.315018315018315,0.3100907029478458,0.30171812314669455,0.30171812314669455,0.30171812314669455,0.2991889063317635,0.2958747601604744,0.5904413047270191,0.6334379905808477,0.6834554334554335,0.6909994767137624,0.7034711320425606,0.706436420722135,0.6961887319030177,0.2958747601604744,0.5632740275597419,0.6647915576487005,0.6927437641723356,0.70578231292517,0.703253096110239,0.7058259201116344,0.7063492063492064,0.2958747601604744,0.6894732251875109,0.6848944706087563,0.6831501831501832,0.6824088609802895,0.6848072562358276,0.6826268969126112,0.6848944706087563,0.6826268969126112,0.6837170765742194,0.6848944706087563,0.6818855747427176,0.6825396825396826,0.6792691435548578,0.6821472178615036,0.6823652537938252,0.6819727891156463,0.6830629687772545,0.6838042909471481,0.6848944706087563,0.6126147515036403,0.706436420722135
11,0.322562358276644,0.5489708703994418,0.6036542822257108,0.6145560788417931,0.6326094540380255,0.6316937031222746,0.6275946275946276,0.6350078492935636,0.6611721611721612,0.5134310134310134,0.3700505843362986,0.340310483167626,0.33564451421594277,0.3284057212628641,0.3284057212628641,0.3284057212628641,0.3255276469562184,0.322562358276644,0.5412523983952555,0.5992499563928135,0.6197889412175126,0.6255886970172685,0.6210971568114425,0.6463021105878248,0.6256759113901971,0.322562358276644,0.5599598813884528,0.6107622536193965,0.6221873364730508,0.6086691086691086,0.6196145124716553,0.6298622012907727,0.6559392987964416,0.322562358276644,0.666710273853131,0.6582068724925868,0.6568986568986569,0.6572039072039072,0.6575527646956218,0.6582068724925868,0.6579888365602651,0.6570730856445142,0.6546310832025117,0.6582068724925868,0.6558956916099773,0.6577708006279435,0.6575963718820862,0.655852084423513,0.6569422640851212,0.6555468341182626,0.6575527646956218,0.6570294784580499,0.6570294784580499,0.5740062406729073,0.666710273853131
12,0.3031135531135531,0.5897871969300541,0.6008198151055294,0.6728588871446014,0.6783533926391069,0.6947496947496947,0.6933106575963719,0.6929618001046572,0.6841531484388628,0.4556950985522414,0.3566195709052852,0.3247863247863248,0.31785278213849644,0.3089569160997732,0.3089569160997732,0.3089569160997732,0.3054683411826269,0.3031135531135531,0.5825920111634397,0.575876504447933,0.6527995813710099,0.6844583987441131,0.6959706959706959,0.6711145996860283,0.6937903366474795,0.3031135531135531,0.5861241932670505,0.608843537414966,0.6881214024071167,0.6954910169195884,0.6970608756323042,0.6958834815977674,0.6961887319030177,0.3031135531135531,0.6875981161695447,0.6742107099249957,0.6758241758241759,0.6759986045700331,0.678615035757893,0.6753881039595325,0.6765654979940694,0.676914355485784,0.6764782836211408,0.6747339961625676,0.6770015698587127,0.674123495552067,0.676521890807605,0.6776556776556777,0.6776556776556777,0.6761294261294262,0.6765654979940694,0.6751264608407466,0.6776556776556777,0.6085689736483387,0.6970608756323042
13,0.32291121576835863,0.5490580847723705,0.6033054247339962,0.6142944357230071,0.6320861678004536,0.6316937031222746,0.6278562707134135,0.6345717774289202,0.6609105180533752,0.5136926565497995,0.3704866562009419,0.34065934065934067,0.3359933717076574,0.32875457875457875,0.32875457875457875,0.32875457875457875,0.32587650444793304,0.32291121576835863,0.5415140415140415,0.5991627420198848,0.6192656549799407,0.6257631257631258,0.6205738705738706,0.6463021105878248,0.6252398395255538,0.32291121576835863,0.5600470957613815,0.6105006105006106,0.6215768358625502,0.608843537414966,0.6197889412175126,0.6295133437990581,0.655590441304727,0.32291121576835863,0.666448630734345,0.6547619047619048,0.6578580150008722,0.6554596197453341,0.6566806209663353,0.6551107622536194,0.6565934065934066,0.6566806209663353,0.656375370661085,0.6565497994069422,0.6567242281527996,0.6567678353392639,0.6578580150008722,0.6565497994069422,0.6572911215768359,0.655982905982906,0.6587301587301587,0.6546310832025117,0.6550671550671551,0.5739093358140978,0.666448630734345
14,0.30180533751962324,0.5753096110238968,0.6229722658294087,0.6646607360893075,0.6723356009070295,0.6984999127856271,0.6998517355660213,0.6984563055991627,0.5425170068027211,0.6454299668585383,0.3429269143554858,0.3189429618001047,0.3129687772544915,0.3062532705389848,0.3062532705389848,0.3062532705389848,0.3033751962323391,0.30180533751962324,0.565410779696494,0.6523199023199023,0.6510552939124368,0.677306820163963,0.6972789115646258,0.6948805163090878,0.7001569858712716,0.30180533751962324,0.5807169021454736,0.6246293389150532,0.684196755625327,0.6981074481074481,0.698369091226234,0.6988487702773417,0.6990668062096633,0.30180533751962324,0.49132216989359845,0.6795307866736439,0.6770887842316414,0.6781353567067853,0.6764346764346765,0.6789638932496075,0.6794435723007152,0.6783533926391069,0.6769579626722484,0.6777864992150706,0.6778737135879993,0.6789638932496075,0.6781353567067853,0.6771323914181057,0.6789638932496075,0.677699284842142,0.674123495552067,0.6768707482993197,0.6789638932496075,0.5998330006266513,0.7001569858712716
15,0.2718035932321647,0.5321384964242107,0.6746903889761032,0.7116692830978545,0.724707831850689,0.7218297575440432,0.7271934414791558,0.7264085121227979,0.7097069597069597,0.7196057910343625,0.3091749520320949,0.2842316413744985,0.2793040293040293,0.2769492412349555,0.2769492412349555,0.2769492412349555,0.2752049537763823,0.2718035932321647,0.543694400837258,0.6798796441653584,0.7019012733298448,0.7231815803244375,0.7236176521890808,0.7248822605965463,0.7264085121227979,0.2718035932321647,0.49088609802895516,0.6186987615559044,0.6616082330368045,0.724969474969475,0.7233560090702947,0.7269317983603698,0.7271498342926914,0.2718035932321647,0.7202598988313273,0.7089656375370661,0.7089656375370661,0.7090092447235304,0.7066980638409209,0.7066980638409209,0.706959706959707,0.7036891679748822,0.7089656375370661,0.7060439560439561,0.7080498866213152,0.7079626722483865,0.7066980638409209,0.7048665620094191,0.7084423512994942,0.7077010291296005,0.7066980638409209,0.7075266003837433,0.7053026338740624,0.6234438694756155,0.7271934414791558
16,0.32639979068550495,0.5053636839351126,0.6074481074481074,0.5969823826966684,0.6028257456828885,0.6201814058956916,0.6320425606139892,0.6481336124193267,0.5071951857666144,0.48473748473748474,0.3738880167451596,0.34467120181405897,0.3386098028955172,0.33215593929879644,0.33215593929879644,0.33215593929879644,0.32919065061922204,0.32639979068550495,0.49040641897784754,0.598770277341706,0.616256759113902,0.6158206872492586,0.6208791208791209,0.6221437292865865,0.6410256410256411,0.32639979068550495,0.5112942612942613,0.587650444793302,0.6010814582243154,0.6043083900226758,0.6169980812837955,0.6526251526251526,0.6543258328972614,0.32639979068550495,0.48111808826094543,0.6543694400837258,0.6532356532356532,0.6528867957439386,0.6526251526251526,0.6532792604221176,0.652668759811617,0.6523199023199023,0.6527995813710099,0.6543694400837258,0.6533228676085819,0.6543694400837258,0.6543694400837258,0.6534536891679749,0.6535409035409036,0.6532792604221176,0.6534536891679749,0.6538897610326182,0.652537938252224,0.5533509700176366,0.6543258328972614
17,0.31279434850863425,0.58289726146869,0.6313012384440956,0.6445578231292517,0.6695447409733124,0.6799668585382871,0.6838478981336125,0.6823652537938252,0.6698063840920984,0.48491191348334206,0.3533926391069248,0.3300191871620443,0.3255276469562184,0.31889935461364033,0.31889935461364033,0.31889935461364033,0.3159340659340659,0.31279434850863425,0.5820687249258678,0.6342229199372057,0.6364468864468864,0.6295133437990581,0.6596023024594453,0.6812314669457527,0.6781353567067853,0.31279434850863425,0.5786237571951858,0.6471306471306472,0.6040467469038897,0.6419849991278562,0.6840659340659341,0.6806645735217164,0.684196755625327,0.31279434850863425,0.669893598465027,0.6647915576487005,0.6686289900575615,0.6678876678876678,0.666710273853131,0.6655328798185941,0.6679748822605965,0.6685417756846328,0.6626984126984127,0.6655764870050584,0.6664922379208094,0.6656200941915228,0.6654456654456654,0.6668847025989884,0.6660125588697017,0.6659689516832374,0.6661869876155591,0.6670591313448456,0.6679748822605965,0.5995293654023812,0.684196755625327
18,0.31043956043956045,0.5727803942089656,0.6184371184371185,0.6504884004884005,0.6579016221873365,0.63849642421071,0.6566370137798709,0.6650968079539508,0.6740798883656026,0.4667713239141811,0.37039944182801326,0.3328100470957614,0.3265742194313623,0.31732949590092446,0.31732949590092446,0.31732949590092446,0.3141025641025641,0.31043956043956045,0.5777080062794349,0.6200069771498343,0.6432496075353218,0.6514913657770801,0.6576399790685505,0.6339176696319554,0.6625675911390198,0.31043956043956045,0.5412087912087912,0.6363596720739578,0.6556776556776557,0.5998604570033141,0.6246729461015176,0.6667538810395953,0.6624803767660911,0.31043956043956045,0.673600209314495,0.6701116343973487,0.6691522762951334,0.6681493110064539,0.6699808128379557,0.6702424559567417,0.6695883481597767,0.6692394906680621,0.6703296703296703,0.6703296703296703,0.6671463457177743,0.6704604918890633,0.6701116343973487,0.6687162044304902,0.6678440607012036,0.6703296703296703,0.6697191697191697,0.6683237397523112,0.6703296703296703,0.588254485079882,0.6740798883656026
19,0.3032007674864818,0.590310483167626,0.601168672597244,0.673207744636316,0.6785278213849643,0.6947496947496947,0.6933978719693006,0.6930490144775859,0.6841531484388628,0.4557823129251701,0.35670678527821387,0.3249607535321821,0.31785278213849644,0.3090441304727019,0.3090441304727019,0.3090441304727019,0.3055555555555556,0.3032007674864818,0.5833769405197977,0.5765742194313623,0.6531484388627246,0.6844583987441131,0.6959706959706959,0.6711145996860283,0.6938775510204082,0.3032007674864818,0.5865602651316937,0.609105180533752,0.68855747427176,0.6955782312925171,0.6970608756323042,0.6959706959706959,0.6962759462759462,0.3032007674864818,0.6875109017966161,0.6776556776556777,0.676914355485784,0.6755625327053898,0.6763910692482121,0.6766963195534624,0.6754753183324612,0.6773504273504274,0.6761730333158904,0.6757805686377115,0.6767835339263911,0.6767835339263911,0.677568463282749,0.6768271411128554,0.6772196057910344,0.6742107099249957,0.6754317111459969,0.6762166405023547,0.6764782836211408,0.6087595532039977,0.6970608756323042
20,0.319117390545962,0.5878248735391592,0.6314756671899528,0.6643118785975929,0.6725972440258154,0.6767835339263911,0.6662742019884877,0.6655328798185941,0.5225013082155939,0.43018489447060876,0.3708791208791209,0.3389586603872318,0.33350776207919064,0.3253096110238967,0.3253096110238967,0.3253096110238967,0.322431536717251,0.319117390545962,0.5909209837781266,0.6293825222396651,0.6659689516832374,0.6657509157509157,0.6178266178266179,0.6761294261294262,0.6224925867783011,0.319117390545962,0.562358276643991,0.652014652014652,0.6736874236874237,0.6784406070120356,0.6785278213849643,0.6777864992150706,0.6777864992150706,0.319117390545962,0.5024420024420024,0.6595150880865167,0.6616082330368045,0.6607360893075179,0.6589918018489447,0.6584685156113728,0.6577708006279435,0.6606488749345892,0.6582068724925868,0.6604744461887319,0.6605616605616605,0.6615210186638758,0.6616518402232688,0.6596459096459096,0.660081981510553,0.6605616605616605,0.6593842665271237,0.6569858712715856,0.6596459096459096,0.5901958124180346,0.6785278213849643
21,0.2868480725623583,0.5882609454038026,0.6394993894993894,0.6947496947496947,0.699284842141985,0.7066108494679924,0.6938339438339438,0.7055642769928484,0.6976277690563405,0.7029478458049887,0.34375545089830806,0.3083464154892726,0.30272108843537415,0.29347636490493634,0.29347636490493634,0.29347636490493634,0.29051107622536193,0.2868480725623583,0.5914442700156985,0.6374934589220304,0.6892551892551892,0.6977585906157334,0.7111896040467469,0.713980463980464,0.7046049188906331,0.2868480725623583,0.5640153497296354,0.6695447409733124,0.6993284493284493,0.7128030699459271,0.7110587824873539,0.7138060352346066,0.7143293214721786,0.2868480725623583,0.7029478458049887,0.6913919413919414,0.6928309785452642,0.6939211582068725,0.6909122623408338,0.6892115820687249,0.6904325832897261,0.6939211582068725,0.6931798360369789,0.6918280132565847,0.6949677306820164,0.6939211582068725,0.6892987964416536,0.6913919413919414,0.6916971916971917,0.6914791557648701,0.6886446886446886,0.6924385138670853,0.6929181929181929,0.6224586700777176,0.7143293214721786
22,0.311311704168847,0.5895255538112681,0.5976800976800977,0.6684109541252399,0.6732949590092447,0.689080760509332,0.6873800802372231,0.6870312227455084,0.5271672771672772,0.45395081109366825,0.36071864643293217,0.3316762602476888,0.3250915750915751,0.31680620966335254,0.31680620966335254,0.31680620966335254,0.3134920634920635,0.311311704168847,0.5819815105529391,0.5729112157683586,0.6478283621140764,0.6794871794871795,0.6902145473574045,0.6643118785975929,0.6877725449154021,0.311311704168847,0.5860369788941218,0.6064887493458923,0.6828013256584685,0.6901709401709402,0.6912175126460841,0.6903017617303332,0.6905197976626548,0.311311704168847,0.6791383219954649,0.6701988487702774,0.666448630734345,0.6689342403628118,0.6664050235478807,0.6675388103959533,0.6657073085644514,0.6667974882260597,0.666841095412524,0.6659253444967731,0.6682801325658468,0.6681929181929182,0.6676696319553462,0.6669719169719169,0.66710273853131,0.6683673469387755,0.6686289900575615,0.6680184894470609,0.6694575266003837,0.60022223514287,0.6912175126460841
23,0.28274899703471135,0.5814582243153672,0.6462585034013606,0.656375370661085,0.6803593232164661,0.6856793999651143,0.6949677306820164,0.6981074481074481,0.5381126809698238,0.6602128030699459,0.6905634048491192,0.6926129426129426,0.29007500436071865,0.28623757195185767,0.28623757195185767,0.28623757195185767,0.28431885574742716,0.28274899703471135,0.5745246816675388,0.6339176696319554,0.6728588871446014,0.6984999127856271,0.6951857666143381,0.6919152276295133,0.7012035583464155,0.28274899703471135,0.5784057212628642,0.6580760509331938,0.670286063143206,0.6865951508808652,0.6892551892551892,0.69570905285191,0.6906942264085121,0.28274899703471135,0.485173556602128,0.6967556253270539,0.6932670504099075,0.6940519797662654,0.6951421594278737,0.695316588173731,0.69570905285191,0.6950985522414094,0.6981510552939124,0.6954910169195884,0.6939647653933368,0.6953601953601953,0.6947496947496947,0.695316588173731,0.6982382696668411,0.6970608756323042,0.6965375893947322,0.6969736612593755,0.6970608756323042,0.5975783475783475,0.7012035583464155
