,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,average_model,optimal_clustering
102,0.49974022118310696,0.5001855562977807,0.49988866622133155,0.49484153492169525,0.49988866622133155,0.49632598530394123,0.48964595858383436,0.5018184517182513,0.4987011059155348,0.5031544570622727,0.5034513471387219,0.4988495509537594,0.4988495509537594,0.498255770800861,0.49365397461589844,0.49974022118310696,0.5071624730943368,0.5031544570622727,0.49959177614488237,0.5027091219475989,0.5000371112595562,0.4957322051510428,0.5041935723298449,0.5080531433236845,0.5053811326356417,0.49335708453944926,0.4972166555332888,0.49350552957767385,0.499538760059802,0.5080531433236845
103,0.5049357975209678,0.5024122318711497,0.49914644103020855,0.4972166555332888,0.5050842425591925,0.504490462406294,0.5035997921769465,0.49395086469234767,0.4973651005715134,0.5004824463742299,0.49543531507459365,0.5028575669858235,0.4981073257626364,0.5019668967564759,0.4970682104950642,0.4979588807244118,0.4972166555332888,0.496029095227492,0.49276330438655086,0.5018184517182513,0.5007793364506792,0.5015215616418022,0.49335708453944926,0.5021153417947005,0.49558376011281824,0.4972166555332888,0.49899799599198397,0.5034513471387219,0.49939031502157755,0.5050842425591925
104,0.49543531507459365,0.5086469234765828,0.5095375937059303,0.5025606769093743,0.49558376011281824,0.4973651005715134,0.5047873524827433,0.5016700066800267,0.496771320418615,0.5010762265271284,0.4969197654568396,0.5049357975209678,0.4957322051510428,0.5055295776738663,0.5035997921769465,0.498255770800861,0.5025606769093743,0.4957322051510428,0.49929488606843314,0.496771320418615,0.5019668967564759,0.5041935723298449,0.5031544570622727,0.508943813553032,0.498255770800861,0.4981073257626364,0.49424775476879684,0.5064202479032138,0.501002004008016,0.5095375937059303
105,0.49959177614488237,0.5009277814889037,0.5071624730943368,0.4969197654568396,0.495286870036369,0.5012246715653529,0.49498997995991983,0.5034513471387219,0.49766199064796257,0.4987011059155348,0.5016700066800267,0.497513545609738,0.49899799599198397,0.5055295776738663,0.496771320418615,0.50597491278854,0.49068507385140653,0.5090922585912566,0.5040451272916203,0.49974022118310696,0.497513545609738,0.48964595858383436,0.49840421583908556,0.49855266087731015,0.5012246715653529,0.49959177614488237,0.49899799599198397,0.4966228753803904,0.49951755362577005,0.5090922585912566
106,0.5024122318711497,0.5099829288206041,0.5013731166035775,0.49424775476879684,0.4918726341572033,0.5019668967564759,0.4973651005715134,0.5056780227120908,0.5022637868329252,0.5019668967564759,0.49959177614488237,0.5098344837823796,0.5038966822533957,0.4958806501892674,0.5013731166035775,0.5027091219475989,0.4979588807244118,0.49127885400430493,0.49959177614488237,0.5009277814889037,0.495286870036369,0.5064202479032138,0.49498997995991983,0.5033029021004973,0.49498997995991983,0.4966228753803904,0.4957322051510428,0.5035997921769465,0.5001113337786685,0.5099829288206041
107,0.4945446448452461,0.5012246715653529,0.5056780227120908,0.506717137979663,0.4979588807244118,0.4902397387367327,0.5015215616418022,0.5028575669858235,0.49053662881318194,0.5004824463742299,0.4987011059155348,0.4969197654568396,0.5001855562977807,0.505232687597417,0.5024122318711497,0.4994433311066578,0.5007793364506792,0.49127885400430493,0.5031544570622727,0.5035997921769465,0.49632598530394123,0.5041935723298449,0.5049357975209678,0.49617754026571664,0.5038966822533957,0.5034513471387219,0.49484153492169525,0.497513545609738,0.4998144437022192,0.506717137979663
108,0.5015215616418022,0.4894975135456097,0.5031544570622727,0.4970682104950642,0.4978104356861872,0.5099829288206041,0.5049357975209678,0.498255770800861,0.49840421583908556,0.496771320418615,0.5003340013360054,0.495286870036369,0.49974022118310696,0.5003340013360054,0.5013731166035775,0.5028575669858235,0.5024122318711497,0.5003340013360054,0.504490462406294,0.505232687597417,0.4994433311066578,0.4978104356861872,0.49766199064796257,0.4972166555332888,0.49929488606843314,0.5000371112595562,0.49498997995991983,0.49498997995991983,0.4996872050980268,0.5099829288206041
109,0.5007793364506792,0.5006308914124545,0.49469308988347066,0.5025606769093743,0.49617754026571664,0.5038966822533957,0.495286870036369,0.49395086469234767,0.5062718028649892,0.49899799599198397,0.5010762265271284,0.5040451272916203,0.5076078082090106,0.5061233578267647,0.5027091219475989,0.498255770800861,0.5010762265271284,0.5046389074445187,0.49543531507459365,0.49439619980702143,0.4921695242336525,0.5012246715653529,0.5031544570622727,0.4911304089660803,0.4958806501892674,0.4987011059155348,0.5040451272916203,0.5004824463742299,0.49983565013625136,0.5076078082090106
110,0.4987011059155348,0.5003340013360054,0.49914644103020855,0.49632598530394123,0.4923179692718771,0.5012246715653529,0.5006308914124545,0.4987011059155348,0.4964744303421658,0.5025606769093743,0.4945446448452461,0.49395086469234767,0.4951384249981444,0.5043420173680695,0.5047873524827433,0.5000371112595562,0.5058264677503155,0.49543531507459365,0.4957322051510428,0.5012246715653529,0.5001855562977807,0.4964744303421658,0.5028575669858235,0.5000371112595562,0.49974022118310696,0.49484153492169525,0.505232687597417,0.5043420173680695,0.49932669571948135,0.5058264677503155
111,0.5062718028649892,0.5058264677503155,0.5034513471387219,0.49365397461589844,0.5084984784383582,0.5007793364506792,0.49439619980702143,0.4958806501892674,0.5025606769093743,0.5001855562977807,0.49959177614488237,0.4908335188896311,0.5000371112595562,0.49617754026571664,0.49988866622133155,0.4932086395012247,0.5053811326356417,0.49543531507459365,0.4966228753803904,0.5027091219475989,0.4964744303421658,0.5019668967564759,0.49766199064796257,0.5071624730943368,0.49558376011281824,0.5013731166035775,0.49840421583908556,0.5012246715653529,0.4996872050980268,0.5084984784383582
112,0.496771320418615,0.5043420173680695,0.4987011059155348,0.49766199064796257,0.49959177614488237,0.5013731166035775,0.497513545609738,0.5015215616418022,0.497513545609738,0.4979588807244118,0.4932086395012247,0.49617754026571664,0.4923179692718771,0.5065686929414385,0.4924664143101017,0.5028575669858235,0.5024122318711497,0.5000371112595562,0.496771320418615,0.49959177614488237,0.49498997995991983,0.5013731166035775,0.4926148593483263,0.5010762265271284,0.5001855562977807,0.5071624730943368,0.4988495509537594,0.4994433311066578,0.4989661863409358,0.5071624730943368
113,0.49766199064796257,0.49840421583908556,0.503748237215171,0.5024122318711497,0.4972166555332888,0.5043420173680695,0.4978104356861872,0.5038966822533957,0.5025606769093743,0.49469308988347066,0.49617754026571664,0.5000371112595562,0.49914644103020855,0.5065686929414385,0.4969197654568396,0.49395086469234767,0.504490462406294,0.510428263935278,0.5003340013360054,0.49335708453944926,0.5009277814889037,0.5061233578267647,0.496771320418615,0.506717137979663,0.49127885400430493,0.5012246715653529,0.498255770800861,0.4994433311066578,0.5001749530807648,0.510428263935278
114,0.49929488606843314,0.5062718028649892,0.5071624730943368,0.5033029021004973,0.5053811326356417,0.5113189341646256,0.4957322051510428,0.5001855562977807,0.5056780227120908,0.5000371112595562,0.504490462406294,0.5058264677503155,0.5108735990499518,0.5016700066800267,0.507459363170786,0.5004824463742299,0.5064202479032138,0.5021153417947005,0.49439619980702143,0.5013731166035775,0.4859348326282194,0.5098344837823796,0.4987011059155348,0.5064202479032138,0.4945446448452461,0.5033029021004973,0.5009277814889037,0.5034513471387219,0.5025924865604224,0.5113189341646256
115,0.5016700066800267,0.5038966822533957,0.5035997921769465,0.49632598530394123,0.4970682104950642,0.49439619980702143,0.4964744303421658,0.506717137979663,0.49974022118310696,0.5007793364506792,0.4951384249981444,0.5031544570622727,0.4957322051510428,0.5019668967564759,0.4932086395012247,0.5015215616418022,0.4981073257626364,0.5022637868329252,0.5025606769093743,0.5021153417947005,0.503748237215171,0.4911304089660803,0.49929488606843314,0.5027091219475989,0.4938024196541231,0.5001855562977807,0.49840421583908556,0.5007793364506792,0.49951755362577005,0.506717137979663
116,0.49959177614488237,0.504490462406294,0.5021153417947005,0.49395086469234767,0.49498997995991983,0.5018184517182513,0.4988495509537594,0.5019668967564759,0.5024122318711497,0.5016700066800267,0.49632598530394123,0.5010762265271284,0.49127885400430493,0.5040451272916203,0.49617754026571664,0.49469308988347066,0.5046389074445187,0.508201588361909,0.4957322051510428,0.49498997995991983,0.5040451272916203,0.5024122318711497,0.5031544570622727,0.49914644103020855,0.4994433311066578,0.5076078082090106,0.497513545609738,0.5025606769093743,0.5001749530807648,0.508201588361909
117,0.5038966822533957,0.4981073257626364,0.4972166555332888,0.4926148593483263,0.4966228753803904,0.5025606769093743,0.5073109181325615,0.4973651005715134,0.5022637868329252,0.49350552957767385,0.5003340013360054,0.498255770800861,0.5056780227120908,0.498255770800861,0.4969197654568396,0.4930601944630001,0.5041935723298449,0.5098344837823796,0.49409930973057226,0.5004824463742299,0.503006012024048,0.5093891486677058,0.5047873524827433,0.5043420173680695,0.49424775476879684,0.5009277814889037,0.49766199064796257,0.49617754026571664,0.5001113337786685,0.5098344837823796
118,0.4966228753803904,0.5038966822533957,0.5012246715653529,0.49424775476879684,0.49766199064796257,0.49974022118310696,0.5012246715653529,0.49988866622133155,0.5006308914124545,0.497513545609738,0.4987011059155348,0.496029095227492,0.5001855562977807,0.5034513471387219,0.5035997921769465,0.49855266087731015,0.4930601944630001,0.4903881837749573,0.4894975135456097,0.49855266087731015,0.4966228753803904,0.4979588807244118,0.5034513471387219,0.5033029021004973,0.495286870036369,0.49632598530394123,0.5028575669858235,0.497513545609738,0.49849964479222997,0.5038966822533957
119,0.496771320418615,0.4921695242336525,0.49840421583908556,0.49959177614488237,0.503748237215171,0.5031544570622727,0.49202107919542787,0.5038966822533957,0.4957322051510428,0.5046389074445187,0.5013731166035775,0.5041935723298449,0.5024122318711497,0.4970682104950642,0.5084984784383582,0.503006012024048,0.4970682104950642,0.4981073257626364,0.49959177614488237,0.5035997921769465,0.4908335188896311,0.49632598530394123,0.5122096043939731,0.48905217843093596,0.5009277814889037,0.4969197654568396,0.4909819639278557,0.4994433311066578,0.4993479021535134,0.5122096043939731
120,0.5053811326356417,0.49988866622133155,0.5025606769093743,0.49840421583908556,0.4945446448452461,0.5001855562977807,0.49498997995991983,0.5015215616418022,0.496029095227492,0.5040451272916203,0.5025606769093743,0.5012246715653529,0.5056780227120908,0.5047873524827433,0.49335708453944926,0.5006308914124545,0.49439619980702143,0.4921695242336525,0.5013731166035775,0.503006012024048,0.5071624730943368,0.5043420173680695,0.5038966822533957,0.496771320418615,0.5062718028649892,0.49632598530394123,0.4969197654568396,0.4923179692718771,0.5000265080425401,0.5071624730943368
121,0.4929117494247755,0.4987011059155348,0.5064202479032138,0.4972166555332888,0.5040451272916203,0.5022637868329252,0.5012246715653529,0.4979588807244118,0.496029095227492,0.4981073257626364,0.4957322051510428,0.5035997921769465,0.495286870036369,0.5065686929414385,0.5055295776738663,0.5077562532472352,0.5027091219475989,0.49335708453944926,0.5019668967564759,0.4994433311066578,0.4970682104950642,0.5040451272916203,0.49974022118310696,0.49350552957767385,0.5009277814889037,0.49929488606843314,0.5010762265271284,0.48934906850738513,0.49970841153205897,0.5077562532472352
122,0.5015215616418022,0.49988866622133155,0.4900912936985081,0.504490462406294,0.5013731166035775,0.5043420173680695,0.4921695242336525,0.495286870036369,0.5040451272916203,0.5038966822533957,0.495286870036369,0.503006012024048,0.49855266087731015,0.495286870036369,0.49840421583908556,0.49988866622133155,0.4964744303421658,0.4923179692718771,0.4988495509537594,0.4969197654568396,0.5015215616418022,0.4972166555332888,0.5033029021004973,0.5001855562977807,0.4987011059155348,0.49409930973057226,0.5006308914124545,0.5033029021004973,0.4989661863409358,0.504490462406294
123,0.5040451272916203,0.5000371112595562,0.49974022118310696,0.5041935723298449,0.5050842425591925,0.5012246715653529,0.4987011059155348,0.4969197654568396,0.503006012024048,0.5021153417947005,0.5035997921769465,0.4972166555332888,0.5102798188970533,0.5007793364506792,0.5056780227120908,0.4894975135456097,0.5019668967564759,0.5000371112595562,0.503006012024048,0.49959177614488237,0.5013731166035775,0.5080531433236845,0.49899799599198397,0.5150300601202404,0.4957322051510428,0.5024122318711497,0.5003340013360054,0.503748237215171,0.5018714678033315,0.5150300601202404
124,0.4923179692718771,0.5022637868329252,0.49424775476879684,0.5033029021004973,0.4972166555332888,0.4966228753803904,0.5028575669858235,0.4994433311066578,0.49632598530394123,0.5047873524827433,0.4973651005715134,0.5003340013360054,0.5003340013360054,0.4979588807244118,0.49959177614488237,0.49127885400430493,0.4970682104950642,0.4979588807244118,0.504490462406294,0.497513545609738,0.5000371112595562,0.5031544570622727,0.507459363170786,0.5046389074445187,0.49543531507459365,0.4970682104950642,0.5009277814889037,0.49855266087731015,0.4993054892854492,0.507459363170786
125,0.49988866622133155,0.5033029021004973,0.49469308988347066,0.49632598530394123,0.5018184517182513,0.5086469234765828,0.4970682104950642,0.5040451272916203,0.49974022118310696,0.4966228753803904,0.4981073257626364,0.5013731166035775,0.5007793364506792,0.5049357975209678,0.495286870036369,0.49498997995991983,0.5046389074445187,0.5117642692792993,0.5007793364506792,0.49914644103020855,0.5090922585912566,0.49766199064796257,0.5004824463742299,0.5009277814889037,0.5041935723298449,0.4978104356861872,0.4957322051510428,0.4981073257626364,0.5006414946294705,0.5117642692792993
126,0.49914644103020855,0.5061233578267647,0.49632598530394123,0.49929488606843314,0.496029095227492,0.5010762265271284,0.49914644103020855,0.5038966822533957,0.49424775476879684,0.5058264677503155,0.5090922585912566,0.49974022118310696,0.5024122318711497,0.4929117494247755,0.49899799599198397,0.5003340013360054,0.5024122318711497,0.5013731166035775,0.4918726341572033,0.5015215616418022,0.5012246715653529,0.4969197654568396,0.5047873524827433,0.5003340013360054,0.5053811326356417,0.49068507385140653,0.4972166555332888,0.5012246715653529,0.4999840951744759,0.5090922585912566
127,0.49498997995991983,0.505232687597417,0.4894975135456097,0.5050842425591925,0.4966228753803904,0.49543531507459365,0.4918726341572033,0.5021153417947005,0.5028575669858235,0.5024122318711497,0.4979588807244118,0.5000371112595562,0.5033029021004973,0.4929117494247755,0.5046389074445187,0.4972166555332888,0.5056780227120908,0.498255770800861,0.5033029021004973,0.5001855562977807,0.4979588807244118,0.5049357975209678,0.5086469234765828,0.49929488606843314,0.49959177614488237,0.496771320418615,0.5047873524827433,0.5050842425591925,0.500238572382861,0.5086469234765828
128,0.49766199064796257,0.5031544570622727,0.496029095227492,0.4973651005715134,0.5010762265271284,0.49988866622133155,0.49899799599198397,0.5027091219475989,0.5007793364506792,0.5006308914124545,0.5071624730943368,0.5038966822533957,0.5024122318711497,0.4979588807244118,0.5076078082090106,0.4918726341572033,0.5038966822533957,0.504490462406294,0.49766199064796257,0.5046389074445187,0.49766199064796257,0.5043420173680695,0.503006012024048,0.509686038744155,0.5058264677503155,0.5003340013360054,0.5033029021004973,0.4988495509537594,0.5015321648588181,0.509686038744155
129,0.49840421583908556,0.4929117494247755,0.5003340013360054,0.5012246715653529,0.49974022118310696,0.4964744303421658,0.4978104356861872,0.4981073257626364,0.5021153417947005,0.5024122318711497,0.5056780227120908,0.49959177614488237,0.49543531507459365,0.5016700066800267,0.4881615082015884,0.5049357975209678,0.5019668967564759,0.5012246715653529,0.49409930973057226,0.5043420173680695,0.5064202479032138,0.4964744303421658,0.4951384249981444,0.496029095227492,0.49959177614488237,0.503006012024048,0.49617754026571664,0.5076078082090106,0.49953876005980213,0.5076078082090106
130,0.5055295776738663,0.5012246715653529,0.5050842425591925,0.4988495509537594,0.49855266087731015,0.49469308988347066,0.5013731166035775,0.5025606769093743,0.5065686929414385,0.4979588807244118,0.496771320418615,0.5031544570622727,0.5049357975209678,0.49335708453944926,0.5038966822533957,0.5055295776738663,0.5064202479032138,0.5024122318711497,0.4979588807244118,0.5031544570622727,0.4972166555332888,0.5068655830178876,0.496029095227492,0.5055295776738663,0.5007793364506792,0.5027091219475989,0.49350552957767385,0.49543531507459365,0.5010020040080161,0.5068655830178876
131,0.5009277814889037,0.5025606769093743,0.5019668967564759,0.5003340013360054,0.49543531507459365,0.5028575669858235,0.5055295776738663,0.4958806501892674,0.4972166555332888,0.49350552957767385,0.5000371112595562,0.49766199064796257,0.49558376011281824,0.5003340013360054,0.49543531507459365,0.5007793364506792,0.4973651005715134,0.49914644103020855,0.4964744303421658,0.4900912936985081,0.4973651005715134,0.5010762265271284,0.5009277814889037,0.5016700066800267,0.4981073257626364,0.4973651005715134,0.49409930973057226,0.4917241891189787,0.49826637401787705,0.5055295776738663
132,0.495286870036369,0.5010762265271284,0.49365397461589844,0.4981073257626364,0.503748237215171,0.5031544570622727,0.5015215616418022,0.49409930973057226,0.5001855562977807,0.5022637868329252,0.49365397461589844,0.5003340013360054,0.49974022118310696,0.49617754026571664,0.5010762265271284,0.496771320418615,0.496771320418615,0.49840421583908556,0.49424775476879684,0.49558376011281824,0.4979588807244118,0.49127885400430493,0.49766199064796257,0.4979588807244118,0.49439619980702143,0.49840421583908556,0.497513545609738,0.4902397387367327,0.49754535526078614,0.503748237215171
133,0.4966228753803904,0.49855266087731015,0.5006308914124545,0.5021153417947005,0.5003340013360054,0.503006012024048,0.503748237215171,0.49899799599198397,0.5024122318711497,0.5015215616418022,0.5041935723298449,0.49365397461589844,0.5073109181325615,0.4987011059155348,0.507459363170786,0.5007793364506792,0.49632598530394123,0.49439619980702143,0.4988495509537594,0.5016700066800267,0.48712239293401616,0.49350552957767385,0.5073109181325615,0.497513545609738,0.48860684331626214,0.5000371112595562,0.49855266087731015,0.49899799599198397,0.49939031502157755,0.507459363170786
134,0.505232687597417,0.4917241891189787,0.498255770800861,0.49914644103020855,0.49766199064796257,0.5015215616418022,0.4945446448452461,0.5028575669858235,0.49202107919542787,0.49974022118310696,0.5021153417947005,0.496029095227492,0.4987011059155348,0.49484153492169525,0.49914644103020855,0.49276330438655086,0.4957322051510428,0.5000371112595562,0.4988495509537594,0.49959177614488237,0.49365397461589844,0.49409930973057226,0.49988866622133155,0.4918726341572033,0.5055295776738663,0.4979588807244118,0.4958806501892674,0.4966228753803904,0.4977150067330428,0.5055295776738663
135,0.49929488606843314,0.4932086395012247,0.4932086395012247,0.5006308914124545,0.5003340013360054,0.495286870036369,0.503748237215171,0.49929488606843314,0.495286870036369,0.498255770800861,0.49617754026571664,0.49543531507459365,0.49840421583908556,0.496029095227492,0.4988495509537594,0.4930601944630001,0.49424775476879684,0.498255770800861,0.498255770800861,0.5058264677503155,0.5043420173680695,0.49439619980702143,0.4987011059155348,0.5013731166035775,0.5025606769093743,0.49914644103020855,0.498255770800861,0.5007793364506792,0.49830878688594116,0.5058264677503155
136,0.5000371112595562,0.5001855562977807,0.49929488606843314,0.49617754026571664,0.5001855562977807,0.4987011059155348,0.49840421583908556,0.4929117494247755,0.5043420173680695,0.49974022118310696,0.5071624730943368,0.5000371112595562,0.5053811326356417,0.5098344837823796,0.5043420173680695,0.5016700066800267,0.5009277814889037,0.4994433311066578,0.5009277814889037,0.4987011059155348,0.5018184517182513,0.5034513471387219,0.504490462406294,0.5025606769093743,0.4957322051510428,0.5018184517182513,0.5038966822533957,0.4988495509537594,0.5011080361781765,0.5098344837823796
137,0.5033029021004973,0.5064202479032138,0.5070140280561122,0.4964744303421658,0.49959177614488237,0.4966228753803904,0.5031544570622727,0.5041935723298449,0.5028575669858235,0.4964744303421658,0.5027091219475989,0.5038966822533957,0.5047873524827433,0.4994433311066578,0.49632598530394123,0.49899799599198397,0.5003340013360054,0.49914644103020855,0.5107251540117271,0.5046389074445187,0.4932086395012247,0.4981073257626364,0.5006308914124545,0.5099829288206041,0.49899799599198397,0.5050842425591925,0.5015215616418022,0.5113189341646256,0.501998706407524,0.5113189341646256
138,0.5070140280561122,0.5101313738588288,0.5077562532472352,0.4978104356861872,0.50597491278854,0.49766199064796257,0.5009277814889037,0.5007793364506792,0.5024122318711497,0.497513545609738,0.5010762265271284,0.5093891486677058,0.5022637868329252,0.5040451272916203,0.49974022118310696,0.498255770800861,0.5105767089735026,0.4978104356861872,0.5025606769093743,0.49914644103020855,0.503748237215171,0.4979588807244118,0.4930601944630001,0.4973651005715134,0.496771320418615,0.506717137979663,0.49543531507459365,0.5055295776738663,0.5017654356331712,0.5105767089735026
139,0.4926148593483263,0.49840421583908556,0.49484153492169525,0.49974022118310696,0.497513545609738,0.5013731166035775,0.4966228753803904,0.5027091219475989,0.496029095227492,0.4994433311066578,0.4994433311066578,0.5035997921769465,0.49855266087731015,0.5003340013360054,0.5073109181325615,0.5025606769093743,0.49766199064796257,0.495286870036369,0.49974022118310696,0.4957322051510428,0.4988495509537594,0.5007793364506792,0.5050842425591925,0.49543531507459365,0.5010762265271284,0.49202107919542787,0.4973651005715134,0.49974022118310696,0.4989237734728717,0.5073109181325615
140,0.49469308988347066,0.49840421583908556,0.49276330438655086,0.507459363170786,0.49959177614488237,0.4981073257626364,0.5007793364506792,0.49617754026571664,0.5022637868329252,0.5027091219475989,0.5041935723298449,0.5003340013360054,0.4964744303421658,0.4926148593483263,0.4972166555332888,0.4957322051510428,0.5110220440881763,0.5080531433236845,0.5021153417947005,0.49632598530394123,0.5065686929414385,0.5061233578267647,0.5033029021004973,0.511170489126401,0.4972166555332888,0.5047873524827433,0.498255770800861,0.5095375937059303,0.5012140683483369,0.511170489126401
141,0.4978104356861872,0.4988495509537594,0.5012246715653529,0.503006012024048,0.49350552957767385,0.4979588807244118,0.49899799599198397,0.49632598530394123,0.5041935723298449,0.5003340013360054,0.5065686929414385,0.4966228753803904,0.497513545609738,0.5013731166035775,0.5009277814889037,0.5031544570622727,0.4924664143101017,0.5068655830178876,0.4988495509537594,0.4987011059155348,0.5007793364506792,0.5065686929414385,0.4966228753803904,0.49959177614488237,0.49840421583908556,0.4958806501892674,0.5012246715653529,0.49335708453944926,0.4995599664938343,0.5068655830178876
142,0.49899799599198397,0.5027091219475989,0.49617754026571664,0.49395086469234767,0.5047873524827433,0.49617754026571664,0.4988495509537594,0.49365397461589844,0.49469308988347066,0.49335708453944926,0.49632598530394123,0.497513545609738,0.4981073257626364,0.48979440362205895,0.5000371112595562,0.4964744303421658,0.4957322051510428,0.4987011059155348,0.49959177614488237,0.5015215616418022,0.497513545609738,0.49617754026571664,0.49899799599198397,0.5009277814889037,0.5015215616418022,0.4987011059155348,0.4945446448452461,0.4945446448452461,0.497502942392722,0.5047873524827433
143,0.498255770800861,0.49959177614488237,0.4930601944630001,0.49929488606843314,0.49365397461589844,0.49632598530394123,0.5012246715653529,0.498255770800861,0.5007793364506792,0.4957322051510428,0.4966228753803904,0.5027091219475989,0.49617754026571664,0.5038966822533957,0.5034513471387219,0.5009277814889037,0.5033029021004973,0.49840421583908556,0.5022637868329252,0.504490462406294,0.5038966822533957,0.5028575669858235,0.4958806501892674,0.49558376011281824,0.5027091219475989,0.49395086469234767,0.5010762265271284,0.5015215616418022,0.4994963471917379,0.504490462406294
144,0.498255770800861,0.49632598530394123,0.4978104356861872,0.5021153417947005,0.4918726341572033,0.4951384249981444,0.4951384249981444,0.4970682104950642,0.49899799599198397,0.5012246715653529,0.5024122318711497,0.4970682104950642,0.49855266087731015,0.49766199064796257,0.4951384249981444,0.49899799599198397,0.49974022118310696,0.49409930973057226,0.4979588807244118,0.49484153492169525,0.4979588807244118,0.4981073257626364,0.49617754026571664,0.49988866622133155,0.5034513471387219,0.5015215616418022,0.4979588807244118,0.48934906850738513,0.4976725938649786,0.5034513471387219
145,0.4988495509537594,0.496029095227492,0.497513545609738,0.5018184517182513,0.5013731166035775,0.4957322051510428,0.496029095227492,0.5012246715653529,0.505232687597417,0.49558376011281824,0.5056780227120908,0.5018184517182513,0.49439619980702143,0.49439619980702143,0.5022637868329252,0.4981073257626364,0.4926148593483263,0.4973651005715134,0.5038966822533957,0.4987011059155348,0.49469308988347066,0.5040451272916203,0.5071624730943368,0.49988866622133155,0.49988866622133155,0.4887552883544867,0.5000371112595562,0.5021153417947005,0.4991146313791605,0.5071624730943368
146,0.5009277814889037,0.5007793364506792,0.505232687597417,0.503748237215171,0.4987011059155348,0.5004824463742299,0.49974022118310696,0.49558376011281824,0.4981073257626364,0.5007793364506792,0.5016700066800267,0.4994433311066578,0.4902397387367327,0.4994433311066578,0.5058264677503155,0.5006308914124545,0.49350552957767385,0.49335708453944926,0.49959177614488237,0.4979588807244118,0.49469308988347066,0.4966228753803904,0.5012246715653529,0.5021153417947005,0.503006012024048,0.4981073257626364,0.5001855562977807,0.498255770800861,0.4992842828514172,0.5058264677503155
147,0.4958806501892674,0.4945446448452461,0.5013731166035775,0.5019668967564759,0.5001855562977807,0.5049357975209678,0.5006308914124545,0.49914644103020855,0.49335708453944926,0.49543531507459365,0.49959177614488237,0.5000371112595562,0.48905217843093596,0.49914644103020855,0.5058264677503155,0.504490462406294,0.49855266087731015,0.5013731166035775,0.4981073257626364,0.49914644103020855,0.4988495509537594,0.5031544570622727,0.49350552957767385,0.5027091219475989,0.504490462406294,0.5010762265271284,0.4909819639278557,0.495286870036369,0.4990298056430321,0.5058264677503155
148,0.4981073257626364,0.5056780227120908,0.49469308988347066,0.49365397461589844,0.5012246715653529,0.498255770800861,0.4988495509537594,0.5028575669858235,0.49855266087731015,0.5019668967564759,0.4957322051510428,0.5010762265271284,0.49929488606843314,0.5028575669858235,0.504490462406294,0.5033029021004973,0.508201588361909,0.5019668967564759,0.5028575669858235,0.5050842425591925,0.5016700066800267,0.5018184517182513,0.49959177614488237,0.50597491278854,0.49914644103020855,0.5058264677503155,0.4972166555332888,0.49335708453944926,0.5008323525357593,0.508201588361909
149,0.5093891486677058,0.5027091219475989,0.504490462406294,0.49914644103020855,0.5009277814889037,0.5033029021004973,0.5001855562977807,0.49395086469234767,0.49498997995991983,0.49439619980702143,0.49766199064796257,0.4915757440807541,0.49988866622133155,0.4987011059155348,0.5000371112595562,0.5022637868329252,0.5025606769093743,0.498255770800861,0.4973651005715134,0.496029095227492,0.49395086469234767,0.498255770800861,0.4969197654568396,0.5010762265271284,0.496029095227492,0.49914644103020855,0.5009277814889037,0.49632598530394123,0.4989449799069038,0.5093891486677058
150,0.5028575669858235,0.5033029021004973,0.4970682104950642,0.49409930973057226,0.496771320418615,0.49617754026571664,0.5013731166035775,0.5016700066800267,0.4994433311066578,0.5012246715653529,0.49914644103020855,0.49127885400430493,0.5004824463742299,0.5058264677503155,0.5000371112595562,0.4981073257626364,0.4957322051510428,0.4881615082015884,0.5012246715653529,0.5043420173680695,0.4987011059155348,0.503006012024048,0.4957322051510428,0.49929488606843314,0.4987011059155348,0.4979588807244118,0.498255770800861,0.49395086469234767,0.49871170913255086,0.5058264677503155
151,0.49632598530394123,0.49498997995991983,0.49766199064796257,0.5007793364506792,0.5018184517182513,0.4911304089660803,0.49617754026571664,0.49484153492169525,0.4973651005715134,0.4987011059155348,0.4918726341572033,0.5004824463742299,0.49395086469234767,0.4945446448452461,0.4932086395012247,0.4964744303421658,0.49899799599198397,0.4978104356861872,0.49068507385140653,0.4979588807244118,0.4945446448452461,0.5006308914124545,0.4987011059155348,0.50597491278854,0.5056780227120908,0.4924664143101017,0.5064202479032138,0.49929488606843314,0.4974817359586898,0.5064202479032138
152,0.4987011059155348,0.49855266087731015,0.49469308988347066,0.49766199064796257,0.504490462406294,0.5080531433236845,0.4987011059155348,0.503748237215171,0.5107251540117271,0.5009277814889037,0.5041935723298449,0.5019668967564759,0.5073109181325615,0.5123580494321978,0.49914644103020855,0.49840421583908556,0.5046389074445187,0.5083500334001336,0.49498997995991983,0.5046389074445187,0.5016700066800267,0.5035997921769465,0.4981073257626364,0.505232687597417,0.5073109181325615,0.5000371112595562,0.498255770800861,0.4978104356861872,0.5022955964839733,0.5123580494321978
