,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_01_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,average_model,optimal_clustering
10,0.35423972945891785,0.6100325651302605,0.6135082665330661,0.6150738977955912,0.6251565631262525,0.6208980460921844,0.6285383266533067,0.6289453907815631,0.5958166332665331,0.6221505511022044,0.6309807114228457,0.6314504008016032,0.3560558617234469,0.3560558617234469,0.35423972945891785,0.35423972945891785,0.35423972945891785,0.35423972945891785,0.6133830160320641,0.6141032064128257,0.6142284569138277,0.6255323146292585,0.6264090681362725,0.6286635771543087,0.6174536573146293,0.35423972945891785,0.6136961422845691,0.6139779559118237,0.6150425851703407,0.6150425851703407,0.6048972945891784,0.6133830160320641,0.6019852204408818,0.6146981462925851,0.5671655811623246,0.5379822144288577,0.5472507515030061,0.5599949899799599,0.5411134769539078,0.5374498997995992,0.5527304609218436,0.5483466933867736,0.5576465430861723,0.5394852204408818,0.5447770541082164,0.5472507515030061,0.5544213426853707,0.5350388276553106,0.5396730961923848,0.5396730961923848,0.5443386773547094,0.545184118236473,0.5332853206412825,0.5510395791583166,0.5528557114228457,0.5505072645290581,0.5287136773547094,0.5429609218436874,0.5450901803607214,0.5408942885771543,0.5493173847695391,0.545685120240481,0.5527617735470942,0.5506951402805611,0.5430861723446894,0.5468796389074446,0.6314504008016032
11,0.41154183366733466,0.6392159318637275,0.6437562625250501,0.6467622745490982,0.6272231963927856,0.6291332665330661,0.6288201402805611,0.6296342685370742,0.6347695390781564,0.6458228957915831,0.4180548597194389,0.41445390781563124,0.4135458416833667,0.4135458416833667,0.41154183366733466,0.41154183366733466,0.41154183366733466,0.41154183366733466,0.6426290080160321,0.6469814629258517,0.6476703406813628,0.6014842184368737,0.6463552104208417,0.6194889779559118,0.5923409318637275,0.41154183366733466,0.6437562625250501,0.6441007014028056,0.6467309619238477,0.6467309619238477,0.6471067134268537,0.6485470941883767,0.6257828156312625,0.6466996492985972,0.5430548597194389,0.5322833166332666,0.5284005511022044,0.5190693887775552,0.5257389779559118,0.5249248496993988,0.5355085170340681,0.5060120240480962,0.5289641783567134,0.5200087675350702,0.529934869739479,0.5272732965931863,0.530936873747495,0.5289641783567134,0.5270541082164328,0.5169088176352705,0.5198522044088176,0.5196017034068137,0.5254884769539078,0.5263339178356713,0.5106149799599199,0.5158441883767535,0.5355711422845691,0.5239228456913828,0.528243987975952,0.5278682364729459,0.5214804609218436,0.5276803607214429,0.5252692885771543,0.5236097194388778,0.5212925851703407,0.5605539783270244,0.6485470941883767
12,0.4482402304609218,0.6004509018036072,0.6642347194388778,0.6665831663326653,0.6665831663326653,0.6665518537074149,0.6638902805611222,0.6646104709418837,0.6566257515030061,0.6603206412825652,0.4568825150300601,0.45190380761523047,0.4496179859719439,0.4496179859719439,0.4482402304609218,0.4482402304609218,0.4482402304609218,0.4482402304609218,0.5971004509018036,0.6634832164328658,0.6662700400801603,0.6663326653306614,0.6659882264529058,0.6650488476953907,0.6601014529058116,0.4482402304609218,0.5960358216432866,0.6610095190380761,0.6646417835671342,0.6663326653306614,0.6647670340681363,0.6627004008016032,0.6647983466933868,0.6638589679358717,0.5108654809619239,0.51687750501002,0.5273359218436874,0.5052605210420842,0.5068574649298597,0.5176603206412825,0.5218875250501002,0.5075150300601202,0.5227642785571143,0.5359782064128257,0.5184431362725451,0.515938126252505,0.5184118236472945,0.5210733967935872,0.49555360721442887,0.5065756513026052,0.5020040080160321,0.4969626753507014,0.5120866733466933,0.514247244488978,0.5230774048096193,0.5077968436873748,0.5113351703406813,0.5069514028056112,0.5134018036072144,0.5128381763527055,0.5183491983967936,0.513996743486974,0.5057302104208417,0.5168461923847696,0.5157815631262525,0.5820031266236175,0.6665831663326653
13,0.41028932865731466,0.6487975951903807,0.6532753006012024,0.6577216933867736,0.6289140781563126,0.6303857715430862,0.6304483967935872,0.6309493987975952,0.6481713426853707,0.6557803106212425,0.4163013527054108,0.4119488977955912,0.4120428356713427,0.4120428356713427,0.41028932865731466,0.41028932865731466,0.41028932865731466,0.41028932865731466,0.6521480460921844,0.657126753507014,0.6576903807615231,0.6005448396793587,0.657189378757515,0.6196142284569138,0.6414391282565131,0.41028932865731466,0.6535258016032064,0.6538076152304609,0.65750250501002,0.65750250501002,0.657940881763527,0.6581287575150301,0.6280999498997996,0.6562813126252505,0.6344251002004008,0.5302166833667334,0.5330348196392786,0.5232026553106213,0.5191007014028056,0.5311560621242485,0.5356337675350702,0.5069514028056112,0.5335358216432866,0.5419276052104208,0.529559118236473,0.5293399298597194,0.5238602204408818,0.516564378757515,0.5279308617234469,0.5419589178356713,0.5215430861723447,0.5266470440881763,0.5253632264529058,0.5256137274549099,0.532314629258517,0.5266783567134269,0.528243987975952,0.5278369238476954,0.5336297595190381,0.5196643286573146,0.5199774549098196,0.5297156813627254,0.5235784068136272,0.529308617234469,0.5226703406813628,0.568349662287538,0.6581287575150301
14,0.3722444889779559,0.48199524048096193,0.6194263527054108,0.6217121743486974,0.6219313627254509,0.6199273547094188,0.6235596192384769,0.6194576653306614,0.5927166833667334,0.6065881763527055,0.37656563126252507,0.37459293587174347,0.3727454909819639,0.3727454909819639,0.3722444889779559,0.3722444889779559,0.3722444889779559,0.3722444889779559,0.5026302605210421,0.6164516533066132,0.6220253006012024,0.6192697895791583,0.6189879759519038,0.622870741482966,0.6160759018036072,0.3722444889779559,0.5023171342685371,0.6204283567134269,0.6095941883767535,0.6062750501002004,0.6252191883767535,0.623997995991984,0.6180172845691383,0.6152304609218436,0.5447770541082164,0.5392660320641283,0.5412700400801603,0.5298409318637275,0.5448709919839679,0.5288076152304609,0.5488790080160321,0.5436811122244489,0.5358216432865731,0.5397044088176353,0.5425851703406813,0.5393286573146293,0.5400488476953907,0.5355711422845691,0.5416771042084169,0.5408003507014028,0.5371680861723447,0.5376064629258517,0.5355711422845691,0.545872995991984,0.5518850200400801,0.5314691883767535,0.5323772545090181,0.5365418336673347,0.5415831663326653,0.5379822144288577,0.547939629258517,0.5366044589178357,0.5517284569138277,0.5450275551102205,0.5426164829659319,0.5233719754323461,0.6252191883767535
15,0.4500563627254509,0.6069639278557114,0.668868987975952,0.6711548096192385,0.6711548096192385,0.670935621242485,0.6682114228456913,0.6685558617234469,0.6611973947895792,0.6645165330661322,0.45857339679358716,0.45390781563126253,0.4512462424849699,0.4512462424849699,0.4500563627254509,0.4500563627254509,0.4500563627254509,0.4500563627254509,0.6034256012024048,0.669745741482966,0.6714679358717435,0.6710295591182365,0.6701214929859719,0.6691194889779559,0.6647357214428857,0.4500563627254509,0.6021730961923848,0.6667084168336673,0.6690881763527055,0.6710295591182365,0.6704659318637275,0.6683992985971944,0.6701214929859719,0.6688063627254509,0.6341432865731463,0.5183178857715431,0.5282753006012024,0.5070766533066132,0.5234844689378757,0.5195390781563126,0.5268975450901804,0.5129008016032064,0.5044150801603207,0.49220315631262523,0.5093937875751503,0.5069827154308617,0.5121806112224448,0.5219501503006012,0.5292146793587175,0.515750250501002,0.5187875751503006,0.5179108216432866,0.515186623246493,0.5092685370741483,0.5247056613226453,0.5107715430861723,0.5124624248496994,0.5078907815631263,0.5129008016032064,0.5121492985971944,0.5131513026052105,0.5180986973947895,0.5056675851703407,0.51687750501002,0.5120240480961924,0.5902870555926668,0.6711548096192385
16,0.37337174348697394,0.5239541583166333,0.6320140280561122,0.6379947394789579,0.6376503006012024,0.6287262024048096,0.6297595190380761,0.6265969438877755,0.6194576653306614,0.6231212424849699,0.37900801603206413,0.3767221943887776,0.373935370741483,0.373935370741483,0.37337174348697394,0.37337174348697394,0.37337174348697394,0.37337174348697394,0.5236097194388778,0.6250313126252505,0.6375563627254509,0.6334857214428857,0.6290080160320641,0.6291332665330661,0.6291645791583166,0.37337174348697394,0.5227329659318637,0.6331412825651302,0.6042084168336673,0.6296655811623246,0.6354897294589178,0.6277868236472945,0.6348321643286573,0.624686873747495,0.6224010521042084,0.5416457915831663,0.5422720440881763,0.5282126753507014,0.5444952404809619,0.5566445390781564,0.545872995991984,0.5376064629258517,0.5394539078156313,0.5434619238476954,0.5381387775551102,0.5408942885771543,0.5348509519038076,0.5441508016032064,0.5395165330661322,0.5399549098196392,0.5430548597194389,0.5402993486973948,0.5414579158316634,0.5439316132264529,0.5330035070140281,0.5232026553106213,0.5399235971943888,0.5364792084168337,0.5442447394789579,0.5448709919839679,0.5486598196392786,0.530936873747495,0.5216683366733467,0.5369802104208417,0.5431174849699398,0.5357288651376827,0.6379947394789579
17,0.4490543587174349,0.5985095190380761,0.6601640781563126,0.6632640280561122,0.6632640280561122,0.6629195891783567,0.6608842685370742,0.6612913326653307,0.6525551102204409,0.6569388777555111,0.45744614228456915,0.45390781563126253,0.45099574148296595,0.45099574148296595,0.4490543587174349,0.4490543587174349,0.4490543587174349,0.4490543587174349,0.5953469438877755,0.6610408316633266,0.6631387775551102,0.6633892785571143,0.6626690881763527,0.6620428356713427,0.6573459418837675,0.4490543587174349,0.5938439378757515,0.657252004008016,0.6616357715430862,0.6633892785571143,0.6620741482965932,0.6596317635270541,0.6618549599198397,0.6602893286573146,0.5066069639278558,0.5180047595190381,0.5015343186372746,0.5056362725450901,0.5243612224448898,0.5065443386773547,0.4973697394789579,0.5116482965931863,0.5039140781563126,0.4908254008016032,0.5097069138276553,0.516501753507014,0.515562374749499,0.515625,0.5125250501002004,0.5183491983967936,0.5049473947895792,0.5169088176352705,0.5138401803607214,0.5158441883767535,0.5214491482965932,0.5223572144288577,0.5121806112224448,0.5035070140280561,0.5139654308617234,0.5172845691382766,0.5162825651302605,0.515374498997996,0.5220754008016032,0.5170966933867736,0.5107402304609219,0.5801846749053664,0.6633892785571143
18,0.44842810621242485,0.6050851703406813,0.6678043587174348,0.6704033066132264,0.6704033066132264,0.670246743486974,0.6691508016032064,0.6695578657314629,0.6622620240480962,0.6661447895791583,0.4580097695390782,0.4526553106212425,0.4498058617234469,0.4498058617234469,0.44842810621242485,0.44842810621242485,0.44842810621242485,0.44842810621242485,0.6019225951903807,0.6674286072144289,0.6695891783567134,0.6702780561122245,0.670184118236473,0.6699962424849699,0.6650488476953907,0.44842810621242485,0.6004822144288577,0.6653932865731463,0.6685871743486974,0.6702780561122245,0.6689629258517034,0.6673972945891784,0.6692447394789579,0.6674286072144289,0.6355210420841684,0.5066069639278558,0.5018474448897795,0.5268975450901804,0.5244864729458918,0.5090493486973948,0.5246117234468938,0.5085170340681363,0.5260207915831663,0.5141846192384769,0.5200087675350702,0.5176290080160321,0.517128006012024,0.5197582665330661,0.49862224448897796,0.5138714929859719,0.5119301102204409,0.5142159318637275,0.5115856713426854,0.513495741482966,0.5120866733466933,0.5202279559118237,0.5107715430861723,0.5083291583166333,0.5092059118236473,0.5149048096192385,0.5185996993987976,0.5164391282565131,0.5183178857715431,0.5058241482965932,0.5106149799599199,0.5895100385957099,0.6704033066132264
19,0.37647169338677355,0.5181613226452906,0.6233404308617234,0.6329220941883767,0.6365856713426854,0.6288514529058116,0.6253444388777555,0.6255949398797596,0.60874874749499,0.6334857214428857,0.38599073146292584,0.3802605210420842,0.3777241983967936,0.3777241983967936,0.37647169338677355,0.37647169338677355,0.37647169338677355,0.37647169338677355,0.5191946392785571,0.625751503006012,0.6342685370741483,0.6391846192384769,0.6358028557114228,0.627129258517034,0.6257201903807615,0.37647169338677355,0.5195077655310621,0.6207727955911824,0.6334857214428857,0.6349887274549099,0.624812124248497,0.6212111723446894,0.6287888276553106,0.6275989478957916,0.6317635270541082,0.5424912324649298,0.5430548597194389,0.531187374749499,0.5360721442885772,0.5371993987975952,0.5341620741482966,0.5349448897795591,0.5347883266533067,0.5391720941883767,0.5427417334669339,0.5356650801603207,0.5397044088176353,0.5408003507014028,0.5354458917835672,0.5358216432865731,0.5395165330661322,0.5436184869739479,0.5398922845691383,0.5300288076152304,0.5477830661322646,0.5480022545090181,0.5330348196392786,0.5356963927855711,0.5492547595190381,0.5419589178356713,0.5373559619238477,0.5424599198396793,0.5513213927855711,0.5403932865731463,0.5430861723446894,0.5362971312996363,0.6365856713426854
