,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_n1,random_n2,random_n3,random_n4,random_n5,random_n6,random_n7,random_n8,random_n9,random_n10,random_n11,random_n12,random_n13,random_n14,random_n15,random_n16,random_n17,random_n18,random_n19,random_n20,random_n21,random_n22,random_n23,random_n24,random_n25,random_n26,random_n27,average_model,optimal_clustering
10,0.4467295246230165,0.48726962120963235,0.5586911527973981,0.5497552482013207,0.5620421170209271,0.5895725877985479,0.5858273924898978,0.5882584841814777,0.5495581326587602,0.5475869772331549,0.5483097342225435,0.5483097342225435,0.5483097342225435,0.4467295246230165,0.4467295246230165,0.4467295246230165,0.4467295246230165,0.4467295246230165,0.4771510233581918,0.574000459936266,0.5099379086040934,0.5894411774368409,0.5904924603304971,0.5899011137028155,0.577351424159795,0.4467295246230165,0.5483097342225435,0.5793225795854003,0.5793225795854003,0.5897697033411085,0.5897697033411085,0.5844475836919741,0.5844475836919741,0.4810276290285489,0.5483097342225435,0.5031045697953284,0.5008048884654555,0.4949571273694931,0.4925260356779132,0.5088209205295837,0.503564506061303,0.49022635434804035,0.4988994382207037,0.5041558526889846,0.4971911035185124,0.49659975689083086,0.4933802030290088,0.49541706363546767,0.49751962942278,0.5031045697953284,0.5001478366569204,0.5009362988271625,0.4894378921777982,0.4931173823055948,0.4947600118269326,0.5017904661782582,0.49843950195472914,0.5057984822103223,0.49653405170997733,0.5092808567955583,0.49896514340155723,0.49607411544400276,0.5483024336468931,0.5904924603304971
11,0.4568152698840304,0.5775156871119288,0.5970958310062748,0.5922993528039686,0.5432832878872499,0.5797496632609481,0.5850717829100824,0.5649002923880548,0.5643746509412267,0.6167416800814745,0.6167416800814745,0.6167416800814745,0.6167416800814745,0.4568152698840304,0.4568152698840304,0.4568152698840304,0.4568152698840304,0.4568152698840304,0.5905253129209238,0.6077400703045435,0.591445185452873,0.5860573606228852,0.588882683399586,0.5639147146752521,0.588488452314465,0.4568152698840304,0.6167416800814745,0.6167416800814745,0.6080028910279576,0.6080028910279576,0.5799467788035086,0.5799467788035086,0.5649002923880548,0.5844804362824009,0.6167416800814745,0.49656690430040407,0.4990637011728375,0.5017576135878314,0.5040572949177042,0.49058773284273466,0.5014290876835639,0.5095108249285456,0.4947271592365058,0.5076710798646473,0.5033345379283156,0.49912940635369096,0.48881369295968985,0.4928874141726075,0.49006209139590656,0.5006406255133218,0.5097736456519597,0.4982095338217418,0.49571273694930845,0.49328164525772855,0.5039915897368508,0.4940701074279707,0.49177042609809785,0.505568514077335,0.49518709550248036,0.5035316534708761,0.49952363743881206,0.5045172311836789,0.5728627868974135,0.6167416800814745
12,0.45336574788922107,0.613029337363251,0.6161831860442196,0.5780741811491836,0.5895068826176943,0.5895068826176943,0.5814251453727126,0.5806366832024705,0.5571799336377673,0.6146719668845888,0.6144748513420283,0.6144748513420283,0.6144748513420283,0.45336574788922107,0.45336574788922107,0.45336574788922107,0.45336574788922107,0.45336574788922107,0.6172344689378757,0.6205854331614048,0.6104011301291107,0.5912152173198857,0.5864187391175795,0.5895068826176943,0.5795196951279609,0.45336574788922107,0.6144748513420283,0.6107953612142317,0.6107953612142317,0.6039620224054667,0.6039620224054667,0.5884555997240383,0.5884555997240383,0.6144748513420283,0.6144748513420283,0.49778245014619404,0.4983080915930221,0.49088340615657544,0.5054699563060547,0.4983080915930221,0.5088866257104373,0.49160616314596406,0.5038930319655704,0.4778737803475804,0.5064555340188573,0.4925260356779132,0.48917507145438416,0.5097407930615329,0.5081638687210487,0.49331449784815534,0.5057327770294687,0.49600841026314924,0.49896514340155723,0.5034330956995959,0.4961398206248563,0.4925917408587667,0.4886494300075561,0.4988337330398502,0.5045500837741056,0.5056670718486153,0.5043529682315451,0.5063898288380039,0.5818656134369528,0.6205854331614048
13,0.45330004270836755,0.6111238871184993,0.6162488912250731,0.5765629619895529,0.590098229245376,0.590098229245376,0.5822793127238083,0.5805709780216171,0.558428332073984,0.6138177995334932,0.6133578632675186,0.6133578632675186,0.6133578632675186,0.45330004270836755,0.45330004270836755,0.45330004270836755,0.45330004270836755,0.45330004270836755,0.6165117119484871,0.6218338315976215,0.6096783731397221,0.5937777193731726,0.587010085745261,0.590098229245376,0.5811623246492986,0.45330004270836755,0.6133578632675186,0.6104668353099642,0.6104668353099642,0.6067873451821676,0.6067873451821676,0.5894411774368409,0.5894411774368409,0.6136206839909327,0.6133578632675186,0.49981931075265285,0.49863661749728966,0.49226321495449915,0.5033016853378889,0.5027760438910608,0.5096093826998259,0.5059298925720292,0.4893064818160912,0.47807089589014096,0.4879266730181675,0.5073754065508065,0.49173757350767106,0.5084923946253163,0.5041558526889846,0.5017247609974046,0.494562896284372,0.49791386050790104,0.5023818128059397,0.5046814941358126,0.5056013666677618,0.5062584184762968,0.4901606491671868,0.5026446335293537,0.5096093826998259,0.507309701369953,0.5012648247314301,0.4906205854331614,0.5821892722907868,0.6218338315976215
14,0.46854364466638193,0.6173658792995828,0.6170373533953152,0.6234764611189593,0.6198626761720162,0.6138835047143467,0.5853674562239233,0.5920693846709814,0.5900325240645224,0.6303755051085778,0.6300469792043103,0.6300469792043103,0.6300469792043103,0.46854364466638193,0.46854364466638193,0.46854364466638193,0.46854364466638193,0.46854364466638193,0.6236078714806662,0.6082328591609448,0.6038963172246131,0.6052761260225369,0.6071815762672886,0.6112552974802063,0.5808995039258845,0.46854364466638193,0.6300469792043103,0.6010052892670588,0.6010052892670588,0.6255133217254181,0.6255133217254181,0.6021222773415684,0.6021222773415684,0.6204540227996977,0.6300469792043103,0.5003449521994809,0.5002135418377739,0.49364302375242286,0.49896514340155723,0.503958737146424,0.5116462433062847,0.49160616314596406,0.5147343868063997,0.491211932060843,0.507178291008246,0.5049443148592266,0.4879266730181675,0.5073754065508065,0.5090837412529978,0.4993593744866783,0.49791386050790104,0.5034988008804494,0.5036959164230099,0.5019218765399652,0.5078353428167811,0.510397844870068,0.5214363152534577,0.49653405170997733,0.487729557475607,0.4865468642202438,0.5048786096783732,0.49738821906107294,0.5941816845591609,0.6300469792043103
15,0.4647655967673051,0.617201616347449,0.633036564933145,0.6309339991458327,0.6215381582837807,0.617333026709156,0.6119452018791681,0.5775156871119288,0.5676599099839023,0.6344820789119222,0.6344820789119222,0.6344820789119222,0.6344820789119222,0.4647655967673051,0.4647655967673051,0.4647655967673051,0.4647655967673051,0.4647655967673051,0.620683990932685,0.6364532343375275,0.5790269062715595,0.6240349551562141,0.6082657117513716,0.5841519103781333,0.6080028910279576,0.4647655967673051,0.6344820789119222,0.6344820789119222,0.5975557672722495,0.5975557672722495,0.6205525805709781,0.6205525805709781,0.5930221097933572,0.6205525805709781,0.6344820789119222,0.505568514077335,0.4974867768323532,0.49433292815138474,0.5059627451624561,0.5011005617792963,0.49400440224711717,0.5101678767370807,0.5062912710667236,0.5096422352902527,0.5043201156411183,0.4937415815237031,0.5166726896415782,0.5066855021518447,0.4838858043956766,0.5067512073326982,0.5088537731200106,0.5009034462367358,0.5043858208219718,0.5031374223857551,0.49656690430040407,0.4982095338217418,0.4882880515128618,0.5021518446729525,0.5105621078222018,0.4909819639278557,0.5083938368540359,0.5038601793751437,0.5957525250866031,0.6364532343375275
16,0.46479844935773185,0.622162357501889,0.6179572259272643,0.6157889549590986,0.6109924767567922,0.6098754886822826,0.6098754886822826,0.5878642530963566,0.5621078222017806,0.6322152501724762,0.6322152501724762,0.6322152501724762,0.6322152501724762,0.46479844935773185,0.46479844935773185,0.46479844935773185,0.46479844935773185,0.46479844935773185,0.6241335129274943,0.6257761424488321,0.6059988830119255,0.6061302933736326,0.6073786918098492,0.5931206675646374,0.6072472814481422,0.46479844935773185,0.6322152501724762,0.6322152501724762,0.5866815598409935,0.5866815598409935,0.6149347876080029,0.6149347876080029,0.5776799500640626,0.6250533854594434,0.6322152501724762,0.49298597194388777,0.49410296001839743,0.5075068169125135,0.5062584184762968,0.49995072111435984,0.49843950195472914,0.5127632313807944,0.49265744603962025,0.49331449784815534,0.5090837412529978,0.500476362561188,0.5173625940405401,0.503564506061303,0.4874010315713394,0.4964683465291238,0.5109234863168961,0.49843950195472914,0.4969939879759519,0.49857091231643613,0.5081638687210487,0.5027103387102073,0.49331449784815534,0.5011991195505766,0.5122375899339663,0.5109891914977496,0.500739183284602,0.5095436775189723,0.592719135903866,0.6322152501724762
17,0.44436413811229014,0.6016623410755938,0.6056703571076579,0.5942376556391471,0.6073786918098492,0.6073786918098492,0.5935806038306121,0.593186372745491,0.5525805709780216,0.6052761260225369,0.6049476001182693,0.6049476001182693,0.6049476001182693,0.44436413811229014,0.44436413811229014,0.44436413811229014,0.44436413811229014,0.44436413811229014,0.6058674726502185,0.6107296560333783,0.6142777357994678,0.5777456552449161,0.606195998554486,0.6073786918098492,0.5847761095962417,0.44436413811229014,0.6049476001182693,0.6142120306186143,0.6142120306186143,0.5847761095962417,0.5847761095962417,0.5847761095962417,0.5847761095962417,0.6040934327671736,0.6049476001182693,0.5029731594336213,0.5021846972633792,0.5077696376359276,0.5061270081145899,0.49909655376326423,0.4977167449653405,0.5049443148592266,0.5025789283485003,0.5215020204343113,0.48845231446499554,0.510792075955189,0.5019875817208187,0.5082952790827556,0.5105292552317751,0.4990308485824107,0.5071125858273925,0.5028417490719144,0.5002792470186275,0.5017904661782582,0.5006077729228949,0.49725680869936595,0.507572522093367,0.5019875817208187,0.4856926968691481,0.4900949439863333,0.513354578008476,0.5092808567955583,0.5806391167276873,0.6142777357994678
18,0.4551397877722658,0.5789283485002793,0.5682841092020106,0.5960116955221919,0.5823450179046618,0.5723578304149283,0.5744603962022405,0.5663129537764052,0.580045336574789,0.6124379907355695,0.6123065803738624,0.6123065803738624,0.6123065803738624,0.4551397877722658,0.4551397877722658,0.4551397877722658,0.4551397877722658,0.4551397877722658,0.5888498308091593,0.5473898616905943,0.6064588192779,0.5856959821281909,0.580045336574789,0.5759059101810178,0.5674956470317685,0.4551397877722658,0.6123065803738624,0.6138177995334932,0.6138177995334932,0.5703866749893229,0.5703866749893229,0.5838562370642926,0.5838562370642926,0.5847104044153881,0.6123065803738624,0.4987023226781432,0.49469430664607905,0.49410296001839743,0.5037616216038635,0.5047471993166661,0.5085580998061697,0.494431485922665,0.4923946253162062,0.4983737967738756,0.49725680869936595,0.5052728407634942,0.48726962120963235,0.5036302112421565,0.491211932060843,0.5050757252209337,0.49916225894411775,0.4971911035185124,0.5054042511252013,0.5029731594336213,0.4983080915930221,0.5030388646144749,0.513091757285062,0.4950885377312001,0.49193468905023163,0.4873353263904859,0.501002004008016,0.5000164262952134,0.5696833862016687,0.6138177995334932
19,0.44692664016557704,0.4873353263904859,0.5623049377443411,0.5537632642333848,0.5586911527973981,0.5916094484050067,0.5868129702027005,0.5892440618942804,0.5509379414566838,0.552252045073754,0.5524491606163145,0.5524491606163145,0.5524491606163145,0.44692664016557704,0.44692664016557704,0.44692664016557704,0.44692664016557704,0.44692664016557704,0.4760340352836821,0.577351424159795,0.5089523308912908,0.5917408587667138,0.5918722691284207,0.5919379743092743,0.5782055915108907,0.44692664016557704,0.5524491606163145,0.5835934163408785,0.5835934163408785,0.5911495121390321,0.5911495121390321,0.5853017510430697,0.5853017510430697,0.4808305134859884,0.5524491606163145,0.5031045697953284,0.500476362561188,0.49344590820986234,0.5093465619764118,0.4935773185715694,0.5012648247314301,0.5111206018594566,0.4920003942310851,0.4973225138802195,0.5034988008804494,0.49600841026314924,0.5052071355826407,0.49929366930582475,0.5030388646144749,0.503958737146424,0.497651039784487,0.4988337330398502,0.4885837248267026,0.5031045697953284,0.4988994382207037,0.4962712309865633,0.4963369361674168,0.5027103387102073,0.5074411117316601,0.5128946417425014,0.5005420677420415,0.5005420677420415,0.5497552482013207,0.5919379743092743
