,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,average_model,optimal_clustering
10,0.2676518883415435,0.5793650793650794,0.636601767143639,0.6731566189694268,0.6975134881538823,0.712878254750176,0.7003284072249589,0.7172570177496286,0.5392915787004458,0.671201814058957,0.32383298146844947,0.2882555320978966,0.2826647900539526,0.27375087966220973,0.27375087966220973,0.27375087966220973,0.270935960591133,0.2676518883415435,0.5848385331143952,0.6330049261083743,0.6893424036281179,0.6982172179216514,0.718078035812026,0.7204238017045899,0.7152240206427398,0.2676518883415435,0.5618109312690593,0.6677613574165299,0.7006411760106341,0.7181953241066542,0.7185862850887481,0.7216748768472906,0.7216748768472906,0.2676518883415435,0.7175697865353038,0.7149112518570646,0.7151067323481116,0.7123309093752443,0.7138556572054109,0.710727969348659,0.7144030025803425,0.7104933927594026,0.7132301196340605,0.7151067323481116,0.7151067323481116,0.7138165611072015,0.7114316991164282,0.7118617561967315,0.7125263898662914,0.7117053718038939,0.7125263898662914,0.7104152005629838,0.712487293768082,0.7111971225271718,0.7138165611072015,0.7128391586519666,0.7110798342325436,0.7130346391430136,0.7115489874110563,0.6153349377213635,0.7216748768472906
11,0.2885683008835718,0.5404644616467277,0.6025490656032528,0.6388302447415748,0.6517710532488857,0.643365392133865,0.6423488935804207,0.6554851825787786,0.6959105481272969,0.4976933302056455,0.34193447493940105,0.3078426773008054,0.30264289623895535,0.2947454844006568,0.2947454844006568,0.2947454844006568,0.2916959887403237,0.2885683008835718,0.5333489717726171,0.5958245367112363,0.627375087966221,0.6347642505277973,0.638165611072015,0.662874345140355,0.6448510438658221,0.2885683008835718,0.5495738525295175,0.6120494174681367,0.631401986081789,0.6148643365392134,0.6312065055907421,0.6465712721870357,0.680819454218469,0.2885683008835718,0.6980608335288139,0.6920791305027758,0.6901243255923059,0.6931347251544296,0.6929392446633826,0.6891078270388615,0.6933693017436859,0.692391899288451,0.6928219563687544,0.6902416138869341,0.6928219563687544,0.6928219563687544,0.6926264758777074,0.692391899288451,0.6916881695206818,0.692782860270545,0.6918445539135194,0.6917272656188912,0.6908671514582845,0.6930565329580108,0.6911017280475409,0.6936038783329423,0.6941903198060834,0.692000938306357,0.6893814997263273,0.5787685018664767,0.6980608335288139
12,0.2712096332785988,0.5733051841426225,0.5998123387285949,0.6853155055125498,0.6875048870122762,0.7100633356790992,0.7130346391430136,0.7131910235358512,0.7154195011337868,0.4456955195871452,0.3287981859410431,0.29368988974900306,0.2863007271874267,0.27723043240284617,0.27723043240284617,0.27723043240284617,0.27378997576041914,0.2712096332785988,0.5738525295175542,0.576980217374306,0.6598639455782312,0.6915317851278442,0.7117835640003127,0.6846508718429901,0.7146766752678083,0.2712096332785988,0.577957619829541,0.615411681914145,0.6968488544843224,0.711118930330753,0.7132301196340605,0.711509891312847,0.7123700054734537,0.2712096332785988,0.7167878645711158,0.7115489874110563,0.7073266088044413,0.7119008522949409,0.7107670654468684,0.7088904527328173,0.7115489874110563,0.7081867229650481,0.7068574556259285,0.7115489874110563,0.7089686449292361,0.7105715849558214,0.7102588161701462,0.7094377981077489,0.7115489874110563,0.7093205098131207,0.7115489874110563,0.7110407381343342,0.7110016420361248,0.7071702244116037,0.7115489874110563,0.7111971225271718,0.7065837829384627,0.7102588161701462,0.7091250293220737,0.613002203861536,0.7167878645711158
13,0.28790366721401206,0.5407381343341935,0.6021972007193682,0.6390257252326218,0.652279302525608,0.6436390648213308,0.6426225662678865,0.6559934318555009,0.6965751817968566,0.4974196575181797,0.34095707248416607,0.3070998514348268,0.3019000703729768,0.294080850731097,0.294080850731097,0.294080850731097,0.29103135507076394,0.28790366721401206,0.5333880678708265,0.595707248416608,0.6274923762608492,0.6346469622331691,0.6385956681523184,0.6629916334349832,0.6453592931425444,0.28790366721401206,0.5494565642348893,0.6119321291735085,0.6315192743764172,0.6149034326374228,0.631401986081789,0.6470013292673391,0.6813277034951912,0.28790366721401206,0.6986472750019548,0.6934865900383141,0.692391899288451,0.6941121276096646,0.6934865900383141,0.6948549534756431,0.692391899288451,0.6929001485651732,0.6930565329580108,0.6915317851278442,0.6922746109938228,0.6924309953866604,0.6934083978418953,0.6928219563687544,0.6934083978418953,0.6932911095472671,0.6917272656188912,0.6921573226991946,0.6941121276096646,0.693564782234733,0.6932911095472671,0.694346704198921,0.694346704198921,0.693564782234733,0.6936429744311517,0.5788539340810824,0.6986472750019548
14,0.2705059035108296,0.5592305887872391,0.6394166862147158,0.6928219563687544,0.6837516615841739,0.7132692157322699,0.7191336304636797,0.717882555320979,0.5469935100476973,0.6722574087106107,0.3171475486746423,0.2889201657674564,0.2824693095629056,0.2753538196887951,0.2753538196887951,0.2753538196887951,0.27238251622488074,0.2705059035108296,0.5582922824302134,0.6698334506216279,0.6585346782391117,0.6852764094143404,0.7127218703573384,0.7190945343654703,0.7202283212135429,0.2705059035108296,0.5729533192587379,0.6295644694659474,0.6932520134490577,0.7131519274376418,0.7141684259910861,0.7140120415982485,0.7146375791695989,0.2705059035108296,0.48936586128704357,0.7073266088044413,0.7113926030182188,0.7111971225271718,0.7126045820627102,0.7113144108218,0.7095941825005865,0.7099069512862616,0.7082258190632574,0.7122527171788255,0.7105715849558214,0.7074048010008601,0.711509891312847,0.7122527171788255,0.7122527171788255,0.7104152005629838,0.7108843537414966,0.7100633356790992,0.7074829931972789,0.7110798342325436,0.708382203456095,0.7122527171788255,0.7122527171788255,0.7105715849558214,0.7117835640003127,0.604430022328216,0.7202283212135429
15,0.24540620846039565,0.5417155367894284,0.6801548205489092,0.6579091406677614,0.7397763703182423,0.7394245054343577,0.74317773086246,0.7420439440143873,0.7377824693095629,0.7422003284072249,0.2893893189459692,0.26061459066385173,0.25486746422707013,0.2510360466025491,0.2510360466025491,0.2510360466025491,0.24892485729924155,0.24540620846039565,0.5401516928610525,0.6885995777621393,0.7138165611072015,0.7365704902650716,0.7379779498006099,0.7391117366486825,0.7425130971929002,0.24540620846039565,0.49249354914379545,0.620415982484948,0.6690124325592306,0.7392681210415201,0.7366486824614903,0.7417311752287121,0.7423176167018531,0.24540620846039565,0.7424740010946907,0.7353194151223708,0.7361404331847682,0.7373524122292595,0.7346156853546016,0.7363359136758152,0.7350848385331143,0.7339510516850418,0.7341074360778794,0.7350066463366955,0.736218625381187,0.735632183908046,0.7364532019704434,0.733872859488623,0.735241222925952,0.7346938775510204,0.7360622409883494,0.7359840487919306,0.734850261943858,0.7364532019704434,0.7332473219172727,0.734850261943858,0.7338337633904136,0.7353976073187896,0.7326608804441317,0.6276560006718738,0.74317773086246
16,0.2925561029009305,0.4940964891703808,0.625029322073657,0.6349597310188443,0.6186175619673157,0.6334349831886777,0.645711158026429,0.6701853155055125,0.5157948236765971,0.4725936351552115,0.3448275862068966,0.31198686371100165,0.3054578153100321,0.2985769020251779,0.2985769020251779,0.2985769020251779,0.2955274063648448,0.2925561029009305,0.493236375009774,0.6209633278598796,0.6260067245288921,0.6291344123856439,0.6402377042771131,0.6415278755180233,0.6626006724528892,0.2925561029009305,0.509617640159512,0.5960200172022833,0.6160763155837048,0.6118930330752991,0.6276878567518962,0.6768707482993197,0.6790601297990461,0.2925561029009305,0.47990460552036907,0.6893033075299085,0.6885604816639299,0.6862147157713661,0.6841035264680585,0.6892642114316991,0.6893033075299085,0.6902025177887247,0.6902025177887247,0.6865274845570412,0.6884040972710923,0.6896942685120026,0.6873485026194386,0.6839080459770115,0.6889905387442333,0.6902025177887247,0.6902025177887247,0.6888732504496051,0.689537884119165,0.6881304245836265,0.6893033075299085,0.6865274845570412,0.6892251153334897,0.6889905387442333,0.6889905387442333,0.5599589346168438,0.6790601297990461
17,0.27855969974196576,0.5760419110172805,0.6230354210649777,0.6543122996324967,0.6803893971381656,0.6990382359840488,0.7038861521620142,0.7040425365548518,0.7049026507154585,0.47040425365548516,0.3260614590663852,0.2979122683556181,0.2923997185080929,0.28497145984830713,0.28497145984830713,0.28497145984830713,0.28184377199155525,0.27855969974196576,0.5705684572679647,0.6261631089217297,0.6371491125185706,0.6424270857768395,0.6769880365939479,0.7002111189303307,0.7026741731175229,0.27855969974196576,0.5645867542419266,0.6420752208929549,0.6226444600828838,0.6500508249276722,0.7022832121354289,0.6979826413323951,0.7046680741262022,0.27855969974196576,0.7050590351082962,0.7040816326530612,0.7015794823676597,0.7013449057784034,0.7032606145906638,0.7026350770193135,0.7029087497067793,0.7024786926264759,0.704355305340527,0.7022441160372195,0.703377902885292,0.7022441160372195,0.7006020799124247,0.6999765423410743,0.6996637735553992,0.7037297677691766,0.7025568848228947,0.7016576745640785,0.7015403862694503,0.703377902885292,0.7029869419031981,0.7021659238408007,0.7005629838142153,0.7031042301978263,0.7007584643052623,0.6039043970078453,0.7050590351082962
18,0.2805145046524357,0.5675189616076316,0.621002423958089,0.6533348971772617,0.6676831652201111,0.6468058487762921,0.6739385409336148,0.6831652201110329,0.7042771131441082,0.45875361638908435,0.3449057784033153,0.3040894518727031,0.2972476346860583,0.28762999452654625,0.28762999452654625,0.28762999452654625,0.28426773008053796,0.2805145046524357,0.5729142231605285,0.6205332707795762,0.6527875518023302,0.6625224802564704,0.6706153725858159,0.6498944405348346,0.6780827273438111,0.2805145046524357,0.5419110172804754,0.6419188365001173,0.6668230510595042,0.6097818437719915,0.6362889983579638,0.6902025177887247,0.6836343732895457,0.2805145046524357,0.7040816326530612,0.6993901008679334,0.7022441160372195,0.6996637735553992,0.7009539447963093,0.6986081789037454,0.7020486355461725,0.7023614043318477,0.6995855813589804,0.7005238877160059,0.6986863711001642,0.7022441160372195,0.6998983501446555,0.7001329267339119,0.7006411760106341,0.7013840018766128,0.7022441160372195,0.6998201579482368,0.701501290171241,0.7009539447963093,0.701110329189147,0.7004456955195871,0.7002111189303307,0.7000156384392837,0.7026741731175229,0.593399130618616,0.7042771131441082
19,0.2720306513409962,0.5731878958479943,0.5997732426303855,0.6846508718429901,0.6872312143248104,0.7092423176167019,0.7122136210806161,0.7123700054734537,0.7145984830713895,0.4458910000781922,0.32946281961060286,0.29458910000781924,0.2871217452498241,0.27812964266166235,0.27812964266166235,0.27812964266166235,0.2746109938228165,0.2720306513409962,0.5738134334193448,0.5770975056689343,0.6593556963015091,0.6912581124403785,0.7112753147235906,0.6845335835483619,0.7139338494018297,0.2720306513409962,0.5778403315349128,0.6149816248338416,0.6965751817968566,0.7104542966611932,0.7127218703573384,0.7108452576432872,0.7117835640003127,0.2720306513409962,0.7160450387051372,0.7069747439205567,0.7094377981077489,0.7062710141527876,0.7079912424740011,0.7082258190632574,0.7096723746970053,0.7067792634295097,0.70611462975995,0.7090077410274455,0.710727969348659,0.7074438970990695,0.7090859332238643,0.7069356478223473,0.706310110250997,0.7095159903041677,0.710923449839706,0.7075220892954883,0.7066619751348815,0.7090077410274455,0.7094377981077489,0.7085385878489326,0.7082649151614668,0.7093596059113301,0.7094377981077489,0.6127372191958946,0.7160450387051372
20,0.2880600516068496,0.5799906169364297,0.6333958870904683,0.6662757056845727,0.6814840878880287,0.6929392446633826,0.6890687309406521,0.6893033075299085,0.5284228633982329,0.42517006802721086,0.3447884901086872,0.30936742513097193,0.3033857221049339,0.29462819610602864,0.29462819610602864,0.29462819610602864,0.2915005082492767,0.2880600516068496,0.5852294940964892,0.6297208538587848,0.6740167331300336,0.6760888263351318,0.6358589412776605,0.6935256861365235,0.6425443740714677,0.2880600516068496,0.5608726249120338,0.6569708343107358,0.6837516615841739,0.6934083978418953,0.6967706622879036,0.6968879505825318,0.6964187974040191,0.2880600516068496,0.49956994291969664,0.6949722417702713,0.6934865900383141,0.6921573226991946,0.6946985690828056,0.694346704198921,0.6934083978418953,0.6912581124403785,0.692587379779498,0.6922746109938228,0.6934083978418953,0.693564782234733,0.6929001485651732,0.6934083978418953,0.6908280553600751,0.6932129173508483,0.6924309953866604,0.6925091875830792,0.6934865900383141,0.6946203768863868,0.6927437641723356,0.6924309953866604,0.6948158573774338,0.6924309953866604,0.6898897490030494,0.593879867826228,0.6968879505825318
