,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,average_model,optimal_clustering
14,0.32935013913897526,0.7205761990505811,0.7205761990505811,0.7258143722376821,0.7258143722376821,0.722540513995744,0.722540513995744,0.7006056637747585,0.33949909968898345,0.36536257980029463,0.4756916025536094,0.5909314126698314,0.6194139793746931,0.7209035848747749,0.7209035848747749,0.7209035848747749,0.7209035848747749,0.32935013913897526,0.7205761990505811,0.7205761990505811,0.7205761990505811,0.7205761990505811,0.7006056637747585,0.7006056637747585,0.6770338844328041,0.32935013913897526,0.7205761990505811,0.7209035848747749,0.727778687182845,0.727778687182845,0.7006056637747585,0.7006056637747585,0.7006056637747585,0.7205761990505811,0.42822065804550663,0.532329350139139,0.5447700114585039,0.48944180716974955,0.5467343264036667,0.5830741528891799,0.5483712555246358,0.5663774758552955,0.6402637794354933,0.727778687182845
15,0.3304959895236536,0.7210672777868719,0.7210672777868719,0.7233589785562285,0.7227042069078409,0.7204125061384842,0.7204125061384842,0.6974954984449173,0.3390080209526927,0.3583237845801277,0.47323620887215584,0.5878212473399902,0.6192502864625962,0.7217220494352594,0.7217220494352594,0.7217220494352594,0.7217220494352594,0.3304959895236536,0.7210672777868719,0.7210672777868719,0.7210672777868719,0.7210672777868719,0.6974954984449173,0.6974954984449173,0.6739237191029629,0.3304959895236536,0.7210672777868719,0.7217220494352594,0.7279423800949419,0.7279423800949419,0.6974954984449173,0.6974954984449173,0.6974954984449173,0.7210672777868719,0.42969389425437876,0.5485349484367327,0.5547552790964151,0.48796857096087737,0.530528728106073,0.5190702242592896,0.5685054837125553,0.5753805860206254,0.6393611299487875,0.7279423800949419
16,0.3213291864462269,0.7387461122933378,0.7387461122933378,0.7394008839417253,0.7384187264691439,0.7344900965788181,0.7344900965788181,0.7073170731707317,0.3304959895236536,0.34653789490915043,0.6595187428384351,0.6595187428384351,0.7207398919626781,0.740055655590113,0.740055655590113,0.740055655590113,0.740055655590113,0.3213291864462269,0.7387461122933378,0.7387461122933378,0.7387461122933378,0.7387461122933378,0.7073170731707317,0.7073170731707317,0.6834179080045834,0.3213291864462269,0.7387461122933378,0.740055655590113,0.743329513832051,0.743329513832051,0.7073170731707317,0.7073170731707317,0.7073170731707317,0.7387461122933378,0.41856277623178917,0.5678507120641676,0.5452610901947945,0.48665902766410213,0.5504992633818956,0.5210345392044524,0.5491897200851203,0.57407104272385,0.6591539414914762,0.743329513832051
17,0.30135865117040433,0.7855622851530528,0.7855622851530528,0.7623178916352922,0.759044033393354,0.7505320019643149,0.7505320019643149,0.7534784743820593,0.3115076117204125,0.689310852840072,0.7430021280078573,0.7724668521853004,0.7813062694385333,0.787199214274022,0.787199214274022,0.787199214274022,0.787199214274022,0.30135865117040433,0.7855622851530528,0.7855622851530528,0.7855622851530528,0.7855622851530528,0.7600261908659355,0.7534784743820593,0.7649369782288427,0.30135865117040433,0.7855622851530528,0.787199214274022,0.7790145686691766,0.7790145686691766,0.7534784743820593,0.7534784743820593,0.7534784743820593,0.7855622851530528,0.6935668685545916,0.5616303814044852,0.5482075626125389,0.5786544442625634,0.5508266492060894,0.5969880504174169,0.5504992633818956,0.5632673105254542,0.7139583284615205,0.787199214274022
18,0.32935013913897526,0.7333442461941398,0.7333442461941398,0.7303977737763955,0.7300703879522017,0.7267965297102635,0.7267965297102635,0.7009330495989524,0.33949909968898345,0.3568505483712555,0.46554264200360124,0.5834015387133737,0.7140284825667048,0.7339990178425274,0.7339990178425274,0.7339990178425274,0.7339990178425274,0.32935013913897526,0.7333442461941398,0.7333442461941398,0.7333442461941398,0.7333442461941398,0.7009330495989524,0.7009330495989524,0.6757243411360289,0.32935013913897526,0.7333442461941398,0.7339990178425274,0.7346537894909151,0.7346537894909151,0.7009330495989524,0.7009330495989524,0.7009330495989524,0.7333442461941398,0.42330987068259945,0.532329350139139,0.5454247831068915,0.5866753969553118,0.5342936650843019,0.5873301686036995,0.5506629562939924,0.5624488459649697,0.6477749456305685,0.7346537894909151
19,0.31314454084138155,0.7610083483385169,0.7610083483385169,0.752168931085284,0.7505320019643149,0.7466033720739892,0.7466033720739892,0.7141921754788018,0.32296611556719595,0.6680307742674743,0.6778523489932886,0.7331805532820429,0.7479129153707644,0.7629726632836799,0.7629726632836799,0.7629726632836799,0.7629726632836799,0.31314454084138155,0.7610083483385169,0.7610083483385169,0.7610083483385169,0.7610083483385169,0.7141921754788018,0.7141921754788018,0.7302340808642985,0.31314454084138155,0.7610083483385169,0.7629726632836799,0.759044033393354,0.759044033393354,0.7141921754788018,0.7141921754788018,0.7141921754788018,0.7610083483385169,0.4051399574398429,0.5302013422818792,0.5478801767883451,0.4804386970044197,0.5413324603044688,0.551481420854477,0.572434113602881,0.5812735308561139,0.6836236933797909,0.7629726632836799
20,0.33720739891962676,0.7637911278441644,0.7637911278441644,0.7379276477328531,0.7343264036667212,0.7254869864134883,0.7254869864134883,0.7241774431167131,0.3467015878212473,0.3303322966115567,0.7117367817973482,0.743493206744148,0.7559338680635128,0.7651006711409396,0.7651006711409396,0.7651006711409396,0.7651006711409396,0.33720739891962676,0.7637911278441644,0.7637911278441644,0.7637911278441644,0.7637911278441644,0.7303977737763955,0.7241774431167131,0.7376002619086593,0.33720739891962676,0.7637911278441644,0.7651006711409396,0.757570797184482,0.757570797184482,0.7241774431167131,0.7241774431167131,0.7241774431167131,0.7637911278441644,0.4161073825503356,0.5441152398101162,0.5395318382714028,0.5978065149779015,0.5333115076117204,0.513013586511704,0.5274185627762318,0.5761990505811099,0.6794004162476909,0.7651006711409396
21,0.3242756588639712,0.7498772303159273,0.7498772303159273,0.7394008839417253,0.7377639548207563,0.7341627107546244,0.7341627107546244,0.705025372401375,0.33409723358978555,0.3373710918317237,0.6663938451465051,0.7204125061384842,0.7354722540513996,0.7518415452610901,0.7518415452610901,0.7518415452610901,0.7518415452610901,0.3242756588639712,0.7498772303159273,0.7498772303159273,0.7498772303159273,0.7498772303159273,0.705025372401375,0.705025372401375,0.7161564904239647,0.3242756588639712,0.7498772303159273,0.7518415452610901,0.7466033720739892,0.7466033720739892,0.705025372401375,0.705025372401375,0.705025372401375,0.7498772303159273,0.4139793746930758,0.5341299721722049,0.5665411687673924,0.5760353576690129,0.541005074480275,0.5455884760189884,0.5482075626125389,0.5112129644786381,0.6663938451465052,0.7518415452610901
22,0.33949909968898345,0.7506956948764119,0.7506956948764119,0.7313799312489769,0.7274513013586512,0.7202488132263873,0.7202488132263873,0.7150106400392863,0.34964806023899164,0.34408250122769685,0.4511376657390735,0.5624488459649697,0.7415288917989851,0.7516778523489933,0.7516778523489933,0.7516778523489933,0.7516778523489933,0.33949909968898345,0.7506956948764119,0.7506956948764119,0.7506956948764119,0.7506956948764119,0.7182844982812244,0.7150106400392863,0.726141758061876,0.33949909968898345,0.7506956948764119,0.7516778523489933,0.7474218366344737,0.7474218366344737,0.7150106400392863,0.7150106400392863,0.7150106400392863,0.7506956948764119,0.42101816991324276,0.5765264364053037,0.5473890980520544,0.5964969716811263,0.5663774758552955,0.5748895072843346,0.5676870191520708,0.5768538222294974,0.6590276641021445,0.7516778523489933
23,0.33311507611720415,0.7672286789981994,0.7672286789981994,0.6965133409723359,0.7007693566868555,0.7089540022917008,0.7089540022917008,0.7200851203142904,0.3435914224914061,0.3187100998526764,0.7112457030610575,0.759044033393354,0.7646095924046489,0.7672286789981994,0.7672286789981994,0.7672286789981994,0.7672286789981994,0.33311507611720415,0.7672286789981994,0.7672286789981994,0.7672286789981994,0.7672286789981994,0.7528237027336716,0.7200851203142904,0.7256506793255852,0.33311507611720415,0.7672286789981994,0.7672286789981994,0.7344900965788181,0.7344900965788181,0.7200851203142904,0.7200851203142904,0.7200851203142904,0.7672286789981994,0.3982648551317728,0.5521361925028646,0.5573743656899657,0.6048453101980684,0.5714519561302995,0.5495171059093141,0.5547552790964151,0.5704697986577181,0.6751958468769732,0.7672286789981994
24,0.31379931248976917,0.7750859387788509,0.7750859387788509,0.7132100180062203,0.7177934195449337,0.7256506793255852,0.7256506793255852,0.7348174824030119,0.32394827303977736,0.6677033884432804,0.7279423800949419,0.771484694712719,0.7750859387788509,0.7754133246030447,0.7754133246030447,0.7754133246030447,0.7754133246030447,0.31379931248976917,0.7750859387788509,0.7750859387788509,0.7750859387788509,0.7750859387788509,0.7655917498772303,0.7348174824030119,0.7390734981175315,0.31379931248976917,0.7750859387788509,0.7754133246030447,0.7443116713046325,0.7443116713046325,0.7348174824030119,0.7348174824030119,0.7348174824030119,0.7750859387788509,0.387461122933377,0.5606482239319037,0.5645768538222296,0.6149942707480766,0.5806187592077263,0.5563922082173842,0.5629399247012604,0.5256179407431658,0.6920702476439914,0.7754133246030447
25,0.29415616303814046,0.7773776395482076,0.7773776395482076,0.7662465215256179,0.7672286789981994,0.7698477655917498,0.7698477655917498,0.7567523326239973,0.30463250941234243,0.6974954984449173,0.7367817973481748,0.7763954820756261,0.7773776395482076,0.7754133246030447,0.7754133246030447,0.7754133246030447,0.7754133246030447,0.29415616303814046,0.7773776395482076,0.7773776395482076,0.7773776395482076,0.7773776395482076,0.7773776395482076,0.7567523326239973,0.759044033393354,0.29415616303814046,0.7773776395482076,0.7754133246030447,0.7567523326239973,0.7567523326239973,0.7567523326239973,0.7567523326239973,0.7567523326239973,0.7773776395482076,0.7410378130626943,0.5406776886560812,0.5308561139302668,0.614339499099689,0.5468980193157637,0.600261908659355,0.5639220821738419,0.5603208381077099,0.711975305754975,0.7773776395482076
26,0.33949909968898345,0.7631363561957767,0.7631363561957767,0.7195940415779997,0.7146832542150925,0.6891471599279752,0.6891471599279752,0.7192666557538059,0.34932067441479786,0.32935013913897526,0.7097724668521853,0.7484039941070552,0.7578981830086757,0.7631363561957767,0.7631363561957767,0.7631363561957767,0.7631363561957767,0.33949909968898345,0.7631363561957767,0.7631363561957767,0.7631363561957767,0.7631363561957767,0.7405467343264037,0.7192666557538059,0.7264691438860698,0.33949909968898345,0.7631363561957767,0.7631363561957767,0.741856277623179,0.741856277623179,0.7192666557538059,0.7192666557538059,0.7192666557538059,0.7631363561957767,0.40694057947290885,0.5693239482730398,0.5421509248649533,0.47012604354231463,0.570633491569815,0.5801276804714356,0.5418235390407595,0.5136683581600917,0.6743025512709586,0.7631363561957767
27,0.3039777377639548,0.7865444426256343,0.7865444426256343,0.7646095924046489,0.7603535766901293,0.7524963169094778,0.7524963169094778,0.7560975609756098,0.314126698313963,0.689310852840072,0.7403830414143068,0.7741037813062694,0.7829431985595023,0.7891635292191848,0.7891635292191848,0.7891635292191848,0.7891635292191848,0.3039777377639548,0.7865444426256343,0.7865444426256343,0.7865444426256343,0.7865444426256343,0.7613357341627107,0.7560975609756098,0.7672286789981994,0.3039777377639548,0.7865444426256343,0.7891635292191848,0.7813062694385333,0.7813062694385333,0.7560975609756098,0.7560975609756098,0.7560975609756098,0.7865444426256343,0.6935668685545916,0.5894581764609592,0.5593386806351285,0.5825830741528892,0.5472254051399574,0.5606482239319037,0.5779996726141758,0.5904403339335407,0.7156046114631808,0.7891635292191848
28,0.31543624161073824,0.7780324111965952,0.7780324111965952,0.7547880176788345,0.7508593877885088,0.7426747421836635,0.7426747421836635,0.7423473563594697,0.324603044688165,0.6680307742674743,0.7302340808642985,0.7613357341627107,0.773121623833688,0.7796693403175643,0.7796693403175643,0.7796693403175643,0.7796693403175643,0.31543624161073824,0.7780324111965952,0.7780324111965952,0.7780324111965952,0.7780324111965952,0.7482403011949582,0.7423473563594697,0.7551154035030283,0.31543624161073824,0.7780324111965952,0.7796693403175643,0.7721394663611065,0.7721394663611065,0.7423473563594697,0.7423473563594697,0.7423473563594697,0.7780324111965952,0.40088394172532327,0.5557374365689965,0.5455884760189884,0.6104108692093633,0.5311834997544607,0.5891307906367654,0.56719594041578,0.5531183499754461,0.6993569207024763,0.7796693403175643
29,0.2933376984776559,0.776559174987723,0.776559174987723,0.7693566868554591,0.7703388443280406,0.7726305450973973,0.7726305450973973,0.759207726305451,0.3041414306760517,0.6934031756424947,0.7385824193812408,0.776559174987723,0.7759044033393354,0.7745948600425602,0.7745948600425602,0.7745948600425602,0.7745948600425602,0.2933376984776559,0.776559174987723,0.776559174987723,0.776559174987723,0.776559174987723,0.776559174987723,0.759207726305451,0.7611720412506139,0.2933376984776559,0.776559174987723,0.7745948600425602,0.759207726305451,0.759207726305451,0.759207726305451,0.759207726305451,0.759207726305451,0.776559174987723,0.7438205925683418,0.5454247831068915,0.5843836961859551,0.5827467670649861,0.5480438697004419,0.5964969716811263,0.5778359797020789,0.558520216074644,0.7124289689685008,0.776559174987723
