,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,average_model,optimal_clustering
10,0.4520472853806187,0.5973592640259306,0.6318937985604652,0.636302969636303,0.6251727918394585,0.6218599551932885,0.6198341198341198,0.5930692597359264,0.5355117021783689,0.4520472853806187,0.4520472853806187,0.4520472853806187,0.4520472853806187,0.4520472853806187,0.4520472853806187,0.4520472853806187,0.4520472853806187,0.4520472853806187,0.5881119214452548,0.6309404642737976,0.6357309690643024,0.6264836264836264,0.6242671242671243,0.6007436007436008,0.6006006006006006,0.4520472853806187,0.596024596024596,0.6295581295581295,0.6369703036369703,0.6364936364936364,0.6129462796129462,0.5871824205157539,0.5871824205157539,0.4520472853806187,0.4520472853806187,0.5075551742218409,0.5112493445826779,0.523642690309357,0.5181610181610181,0.5251680251680252,0.5045283378616712,0.5120596787263454,0.5218075218075218,0.5820176437460388,0.6369703036369703
11,0.4560036226702893,0.5660898994232327,0.584012584012584,0.6324896324896325,0.6322036322036322,0.6141141141141141,0.6134467801134468,0.6077744411077745,0.5373707040373707,0.4560036226702893,0.4560036226702893,0.4560036226702893,0.4560036226702893,0.4560036226702893,0.4560036226702893,0.4560036226702893,0.4560036226702893,0.4560036226702893,0.57662424329091,0.5777205777205777,0.6318937985604652,0.6308927975594643,0.6159016159016159,0.6116116116116116,0.60996710996711,0.4560036226702893,0.564230897564231,0.6323227989894656,0.6322989656322989,0.6278659611992945,0.6082987749654416,0.6077982744649412,0.6045569378902712,0.4560036226702893,0.4560036226702893,0.5172791839458506,0.5117975117975118,0.5125363458696792,0.5128223461556795,0.5210925210925211,0.5178750178750179,0.5137280137280137,0.5187568520901854,0.5777594172655901,0.6324896324896325
12,0.45817245817245816,0.5497640497640498,0.5886124219457552,0.5888507555174222,0.5536488869822204,0.5657800657800658,0.5451642118308785,0.5537918871252204,0.5185661852328519,0.45817245817245816,0.45817245817245816,0.45817245817245816,0.45817245817245816,0.45817245817245816,0.45817245817245816,0.45817245817245816,0.45817245817245816,0.45817245817245816,0.5684017350684017,0.5954764288097621,0.5881595881595881,0.5488822155488822,0.5572953906287239,0.5597978931312264,0.5492158825492158,0.45817245817245816,0.5316030316030316,0.5452595452595452,0.5976690976690977,0.5761714095047429,0.5015730015730016,0.5607035607035608,0.560369893703227,0.45817245817245816,0.45817245817245816,0.5170646837313504,0.5118690118690119,0.5126078459411793,0.5114638447971781,0.5086515086515087,0.5133466800133467,0.5094856761523429,0.5054816721483388,0.5405784973686207,0.5976690976690977
13,0.4575289575289575,0.5980742647409314,0.626054626054626,0.6149482816149483,0.6128271128271128,0.6140902807569474,0.5882310882310883,0.587015587015587,0.5209733543066877,0.4575289575289575,0.4575289575289575,0.4575289575289575,0.4575289575289575,0.4575289575289575,0.4575289575289575,0.4575289575289575,0.4575289575289575,0.4575289575289575,0.6013156013156014,0.6208112874779541,0.617736784403451,0.609657276323943,0.6094904428237762,0.6073931073931074,0.5863720863720864,0.4575289575289575,0.5086515086515087,0.6036274369607703,0.6105629438962772,0.5898755898755899,0.5889222555889223,0.5885409218742552,0.5913770913770914,0.4575289575289575,0.4575289575289575,0.5068878402211735,0.5086038419371752,0.5127270127270127,0.5154916821583488,0.5204966871633538,0.5145860145860146,0.5151341818008485,0.5156108489441823,0.5697849525010019,0.626054626054626
14,0.45905429238762574,0.5232375232375233,0.5957862624529291,0.598646265312932,0.5972639305972639,0.5680442347109014,0.5690690690690691,0.5663758997092331,0.529029029029029,0.45905429238762574,0.45905429238762574,0.45905429238762574,0.45905429238762574,0.45905429238762574,0.45905429238762574,0.45905429238762574,0.45905429238762574,0.45905429238762574,0.549358882692216,0.5880165880165881,0.595953095953096,0.5939510939510939,0.5730492397159064,0.5594403927737261,0.5637542304208971,0.45905429238762574,0.5685685685685685,0.6014347681014348,0.5992182658849325,0.5855379188712522,0.5303160303160304,0.5383955383955384,0.56999856999857,0.45905429238762574,0.45905429238762574,0.5148958482291816,0.5149911816578483,0.5134896801563468,0.5064826731493398,0.517326850660184,0.5178273511606845,0.512631679298346,0.5141331807998475,0.550359883693217,0.6014347681014348
15,0.46429763096429766,0.5912102578769245,0.5863959197292531,0.6278659611992945,0.6285809619142952,0.6082749416082749,0.6042471042471043,0.5974307640974308,0.5168025168025168,0.46429763096429766,0.46429763096429766,0.46429763096429766,0.46429763096429766,0.46429763096429766,0.46429763096429766,0.46429763096429766,0.46429763096429766,0.46429763096429766,0.5785309118642452,0.5996949330282664,0.6284379617712951,0.6271747938414605,0.6156871156871156,0.6012679346012679,0.598407931741265,0.46429763096429766,0.5839649172982506,0.5953810953810954,0.6274369607702941,0.6113017779684446,0.5999570999571,0.6075599408932743,0.5897802564469231,0.46429763096429766,0.46429763096429766,0.5111778445111779,0.502311835645169,0.5046713380046713,0.5080556747223414,0.5136326802993469,0.5080556747223414,0.5061966728633396,0.5061966728633396,0.5758103782795141,0.6285809619142952
16,0.4586252919586253,0.5942132608799275,0.5278135278135279,0.6102292768959435,0.6093236093236093,0.598646265312932,0.5904714238047571,0.5862767529434196,0.5263120263120263,0.4586252919586253,0.4586252919586253,0.4586252919586253,0.4586252919586253,0.4586252919586253,0.4586252919586253,0.4586252919586253,0.4586252919586253,0.4586252919586253,0.5877782544449212,0.5652795652795652,0.6089422756089423,0.6082987749654416,0.6028171028171028,0.5940702607369274,0.5873969207302541,0.4586252919586253,0.5702845702845702,0.6016731016731016,0.6092282758949426,0.5503122169788837,0.5509318842652176,0.5512655512655512,0.5793412460079127,0.4586252919586253,0.4586252919586253,0.5137995137995138,0.5059821726488393,0.5099146765813433,0.5117736784403452,0.5102483435816769,0.5123695123695123,0.5102006768673435,0.5094856761523429,0.5594086149641706,0.6102292768959435
17,0.45588445588445586,0.5846560846560847,0.6239334572667906,0.6272224605557939,0.6169502836169503,0.6195957862624529,0.5935220935220935,0.5897325897325897,0.5399208732542066,0.45588445588445586,0.45588445588445586,0.45588445588445586,0.45588445588445586,0.45588445588445586,0.45588445588445586,0.45588445588445586,0.45588445588445586,0.45588445588445586,0.5939034272367606,0.6258877925544593,0.6280089613422947,0.6201201201201201,0.6147576147576148,0.6118499451832785,0.5922112588779256,0.45588445588445586,0.5293626960293627,0.5881595881595881,0.6247914581247914,0.5944754278087612,0.592568759235426,0.5806282472949139,0.5788884122217456,0.45588445588445586,0.45588445588445586,0.5061013394346727,0.5102483435816769,0.5078411745078412,0.51670718337385,0.520949520949521,0.5153725153725154,0.507626674293341,0.5080795080795081,0.5722433191568994,0.6280089613422947
18,0.4649172982506316,0.5916869250202583,0.5887315887315887,0.6290099623432956,0.6300109633442966,0.608656275322942,0.6045807712474379,0.597716764383431,0.5179703513036846,0.4649172982506316,0.4649172982506316,0.4649172982506316,0.4649172982506316,0.4649172982506316,0.4649172982506316,0.4649172982506316,0.4649172982506316,0.4649172982506316,0.5774345774345775,0.6015539348872683,0.629677296343963,0.6283187949854616,0.616354449687783,0.6015539348872683,0.5987415987415987,0.4649172982506316,0.5848705848705849,0.5948090948090948,0.6283902950569618,0.6138281138281139,0.6016731016731016,0.6095142761809429,0.5897802564469231,0.4649172982506316,0.4649172982506316,0.5127985127985129,0.5088183421516755,0.5168740168740169,0.5109156775823442,0.5047190047190048,0.5050288383621717,0.5032890032890033,0.5103675103675104,0.5766463112142124,0.6300109633442966
19,0.4594594594594595,0.5919967586634254,0.6189284522617856,0.6069164402497735,0.6025072691739358,0.603722770389437,0.5838695838695839,0.5826064159397493,0.5233566900233567,0.4594594594594595,0.4594594594594595,0.4594594594594595,0.4594594594594595,0.4594594594594595,0.4594594594594595,0.4594594594594595,0.4594594594594595,0.4594594594594595,0.597335430668764,0.6141617808284475,0.6094666094666095,0.5020258353591687,0.5995042661709329,0.5976929310262643,0.5825349158682492,0.4594594594594595,0.5076743410076744,0.5966919300252633,0.6044854378187712,0.585085085085085,0.5840840840840841,0.5841317507984175,0.5859669193002527,0.4594594594594595,0.4594594594594595,0.5236903570236904,0.5164211830878498,0.5139901806568473,0.5065541732208398,0.5081510081510081,0.5054578387911721,0.5138471805138471,0.5081033414366748,0.561557147976901,0.6189284522617856
20,0.46127079460412795,0.600958100958101,0.628676295342962,0.6251251251251251,0.6037942704609371,0.601339434672768,0.5997902664569331,0.5798894132227466,0.5370132036798704,0.46127079460412795,0.46127079460412795,0.46127079460412795,0.46127079460412795,0.46127079460412795,0.46127079460412795,0.46127079460412795,0.46127079460412795,0.46127079460412795,0.5921397588064254,0.63005863005863,0.6245054578387912,0.6026264359597693,0.6009342676009343,0.5764574097907431,0.5688069021402354,0.46127079460412795,0.5906144239477573,0.6184279517612851,0.6246961246961247,0.6250297916964583,0.5484770484770485,0.5814624147957481,0.5831545831545831,0.46127079460412795,0.46127079460412795,0.5091996758663425,0.5039801706468373,0.4985938319271653,0.5119405119405119,0.5086276752943419,0.512012012012012,0.5109156775823442,0.5094856761523429,0.5722344919875784,0.63005863005863
21,0.46501263167929835,0.5908289241622575,0.5885409218742552,0.629295962629296,0.63005863005863,0.6087516087516087,0.6043901043901044,0.5978120978120978,0.5276943610276944,0.46501263167929835,0.46501263167929835,0.46501263167929835,0.46501263167929835,0.46501263167929835,0.46501263167929835,0.46501263167929835,0.46501263167929835,0.46501263167929835,0.5775775775775776,0.6015062681729348,0.6298202964869631,0.628604795271462,0.6161637828304495,0.6022212688879356,0.5989799323132656,0.46501263167929835,0.5856332522999189,0.5950474283807617,0.628676295342962,0.6128271128271128,0.6005291005291006,0.6082272748939416,0.5901139234472568,0.46501263167929835,0.46501263167929835,0.5061251727918394,0.5069116735783402,0.5031460031460031,0.5112016778683446,0.5044330044330044,0.5099146765813433,0.511702178368845,0.5075075075075075,0.5769764473468177,0.63005863005863
22,0.4563849563849564,0.5600838934172268,0.5837742504409171,0.6269602936269603,0.6265789599122933,0.6061537728204395,0.6052957719624387,0.6001954335287668,0.5187568520901854,0.4563849563849564,0.4563849563849564,0.4563849563849564,0.4563849563849564,0.4563849563849564,0.4563849563849564,0.4563849563849564,0.4563849563849564,0.4563849563849564,0.572620239286906,0.5774822441489108,0.6258877925544593,0.6249344582677916,0.6090376090376091,0.6044616044616045,0.6022451022451022,0.4563849563849564,0.563611230277897,0.6271747938414605,0.6268649601982935,0.6214786214786214,0.6006244339577673,0.6002192668859335,0.535106535106535,0.4563849563849564,0.4563849563849564,0.5110825110825111,0.5124171790838458,0.5122980122980123,0.5102483435816769,0.5084846751513418,0.5128461795128462,0.5142046808713475,0.5177320177320177,0.5704249222767742,0.6271747938414605
23,0.46434529767863103,0.5897325897325897,0.5859669193002527,0.6283902950569618,0.6291052957719624,0.6083702750369417,0.6039134372467706,0.5968587635254302,0.5125363458696792,0.46434529767863103,0.46434529767863103,0.46434529767863103,0.46434529767863103,0.46434529767863103,0.46434529767863103,0.46434529767863103,0.46434529767863103,0.46434529767863103,0.5767195767195767,0.5991705991705991,0.6289622956289623,0.6274607941274608,0.615973115973116,0.6012679346012679,0.5980265980265981,0.46434529767863103,0.5821535821535821,0.594332427665761,0.6277229610562944,0.6114924448257781,0.5998140998140998,0.6073216073216073,0.5892082558749225,0.46434529767863103,0.46434529767863103,0.5092235092235092,0.5026455026455027,0.5074360074360075,0.5079603412936746,0.5045283378616712,0.5083416750083417,0.5042900042900043,0.508317841651175,0.5754158038108657,0.6291052957719624
24,0.45948329281662614,0.5988369321702655,0.6261022927689595,0.6146146146146146,0.6121597788264455,0.6136136136136137,0.5880880880880881,0.5870632537299204,0.5458553791887125,0.45948329281662614,0.45948329281662614,0.45948329281662614,0.45948329281662614,0.45948329281662614,0.45948329281662614,0.45948329281662614,0.45948329281662614,0.45948329281662614,0.6021736021736022,0.6204776204776205,0.6174507841174508,0.6093236093236093,0.6091091091091091,0.6071547738214405,0.5862767529434196,0.45948329281662614,0.5095095095095095,0.6049144382477716,0.610658277324944,0.5902569235902569,0.589398922732256,0.5890652557319224,0.5909957576624243,0.45948329281662614,0.45948329281662614,0.5061728395061729,0.5091281757948425,0.5139663472996806,0.5111540111540112,0.5187330187330187,0.5131321797988465,0.5113685113685114,0.5160636827303494,0.5711302131055218,0.6261022927689595
25,0.456956956956957,0.5663758997092331,0.5835359168692502,0.6302492969159635,0.6303446303446304,0.6132084465417799,0.6125411125411125,0.606964106964107,0.5396110396110396,0.456956956956957,0.456956956956957,0.456956956956957,0.456956956956957,0.456956956956957,0.456956956956957,0.456956956956957,0.456956956956957,0.456956956956957,0.5768625768625769,0.5770532437199104,0.6296057962724629,0.6290337957004624,0.6146146146146146,0.6109919443252777,0.6091091091091091,0.456956956956957,0.5632775632775633,0.6300824634157968,0.6302492969159635,0.6261499594832928,0.6075361075361075,0.607035607035607,0.6037466037466037,0.456956956956957,0.456956956956957,0.5074598407931741,0.5141570141570142,0.5114400114400114,0.5122026788693456,0.5156108489441823,0.5123695123695123,0.5082225082225083,0.5185423518756852,0.5771468117147129,0.6303446303446304
26,0.4560036226702893,0.5969779303112637,0.5610848944182277,0.5839649172982506,0.5822489155822489,0.5730492397159064,0.56330139663473,0.5631345631345631,0.5208303541636875,0.4560036226702893,0.4560036226702893,0.4560036226702893,0.4560036226702893,0.4560036226702893,0.4560036226702893,0.4560036226702893,0.4560036226702893,0.4560036226702893,0.593641260307927,0.5458792125458792,0.581629248295915,0.5807474140807474,0.5763620763620764,0.5696172362839029,0.5602507269173936,0.4560036226702893,0.5563182229848896,0.6046284379617713,0.5818675818675819,0.5738119071452404,0.5737642404309071,0.5741455741455741,0.5655417322083989,0.4560036226702893,0.4560036226702893,0.5158968492301825,0.5154440154440154,0.5131560131560131,0.5141570141570142,0.5131083464416798,0.5126555126555127,0.5047666714333381,0.5132990132990133,0.55047463689439,0.6046284379617713
27,0.4557652890986224,0.5874922541589208,0.625053625053625,0.6222889556222889,0.6164497831164498,0.6186186186186187,0.5803899137232471,0.5777444110777444,0.5275036941703608,0.4557652890986224,0.4557652890986224,0.4557652890986224,0.4557652890986224,0.4557652890986224,0.4557652890986224,0.4557652890986224,0.4557652890986224,0.4557652890986224,0.5946899280232614,0.6239096239096239,0.6238857905524572,0.6168549501882835,0.6139711139711139,0.6114447781114448,0.5811764145097479,0.4557652890986224,0.5101291767958435,0.592711759378426,0.6189999523332856,0.564230897564231,0.5637542304208971,0.5688784022117356,0.5666380666380666,0.4557652890986224,0.4557652890986224,0.5233805233805234,0.5055293388626722,0.5067210067210067,0.5079126745793412,0.5106058439391773,0.5109871776538443,0.5086276752943419,0.5203060203060204,0.5661349179867697,0.625053625053625
28,0.45171361838028506,0.5984555984555985,0.6335621335621335,0.6377329710663044,0.6255064588397922,0.6219076219076219,0.6199294532627866,0.5928309261642595,0.5312216978883646,0.45171361838028506,0.45171361838028506,0.45171361838028506,0.45171361838028506,0.45171361838028506,0.45171361838028506,0.45171361838028506,0.45171361838028506,0.45171361838028506,0.5895895895895896,0.632990132990133,0.6371609704943039,0.6265789599122933,0.6244101244101244,0.6005052671719339,0.6005529338862672,0.45171361838028506,0.5974545974545975,0.6313694647027981,0.6384956384956385,0.6373516373516374,0.6127079460412794,0.5870394203727537,0.5870394203727537,0.45171361838028506,0.45171361838028506,0.52009152009152,0.5242861909528577,0.5251203584536918,0.5133466800133467,0.5259783593116927,0.5199246865913533,0.5117736784403452,0.5100576767243434,0.5823318909738663,0.6384956384956385
29,0.46567996567996567,0.5913532580199247,0.5889699223032556,0.6283902950569618,0.6290576290576291,0.6078936078936079,0.6038181038181039,0.5965250965250966,0.530959530959531,0.46567996567996567,0.46567996567996567,0.46567996567996567,0.46567996567996567,0.46567996567996567,0.46567996567996567,0.46567996567996567,0.46567996567996567,0.46567996567996567,0.5775299108632442,0.6016016016016016,0.6288669622002956,0.627603794270461,0.6155917822584489,0.600648267314934,0.5976929310262643,0.46567996567996567,0.5856809190142523,0.5947614280947614,0.6279136279136279,0.6127794461127795,0.6012917679584346,0.6088469421802755,0.5889222555889223,0.46567996567996567,0.46567996567996567,0.512703179369846,0.5002621669288336,0.5052433385766719,0.5051956718623385,0.5074121740788408,0.5115830115830116,0.5053863387196721,0.5097478430811764,0.5768555151271201,0.6290576290576291
