,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,average_model,optimal_clustering
10,0.5430685967657799,0.5646844027125717,0.5643257694314032,0.5618479394887845,0.5332224830464267,0.5339397496087637,0.48803468961919666,0.4924360980699009,0.5430685967657799,0.5430685967657799,0.5430685967657799,0.5430685967657799,0.5430685967657799,0.5430685967657799,0.5430685967657799,0.5430685967657799,0.5430685967657799,0.5430685967657799,0.4767214397496088,0.4928273343766302,0.45823552425665104,0.45644235785080856,0.45373630672926446,0.45282342201356285,0.4511606677099635,0.5430685967657799,0.5626956181533647,0.5596635367762128,0.5175078247261345,0.4807316118935837,0.47160276473656754,0.45598591549295775,0.47884063641105895,0.5517083985393845,0.5444705268648931,0.5026734480959834,0.5025430359937402,0.5032276995305164,0.49830464267083985,0.5000652060511216,0.5001630151278038,0.4953051643192488,0.49761997913406364,0.4931207616066771,0.4986632759520083,0.49986958789775693,0.504434011476265,0.49761997913406364,0.4996413667188315,0.5027712571726656,0.4984350547730829,0.4980438184663537,0.49957616066771,0.4934467918622848,0.49990219092331767,0.5102192372341042,0.5646844027125717
11,0.4994131455399061,0.5284950443401147,0.5259194053208138,0.49742436098069903,0.5090962441314554,0.5218114241001565,0.521876630151278,0.5224308815858112,0.4994131455399061,0.4994131455399061,0.4994131455399061,0.4994131455399061,0.4994131455399061,0.4994131455399061,0.4994131455399061,0.4994131455399061,0.4994131455399061,0.4994131455399061,0.49543557642149194,0.4961854460093897,0.49295774647887325,0.48043818466353677,0.4877412623891497,0.4922078768909755,0.48823030777256127,0.4994131455399061,0.5289188836724048,0.5241914449660928,0.5241262389149713,0.5240936358894105,0.5238328116849243,0.5208659363588941,0.5221048513302035,0.495989827856025,0.49879368805425145,0.503586332811685,0.5011737089201878,0.49879368805425145,0.4977503912363067,0.4997391757955138,0.4956964006259781,0.5014997391757955,0.5028364632237872,0.5053468961919666,0.49879368805425145,0.4955333854981742,0.5004564423578508,0.5008802816901409,0.5042709963484612,0.49716353677621283,0.49745696400625977,0.5024126238914971,0.49856546687532605,0.49876108502869065,0.5008150756390193,0.5081785293378929,0.5289188836724048
12,0.4820683359415754,0.5344940010432968,0.5396778821074596,0.5246804903495045,0.5259520083463746,0.5249739175795514,0.5254629629629629,0.5220396452790819,0.4820683359415754,0.4820683359415754,0.4820683359415754,0.4820683359415754,0.4820683359415754,0.4820683359415754,0.4820683359415754,0.4820683359415754,0.4820683359415754,0.4820683359415754,0.4865023474178404,0.5048252477829943,0.49566379760041734,0.49491392801251954,0.5054121022430882,0.5031950965049556,0.49139280125195617,0.4820683359415754,0.536613197704747,0.5407211789254043,0.5408189880020866,0.5409167970787689,0.5323095983307251,0.5323095983307251,0.5254629629629629,0.5012715179968701,0.48177490871152845,0.5038145539906104,0.49765258215962443,0.5051838810641628,0.4979134063641106,0.49468570683359414,0.5014997391757955,0.5055099113197705,0.49612023995826815,0.49631585811163276,0.4995109546165884,0.4985002608242045,0.49898930620761606,0.49990219092331767,0.499282733437663,0.502282211789254,0.4989567031820553,0.501141105894627,0.49559859154929575,0.4961528429838289,0.4990545122587376,0.5125799377885971,0.5409167970787689
13,0.5384389671361502,0.5382107459572248,0.5383085550339072,0.5340701617110067,0.4601591027647366,0.45771387584767864,0.478971048513302,0.4825247782994262,0.5384389671361502,0.5384389671361502,0.5384389671361502,0.5384389671361502,0.5384389671361502,0.5384389671361502,0.5384389671361502,0.5384389671361502,0.5384389671361502,0.5384389671361502,0.48663275952008345,0.48037297861241524,0.46586463223787167,0.45817031820552945,0.4553664580073031,0.46136541471048514,0.45552947313510694,0.5384389671361502,0.5372000521648409,0.5320813771517997,0.49654407929055816,0.4733633281168492,0.4731677099634846,0.4730699008868023,0.4710811163275952,0.5479916536254564,0.5359285341679708,0.4947509128847157,0.49970657276995306,0.49458789775691187,0.49925013041210226,0.49631585811163276,0.5008150756390193,0.5023800208659364,0.5033581116327596,0.4969679186228482,0.503292905581638,0.5001304121022431,0.4954681794470527,0.5001956181533647,0.49947835159102766,0.5013367240479917,0.5008150756390193,0.49543557642149194,0.49765258215962443,0.5020213875847679,0.49986958789775693,0.49805347862207533,0.5479916536254564
14,0.48200312989045385,0.5322769953051644,0.5457420448617631,0.5403951486697965,0.5269627021387585,0.5407863849765259,0.5400039123630673,0.5408189880020866,0.48200312989045385,0.48200312989045385,0.48200312989045385,0.48200312989045385,0.48200312989045385,0.48200312989045385,0.48200312989045385,0.48200312989045385,0.48200312989045385,0.48200312989045385,0.49178403755868544,0.5062271778821075,0.5010432968179447,0.5017279603547209,0.49377282211789253,0.5024778299426187,0.5054447052686489,0.48200312989045385,0.5311358894105372,0.5424491392801252,0.5427099634846114,0.542481742305686,0.5423513302034428,0.5395148669796557,0.539906103286385,0.5008802816901409,0.4838615023474178,0.5056077203964527,0.49967396974439227,0.4981742305685968,0.49833724569640064,0.49986958789775693,0.5007824726134585,0.49644627021387583,0.5023148148148148,0.5052164840897235,0.49986958789775693,0.4963810641627543,0.5,0.49657668231611896,0.4995435576421492,0.5024126238914971,0.4961528429838289,0.5003260302556077,0.5037493479394888,0.49970657276995306,0.5004890453834115,0.5171395312892444,0.5457420448617631
15,0.49807642149191445,0.5249413145539906,0.5341679707876891,0.5286906624934794,0.5127803860198227,0.5283646322378717,0.5263432446531038,0.5281364110589463,0.49807642149191445,0.49807642149191445,0.49807642149191445,0.49807642149191445,0.49807642149191445,0.49807642149191445,0.49807642149191445,0.49807642149191445,0.49807642149191445,0.49807642149191445,0.49703312467396976,0.4964788732394366,0.4934793948878456,0.4925991131977048,0.489273604590506,0.48731742305685966,0.4946531038080334,0.49807642149191445,0.5251043296817944,0.5339397496087637,0.5311358894105372,0.5311032863849765,0.5307120500782473,0.5280059989567032,0.5285276473656755,0.49047991653625456,0.4988262910798122,0.4959572248304643,0.5004238393322901,0.5025430359937402,0.5043362023995827,0.5008802816901409,0.5012389149713093,0.5000652060511216,0.5051512780386019,0.4917188315075639,0.5,0.5050534689619197,0.5000326030255607,0.49947835159102766,0.5043688054251435,0.4993153364632238,0.4982720396452791,0.49559859154929575,0.4984350547730829,0.5020539906103286,0.496707094418362,0.5120148186788772,0.5341679707876891
16,0.5288210745957225,0.5189423578508086,0.5209963484611372,0.47857981220657275,0.47949269692227436,0.47952529994783516,0.47802556077203967,0.4839267083985394,0.5288210745957225,0.5288210745957225,0.5288210745957225,0.5288210745957225,0.5288210745957225,0.5288210745957225,0.5288210745957225,0.5288210745957225,0.5288210745957225,0.5288210745957225,0.49677230046948356,0.4854590505998957,0.4758737610850287,0.46622326551904014,0.4643322900365154,0.465245174752217,0.4611697965571205,0.5288210745957225,0.5149321857068336,0.5127477829942618,0.48865414710485133,0.4790036515388628,0.490414710485133,0.4907733437663015,0.4767866458007303,0.5356351069379238,0.5253325508607198,0.5044014084507042,0.5007824726134585,0.4986632759520083,0.4989567031820553,0.5004238393322901,0.49986958789775693,0.49853286384976525,0.5020213875847679,0.4961528429838289,0.49986958789775693,0.5004890453834115,0.5040753781950965,0.5044666145018257,0.501858372456964,0.5001304121022431,0.5025430359937402,0.4972939488784559,0.5000652060511216,0.4935446009389671,0.4982720396452791,0.4957084758206303,0.5356351069379238
17,0.5023148148148148,0.5222026604068858,0.5279733959311425,0.5219744392279604,0.5003912363067292,0.5220396452790819,0.5215179968701096,0.5224634846113719,0.5023148148148148,0.5023148148148148,0.5023148148148148,0.5023148148148148,0.5023148148148148,0.5023148148148148,0.5023148148148148,0.5023148148148148,0.5023148148148148,0.5023148148148148,0.49651147626499736,0.48933881064162754,0.49002347417840375,0.4844809598330725,0.4876434533124674,0.49119718309859156,0.48086202399582684,0.5023148148148148,0.5226264997391757,0.5268974960876369,0.5250717266562337,0.5248435054773083,0.5241914449660928,0.5214853938445487,0.5227243088158581,0.49667449139280123,0.5024778299426187,0.5044014084507042,0.5001630151278038,0.49748956703182057,0.4999673969744392,0.5012715179968701,0.4957290036515389,0.499282733437663,0.5054773082942097,0.4934793948878456,0.49807642149191445,0.5037493479394888,0.5030320813771518,0.4991849243609807,0.4975547730829421,0.5028364632237872,0.49722874282733437,0.49788080333854984,0.4939684402712572,0.49807642149191445,0.50084767866458,0.5086989702274001,0.5279733959311425
18,0.5040753781950965,0.5384389671361502,0.5344287949921753,0.5327986437141367,0.5314945226917058,0.5310706833594158,0.5287232655190401,0.5303860198226396,0.5040753781950965,0.5040753781950965,0.5040753781950965,0.5040753781950965,0.5040753781950965,0.5040753781950965,0.5040753781950965,0.5040753781950965,0.5040753781950965,0.5040753781950965,0.48001434533124676,0.49716353677621283,0.4876434533124674,0.4921426708398539,0.48258998435054773,0.48526343244653103,0.48291601460615546,0.5040753781950965,0.5409494001043297,0.5404929577464789,0.5400691184141888,0.5394496609285342,0.5010432968179447,0.5010432968179447,0.5262780386019823,0.49158841940532083,0.4994131455399061,0.4956964006259781,0.4938054251434533,0.49468570683359414,0.5016953573291602,0.5043688054251435,0.49947835159102766,0.4972939488784559,0.5045318205529473,0.49517475221700574,0.5010758998435054,0.5012389149713093,0.49784820031298904,0.4926643192488263,0.4997391757955138,0.5023474178403756,0.502445226917058,0.505575117370892,0.5025104329681794,0.4912949921752739,0.5005542514345331,0.5122853030390849,0.5409494001043297
19,0.5598265519040166,0.5803338549817423,0.5754107981220657,0.5741066770996348,0.5027712571726656,0.4996413667188315,0.4928273343766302,0.49165362545644237,0.5598265519040166,0.5598265519040166,0.5598265519040166,0.5598265519040166,0.5598265519040166,0.5598265519040166,0.5598265519040166,0.5598265519040166,0.5598265519040166,0.5598265519040166,0.4668753260302556,0.47988393322900363,0.4888171622326552,0.48373109024517474,0.4558229003651539,0.4539319248826291,0.4646583202921231,0.5598265519040166,0.5804968701095462,0.5634454877412624,0.5292123109024518,0.5292123109024518,0.450084767866458,0.5101721439749609,0.49113197704747,0.567357850808555,0.5610980699008868,0.5048904538341158,0.4983698487219614,0.5115740740740741,0.49960876369327073,0.5012389149713093,0.49967396974439227,0.4968701095461659,0.4961528429838289,0.5048904538341158,0.5010758998435054,0.5037493479394888,0.5018257694314032,0.4993479394887846,0.49990219092331767,0.4977829942618675,0.49742436098069903,0.49810902451747524,0.4970983307250913,0.49713093375065204,0.5014671361502347,0.5197030951138932,0.5804968701095462
20,0.5660211267605634,0.5938315075639019,0.5874739175795514,0.5868218570683359,0.5086398017736046,0.5060315597287428,0.49589201877934275,0.49563119457485655,0.5660211267605634,0.5660211267605634,0.5660211267605634,0.5660211267605634,0.5660211267605634,0.5660211267605634,0.5660211267605634,0.5660211267605634,0.5660211267605634,0.5660211267605634,0.5399387063119457,0.46788601982263955,0.4869261867501304,0.4782537819509651,0.4934793948878456,0.4459767866458007,0.4295774647887324,0.5660211267605634,0.5945813771517997,0.5768127282211789,0.5369066249347939,0.5381455399061033,0.5216810119979134,0.5229525299947835,0.48800208659363586,0.5750521648408973,0.568792383933229,0.5031950965049556,0.49830464267083985,0.5124217527386542,0.49582681272822116,0.49993479394887846,0.49654407929055816,0.4939358372456964,0.4961528429838289,0.5022170057381325,0.5012715179968701,0.49432707355242567,0.5042383933229003,0.5021844027125717,0.4973265519040167,0.4985002608242045,0.49986958789775693,0.49726134585289516,0.5034559207094418,0.49667449139280123,0.49432707355242567,0.5297544871423328,0.5945813771517997
21,0.5492305685967658,0.5704551382368284,0.5625326030255607,0.5620109546165885,0.5217136150234741,0.5220396452790819,0.5045644235785081,0.5032603025560772,0.5492305685967658,0.5492305685967658,0.5492305685967658,0.5492305685967658,0.5492305685967658,0.5492305685967658,0.5492305685967658,0.5492305685967658,0.5492305685967658,0.5492305685967658,0.4746674491392801,0.4735915492957746,0.44966092853416795,0.45595331246739695,0.4442488262910798,0.4500521648408972,0.4446726656233698,0.5492305685967658,0.570226917057903,0.5533059467918623,0.5403299426186751,0.5403951486697965,0.5303860198226396,0.5237023995826813,0.4946531038080334,0.5568922796035473,0.5499804381846636,0.49360980699008866,0.49911971830985913,0.48418753260302555,0.4925339071465832,0.5023148148148148,0.5018909754825248,0.4972939488784559,0.49605503390714656,0.4991523213354199,0.4933163797600417,0.49605503390714656,0.49445748565466874,0.5020865936358894,0.5020213875847679,0.5,0.5036189358372457,0.495989827856025,0.5038145539906104,0.5005542514345331,0.49993479394887846,0.5183784462605537,0.5704551382368284
22,0.47835159102764735,0.5440792905581638,0.5506324986958789,0.5457420448617631,0.5317879499217527,0.5460680751173709,0.5448291601460615,0.5456442357850808,0.47835159102764735,0.47835159102764735,0.47835159102764735,0.47835159102764735,0.47835159102764735,0.47835159102764735,0.47835159102764735,0.47835159102764735,0.47835159102764735,0.47835159102764735,0.5182250912884716,0.5036841418883672,0.5223004694835681,0.5134650495565989,0.5057381324986959,0.487415232133542,0.5105959833072509,0.47835159102764735,0.5429381846635368,0.548774126238915,0.5479916536254564,0.5482198748043818,0.5483502869066249,0.5461006781429316,0.5459702660406885,0.5051186750130412,0.4781885758998435,0.49468570683359414,0.4995435576421492,0.5036841418883672,0.49657668231611896,0.49491392801251954,0.5025104329681794,0.49876108502869065,0.5031624934793949,0.5069770474700053,0.500717266562337,0.4948813249869588,0.4977503912363067,0.5012715179968701,0.5059663536776213,0.5014019300991132,0.4960224308815858,0.49745696400625977,0.5004238393322901,0.4991523213354199,0.5027712571726656,0.5220468903958732,0.5506324986958789
